Date,USA SMALL CAP ESG LEADERS
2011-01-05,130.77980994835133
2011-01-06,130.2404687015816
2011-01-07,129.77398347748323
2011-01-10,130.28225219912088
2011-01-11,130.74625145437935
2011-01-12,131.86764159517116
2011-01-13,131.59507739874402
2011-01-14,132.73694998174955
2011-01-17,132.73694998174955
2011-01-18,133.20015207279283
2011-01-19,130.44746743703132
2011-01-20,128.98735132701051
2011-01-21,128.48134088548144
2011-01-24,129.59058961637936
2011-01-25,129.57168051838224
2011-01-26,131.38391399924467
2011-01-27,132.11027116412285
2011-01-28,129.31914904299344
2011-01-31,130.32195362537314
2011-02-01,132.922961340541
2011-02-02,132.5891012033723
2011-02-03,133.1610294898641
2011-02-04,133.73304434856047
2011-02-07,135.06790788600713
2011-02-08,135.70655202782714
2011-02-09,135.12898164422003
2011-02-10,135.63721104617164
2011-02-11,137.22919809192436
2011-02-14,137.77478825404214
2011-02-15,136.75528175446743
2011-02-16,138.08725430838993
2011-02-17,138.81600469846856
2011-02-18,138.906082270672
2011-02-21,138.906082270672
2011-02-22,135.36401243678912
2011-02-23,133.28630137761417
2011-02-24,133.62522605320027
2011-02-25,136.4810417646951
2011-02-28,136.82922615125366
2011-03-01,134.41094992139293
2011-03-02,135.07056634761636
2011-03-03,137.80921151767078
2011-03-04,137.08699247827673
2011-03-07,135.25738555202648
2011-03-08,136.9502772968233
2011-03-09,136.40227464728088
2011-03-10,133.21353073034373
2011-03-11,133.9672638797409
2011-03-14,133.07753124437565
2011-03-15,132.00967955596133
2011-03-16,130.51851086943196
2011-03-17,131.14831633594824
2011-03-18,132.23328424394165
2011-03-21,135.17285299181665
2011-03-22,134.46924237182031
2011-03-23,134.70792669055479
2011-03-24,135.8436984468588
2011-03-25,136.94690886029375
2011-03-28,136.49903447929054
2011-03-29,137.91750435596558
2011-03-30,139.6665106327901
2011-03-31,140.2958773119643
2011-04-01,141.04023843620257
2011-04-04,141.41403693572883
2011-04-05,142.10799653272497
2011-04-06,142.01553575887132
2011-04-07,141.1895371452343
2011-04-08,140.11863570896355
2011-04-11,139.09291571347632
2011-04-12,137.46662641387104
2011-04-13,137.83557831669236
2011-04-14,138.12679329600127
2011-04-15,139.31964853322637
2011-04-18,137.15148523251165
2011-04-19,137.88276823757508
2011-04-20,140.3660378420573
2011-04-21,141.60032882825362
2011-04-22,141.60032882825362
2011-04-25,141.41130866652182
2011-04-26,142.6572962225973
2011-04-27,143.56301950542974
2011-04-28,144.13507607928972
2011-04-29,144.59187057346148
2011-05-02,143.09270026233867
2011-05-03,141.47817375963115
2011-05-04,140.06742859276565
2011-05-05,139.49624708262152
2011-05-06,140.06510433025048
2011-05-09,141.61929487429123
2011-05-10,143.5807007851332
2011-05-11,141.32126154959317
2011-05-12,142.3160422689696
2011-05-13,140.57017149956405
2011-05-16,138.88824175094192
2011-05-17,138.152699422488
2011-05-18,140.41466214844888
2011-05-19,140.72074510505766
2011-05-20,139.74381107922594
2011-05-23,137.3302244135582
2011-05-24,137.0350544839682
2011-05-25,138.4737293255467
2011-05-26,139.92007460626462
2011-05-27,140.77622922807703
2011-05-30,140.77622922807703
2011-05-31,142.31600111371617
2011-06-01,138.23642913422557
2011-06-02,138.1888723073679
2011-06-03,136.25945246995113
2011-06-06,134.0831181741029
2011-06-07,134.48909599540048
2011-06-08,133.04004183485108
2011-06-09,134.00900845121544
2011-06-10,131.80676656058628
2011-06-13,131.44722935878164
2011-06-14,134.10224187326105
2011-06-15,131.7609587795466
2011-06-16,131.79159251004586
2011-06-17,132.0458784493568
2011-06-20,133.10122215282058
2011-06-21,135.9248075713117
2011-06-22,135.05855567779574
2011-06-23,135.28126902161233
2011-06-24,134.17197853002432
2011-06-27,135.19580609935235
2011-06-28,137.40370473162943
2011-06-29,138.28274424487208
2011-06-30,139.4902142564452
2011-07-01,141.71008699160353
2011-07-04,141.71008699160353
2011-07-05,141.90965336210465
2011-07-06,142.69755313600618
2011-07-07,144.5618620209696
2011-07-08,143.5237771968234
2011-07-11,140.13735010845647
2011-07-12,139.43678535895856
2011-07-13,140.4556100756848
2011-07-14,138.44108563896202
2011-07-15,139.24565507608332
2011-07-18,137.3415243499226
2011-07-19,140.25975699513526
2011-07-20,140.12859784480165
2011-07-21,141.43381063836915
2011-07-22,141.99488105855914
2011-07-25,140.54260277535164
2011-07-26,139.59454958561057
2011-07-27,135.505421961573
2011-07-28,134.88145766491905
2011-07-29,134.40068408293715
2011-08-01,133.64427165973402
2011-08-02,129.63727773196229
2011-08-03,130.63120896956522
2011-08-04,122.8702597301082
2011-08-05,120.78134968757169
2011-08-08,110.18491640352481
2011-08-09,117.33134624271065
2011-08-10,112.19113484648454
2011-08-11,118.43840884116224
2011-08-12,119.08400679331568
2011-08-15,122.3463568840244
2011-08-16,120.07804101194243
2011-08-17,119.62589982625929
2011-08-18,112.47845153046103
2011-08-19,110.40869512869297
2011-08-22,110.44975145174956
2011-08-23,115.6376023237526
2011-08-24,117.22307404879926
2011-08-25,114.4922568334457
2011-08-26,117.57609937430823
2011-08-29,122.79636054765794
2011-08-30,123.29511447479915
2011-08-31,123.42313199914958
2011-09-01,120.79781773217367
2011-09-02,116.71646684515045
2011-09-05,116.71646684515045
2011-09-06,116.04257376345393
2011-09-07,120.90616028413663
2011-09-08,118.83425389644103
2011-09-09,115.29813578729969
2011-09-12,116.1903913706204
2011-09-13,118.37297342971029
2011-09-14,120.55879221183464
2011-09-15,122.24652668551495
2011-09-16,122.26809407169098
2011-09-19,120.48574347379726
2011-09-20,118.66683393915328
2011-09-21,114.36491696516813
2011-09-22,110.3082177250264
2011-09-23,111.5928991339229
2011-09-26,114.01749917143624
2011-09-27,116.26030641340218
2011-09-28,111.824214093448
2011-09-29,113.27322290035576
2011-09-30,109.99444209545703
2011-10-03,104.64278035525759
2011-10-04,110.11544889817506
2011-10-05,112.31835185020277
2011-10-06,115.2375707749328
2011-10-07,112.80014642312331
2011-10-10,117.39282680641654
2011-10-11,117.8057929737268
2011-10-12,119.55471714892886
2011-10-13,119.45655075284245
2011-10-14,121.52046511868625
2011-10-17,117.91115370364511
2011-10-18,121.28483826186988
2011-10-19,118.9992448738966
2011-10-20,119.43633398833607
2011-10-21,121.96565218676841
2011-10-24,125.75868474747234
2011-10-25,122.24600133352189
2011-10-26,124.30068488335834
2011-10-27,130.35032509067528
2011-10-28,129.9286163268256
2011-10-31,126.5912781665036
2011-11-01,122.22263482210204
2011-11-02,125.26138138420804
2011-11-03,128.5735428133391
2011-11-04,128.13459636619206
2011-11-07,128.05394384253432
2011-11-08,129.57619796094346
2011-11-09,123.77148267849164
2011-11-10,124.80163901312136
2011-11-11,127.87111729800016
2011-11-14,126.19045592423201
2011-11-15,127.73033333787559
2011-11-16,125.68098376069256
2011-11-17,123.52197587431422
2011-11-18,123.4416974003837
2011-11-21,121.1665487463543
2011-11-22,120.28004572485372
2011-11-23,116.83492742709741
2011-11-24,116.83492742709741
2011-11-25,115.89760436650825
2011-11-28,120.60377484950824
2011-11-29,120.46916791307451
2011-11-30,126.9997271749468
2011-12-01,126.09215094271875
2011-12-02,126.59404309379156
2011-12-05,128.37411827622938
2011-12-06,127.9854781313614
2011-12-07,127.78904663847662
2011-12-08,124.0708247376816
2011-12-09,127.55942416722569
2011-12-12,125.27398157582769
2011-12-13,122.7968815911293
2011-12-14,120.66404142035617
2011-12-15,121.75883038209446
2011-12-16,122.98668177200149
2011-12-19,120.70862179642221
2011-12-20,125.37642343110124
2011-12-21,125.83155536020793
2011-12-22,126.90693780689561
2011-12-23,127.60662790898067
2011-12-26,127.60662790898067
2011-12-27,128.02592722612727
2011-12-28,125.54635456450875
2011-12-29,127.22976595243507
2011-12-30,126.48911195094556
2012-01-02,126.48911195094556
2012-01-03,128.1858115018777
2012-01-04,127.67120940701233
2012-01-05,128.70918878309598
2012-01-06,128.40968605582086
2012-01-09,129.05524975789078
2012-01-10,130.77819868087784
2012-01-11,131.2460077197784
2012-01-12,131.71031156705246
2012-01-13,130.53364975582275
2012-01-16,130.53364975582275
2012-01-17,130.85677421355402
2012-01-18,133.23852687907706
2012-01-19,134.02897676772315
2012-01-20,134.16374737711126
2012-01-23,134.09790256061666
2012-01-24,134.7366032705438
2012-01-25,136.05717313299024
2012-01-26,135.18452371003545
2012-01-27,136.2389145122381
2012-01-30,135.26911832831115
2012-01-31,135.00968647708237
2012-02-01,137.48849377529223
2012-02-02,137.85159709639976
2012-02-03,140.67736969433315
2012-02-06,140.3738195190364
2012-02-07,140.5045791427572
2012-02-08,140.74751904608777
2012-02-09,140.6324890499421
2012-02-10,139.0694762405715
2012-02-13,140.63161655072867
2012-02-14,140.2950313519098
2012-02-15,139.51053765685893
2012-02-16,142.08805301124397
2012-02-17,141.90456758365727
2012-02-20,141.90456758365727
2012-02-21,141.28555260828026
2012-02-22,140.4130818521241
2012-02-23,141.98836473100567
2012-02-24,141.77003709511624
2012-02-27,141.8827490041209
2012-02-28,141.59757404712272
2012-02-29,140.00422969518237
2012-03-01,141.08100115038246
2012-03-02,139.24122737383706
2012-03-05,138.80170214433318
2012-03-06,135.94817488056648
2012-03-07,137.40682813938295
2012-03-08,139.24210972947407
2012-03-09,140.85553006872945
2012-03-12,140.24830190377253
2012-03-13,143.26020313871095
2012-03-14,142.25635647889015
2012-03-15,143.62218446908759
2012-03-16,143.4879870141933
2012-03-19,144.37462819703316
2012-03-20,143.17267325152557
2012-03-21,143.2327562339078
2012-03-22,141.676409875891
2012-03-23,142.72448219773904
2012-03-26,145.27991084152745
2012-03-27,144.3423753285224
2012-03-28,143.65597617701715
2012-03-29,143.28358483659497
2012-03-30,143.17620122231847
2012-04-02,144.3887069950838
2012-04-03,144.0944698134299
2012-04-04,141.7672655614769
2012-04-05,141.3358769940862
2012-04-06,141.3358769940862
2012-04-09,139.13087205901599
2012-04-10,135.6828977855544
2012-04-11,137.6102725015201
2012-04-12,139.96716971676685
2012-04-13,137.97788761584482
2012-04-16,138.03664809847652
2012-04-17,140.2434348248368
2012-04-18,139.2239216345609
2012-04-19,138.5419929603692
2012-04-20,138.9714010777436
2012-04-23,137.1600348451271
2012-04-24,137.67771813362762
2012-04-25,140.27364565197828
2012-04-26,141.5552288175396
2012-04-27,142.52508375046557
2012-04-30,141.2185920676356
2012-05-01,141.4914727079226
2012-05-02,141.99824873649493
2012-05-03,139.80745888924244
2012-05-04,137.3713876678835
2012-05-07,137.42899646751513
2012-05-08,137.02580609631033
2012-05-09,136.4109251686584
2012-05-10,136.78537541559945
2012-05-11,136.61820345992166
2012-05-14,134.70758293414718
2012-05-15,134.24636584787766
2012-05-16,133.2991120440198
2012-05-17,130.01485576143756
2012-05-18,128.63615968340056
2012-05-21,131.7450439346647
2012-05-22,131.57741574743113
2012-05-23,132.46855088659265
2012-05-24,132.71175366398305
2012-05-25,132.66528595731972
2012-05-28,132.66528595731972
2012-05-29,134.66703294735342
2012-05-30,131.93241862235075
2012-05-31,131.64778520233426
2012-06-01,127.45878980054086
2012-06-04,127.02257191760101
2012-06-05,128.63088749452825
2012-06-06,131.63574676221353
2012-06-07,131.00516856335423
2012-06-08,132.31994233837423
2012-06-11,129.35037047911172
2012-06-12,130.9364767893849
2012-06-13,129.2631249683236
2012-06-14,130.56543247431782
2012-06-15,132.08513269061055
2012-06-18,132.67343482835892
2012-06-19,134.78935755019495
2012-06-20,134.57974813715342
2012-06-21,131.00596731257681
2012-06-22,132.31218480025402
2012-06-25,129.86127992349674
2012-06-26,130.42586926374045
2012-06-27,131.92955827470408
2012-06-28,132.15549230502188
2012-06-29,135.98552031807716
2012-07-02,137.1182445601365
2012-07-03,138.87843774602405
2012-07-04,138.87843774602405
2012-07-05,138.76911467297742
2012-07-06,136.84763233637716
2012-07-09,136.475566012782
2012-07-10,134.90061743937972
2012-07-11,134.40723061851665
2012-07-12,134.11485336272258
2012-07-13,136.14008953391635
2012-07-16,135.28710821850194
2012-07-17,135.9159341464643
2012-07-18,136.8778868408912
2012-07-19,136.85308064760895
2012-07-20,135.02822627560928
2012-07-23,133.04709740766407
2012-07-24,131.28666255015312
2012-07-25,131.5701981784541
2012-07-26,133.12551108265845
2012-07-27,136.12457545133518
2012-07-30,135.4032252776938
2012-07-31,134.68601054248975
2012-08-01,132.7861109124808
2012-08-02,131.93949889492882
2012-08-03,135.16328022560216
2012-08-06,136.09744898786178
2012-08-07,137.4053035196909
2012-08-08,137.3271428796036
2012-08-09,137.91482418327152
2012-08-10,137.87909655020923
2012-08-13,137.65322866064085
2012-08-14,137.35521278127428
2012-08-15,138.3184715859212
2012-08-16,139.7420908001241
2012-08-17,140.73843838429792
2012-08-20,140.23376120433556
2012-08-21,140.35425649720676
2012-08-22,139.96638625911154
2012-08-23,139.02070655779573
2012-08-24,139.46233073916125
2012-08-27,139.4137588068409
2012-08-28,140.0911719814975
2012-08-29,140.5485925806737
2012-08-30,139.16702880870645
2012-08-31,139.89956040985945
2012-09-03,139.89956040985945
2012-09-04,141.34416062563693
2012-09-05,141.07906863902772
2012-09-06,143.97214833331762
2012-09-07,144.81045376057966
2012-09-10,144.229582782242
2012-09-11,144.59239031053983
2012-09-12,145.21354432337327
2012-09-13,146.9099344085061
2012-09-14,148.7044741750335
2012-09-17,147.28604022352607
2012-09-18,146.7156780660255
2012-09-19,146.86688271219796
2012-09-20,145.80809748029756
2012-09-21,146.08284889194672
2012-09-24,145.50803573708438
2012-09-25,143.1768831025063
2012-09-26,142.21881836186063
2012-09-27,143.7582392602088
2012-09-28,142.98851092816793
2012-10-01,143.0436829794332
2012-10-02,143.2583518244904
2012-10-03,143.12023208205906
2012-10-04,144.21528270999997
2012-10-05,144.24619615910916
2012-10-08,143.66861345647166
2012-10-09,141.98370204351312
2012-10-10,141.53144153696925
2012-10-11,142.08578357331774
2012-10-12,140.79744499275202
2012-10-15,141.85353997926495
2012-10-16,143.29005879679914
2012-10-17,144.5553092846713
2012-10-18,143.94579854739993
2012-10-19,141.49208985139805
2012-10-22,141.3328162872709
2012-10-23,140.4554928482286
2012-10-24,139.88552479400477
2012-10-25,140.41290521719407
2012-10-26,139.95724240464304
2012-10-29,139.95724240464304
2012-10-30,139.95724240464304
2012-10-31,140.99555571865733
2012-11-01,143.3958133375872
2012-11-02,141.01547172886106
2012-11-05,141.89037924998124
2012-11-06,143.26811574213087
2012-11-07,139.80097116260205
2012-11-08,137.87768811203696
2012-11-09,138.0315656520229
2012-11-12,137.94201349036055
2012-11-13,137.2968310311864
2012-11-14,134.8158729633372
2012-11-15,134.18458205137995
2012-11-16,135.3085890217453
2012-11-19,138.01567134851229
2012-11-20,138.26253610745604
2012-11-21,138.9408989292866
2012-11-22,138.9408989292866
2012-11-23,140.6344861452818
2012-11-26,140.72732031956417
2012-11-27,140.47772889734853
2012-11-28,141.45738592429635
2012-11-29,142.8157748626949
2012-11-30,142.73467452521822
2012-12-03,142.32438744669523
2012-12-04,142.33436486883366
2012-12-05,142.25324917092237
2012-12-06,142.52241057512248
2012-12-07,142.64189780483906
2012-12-10,143.15113653417905
2012-12-11,144.3415617702663
2012-12-12,143.81348150302915
2012-12-13,142.84073619404413
2012-12-14,142.37470856422
2012-12-17,144.2717948056622
2012-12-18,146.34769129096182
2012-12-19,146.27377117669758
2012-12-20,147.07550155112284
2012-12-21,145.86650856983852
2012-12-24,145.3963733632545
2012-12-25,145.3963733632545
2012-12-26,144.30890760616077
2012-12-27,144.22209736148938
2012-12-28,143.23366697394485
2012-12-31,145.96780235593656
2013-01-01,145.96780235593656
2013-01-02,149.8135112137858
2013-01-03,149.9482107903517
2013-01-04,151.0350098267479
2013-01-07,150.523783309285
2013-01-08,150.1332164988965
2013-01-09,150.84847301447732
2013-01-10,151.17452956391995
2013-01-11,151.08913017428688
2013-01-14,151.05123290213194
2013-01-15,151.92166199984916
2013-01-16,151.64272995028992
2013-01-17,152.929283246756
2013-01-18,153.28992317198885
2013-01-21,153.28992317198885
2013-01-22,154.3981718244865
2013-01-23,153.93727791174535
2013-01-24,154.44276781989973
2013-01-25,155.59813805723408
2013-01-28,155.5008147124164
2013-01-29,155.59897755872385
2013-01-30,154.3338085174658
2013-01-31,155.23159022538212
2013-02-01,156.77934564230986
2013-02-04,155.058540903032
2013-02-05,156.47670368979408
2013-02-06,157.13309838194684
2013-02-07,156.83940510367498
2013-02-08,157.87753644437862
2013-02-11,157.67691311015926
2013-02-12,158.41626142105667
2013-02-13,158.88559220702416
2013-02-14,159.41190756600807
2013-02-15,159.16242220507112
2013-02-18,159.16242220507112
2013-02-19,160.59693222981286
2013-02-20,157.45586030954746
2013-02-21,155.86291776058883
2013-02-22,157.6170776205301
2013-02-25,154.34401415907917
2013-02-26,155.18506242724723
2013-02-27,157.07252973445122
2013-02-28,157.18812995005382
2013-03-01,157.3071310369663
2013-03-04,157.7973125757752
2013-03-05,159.68310169880212
2013-03-06,160.11244250421615
2013-03-07,160.77853851417734
2013-03-08,162.1151526973216
2013-03-11,162.39883240321203
2013-03-12,162.0817237002984
2013-03-13,162.77790232906804
2013-03-14,164.2455930861886
2013-03-15,163.97246421825662
2013-03-18,163.0061244818954
2013-03-19,162.4158576317281
2013-03-20,164.00824716485525
2013-03-21,162.5789880504255
2013-03-22,162.9158633796896
2013-03-25,162.65690125469754
2013-03-26,163.46507534783535
2013-03-27,163.6329602537466
2013-03-28,164.1847665080607
2013-03-29,164.1847665080607
2013-04-01,162.21156038394665
2013-04-02,161.46761967083802
2013-04-03,158.82823546784616
2013-04-04,159.88725133247058
2013-04-05,159.65394839235927
2013-04-08,161.12705593628814
2013-04-09,161.09613448306465
2013-04-10,163.51430318538914
2013-04-11,163.70665488935722
2013-04-12,162.77906130423273
2013-04-15,157.20628681693975
2013-04-16,159.76001162374817
2013-04-17,157.04705492810413
2013-04-18,156.0558453104645
2013-04-19,157.72929625995243
2013-04-22,158.1279751693019
2013-04-23,160.14155937079548
2013-04-24,160.79747402110192
2013-04-25,161.9169525826681
2013-04-26,161.11339788396978
2013-04-29,162.4113512355972
2013-04-30,163.48553247408822
2013-05-01,160.17871184548096
2013-05-02,162.33469813827975
2013-05-03,164.64578339546276
2013-05-06,165.6347372334558
2013-05-07,167.04780642522323
2013-05-08,167.6633837139147
2013-05-09,167.19735165808785
2013-05-10,168.5444493737483
2013-05-13,168.46733696182557
2013-05-14,170.62183093513002
2013-05-15,171.1975371357613
2013-05-16,170.39730930391147
2013-05-17,172.13456444846403
2013-05-20,172.46757326241556
2013-05-21,172.6644923694756
2013-05-22,169.9797474847223
2013-05-23,170.09456052006337
2013-05-24,169.88731824738014
2013-05-27,169.88731824738014
2013-05-28,171.84425555239665
2013-05-29,170.206839435645
2013-05-30,171.59306231331982
2013-05-31,170.02862230648358
2013-06-03,170.4688110049162
2013-06-04,169.2438328215451
2013-06-05,166.91398738900762
2013-06-06,168.69490257634723
2013-06-07,170.30581145857414
2013-06-10,170.94897886139697
2013-06-11,169.02374559695477
2013-06-12,167.5799532999974
2013-06-13,170.45910409891786
2013-06-14,169.35896542390282
2013-06-17,170.57601475299668
2013-06-18,172.26238744493645
2013-06-19,170.15755222102376
2013-06-20,166.03424677565704
2013-06-21,166.16114800609705
2013-06-24,164.1524031493165
2013-06-25,166.046111237646
2013-06-26,166.89192882985478
2013-06-27,169.41076845801953
2013-06-28,169.04587664428374
2013-07-01,171.3579774824816
2013-07-02,171.24803826875402
2013-07-03,171.43205850761484
2013-07-04,171.43205850761484
2013-07-05,174.07906505805087
2013-07-08,174.53612181945118
2013-07-09,176.22581449154285
2013-07-10,176.32571963724132
2013-07-11,178.1756089884404
2013-07-12,178.9688393428911
2013-07-15,179.54088968143822
2013-07-16,178.27828443669264
2013-07-17,179.0831490124527
2013-07-18,180.58776644910037
2013-07-19,180.61926685236875
2013-07-22,181.28559723407528
2013-07-23,181.2322179936613
2013-07-24,179.99946992013903
2013-07-25,181.25532862283828
2013-07-26,180.41660448408652
2013-07-29,179.33616290252493
2013-07-30,179.80715493092788
2013-07-31,180.46568368599017
2013-08-01,183.42356611718677
2013-08-02,183.3385173116888
2013-08-05,183.47734057904648
2013-08-06,181.33330760187005
2013-08-07,179.90138019396304
2013-08-08,180.91188464154985
2013-08-09,180.71138392540712
2013-08-12,181.25715402144337
2013-08-13,181.12601317532577
2013-08-14,180.31910034501175
2013-08-15,177.20163051614557
2013-08-16,176.86787500625115
2013-08-19,175.42330955716122
2013-08-20,177.68602203137084
2013-08-21,176.5818856621161
2013-08-22,178.78030571907698
2013-08-23,179.02140409654268
2013-08-26,178.99437748341558
2013-08-27,174.93985680261963
2013-08-28,175.42068965991515
2013-08-29,176.5153779366949
2013-08-30,174.04932214894495
2013-09-02,174.04932214894495
2013-09-03,174.57708987845626
2013-09-04,176.0987579512719
2013-09-05,176.75915252406773
2013-09-06,176.96205553465794
2013-09-09,179.60758811864045
2013-09-10,181.32495794646564
2013-09-11,181.3422141308227
2013-09-12,180.32804747740613
2013-09-13,180.98831343890228
2013-09-16,181.72955003273984
2013-09-17,183.21268298398033
2013-09-18,184.65764906052348
2013-09-19,184.07321563671294
2013-09-20,183.21989127037585
2013-09-23,182.77337173018924
2013-09-24,183.13894609535578
2013-09-25,183.08232164784624
2013-09-26,183.89319693850481
2013-09-27,183.33977267953625
2013-09-30,183.35791937693094
2013-10-01,185.73879792635466
2013-10-02,185.20598283696742
2013-10-03,183.62163158081958
2013-10-04,184.89936875293276
2013-10-07,182.83407429277736
2013-10-08,180.10443737388783
2013-10-09,179.2369230736979
2013-10-10,183.36211863189806
2013-10-11,185.3826473637934
2013-10-14,186.2475375141769
2013-10-15,184.4734074503865
2013-10-16,186.75098517531393
2013-10-17,188.4496982377972
2013-10-18,190.46888967290596
2013-10-21,190.44068367341714
2013-10-22,191.2073557686308
2013-10-23,190.11328935767617
2013-10-24,191.04479051826772
2013-10-25,191.48513084970872
2013-10-28,191.39354911665745
2013-10-29,192.14939927651042
2013-10-30,190.18210524342908
2013-10-31,189.6680727422165
2013-11-01,189.33254715035937
2013-11-04,191.00453266105657
2013-11-05,190.2898895755007
2013-11-06,189.84078739252217
2013-11-07,186.40586814287835
2013-11-08,189.82617655090164
2013-11-11,190.2780010101876
2013-11-12,190.04249681366764
2013-11-13,191.88081359561778
2013-11-14,192.4783353356748
2013-11-15,193.15263610635182
2013-11-18,191.95373372004778
2013-11-19,190.98671710098287
2013-11-20,190.75019666452286
2013-11-21,193.66106342745724
2013-11-22,194.55349870448285
2013-11-25,194.33849764809537
2013-11-26,195.2894580070806
2013-11-27,195.87248184346615
2013-11-28,195.87248184346615
2013-11-29,195.80299744131753
2013-12-02,194.5208215700854
2013-12-03,193.69374639423404
2013-12-04,193.34319103796426
2013-12-05,193.53043829810662
2013-12-06,195.14633176814553
2013-12-09,195.12197302690856
2013-12-10,193.92317444020935
2013-12-11,190.97819560184894
2013-12-12,191.21866511387222
2013-12-13,191.6625038793986
2013-12-16,193.60169029041774
2013-12-17,193.34372233960926
2013-12-18,195.69212237452783
2013-12-19,194.52045786818346
2013-12-20,197.39674280152155
2013-12-23,199.17946531990785
2013-12-24,199.91601490699338
2013-12-25,199.91601490699338
2013-12-26,200.01988239193764
2013-12-27,199.93535474574503
2013-12-30,200.10285794082182
2013-12-31,200.6137097385482
2014-01-01,200.6137097385482
2014-01-02,198.41126706144362
2014-01-03,199.05168157826898
2014-01-06,197.56665438218798
2014-01-07,199.12464369493944
2014-01-08,199.22598599247527
2014-01-09,199.30323072640718
2014-01-10,200.2801589550943
2014-01-13,197.6065552582864
2014-01-14,200.2650969120038
2014-01-15,201.4383249372718
2014-01-16,201.0064221452181
2014-01-17,200.18119994624797
2014-01-20,200.18119994624797
2014-01-21,201.3569164672932
2014-01-22,202.3297187783627
2014-01-23,200.82530690515682
2014-01-24,195.8596457728157
2014-01-27,193.82669886874456
2014-01-28,195.54157320830106
2014-01-29,193.1930101988924
2014-01-30,195.79653298844434
2014-01-31,194.631587343974
2014-02-03,188.21080983901658
2014-02-04,190.0341521169293
2014-02-05,189.29430615952955
2014-02-06,191.3965320620276
2014-02-07,193.32915269303723
2014-02-10,193.45447731401853
2014-02-11,195.41473184301046
2014-02-12,196.1726494518543
2014-02-13,198.23902681799962
2014-02-14,198.65054422931223
2014-02-17,198.65054422931223
2014-02-18,200.1308757380574
2014-02-19,198.3031040392742
2014-02-20,200.18133367294968
2014-02-21,200.4099240388174
2014-02-24,201.9847979674311
2014-02-25,201.64545397305253
2014-02-26,203.13923836081108
2014-02-27,204.11486366379054
2014-02-28,204.2806848417128
2014-03-03,202.8196973029954
2014-03-04,207.33917532265318
2014-03-05,206.8803476882766
2014-03-06,207.1076944344913
2014-03-07,207.32538441390318
2014-03-10,206.66470684851922
2014-03-11,204.82837957723493
2014-03-12,205.3114133509723
2014-03-13,202.89523017063502
2014-03-14,203.57147508191372
2014-03-17,204.9114636081762
2014-03-18,207.37290563308048
2014-03-19,206.04358283623216
2014-03-20,206.8615771956025
2014-03-21,206.04373324205864
2014-03-24,203.89482926646156
2014-03-25,203.82887357763278
2014-03-26,200.67235159311218
