Date,CHINA IMI VALUE WEIGHTED
1997-08-08,1644.709966081291
1997-08-11,1694.0364749592509
1997-08-12,1753.0344051327088
1997-08-13,1791.3293004008892
1997-08-14,1774.7222353891088
1997-08-15,1707.3453282965472
1997-08-18,1711.343567734658
1997-08-19,1645.2607074412304
1997-08-20,1843.899752439889
1997-08-21,1867.7047128073123
1997-08-22,1889.6218893690582
1997-08-25,2003.5027657069056
1997-08-26,1931.129346930024
1997-08-27,1891.5251979070667
1997-08-28,1881.8628266560665
1997-08-29,1857.7105235968309
1997-09-01,1648.9216389574344
1997-09-02,1496.0147424221018
1997-09-03,1687.269883220371
1997-09-04,1571.6115045408897
1997-09-05,1552.6995548097268
1997-09-08,1612.721320200759
1997-09-09,1743.8756332246437
1997-09-10,1754.4651226936442
1997-09-11,1728.9936636477942
1997-09-12,1729.1958728036595
1997-09-15,1751.5342416288825
1997-09-16,1694.5111475873405
1997-09-17,1701.8417569445453
1997-09-18,1678.753567108182
1997-09-19,1637.1479263264189
1997-09-22,1513.7086462649515
1997-09-23,1441.1900404929452
1997-09-24,1432.2535022112108
1997-09-25,1568.1383617084075
1997-09-26,1540.1350586385274
1997-09-29,1518.7661995253695
1997-09-30,1508.7071150936163
1997-10-01,1507.0404611386823
1997-10-02,1501.6777325403505
1997-10-03,1494.4888167685374
1997-10-06,1446.4946766384983
1997-10-07,1441.920507351668
1997-10-08,1408.7417212854991
1997-10-09,1353.2874020427294
1997-10-10,1349.742940276068
1997-10-13,1300.7656777713614
1997-10-14,1256.8159190539154
1997-10-15,1186.6028261437802
1997-10-16,1224.7315720685403
1997-10-17,1283.32685555121
1997-10-20,1213.2405040946837
1997-10-21,1165.463189635733
1997-10-22,1117.533644715627
1997-10-23,1029.5238788974332
1997-10-24,1093.1043536159739
1997-10-27,1076.387155283372
1997-10-28,978.4723690315992
1997-10-29,1073.9545416432625
1997-10-30,1144.082912813673
1997-10-31,1206.5272916402455
1997-11-03,1242.981575824963
1997-11-04,1201.9317766652366
1997-11-05,1222.78130348037
1997-11-06,1197.0431842374985
1997-11-07,1174.5811845445103
1997-11-10,1134.255410040343
1997-11-11,1115.6423349189065
1997-11-12,1072.0756738984037
1997-11-13,1068.078946685361
1997-11-14,1085.31465681484
1997-11-17,1112.9266246821553
1997-11-18,1094.2659950990555
1997-11-19,1101.6501772172987
1997-11-20,1076.8020137094536
1997-11-21,1079.0128641031938
1997-11-24,1059.3427110401954
1997-11-25,1037.1880006780084
1997-11-26,1031.6917446711514
1997-11-27,1010.0509217785545
1997-11-28,1002.2098746582611
1997-12-01,997.887218664156
1997-12-02,1038.1718319969225
1997-12-03,1030.2495760842314
1997-12-04,1059.6499959551097
1997-12-05,1116.4192491968836
1997-12-08,1140.2866797213694
1997-12-09,1132.9127940069775
1997-12-10,1076.5236708788768
1997-12-11,1043.0726068464476
1997-12-12,1031.3074753235464
1997-12-15,1013.11703317911
1997-12-16,991.4029966484374
1997-12-17,988.0391987076304
1997-12-18,999.4021157714483
1997-12-19,976.7239778413881
1997-12-22,934.4767999686651
1997-12-23,925.7257762560387
1997-12-24,926.0340327520555
1997-12-25,926.4258191162871
1997-12-26,928.899701737753
1997-12-29,931.4553879452393
1997-12-30,952.5950961966397
1997-12-31,955.3482580132725
1998-01-01,955.3482580132725
1998-01-02,950.5567205382015
1998-01-05,929.4598496456799
1998-01-06,906.0376287315707
1998-01-07,825.6663835882109
1998-01-08,766.3136464705159
1998-01-09,746.8243144165561
1998-01-12,639.447610663988
1998-01-13,662.6381257905954
1998-01-14,692.5723842230224
1998-01-15,671.8957479598158
1998-01-16,659.5538541601148
1998-01-19,699.8792333649112
1998-01-20,693.0967356226641
1998-01-21,701.9454011116756
1998-01-22,668.7033392353352
1998-01-23,671.7810652829528
1998-01-26,677.3676028737598
1998-01-27,697.8008029139454
1998-01-28,696.9092939844439
1998-01-29,701.1576574527546
1998-01-30,698.1218227357356
1998-02-02,794.0013879661348
1998-02-03,835.0898382231102
1998-02-04,826.4431571181441
1998-02-05,841.3740933467134
1998-02-06,886.0499961096361
1998-02-09,966.6244394529514
1998-02-10,948.4789281651816
1998-02-11,941.7471762950225
1998-02-12,925.9534349067519
1998-02-13,884.7771737374278
1998-02-16,875.181984744549
1998-02-17,877.1469526606068
1998-02-18,882.9758567053403
1998-02-19,879.9389499581303
1998-02-20,884.9935393205723
1998-02-23,882.0327117160078
1998-02-24,950.0537252783116
1998-02-25,944.2673733299905
1998-02-26,953.5956554329266
1998-02-27,984.2936697087715
1998-03-02,966.2846648025153
1998-03-03,974.5629940302747
1998-03-04,973.7991778249943
1998-03-05,907.5690788880321
1998-03-06,919.0275762477713
1998-03-09,913.9759380858599
1998-03-10,917.9261781758214
1998-03-11,922.1712106518313
1998-03-12,906.9194074569745
1998-03-13,915.5364177511821
1998-03-16,917.3011875875914
1998-03-17,927.795449664099
1998-03-18,925.3440484838844
1998-03-19,951.2716933170369
1998-03-20,943.8211786384218
1998-03-23,958.9768173893858
1998-03-24,965.1710563114658
1998-03-25,1001.4671019243148
1998-03-26,1000.1291717381082
1998-03-27,982.1408995779472
1998-03-30,957.7235062385629
1998-03-31,947.9794252955523
1998-04-01,934.5092625989613
1998-04-02,918.7808363387653
1998-04-03,904.6592890805799
1998-04-06,902.846744376421
1998-04-07,898.4448175483774
1998-04-08,906.9647787098887
1998-04-09,920.9406331525992
1998-04-10,922.4062567021593
1998-04-13,925.0040151532326
1998-04-14,921.8309388057596
1998-04-15,926.126228279285
1998-04-16,926.6949120496894
1998-04-17,923.7755583369399
1998-04-20,938.0949509645096
1998-04-21,916.1320782269157
1998-04-22,904.2393142525859
1998-04-23,880.3527870190635
1998-04-24,882.0163782612623
1998-04-27,867.8906374611162
1998-04-28,853.8467567030162
1998-04-29,846.4734569419405
1998-04-30,846.0079303098228
1998-05-01,847.3862993687444
1998-05-04,845.2045047884666
1998-05-05,820.083765029746
1998-05-06,799.358467595638
1998-05-07,790.4189334820633
1998-05-08,811.7037293006028
1998-05-11,814.672428824883
1998-05-12,793.5374874426078
1998-05-13,770.9981054430891
1998-05-14,792.6591513326126
1998-05-15,805.8488548532193
1998-05-18,803.0736207330806
1998-05-19,806.6407973782761
1998-05-20,823.5653948364675
1998-05-21,822.830259205297
1998-05-22,809.7350395584253
1998-05-25,802.2856208537555
1998-05-26,794.9760749302571
1998-05-27,770.0733421429956
1998-05-28,739.7241271646942
1998-05-29,747.5881480518892
1998-06-01,732.9084116094075
1998-06-02,718.4488772298467
1998-06-03,735.7507433362374
1998-06-04,734.0314620030282
1998-06-05,725.6214400493191
1998-06-08,710.7341226954044
1998-06-09,676.9113084345278
1998-06-10,652.5120078284749
1998-06-11,639.019025279172
1998-06-12,635.920973845285
1998-06-15,616.1628135532401
1998-06-16,594.8046592526795
1998-06-17,631.451974490873
1998-06-18,684.3410010019215
1998-06-19,699.5165054732487
1998-06-22,664.4938405359118
1998-06-23,658.8281996790165
1998-06-24,666.6301319949929
1998-06-25,677.9461162212882
1998-06-26,676.3261969114961
1998-06-29,649.6352275831365
1998-06-30,643.5506575636747
1998-07-01,646.616528364594
1998-07-02,665.3167124150808
1998-07-03,646.103259530431
1998-07-06,631.3528711909871
1998-07-07,626.7075031593818
1998-07-08,632.2204580946255
1998-07-09,626.4256595671947
1998-07-10,619.9059116632837
1998-07-13,607.5510083004978
1998-07-14,591.3729735375761
1998-07-15,596.1310971135049
1998-07-16,603.6974225748663
1998-07-17,606.5523489646004
1998-07-20,602.3899475017474
1998-07-21,599.238262847266
1998-07-22,582.2730542089923
1998-07-23,552.159641716784
1998-07-24,549.3801294902379
1998-07-27,530.213769454345
1998-07-28,520.2309805495094
1998-07-29,497.51686232575634
1998-07-30,509.9696236035768
1998-07-31,530.2445125879437
1998-08-03,509.288893875245
1998-08-04,501.046636813947
1998-08-05,485.5523722115152
1998-08-06,465.4820807091832
1998-08-07,456.82815727884224
1998-08-10,444.4998778647409
1998-08-11,423.90721723276386
1998-08-12,416.0215243686124
1998-08-13,417.09075047021673
1998-08-14,429.4630670317806
1998-08-17,429.9251143859262
1998-08-18,413.99853089312
1998-08-19,430.3372950816423
1998-08-20,443.65087172552734
1998-08-21,436.14082265759345
1998-08-24,425.39768750336157
1998-08-25,420.379772422679
1998-08-26,410.9550097891386
1998-08-27,400.21808511598016
1998-08-28,366.9587837798978
1998-08-31,373.3451424951462
1998-09-01,377.02093155219484
1998-09-02,390.3796512663634
1998-09-03,412.47833857197696
1998-09-04,460.4563917628152
1998-09-07,501.404398197665
1998-09-08,505.5259195824838
1998-09-09,492.07289896710677
1998-09-10,499.67864623856127
1998-09-11,475.3324577967269
1998-09-14,492.9820185374041
1998-09-15,515.1000585496425
1998-09-16,540.7933575396765
1998-09-17,519.3829007135816
1998-09-18,506.6301584600631
1998-09-21,492.935238283976
1998-09-22,508.0626713585466
1998-09-23,520.5463450024976
1998-09-24,552.6954076126397
1998-09-25,560.5107998156859
1998-09-28,553.5362902840214
1998-09-29,536.495979635787
1998-09-30,534.346642620689
1998-10-01,533.094889478404
1998-10-02,532.5527558153045
1998-10-05,509.4544580977905
1998-10-06,505.1570546424455
1998-10-07,506.02588629284867
1998-10-08,518.7174739226313
1998-10-09,545.0577176233572
1998-10-12,578.7778530139877
1998-10-13,568.802175252709
1998-10-14,564.5239525373238
1998-10-15,561.5983171101907
1998-10-16,583.0863397390619
1998-10-19,610.7054389874735
1998-10-20,608.7747761553596
1998-10-21,608.9809765981028
1998-10-22,592.8598668612913
1998-10-23,593.4376142411224
1998-10-26,591.0917096087791
1998-10-27,599.1264603003013
1998-10-28,599.7126928469206
1998-10-29,589.0386230654559
1998-10-30,589.4788195466277
1998-11-02,607.9896361936937
1998-11-03,675.5754964169007
1998-11-04,675.856241585735
1998-11-05,667.2224746263977
1998-11-06,678.474219355141
1998-11-09,673.8014962569683
1998-11-10,669.3279982286988
1998-11-11,667.1922027814343
1998-11-12,663.9595058205502
1998-11-13,658.9392130099918
1998-11-16,660.5264158118651
1998-11-17,661.0360339906051
1998-11-18,664.8074031968781
1998-11-19,664.3195403538531
1998-11-20,657.0311265615196
1998-11-23,646.9062055942053
1998-11-24,657.4423916331201
1998-11-25,646.9269328401225
1998-11-26,627.1528635706866
1998-11-27,620.5279403719338
1998-11-30,604.8461850201626
1998-12-01,574.0174856872186
1998-12-02,574.3924682070194
1998-12-03,576.8578103884312
1998-12-04,567.4121764134629
1998-12-07,585.8837166170343
1998-12-08,580.5701843243218
1998-12-09,585.3901222140875
1998-12-10,580.7122384795452
1998-12-11,565.2783267698553
1998-12-14,551.9464627616107
1998-12-15,539.9974799713782
1998-12-16,538.3702415318944
1998-12-17,536.1720049897368
1998-12-18,539.07809598799
1998-12-21,539.8050769581099
1998-12-22,537.1804098448922
1998-12-23,535.6421103391872
1998-12-24,542.1879685305059
1998-12-25,542.7063116909775
1998-12-28,536.7534527122882
1998-12-29,539.7111112548519
1998-12-30,543.0645107307903
1998-12-31,543.9263663667693
1999-01-01,543.9263663667693
1999-01-04,534.0252936095861
1999-01-05,527.3089044408322
1999-01-06,546.3367828526509
1999-01-07,558.9073841452489
1999-01-08,550.8374716639058
1999-01-11,536.9930402964503
1999-01-12,515.5241371538289
1999-01-13,469.4384237423213
1999-01-14,457.9811571183329
1999-01-15,472.5615428021361
1999-01-18,469.0347402372913
1999-01-19,457.27225363119794
1999-01-20,441.31632586075193
1999-01-21,433.32975226813187
1999-01-22,415.16691494672096
1999-01-25,414.3527052203772
1999-01-26,424.0474642401217
1999-01-27,449.72943698556355
1999-01-28,443.0194030873949
1999-01-29,439.97134229914667
1999-02-01,434.56043386559367
1999-02-02,424.435746994995
1999-02-03,419.56320678503164
1999-02-04,422.1776159432277
1999-02-05,419.1465573217488
1999-02-08,419.7541363040236
1999-02-09,433.40652086513575
1999-02-10,424.3252238436868
1999-02-11,425.96470679816065
1999-02-12,434.9097868040182
1999-02-15,435.15694792914206
1999-02-16,435.17798570440726
1999-02-17,434.36762221454654
1999-02-18,433.242111813425
1999-02-19,423.2433158941782
1999-02-22,415.26618759826727
1999-02-23,411.46468473474243
1999-02-24,417.7452139648014
1999-02-25,416.8129107066644
1999-02-26,431.4667274520892
1999-03-01,444.81192384137915
1999-03-02,434.1918918107582
1999-03-03,453.57321415486916
1999-03-04,449.8476565451419
1999-03-05,447.82932184431047
1999-03-08,449.1633218963558
1999-03-09,449.16711170932075
1999-03-10,445.5113787997928
1999-03-11,448.5977741797953
1999-03-12,448.81714161731145
1999-03-15,449.2778808567222
1999-03-16,449.13677411538544
1999-03-17,473.80766468436485
1999-03-18,494.4294206790929
1999-03-19,505.30706660683285
1999-03-22,533.7085442084781
1999-03-23,547.8520315117269
1999-03-24,540.4905639740151
1999-03-25,532.8792731106473
1999-03-26,525.3850126935445
1999-03-29,511.013120344733
1999-03-30,506.1923263292161
1999-03-31,507.8208074543913
1999-04-01,517.8293255310653
1999-04-02,518.124774356823
1999-04-05,518.1676861582467
1999-04-06,517.2558733400601
1999-04-07,537.4275718854173
1999-04-08,555.7706085825262
1999-04-09,588.3399881592728
1999-04-12,594.238217253629
1999-04-13,582.6844065510188
1999-04-14,567.3649508115166
1999-04-15,571.1015937969906
1999-04-16,590.7245428743423
1999-04-19,616.9992841601958
1999-04-20,639.1202507684714
1999-04-21,648.3511691564813
1999-04-22,660.6544434427349
1999-04-23,640.6836542994133
1999-04-26,637.4787803062567
1999-04-27,654.3728923911692
1999-04-28,640.2432574687733
1999-04-29,648.5139867203046
1999-04-30,658.8312294680059
1999-05-03,662.4874024169637
1999-05-04,667.627725277871
1999-05-05,670.5954406041329
1999-05-06,703.5075437507908
1999-05-07,711.0078474042837
1999-05-10,691.7828397695902
1999-05-11,694.9714477370063
1999-05-12,693.4547218214748
1999-05-13,697.9942336986659
1999-05-14,703.5601391148326
1999-05-17,684.69644977224
1999-05-18,693.5768854736575
1999-05-19,702.9358228833743
1999-05-20,686.4495764902289
1999-05-21,668.1516333780106
1999-05-24,669.3546778450616
1999-05-25,669.8234560748683
1999-05-26,660.2197040541315
1999-05-27,637.960931298448
1999-05-28,619.4753353764935
1999-05-31,636.5960062563948
1999-06-01,654.5662883832996
1999-06-02,652.0273503860981
1999-06-03,645.4825628625674
1999-06-04,640.288929127766
1999-06-07,646.4831907406809
1999-06-08,649.9850745348415
1999-06-09,650.963383455323
1999-06-10,685.1676288215319
1999-06-11,726.7683852089267
1999-06-14,737.6425296195941
1999-06-15,719.4208911658662
1999-06-16,726.0989888922487
1999-06-17,747.632119535269
1999-06-18,746.601027828649
1999-06-21,785.154889281235
1999-06-22,822.4115107276293
1999-06-23,860.6748867840001
1999-06-24,848.9090910911345
1999-06-25,843.3218231170505
1999-06-28,869.7164559952915
1999-06-29,913.8185068323116
1999-06-30,932.9912160081036
1999-07-01,926.4553306729696
1999-07-02,934.2483801798778
1999-07-05,951.3932718133588
1999-07-06,933.8623163463787
1999-07-07,893.564965292995
1999-07-08,895.6334776998101
1999-07-09,918.2944251121589
1999-07-12,937.1088933409545
1999-07-13,922.8381327053651
1999-07-14,890.7453419026913
1999-07-15,889.6031025538397
1999-07-16,878.9316835265115
1999-07-19,844.656381862845
1999-07-20,853.9463887943846
1999-07-21,850.4561775527933
1999-07-22,836.3808836060964
1999-07-23,822.193958727122
1999-07-26,782.7298681733953
1999-07-27,787.7535731846422
1999-07-28,796.4665959849458
1999-07-29,801.8904010623569
1999-07-30,813.6620705085745
1999-08-02,833.0088065841263
1999-08-03,837.0129008858212
1999-08-04,822.2239035364943
1999-08-05,800.1070692339468
1999-08-06,782.3884161771974
1999-08-09,752.6239177427175
1999-08-10,707.4333520110888
1999-08-11,682.750913258803
1999-08-12,722.905146597048
1999-08-13,716.2522029965505
1999-08-16,726.075486304338
1999-08-17,735.7490598115082
1999-08-18,759.711726029085
1999-08-19,794.7686139890066
1999-08-20,814.5131744273447
1999-08-23,818.2064560791403
1999-08-24,835.9842498169978
1999-08-25,842.1613023236658
1999-08-26,838.8886940281769
1999-08-27,826.6071899363202
1999-08-30,826.3781904871
1999-08-31,831.2214526107764
1999-09-01,822.5527655122821
1999-09-02,826.6834553730661
1999-09-03,833.1092235748705
1999-09-06,853.846633714631
1999-09-07,857.2556401374965
1999-09-08,851.4666028564723
1999-09-09,869.4053805931646
1999-09-10,896.3100797888795
1999-09-13,893.9319660260394
1999-09-14,886.7059264195588
1999-09-15,866.1717935329726
1999-09-16,864.8962845338295
1999-09-17,852.2856899634995
1999-09-20,867.8824909392536
1999-09-21,866.2896175916635
1999-09-22,839.35216343036
1999-09-23,839.5528865094495
1999-09-24,822.8009373092489
1999-09-27,809.099293247756
1999-09-28,814.0174473918854
1999-09-29,827.4233499613082
1999-09-30,829.6384603556864
1999-10-01,829.7753569106742
1999-10-04,826.5211668539816
1999-10-05,820.8284934774696
1999-10-06,815.7129575112094
1999-10-07,806.5392810522848
1999-10-08,796.1585055002957
1999-10-11,778.8894343251094
1999-10-12,750.3413245911224
1999-10-13,725.4374940271376
1999-10-14,755.972796332155
1999-10-15,742.116222177366
1999-10-18,730.4302908537101
1999-10-19,712.9719122262775
1999-10-20,728.0719749390942
1999-10-21,727.6751014672146
1999-10-22,745.3538183128132
1999-10-25,739.9983519149622
1999-10-26,723.0082650511143
1999-10-27,731.8221901059519
1999-10-28,732.8132260104927
1999-10-29,740.4393230298534
1999-11-01,734.7631289002329
1999-11-02,729.100065071446
1999-11-03,726.3541401833553
1999-11-04,753.8777761669827
1999-11-05,757.8743578029549
1999-11-08,744.98501369346
1999-11-09,754.414388629378
1999-11-10,770.5629998369096
1999-11-11,770.2744079979443
1999-11-12,758.0083914028561
1999-11-15,814.2764825178643
1999-11-16,810.4994859773777
1999-11-17,804.7814593295534
1999-11-18,790.6040767147664
1999-11-19,781.9729834266956
1999-11-22,771.8423556400788
1999-11-23,757.9064215589257
1999-11-24,729.9174153672071
1999-11-25,710.0638776989935
1999-11-26,714.1578010606742
1999-11-29,705.2169348199535
1999-11-30,724.0148892038244
1999-12-01,717.2648731386228
1999-12-02,721.6995159921732
1999-12-03,718.3420986843934
1999-12-06,726.1735347127324
1999-12-07,715.4977530306014
1999-12-08,716.7885094067858
1999-12-09,704.9105544091861
1999-12-10,692.6239664801175
1999-12-13,697.0488262480276
1999-12-14,692.5079460779792
1999-12-15,684.7481493734022
1999-12-16,688.5741151639218
1999-12-17,690.4443955558738
1999-12-20,685.9321882218275
1999-12-21,680.2910818673099
1999-12-22,678.4708041455096
1999-12-23,671.6176303808336
1999-12-24,668.5768044389023
1999-12-27,668.73045465926
1999-12-28,670.7243183959836
1999-12-29,661.4774838822243
1999-12-30,676.9718123894031
1999-12-31,679.9162884996011
2000-01-03,687.3525194825789
2000-01-04,709.8008023141197
2000-01-05,681.1025405384171
2000-01-06,671.6491891288326
2000-01-07,697.7654331813152
2000-01-10,714.7087994109436
2000-01-11,697.0628090846117
2000-01-12,691.6939328597991
2000-01-13,681.0123600979223
2000-01-14,666.2521706261396
2000-01-17,663.0288228019114
2000-01-18,664.2919992546491
2000-01-19,656.4917508745584
2000-01-20,651.2570486568515
2000-01-21,650.1390605004071
2000-01-24,652.8118932046943
2000-01-25,647.696325796236
2000-01-26,651.5902144271545
2000-01-27,638.5763657727014
2000-01-28,640.3725037863433
2000-01-31,636.8582537931134
2000-02-01,627.4867944786383
2000-02-02,614.0573292105476
2000-02-03,628.4610273903639
2000-02-04,628.3132684438489
2000-02-07,630.6171188787835
2000-02-08,621.6165821012364
2000-02-09,599.9292923716538
2000-02-10,582.8998053840464
2000-02-11,570.6201665783556
2000-02-14,552.5230180503502
2000-02-15,549.2339311407168
2000-02-16,552.4322254842394
2000-02-17,555.0206969605437
2000-02-18,582.2536565934673
2000-02-21,571.9381077028693
2000-02-22,552.2161898819666
2000-02-23,550.4672309638119
2000-02-24,541.2695729150535
2000-02-25,528.5582554772004
2000-02-28,514.7669348861242
2000-02-29,522.7456116518514
2000-03-01,507.49185773946425
2000-03-02,500.09625446664893
2000-03-03,510.8642829040442
2000-03-06,514.5860096403123
2000-03-07,530.7853225014802
2000-03-08,537.758428092083
2000-03-09,541.430911975995
2000-03-10,537.2860971948347
2000-03-13,542.7897954256734
2000-03-14,547.2378416941726
2000-03-15,533.7895417661393
2000-03-16,517.5462613801732
2000-03-17,530.9744262691223
2000-03-20,521.1090144427235
2000-03-21,514.0716734560302
2000-03-22,512.0662077784638
2000-03-23,514.2044143878537
2000-03-24,519.6481364838802
2000-03-27,526.1098870721761
2000-03-28,534.1995333958422
2000-03-29,530.5034320681389
2000-03-30,530.2188081492137
2000-03-31,527.2143990819156
2000-04-03,522.185875859818
2000-04-04,524.1833531503377
2000-04-05,507.82717739234863
2000-04-06,521.7579479005175
2000-04-07,533.357543744521
2000-04-10,529.8025919203524
2000-04-11,527.8300719456481
2000-04-12,532.5098246853573
2000-04-13,531.9901565584694
2000-04-14,564.081435999258
2000-04-17,529.7165666157487
2000-04-18,590.379625492939
2000-04-19,593.218123251465
2000-04-20,590.9133989583212
2000-04-21,594.181974996733
2000-04-24,594.8060112907814
2000-04-25,617.9777691885416
2000-04-26,617.0562109877603
2000-04-27,597.7604063805246
2000-04-28,583.8421559501676
2000-05-01,580.5059543519478
2000-05-02,588.3155976552321
2000-05-03,578.9540430054136
2000-05-04,583.5360416437427
2000-05-05,584.9238308611917
2000-05-08,571.4146559882939
2000-05-09,566.2291693332912
2000-05-10,567.8445632160042
2000-05-11,567.0611293217243
2000-05-12,592.27756291769
2000-05-15,634.8086650710222
2000-05-16,658.3327428127742
2000-05-17,652.4858575141283
2000-05-18,646.2978574596114
2000-05-19,635.6146336728501
2000-05-22,619.3425950909589
2000-05-23,605.1411629836458
2000-05-24,598.8313480114507
2000-05-25,585.6946083804514
2000-05-26,570.63404135321
2000-05-29,574.4148492844371
2000-05-30,556.1764772855483
2000-05-31,567.3142183224446
2000-06-01,576.0206249949089
2000-06-02,597.3076433789718
2000-06-05,609.0500362551459
2000-06-06,609.2936471821374
2000-06-07,617.7290702546231
2000-06-08,615.2445177715275
2000-06-09,618.6517462479084
2000-06-12,617.8614582425071
2000-06-13,611.2959474535298
2000-06-14,613.625192646348
2000-06-15,623.7637326854142
2000-06-16,642.21268253752
2000-06-19,653.3505911906708
2000-06-20,649.72228658264
2000-06-21,650.871073603419
2000-06-22,644.8082514624906
2000-06-23,643.5785090378446
2000-06-26,647.5866147440297
2000-06-27,639.7163962105984
2000-06-28,643.9727454094868
2000-06-29,636.2367313174095
2000-06-30,634.3415194993962
2000-07-03,631.4808943057706
2000-07-04,638.0914043797189
2000-07-05,647.239177478739
2000-07-06,638.0207650127514
2000-07-07,646.4606662196242
2000-07-10,655.6074404453244
2000-07-11,672.5184632203329
