Date,MALAYSIA IMI VALUE WEIGHTED
1998-03-17,455.73594650911065
1998-03-18,482.1209527706855
1998-03-19,507.4099845122599
1998-03-20,504.23572921781096
1998-03-23,528.8328637523229
1998-03-24,503.4190529584239
1998-03-25,515.2033084014679
1998-03-26,508.87648444055213
1998-03-27,509.033311401506
1998-03-30,494.5663394343996
1998-03-31,493.84089821717987
1998-04-01,471.8051910818691
1998-04-02,453.8729040625501
1998-04-03,437.26632518635665
1998-04-06,437.11357775537164
1998-04-07,438.2795665054805
1998-04-08,445.22414343816604
1998-04-09,463.2281748556823
1998-04-10,459.88456027033163
1998-04-13,450.5798828975663
1998-04-14,443.30804143750873
1998-04-15,427.73772952288766
1998-04-16,408.36409841025323
1998-04-17,408.0334428387265
1998-04-20,411.7670488759835
1998-04-21,408.3635506049536
1998-04-22,401.5063776578511
1998-04-23,402.0061818915212
1998-04-24,407.52584828683064
1998-04-27,393.6872480190886
1998-04-28,396.82354541112704
1998-04-29,399.67608788083305
1998-04-30,400.9308161521902
1998-05-01,408.85381217200415
1998-05-04,409.1863783023155
1998-05-05,393.9818245428162
1998-05-06,358.7987021799095
1998-05-07,366.70944785917794
1998-05-08,364.502170532892
1998-05-11,359.383266852788
1998-05-12,350.0718700395948
1998-05-13,338.50335781150113
1998-05-14,353.45910186382616
1998-05-15,359.2108598994833
1998-05-18,338.5627163831153
1998-05-19,338.009887523417
1998-05-20,353.2954092334266
1998-05-21,376.55950510064093
1998-05-22,361.3659294759631
1998-05-25,355.08336365012985
1998-05-26,347.12543577695334
1998-05-27,339.7336925889978
1998-05-28,333.87474282557264
1998-05-29,332.0805752074712
1998-06-01,311.9295070098762
1998-06-02,318.4405750342263
1998-06-03,321.97755060759357
1998-06-04,313.43698926648256
1998-06-05,307.6289432535227
1998-06-08,300.2632005641445
1998-06-09,307.065482581101
1998-06-10,294.42516803322525
1998-06-11,289.98898957138226
1998-06-12,285.3134859661261
1998-06-15,269.0666224015503
1998-06-16,262.7159159569641
1998-06-17,279.7366564594521
1998-06-18,285.7773792555579
1998-06-19,287.0523024135195
1998-06-22,276.89285533791605
1998-06-23,275.2409283492976
1998-06-24,273.1533998749856
1998-06-25,267.0020001059802
1998-06-26,258.84001824121935
1998-06-29,253.3368953745074
1998-06-30,257.4657352759496
1998-07-01,264.11856525526025
1998-07-02,263.69434204734546
1998-07-03,264.8753525421172
1998-07-06,261.8866097582091
1998-07-07,260.441363733093
1998-07-08,253.7374307223319
1998-07-09,245.0676645166841
1998-07-10,234.81634670121008
1998-07-13,230.8195426305915
1998-07-14,234.444038794985
1998-07-15,241.28867669010103
1998-07-16,243.8685959717001
1998-07-17,250.40414472587415
1998-07-20,249.26566794687378
1998-07-21,243.68250938592848
1998-07-22,235.72083270433654
1998-07-23,231.27640409443597
1998-07-24,234.76205537936798
1998-07-27,229.33630133159048
1998-07-28,227.76602712237514
1998-07-29,220.30895206874808
1998-07-30,222.631013448306
1998-07-31,228.83603010415462
1998-08-03,218.35407323398394
1998-08-04,217.6494868956149
1998-08-05,213.8293838145812
1998-08-06,207.51771623558693
1998-08-07,201.0394366235215
1998-08-10,196.78633363294765
1998-08-11,186.63522384834636
1998-08-12,190.1129937959122
1998-08-13,184.3693203866079
1998-08-14,183.8615701108604
1998-08-17,177.27909171499394
1998-08-18,177.74141474338214
1998-08-19,198.3388494807886
1998-08-20,202.03194867465854
1998-08-21,187.3762611443956
1998-08-24,186.46079042346955
1998-08-25,188.49552553598352
1998-08-26,188.2133662401258
1998-08-27,182.85009493960146
1998-08-28,179.30966754428908
1998-08-31,179.94980037093683
1998-09-01,178.40564630190678
1998-09-02,197.76413847590754
1998-09-03,213.7853728448677
1998-09-04,254.27433305603645
1998-09-07,317.01832220280687
1998-09-08,251.8749128865232
1998-09-09,275.3014217777851
1998-09-10,264.64510416064184
1998-09-11,253.06110072291156
1998-09-14,272.1172699627447
1998-09-15,269.35005972477444
1998-09-16,277.9906131669316
1998-09-17,272.4333976978304
1998-09-18,277.5574136781557
1998-09-21,266.8300295057044
1998-09-22,271.54908559239067
1998-09-23,263.7601137483808
1998-09-24,271.4267186229913
1998-09-25,270.7832912602676
1998-09-28,270.87827585667964
1998-09-29,265.29428370724474
1998-09-30,183.57778367359134
1998-10-01,180.22200551047268
1998-10-02,178.1114133056761
1998-10-05,175.68130699584242
1998-10-06,183.25456542276228
1998-10-07,181.49744288745356
1998-10-08,181.9648709764475
1998-10-09,182.92819843337443
1998-10-12,191.28954134010024
1998-10-13,188.92991920120676
1998-10-14,190.35174206743298
1998-10-15,195.60111912319823
1998-10-16,197.68752721683344
1998-10-19,197.68752721683344
1998-10-20,210.81228519613913
1998-10-21,209.56086453861556
1998-10-22,207.3713537002141
1998-10-23,206.8462668977685
1998-10-26,204.8273496989903
1998-10-27,201.71783222806397
1998-10-28,199.3740804608485
1998-10-29,197.9938090765505
1998-10-30,198.53603833334896
1998-11-02,206.04754952707782
1998-11-03,206.46559318473365
1998-11-04,212.71512957366724
1998-11-05,217.5673352948236
1998-11-06,227.21431386437618
1998-11-09,235.94724674449182
1998-11-10,234.98827133753005
1998-11-11,240.18833353674717
1998-11-12,233.19011184730726
1998-11-13,235.64426377344967
1998-11-16,232.97156376160436
1998-11-17,233.5747224254513
1998-11-18,230.15897877308376
1998-11-19,229.3951370004205
1998-11-20,231.3312239043918
1998-11-23,242.20185269386823
1998-11-24,248.6246553428351
1998-11-25,256.44931984288206
1998-11-26,255.28832182003148
1998-11-27,256.50864731310867
1998-11-30,262.01981056145365
1998-12-01,273.7285558422722
1998-12-02,279.45162081362236
1998-12-03,279.31271870046675
1998-12-04,284.07066491798315
1998-12-07,275.03034349152273
1998-12-08,269.61989996455634
1998-12-09,276.0245648070026
1998-12-10,275.0886725493729
1998-12-11,278.62913149014946
1998-12-14,281.79526861637
1998-12-15,280.36026986145896
1998-12-16,277.81947231497935
1998-12-17,276.3440294944559
1998-12-18,280.2068658126581
1998-12-21,274.189617316923
1998-12-22,264.03222856409764
1998-12-23,275.70991157581955
1998-12-24,275.0050060531199
1998-12-25,275.0050060531199
1998-12-28,274.16866722409503
1998-12-29,277.86501052034384
1998-12-30,278.8351141296175
1998-12-31,279.8447085839964
1999-01-01,279.8447085839964
1999-01-04,271.56909511218794
1999-01-05,275.8726275112803
1999-01-06,285.4967330431604
1999-01-07,285.45043475069326
1999-01-08,289.81079032999315
1999-01-11,295.7686031603079
1999-01-12,292.1692607432272
1999-01-13,290.82930045210486
1999-01-14,289.123146158933
1999-01-15,292.1483764165444
1999-01-18,292.1483764165444
1999-01-19,292.1483764165444
1999-01-20,292.1483764165444
1999-01-21,301.93159709203434
1999-01-22,306.9299362977324
1999-01-25,303.1671397630209
1999-01-26,301.1671154307393
1999-01-27,300.11036941334555
1999-01-28,294.6440703208155
1999-01-29,293.1499754629982
1999-02-01,293.1499754629982
1999-02-02,284.50389986173377
1999-02-03,277.7856736387236
1999-02-04,283.5666935754016
1999-02-05,274.84322772800346
1999-02-08,256.86133437585914
1999-02-09,269.5132813242862
1999-02-10,266.9631532311607
1999-02-11,274.7958444908501
1999-02-12,279.4127301665648
1999-02-15,279.4127301665648
1999-02-16,279.4127301665648
1999-02-17,279.4127301665648
1999-02-18,275.2111428343169
1999-02-19,275.20258468987277
1999-02-22,272.3828316754553
1999-02-23,271.4058065067477
1999-02-24,265.64082679760793
1999-02-25,265.8915546126653
1999-02-26,319.2526846844809
1999-03-01,311.8562289896481
1999-03-02,308.66121716874653
1999-03-03,300.80157660561156
1999-03-04,301.3261423875441
1999-03-05,300.77547838292435
1999-03-08,301.8971212519107
1999-03-09,309.1915183263225
1999-03-10,306.300664978112
1999-03-11,302.7142433524531
1999-03-12,305.7172306802607
1999-03-15,301.54295875652656
1999-03-16,297.4240314148473
1999-03-17,296.38712139471534
1999-03-18,298.03275544475053
1999-03-19,297.25100284367034
1999-03-22,290.76197863398403
1999-03-23,287.72640341364337
1999-03-24,281.9256846237575
1999-03-25,287.70039337164013
1999-03-26,287.2927353812137
1999-03-29,287.2927353812137
1999-03-30,287.24375138613294
1999-03-31,290.71201438234704
1999-04-01,306.4067914067062
1999-04-02,316.4358590861059
1999-04-05,311.2508228601661
1999-04-06,322.40153864323713
1999-04-07,320.9504943712485
1999-04-08,320.0720838240167
1999-04-09,328.0143888607083
1999-04-12,329.3874422525607
1999-04-13,338.08165305799366
1999-04-14,334.380781704891
1999-04-15,339.10372579975854
1999-04-16,352.938330980626
1999-04-19,362.3943212347125
1999-04-20,362.34926352724256
1999-04-21,357.9645731181026
1999-04-22,372.8302163225874
1999-04-23,379.49804060005033
1999-04-26,397.90708848538577
1999-04-27,394.329121137846
1999-04-28,394.03252194813314
1999-04-29,400.65290826271564
1999-04-30,404.9830777474751
1999-05-03,402.2117914735362
1999-05-04,414.1048975995743
1999-05-05,424.1633882122614
1999-05-06,430.1047758832427
1999-05-07,417.71466570459717
1999-05-10,426.655315513454
1999-05-11,438.3886523524431
1999-05-12,436.7567743726867
1999-05-13,441.7766119710483
1999-05-14,460.93546145901126
1999-05-17,462.26867260682616
1999-05-18,478.44581481497937
1999-05-19,478.46620073490715
1999-05-20,484.02514547271693
1999-05-21,479.14205961970976
1999-05-24,457.3263182270761
1999-05-25,469.83633204298593
1999-05-26,466.5371557047169
1999-05-27,469.9179074044301
1999-05-28,460.2883383941983
1999-05-31,453.3254497929191
1999-06-01,469.2620913136173
1999-06-02,459.5031042639057
1999-06-03,456.7095653764019
1999-06-04,454.0189389624183
1999-06-07,448.251621992273
1999-06-08,467.6659864912489
1999-06-09,467.94880190325284
1999-06-10,477.8680841341485
1999-06-11,485.0642281891805
1999-06-14,498.31030041551566
1999-06-15,494.6791645959139
1999-06-16,504.7042190065496
1999-06-17,502.48331253534525
1999-06-18,499.9237499864048
1999-06-21,499.842359095543
1999-06-22,506.9179995035475
1999-06-23,510.746843555234
1999-06-24,514.3783181815248
1999-06-25,518.64886441776
1999-06-28,531.3418069913764
1999-06-29,541.7759407954452
1999-06-30,533.6468508230301
1999-07-01,552.4078615330227
1999-07-02,561.5533844192709
1999-07-05,565.8348868835268
1999-07-06,571.3661952138959
1999-07-07,562.9726639916241
1999-07-08,572.5044511009755
1999-07-09,578.7779936557355
1999-07-12,585.4308320152732
1999-07-13,576.2919955142153
1999-07-14,592.0376566088881
1999-07-15,593.847888075108
1999-07-16,585.2707627364867
1999-07-19,576.9325162918785
1999-07-20,573.6371826174375
1999-07-21,582.66811200103
1999-07-22,570.5771716299587
1999-07-23,556.1985830049646
1999-07-26,520.014399015783
1999-07-27,543.7132145107494
1999-07-28,528.9979045527583
1999-07-29,523.653640596817
1999-07-30,518.8049802152149
1999-08-02,483.01126272928263
1999-08-03,495.8585680487156
1999-08-04,472.3283132925384
1999-08-05,461.4198258312245
1999-08-06,459.1277034856929
1999-08-09,424.73708486905974
1999-08-10,444.4262797029475
1999-08-11,445.0951453026133
1999-08-12,483.0367379995052
1999-08-13,509.40628444205197
1999-08-16,503.8800397051591
1999-08-17,488.76530355201743
1999-08-18,498.2641517108365
1999-08-19,493.87395394339114
1999-08-20,501.3770456106849
1999-08-23,510.32506980393305
1999-08-24,517.745506830619
1999-08-25,511.2529729928019
1999-08-26,505.0017373850369
1999-08-27,510.9054857204714
1999-08-30,603.2234407866819
1999-08-31,603.3096715531752
1999-09-01,590.2985620994291
1999-09-02,575.2928501821275
1999-09-03,584.3460495962759
1999-09-06,586.0831745762434
1999-09-07,584.294559201711
1999-09-08,585.5423949812238
1999-09-09,581.0150216700686
1999-09-10,573.5923646334919
1999-09-13,572.2575756158567
1999-09-14,565.9777339247005
1999-09-15,557.7440809456522
1999-09-16,558.4105365707201
1999-09-17,559.0375397889497
1999-09-20,552.5837801508231
1999-09-21,576.7895586724175
1999-09-22,560.637046215213
1999-09-23,549.7868651347991
1999-09-24,540.1483296714775
1999-09-27,529.2256015033065
1999-09-28,529.6646920896213
1999-09-29,532.5409358583422
1999-09-30,525.0595128113824
1999-10-01,528.7016136493695
1999-10-04,530.8829123724604
1999-10-05,554.1068389283292
1999-10-06,555.3471882089013
1999-10-07,571.9978638029903
1999-10-08,579.2114386392556
1999-10-11,589.526857678231
1999-10-12,584.3031244686246
1999-10-13,575.940332440495
1999-10-14,577.44714930478
1999-10-15,560.5734847597337
1999-10-18,553.028530933467
1999-10-19,569.6788443131229
1999-10-20,566.7160193757145
1999-10-21,567.4796608692487
1999-10-22,569.6957056722854
1999-10-25,569.4424152105458
1999-10-26,566.7793534277164
1999-10-27,567.3826905583649
1999-10-28,577.197904548746
1999-10-29,571.6515786665922
1999-11-01,562.005879600209
1999-11-02,557.5748848631454
1999-11-03,558.8144533702601
1999-11-04,554.5731142081261
1999-11-05,552.2568772304437
1999-11-08,552.2568772304437
1999-11-09,544.7620241131452
1999-11-10,559.0546933271007
1999-11-11,554.4887076626583
1999-11-12,553.0905064183397
1999-11-15,557.9777813722814
1999-11-16,550.9273441779387
1999-11-17,550.2974896632612
1999-11-18,552.5338476689303
1999-11-19,561.3772567240975
1999-11-22,566.4966698152004
1999-11-23,570.6686425422837
1999-11-24,569.1246698193723
1999-11-25,566.027176986127
1999-11-26,571.5368185191301
1999-11-29,571.5765234549257
1999-11-30,561.221312198429
1999-12-01,558.2448979675374
1999-12-02,557.5311856118312
1999-12-03,552.1428731790371
1999-12-06,552.6920264624933
1999-12-07,557.5246225921499
1999-12-08,555.8283532938489
1999-12-09,560.4530335159158
1999-12-10,564.7878423234322
1999-12-13,583.2004347417279
1999-12-14,581.4927146988917
1999-12-15,577.6604358776767
1999-12-16,577.3737265113749
1999-12-17,587.3687148375043
1999-12-20,594.7761005693734
1999-12-21,595.1066898230303
1999-12-22,593.5020652350436
1999-12-23,591.6308432286401
1999-12-24,592.8970800239475
1999-12-27,595.5728285212257
1999-12-28,603.0728082928556
1999-12-29,609.0148866622983
1999-12-30,612.8197658675726
1999-12-31,612.8197658675726
2000-01-03,636.3107060129452
2000-01-04,635.4868300384646
2000-01-05,621.1705336733596
2000-01-06,619.7945834316557
2000-01-07,619.7945834316557
2000-01-10,619.7945834316557
2000-01-11,641.4511018272386
2000-01-12,655.6961422723584
2000-01-13,665.1538806816607
2000-01-14,684.9911056258696
2000-01-17,704.2919305463367
2000-01-18,706.1014323586729
2000-01-19,696.9787360539442
2000-01-20,716.5484943622494
2000-01-21,717.5841390527726
2000-01-24,715.5761043292041
2000-01-25,714.5033928598701
2000-01-26,704.1277237332885
2000-01-27,704.7631567474522
2000-01-28,697.2661513647862
2000-01-31,685.6004978526721
2000-02-01,685.6004978526721
2000-02-02,706.4865502033904
2000-02-03,716.8320475908575
2000-02-04,716.8486558461899
2000-02-07,716.8486558461899
2000-02-08,733.6596629000434
2000-02-09,749.7022575415708
2000-02-10,756.4631107999909
2000-02-11,760.9475913018144
2000-02-14,761.8430953972005
2000-02-15,753.9590448960776
2000-02-16,758.4294229153269
2000-02-17,766.4394654027906
2000-02-18,771.6278371233867
2000-02-21,769.9192063834699
2000-02-22,764.1512386452494
2000-02-23,773.1824608674885
2000-02-24,784.8446789255808
2000-02-25,775.6068786359913
2000-02-28,754.2380960680376
2000-02-29,750.6647918682647
2000-03-01,742.158315468798
2000-03-02,712.8188659669471
2000-03-03,724.990112996899
2000-03-06,714.1462847438761
2000-03-07,700.5372130923436
2000-03-08,703.4779796620554
2000-03-09,698.9617971780558
2000-03-10,724.7972851064392
2000-03-13,712.6712985930881
2000-03-14,708.5528086852619
2000-03-15,702.733324156383
2000-03-16,702.733324156383
2000-03-17,709.5269249298786
2000-03-20,703.1287995038806
2000-03-21,709.155545421632
2000-03-22,718.0347504436527
2000-03-23,737.6702007602408
2000-03-24,738.8367492427351
2000-03-27,753.9626398732405
2000-03-28,752.909981501085
2000-03-29,755.7576449593848
2000-03-30,740.8930266305252
2000-03-31,744.1130144008525
2000-04-03,739.2727652269234
2000-04-04,735.0057617684281
2000-04-05,726.6614427971526
2000-04-06,726.6614427971526
2000-04-07,725.0908816355711
2000-04-10,717.781538193532
2000-04-11,715.5984853133664
2000-04-12,719.3537536598494
2000-04-13,713.1150471930044
2000-04-14,712.5641531843106
2000-04-17,664.3846366827307
2000-04-18,670.2630371587435
2000-04-19,681.2499087486066
2000-04-20,676.6365149614892
2000-04-21,677.894266830929
2000-04-24,668.258467209053
2000-04-25,674.2898588967336
2000-04-26,677.2620254003884
2000-04-27,679.8787260800866
2000-04-28,680.1181639125007
2000-05-01,680.1181639125007
2000-05-02,681.0521575578109
2000-05-03,684.3806032451699
2000-05-04,687.2402444084614
2000-05-05,700.6933794303192
2000-05-08,704.2236066514033
2000-05-09,701.1500767143892
2000-05-10,703.0663120070595
2000-05-11,692.3022297586766
2000-05-12,687.9595757510141
2000-05-15,684.0755509172045
2000-05-16,690.2085161405837
2000-05-17,692.1849094695539
2000-05-18,692.1849094695539
2000-05-19,707.5147010046884
2000-05-22,696.6627790057311
2000-05-23,686.7684468264738
2000-05-24,677.2015238343178
2000-05-25,671.4637007453044
2000-05-26,659.2805296374805
2000-05-29,671.6427512378744
2000-05-30,667.2583887158827
2000-05-31,677.0261073024824
2000-06-01,669.6474843120088
2000-06-02,663.3551189689716
2000-06-05,655.3521798328685
2000-06-06,647.7427352564222
2000-06-07,634.4597180061678
2000-06-08,621.9426672360967
2000-06-09,636.2568216936811
2000-06-12,630.9075159969577
