Date,INDIA IMI VALUE WEIGHTED
1997-07-30,697.2073997686003
1997-07-31,701.839867258185
1997-08-01,702.2088852156444
1997-08-04,734.1388629322437
1997-08-05,747.1420638866466
1997-08-06,737.820637883167
1997-08-07,729.1107965977999
1997-08-08,716.2875870229389
1997-08-11,730.1399166610444
1997-08-12,723.5977971591927
1997-08-13,716.6436914138906
1997-08-14,708.6957473598505
1997-08-15,708.8942337755796
1997-08-18,708.6957473598505
1997-08-19,691.6783055210034
1997-08-20,692.7025093252421
1997-08-21,676.595076270695
1997-08-22,657.3336826266675
1997-08-25,654.0786602642796
1997-08-26,660.4722901400482
1997-08-27,656.0324577063461
1997-08-28,632.5831779411392
1997-08-29,615.7921948769988
1997-09-01,618.608209730715
1997-09-02,613.7044091092735
1997-09-03,618.2775225052246
1997-09-04,627.7787863330327
1997-09-05,631.6077623587128
1997-09-08,643.1915502227315
1997-09-09,635.0797179386882
1997-09-10,629.3366135344313
1997-09-11,627.7179475637123
1997-09-12,629.0801993642801
1997-09-15,628.1592310155788
1997-09-16,627.3814303516923
1997-09-17,621.1890675988024
1997-09-18,617.1144646325507
1997-09-19,613.5004037465245
1997-09-22,601.0683472681557
1997-09-23,604.394344373001
1997-09-24,607.3041969399563
1997-09-25,611.0368605154872
1997-09-26,611.1178234207126
1997-09-29,612.8361484305744
1997-09-30,606.2699785063168
1997-10-01,607.3287188401024
1997-10-02,607.9168086217985
1997-10-03,598.6417189313811
1997-10-06,598.3941048727805
1997-10-07,607.504142053154
1997-10-08,610.8526225272302
1997-10-09,616.6524132791761
1997-10-10,622.2819808561973
1997-10-13,626.3361681771646
1997-10-14,615.800890090528
1997-10-15,620.4313179154617
1997-10-16,625.6911085522371
1997-10-17,627.4671633018369
1997-10-20,634.7866448878137
1997-10-21,627.2287586136615
1997-10-22,623.9535813281655
1997-10-23,612.1927161254912
1997-10-24,600.8328425065617
1997-10-27,597.3024081619636
1997-10-28,597.5824065333617
1997-10-29,596.6774772283139
1997-10-30,587.4094280621027
1997-10-31,586.3917793898104
1997-11-03,577.8258834986576
1997-11-04,576.7460365771061
1997-11-05,571.8323273037028
1997-11-06,566.9202300713736
1997-11-07,561.0884502036433
1997-11-10,559.5648805169412
1997-11-11,556.320462771744
1997-11-12,543.3396629535347
1997-11-13,530.2608031659851
1997-11-14,531.6570646280089
1997-11-17,531.6896225732985
1997-11-18,518.0848165768655
1997-11-19,512.0058945090467
1997-11-20,511.3919147032397
1997-11-21,514.2357087945732
1997-11-24,497.0470074653961
1997-11-25,498.80467912274537
1997-11-26,501.7398823691025
1997-11-27,510.9362438538513
1997-11-28,497.81571503706215
1997-12-01,487.3979163227931
1997-12-02,482.6973893807155
1997-12-03,483.9754207923416
1997-12-04,482.85407211547846
1997-12-05,476.64238446572335
1997-12-08,476.17241063535516
1997-12-09,468.4086155832362
1997-12-10,465.144847171897
1997-12-11,457.40246202103236
1997-12-12,456.2183295158728
1997-12-15,458.8883205282067
1997-12-16,465.92242305610364
1997-12-17,474.10261333759235
1997-12-18,474.78974069850636
1997-12-19,476.8421046216729
1997-12-22,487.39002092258966
1997-12-23,490.5900198045649
1997-12-24,489.4972554632159
1997-12-25,489.49725546321577
1997-12-26,491.89473853869686
1997-12-29,500.94988364721934
1997-12-30,492.14386781419165
1997-12-31,497.8741054838067
1998-01-01,497.8741054838067
1998-01-02,511.8521359465413
1998-01-05,517.0713430133526
1998-01-06,511.8408778179991
1998-01-07,508.15157286714884
1998-01-08,491.878065532322
1998-01-09,475.3707725753587
1998-01-12,458.35809590004465
1998-01-13,461.84026211695294
1998-01-14,454.765864572005
1998-01-15,451.4378726457346
1998-01-16,458.8853765782578
1998-01-19,478.6649737868948
1998-01-20,474.1877814924751
1998-01-21,475.3101164222207
1998-01-22,468.3396000272384
1998-01-23,463.89534023164197
1998-01-26,465.21903640350905
1998-01-27,461.3151137824797
1998-01-28,447.6092013238148
1998-01-29,445.925973840448
1998-01-30,444.83470728931866
1998-02-02,456.4987479198456
1998-02-03,456.0548186076336
1998-02-04,449.84346152290067
1998-02-05,450.5482297979394
1998-02-06,450.7683555793716
1998-02-09,448.6600222699315
1998-02-10,442.7534446117585
1998-02-11,441.8169059341177
1998-02-12,441.2436315330747
1998-02-13,444.0896748857597
1998-02-16,451.01424484474825
1998-02-17,446.2616581987998
1998-02-18,446.0272945541026
1998-02-19,448.6174242892293
1998-02-20,445.00682210430386
1998-02-23,451.06936887055303
1998-02-24,453.981574441297
1998-02-25,454.09731225504873
1998-02-26,468.29280644698883
1998-02-27,477.0934867717315
1998-03-02,496.56529137653655
1998-03-03,475.37309630451864
1998-03-04,491.58836539224063
1998-03-05,485.2371276246258
1998-03-06,482.9100127918184
1998-03-09,497.9628422833664
1998-03-10,495.93099689446535
1998-03-11,490.6570891209676
1998-03-12,485.00953793974287
1998-03-13,485.01567737869703
1998-03-16,499.32916749233374
1998-03-17,498.30633861631947
1998-03-18,505.98445021141276
1998-03-19,503.03242993804804
1998-03-20,504.70493243173723
1998-03-23,524.6739498628865
1998-03-24,522.9830099194498
1998-03-25,535.136756845334
1998-03-26,523.4353059467263
1998-03-27,526.8550676471434
1998-03-30,526.2741332710008
1998-03-31,523.7733242600453
1998-04-01,533.1159281513866
1998-04-02,537.6951541150974
1998-04-03,548.1836866020952
1998-04-06,571.160486919143
1998-04-07,578.8446783848412
1998-04-08,578.6876028322991
1998-04-09,578.6876028322991
1998-04-10,588.0704740001758
1998-04-13,588.9069983091065
1998-04-14,588.9069983091065
1998-04-15,614.9785886744426
1998-04-16,596.8959722486147
1998-04-17,604.7234477962246
1998-04-20,608.9241962047466
1998-04-21,618.4176257608113
1998-04-22,597.9963739374507
1998-04-23,579.4853290508246
1998-04-24,567.8086607305781
1998-04-27,572.8481403379262
1998-04-28,572.9202057726145
1998-04-29,551.3924830291587
1998-04-30,557.1694495165149
1998-05-01,557.0291928898273
1998-05-04,577.1139834220965
1998-05-05,585.0664720770642
1998-05-06,570.2544742715806
1998-05-07,570.2544742715806
1998-05-08,563.0141361220076
1998-05-11,563.2265141439321
1998-05-12,550.6638231943234
1998-05-13,523.0154175916246
1998-05-14,530.8487851268925
1998-05-15,521.1249026239653
1998-05-18,535.418959959747
1998-05-19,541.7455401925165
1998-05-20,549.833143710966
1998-05-21,535.5403927634352
1998-05-22,534.0386940833147
1998-05-25,534.5123346542704
1998-05-26,527.3453874293485
1998-05-27,516.1646680705671
1998-05-28,507.72749008015654
1998-05-29,501.4324334499343
1998-06-01,503.6876924824517
1998-06-02,487.75120984134116
1998-06-03,487.8976992278729
1998-06-04,482.93403690168617
1998-06-05,456.4587515941854
1998-06-08,448.47703491235245
1998-06-09,448.44161862622235
1998-06-10,427.26230201662423
1998-06-11,427.558855535163
1998-06-12,430.51851687675975
1998-06-15,407.0823749439122
1998-06-16,401.43474301797636
1998-06-17,429.4829855256129
1998-06-18,419.7882284014312
1998-06-19,400.8179608463551
1998-06-22,390.4002541269824
1998-06-23,382.0687056070119
1998-06-24,398.4863401808819
1998-06-25,406.612991024666
1998-06-26,402.6278002469486
1998-06-29,416.55336632185197
1998-06-30,410.0345026664763
1998-07-01,404.86535874844526
1998-07-02,397.4193862331099
1998-07-03,384.90694956037623
1998-07-06,395.8487017493883
1998-07-07,400.0055763596902
1998-07-08,404.99373056737085
1998-07-09,409.370517724821
1998-07-10,417.4670490986016
1998-07-13,412.37858045397604
1998-07-14,414.2235071236259
1998-07-15,413.3272744908042
1998-07-16,423.0868744159644
1998-07-17,419.5265741029429
1998-07-20,411.8509967655751
1998-07-21,407.29020556001825
1998-07-22,406.19428458809307
1998-07-23,393.4548739763634
1998-07-24,386.87187210526315
1998-07-27,379.4393958379928
1998-07-28,387.34471836697486
1998-07-29,393.23254916946354
1998-07-30,389.68475185593513
1998-07-31,388.0987176479836
1998-08-03,381.7463923240463
1998-08-04,381.903861888177
1998-08-05,385.28907360860796
1998-08-06,383.07865454942373
1998-08-07,379.9344331417685
1998-08-10,376.37120698473683
1998-08-11,367.65342929980517
1998-08-12,363.47343633962635
1998-08-13,366.2089049118309
1998-08-14,362.8694212485635
1998-08-17,360.6999000334757
1998-08-18,353.56942318801043
1998-08-19,352.8412039386938
1998-08-20,368.949810621691
1998-08-21,364.77818230095556
1998-08-24,368.7996375828748
1998-08-25,373.33018247909644
1998-08-26,373.4180455486373
1998-08-27,371.8547278109974
1998-08-28,360.86503814668316
1998-08-31,361.2898675573357
1998-09-01,351.95698900801324
1998-09-02,354.7831973735656
1998-09-03,356.00390500538873
1998-09-04,359.5524244660785
1998-09-07,371.52798957828304
1998-09-08,374.63240997685
1998-09-09,375.7378180264485
1998-09-10,377.35308360050163
1998-09-11,371.3437401602293
1998-09-14,380.53824275535663
1998-09-15,381.0812271172857
1998-09-16,381.01032786877477
1998-09-17,378.9478117454323
1998-09-18,379.2342870708637
1998-09-21,380.4811591469089
1998-09-22,379.1089194268543
1998-09-23,382.09286005489946
1998-09-24,388.73517281298285
1998-09-25,386.9976686209612
1998-09-28,385.25541709383754
1998-09-29,376.8665617310036
1998-09-30,372.05250313541046
1998-10-01,372.05250313541046
1998-10-02,372.05250313541046
1998-10-05,349.3933143714651
1998-10-06,349.8632715947495
1998-10-07,358.09161465036937
1998-10-08,345.61625845664344
1998-10-09,345.93327333699284
1998-10-12,341.25467095701333
1998-10-13,334.20818082489814
1998-10-14,342.18460789302196
1998-10-15,338.7023524659807
1998-10-16,333.71734494881787
1998-10-19,336.5572034443557
1998-10-20,327.4213435758746
1998-10-21,327.50652888285975
1998-10-22,327.54526413169276
1998-10-23,332.0236229226474
1998-10-26,351.814347891112
1998-10-27,349.81151433615406
1998-10-28,342.48929728359866
1998-10-29,342.20969469436227
1998-10-30,336.5837566859418
1998-11-02,336.09578283648773
1998-11-03,333.8745310644697
1998-11-04,333.953447221431
1998-11-05,337.3035956052182
1998-11-06,342.2825799139073
1998-11-09,355.5831209055221
1998-11-10,358.61902253389815
1998-11-11,355.4145184360585
1998-11-12,357.87519221669146
1998-11-13,355.115581808744
1998-11-16,350.9792866587264
1998-11-17,354.7040942018155
1998-11-18,360.2728335839769
1998-11-19,357.1032666192029
1998-11-20,354.1339658114445
1998-11-23,349.6781365495045
1998-11-24,348.13584778481925
1998-11-25,345.3242324805723
1998-11-26,337.98052908698907
1998-11-27,331.733758758767
1998-11-30,333.2519591240983
1998-12-01,332.5170313711248
1998-12-02,334.77275550975617
1998-12-03,332.7805536912874
1998-12-04,334.4640616929189
1998-12-07,341.42957769720135
1998-12-08,342.9965359212966
1998-12-09,341.92950082603204
1998-12-10,342.21532602701285
1998-12-11,344.0616520568356
1998-12-14,343.7222000687713
1998-12-15,338.5706502128996
1998-12-16,339.8221123079142
1998-12-17,329.69394813331485
1998-12-18,330.69365270559035
1998-12-21,341.1179539685024
1998-12-22,341.5440602502299
1998-12-23,342.47192789469966
1998-12-24,342.6259169282036
1998-12-25,342.6259169282036
1998-12-28,358.5402023958871
1998-12-29,362.24012547856546
1998-12-30,368.84482790605796
1998-12-31,361.52474692236257
1999-01-01,361.52474692236257
1999-01-04,372.0311640971593
1999-01-05,373.0956773530057
1999-01-06,375.37932601769006
1999-01-07,384.4073722228062
1999-01-08,398.67264576380023
1999-01-11,411.2033345285943
1999-01-12,400.92070107241807
1999-01-13,391.2760452589503
1999-01-14,383.3062575901042
1999-01-15,369.1356772590048
1999-01-18,374.8172411259492
1999-01-19,364.4181728802053
1999-01-20,364.4181728802053
1999-01-21,374.6677290710148
1999-01-22,370.1364987932052
1999-01-25,368.21796713436817
1999-01-26,368.21796713436817
1999-01-27,373.87996544705254
1999-01-28,365.726988398202
1999-01-29,362.70754104400163
1999-02-01,355.0885346634981
1999-02-02,348.7323113226082
1999-02-03,353.01282383433005
1999-02-04,346.5959610881169
1999-02-05,340.5653536708222
1999-02-08,336.29975448692846
1999-02-09,335.7711624228767
1999-02-10,340.9261430371379
1999-02-11,345.8636807666169
1999-02-12,348.74938312076495
1999-02-15,347.0372287856718
1999-02-16,350.7784899612229
1999-02-17,354.18413013254906
1999-02-18,357.6669735689594
1999-02-19,357.7975145154171
1999-02-22,353.50981460446144
1999-02-23,351.2417995349976
1999-02-24,353.6088141529012
1999-02-25,352.6231772499726
1999-02-26,347.7456868282737
1999-03-01,356.6586135058348
1999-03-02,356.65861350583486
1999-03-03,364.81995918955045
1999-03-04,360.02626128885345
1999-03-05,363.3594252934544
1999-03-08,369.03681946024653
1999-03-09,370.7323971326377
1999-03-10,369.62139454983776
1999-03-11,358.62267523507484
1999-03-12,357.9563041021098
1999-03-15,363.4609918304463
1999-03-16,360.4402793137355
1999-03-17,357.01012023907657
1999-03-18,357.01012023907657
1999-03-19,363.57442511690425
1999-03-22,372.9957225931505
1999-03-23,377.0271111423864
1999-03-24,369.4728838048775
1999-03-25,369.4728838048775
1999-03-26,355.9485185868206
1999-03-29,355.9485185868206
1999-03-30,361.12682514692864
1999-03-31,367.2607931258571
1999-04-01,363.97580468015457
1999-04-02,363.97580468015457
1999-04-05,346.7682272702192
1999-04-06,346.1285331469809
1999-04-07,345.22618997951315
1999-04-08,340.04877385788996
1999-04-09,328.31021699316665
1999-04-12,329.10091101581855
1999-04-13,326.0921800770997
1999-04-14,326.0921800770997
1999-04-15,317.693530339165
1999-04-16,338.0777740724553
1999-04-19,326.5757989475525
1999-04-20,327.9593120322751
1999-04-21,330.62490685442765
1999-04-22,324.5126819766538
1999-04-23,321.09095364110544
1999-04-26,305.1485587661896
1999-04-27,305.2911015940613
1999-04-28,312.6376751809099
1999-04-29,319.03945339451843
1999-04-30,319.2072511434987
1999-05-03,327.8881743731033
1999-05-04,341.0015310621718
1999-05-05,348.28040084533393
1999-05-06,356.6799899566543
1999-05-07,365.86996473673827
1999-05-10,379.74376567597204
1999-05-11,394.11061690430273
1999-05-12,383.3627231608493
1999-05-13,398.1008698556544
1999-05-14,409.20523993559
1999-05-17,413.80388274522295
1999-05-18,424.1734129039853
1999-05-19,441.4698506884138
1999-05-20,431.9970540871387
1999-05-21,414.8270869774403
1999-05-24,414.9937838738666
1999-05-25,420.14817464957343
1999-05-26,405.94400854845026
1999-05-27,392.97502890561674
1999-05-28,377.9656919007865
1999-05-31,401.27945851123053
1999-06-01,393.68277252715234
1999-06-02,397.4891503992114
1999-06-03,405.24031314350515
1999-06-04,414.9358336319088
1999-06-07,419.8891298027913
1999-06-08,428.7511628048011
1999-06-09,427.54465118890596
1999-06-10,430.74435234109063
1999-06-11,418.8095123967928
1999-06-14,412.61991624959296
1999-06-15,404.6109414443979
1999-06-16,417.3968389389965
1999-06-17,424.0144869881416
1999-06-18,423.8917463695002
1999-06-21,436.4331139366994
1999-06-22,437.5586587677145
1999-06-23,430.70245134281777
1999-06-24,426.3557166772648
1999-06-25,425.3491704811761
1999-06-28,431.581987111029
1999-06-29,431.57366378345716
1999-06-30,430.7442580826268
1999-07-01,426.4969531386765
1999-07-02,432.5787415385672
1999-07-05,452.0764677843956
1999-07-06,458.81107481915575
1999-07-07,460.8180242130841
1999-07-08,460.1455555391274
1999-07-09,472.04579217543636
1999-07-12,509.6459981881142
1999-07-13,515.7086819746585
1999-07-14,527.4153490131672
1999-07-15,521.2569647510579
1999-07-16,520.1749641383333
1999-07-19,529.6513585558147
1999-07-20,510.7100770920282
1999-07-21,516.5043649541254
1999-07-22,515.2624348963064
1999-07-23,503.3764639314236
1999-07-26,498.6020825200932
1999-07-27,490.4688080823428
1999-07-28,493.96172331557347
1999-07-29,488.362173582035
1999-07-30,476.28483058423546
1999-08-02,466.0262137026176
1999-08-03,470.81478639634923
1999-08-04,484.1002394198309
1999-08-05,476.553884620734
1999-08-06,474.1234688948912
1999-08-09,489.05962479954826
1999-08-10,488.3609438447303
1999-08-11,482.50979484048884
1999-08-12,483.1823168635749
1999-08-13,487.09363264112557
1999-08-16,505.81055048519534
1999-08-17,519.4665417540318
1999-08-18,535.1563116978036
1999-08-19,526.6092718339328
1999-08-20,531.3017266737485
1999-08-23,548.3814087454641
1999-08-24,557.5541168326994
1999-08-25,537.3812698706153
1999-08-26,549.0824075914619
1999-08-27,550.0576379945928
1999-08-30,550.5310747134093
1999-08-31,549.0717244398503
1999-09-01,536.7192565531074
1999-09-02,521.2627763998586
1999-09-03,523.9133370887087
1999-09-06,537.1911729004903
1999-09-07,539.0474564819283
1999-09-08,540.1196894780177
1999-09-09,539.3334046017053
1999-09-10,538.577059207362
1999-09-13,538.577059207362
1999-09-14,543.2165651026604
1999-09-15,531.5973424757091
1999-09-16,517.9163833814716
1999-09-17,518.7208870638118
1999-09-20,517.0478979997533
1999-09-21,511.185185596049
1999-09-22,519.9533358258685
1999-09-23,524.3340285160356
1999-09-24,525.6699729539177
1999-09-27,519.2835273041733
1999-09-28,520.9655063963538
1999-09-29,530.0836161348399
1999-09-30,526.4032326730921
1999-10-01,516.377539224087
1999-10-04,511.9711606283589
1999-10-05,515.9190791798965
1999-10-06,518.0821251781048
1999-10-07,543.0219801522095
1999-10-08,557.9504227276569
1999-10-11,570.1910514078062
1999-10-12,579.6718259981309
1999-10-13,577.2163244105591
1999-10-14,581.7684312997399
1999-10-15,561.7064523379527
1999-10-18,581.691649707833
1999-10-19,581.6246345408158
1999-10-20,600.1060189789654
1999-10-21,586.1457635570823
1999-10-22,588.5587963325623
1999-10-25,594.2872137471293
1999-10-26,599.7943961616108
1999-10-27,581.2596239460308
1999-10-28,555.542300628598
1999-10-29,533.1391255801605
1999-11-01,499.9704477808511
1999-11-02,529.0435255767859
1999-11-03,521.8636366620414
1999-11-04,524.8144553108448
1999-11-05,529.3313029669662
1999-11-08,538.0749860861777
1999-11-09,536.5944617485541
1999-11-10,536.6871858649785
1999-11-11,532.8136852115983
1999-11-12,531.8796879697511
1999-11-15,528.693912431954
1999-11-16,529.3472124600013
1999-11-17,523.7838775436044
1999-11-18,523.4796523399673
1999-11-19,520.309625037786
1999-11-22,528.2738443979105
1999-11-23,528.3499689359815
1999-11-24,541.794818623241
1999-11-25,548.3107215232545
1999-11-26,549.7267101016117
1999-11-29,545.731292010156
1999-11-30,544.3399985473418
1999-12-01,543.0359347877176
1999-12-02,551.7644848000274
1999-12-03,554.8881443762921
1999-12-06,568.3182711088867
1999-12-07,568.5300595874332
1999-12-08,556.5392293527295
1999-12-09,559.1824567243133
1999-12-10,553.7971780487251
1999-12-13,554.3181942824533
1999-12-14,551.5925102936236
1999-12-15,550.7596539245473
1999-12-16,560.1549908116776
1999-12-17,558.406951698325
1999-12-20,570.150683290819
1999-12-21,569.7155037945907
1999-12-22,577.4714408711825
1999-12-23,567.5925825279121
1999-12-24,551.8058305822285
1999-12-27,545.0324042758971
1999-12-28,549.5391393967478
1999-12-29,551.1640846358924
1999-12-30,552.4071754512428
1999-12-31,552.4071754512428
2000-01-03,590.903702900169
2000-01-04,599.5483061338872
2000-01-05,593.7596331443052
2000-01-06,605.0472265063106
2000-01-07,600.5798664077817
2000-01-10,610.5733230158852
2000-01-11,587.1724980426186
2000-01-12,598.1578813410164
2000-01-13,593.1641854281917
2000-01-14,596.1272813598503
2000-01-17,598.4973587463586
2000-01-18,602.0233789084219
2000-01-19,601.5458409002916
2000-01-20,591.4381439196852
2000-01-21,592.8946640650465
2000-01-24,592.570224128942
2000-01-25,585.8041237327087
2000-01-26,585.8209267652571
2000-01-27,588.9245445559523
2000-01-28,591.3475247745163
2000-01-31,577.8932881302393
2000-02-01,586.8398127830606
2000-02-02,597.8573898119316
2000-02-03,601.2746797004479
2000-02-04,600.0944694166263
2000-02-07,612.3634696203319
2000-02-08,618.2670355761664
2000-02-09,619.0806036505471
2000-02-10,627.0753448239033
2000-02-11,616.8802898668172
2000-02-14,610.2068784944559
2000-02-15,604.562980238266
2000-02-16,602.4726598217604
2000-02-17,615.0157954325311
2000-02-18,598.2179811064507
2000-02-21,608.5466128006467
2000-02-22,603.0620670726896
2000-02-23,592.8554962845798
2000-02-24,598.5675148048025
2000-02-25,584.2474369201747
2000-02-28,612.2472144056348
2000-02-29,580.5098687136293
2000-03-01,602.6104822920826
2000-03-02,594.1634407485788
2000-03-03,567.7269629312143
2000-03-06,581.9645160526916
2000-03-07,569.0442337379534
2000-03-08,560.2965330731338
2000-03-09,542.3433899392686
2000-03-10,528.8986553093247
2000-03-13,511.462805948824
2000-03-14,522.5901603673575
2000-03-15,525.2133913505547
2000-03-16,509.6199639794641
2000-03-17,509.7954529477766
2000-03-20,509.6199639794641
2000-03-21,515.5022278242767
2000-03-22,522.5911455243453
2000-03-23,517.7178447011158
2000-03-24,510.0063550350033
2000-03-27,524.141659388003
2000-03-28,527.4450503170287
2000-03-29,522.4523736463794
2000-03-30,516.9660632593178
2000-03-31,521.9680170936313
2000-04-03,526.7330255759215
2000-04-04,494.34118974715045
2000-04-05,494.02423754954225
2000-04-06,495.44525096338936
2000-04-07,524.1176287241213
2000-04-10,538.0709019074028
2000-04-11,535.1157380353114
2000-04-12,524.1625994672382
2000-04-13,507.14978071780087
2000-04-14,507.14978071780087
2000-04-17,486.399560171076
2000-04-18,484.50583019450096
2000-04-19,479.5309854558039
2000-04-20,475.13195455061594
2000-04-21,475.13195455061594
2000-04-24,465.2764167946686
2000-04-25,462.2939503923497
2000-04-26,479.20171439650926
2000-04-27,471.8492729827205
2000-04-28,467.27798520547617
2000-05-01,467.41181439129514
2000-05-02,445.8278038686595
2000-05-03,443.52424795189825
2000-05-04,453.8012656196911
2000-05-05,463.2724924780099
2000-05-08,452.1635061937308
2000-05-09,453.8922284985559
2000-05-10,445.5477381005762
2000-05-11,434.6963059780373
2000-05-12,419.44688486229467
2000-05-15,422.2920674351301
2000-05-16,422.88902178037154
2000-05-17,429.95235772438394
2000-05-18,428.66290192108
2000-05-19,424.7478171624543
2000-05-22,417.1369677072285
2000-05-23,415.53988103549005
2000-05-24,418.64575935602403
2000-05-25,426.77998647776076
2000-05-26,431.70366371934347
2000-05-29,445.89976448116454
2000-05-30,454.72971148962995
2000-05-31,456.2469161926549
2000-06-01,444.5922786566824
2000-06-02,452.7530335528795
2000-06-05,458.6119028788933
2000-06-06,460.3829285375182
2000-06-07,461.5540945888706
2000-06-08,475.63744619611265
2000-06-09,481.4011450631287
2000-06-12,479.08943193176674
2000-06-13,479.30252400130183
2000-06-14,481.80625953944485
2000-06-15,479.09785955700397
2000-06-16,491.50347298358804
2000-06-19,497.3503688369715
2000-06-20,500.1529558886254
2000-06-21,491.6423912314949
2000-06-22,496.7280586794705
2000-06-23,491.8265055618986
2000-06-26,487.779922763137
