Date,KOREA IMI VALUE WEIGHTED
1997-03-27,509.0225839593323
1997-03-28,507.5202326960874
1997-03-31,529.3847344846771
1997-04-01,526.291512448419
1997-04-02,531.9140442750302
1997-04-03,533.3775060175435
1997-04-04,544.5918850434467
1997-04-07,550.7425076890737
1997-04-08,549.7937715866469
1997-04-09,550.1969103704816
1997-04-10,541.9439761512178
1997-04-11,545.2467368715584
1997-04-14,552.785233556405
1997-04-15,550.5238247239178
1997-04-16,551.0256788091759
1997-04-17,545.4224764464651
1997-04-18,544.6932135853147
1997-04-21,549.0913251670935
1997-04-22,540.838793632565
1997-04-23,543.6839272274576
1997-04-24,541.6873771118263
1997-04-25,543.7031020975534
1997-04-28,556.3022855437664
1997-04-29,554.757358638608
1997-04-30,555.142531832927
1997-05-01,554.8315276134128
1997-05-02,556.9229369435412
1997-05-05,554.0162634160429
1997-05-06,547.9092546514389
1997-05-07,537.9519025157671
1997-05-08,533.8100967851054
1997-05-09,535.7404342510214
1997-05-12,527.101460120824
1997-05-13,537.5978361826371
1997-05-14,537.74842381182
1997-05-15,554.4867134263474
1997-05-16,554.8374678391408
1997-05-19,573.7561161502722
1997-05-20,587.1280399181865
1997-05-21,590.0620182829244
1997-05-22,578.1665764647582
1997-05-23,583.7951151161265
1997-05-26,570.8365902664901
1997-05-27,574.8084530277249
1997-05-28,590.2034905593864
1997-05-29,595.178046017472
1997-05-30,597.9995986519164
1997-06-02,609.222294268973
1997-06-03,619.5021569332338
1997-06-04,615.6219491411714
1997-06-05,616.9550653970336
1997-06-06,616.9550653970336
1997-06-09,627.4303281239568
1997-06-10,619.7193781126136
1997-06-11,616.7736326905757
1997-06-12,624.7905525021733
1997-06-13,644.3876150271952
1997-06-16,645.944801295942
1997-06-17,649.2444794886732
1997-06-18,629.3197107989532
1997-06-19,624.1041069584695
1997-06-20,621.3892563119738
1997-06-23,607.8868464177148
1997-06-24,607.9502888436433
1997-06-25,598.4564659461805
1997-06-26,600.900827239521
1997-06-27,593.0268732135747
1997-06-30,602.2100384125735
1997-07-01,615.8948706908438
1997-07-02,634.1439647749272
1997-07-03,632.4800312240684
1997-07-04,638.5397565212533
1997-07-07,628.7572474435401
1997-07-08,621.4423850639624
1997-07-09,623.695441804308
1997-07-10,618.4275505393402
1997-07-11,617.3839551461933
1997-07-14,613.0612885893457
1997-07-15,605.652668792553
1997-07-16,590.7570690903677
1997-07-17,590.7570690903677
1997-07-18,594.764933817438
1997-07-21,593.2482658207805
1997-07-22,580.0357368878347
1997-07-23,583.9791238915855
1997-07-24,591.6619847997894
1997-07-25,586.3588491511686
1997-07-28,585.9893926462493
1997-07-29,584.4301406094855
1997-07-30,578.8630101835199
1997-07-31,580.3275783205435
1997-08-01,584.8874034672081
1997-08-04,587.5482456594235
1997-08-05,591.8658871804994
1997-08-06,593.320229246309
1997-08-07,592.6726372058278
1997-08-08,597.8423014174385
1997-08-11,610.7358183267925
1997-08-12,608.5773301821181
1997-08-13,607.9877109824323
1997-08-14,602.8236579058278
1997-08-15,602.8236579058278
1997-08-18,592.4932155165438
1997-08-19,586.945720366367
1997-08-20,590.7465261708736
1997-08-21,584.373876925495
1997-08-22,581.0357850379711
1997-08-25,583.9055147266832
1997-08-26,580.6833555530364
1997-08-27,575.0071113667486
1997-08-28,565.2389598208243
1997-08-29,556.2114897373153
1997-09-01,537.53332023223
1997-09-02,544.3462442889438
1997-09-03,541.0863401386669
1997-09-04,538.858010223779
1997-09-05,550.8481107855562
1997-09-08,546.4850610145186
1997-09-09,538.4783928676877
1997-09-10,540.6480228582001
1997-09-11,544.2717928499802
1997-09-12,548.2887785357375
1997-09-15,548.0073404167028
1997-09-16,548.0073404167028
1997-09-17,548.0073404167028
1997-09-18,548.0467578772151
1997-09-19,535.8966844420223
1997-09-22,519.6794357986706
1997-09-23,507.59295880793474
1997-09-24,507.98241826471036
1997-09-25,499.6234819415421
1997-09-26,492.02304824119193
1997-09-29,487.0182115394711
1997-09-30,505.8102073720255
1997-10-01,503.6762916036894
1997-10-02,496.42153374488896
1997-10-03,496.42153374488896
1997-10-06,502.65334949771886
1997-10-07,489.26216709235393
1997-10-08,472.91767623413904
1997-10-09,471.3522231432486
1997-10-10,472.3026724143068
1997-10-13,474.08712729157133
1997-10-14,479.3009504298514
1997-10-15,466.02750072438334
1997-10-16,445.1231427658277
1997-10-17,451.54558697598054
1997-10-20,433.49848796568136
1997-10-21,437.64113896280753
1997-10-22,471.0964285438828
1997-10-23,472.3457263543983
1997-10-24,440.5644449052961
1997-10-27,405.74203687694535
1997-10-28,372.8156089095187
1997-10-29,382.5001694521654
1997-10-30,368.54541468189905
1997-10-31,359.4365675134147
1997-11-03,385.9270252529689
1997-11-04,411.4133330508925
1997-11-05,414.7404553781995
1997-11-06,408.03457560958014
1997-11-07,376.88909782210544
1997-11-10,375.30733856344074
1997-11-11,375.77338807147504
1997-11-12,372.15502617030717
1997-11-13,374.0275765967147
1997-11-14,374.23158487926156
1997-11-17,349.76940755627464
1997-11-18,346.9414937873732
1997-11-19,345.41095417406547
1997-11-20,305.83346525376567
1997-11-21,344.72723733217686
1997-11-24,299.5526721692444
1997-11-25,282.0728123556435
1997-11-26,284.15639651150076
1997-11-27,274.27185185685624
1997-11-28,248.7075713218234
1997-12-01,232.1046575368708
1997-12-02,215.34693651689517
1997-12-03,224.17716991744925
1997-12-04,247.50010992944135
1997-12-05,250.8680983487875
1997-12-08,224.06218210094758
1997-12-09,193.06627008631332
1997-12-10,187.46577214179135
1997-12-11,161.15823516646324
1997-12-12,150.11002186717056
1997-12-15,182.85444552079562
1997-12-16,211.18211552073092
1997-12-17,211.3127836853525
1997-12-18,211.3127836853525
1997-12-19,188.00700020153508
1997-12-22,171.37740868810448
1997-12-23,138.07053608250214
1997-12-24,141.37434563377644
1997-12-25,141.3798458400722
1997-12-26,184.44023189626816
1997-12-29,195.95226253216725
1997-12-30,171.37644833797032
1997-12-31,165.31002538795366
1998-01-01,165.31002538795366
1998-01-02,165.31002538795366
1998-01-05,167.94578273153203
1998-01-06,175.11274730189
1998-01-07,175.18634163923963
1998-01-08,177.20962882885516
1998-01-09,170.0551939865007
1998-01-12,195.75714175111312
1998-01-13,195.66296788098617
1998-01-14,214.15340063938243
1998-01-15,236.97164704697963
1998-01-16,226.5312853035831
1998-01-19,251.85938127337474
1998-01-20,245.94076146848366
1998-01-21,222.0776122800236
1998-01-22,206.25065408359112
1998-01-23,208.56182345976893
1998-01-26,230.0609013717887
1998-01-27,230.0609013717887
1998-01-28,230.07098983382207
1998-01-29,230.07098983382207
1998-01-30,273.17087343983076
1998-02-02,258.90854993438126
1998-02-03,255.9382367483318
1998-02-04,248.89930031069747
1998-02-05,241.34210301317304
1998-02-06,253.61803483580556
1998-02-09,258.55338633249784
1998-02-10,248.0879102175468
1998-02-11,236.56681464136653
1998-02-12,229.2805564634947
1998-02-13,226.35951072998714
1998-02-16,208.7407327615274
1998-02-17,203.08785638819904
1998-02-18,206.6047318173774
1998-02-19,222.6836314737278
1998-02-20,228.12167346599443
1998-02-23,237.77986092884643
1998-02-24,238.13720475437123
1998-02-25,228.42130507167195
1998-02-26,230.95258956673678
1998-02-27,246.5950472029634
1998-03-02,272.9948862535862
1998-03-03,270.3413204389979
1998-03-04,269.7170198550874
1998-03-05,244.88842245146557
1998-03-06,233.76373519578655
1998-03-09,229.32579147429917
1998-03-10,241.32661132017063
1998-03-11,245.30771747405268
1998-03-12,251.77640486622366
1998-03-13,256.7867079203586
1998-03-16,262.8948321956983
1998-03-17,255.54454543801978
1998-03-18,253.07150404205763
1998-03-19,256.4128564362899
1998-03-20,262.86526791806796
1998-03-23,271.50516536381514
1998-03-24,268.42189220511494
1998-03-25,267.2309397770934
1998-03-26,260.67833802815585
1998-03-27,264.69371204450493
1998-03-30,252.52536289740556
1998-03-31,251.27939516914705
1998-04-01,242.78079923622772
1998-04-02,231.3440127498732
1998-04-03,217.91490747398586
1998-04-06,213.57160063615308
1998-04-07,231.60168523757625
1998-04-08,231.96520700444077
1998-04-09,242.32295752626945
1998-04-10,241.635113500954
1998-04-13,253.86449784429166
1998-04-14,239.07864701927022
1998-04-15,240.64782449551717
1998-04-16,234.31793744001746
1998-04-17,232.54668175224734
1998-04-20,224.8608225438765
1998-04-21,227.3964123875609
1998-04-22,223.3909443992877
1998-04-23,215.42266912048737
1998-04-24,215.38748031906587
1998-04-27,212.52109251685647
1998-04-28,212.83235970461502
1998-04-29,222.52051504607286
1998-04-30,224.7364685692384
1998-05-01,224.7364685692384
1998-05-04,206.20973070916082
1998-05-05,206.20973070916082
1998-05-06,195.27547379802348
1998-05-07,193.56899772475523
1998-05-08,192.14857479636845
1998-05-11,186.37678751718119
1998-05-12,180.5963257565755
1998-05-13,179.02777542524322
1998-05-14,181.73784334282624
1998-05-15,174.6843510049138
1998-05-18,177.74295632854708
1998-05-19,179.84845452766314
1998-05-20,187.56212915865436
1998-05-21,187.39701876502707
1998-05-22,183.25191437157264
1998-05-25,171.65226236936095
1998-05-26,159.6319066384678
1998-05-27,159.36161605431897
1998-05-28,166.3808845915428
1998-05-29,173.5038542203799
1998-06-01,174.78923055219312
1998-06-02,167.49092805964872
1998-06-03,173.87746107206107
1998-06-04,173.87746107206107
1998-06-05,178.04280288602712
1998-06-08,179.98940171495303
1998-06-09,176.9397528724306
1998-06-10,169.70734259101476
1998-06-11,172.39300235584264
1998-06-12,157.9174986617538
1998-06-15,145.76447593958713
1998-06-16,141.73700083540427
1998-06-17,155.34122399702665
1998-06-18,169.27757336523933
1998-06-19,162.5301945005166
1998-06-22,160.54327239375277
1998-06-23,156.8661535148601
1998-06-24,155.8788271501835
1998-06-25,155.43599257881075
1998-06-26,152.98597805388886
1998-06-29,154.00962579625207
1998-06-30,153.7469243331455
1998-07-01,162.9401908160986
1998-07-02,159.4609235124156
1998-07-03,159.12035457003836
1998-07-06,161.49425912073173
1998-07-07,165.69434054146447
1998-07-08,169.64031819300672
1998-07-09,172.89042936518854
1998-07-10,166.1261744659131
1998-07-13,161.06734342448516
1998-07-14,166.50376337464937
1998-07-15,171.11903766711677
1998-07-16,180.27737551094563
1998-07-17,180.27737551094563
1998-07-20,199.0691788357849
1998-07-21,199.51929021608586
1998-07-22,198.54846429903787
1998-07-23,189.36813611769298
1998-07-24,195.45689327394552
1998-07-27,193.68750632741984
1998-07-28,188.87240226385774
1998-07-29,196.66194862425596
1998-07-30,199.19568608521257
1998-07-31,200.7821925610946
1998-08-03,189.42398946249835
1998-08-04,191.6687024567008
1998-08-05,182.4124053026947
1998-08-06,170.75503436022169
1998-08-07,171.44220365510282
1998-08-10,163.82157301193806
1998-08-11,163.32799042496262
1998-08-12,161.04764182034293
1998-08-13,159.9949053822614
1998-08-14,162.82402052230557
1998-08-17,159.62428211798556
1998-08-18,154.60205826086644
1998-08-19,162.34328638653577
1998-08-20,170.83645884286398
1998-08-21,170.2256310749451
1998-08-24,163.32107311069265
1998-08-25,165.2012467978441
1998-08-26,168.97703593858378
1998-08-27,165.63610052636713
1998-08-28,161.20536037264625
1998-08-31,159.4685268989071
1998-09-01,159.22587812945315
1998-09-02,163.01429264334882
1998-09-03,164.8737270055916
1998-09-04,162.42636646360708
1998-09-07,170.1818134011626
1998-09-08,167.46468308794246
1998-09-09,167.35189017145444
1998-09-10,172.26685962341998
1998-09-11,162.80364031512366
1998-09-14,155.94589398037127
1998-09-15,155.41486024168074
1998-09-16,157.15317187876647
1998-09-17,154.96223417651535
1998-09-18,150.9331169325672
1998-09-21,147.6962571991857
1998-09-22,144.20506063835688
1998-09-23,142.91990063547365
1998-09-24,153.06990125251667
1998-09-25,149.65015978724196
1998-09-28,151.5982000473463
1998-09-29,156.26110376817888
1998-09-30,152.93520441794013
1998-10-01,151.3018360081149
1998-10-02,153.0464391267128
1998-10-05,153.07400512799646
1998-10-06,153.07400512799646
1998-10-07,156.76968132693128
1998-10-08,155.7295916505639
1998-10-09,170.8193983575719
1998-10-12,185.42632496085054
1998-10-13,177.7345692782506
1998-10-14,177.49588016113927
1998-10-15,190.74090211020285
1998-10-16,193.69628068057656
1998-10-19,196.36822808459314
1998-10-20,204.91624822433369
1998-10-21,201.9993408663913
1998-10-22,203.8907042996422
1998-10-23,202.03712098136822
1998-10-26,198.8415684665287
1998-10-27,190.91106759580617
1998-10-28,192.90678593295218
1998-10-29,197.07494884611393
1998-10-30,202.62450675026426
1998-11-02,213.45694844295505
1998-11-03,215.24477445606828
1998-11-04,220.23606099626136
1998-11-05,222.6727875042682
1998-11-06,222.29267761243196
1998-11-09,228.78181438515767
1998-11-10,217.78845826047478
1998-11-11,215.74845629405442
1998-11-12,216.09128797653455
1998-11-13,215.35260233876468
1998-11-16,226.13412611750576
1998-11-17,229.00357722265719
1998-11-18,229.31801950921476
1998-11-19,240.02054515705862
1998-11-20,248.91099562865435
1998-11-23,255.87306622914252
1998-11-24,258.309452227052
1998-11-25,263.38566251169254
1998-11-26,255.78219361979853
1998-11-27,255.9981704725621
1998-11-30,260.92064960367
1998-12-01,257.70056271672695
1998-12-02,260.5679473540541
1998-12-03,266.9676613334109
1998-12-04,280.87779742010656
1998-12-07,319.16911031266363
1998-12-08,316.6523668983062
1998-12-09,326.4791055098202
1998-12-10,354.14536172220085
1998-12-11,344.8490865342953
1998-12-14,354.5925184089114
1998-12-15,372.5588299584391
1998-12-16,350.8707628984366
1998-12-17,334.87432773152887
1998-12-18,330.69832249594685
1998-12-21,365.57646872544103
1998-12-22,348.9242794834484
1998-12-23,348.51827954930667
1998-12-24,350.56984855744054
1998-12-25,350.56984855744054
1998-12-28,355.6593332727549
1998-12-29,355.58769873788384
1998-12-30,358.2534957296714
1998-12-31,357.657647919726
1999-01-01,357.657647919726
1999-01-04,382.88229973304556
1999-01-05,397.60361504294247
1999-01-06,412.73279447957214
1999-01-07,431.6563999762798
1999-01-08,421.1674248918083
1999-01-11,431.06271091479476
1999-01-12,424.90920528158784
1999-01-13,427.13430414747353
1999-01-14,406.5337416589363
1999-01-15,412.9905546295661
1999-01-18,416.7067635713208
1999-01-19,416.4980375718953
1999-01-20,414.87260567425295
1999-01-21,389.38068854546316
1999-01-22,364.48147226498384
1999-01-25,355.5157718017951
1999-01-26,349.112795537432
1999-01-27,371.7493702522672
1999-01-28,375.45509080322057
1999-01-29,376.54183747704224
1999-02-01,382.1748522700605
1999-02-02,374.57401734037194
1999-02-03,365.93573404840345
1999-02-04,361.0277894051066
1999-02-05,362.10610634443464
1999-02-08,356.6128833333355
1999-02-09,339.13237493732896
1999-02-10,341.4352077672979
1999-02-11,340.43109294614953
1999-02-12,360.1075782170688
1999-02-15,360.1075782170688
1999-02-16,360.27613921112794
1999-02-17,360.27613921112794
1999-02-18,348.4569351427777
1999-02-19,333.8076559190188
1999-02-22,322.85564865387437
1999-02-23,321.6835127392471
1999-02-24,316.86853818992967
1999-02-25,314.7835402963933
1999-02-26,329.04892862481427
1999-03-01,330.2636293457426
1999-03-02,338.4278600786137
1999-03-03,336.54338431542436
1999-03-04,331.11012303758076
1999-03-05,335.0483707282815
1999-03-08,360.4819506067995
1999-03-09,362.49961301632936
1999-03-10,363.65638018735586
1999-03-11,371.72317205801
1999-03-12,376.84204108706194
1999-03-15,378.86225398620695
1999-03-16,387.6660343448961
1999-03-17,387.40765628812875
1999-03-18,372.46045534012694
1999-03-19,393.5739521392914
1999-03-22,394.2641170569027
1999-03-23,398.4229405641189
1999-03-24,399.90495376822446
1999-03-25,400.0041240664297
1999-03-26,399.2078897059416
1999-03-29,390.8296872523827
1999-03-30,404.51246718539835
1999-03-31,404.88228039463866
1999-04-01,419.38004551713664
1999-04-02,429.49630743927196
1999-04-05,428.95019123200433
1999-04-06,448.5264345091646
1999-04-07,451.81023198322663
1999-04-08,458.11159820025455
1999-04-09,466.4191397893366
1999-04-12,467.5756778299472
1999-04-13,467.3893730277223
1999-04-14,467.08277573273347
1999-04-15,490.3335458527222
1999-04-16,487.68792327940145
1999-04-19,519.8582232288527
1999-04-20,532.1429514690002
1999-04-21,517.1946906252857
1999-04-22,514.6792376096199
1999-04-23,525.3959529116239
1999-04-26,547.8388201403122
1999-04-27,568.4239029054861
1999-04-28,564.062165802827
1999-04-29,533.9790661071397
1999-04-30,533.7298454722016
1999-05-03,536.2738197562137
1999-05-04,539.8907975796918
1999-05-05,539.3274724570085
1999-05-06,563.5221249926918
1999-05-07,570.4530340509984
1999-05-10,574.9248155291575
1999-05-11,548.9378786172782
1999-05-12,541.9809741780867
1999-05-13,520.432566806038
1999-05-14,516.1372690081004
1999-05-17,497.44437173719456
1999-05-18,512.2522394870394
1999-05-19,513.3294898761118
1999-05-20,491.192096412301
1999-05-21,494.9116995272559
1999-05-24,484.57848245997604
1999-05-25,490.3871403623353
1999-05-26,506.3341895301371
1999-05-27,511.8495079142008
1999-05-28,516.7233657599329
1999-05-31,514.9916339005377
1999-06-01,525.6216606751302
1999-06-02,538.8257990757102
1999-06-03,544.067963209572
1999-06-04,558.2105409358528
1999-06-07,588.0622936899952
1999-06-08,600.4996067293104
1999-06-09,570.135427206542
1999-06-10,607.4298750337684
1999-06-11,606.8061054467596
1999-06-14,590.6818264664504
1999-06-15,575.5740262437818
1999-06-16,594.5708980143249
1999-06-17,594.684112370962
1999-06-18,601.1984852043267
1999-06-21,624.6960714015562
1999-06-22,635.2837235420967
1999-06-23,642.0224590117116
1999-06-24,638.147203781775
1999-06-25,643.6185928507209
1999-06-28,654.0837081738348
1999-06-29,649.4529654411709
1999-06-30,639.0983838213303
1999-07-01,661.6431685053889
1999-07-02,673.4073473670528
1999-07-05,691.1805560570966
1999-07-06,707.5657227330202
1999-07-07,720.9767652320712
1999-07-08,715.4217457287382
1999-07-09,732.5852206126654
1999-07-12,724.3707400175391
1999-07-13,712.6391750033065
1999-07-14,684.9375881679725
1999-07-15,702.3653644325703
1999-07-16,727.8975993021745
1999-07-19,730.6878317560868
1999-07-20,706.2807391700649
1999-07-21,674.5292034576356
1999-07-22,678.7885754992523
1999-07-23,626.1399281480006
1999-07-26,597.7422764277059
1999-07-27,639.4362623547547
1999-07-28,649.7924782564177
1999-07-29,684.5095033666364
1999-07-30,668.358699457622
1999-08-02,666.8614716726552
1999-08-03,676.472561911431
1999-08-04,679.0841061900301
1999-08-05,651.7147759365985
1999-08-06,652.9702272496771
1999-08-09,659.0875842551985
1999-08-10,669.9616449224869
1999-08-11,653.453794485824
1999-08-12,653.623645944303
1999-08-13,631.6373520263138
1999-08-16,628.7978817215284
1999-08-17,604.126175493867
1999-08-18,600.3887852350975
1999-08-19,606.8493650464752
1999-08-20,611.2210741744489
1999-08-23,639.9613367861505
1999-08-24,647.4547387655537
1999-08-25,672.1181643037238
1999-08-26,671.6882715272105
1999-08-27,675.7282028074603
1999-08-30,662.6360494424647
1999-08-31,664.281150735085
1999-09-01,639.2250921651256
1999-09-02,631.054822212541
1999-09-03,637.7781546386526
1999-09-06,657.4540386003881
1999-09-07,661.2839575039005
1999-09-08,654.1581314964493
1999-09-09,663.259723356777
1999-09-10,670.5238715313247
1999-09-13,683.7331495120607
1999-09-14,675.7047482104184
1999-09-15,663.0562160912876
1999-09-16,635.252110116691
1999-09-17,639.5199377838857
1999-09-20,644.8009147465684
1999-09-21,661.8461668934816
1999-09-22,645.856294130978
1999-09-23,645.5889695059237
1999-09-24,643.9896574427381
1999-09-27,618.4557758115452
1999-09-28,610.5436914076406
1999-09-29,586.3080872477684
1999-09-30,561.0910553648117
1999-10-01,564.5267941775743
1999-10-04,552.7082151094476
1999-10-05,534.3576568108183
1999-10-06,565.562362565716
1999-10-07,578.4932292725824
1999-10-08,567.9878165664355
1999-10-11,564.4975253432234
1999-10-12,580.5529909990902
1999-10-13,578.8502541047784
1999-10-14,580.6181623209022
1999-10-15,578.7165168057593
1999-10-18,552.9848459900746
1999-10-19,543.0260627944799
1999-10-20,555.3045204194843
1999-10-21,546.0481537467688
1999-10-22,545.6302086204356
1999-10-25,529.7375905574227
1999-10-26,528.8047058181108
1999-10-27,526.8325670003245
1999-10-28,544.6949339761902
1999-10-29,552.8398726977141
1999-11-01,582.7505584931403
1999-11-02,596.0090830987946
1999-11-03,591.4855471246336
1999-11-04,610.6437520848926
1999-11-05,612.5021792683157
1999-11-08,610.6341049703932
1999-11-09,632.1807160462401
1999-11-10,626.2795603153799
1999-11-11,632.1392452244914
1999-11-12,645.4984061554879
1999-11-15,638.3144632708705
1999-11-16,653.4406625008518
1999-11-17,628.5574355238723
1999-11-18,634.3743018035284
1999-11-19,648.8055512410515
1999-11-22,640.0645430676475
1999-11-23,637.6630505367403
1999-11-24,638.7738830863736
1999-11-25,636.9477608595333
1999-11-26,618.9213419771969
1999-11-29,633.0989918762791
1999-11-30,650.2274325861674
1999-12-01,650.2002923414643
1999-12-02,641.3980052291649
1999-12-03,638.9390742961845
1999-12-06,646.5643451435363
1999-12-07,633.7484313640444
1999-12-08,636.3849373560903
1999-12-09,625.5125801138413
1999-12-10,656.9688567950608
1999-12-13,661.1946596617964
1999-12-14,656.2179611226634
1999-12-15,635.10342818106
1999-12-16,633.4071988598504
1999-12-17,624.423146988581
1999-12-20,621.2752593276665
1999-12-21,601.838454117897
1999-12-22,601.4892331550019
1999-12-23,591.678478349028
1999-12-24,599.4753668464006
1999-12-27,596.0898339052114
1999-12-28,605.4301617443332
1999-12-29,605.8277734967922
1999-12-30,610.7479849340896
1999-12-31,611.069022492388
2000-01-03,614.479673884626
2000-01-04,652.8704205197116
2000-01-05,621.135000991924
2000-01-06,591.751198480445
2000-01-07,598.5593685418888
2000-01-10,615.7093585399119
2000-01-11,606.8739059786304
2000-01-12,597.3745649222291
2000-01-13,598.0824124160628
2000-01-14,599.3356567060254
2000-01-17,615.7558253115141
2000-01-18,603.6568861638416
2000-01-19,567.7550273135712
2000-01-20,575.8723598503274
2000-01-21,567.4350841077403
2000-01-24,573.8345246829062
2000-01-25,555.1328400073841
2000-01-26,554.6328178333298
2000-01-27,575.1211996205092
2000-01-28,587.8948376254988
2000-01-31,588.8666637671737
2000-02-01,582.8438232000115
2000-02-02,592.9683350025142
2000-02-03,597.3732700741601
2000-02-04,597.6377115394431
2000-02-07,600.6119912065003
2000-02-08,591.5013271131133
2000-02-09,591.2595914710347
2000-02-10,576.0987092493666
2000-02-11,568.8283609413476
2000-02-14,536.0274421596331
2000-02-15,520.9413022225559
2000-02-16,524.2419053589932
2000-02-17,534.2425024957681
2000-02-18,520.9863544602174
2000-02-21,493.21030868161574
2000-02-22,489.2750608766931
2000-02-23,516.3763553193669
2000-02-24,501.7633370076636
2000-02-25,505.8548287130222
2000-02-28,486.5095778277168
2000-02-29,492.8822135465943
2000-03-01,494.23895049079835
2000-03-02,523.910909562987
2000-03-03,517.6391255810757
2000-03-06,534.4699077087797
2000-03-07,536.8847241794034
2000-03-08,538.7874719173923
2000-03-09,524.4463673088386
2000-03-10,529.4051276487521
2000-03-13,514.1623549144748
2000-03-14,510.4377839048747
2000-03-15,506.693316209397
2000-03-16,509.4013595451858
2000-03-17,518.6055055685143
2000-03-20,517.499835974222
2000-03-21,521.4981658173783
2000-03-22,534.0458036189133
2000-03-23,524.6361002011002
2000-03-24,535.298326505702
2000-03-27,534.2721690613891
2000-03-28,536.8190241312489
2000-03-29,542.088416355509
2000-03-30,537.7136136675342
2000-03-31,526.4477961485287
2000-04-03,514.5623899638688
2000-04-04,508.4168155070721
2000-04-05,507.7328466969729
2000-04-06,493.4784119866019
2000-04-07,507.7058496946028
2000-04-10,527.6861268095555
2000-04-11,516.952678572475
2000-04-12,510.29500948517546
2000-04-13,511.10207344052935
2000-04-14,498.7452917819931
2000-04-17,446.0515687732639
2000-04-18,469.75414257044065
2000-04-19,473.06498925499926
2000-04-20,475.0326155542198
2000-04-21,479.8360533161147
2000-04-24,468.04924779884135
2000-04-25,462.47851030452455
2000-04-26,446.02904387474985
2000-04-27,434.3349384238833
2000-04-28,449.5567539025442
2000-05-01,449.4555023813949
2000-05-02,457.0930573877636
2000-05-03,457.91990918033815
2000-05-04,455.3201507846764
2000-05-05,455.27861289118584
2000-05-08,464.1853732826129
2000-05-09,462.01331566080285
2000-05-10,462.390952874014
2000-05-11,460.9778029955675
2000-05-12,449.61665031132804
2000-05-15,438.5453267690498
2000-05-16,442.8368138861086
2000-05-17,421.95030590827076
2000-05-18,407.0657599549329
2000-05-19,410.6862664910416
2000-05-22,386.2153872782187
2000-05-23,383.5597330265761
2000-05-24,391.4940689751871
2000-05-25,411.0094450800925
2000-05-26,379.73172608739185
2000-05-29,384.06190696597355
2000-05-30,402.8144071035597
2000-05-31,422.5553321431061
2000-06-01,421.2275750364505
2000-06-02,438.54645832531145
2000-06-05,469.74598524497776
2000-06-06,470.1667160871139
2000-06-07,490.4847052720282
2000-06-08,480.2040629354208
2000-06-09,498.79290161378896
2000-06-12,508.6693243188193
2000-06-13,477.1661782877808
2000-06-14,480.3913570040673
2000-06-15,450.7336461232416
2000-06-16,445.14731194208554
2000-06-19,438.5199433547298
2000-06-20,457.9530599672245
2000-06-21,457.5066331482599
2000-06-22,457.1787083291798
2000-06-23,457.101158019222
2000-06-26,464.18292740690737
