Date,CHILE IMI VALUE WEIGHTED
1997-03-06,994.2181274633241
1997-03-07,1003.0877164232774
1997-03-10,1003.3596909524416
1997-03-11,1007.2584718592727
1997-03-12,1003.7257307165034
1997-03-13,996.5332771853213
1997-03-14,992.5067708714354
1997-03-17,985.8550169744084
1997-03-18,975.8140302056079
1997-03-19,970.2936962766343
1997-03-20,966.8697818597724
1997-03-21,967.4233437892187
1997-03-24,966.6058738714923
1997-03-25,966.8920846972524
1997-03-26,968.5414010668779
1997-03-27,977.4135582721659
1997-03-28,977.3196337104272
1997-03-31,969.8083981214588
1997-04-01,967.7926346225736
1997-04-02,971.7903638058248
1997-04-03,984.8564555965532
1997-04-04,978.8740771411507
1997-04-07,981.7221575192526
1997-04-08,982.5869331004182
1997-04-09,981.5045519909463
1997-04-10,989.2699710566476
1997-04-11,981.6838085921635
1997-04-14,977.7239667677234
1997-04-15,972.5648729627953
1997-04-16,978.9282093284722
1997-04-17,979.7510690198293
1997-04-18,982.5604616623398
1997-04-21,976.8869154392438
1997-04-22,980.1000912920589
1997-04-23,980.111868079811
1997-04-24,980.606239752006
1997-04-25,977.2872588153448
1997-04-28,975.2575919289475
1997-04-29,978.5573329858134
1997-04-30,977.6888963396415
1997-05-01,977.6888963396415
1997-05-02,983.8078114568175
1997-05-05,984.9483308922506
1997-05-06,982.8531471939282
1997-05-07,980.047559700314
1997-05-08,985.1690677104266
1997-05-09,987.7692737956664
1997-05-12,986.6557616178172
1997-05-13,977.8887158294982
1997-05-14,976.6548670294927
1997-05-15,978.6008614528083
1997-05-16,984.7572101386261
1997-05-19,991.4283863209309
1997-05-20,997.5619668841133
1997-05-21,997.8717330941856
1997-05-22,1009.8181622181118
1997-05-23,1017.6202574231492
1997-05-26,1017.5878181969973
1997-05-27,1024.9960595151929
1997-05-28,1033.2945362348823
1997-05-29,1033.840070614327
1997-05-30,1051.9014044215387
1997-06-02,1068.8888596474487
1997-06-03,1065.7104642788463
1997-06-04,1064.5801148806354
1997-06-05,1056.5636014921806
1997-06-06,1056.9645793032678
1997-06-09,1057.9157192636787
1997-06-10,1065.8257475496619
1997-06-11,1079.9055421516473
1997-06-12,1096.4716767746256
1997-06-13,1100.2749351339044
1997-06-16,1087.633624685592
1997-06-17,1078.7028292996902
1997-06-18,1075.2991932898663
1997-06-19,1080.2971252516206
1997-06-20,1082.5784438323092
1997-06-23,1072.9807843698522
1997-06-24,1074.98574731134
1997-06-25,1072.5563333729356
1997-06-26,1072.917260205237
1997-06-27,1079.299463417593
1997-06-30,1080.2119098659957
1997-07-01,1088.964983899573
1997-07-02,1096.6114131866304
1997-07-03,1104.6800880101857
1997-07-04,1106.2868179675213
1997-07-07,1102.792652805985
1997-07-08,1103.4725314013413
1997-07-09,1100.589501655608
1997-07-10,1104.7379370597919
1997-07-11,1097.6780421647484
1997-07-14,1095.7062933209538
1997-07-15,1078.525976613742
1997-07-16,1082.808712618568
1997-07-17,1076.6261487991255
1997-07-18,1065.043623436724
1997-07-21,1053.2060975033608
1997-07-22,1059.138944502543
1997-07-23,1069.7550373927502
1997-07-24,1077.584440860082
1997-07-25,1084.1214102804422
1997-07-28,1078.36081224622
1997-07-29,1078.927171259571
1997-07-30,1080.7519645358643
1997-07-31,1079.5259292450003
1997-08-01,1083.4988493062588
1997-08-04,1086.8879193377297
1997-08-05,1078.724914872821
1997-08-06,1085.902057428257
1997-08-07,1086.8541291977485
1997-08-08,1083.6433147006542
1997-08-11,1075.5235074044467
1997-08-12,1068.3350088305906
1997-08-13,1063.2946923941836
1997-08-14,1068.522799882522
1997-08-15,1068.8531655620604
1997-08-18,1063.408638947855
1997-08-19,1071.3857444307916
1997-08-20,1078.4321901637863
1997-08-21,1072.7734953134611
1997-08-22,1061.1778235372747
1997-08-25,1056.4032409998806
1997-08-26,1054.8305285433962
1997-08-27,1052.2465330351035
1997-08-28,1043.1672781547752
1997-08-29,1036.6497047855748
1997-09-01,1035.0632915021483
1997-09-02,1044.3042357178044
1997-09-03,1062.0477045991306
1997-09-04,1054.0494409917155
1997-09-05,1049.7684225025275
1997-09-08,1045.6427177393323
1997-09-09,1048.3642624313156
1997-09-10,1045.3569782530267
1997-09-11,1045.3569782530267
1997-09-12,1042.164837643526
1997-09-15,1034.69467542973
1997-09-16,1042.2613758772343
1997-09-17,1044.1576957161585
1997-09-18,1044.1576957161585
1997-09-19,1044.1576957161585
1997-09-22,1046.2949734238039
1997-09-23,1041.0758522931174
1997-09-24,1038.4448286494312
1997-09-25,1029.2819276682665
1997-09-26,1031.0415937187804
1997-09-29,1031.735600121581
1997-09-30,1033.527412808276
1997-10-01,1031.76408419135
1997-10-02,1024.5463973922701
1997-10-03,1023.6414483457357
1997-10-06,1017.9361515101407
1997-10-07,1008.8954194828553
1997-10-08,1002.154981208991
1997-10-09,1008.3126103541945
1997-10-10,1002.1979093707587
1997-10-13,1001.9396457708688
1997-10-14,997.7249407469517
1997-10-15,994.588215029834
1997-10-16,995.4728430474124
1997-10-17,984.4999786161835
1997-10-20,983.6274579765949
1997-10-21,985.3567078662421
1997-10-22,987.4277645329865
1997-10-23,977.2512014708657
1997-10-24,964.89739282718
1997-10-27,924.4683593739562
1997-10-28,916.8623178673483
1997-10-29,940.4923600336774
1997-10-30,931.0462747599676
1997-10-31,935.9702525297917
1997-11-03,949.7520822952578
1997-11-04,943.3407519588408
1997-11-05,948.0663649823495
1997-11-06,938.9074161214384
1997-11-07,920.8974383316607
1997-11-10,919.4838511725144
1997-11-11,918.2106983731803
1997-11-12,903.021462475965
1997-11-13,900.2609896287039
1997-11-14,896.6111686866668
1997-11-17,901.9596630506323
1997-11-18,894.7843401983913
1997-11-19,890.4575346001176
1997-11-20,894.9077599179519
1997-11-21,899.1077454246783
1997-11-24,898.3272564623469
1997-11-25,892.6271646828758
1997-11-26,886.262537520172
1997-11-27,882.4361237589328
1997-11-28,879.536027041825
1997-12-01,874.2977312943052
1997-12-02,882.8776650739105
1997-12-03,881.4392681445186
1997-12-04,884.8414201663707
1997-12-05,878.8997146036979
1997-12-08,878.8997146036979
1997-12-09,866.7948244101625
1997-12-10,866.2541442144467
1997-12-11,866.2886294868651
1997-12-12,863.9502472163017
1997-12-15,855.676963065881
1997-12-16,850.273510025211
1997-12-17,854.3759365519907
1997-12-18,841.6647182251696
1997-12-19,829.5353892498837
1997-12-22,825.1376557103504
1997-12-23,819.7696520602342
1997-12-24,821.5189800571167
1997-12-25,821.1747421337827
1997-12-26,822.0774543937605
1997-12-29,829.8556063116207
1997-12-30,846.0123452692584
1997-12-31,853.771670770399
1998-01-01,854.1975537626611
1998-01-02,854.6139283785986
1998-01-05,853.4260118078686
1998-01-06,836.2164349586934
1998-01-07,813.4209923401011
1998-01-08,771.6062600621511
1998-01-09,754.6159282805179
1998-01-12,739.1294782709592
1998-01-13,745.5075908172948
1998-01-14,744.685495291662
1998-01-15,731.0481632660276
1998-01-16,741.6368384390375
1998-01-19,746.9775146662802
1998-01-20,743.8647260969323
1998-01-21,740.1196717443779
1998-01-22,730.6830347778659
1998-01-23,728.20035678928
1998-01-26,730.6226256754455
1998-01-27,728.8986967182112
1998-01-28,727.6644587581098
1998-01-29,725.1547379863462
1998-01-30,733.8740943948522
1998-02-02,753.778243868682
1998-02-03,748.4488687427068
1998-02-04,742.6970173146567
1998-02-05,739.1426464692391
1998-02-06,737.959212790818
1998-02-09,738.9565687341207
1998-02-10,741.283380831571
1998-02-11,741.1135187233806
1998-02-12,737.0157915208061
1998-02-13,742.0045981878637
1998-02-16,747.0207231774034
1998-02-17,759.7502303059392
1998-02-18,767.1326645054439
1998-02-19,768.9656626760211
1998-02-20,767.4948461802439
1998-02-23,765.9179010111189
1998-02-24,756.1274951876828
1998-02-25,753.6682655402984
1998-02-26,770.5819114937739
1998-02-27,781.2655153184628
1998-03-02,789.9774671410496
1998-03-03,791.1023170511825
1998-03-04,789.1495490495511
1998-03-05,788.6157415958796
1998-03-06,798.293962763005
1998-03-09,800.4746977556122
1998-03-10,810.9223089615887
1998-03-11,818.1367553588999
1998-03-12,819.457104400381
1998-03-13,831.3911690472113
1998-03-16,839.096846660224
1998-03-17,841.1747154470137
1998-03-18,826.9425985412672
1998-03-19,825.5997337418099
1998-03-20,839.5063902885314
1998-03-23,838.5190735111939
1998-03-24,838.3232155658928
1998-03-25,834.749054040376
1998-03-26,834.0098355592908
1998-03-27,833.3471250743795
1998-03-30,833.0761243965895
1998-03-31,837.5881177438534
1998-04-01,839.0402304931423
1998-04-02,841.8219997363137
1998-04-03,839.1598566473642
1998-04-06,839.9607407574397
1998-04-07,832.3119280344795
1998-04-08,828.2272466416143
1998-04-09,838.2464092470701
1998-04-10,837.806668782129
1998-04-13,831.6182218550495
1998-04-14,828.7371926689373
1998-04-15,827.3002816878865
1998-04-16,820.641571871147
1998-04-17,816.1529131937112
1998-04-20,810.0093197546324
1998-04-21,807.8820387899154
1998-04-22,811.6396106259976
1998-04-23,808.6639467600586
1998-04-24,803.2112218313456
1998-04-27,794.6822471844278
1998-04-28,800.6245735587377
1998-04-29,803.3808118797574
1998-04-30,806.0052567208077
1998-05-01,806.0052567208077
1998-05-04,806.9743691510503
1998-05-05,800.0854975485395
1998-05-06,799.0180466851302
1998-05-07,799.6953014295893
1998-05-08,795.146387862145
1998-05-11,789.1799484361154
1998-05-12,783.2900999295041
1998-05-13,774.2788566059991
1998-05-14,773.2866148109936
1998-05-15,768.7694207252026
1998-05-18,765.9233957355747
1998-05-19,764.8399954887083
1998-05-20,769.7160489160659
1998-05-21,769.796574194481
1998-05-22,777.8491722793129
1998-05-25,774.7471350837749
1998-05-26,764.5941966737033
1998-05-27,758.773273880488
1998-05-28,756.5550378199656
1998-05-29,754.3835013471877
1998-06-01,747.1697101317516
1998-06-02,742.5848022878953
1998-06-03,746.981416006801
1998-06-04,747.6174094093274
1998-06-05,750.0870560438568
1998-06-08,750.6835271442949
1998-06-09,760.1227596987968
1998-06-10,751.7382236511221
1998-06-11,751.7382236511221
1998-06-12,739.804809611282
1998-06-15,724.4324174289623
1998-06-16,716.6589686949843
1998-06-17,723.9089560147933
1998-06-18,721.6547688241675
1998-06-19,718.6230021805872
1998-06-22,710.7130731781825
1998-06-23,709.813238136776
1998-06-24,705.8374193305696
1998-06-25,697.8800423737912
1998-06-26,690.174438025793
1998-06-29,690.174438025793
1998-06-30,690.3854185868607
1998-07-01,694.5575199725366
1998-07-02,687.4290068787507
1998-07-03,683.4287735916993
1998-07-06,685.2550035801814
1998-07-07,679.0339884622952
1998-07-08,685.8472493853326
1998-07-09,688.0998953141503
1998-07-10,689.1687935527232
1998-07-13,691.3074223375714
1998-07-14,700.3528518814586
1998-07-15,712.7834894318299
1998-07-16,724.839928393018
1998-07-17,745.1571317610451
1998-07-20,743.1572229660231
1998-07-21,730.8955273959525
1998-07-22,720.4977148914995
1998-07-23,718.2831823534767
1998-07-24,719.1787768641743
1998-07-27,716.6630450739169
1998-07-28,713.9835133455249
1998-07-29,710.7074432041919
1998-07-30,707.9538307557317
1998-07-31,711.5639900783968
1998-08-03,706.4257004539242
1998-08-04,698.0204629954104
1998-08-05,694.5451492151437
1998-08-06,693.2193901029457
1998-08-07,688.2841658205535
1998-08-10,681.6009641880366
1998-08-11,664.882979085591
1998-08-12,662.8792625174918
1998-08-13,658.6738594506829
1998-08-14,657.7676255660117
1998-08-17,645.6162774357705
1998-08-18,641.3587133641558
1998-08-19,638.2726566041986
1998-08-20,621.1324093898237
1998-08-21,606.0178535003405
1998-08-24,601.3832031198684
1998-08-25,603.7896587696209
1998-08-26,588.4835558357231
1998-08-27,564.2608797288855
1998-08-28,564.2590014375862
1998-08-31,541.524415904454
1998-09-01,547.3729223775849
1998-09-02,545.1767224235589
1998-09-03,531.6060744632665
1998-09-04,520.622468420651
1998-09-07,525.3640026124752
1998-09-08,519.9045022543822
1998-09-09,517.0536467360276
1998-09-10,494.6788497584289
1998-09-11,494.6788497584289
1998-09-14,497.2058212592512
1998-09-15,519.2155904306043
1998-09-16,520.4459196397622
1998-09-17,510.8999531253358
1998-09-18,511.4393867330943
1998-09-21,516.2798434099108
1998-09-22,525.3432232369175
1998-09-23,550.0027905480734
1998-09-24,547.5352020199641
1998-09-25,546.8900496418719
1998-09-28,557.058008682488
1998-09-29,555.6798834780433
1998-09-30,550.0897316217262
1998-10-01,539.3007947188275
1998-10-02,547.5291887262631
1998-10-05,542.6095777891737
1998-10-06,539.3938473301843
1998-10-07,535.9547853214685
1998-10-08,525.9197612689702
1998-10-09,531.0166660794139
1998-10-12,531.0166660794139
1998-10-13,537.5129581007257
1998-10-14,542.6881148969109
1998-10-15,545.4812996837137
1998-10-16,548.1196404617174
1998-10-19,549.5866699314474
1998-10-20,558.2641537842771
1998-10-21,551.802634550653
1998-10-22,560.2764827972615
1998-10-23,563.5583794708359
1998-10-26,563.8376464370511
1998-10-27,566.6591887708629
1998-10-28,565.2879032925974
1998-10-29,563.7826265200866
1998-10-30,580.1648416432047
1998-11-02,589.3347408121181
1998-11-03,604.281589785242
1998-11-04,626.4253099057624
1998-11-05,629.349403936106
1998-11-06,641.2671391826224
1998-11-09,633.0849121841891
1998-11-10,627.0087086723966
1998-11-11,642.5917616071888
1998-11-12,640.7893294063496
1998-11-13,637.8153883154636
1998-11-16,640.0045295641095
1998-11-17,641.119797762436
1998-11-18,641.1805553879833
1998-11-19,655.1684554518255
1998-11-20,664.7419823666813
1998-11-23,670.3564772062875
1998-11-24,670.8838064888872
1998-11-25,668.6610916554549
1998-11-26,678.1015456813744
1998-11-27,684.0763844596031
1998-11-30,681.0518553217252
1998-12-01,672.6377934064793
1998-12-02,652.7289331891994
1998-12-03,638.4040281579537
1998-12-04,630.2083024043811
1998-12-07,632.2885930162543
1998-12-08,632.2885930162543
1998-12-09,617.9716684412729
1998-12-10,615.4109050373929
1998-12-11,609.2202655512228
1998-12-14,600.0423017365932
1998-12-15,605.4133674364249
1998-12-16,605.6747396073561
1998-12-17,611.9709596145183
1998-12-18,618.3766611998742
1998-12-21,624.6270089823695
1998-12-22,618.3875741788972
1998-12-23,618.6941461519382
1998-12-24,619.8587271390579
1998-12-25,619.7125372531196
1998-12-28,610.506405157201
1998-12-29,612.1733251508772
1998-12-30,610.7685659924496
1998-12-31,610.7685659924496
1999-01-01,611.0837762281224
1999-01-04,617.9695934088421
1999-01-05,618.6114441452843
1999-01-06,621.4052899459078
1999-01-07,613.8922988302829
1999-01-08,614.0518974295263
1999-01-11,600.6493352321336
1999-01-12,588.5343642604057
1999-01-13,567.8774197817813
1999-01-14,558.8460768470611
1999-01-15,565.8845139456749
1999-01-18,568.0869620060356
1999-01-19,565.3676321830055
1999-01-20,571.7494611003337
1999-01-21,570.3152682634302
1999-01-22,569.9355738640004
1999-01-25,585.8967767240953
1999-01-26,590.7372180361476
1999-01-27,592.6697553911335
1999-01-28,589.6626266541143
1999-01-29,587.7011131299399
1999-02-01,590.2821036515418
1999-02-02,587.4494588630795
1999-02-03,589.8295652070045
1999-02-04,593.1689873482101
1999-02-05,594.5514424987215
1999-02-08,597.4752724342317
1999-02-09,602.166240765914
1999-02-10,606.4167736087409
1999-02-11,615.3020187016951
1999-02-12,613.8808847997905
1999-02-15,612.4566766809706
1999-02-16,615.6636576696586
1999-02-17,615.3130751766897
1999-02-18,622.1264258524809
1999-02-19,631.6333848181042
1999-02-22,630.8962357389155
1999-02-23,625.8047109505729
1999-02-24,633.5309020921648
1999-02-25,627.4924114387117
1999-02-26,619.8478403498734
1999-03-01,618.9986794033789
1999-03-02,613.6740083641901
1999-03-03,623.4658405874441
1999-03-04,633.263905642713
1999-03-05,632.446490563316
1999-03-08,639.5618516774798
1999-03-09,639.3894119190616
1999-03-10,646.8951151642206
1999-03-11,652.4556052140916
1999-03-12,657.3527448854823
1999-03-15,658.5842415961386
1999-03-16,661.7170032149711
1999-03-17,662.6502138223595
1999-03-18,663.8353356073991
1999-03-19,667.1101469647712
1999-03-22,668.0325197178056
1999-03-23,665.3040726549185
1999-03-24,666.7444184516158
1999-03-25,676.084124313036
1999-03-26,681.3085469630715
1999-03-29,681.3074317593266
1999-03-30,685.4643224038319
1999-03-31,692.186465434314
1999-04-01,698.4327859740678
1999-04-02,698.6939236342321
1999-04-05,706.1484560631228
1999-04-06,709.3759740640968
1999-04-07,715.1777766131727
1999-04-08,729.2772237063601
1999-04-09,734.2932715326681
1999-04-12,734.7844597116157
1999-04-13,740.7390913182342
1999-04-14,753.526938189279
1999-04-15,765.387446327126
1999-04-16,772.3620673081925
1999-04-19,788.0983285175579
1999-04-20,793.6100565646454
1999-04-21,788.7273754532303
1999-04-22,772.2764173712801
1999-04-23,759.2205283906878
1999-04-26,752.6136875928917
1999-04-27,738.0058024105666
1999-04-28,754.728493132128
1999-04-29,747.4239709785354
1999-04-30,756.3170714727308
1999-05-03,762.2807526492072
1999-05-04,765.2712958684353
1999-05-05,766.2942142756559
1999-05-06,772.387417055115
1999-05-07,784.5460008399724
1999-05-10,803.8373478357935
1999-05-11,803.7296301456771
1999-05-12,803.6309820129355
1999-05-13,814.4482949448854
1999-05-14,805.933567106987
1999-05-17,793.2101617751653
1999-05-18,789.3109110441999
1999-05-19,779.8666071220234
1999-05-20,772.439055559807
1999-05-21,772.448210897668
1999-05-24,752.5436584339781
1999-05-25,745.156504649295
1999-05-26,753.1567034057717
1999-05-27,754.4136411129494
1999-05-28,750.6997808318557
1999-05-31,750.4723450584601
1999-06-01,750.0695103786092
1999-06-02,747.3482592237553
1999-06-03,747.3482592237553
1999-06-04,754.3166672621462
1999-06-07,760.18725674738
1999-06-08,763.9901927239748
1999-06-09,759.7853449576467
1999-06-10,761.9864025922808
1999-06-11,763.6501850261294
1999-06-14,761.3744054225106
1999-06-15,760.2989926251744
1999-06-16,768.5610466350829
1999-06-17,771.7006322261424
1999-06-18,766.0875644813897
1999-06-21,764.735836646821
1999-06-22,778.0133381449325
1999-06-23,767.8607025308021
1999-06-24,759.3362367554248
1999-06-25,749.4333050210967
1999-06-28,749.391325490518
1999-06-29,749.391325490518
1999-06-30,759.4824434192369
1999-07-01,776.0248109107141
1999-07-02,787.7792357174287
1999-07-05,795.9676835664428
1999-07-06,799.760977721403
1999-07-07,799.7216631486718
1999-07-08,797.3198282095975
1999-07-09,802.3070540241425
1999-07-12,791.8299943608108
1999-07-13,794.5409356348182
1999-07-14,793.1242062360676
1999-07-15,796.3041936527043
1999-07-16,797.0117866020345
1999-07-19,793.2999011868242
1999-07-20,791.453691330807
1999-07-21,792.9447795977057
1999-07-22,790.6210493936593
1999-07-23,778.7703062784406
1999-07-26,769.8147819476974
1999-07-27,767.1866190496614
1999-07-28,772.2368719600972
1999-07-29,767.278895492085
1999-07-30,768.6739744142022
1999-08-02,769.449347465895
1999-08-03,767.6828338249993
1999-08-04,773.9322101810178
1999-08-05,771.8474920704291
1999-08-06,773.060055944798
1999-08-09,767.0419699802331
1999-08-10,759.0625154695284
1999-08-11,758.0777282850747
1999-08-12,759.7546196108182
1999-08-13,759.5288406052731
1999-08-16,756.906582480771
1999-08-17,755.538775918545
1999-08-18,747.1106823467288
1999-08-19,741.2320518078229
1999-08-20,740.4734234797121
1999-08-23,744.2374346567112
1999-08-24,744.3804858618411
1999-08-25,754.5351876533516
1999-08-26,758.5683321584435
1999-08-27,755.7846704748562
1999-08-30,756.0406807255223
1999-08-31,756.5569040302865
1999-09-01,764.1840915190263
1999-09-02,762.3475064345987
1999-09-03,765.0121637981078
1999-09-06,764.6648245744262
1999-09-07,768.3941655006649
1999-09-08,772.4639082539592
1999-09-09,781.2417921215603
1999-09-10,776.4558562002029
1999-09-13,775.5430672334732
1999-09-14,776.2680943242034
1999-09-15,771.5420062377228
1999-09-16,767.5329502699016
1999-09-17,763.6788036707228
1999-09-20,766.8763137280399
1999-09-21,759.9583956610797
1999-09-22,758.6480112624128
1999-09-23,750.348256839936
1999-09-24,749.8131095305644
1999-09-27,750.0414739979973
1999-09-28,741.699391227158
1999-09-29,735.247299798251
1999-09-30,736.1178751118732
1999-10-01,735.4528851334888
1999-10-04,738.6490788467626
1999-10-05,740.8300262957233
1999-10-06,738.0942990953369
1999-10-07,738.6259278508714
1999-10-08,732.502548995046
1999-10-11,728.3989989943824
1999-10-12,728.3989989943824
1999-10-13,713.3510254710632
1999-10-14,712.4721796384382
1999-10-15,696.9975085713996
1999-10-18,683.940076631246
1999-10-19,689.0374263935091
1999-10-20,701.3648342452352
1999-10-21,710.11086183118
1999-10-22,712.9299834521702
1999-10-25,705.2219920908265
1999-10-26,700.047303000774
1999-10-27,694.794302217622
1999-10-28,701.0010348784223
1999-10-29,715.1372621236901
1999-11-01,715.1372621236901
1999-11-02,718.9040397894748
1999-11-03,725.873987419302
1999-11-04,722.1758619458028
1999-11-05,729.1717310184739
1999-11-08,732.5578526225418
1999-11-09,743.8550910148109
1999-11-10,743.0576661431686
1999-11-11,743.2972028470456
1999-11-12,749.6221513021767
1999-11-15,755.8891025270918
1999-11-16,758.9942396511932
1999-11-17,753.8151272325183
1999-11-18,758.8244201868026
1999-11-19,760.0244867849177
1999-11-22,757.0939019191042
1999-11-23,758.3782588117886
1999-11-24,752.4412434531941
1999-11-25,755.264920702593
1999-11-26,757.31741949682
1999-11-29,763.2848257900151
1999-11-30,765.3895769288347
1999-12-01,770.7472806415586
1999-12-02,774.9472454053265
1999-12-03,786.6714359260986
1999-12-06,787.2621690772154
1999-12-07,786.7822119444908
1999-12-08,786.8755736248706
1999-12-09,786.8951340233649
1999-12-10,787.4920732595579
1999-12-13,794.8426913331826
1999-12-14,797.3696767117115
1999-12-15,795.0638303780413
1999-12-16,799.1098769487567
1999-12-17,808.8503791821105
1999-12-20,812.9139095045227
1999-12-21,814.2063533432784
1999-12-22,816.1755499617099
1999-12-23,823.8337061558162
1999-12-24,826.9687419164716
1999-12-27,827.2939776584659
1999-12-28,824.3990483389889
1999-12-29,830.019217018637
1999-12-30,835.4951859965172
1999-12-31,835.3783496359373
2000-01-03,846.9871742845615
2000-01-04,838.4438088707816
2000-01-05,840.5548498412545
2000-01-06,845.2672344281204
2000-01-07,856.3751742935727
2000-01-10,872.8442222564852
2000-01-11,874.1408645410017
2000-01-12,886.881235068932
2000-01-13,917.3939308227017
2000-01-14,929.526922642043
2000-01-17,948.9832015148377
2000-01-18,939.9981004999697
2000-01-19,936.0547152874234
2000-01-20,934.4991550154219
2000-01-21,942.4840505902675
2000-01-24,935.2342589111751
2000-01-25,921.8956864701187
2000-01-26,922.5009847275873
2000-01-27,912.4995608990406
2000-01-28,910.7861473732107
2000-01-31,901.531487446422
2000-02-01,898.1693000551961
2000-02-02,904.9925952961205
2000-02-03,919.4389271721003
2000-02-04,932.3494225775488
2000-02-07,935.7730647190531
2000-02-08,945.2161177445821
2000-02-09,947.0718389164238
2000-02-10,942.6915094746547
2000-02-11,947.6763274990047
2000-02-14,938.9847482740761
2000-02-15,931.4385180966556
2000-02-16,923.7408361823611
2000-02-17,920.0552989957217
2000-02-18,905.6061029616305
2000-02-21,902.7774220891747
2000-02-22,885.6837986970946
2000-02-23,886.2863009783
2000-02-24,880.0568616084865
2000-02-25,872.9570615442213
2000-02-28,880.0884224032875
2000-02-29,886.8576849830481
2000-03-01,897.1601231907146
2000-03-02,898.7890275393004
2000-03-03,905.6026464327339
2000-03-06,902.656330629153
2000-03-07,887.6364861982393
2000-03-08,891.3149161607623
2000-03-09,887.8277727313617
2000-03-10,886.626753724996
2000-03-13,876.501182699054
2000-03-14,874.5654112904031
2000-03-15,875.2390575437385
2000-03-16,881.1539990727056
2000-03-17,883.8813396697875
2000-03-20,882.9072815453883
2000-03-21,882.632611102948
2000-03-22,881.4892897662711
2000-03-23,882.27952298181
2000-03-24,891.1922062224793
2000-03-27,896.6030389738871
2000-03-28,889.7939786573843
2000-03-29,884.7846800805255
2000-03-30,885.1051985879116
2000-03-31,886.13378405156
2000-04-03,880.8198338556836
2000-04-04,868.8794815841766
2000-04-05,872.8992783251199
2000-04-06,876.2070780460018
2000-04-07,883.2871306308185
2000-04-10,881.1481994834793
2000-04-11,877.587974221095
2000-04-12,871.779012433052
2000-04-13,864.5567704321435
2000-04-14,847.8779222550577
2000-04-17,834.0320134825453
2000-04-18,845.5019568003358
2000-04-19,845.377603380563
2000-04-20,848.4645511178151
2000-04-21,848.3609549326478
2000-04-24,841.5921759163905
2000-04-25,848.4527061677687
2000-04-26,845.8365819031972
2000-04-27,843.0007538274874
2000-04-28,837.4971211354905
2000-05-01,837.6752428797198
2000-05-02,840.3621343403988
2000-05-03,826.5052179103911
2000-05-04,825.3838613195707
2000-05-05,826.7661627945926
2000-05-08,816.0193165105402
2000-05-09,816.2874502892295
2000-05-10,806.275854760363
2000-05-11,817.122748395115
2000-05-12,845.0482531182222
2000-05-15,870.4737628718282
2000-05-16,872.4775642238553
2000-05-17,864.4536995825739
2000-05-18,859.9082107282287
2000-05-19,852.3588862232538
2000-05-22,840.2051581644638
2000-05-23,837.3005393735548
2000-05-24,833.7242729425118
2000-05-25,827.4976682821934
2000-05-26,824.1763352646093
2000-05-29,820.570301885003
2000-05-30,824.97528194671
2000-05-31,831.4777484366913
2000-06-01,837.5610573791295
2000-06-02,844.4769450149764
2000-06-05,835.3767915524744
2000-06-06,830.1872305996932
2000-06-07,824.2831239068333
2000-06-08,819.5500410688911
2000-06-09,820.7581976917265
2000-06-12,813.5327065381078
2000-06-13,810.3155231134663
2000-06-14,814.6030906629791
2000-06-15,808.5366065503579
2000-06-16,810.1837568798753
2000-06-19,810.1837568798753
