Date,BRAZIL IMI VALUE WEIGHTED
1997-05-26,1286.1299491193863
1997-05-27,1290.5847645188437
1997-05-28,1302.7757836176775
1997-05-29,1302.9535685537223
1997-05-30,1311.9022253096412
1997-06-02,1317.7345776871528
1997-06-03,1308.276478361583
1997-06-04,1306.674892751687
1997-06-05,1320.5293281943138
1997-06-06,1344.0559832703498
1997-06-09,1344.8913322464591
1997-06-10,1355.6029376538572
1997-06-11,1362.1781779187718
1997-06-12,1405.3874390734563
1997-06-13,1415.1576631830417
1997-06-16,1432.1352631079876
1997-06-17,1444.6294665705343
1997-06-18,1441.0680799275208
1997-06-19,1438.8069100088376
1997-06-20,1434.884508125486
1997-06-23,1445.1295837625182
1997-06-24,1485.3694982672823
1997-06-25,1516.188029251026
1997-06-26,1495.2735269358232
1997-06-27,1480.5087251012756
1997-06-30,1468.7604338852516
1997-07-01,1498.4126504071894
1997-07-02,1526.5078825806504
1997-07-03,1529.1697298292638
1997-07-04,1555.218419492446
1997-07-07,1562.7706208127336
1997-07-08,1584.4499041951246
1997-07-09,1583.0265661647074
1997-07-10,1595.8722581385541
1997-07-11,1570.9173477056768
1997-07-14,1528.825793122243
1997-07-15,1402.2988007933989
1997-07-16,1478.5179674675867
1997-07-17,1426.4968750528162
1997-07-18,1380.2222875609239
1997-07-21,1385.9509440778647
1997-07-22,1466.370106542044
1997-07-23,1483.1047015963143
1997-07-24,1494.8419074531964
1997-07-25,1508.112163769871
1997-07-28,1539.0253046734756
1997-07-29,1550.507148261244
1997-07-30,1545.6265060807102
1997-07-31,1544.6088307916984
1997-08-01,1497.1786318151148
1997-08-04,1479.6580221749941
1997-08-05,1475.9245425355753
1997-08-06,1518.8423366060563
1997-08-07,1508.8991926042356
1997-08-08,1504.7676267650659
1997-08-11,1490.2706846834712
1997-08-12,1488.5373439592177
1997-08-13,1491.2817436656962
1997-08-14,1499.9296536933728
1997-08-15,1454.7260571973773
1997-08-18,1426.7308967086988
1997-08-19,1431.340344602481
1997-08-20,1396.6098322233108
1997-08-21,1409.4336020031792
1997-08-22,1399.435081579452
1997-08-25,1415.030431507762
1997-08-26,1435.5514362987772
1997-08-27,1455.4280086364918
1997-08-28,1425.738083137853
1997-08-29,1359.9754114561933
1997-09-01,1302.0845327277689
1997-09-02,1376.1147597615375
1997-09-03,1396.7366733954125
1997-09-04,1425.883367650338
1997-09-05,1465.8705299909245
1997-09-08,1457.7080254045059
1997-09-09,1455.9467298247732
1997-09-10,1423.1070743435926
1997-09-11,1395.1549351268604
1997-09-12,1405.0643729878327
1997-09-15,1370.5784256773004
1997-09-16,1391.377035433342
1997-09-17,1435.2450423587347
1997-09-18,1460.9810436386763
1997-09-19,1470.8722345563285
1997-09-22,1476.4507719656403
1997-09-23,1454.2110298894622
1997-09-24,1445.1627679548826
1997-09-25,1438.1914200072574
1997-09-26,1452.2096482983493
1997-09-29,1456.0150881671468
1997-09-30,1474.7417482917651
1997-10-01,1499.5752526643516
1997-10-02,1524.7954526888127
1997-10-03,1535.9425396338083
1997-10-06,1540.594607534431
1997-10-07,1516.1495746439914
1997-10-08,1510.3672937920605
1997-10-09,1527.0424308202364
1997-10-10,1528.0793947145166
1997-10-13,1526.4475932602793
1997-10-14,1537.871794403647
1997-10-15,1530.3679866257241
1997-10-16,1513.3993704239358
1997-10-17,1505.4880227006267
1997-10-20,1528.3033610200407
1997-10-21,1549.7358618433084
1997-10-22,1546.940134682781
1997-10-23,1453.0638111672413
1997-10-24,1426.8881097232684
1997-10-27,1269.8396805642626
1997-10-28,1301.3064448414195
1997-10-29,1247.8152887014007
1997-10-30,1146.084962559953
1997-10-31,1138.1625761239454
1997-11-03,1207.9710309344116
1997-11-04,1245.1656637322938
1997-11-05,1236.022052080819
1997-11-06,1198.1447548207493
1997-11-07,1116.4604055412713
1997-11-10,1122.1605261506909
1997-11-11,1103.0069000287992
1997-11-12,986.379129509782
1997-11-13,1000.986898400139
1997-11-14,1053.3181067225141
1997-11-17,1098.2887034863254
1997-11-18,1099.6149109174032
1997-11-19,1122.7343485078309
1997-11-20,1120.6608384929723
1997-11-21,1148.2147451726767
1997-11-24,1112.607405290619
1997-11-25,1106.2948668130143
1997-11-26,1134.0727885228268
1997-11-27,1162.8890866374247
1997-11-28,1147.4615894774313
1997-12-01,1163.5004799853536
1997-12-02,1184.9183363023067
1997-12-03,1185.5930179000277
1997-12-04,1190.2907299361777
1997-12-05,1187.8151206501752
1997-12-08,1189.6002030626166
1997-12-09,1170.8643068311105
1997-12-10,1136.5351641041875
1997-12-11,1098.4195726708726
1997-12-12,1104.0955614559164
1997-12-15,1133.2699067348854
1997-12-16,1151.767558670487
1997-12-17,1157.9294998268997
1997-12-18,1130.9170419969282
1997-12-19,1097.6619590880298
1997-12-22,1118.4014479007622
1997-12-23,1125.874854151362
1997-12-24,1126.0246133322057
1997-12-25,1126.145617404968
1997-12-26,1148.4795650655392
1997-12-29,1176.465886253908
1997-12-30,1199.14415633834
1997-12-31,1199.1932424566467
1998-01-01,1199.5837269191213
1998-01-02,1225.3067757806855
1998-01-05,1240.3621816981974
1998-01-06,1194.433514132844
1998-01-07,1167.5154601540132
1998-01-08,1140.175513215577
1998-01-09,1092.7745478339746
1998-01-12,1090.6314071500813
1998-01-13,1104.9001512700115
1998-01-14,1103.7710664143344
1998-01-15,1079.4685685491695
1998-01-16,1107.865996763271
1998-01-19,1135.0889454640617
1998-01-20,1114.1377926152445
1998-01-21,1099.0183427785023
1998-01-22,1122.0537925320184
1998-01-23,1102.2775698152807
1998-01-26,1103.9762684266504
1998-01-27,1105.7249672586217
1998-01-28,1105.2083681182098
1998-01-29,1112.610986792934
1998-01-30,1109.1722248918927
1998-02-02,1127.6068260138356
1998-02-03,1128.8037743108302
1998-02-04,1125.4347194517295
1998-02-05,1127.525915313989
1998-02-06,1132.6735994275548
1998-02-09,1151.941922827068
1998-02-10,1159.8157900708811
1998-02-11,1177.9240300056963
1998-02-12,1165.3461717047762
1998-02-13,1169.7358007578607
1998-02-16,1152.4823591778236
1998-02-17,1158.614227610778
1998-02-18,1153.944827857248
1998-02-19,1146.2002653029751
1998-02-20,1155.8274191132668
1998-02-23,1155.876975033287
1998-02-24,1155.7382184572311
1998-02-25,1176.3325474095957
1998-02-26,1177.4039145801564
1998-02-27,1183.7313466257797
1998-03-02,1204.9416488801694
1998-03-03,1214.0186931465457
1998-03-04,1214.5304031918986
1998-03-05,1222.029824309562
1998-03-06,1247.28150702101
1998-03-09,1251.1771807785428
1998-03-10,1252.6716588157267
1998-03-11,1262.9015098329942
1998-03-12,1271.6205317011877
1998-03-13,1293.9660272108063
1998-03-16,1293.460003501868
1998-03-17,1314.5354863382086
1998-03-18,1318.485700050234
1998-03-19,1324.3503700353263
1998-03-20,1332.5030476197942
1998-03-23,1344.3872550213978
1998-03-24,1330.6392265729435
1998-03-25,1318.7976382223433
1998-03-26,1328.6418551890692
1998-03-27,1326.9613952321865
1998-03-30,1315.584277505682
1998-03-31,1329.3384835281895
1998-04-01,1326.3204524156674
1998-04-02,1337.7783450667532
1998-04-03,1317.5115329128218
1998-04-06,1343.6498159892858
1998-04-07,1338.9217723729214
1998-04-08,1346.3023944604915
1998-04-09,1346.1735203252933
1998-04-10,1346.4614265633809
1998-04-13,1354.6054521052183
1998-04-14,1369.1853655077666
1998-04-15,1382.5889732784804
1998-04-16,1374.1840342847365
1998-04-17,1377.4376240976455
1998-04-20,1379.4485264985115
1998-04-21,1379.4658628304996
1998-04-22,1353.305958230306
1998-04-23,1341.8306570267864
1998-04-24,1352.3143360182637
1998-04-27,1292.8496759606164
1998-04-28,1313.469361117963
1998-04-29,1322.023975594952
1998-04-30,1337.1370354654423
1998-05-01,1336.8344352962433
1998-05-04,1327.7479971533787
1998-05-05,1328.8328309769088
1998-05-06,1297.8993593277182
1998-05-07,1286.4614096109422
1998-05-08,1293.9735776689129
1998-05-11,1265.248327385384
1998-05-12,1240.8662432928404
1998-05-13,1236.2724808592488
1998-05-14,1231.5125409353511
1998-05-15,1245.1956783631929
1998-05-18,1175.389314304234
1998-05-19,1181.9079163925985
1998-05-20,1170.241443795055
1998-05-21,1154.2098369545506
1998-05-22,1148.2997054609634
1998-05-25,1131.4688055639422
1998-05-26,1077.072317940623
1998-05-27,1091.8794916298511
1998-05-28,1130.0254303383363
1998-05-29,1116.0051002277307
1998-06-01,1093.940688241969
1998-06-02,1137.3183013987696
1998-06-03,1107.7216906993972
1998-06-04,1128.5576311733005
1998-06-05,1144.087769470763
1998-06-08,1149.4059753006882
1998-06-09,1131.0139909577904
1998-06-10,1091.0732503524691
1998-06-11,1091.0281942129056
1998-06-12,1060.159229460861
1998-06-15,1014.6932800697241
1998-06-16,1017.5580525886289
1998-06-17,1070.6697679462582
1998-06-18,1041.9419599289172
1998-06-19,1050.7599976886465
1998-06-22,1040.507139365601
1998-06-23,1064.6281160282017
1998-06-24,1056.8151020418202
1998-06-25,1030.344519600902
1998-06-26,1019.5581579651579
1998-06-29,1027.804119328363
1998-06-30,1037.4006047516414
1998-07-01,1054.7897132925377
1998-07-02,1055.4458806520304
1998-07-03,1073.4084681250781
1998-07-06,1069.7811953106557
1998-07-07,1088.6196770615074
1998-07-08,1100.017054196144
1998-07-09,1099.885282905023
1998-07-10,1101.4950060335966
1998-07-13,1102.5100759209174
1998-07-14,1125.3814792414933
1998-07-15,1127.9950969726783
1998-07-16,1149.9912108083292
1998-07-17,1173.1659103680431
1998-07-20,1169.5407389045672
1998-07-21,1159.4716641964221
1998-07-22,1146.9411963879907
1998-07-23,1123.906036496737
1998-07-24,1113.7776175221259
1998-07-27,1106.5416873462984
1998-07-28,1088.2722863004192
1998-07-29,1100.9042977458605
1998-07-30,1121.9952968225648
1998-07-31,1110.0659310860703
1998-08-03,1091.9219491616768
1998-08-04,1051.5756889801019
1998-08-05,1039.7372381392354
1998-08-06,1028.179771048045
1998-08-07,1001.9425777252089
1998-08-10,979.1296113359474
1998-08-11,947.8525198603731
1998-08-12,906.9164996035956
1998-08-13,930.7346611902124
1998-08-14,935.5835000429821
1998-08-17,923.5978975506846
1998-08-18,920.0666570434283
1998-08-19,910.2065278841433
1998-08-20,870.183339193022
1998-08-21,839.8229849317473
1998-08-24,826.2216255247487
1998-08-25,821.7720744755036
1998-08-26,794.4101587786163
1998-08-27,730.3338855559355
1998-08-28,734.3184292545236
1998-08-31,713.2207617551142
1998-09-01,746.5594261061378
1998-09-02,738.4590883723698
1998-09-03,692.4203923605597
1998-09-04,655.5624904353194
1998-09-07,655.155170033666
1998-09-08,653.010622338199
1998-09-09,635.4897483375593
1998-09-10,565.972739937046
1998-09-11,612.5000496501756
1998-09-14,647.4362493908238
1998-09-15,728.5955624618312
1998-09-16,713.6702524808959
1998-09-17,689.1483294487027
1998-09-18,704.4691617690447
1998-09-21,685.9164017110427
1998-09-22,694.2089141785386
1998-09-23,749.0781832986082
1998-09-24,719.9285353946739
1998-09-25,699.554143154029
1998-09-28,710.312322230616
1998-09-29,706.7060073862355
1998-09-30,693.1798521457104
1998-10-01,641.8346405252879
1998-10-02,667.6415326039677
1998-10-05,642.6971109381881
1998-10-06,657.0250865707274
1998-10-07,644.9865298660343
1998-10-08,628.1578898833006
1998-10-09,658.6813059204715
1998-10-12,658.6763418563902
1998-10-13,668.1725026650342
1998-10-14,653.9583405003876
1998-10-15,678.2557352100515
1998-10-16,675.4282901595373
1998-10-19,674.9848263245402
1998-10-20,687.8541830711155
1998-10-21,717.348820873956
1998-10-22,740.7268494885755
1998-10-23,720.687817563975
1998-10-26,698.3079587794224
1998-10-27,690.9282047824195
1998-10-28,686.3741997866438
1998-10-29,669.7547517101835
1998-10-30,706.7445767754327
1998-11-02,706.7481520412275
1998-11-03,739.118278677501
1998-11-04,749.1488839967162
1998-11-05,784.3021449108164
1998-11-06,800.5195187158266
1998-11-09,804.5300203345836
1998-11-10,782.7728192212423
1998-11-11,768.0589738509112
1998-11-12,745.07172707229
1998-11-13,756.3662979245123
1998-11-16,779.1048610582725
1998-11-17,800.0530448098923
1998-11-18,816.8871433792714
1998-11-19,794.4522715159362
1998-11-20,807.741882454379
1998-11-23,816.6040189892319
1998-11-24,806.2467285386412
1998-11-25,823.9243110568784
1998-11-26,829.8985390805286
1998-11-27,837.2097059962055
1998-11-30,808.8069390578511
1998-12-01,798.5963916672125
1998-12-02,790.1272510275679
1998-12-03,738.1711408366214
1998-12-04,732.8901655624529
1998-12-07,751.9676193862127
1998-12-08,730.2735549190375
1998-12-09,722.0026456065037
1998-12-10,720.9211737599795
1998-12-11,695.263663516427
1998-12-14,652.5202366385406
1998-12-15,672.882439999565
1998-12-16,648.3997798821896
1998-12-17,652.0683722945126
1998-12-18,658.5459129255844
1998-12-21,678.6573359683717
1998-12-22,677.6915080954464
1998-12-23,681.5667892472524
1998-12-24,681.5667892472524
1998-12-25,681.508733992776
1998-12-28,670.8687507684192
1998-12-29,662.6337823702557
1998-12-30,680.6667603279349
1998-12-31,680.4977555457305
1999-01-01,680.4977555457305
1999-01-04,681.8021543382511
1999-01-05,685.3030573965559
1999-01-06,695.7148516285044
1999-01-07,671.2412129049841
1999-01-08,661.800971970267
1999-01-11,633.4210318485659
1999-01-12,602.1340438090683
1999-01-13,530.6075779418877
1999-01-14,492.3163938264644
1999-01-15,543.7109817243906
1999-01-18,509.3482264041667
1999-01-19,528.7632248436255
1999-01-20,542.1980027149358
1999-01-21,481.6671721011593
1999-01-22,472.43331110384884
1999-01-25,451.3189731774199
1999-01-26,462.4818644358269
1999-01-27,448.71901163660385
1999-01-28,452.64570692126733
1999-01-29,438.53921636777966
1999-02-01,506.210494233182
1999-02-02,549.1979500384683
1999-02-03,535.9119369007724
1999-02-04,531.8343751697362
1999-02-05,511.70677961121913
1999-02-08,505.18280585809924
1999-02-09,505.28435558201016
1999-02-10,513.4125950558691
1999-02-11,528.5729566340842
1999-02-12,528.4743149702683
1999-02-15,528.4743149702683
1999-02-16,528.4743149702683
1999-02-17,522.4551090800431
1999-02-18,515.4109743112731
1999-02-19,515.2071859074027
1999-02-22,504.4433650169431
1999-02-23,490.8307563141849
1999-02-24,473.9182580148744
1999-02-25,463.53924048719756
1999-02-26,474.64621489029963
1999-03-01,459.2428986189833
1999-03-02,453.4165918897132
1999-03-03,459.40918156932753
1999-03-04,489.3807973724004
1999-03-05,513.116221429067
1999-03-08,520.8710724558078
1999-03-09,540.6647419481978
1999-03-10,554.9285215333506
1999-03-11,537.5724731086516
1999-03-12,538.6294569607619
1999-03-15,573.4099601274373
1999-03-16,582.2833895088689
1999-03-17,586.8844875834018
1999-03-18,610.2084867768648
1999-03-19,611.9587102891553
1999-03-22,600.2658530777283
1999-03-23,592.8616212020008
1999-03-24,595.4340608989177
1999-03-25,633.4486801809998
1999-03-26,640.3573125392113
1999-03-29,647.0661873262362
1999-03-30,663.7839163571765
1999-03-31,675.5595877739636
1999-04-01,675.5595877739636
1999-04-02,675.5694794448074
1999-04-05,688.9457619894362
1999-04-06,704.368893987036
1999-04-07,722.1011966859454
1999-04-08,727.3391316519665
1999-04-09,723.1790226371055
1999-04-12,728.1572777669429
1999-04-13,729.5235471717892
1999-04-14,733.9591018109882
1999-04-15,740.9959967893469
1999-04-16,744.8588353293293
1999-04-19,733.0516137528178
1999-04-20,700.7963779048458
1999-04-21,700.7963779048458
1999-04-22,713.3439158175851
1999-04-23,719.4704465911607
1999-04-26,704.5908631747793
1999-04-27,702.3351976099849
1999-04-28,729.1382338958379
1999-04-29,742.320660637199
1999-04-30,756.1275744223987
1999-05-03,756.7454079172926
1999-05-04,745.8300235267748
1999-05-05,764.1428176242192
1999-05-06,794.0390159641565
1999-05-07,828.0766650592741
1999-05-10,840.1380761128646
1999-05-11,830.7251036932596
1999-05-12,819.8681353759861
1999-05-13,844.1631560434774
1999-05-14,845.2263005755018
1999-05-17,822.7159665588014
1999-05-18,837.2957385759843
1999-05-19,830.0509762927423
1999-05-20,822.0789415149397
1999-05-21,791.0046820780884
1999-05-24,750.2168459369877
1999-05-25,715.2315642949591
1999-05-26,755.130495120858
1999-05-27,734.3334040310816
1999-05-28,733.3367352588976
1999-05-31,743.730785091355
1999-06-01,734.1491050856991
1999-06-02,732.6908860716862
1999-06-03,733.299164234324
1999-06-04,744.4346381585456
1999-06-07,733.401418237979
1999-06-08,724.6748062551005
1999-06-09,720.6295994858566
1999-06-10,722.1154721775
1999-06-11,726.7258295357709
1999-06-14,721.4187078490742
1999-06-15,726.9877469922197
1999-06-16,757.2180921773
1999-06-17,764.0172571351836
1999-06-18,770.7502090497364
1999-06-21,772.0037480299254
1999-06-22,760.9491833925368
1999-06-23,745.4720422923049
1999-06-24,724.1336843226828
1999-06-25,713.1969499041473
1999-06-28,717.7458577977197
1999-06-29,726.0213085740446
1999-06-30,748.4386777555208
1999-07-01,747.8069380061755
1999-07-02,760.4774208623245
1999-07-05,765.6627367424851
1999-07-06,752.9231237369468
1999-07-07,759.1078355238392
1999-07-08,741.25485925438
1999-07-09,742.9039245697402
1999-07-12,707.9060858426901
1999-07-13,706.7576916084419
1999-07-14,713.6050081482948
1999-07-15,720.6607298082063
1999-07-16,726.9781867097533
1999-07-19,736.8703841728694
1999-07-20,715.7205490446679
1999-07-21,718.3288595225804
1999-07-22,717.1455547177826
1999-07-23,702.3087738600561
1999-07-26,680.3213368426232
1999-07-27,688.7653465752766
1999-07-28,695.0169822065718
1999-07-29,690.3695373733962
1999-07-30,679.2192274192315
1999-08-02,655.6510047191241
1999-08-03,656.1047053392851
1999-08-04,646.3418020618865
1999-08-05,637.7342414109194
1999-08-06,632.4852795416272
1999-08-09,623.7557758200119
1999-08-10,614.2060811506892
1999-08-11,632.2475073179963
1999-08-12,630.3784860558609
1999-08-13,631.6426843434314
1999-08-16,629.5997712853829
1999-08-17,617.8650727402741
1999-08-18,596.2600253406339
1999-08-19,596.1039163035954
1999-08-20,624.5929850794366
1999-08-23,636.8091596522314
1999-08-24,630.3065421004401
1999-08-25,652.3364606305428
1999-08-26,642.1330796825345
1999-08-27,638.6798396111781
1999-08-30,643.4229993809669
1999-08-31,649.3687744985485
1999-09-01,664.2679177317716
1999-09-02,675.4878707294021
1999-09-03,681.139973943323
1999-09-06,685.0166608478341
1999-09-07,685.0867581573029
1999-09-08,689.8531666703026
1999-09-09,707.1592377663469
1999-09-10,709.0901599398618
1999-09-13,707.660088485233
1999-09-14,712.6166849411492
1999-09-15,700.0465964722079
1999-09-16,691.2593274132719
1999-09-17,703.4464930916026
1999-09-20,718.0972287433752
1999-09-21,708.2714008291983
1999-09-22,712.8872902265608
1999-09-23,699.9470652438661
1999-09-24,707.8767974064903
1999-09-27,707.4559346780662
1999-09-28,699.2960159846649
1999-09-29,702.2248989738489
1999-09-30,682.3716819859123
1999-10-01,673.73406959107
1999-10-04,676.5802148684643
1999-10-05,664.5675051058357
1999-10-06,682.4780305352647
1999-10-07,688.0699933713587
1999-10-08,689.3276348731855
1999-10-11,693.9580607761317
1999-10-12,693.9580607761317
1999-10-13,681.5503333572025
1999-10-14,681.0138869895632
1999-10-15,670.7005179102657
1999-10-18,657.5023749944963
1999-10-19,660.9450225613235
1999-10-20,675.5578742037538
1999-10-21,677.7001103032835
1999-10-22,696.197544231563
1999-10-25,690.0435101941564
1999-10-26,690.3835794669437
1999-10-27,696.6459770332306
1999-10-28,708.1909083207903
1999-10-29,719.7522694055957
1999-11-01,725.3244983901997
1999-11-02,725.3244983901997
1999-11-03,748.1922430430093
1999-11-04,769.5694705878229
1999-11-05,789.2683127554141
1999-11-08,795.4507648401992
1999-11-09,789.2974698037643
1999-11-10,806.3853511874202
1999-11-11,808.524119981356
1999-11-12,806.7391745693052
1999-11-15,806.7391745693052
1999-11-16,812.1954669588457
1999-11-17,804.0084171867293
1999-11-18,820.3224367732905
1999-11-19,849.6540334812287
1999-11-22,847.7908615845857
1999-11-23,857.8148185427506
1999-11-24,848.4767673638623
1999-11-25,860.6939881191896
1999-11-26,882.6588939718024
1999-11-29,883.5100949946523
1999-11-30,885.2409898715082
1999-12-01,888.3421392927831
1999-12-02,919.0139636560338
1999-12-03,925.5284384448494
1999-12-06,922.0240392278831
1999-12-07,926.7162008525592
1999-12-08,925.7335792491306
1999-12-09,927.5978842010317
1999-12-10,941.4796766928082
1999-12-13,945.2305139318108
1999-12-14,938.707256932246
1999-12-15,926.3356682385408
1999-12-16,950.0608496321684
1999-12-17,982.2487399807425
1999-12-20,1007.0075623697045
1999-12-21,1024.2945141421185
1999-12-22,1035.292758582081
1999-12-23,1031.7034401596977
1999-12-24,1031.7143643451102
1999-12-27,1031.850082615636
1999-12-28,1044.244906944605
1999-12-29,1077.3675419928027
1999-12-30,1103.4005711823147
1999-12-31,1103.4005711823147
2000-01-03,1089.4706278570266
2000-01-04,1023.9420519792582
2000-01-05,1044.8027861499797
2000-01-06,1038.0927963751797
2000-01-07,1058.8862821282962
2000-01-10,1103.544113109389
2000-01-11,1079.2237122776364
2000-01-12,1077.2116654918773
2000-01-13,1101.9754145976533
2000-01-14,1120.4870225004738
2000-01-17,1145.1550637946864
2000-01-18,1138.287540928551
2000-01-19,1123.8585724595132
2000-01-20,1118.933973917055
2000-01-21,1114.4438830370864
2000-01-24,1120.1481635676278
2000-01-25,1117.3107491369751
2000-01-26,1116.9230434533993
2000-01-27,1114.411637331424
2000-01-28,1080.3219206262272
2000-01-31,1064.806927139389
2000-02-01,1067.1338712993777
2000-02-02,1073.583133100224
2000-02-03,1104.4279702343574
2000-02-04,1133.9398349033427
2000-02-07,1136.6149433717703
2000-02-08,1165.536275448897
2000-02-09,1152.2285368479852
2000-02-10,1159.8822515232519
2000-02-11,1139.848608303478
2000-02-14,1115.528190615335
2000-02-15,1108.8729801091304
2000-02-16,1124.5227928082643
2000-02-17,1124.8638219724446
2000-02-18,1104.1105586530703
2000-02-21,1119.7965484073761
2000-02-22,1098.8628984840943
2000-02-23,1110.8727325013526
2000-02-24,1106.2736632418853
2000-02-25,1103.1654137072146
2000-02-28,1087.8222519552946
2000-02-29,1089.3856609540776
2000-03-01,1098.9046855614863
2000-03-02,1097.8812675590827
2000-03-03,1130.3197764883876
2000-03-06,1130.664260281821
2000-03-07,1130.988232849237
2000-03-08,1120.528704696546
2000-03-09,1133.9105044375642
2000-03-10,1122.2146176797783
2000-03-13,1089.2766529310982
2000-03-14,1077.869126094653
2000-03-15,1074.7018541190732
2000-03-16,1095.0826765496417
2000-03-17,1086.2079140534797
2000-03-20,1079.3952872611032
2000-03-21,1110.2920531099146
2000-03-22,1119.6197018118617
2000-03-23,1128.1309357214827
2000-03-24,1132.2655300751608
2000-03-27,1137.3205157661655
2000-03-28,1115.7838209512952
2000-03-29,1105.0468083972717
2000-03-30,1087.6690927862892
2000-03-31,1112.6386510382333
2000-04-03,1090.6466819683135
2000-04-04,1066.6998613593864
2000-04-05,1062.2408129993319
2000-04-06,1074.647845179229
2000-04-07,1092.5441479756703
2000-04-10,1065.282382460583
2000-04-11,1050.1232401633329
2000-04-12,1040.2902576972156
2000-04-13,988.4322142814317
2000-04-14,935.4401367618148
2000-04-17,928.4607640707236
2000-04-18,964.1647503082603
2000-04-19,931.3431969002576
2000-04-20,950.813851058943
2000-04-21,950.8092802632128
2000-04-24,926.7191307230112
2000-04-25,957.0101973032323
2000-04-26,953.4210128319207
2000-04-27,951.5981293631877
2000-04-28,979.3139569710955
2000-05-01,979.3139569710955
2000-05-02,983.7621190217891
2000-05-03,956.2071612680305
2000-05-04,956.6882600129964
2000-05-05,974.3189675389235
2000-05-08,957.3075660902691
2000-05-09,939.0128851176346
2000-05-10,929.4795330806746
2000-05-11,928.2683947844774
2000-05-12,917.4227875355733
2000-05-15,953.0806237340001
