Date,PERU IMI VALUE WEIGHTED
1997-05-19,1201.3370963754048
1997-05-20,1216.6111529338987
1997-05-21,1233.0513761364637
1997-05-22,1252.4707602131916
1997-05-23,1277.8192216265913
1997-05-26,1271.7366993868209
1997-05-27,1281.0220207826048
1997-05-28,1283.4033888153167
1997-05-29,1286.2163511565132
1997-05-30,1319.8386839811826
1997-06-02,1375.5367996746156
1997-06-03,1361.462679086802
1997-06-04,1337.47021727294
1997-06-05,1329.8146735940231
1997-06-06,1323.1792105317004
1997-06-09,1336.178521819232
1997-06-10,1315.4330749307203
1997-06-11,1320.919681410955
1997-06-12,1329.2099442466197
1997-06-13,1333.1081581975611
1997-06-16,1338.3312411310856
1997-06-17,1345.85949826039
1997-06-18,1329.9499716740172
1997-06-19,1347.0043038940057
1997-06-20,1347.8639667258142
1997-06-23,1333.5031723994236
1997-06-24,1332.1813594347889
1997-06-25,1346.302430412974
1997-06-26,1351.7453002471982
1997-06-27,1338.0493341626234
1997-06-30,1331.9872868446794
1997-07-01,1341.7014690958179
1997-07-02,1345.5995363058507
1997-07-03,1341.7400118033738
1997-07-04,1342.1490038009865
1997-07-07,1340.684719392286
1997-07-08,1337.2628436748996
1997-07-09,1330.6487896583897
1997-07-10,1346.6688424124918
1997-07-11,1343.110403939087
1997-07-14,1333.3243765435345
1997-07-15,1266.2959836855912
1997-07-16,1278.903167278803
1997-07-17,1275.2250312896347
1997-07-18,1241.4797921253007
1997-07-21,1228.1878270212933
1997-07-22,1240.192570725262
1997-07-23,1235.6943046967087
1997-07-24,1217.7451854863114
1997-07-25,1237.5199822528193
1997-07-28,1237.5199822528193
1997-07-29,1237.5199822528193
1997-07-30,1233.3298282771977
1997-07-31,1237.4923397176415
1997-08-01,1206.3710293410895
1997-08-04,1225.017718941925
1997-08-05,1226.8923374789376
1997-08-06,1234.006481114354
1997-08-07,1248.3118094040528
1997-08-08,1245.4408692480388
1997-08-11,1253.5921415860794
1997-08-12,1253.642112890451
1997-08-13,1241.6742437682178
1997-08-14,1243.580722721679
1997-08-15,1243.8094411710247
1997-08-18,1224.6205804369492
1997-08-19,1234.7011952380235
1997-08-20,1232.4206391762402
1997-08-21,1235.646166589667
1997-08-22,1220.4373410372862
1997-08-25,1219.5555002929773
1997-08-26,1221.4396703207733
1997-08-27,1233.1165436365386
1997-08-28,1242.7010642657795
1997-08-29,1242.4975798314254
1997-09-01,1230.6070319249566
1997-09-02,1242.7055361971206
1997-09-03,1230.919678182722
1997-09-04,1221.036359080347
1997-09-05,1235.0359235021047
1997-09-08,1238.052850621434
1997-09-09,1237.0869048482955
1997-09-10,1227.8485482508881
1997-09-11,1213.2116346532196
1997-09-12,1194.5705298670214
1997-09-15,1190.0402888279086
1997-09-16,1192.2734638279214
1997-09-17,1200.4776490737686
1997-09-18,1197.4190588820295
1997-09-19,1197.8048915770296
1997-09-22,1203.9692219830429
1997-09-23,1200.4125537935463
1997-09-24,1187.0488207143746
1997-09-25,1191.8719969077292
1997-09-26,1200.4720758678266
1997-09-29,1202.4675061312403
1997-09-30,1200.357170542281
1997-10-01,1218.1645412047358
1997-10-02,1248.6614877450093
1997-10-03,1234.1383781662944
1997-10-06,1234.3340448190804
1997-10-07,1232.8288876266733
1997-10-08,1232.8288876266733
1997-10-09,1229.4652140727655
1997-10-10,1219.9013561883014
1997-10-13,1217.5418695492963
1997-10-14,1219.255645702239
1997-10-15,1225.7050995930008
1997-10-16,1227.3746935496863
1997-10-17,1218.4125649759314
1997-10-20,1209.3079068931918
1997-10-21,1201.9331244101536
1997-10-22,1210.5155369196368
1997-10-23,1192.439881378543
1997-10-24,1185.9841234511073
1997-10-27,1103.5634863030793
1997-10-28,1144.6090630955002
1997-10-29,1148.9224127970595
1997-10-30,1110.6241721019965
1997-10-31,1114.7146086891098
1997-11-03,1131.3192085987278
1997-11-04,1151.0160506114582
1997-11-05,1160.7595191959253
1997-11-06,1151.8998695659502
1997-11-07,1132.5733461642674
1997-11-10,1116.7708197451152
1997-11-11,1102.3410031240364
1997-11-12,1072.5967004588351
1997-11-13,1038.716635182266
1997-11-14,1054.9436249259243
1997-11-17,1080.1244357689723
1997-11-18,1063.797949601859
1997-11-19,1068.4772251024276
1997-11-20,1062.4723607089747
1997-11-21,1077.4851837604415
1997-11-24,1066.8839583927277
1997-11-25,1070.2532950775997
1997-11-26,1071.0218528763173
1997-11-27,1078.0622816284913
1997-11-28,1083.4755837793987
1997-12-01,1077.0490938495202
1997-12-02,1088.0058184856505
1997-12-03,1093.7733668835497
1997-12-04,1099.6574348346937
1997-12-05,1098.8559647941433
1997-12-08,1098.8559647941433
1997-12-09,1091.6972375364041
1997-12-10,1078.947460871163
1997-12-11,1059.3997604471228
1997-12-12,1058.6962816152384
1997-12-15,1063.4562841733955
1997-12-16,1071.4716769651513
1997-12-17,1065.186891401273
1997-12-18,1063.2746874111936
1997-12-19,1057.0668718442387
1997-12-22,1061.8466021462
1997-12-23,1059.4129088962463
1997-12-24,1065.2140430906406
1997-12-25,1065.2140430906406
1997-12-26,1069.4881507729176
1997-12-29,1081.089937530808
1997-12-30,1085.7674180469874
1997-12-31,1086.926816922694
1998-01-01,1086.926816922694
1998-01-02,1088.218918768143
1998-01-05,1089.0939371220786
1998-01-06,1075.5404269026337
1998-01-07,1057.0055889826053
1998-01-08,1033.7546059294345
1998-01-09,1019.1562727342902
1998-01-12,1014.2521616241891
1998-01-13,1020.7031184510793
1998-01-14,1021.3583757461182
1998-01-15,1015.4366557896817
1998-01-16,1019.4166028361759
1998-01-19,1021.2925455114639
1998-01-20,1020.5944312038714
1998-01-21,1014.7187087941004
1998-01-22,1016.3279886191874
1998-01-23,1015.0874538783456
1998-01-26,1000.4801175086969
1998-01-27,997.0457852562281
1998-01-28,1000.0805643977287
1998-01-29,992.0715435398529
1998-01-30,991.7561426815907
1998-02-02,1001.4044460253839
1998-02-03,1008.4774879609378
1998-02-04,1011.7600313945347
1998-02-05,1006.3835356038737
1998-02-06,1000.5588711809917
1998-02-09,996.2171550566117
1998-02-10,1001.0394315609641
1998-02-11,1010.9409311823656
1998-02-12,1013.0571674870803
1998-02-13,1004.0633365502426
1998-02-16,998.8717568383495
1998-02-17,993.2231439299794
1998-02-18,969.8643367125021
1998-02-19,970.4325063939996
1998-02-20,971.8184461249206
1998-02-23,959.1449463390941
1998-02-24,946.6287095870442
1998-02-25,951.7011204354841
1998-02-26,953.5115425131085
1998-02-27,961.2181828686433
1998-03-02,961.0819941913411
1998-03-03,964.473451879632
1998-03-04,967.8140101911995
1998-03-05,974.6162596589293
1998-03-06,984.2742062279651
1998-03-09,1002.8186281711481
1998-03-10,1009.0353085744373
1998-03-11,1009.9724466221688
1998-03-12,1003.3654330272454
1998-03-13,1005.255525738836
1998-03-16,1004.4276494005856
1998-03-17,999.7491120228532
1998-03-18,997.0717543453375
1998-03-19,993.4524661482119
1998-03-20,988.5544032220855
1998-03-23,994.5884746330515
1998-03-24,1010.4226482709103
1998-03-25,1015.4870154758385
1998-03-26,1022.6637366442073
1998-03-27,1024.6316730744934
1998-03-30,1045.7872658532588
1998-03-31,1047.682367606859
1998-04-01,1030.176046306211
1998-04-02,1044.3869655817734
1998-04-03,1061.406196251964
1998-04-06,1067.8965448160632
1998-04-07,1051.0340463175207
1998-04-08,1036.8712827890154
1998-04-09,1036.8712827890154
1998-04-10,1036.8712827890154
1998-04-13,1051.7505262516768
1998-04-14,1053.135650877818
1998-04-15,1070.5640369872435
1998-04-16,1073.8450244073804
1998-04-17,1099.488827340449
1998-04-20,1101.1977536164325
1998-04-21,1111.2329760104635
1998-04-22,1100.6433936148726
1998-04-23,1091.6811286128543
1998-04-24,1089.4136963428607
1998-04-27,1075.827372261704
1998-04-28,1078.5513371452007
1998-04-29,1086.2863541886188
1998-04-30,1092.5404030712227
1998-05-01,1092.5404030712227
1998-05-04,1099.6992372501625
1998-05-05,1087.5650863611788
1998-05-06,1086.299487539726
1998-05-07,1072.00639356853
1998-05-08,1079.0822125322848
1998-05-11,1074.1850582780398
1998-05-12,1074.252598921895
1998-05-13,1068.4850666798784
1998-05-14,1079.0802916539033
1998-05-15,1072.6167685254031
1998-05-18,1057.8141671274643
1998-05-19,1045.1277863386583
1998-05-20,1036.8275359947856
1998-05-21,1034.97537245345
1998-05-22,1041.8697660343876
1998-05-25,1045.3381702054753
1998-05-26,1036.3362342203018
1998-05-27,1019.4139400745053
1998-05-28,1032.7914215221876
1998-05-29,1037.138327493252
1998-06-01,1032.2013682000243
1998-06-02,1032.7758066375477
1998-06-03,1026.6715226836081
1998-06-04,1015.8058492378966
1998-06-05,1032.9122975241442
1998-06-08,1020.4318542545208
1998-06-09,1011.5757444859908
1998-06-10,1001.7155955556622
1998-06-11,989.108012376092
1998-06-12,981.0569097385174
1998-06-15,959.5738008271999
1998-06-16,956.6397759566211
1998-06-17,980.8703874101774
1998-06-18,963.6086139173783
1998-06-19,954.9241621383434
1998-06-22,951.1669584747711
1998-06-23,952.4909596807702
1998-06-24,944.1742320939275
1998-06-25,943.0604415501972
1998-06-26,940.2139202948027
1998-06-29,940.2139202948027
1998-06-30,954.6044441172672
1998-07-01,954.2944172696931
1998-07-02,951.0810064245283
1998-07-03,953.5608531653203
1998-07-06,956.906736470889
1998-07-07,970.7689296956031
1998-07-08,977.1430548277568
1998-07-09,976.2827887464606
1998-07-10,978.0925348100316
1998-07-13,989.6641632885614
1998-07-14,993.0237350921714
1998-07-15,994.1717752824704
1998-07-16,974.6639138184747
1998-07-17,980.7816519695142
1998-07-20,968.5815428661415
1998-07-21,969.6363117391342
1998-07-22,966.946639850508
1998-07-23,968.4707362108453
1998-07-24,970.565246623626
1998-07-27,969.1243606823833
1998-07-28,969.1243606823833
1998-07-29,969.1243606823833
1998-07-30,966.8216244374202
1998-07-31,967.7049362730596
1998-08-03,946.7038604531806
1998-08-04,937.1888564615482
1998-08-05,932.802340457198
1998-08-06,927.3343455674998
1998-08-07,917.7971070006706
1998-08-10,910.2428392413226
1998-08-11,881.3899156439019
1998-08-12,870.9904398871514
1998-08-13,875.846275283203
1998-08-14,887.2392365125168
1998-08-17,863.4620265286175
1998-08-18,869.808923635241
1998-08-19,870.9029308281447
1998-08-20,853.3647181390628
1998-08-21,810.9902330450687
1998-08-24,796.0598305297259
1998-08-25,803.7296987513103
1998-08-26,777.9535345671601
1998-08-27,731.3236125195725
1998-08-28,725.2921370321313
1998-08-31,703.3180717811831
1998-09-01,694.7779434449604
1998-09-02,733.3364239514186
1998-09-03,731.9542771207631
1998-09-04,729.9657768135165
1998-09-07,740.1330145544059
1998-09-08,745.9062238015277
1998-09-09,743.5877491654475
1998-09-10,712.5728433385868
1998-09-11,699.2669307646128
1998-09-14,696.6232705091202
1998-09-15,713.7026035539735
1998-09-16,691.0319754078907
1998-09-17,671.224542284065
1998-09-18,663.1230324602107
1998-09-21,648.4727658578067
1998-09-22,640.3426699435952
1998-09-23,671.6707908872054
1998-09-24,681.2921086646949
1998-09-25,678.4796138240536
1998-09-28,692.9866022190095
1998-09-29,682.5878433528201
1998-09-30,673.1238705676542
1998-10-01,658.9607510772017
1998-10-02,676.2479338420284
1998-10-05,648.813742513996
1998-10-06,643.4900782784913
1998-10-07,655.1806835175853
1998-10-08,655.1806835175853
1998-10-09,655.0974541034615
1998-10-12,671.2906981141643
1998-10-13,671.632415224933
1998-10-14,684.330919581821
1998-10-15,699.3032785838033
1998-10-16,698.1802371914977
1998-10-19,701.5831276627972
1998-10-20,702.3147306464625
1998-10-21,690.3246977370039
1998-10-22,690.2226017960177
1998-10-23,696.3545482081944
1998-10-26,696.3545482081944
1998-10-27,699.0189723389594
1998-10-28,680.8141416519285
1998-10-29,678.1119399861284
1998-10-30,677.9960748625803
1998-11-02,656.1714675243802
1998-11-03,658.175421991856
1998-11-04,670.9743084576403
1998-11-05,675.0213603401845
1998-11-06,692.2386834183151
1998-11-09,689.4034985913835
1998-11-10,697.5204304790171
1998-11-11,703.6049729933227
1998-11-12,705.5078326810064
1998-11-13,720.9594529132379
1998-11-16,741.118826319176
1998-11-17,750.9752257267347
1998-11-18,759.818098026371
1998-11-19,762.1431619088672
1998-11-20,789.8779360503859
1998-11-23,806.017774182593
1998-11-24,787.1107604871095
1998-11-25,772.2100413286486
1998-11-26,773.9845196971834
1998-11-27,788.7769595376978
1998-11-30,782.3419312887199
1998-12-01,762.1559918150264
1998-12-02,758.4075435291004
1998-12-03,734.6570065049344
1998-12-04,725.9061649977339
1998-12-07,721.1739450305316
1998-12-08,721.4749282771536
1998-12-09,702.0337165510774
1998-12-10,700.3501370682919
1998-12-11,700.781155354762
1998-12-14,688.1381167672041
1998-12-15,682.3787685039672
1998-12-16,690.037506640812
1998-12-17,693.3397436053236
1998-12-18,685.6409944096933
1998-12-21,683.0631616083382
1998-12-22,682.6140619209668
1998-12-23,676.4938329901611
1998-12-24,676.9613452781678
1998-12-25,676.9613452781678
1998-12-28,676.4603354693211
1998-12-29,668.9866833145558
1998-12-30,667.4583016192115
1998-12-31,667.7324393074335
1999-01-01,667.7324393074335
1999-01-04,673.3994758598869
1999-01-05,677.2825424958052
1999-01-06,691.5413571233379
1999-01-07,687.9475007807382
1999-01-08,692.1641439666846
1999-01-11,683.6427978086289
1999-01-12,674.0494427801646
1999-01-13,629.3130384568456
1999-01-14,607.8736413783028
1999-01-15,645.9561029797519
1999-01-18,657.4814422218669
1999-01-19,647.8121223463434
1999-01-20,666.3806219904543
1999-01-21,651.3559738767378
1999-01-22,641.8318182541371
1999-01-25,643.4617980058391
1999-01-26,640.8456565547468
1999-01-27,637.4747114799371
1999-01-28,640.1477942895749
1999-01-29,642.0774115051925
1999-02-01,642.6621821414869
1999-02-02,652.8073415549846
1999-02-03,650.8615155236109
1999-02-04,651.5407991262003
1999-02-05,648.4443477885076
1999-02-08,649.8593471084703
1999-02-09,652.7134820733294
1999-02-10,652.5198376801004
1999-02-11,656.2081776308913
1999-02-12,656.1313910888105
1999-02-15,655.9245365672555
1999-02-16,645.5586753508032
1999-02-17,644.7540789489948
1999-02-18,643.911692469075
1999-02-19,641.952934672546
1999-02-22,634.377869548528
1999-02-23,634.9538189797337
1999-02-24,639.0518901388798
1999-02-25,628.1823746969549
1999-02-26,640.5793942456905
1999-03-01,642.3350527041105
1999-03-02,639.2856456744121
1999-03-03,646.035361988234
1999-03-04,650.5649356203648
1999-03-05,655.7753138077528
1999-03-08,652.689716005126
1999-03-09,651.0250014784156
1999-03-10,659.443731169424
1999-03-11,671.6827472190056
1999-03-12,674.5165770271923
1999-03-15,681.4314926357695
1999-03-16,677.6545397023039
1999-03-17,675.1134053467227
1999-03-18,686.4443994746202
1999-03-19,692.4907912365462
1999-03-22,686.8792674985712
1999-03-23,679.2454869983083
1999-03-24,677.8004530329325
1999-03-25,682.3438042815183
1999-03-26,682.1969950057182
1999-03-29,682.2450412254968
1999-03-30,690.034255334727
1999-03-31,696.6100314607172
1999-04-01,696.6100314607172
1999-04-02,696.6100314607172
1999-04-05,692.6583780864037
1999-04-06,695.1389799390914
1999-04-07,698.4764092006234
1999-04-08,707.1013800213267
1999-04-09,709.427708568258
1999-04-12,701.1870686439526
1999-04-13,706.8098220262341
1999-04-14,707.7352770063638
1999-04-15,710.8071252224779
1999-04-16,739.6494147947258
1999-04-19,766.5637863208624
1999-04-20,753.5725204911035
1999-04-21,750.5891939981693
1999-04-22,755.9717659088168
1999-04-23,758.910862157503
1999-04-26,750.5834966720254
1999-04-27,751.2949584491438
1999-04-28,746.592231021359
1999-04-29,746.1913934214214
1999-04-30,748.0692376640792
1999-05-03,746.9588846538226
1999-05-04,747.9450239662939
1999-05-05,741.344088024851
1999-05-06,761.4509574096912
1999-05-07,772.3037250904299
1999-05-10,786.3929256839058
1999-05-11,795.5069196154927
1999-05-12,781.4419320961241
1999-05-13,779.8267942707367
1999-05-14,789.0134213555515
1999-05-17,778.8334096027713
1999-05-18,783.0557279700776
1999-05-19,764.5050818821844
1999-05-20,768.5163973762184
1999-05-21,763.7451523358233
1999-05-24,757.1642771183671
1999-05-25,743.3167378381771
1999-05-26,742.9861577768438
1999-05-27,735.6126249304277
1999-05-28,739.834446134329
1999-05-31,743.4898627318441
1999-06-01,747.1543361942447
1999-06-02,743.8770862174352
1999-06-03,750.276411903074
1999-06-04,755.6011070734527
1999-06-07,757.2527773943334
1999-06-08,762.3983088111212
1999-06-09,760.8799776536518
1999-06-10,746.8465005359601
1999-06-11,745.5490542735764
1999-06-14,748.3995576992071
1999-06-15,749.1389802485297
1999-06-16,747.9639981759177
1999-06-17,743.4305235777483
1999-06-18,743.6093024189114
1999-06-21,744.4583171555571
1999-06-22,744.6888249464201
1999-06-23,741.1446513014571
1999-06-24,742.2090733137604
1999-06-25,743.2759355860451
1999-06-28,744.8850908310991
1999-06-29,744.8850908310991
1999-06-30,758.0535716192758
1999-07-01,767.1115410525299
1999-07-02,765.1499940217307
1999-07-05,763.3319522887601
1999-07-06,764.4145763799271
1999-07-07,763.4741153622451
1999-07-08,766.4212776337288
1999-07-09,765.1992046946191
1999-07-12,751.9676694960596
1999-07-13,744.7541620445204
1999-07-14,754.3974484582841
1999-07-15,758.3964944100443
1999-07-16,759.5416717604251
1999-07-19,751.0103724851709
1999-07-20,747.4858907519977
1999-07-21,739.1537803504557
1999-07-22,737.5433905052281
1999-07-23,738.6674182137664
1999-07-26,736.1922285647885
1999-07-27,742.4727067067538
1999-07-28,742.4727067067538
1999-07-29,742.4727067067538
1999-07-30,741.7067074557323
1999-08-02,727.7991191521211
1999-08-03,722.539376876284
1999-08-04,722.3843492934402
1999-08-05,720.3828242488754
1999-08-06,718.011259679776
1999-08-09,723.3368741115261
1999-08-10,715.3617665619204
1999-08-11,725.329705709513
1999-08-12,718.7402350188112
1999-08-13,720.2554541536117
1999-08-16,718.664783823725
1999-08-17,716.2430532835859
1999-08-18,708.5113968199789
1999-08-19,704.6542209458119
1999-08-20,707.2869150836464
1999-08-23,709.902124086964
1999-08-24,707.5760234892674
1999-08-25,706.2595959665775
1999-08-26,703.4276278703519
1999-08-27,704.0171555740773
1999-08-30,703.6624436900237
1999-08-31,706.6436780310223
1999-09-01,706.1956076471405
1999-09-02,708.596296201462
1999-09-03,718.5439582707072
1999-09-06,727.7750719057775
1999-09-07,721.237355681933
1999-09-08,719.5551275409921
1999-09-09,737.4180428714293
1999-09-10,772.4670329161485
1999-09-13,775.0559704955435
1999-09-14,774.1133258320041
1999-09-15,765.8586463172101
1999-09-16,774.238548255792
1999-09-17,773.9978687827978
1999-09-20,765.9771786329899
1999-09-21,770.0329594157597
1999-09-22,770.3575731269331
1999-09-23,768.5036027674538
1999-09-24,758.8686043078782
1999-09-27,760.1060656657457
1999-09-28,770.0138494597888
1999-09-29,769.2117172221241
1999-09-30,769.7826501723988
1999-10-01,763.3758650862511
1999-10-04,763.4133241030314
1999-10-05,763.5185769799305
1999-10-06,769.8508554448698
1999-10-07,777.2298977605869
1999-10-08,777.2298977605869
1999-10-11,782.4301248084607
1999-10-12,783.3623058435427
1999-10-13,793.2416113237308
1999-10-14,783.5081593354814
1999-10-15,768.7979954279826
1999-10-18,777.7126241886475
1999-10-19,780.2567051065256
1999-10-20,771.4970103162459
1999-10-21,766.8792599305904
1999-10-22,779.1838078627742
1999-10-25,771.9340315090406
1999-10-26,763.0327271616462
1999-10-27,770.9368947171442
1999-10-28,773.0094596080046
1999-10-29,785.1547775012644
1999-11-01,785.1547775012644
1999-11-02,778.2302159244798
1999-11-03,780.877142526781
1999-11-04,782.3274196946157
1999-11-05,795.3514945428948
1999-11-08,801.3997831387073
1999-11-09,816.820312125852
1999-11-10,833.3932421000632
1999-11-11,822.1347841860039
1999-11-12,818.8660329396026
1999-11-15,813.0522116291219
1999-11-16,806.5822929346459
1999-11-17,804.8239976032116
1999-11-18,805.2034282291346
1999-11-19,804.1153169532485
1999-11-22,797.5916152950848
1999-11-23,784.4089821060747
1999-11-24,790.6433360111774
1999-11-25,781.52291356075
1999-11-26,789.9177762248743
1999-11-29,802.3097811529968
1999-11-30,815.7201235656881
1999-12-01,822.0653033278544
1999-12-02,820.4619062116506
1999-12-03,813.7257476293742
1999-12-06,813.1876754262979
1999-12-07,808.5125439448155
1999-12-08,808.5125439448155
1999-12-09,815.8225134236166
1999-12-10,816.0784127081531
1999-12-13,813.7917291420334
1999-12-14,812.2069479991134
1999-12-15,814.1225403179398
1999-12-16,812.0086862893812
1999-12-17,803.0466973109445
1999-12-20,798.1455338269235
1999-12-21,799.277915150744
1999-12-22,798.2303555899427
1999-12-23,796.3327640593905
1999-12-24,796.3327640593905
1999-12-27,790.5868080819138
1999-12-28,787.5613649024306
1999-12-29,790.0999599981831
1999-12-30,812.4284882073629
1999-12-31,812.4284882073629
2000-01-03,803.6128412758857
2000-01-04,794.1303897223756
2000-01-05,797.6127121550472
2000-01-06,793.4638478091605
2000-01-07,799.0268026242559
2000-01-10,795.2805520742709
2000-01-11,796.2590435948579
2000-01-12,799.9960034918126
2000-01-13,867.1358551711179
2000-01-14,872.1679613476762
2000-01-17,884.9978030623591
2000-01-18,877.6703522282232
2000-01-19,875.4416359089722
2000-01-20,862.1295778236415
2000-01-21,858.2472959834713
2000-01-24,856.4557934963804
2000-01-25,843.1441532615256
2000-01-26,857.9278273968107
2000-01-27,871.5820313956877
2000-01-28,862.9746273870646
2000-01-31,864.0533226262554
2000-02-01,865.5341949292388
2000-02-02,873.3816037377121
2000-02-03,881.6686795269894
2000-02-04,904.3271293559669
2000-02-07,901.7324498945442
2000-02-08,911.4416035083066
2000-02-09,930.0652723090994
2000-02-10,940.0647491205008
2000-02-11,948.9298465142786
2000-02-14,948.2718548701204
2000-02-15,935.5735580250732
2000-02-16,928.2027864144959
2000-02-17,927.2572639417508
2000-02-18,913.7050902149856
2000-02-21,901.852852789108
2000-02-22,908.100469890019
2000-02-23,913.7557914782302
2000-02-24,923.0917514786325
2000-02-25,921.1350869523343
2000-02-28,912.8714562573067
2000-02-29,923.7196961139665
2000-03-01,925.5004555405877
2000-03-02,932.466679907308
2000-03-03,945.1557868017392
2000-03-06,952.8280736761316
2000-03-07,939.427687221532
2000-03-08,935.7496565472705
2000-03-09,938.5155751377791
2000-03-10,934.8019041386355
2000-03-13,928.2590932114182
2000-03-14,926.6200755739168
2000-03-15,914.0415565977329
2000-03-16,911.1806836650505
2000-03-17,901.7052279862219
2000-03-20,903.2904939766524
2000-03-21,899.7988632465182
2000-03-22,887.0348100648108
2000-03-23,887.2710384394176
2000-03-24,882.4726642133461
2000-03-27,879.6450098349916
2000-03-28,870.2187417607925
2000-03-29,852.2494565444688
2000-03-30,842.276622853055
2000-03-31,849.6701439998819
2000-04-03,841.3751691038109
2000-04-04,828.3180670938675
2000-04-05,843.3884665803987
2000-04-06,842.8133300625179
2000-04-07,862.1869598066229
2000-04-10,863.2362319379042
2000-04-11,853.960810219316
2000-04-12,849.4736840002948
2000-04-13,850.4895839730741
2000-04-14,832.7132215555804
2000-04-17,812.4798830285192
2000-04-18,833.7490070493349
2000-04-19,828.5821190306378
2000-04-20,828.5821190306378
2000-04-21,828.5821190306378
2000-04-24,821.8343612429027
2000-04-25,824.0625212788655
2000-04-26,829.1148310904749
2000-04-27,821.6841036748099
2000-04-28,823.3451946257908
2000-05-01,823.3451946257908
2000-05-02,842.0822847698031
2000-05-03,834.0677740808363
2000-05-04,815.5128625461618
2000-05-05,807.4419432732375
2000-05-08,793.1058413117134
2000-05-09,795.3230463854769
2000-05-10,778.2855685000484
2000-05-11,784.1562011720589
2000-05-12,783.019737991401
2000-05-15,780.6343866705698
2000-05-16,795.838112692086
2000-05-17,779.5950102985124
2000-05-18,772.8141706013569
2000-05-19,738.958528244392
2000-05-22,731.2787233986712
2000-05-23,708.7737911624872
2000-05-24,701.3363693831384
2000-05-25,715.490789316023
2000-05-26,710.5949534291557
2000-05-29,723.9002882563569
2000-05-30,731.801440458941
2000-05-31,728.1331249981879
2000-06-01,740.1616033526997
2000-06-02,763.6425953333211
2000-06-05,760.4685339596917
2000-06-06,761.4138770606191
