Date,EGYPT GROWTH
2000-12-29,100.0
2001-01-01,100.2006257068293
2001-01-02,100.96407558800477
2001-01-03,96.74413591354454
2001-01-04,97.93450771718746
2001-01-05,97.93450771718746
2001-01-08,95.5033457627808
2001-01-09,98.13908686050138
2001-01-10,96.86775859504313
2001-01-11,100.18500165483218
2001-01-12,100.18500165483218
2001-01-15,98.88268472242578
2001-01-16,98.11829521255338
2001-01-17,96.24900630869251
2001-01-18,94.97772943094483
2001-01-19,94.97772943094483
2001-01-22,96.29185310563568
2001-01-23,95.60822118300477
2001-01-24,97.40601047614234
2001-01-25,101.15340396037625
2001-01-26,101.15340396037625
2001-01-29,107.25757864525839
2001-01-30,104.07028741532767
2001-01-31,103.20322247516606
2001-02-01,104.69888033085779
2001-02-02,104.69888033085779
2001-02-05,100.3658442232435
2001-02-06,97.82697534974264
2001-02-07,99.3212599958014
2001-02-08,98.21320478067135
2001-02-09,98.21320478067135
2001-02-12,96.68333086512861
2001-02-13,95.48520786712322
2001-02-14,95.43644214248415
2001-02-15,92.69626849333976
2001-02-16,92.69626849333976
2001-02-19,91.62604740462349
2001-02-20,93.31488507890325
2001-02-21,90.91165235237229
2001-02-22,88.33617087779695
2001-02-23,88.33617087779695
2001-02-26,82.56550216619266
2001-02-27,86.0300179885608
2001-02-28,86.76763635737994
2001-03-01,87.86194608427085
2001-03-02,87.86194608427085
2001-03-05,87.86194608427085
2001-03-06,87.86194608427085
2001-03-07,90.90976587991851
2001-03-08,88.94059253411368
2001-03-09,88.94059253411368
2001-03-12,86.8942663398206
2001-03-13,84.19615662162367
2001-03-14,83.20802365622703
2001-03-15,83.53088792099155
2001-03-16,83.53088792099155
2001-03-19,80.75704910520405
2001-03-20,83.9984178629502
2001-03-21,81.93525205154587
2001-03-22,80.04452969727934
2001-03-23,80.04452969727934
2001-03-26,80.01878693993153
2001-03-27,79.08023466120959
2001-03-28,76.52309813179488
2001-03-29,74.72424142178511
2001-03-30,74.72424142178511
2001-04-02,71.45391067081103
2001-04-03,73.67291073340596
2001-04-04,75.37940555899236
2001-04-05,75.13972774060721
2001-04-06,75.13972774060721
2001-04-09,79.55021687630192
2001-04-10,78.67548228024845
2001-04-11,82.51142193876265
2001-04-12,83.04780385447413
2001-04-13,83.04780385447413
2001-04-16,83.04780385447413
2001-04-17,80.24590896660084
2001-04-18,77.60931193969333
2001-04-19,80.12945979868269
2001-04-20,80.12945979868269
2001-04-23,83.16191964862735
2001-04-24,81.82939462112944
2001-04-25,81.82939462112944
2001-04-26,80.26665959954086
2001-04-27,80.26665959954086
2001-04-30,79.85377569735677
2001-05-01,80.09020349533101
2001-05-02,82.05430608815904
2001-05-03,81.98948500975081
2001-05-04,81.98948500975081
2001-05-07,85.03500477097056
2001-05-08,87.77109629105624
2001-05-09,87.16775698452787
2001-05-10,88.89069855231544
2001-05-11,88.89069855231544
2001-05-14,89.68562371127634
2001-05-15,88.21412571278765
2001-05-16,89.23652182726416
2001-05-17,91.01919105702932
2001-05-18,91.01919105702932
2001-05-21,89.4776461715528
2001-05-22,90.45235498883659
2001-05-23,90.54700619755017
2001-05-24,91.9719770032432
2001-05-25,91.9719770032432
2001-05-28,93.396637653002
2001-05-29,90.87087992508349
2001-05-30,90.14112485965512
2001-05-31,87.23676413723855
2001-06-01,87.23676413723855
2001-06-04,87.30975621639053
2001-06-05,83.16223218871919
2001-06-06,81.61051637694733
2001-06-07,83.94306792932278
2001-06-08,83.94306792932278
2001-06-11,83.2537275847461
2001-06-12,83.78933854443558
2001-06-13,83.43245050230307
2001-06-14,84.86717291944272
2001-06-15,84.86717291944272
2001-06-18,83.0973171522499
2001-06-19,81.59772201733996
2001-06-20,80.70932376939642
2001-06-21,81.49901435581661
2001-06-22,81.49901435581661
2001-06-25,81.23234808774768
2001-06-26,80.27419051505531
2001-06-27,79.45911008376702
2001-06-28,80.47089756802997
2001-06-29,80.08381975135462
2001-07-02,82.05445805330766
2001-07-03,82.50608712235842
2001-07-04,82.91978244439339
2001-07-05,82.07588911051411
2001-07-06,82.07588911051411
2001-07-09,82.04955761097116
2001-07-10,81.50687191688974
2001-07-11,81.02204543200065
2001-07-12,81.44931089712722
2001-07-13,81.44931089712722
2001-07-16,77.40580685869912
2001-07-17,74.67283686285431
2001-07-18,76.33861322132734
2001-07-19,75.54505660249276
2001-07-20,75.54505660249276
2001-07-23,76.92924413554768
2001-07-24,77.60036841373024
2001-07-25,77.58445625297392
2001-07-26,76.19512862982123
2001-07-27,76.19512862982123
2001-07-30,75.80176623248566
2001-07-31,74.28991012372171
2001-08-01,73.70737956897885
2001-08-02,72.22116638465914
