Date,CZECH REPUBLIC GROWTH
2000-12-29,99.99999999999999
2001-01-01,99.99999999999999
2001-01-02,101.0895718737493
2001-01-03,95.89441676171984
2001-01-04,102.37265952000308
2001-01-05,105.90907370415154
2001-01-08,106.28424527290828
2001-01-09,108.28718794594832
2001-01-10,105.82299764739678
2001-01-11,104.1158146373076
2001-01-12,105.41820054868731
2001-01-15,108.93329030837336
2001-01-16,107.60671332209684
2001-01-17,109.3449711913877
2001-01-18,109.4328936833648
2001-01-19,111.52840985349631
2001-01-22,107.9434649884906
2001-01-23,108.1775184480442
2001-01-24,107.81168979947483
2001-01-25,107.15302511206211
2001-01-26,104.08967918613868
2001-01-29,103.00680861251392
2001-01-30,103.50434187130404
2001-01-31,105.33822574612827
2001-02-01,104.02169647633612
2001-02-02,101.46424551579689
2001-02-05,99.85585725228033
2001-02-06,100.63319626682683
2001-02-07,99.07525539759013
2001-02-08,99.44575227928857
2001-02-09,96.68261207095419
2001-02-12,94.94926581957779
2001-02-13,95.64191362495228
2001-02-14,90.31503866619674
2001-02-15,90.4021733644982
2001-02-16,87.77505961466849
2001-02-19,89.26018450446914
2001-02-20,88.46609225890396
2001-02-21,85.00720881679015
2001-02-22,83.20807757168782
2001-02-23,81.60254651598599
2001-02-26,83.78468713377383
2001-02-27,85.31353305665617
2001-02-28,85.7199987339331
2001-03-01,85.07092930870236
2001-03-02,85.97447041025575
2001-03-05,87.90844597297253
2001-03-06,93.01507704549286
2001-03-07,91.45911133780737
2001-03-08,90.79357246047496
2001-03-09,88.94560052457241
2001-03-12,85.70011238720767
2001-03-13,86.45850901857519
2001-03-14,83.55147568069583
2001-03-15,85.3204307036712
2001-03-16,83.00003301624282
2001-03-19,84.53559175992436
2001-03-20,85.41077722935962
2001-03-21,83.30822001144516
2001-03-22,81.93529730076143
2001-03-23,82.89936896703242
2001-03-26,85.29821599320691
2001-03-27,82.5723267137165
2001-03-28,83.712994188618
2001-03-29,78.81293696929345
2001-03-30,76.33418484691609
2001-04-02,76.00927783202877
2001-04-03,72.98491268604077
2001-04-04,71.09358752638718
2001-04-05,75.19816997729336
2001-04-06,74.56096621395876
2001-04-09,75.0658192732409
2001-04-10,75.28201897934296
2001-04-11,77.08146716831584
2001-04-12,77.73430818407734
2001-04-13,80.25501450017842
2001-04-16,79.46269251175447
2001-04-17,76.9940736848264
2001-04-18,78.49202046306466
2001-04-19,80.19571427018678
2001-04-20,80.25476691238336
2001-04-23,78.22735674600257
2001-04-24,76.6311236720098
2001-04-25,75.41752812339926
2001-04-26,75.4228085608321
2001-04-27,75.82705360207542
2001-04-30,74.62523749786978
2001-05-01,75.00060627317053
2001-05-02,74.15541962741192
2001-05-03,72.12914953325358
2001-05-04,71.9994883321591
2001-05-07,74.12608213235202
2001-05-08,73.60110718512128
2001-05-09,73.36804301748869
2001-05-10,75.73408374819479
2001-05-11,75.71678045056278
2001-05-14,74.37907124912866
2001-05-15,74.32453675225462
2001-05-16,74.15415537732471
2001-05-17,75.53325296376399
2001-05-18,74.18397354318844
2001-05-21,74.80283949946796
2001-05-22,76.5561488350911
2001-05-23,76.2872951592871
2001-05-24,77.08166902649758
2001-05-25,77.59692511184612
2001-05-28,78.39198994440359
2001-05-29,77.69935233244709
2001-05-30,77.0126285247252
2001-05-31,77.96071948325351
2001-06-01,78.1997182653396
2001-06-04,78.21896468525098
2001-06-05,77.650769202103
2001-06-06,76.20608809911926
2001-06-07,75.42934196806651
2001-06-08,77.15019149551892
2001-06-11,80.49866655229509
2001-06-12,79.99357090632694
2001-06-13,80.30026105574292
2001-06-14,80.482567051013
2001-06-15,80.8348859471458
2001-06-18,80.4911179350725
2001-06-19,82.07480338629395
2001-06-20,79.18754167821156
2001-06-21,79.67832222300527
2001-06-22,80.7208851222268
2001-06-25,80.27945719346195
2001-06-26,78.69583130900149
2001-06-27,79.566804543011
2001-06-28,74.80452392955866
2001-06-29,77.33266821618669
2001-07-02,78.33057134095395
2001-07-03,76.43813307900149
2001-07-04,77.25039626220993
2001-07-05,76.35146006921934
2001-07-06,76.1483592717289
2001-07-09,75.76153296126722
2001-07-10,75.99950174336273
2001-07-11,74.5188747691422
2001-07-12,74.4550541415588
2001-07-13,73.27925782405667
2001-07-16,70.53043678546135
2001-07-17,68.60800887898372
2001-07-18,72.6039007048917
2001-07-19,74.37202165711797
2001-07-20,74.10597315191013
2001-07-23,76.44623312940028
2001-07-24,76.0553033119803
2001-07-25,74.30663351244144
2001-07-26,74.17471586377292
2001-07-27,73.33780346855065
2001-07-30,73.94402761848644
2001-07-31,72.55169830444692
2001-08-01,69.57540352016134
2001-08-02,70.07784770174167
2001-08-03,69.06096000208552
2001-08-06,67.49675187464712
2001-08-07,66.1866235763103
2001-08-08,63.84819023174889
2001-08-09,66.40077584309186
2001-08-10,66.91213672845358
2001-08-13,68.67129797852878
2001-08-14,70.46481955010064
2001-08-15,70.80734679646237
2001-08-16,68.33287007519081
2001-08-17,67.46935181373696
2001-08-20,67.057926957536
2001-08-21,67.56100743922913
2001-08-22,67.42945493397559
2001-08-23,66.40403632832023
2001-08-24,68.56209645737324
2001-08-27,70.12299959080309
2001-08-28,69.67560009189033
2001-08-29,68.62241955419557
2001-08-30,67.95554425291968
2001-08-31,67.11438674066724
2001-09-03,65.78245001230556
2001-09-04,62.57207083896036
2001-09-05,63.00631253760509
2001-09-06,62.92138273346971
2001-09-07,63.358937240201215
2001-09-10,61.84631955283425
2001-09-11,60.837931010772614
2001-09-12,57.157636836918485
2001-09-13,57.99144302742993
2001-09-14,55.878488818043245
2001-09-17,54.621450557516035
2001-09-18,55.20023765410027
2001-09-19,58.03446302136955
2001-09-20,57.79227723469824
2001-09-21,56.68546706752749
2001-09-24,57.97999819482604
2001-09-25,61.48249802765324
2001-09-26,65.19232014662937
2001-09-27,64.26643897246309
2001-09-28,63.56578392115742
2001-10-01,64.78644564546288
2001-10-02,66.91828540425875
2001-10-03,65.81587498123325
2001-10-04,67.073879242795
2001-10-05,67.31518981094216
2001-10-08,68.67256142755691
2001-10-09,68.24481560868881
2001-10-10,69.34694700964216
2001-10-11,71.23580362278949
2001-10-12,69.91819851958788
2001-10-15,68.85558404704132
2001-10-16,69.19141439099332
2001-10-17,70.83955120509468
2001-10-18,69.7587716774659
2001-10-19,69.40420633849664
2001-10-22,69.52544449320528
2001-10-23,70.07373802760459
2001-10-24,70.80154927897746
2001-10-25,70.03399973125919
2001-10-26,72.6175108907989
2001-10-29,74.06909274353379
2001-10-30,72.71705409359056
2001-10-31,73.09219582349043
2001-11-01,74.4877702213361
2001-11-02,74.07484868363794
2001-11-05,74.7004156652396
2001-11-06,75.53797436333416
2001-11-07,76.78455675068756
2001-11-08,77.6583712688133
2001-11-09,76.88633616186348
2001-11-12,76.2624538120971
2001-11-13,77.46472240768959
2001-11-14,79.24552214394414
2001-11-15,78.34157595263741
2001-11-16,79.3431388270368
2001-11-19,80.94065176333086
2001-11-20,79.70747091279996
2001-11-21,77.99026338312808
2001-11-22,80.46191678688935
2001-11-23,80.7050457353788
2001-11-26,80.97245533228323
2001-11-27,79.30441215346771
2001-11-28,77.81100297989863
2001-11-29,77.97597848987448
2001-11-30,78.16853777552353
2001-12-03,78.1872218028046
2001-12-04,79.10621190721615
2001-12-05,78.75393948146694
2001-12-06,78.80667803450764
2001-12-07,78.40972389179838
2001-12-10,77.16199117574212
2001-12-11,77.80077611913332
2001-12-12,78.8964968423058
2001-12-13,79.36560133309115
2001-12-14,78.96274030664573
2001-12-17,80.31301093301828
2001-12-18,79.60858448973599
2001-12-19,81.47668306732778
2001-12-20,80.67114562745374
2001-12-21,80.92862560681573
2001-12-24,80.18998828281883
2001-12-25,80.18998828281883
2001-12-26,80.04315177586808
2001-12-27,81.16598612171744
2001-12-28,82.92051383539525
2001-12-31,84.026629030821
2002-01-01,84.026629030821
2002-01-02,83.94342474674305
2002-01-03,84.49945630584348
