Date,EM (EMERGING MARKETS) IMI VALUE
2000-08-23,444.99844814001636
2000-08-24,439.85248421624857
2000-08-25,438.4845768666934
2000-08-28,439.4099521470436
2000-08-29,440.4781270359319
2000-08-30,439.0993880736264
2000-08-31,439.6376089489942
2000-09-01,433.58739687979227
2000-09-04,438.36859903483537
2000-09-05,443.78276046538195
2000-09-06,444.82564265798123
2000-09-07,442.8711490179384
2000-09-08,443.6897654736234
2000-09-11,442.2037414109021
2000-09-12,440.45344071917606
2000-09-13,439.613498706064
2000-09-14,438.5456007740187
2000-09-15,431.944373827495
2000-09-18,417.90683264758235
2000-09-19,413.89145835843914
2000-09-20,422.61012343040494
2000-09-21,417.0366041816928
2000-09-22,394.2606425791384
2000-09-25,406.38035846465164
2000-09-26,402.01820786209976
2000-09-27,402.794789992403
2000-09-28,401.3749821010708
2000-09-29,400.60824900603103
2000-10-02,394.9100413356398
2000-10-03,398.73953557347807
2000-10-04,399.8653512069701
2000-10-05,402.50195705170927
2000-10-06,403.82227424879795
2000-10-09,397.89125903377953
2000-10-10,396.8448792373044
2000-10-11,385.84393692724575
2000-10-12,385.37343109014444
2000-10-13,383.73292034284947
2000-10-16,392.89520182749834
2000-10-17,386.702909465605
2000-10-18,379.01950804603035
2000-10-19,383.69476973210755
2000-10-20,390.96039296077004
2000-10-23,386.88209613035417
2000-10-24,389.8355488803638
2000-10-25,391.7088430773829
2000-10-26,390.1974841982405
2000-10-27,385.12733146262156
2000-10-30,382.4743504085117
2000-10-31,383.2024613441622
2000-11-01,384.6070714061402
2000-11-02,388.18628894774304
2000-11-03,388.0048636456484
2000-11-06,388.3642277568475
2000-11-07,388.75393336497007
2000-11-08,390.7986506291767
2000-11-09,387.8606028163986
2000-11-10,386.62841662504553
2000-11-13,377.4629750880992
2000-11-14,383.5303608286641
2000-11-15,383.2427192589545
2000-11-16,381.6890021562181
2000-11-17,379.69477372847535
2000-11-20,374.5771242305839
2000-11-21,375.72146916208277
2000-11-22,372.4472330444576
2000-11-23,369.11494877130116
2000-11-24,373.5643970466614
2000-11-27,373.3367917842804
2000-11-28,365.17573393229833
2000-11-29,359.10489332424555
2000-11-30,347.0351846616735
2000-12-01,348.0314150329056
2000-12-04,339.5781972893044
2000-12-05,350.5353943510341
2000-12-06,355.8217421298373
2000-12-07,352.2725363232394
2000-12-08,357.82985261536794
2000-12-11,365.7076910275766
2000-12-12,364.5215539348803
2000-12-13,366.54420664563554
2000-12-14,359.2073397621306
2000-12-15,349.4415000736453
2000-12-18,349.91678919488726
2000-12-19,351.66603009121957
2000-12-20,339.36701727975816
2000-12-21,333.9982074738354
2000-12-22,332.665998136496
2000-12-25,332.9288617799163
2000-12-26,329.8788834669606
2000-12-27,329.8415963311598
2000-12-28,334.8062073312624
2000-12-29,330.3007739377877
2001-01-01,330.49232148206585
2001-01-02,328.836357701656
2001-01-03,330.73802157594105
2001-01-04,342.71301449742845
2001-01-05,341.97699984164655
2001-01-08,343.5024598124638
2001-01-09,350.53907037836996
2001-01-10,348.4717784609205
2001-01-11,344.6544063955968
2001-01-12,346.5880814392714
2001-01-15,350.4026175652252
2001-01-16,353.0218571025268
2001-01-17,360.1108407472317
2001-01-18,360.657334738768
2001-01-19,369.82207179826037
2001-01-22,370.9257129593367
2001-01-23,370.9346758717226
2001-01-24,377.943395956609
2001-01-25,379.61081375940284
2001-01-26,377.32691774922864
2001-01-29,378.3005168385738
2001-01-30,377.88513173390743
2001-01-31,380.4943603879314
2001-02-01,374.65790091907365
2001-02-02,380.06268341147677
2001-02-05,371.5285447037908
2001-02-06,375.2263816508689
2001-02-07,368.8091996802585
2001-02-08,376.92892014140114
2001-02-09,376.0288254787893
2001-02-12,374.7339794860199
2001-02-13,380.3152646586093
2001-02-14,380.81530826360444
2001-02-15,390.23284967052626
2001-02-16,381.8607118681818
2001-02-19,375.4247988300837
2001-02-20,381.96921897943935
2001-02-21,372.7939935195044
2001-02-22,368.4710994448863
2001-02-23,366.4358225415311
2001-02-26,369.81363427768326
2001-02-27,365.35956619461047
2001-02-28,363.52043052784876
2001-03-01,358.3025827032973
2001-03-02,354.2040399536568
2001-03-05,358.2239637605228
2001-03-06,359.4096105533536
2001-03-07,361.68625134901083
2001-03-08,360.68316539842414
2001-03-09,356.82180196433694
2001-03-12,347.6933141103775
2001-03-13,347.8289942779197
2001-03-14,346.72724578469985
2001-03-15,349.3014110614069
2001-03-16,351.3030499001304
2001-03-19,347.39018814731486
2001-03-20,347.17432023295385
2001-03-21,349.3608766552837
2001-03-22,347.6484578658658
2001-03-23,346.5837174986822
2001-03-26,351.918478106925
2001-03-27,350.250085807198
2001-03-28,352.3825839784734
2001-03-29,350.49268932721554
2001-03-30,348.39267817669327
2001-04-02,342.94715659489526
2001-04-03,334.5099986572371
2001-04-04,325.4815520773097
2001-04-05,331.8804570951904
2001-04-06,333.0291235064128
2001-04-09,331.25294727802685
2001-04-10,337.85613227617483
2001-04-11,343.76401542546694
2001-04-12,341.715060287908
2001-04-13,342.1261514440719
2001-04-16,343.5174636419028
2001-04-17,343.81273312473604
2001-04-18,356.2256932824803
2001-04-19,353.00565245694037
2001-04-20,343.6980950845726
2001-04-23,344.60827405856674
2001-04-24,347.42633439052355
2001-04-25,346.40560944614265
2001-04-26,347.23427307429694
2001-04-27,353.2720572191354
2001-04-30,358.5949635573523
2001-05-01,356.3314039623895
2001-05-02,357.71762376509406
2001-05-03,357.7790248875444
2001-05-04,356.8074905010168
2001-05-07,359.6073594858136
2001-05-08,359.870720044993
2001-05-09,360.9834960982883
2001-05-10,361.842637061528
2001-05-11,363.5246271156034
2001-05-14,361.74761936936454
2001-05-15,359.3389193848975
2001-05-16,358.90144754625004
2001-05-17,368.73256446973977
2001-05-18,371.4273964725022
2001-05-21,372.7040732155523
2001-05-22,378.0574808190739
2001-05-23,382.88347012114974
2001-05-24,384.13834693192325
2001-05-25,382.71982767332094
2001-05-28,380.57561540334837
2001-05-29,383.06249558307354
2001-05-30,378.75917381297484
2001-05-31,382.989118806065
2001-06-01,381.7089390507257
2001-06-04,383.6456270089095
2001-06-05,383.4006182596947
2001-06-06,386.10178522925906
2001-06-07,384.17677343406615
2001-06-08,388.35679281394516
2001-06-11,389.55729963450466
2001-06-12,385.26902179970836
2001-06-13,383.81712933389963
2001-06-14,378.3478020813487
2001-06-15,375.68795298415625
2001-06-18,369.65995332572
2001-06-19,370.9541129677371
2001-06-20,372.5713114106592
2001-06-21,374.53843748268963
2001-06-22,375.17759839901186
2001-06-25,372.3568036938596
2001-06-26,371.0058626362371
2001-06-27,371.92613343118114
2001-06-28,375.6568244258624
2001-06-29,379.70635790461563
2001-07-02,379.7262719121245
2001-07-03,377.6274990432872
2001-07-04,375.1800977697159
2001-07-05,376.99384951205377
2001-07-06,368.33657455900834
2001-07-09,364.3750482437254
2001-07-10,359.13016181435785
2001-07-11,349.282861651662
2001-07-12,356.0210142708291
2001-07-13,353.8184099139219
2001-07-16,349.0526484356512
2001-07-17,349.90166852031166
2001-07-18,340.5029219422543
2001-07-19,340.3478033398931
2001-07-20,339.69357159649877
2001-07-23,342.31544233858807
2001-07-24,337.4950059575287
2001-07-25,334.1283962469047
2001-07-26,339.1760141973462
2001-07-27,341.4532887780286
2001-07-30,341.42125547274446
2001-07-31,341.14776958441007
2001-08-01,340.82042807168796
2001-08-02,343.2298869878609
2001-08-03,342.2394769911861
2001-08-06,342.36296328381565
2001-08-07,342.10292776551
2001-08-08,342.87315064955015
2001-08-09,335.62025672021525
2001-08-10,334.2353083070667
2001-08-13,334.4490475321735
2001-08-14,337.8754293726574
2001-08-15,333.64933743704484
2001-08-16,334.6796999475264
2001-08-17,330.05827495538057
2001-08-20,329.01686996529844
2001-08-21,329.41388762438015
2001-08-22,328.280631550101
2001-08-23,330.57386801436417
2001-08-24,330.6780548141644
2001-08-27,334.47646180779327
2001-08-28,333.9491529980024
2001-08-29,334.7099931435185
2001-08-30,334.43333082574634
2001-08-31,333.36825068940817
2001-09-03,330.5987357519535
2001-09-04,337.47339829664804
2001-09-05,337.5042790538558
2001-09-06,334.3784424095262
2001-09-07,328.0931609086344
2001-09-10,326.69191044225016
2001-09-11,313.9523041593248
2001-09-12,306.21838989418467
2001-09-13,300.4878508101894
2001-09-14,288.25385055429217
2001-09-17,282.3350881872434
2001-09-18,283.6238783642858
2001-09-19,284.1062580188538
2001-09-20,277.65347388828957
2001-09-21,273.12862170683985
2001-09-24,276.81842531431204
2001-09-25,274.0226985693319
2001-09-26,275.64220214990127
2001-09-27,276.3939907088058
2001-09-28,284.63018172402434
2001-10-01,282.01990450416
2001-10-02,279.6138023001321
2001-10-03,276.126851462573
2001-10-04,283.15180843287936
2001-10-05,281.84840993596333
2001-10-08,278.86715060259104
2001-10-09,282.9756600098454
2001-10-10,286.83847622087086
2001-10-11,296.6338674976175
2001-10-12,292.7774178080057
2001-10-15,291.93041142681324
2001-10-16,293.6264094119852
2001-10-17,296.3036634955674
2001-10-18,295.04226703345745
2001-10-19,297.4544709151925
2001-10-22,301.6149189915088
2001-10-23,304.68882697717675
2001-10-24,305.45516396859443
2001-10-25,303.93442848641814
2001-10-26,306.84122769307976
2001-10-29,301.4744143141455
2001-10-30,296.07158433226107
2001-10-31,300.3484715790117
2001-11-01,299.20386569195074
2001-11-02,301.92666584473994
2001-11-05,309.5746654379503
2001-11-06,309.86105777169564
2001-11-07,308.4353533589867
2001-11-08,314.68822371409067
2001-11-09,314.54374732626053
2001-11-12,315.2032794254303
2001-11-13,322.99631975004223
2001-11-14,327.022776637129
2001-11-15,331.693674313027
2001-11-16,330.656464254499
2001-11-19,338.5157249547839
2001-11-20,335.41019944998845
2001-11-21,339.3292924957005
2001-11-22,340.07098545343706
2001-11-23,345.52707888701883
2001-11-26,350.7221301999377
2001-11-27,347.4736746670994
2001-11-28,338.13297240820947
2001-11-29,336.4030067267378
2001-11-30,335.30297093621243
2001-12-03,341.59950728046914
2001-12-04,344.32628455304086
2001-12-05,351.78655210640073
2001-12-06,356.09636674337105
2001-12-07,359.4651844888542
2001-12-10,361.63288061103884
2001-12-11,358.51563442537747
2001-12-12,359.703657048548
2001-12-13,353.5176948926755
2001-12-14,351.37313320582604
2001-12-17,351.4918351242954
2001-12-18,349.7745540978629
2001-12-19,347.9597469766491
2001-12-20,348.5662049004298
2001-12-21,350.64405559355896
2001-12-24,356.75858324872735
2001-12-25,359.53206435973334
2001-12-26,360.6579086682375
2001-12-27,359.0313006592595
2001-12-28,363.92531896437464
2001-12-31,363.38535244558466
2002-01-01,363.4297905188011
2002-01-02,362.44259829766867
2002-01-03,368.05113300737
2002-01-04,374.48362283006304
2002-01-07,379.26621473917123
2002-01-08,378.2618932794908
2002-01-09,378.87100211502076
2002-01-10,374.00849138257524
2002-01-11,373.4605440020469
2002-01-14,369.96022997225464
2002-01-15,368.67463525058986
2002-01-16,368.84417214047437
2002-01-17,372.21325840221635
2002-01-18,371.39734906061403
2002-01-21,375.29875400122125
2002-01-22,374.9908331796479
2002-01-23,376.67636065430816
2002-01-24,380.52798433738616
2002-01-25,389.9590258868344
2002-01-28,393.86803709301637
2002-01-29,391.1293160847803
2002-01-30,387.2728521952609
2002-01-31,393.3172097153209
2002-02-01,393.02660871884547
2002-02-04,388.6786641315908
2002-02-05,387.7041060210783
2002-02-06,390.9377066888085
2002-02-07,387.543625508132
2002-02-08,385.98888133332593
2002-02-11,383.8642904318823
2002-02-12,386.0969219141083
2002-02-13,390.49838247122005
2002-02-14,398.16297872395415
2002-02-15,397.06277097159034
2002-02-18,398.7210882028549
2002-02-19,394.271819334631
2002-02-20,392.22717301637266
2002-02-21,392.5594383259083
2002-02-22,389.47503434529773
2002-02-25,392.0309419869997
2002-02-26,394.4033027952611
2002-02-27,402.90178136116015
2002-02-28,400.5758237495701
2002-03-01,404.90326403028274
2002-03-04,411.2401071282549
2002-03-05,411.816244697269
2002-03-06,411.2225318491956
2002-03-07,408.2621748808044
2002-03-08,411.6029144744465
2002-03-11,413.223103423185
2002-03-12,415.17156154366455
2002-03-13,414.3907868285242
2002-03-14,412.6380345675328
2002-03-15,413.7656197011951
2002-03-18,417.2456974712478
2002-03-19,416.5356450009495
2002-03-20,416.5175619092407
2002-03-21,418.08428525748167
2002-03-22,420.78342906755717
2002-03-25,419.3806953135339
2002-03-26,420.5042822892828
2002-03-27,425.2627771868821
2002-03-28,426.19218741832935
2002-03-29,424.89770620961696
2002-04-01,420.88277034933935
2002-04-02,423.76144324362735
2002-04-03,424.4821030666862
2002-04-04,424.687176625921
2002-04-05,429.30351932458603
2002-04-08,431.14512608648226
2002-04-09,427.66818909075477
2002-04-10,426.4739428464646
2002-04-11,425.52783370209966
2002-04-12,429.2494316414611
2002-04-15,430.8712195751078
2002-04-16,433.00993305975396
2002-04-17,436.85025841053755
2002-04-18,435.644178266012
2002-04-19,438.16192890676064
2002-04-22,438.19433013581096
2002-04-23,436.7080028147717
2002-04-24,435.0318902040147
2002-04-25,425.6595834580785
2002-04-26,427.0366946922215
2002-04-29,421.1900270621156
2002-04-30,420.4086298034442
2002-05-01,417.91696345248204
2002-05-02,419.68174258113913
2002-05-03,416.83176205036676
2002-05-06,410.45409435384033
2002-05-07,411.4094814834442
2002-05-08,417.5543205007201
2002-05-09,415.6377690143788
2002-05-10,411.97234687468136
2002-05-13,412.4521194349815
2002-05-14,418.220980256754
2002-05-15,419.83222834773045
2002-05-16,419.7137907631024
2002-05-17,416.7365143029614
2002-05-20,412.23986311952086
2002-05-21,407.9870966821589
2002-05-22,405.7589270630578
2002-05-23,406.4687127951446
2002-05-24,409.4974339413393
2002-05-27,411.58522811790897
2002-05-28,405.1215517687551
2002-05-29,402.8004298312517
2002-05-30,400.1387185412988
2002-05-31,398.79616402321784
2002-06-03,398.6126009584054
2002-06-04,396.3849473318627
2002-06-05,397.39501304445275
2002-06-06,393.34479161213386
2002-06-07,390.0220638268411
2002-06-10,393.79230328814435
2002-06-11,393.50590674754716
2002-06-12,389.91687669545007
2002-06-13,390.7625827749727
2002-06-14,385.0002495396122
2002-06-17,385.70855753449047
2002-06-18,384.72761391122015
2002-06-19,373.03306625615465
2002-06-20,368.5397914630833
2002-06-21,364.9381554878754
2002-06-24,359.1049256031249
2002-06-25,360.54093153319184
2002-06-26,341.222414765667
2002-06-27,347.5567207431465
2002-06-28,353.0920123090809
2002-07-01,351.56484357784
2002-07-02,350.1640085965625
2002-07-03,352.75049255701623
2002-07-04,357.90014091249446
2002-07-05,364.98203437239755
2002-07-08,361.15751861137977
2002-07-09,362.4135394576851
2002-07-10,361.80316047029197
2002-07-11,354.9333270500616
2002-07-12,361.90469140164714
2002-07-15,352.58877028667956
2002-07-16,348.4056416986017
2002-07-17,351.2574233338648
2002-07-18,352.73281925157255
2002-07-19,346.0858256076879
2002-07-22,337.5636222031003
2002-07-23,341.8746150498981
2002-07-24,333.77733599906463
2002-07-25,331.93092576753827
2002-07-26,327.6313140368621
2002-07-29,333.1002912644689
2002-07-30,335.15754171675724
