Date,ANDEAN IMI VALUE
2002-10-25,836.5651456743119
2002-10-28,839.68066733465
2002-10-29,834.3755781158875
2002-10-30,839.9434645700145
2002-10-31,847.9912560186127
2002-11-01,843.7622323851128
2002-11-04,854.5271854976353
2002-11-05,851.114863793846
2002-11-06,858.9008178053641
2002-11-07,848.734215418208
2002-11-08,842.9231040977226
2002-11-11,844.7096830135916
2002-11-12,849.9640948246275
2002-11-13,853.5436043964003
2002-11-14,863.7890454304601
2002-11-15,869.1434064546312
2002-11-18,871.8885760099673
2002-11-19,870.1916387557709
2002-11-20,880.7883162916758
2002-11-21,886.3600474892027
2002-11-22,878.731225579126
2002-11-25,879.6988492111159
2002-11-26,877.6236807292121
2002-11-27,882.3392190542165
2002-11-28,886.9623504731363
2002-11-29,891.411039724495
2002-12-02,893.4848879017065
2002-12-03,885.4820480677114
2002-12-04,880.5559769718725
2002-12-05,897.7551492408319
2002-12-06,899.3847497693586
2002-12-09,895.4688611810616
2002-12-10,894.8076383974533
2002-12-11,901.0204788066146
2002-12-12,900.4578196230514
2002-12-13,894.6067921867126
2002-12-16,896.2211250401306
2002-12-17,891.5600704342598
2002-12-18,902.1995367177465
2002-12-19,911.4443261313423
2002-12-20,913.2325374311405
2002-12-23,912.6718304427746
2002-12-24,902.3843975054962
2002-12-25,902.402420978378
2002-12-26,892.8498103538996
2002-12-27,885.0656039385815
2002-12-30,871.1335505357399
2002-12-31,867.7892883061265
2003-01-01,867.7892883061265
2003-01-02,882.7235787693213
2003-01-03,888.9493394101535
2003-01-06,885.2593553090842
2003-01-07,888.1830542968431
2003-01-08,888.5255102185334
2003-01-09,888.2768834071301
2003-01-10,884.5263603179163
2003-01-13,888.2982417317372
2003-01-14,886.8438797079726
2003-01-15,880.1271607906274
2003-01-16,877.3219318701418
2003-01-17,861.9639466636244
2003-01-20,866.507189471406
2003-01-21,856.13841094924
2003-01-22,850.5495504157124
2003-01-23,846.6195635381786
2003-01-24,831.1631803782379
2003-01-27,822.6529052974338
2003-01-28,821.3845695455393
2003-01-29,816.3997846071461
2003-01-30,832.3627051291569
2003-01-31,838.6064365959165
2003-02-03,842.2943103036456
2003-02-04,824.3033112173522
2003-02-05,831.0216216109558
2003-02-06,831.2699043249805
2003-02-07,836.19309655562
2003-02-10,837.2112717547806
2003-02-11,844.8156941317372
2003-02-12,841.3325388390937
2003-02-13,828.4373400399073
2003-02-14,837.2070246116127
2003-02-17,843.8778845069033
2003-02-18,849.4856294017454
2003-02-19,837.2886720521531
2003-02-20,831.1543906742287
2003-02-21,833.9187498198154
2003-02-24,833.8089452869858
2003-02-25,834.7342664079819
2003-02-26,828.8865627464824
2003-02-27,837.0822004052758
2003-02-28,840.1706424031613
2003-03-03,832.929523196875
2003-03-04,825.715825020561
2003-03-05,823.4987283351735
2003-03-06,827.7089531876946
2003-03-07,827.3062379002885
2003-03-10,817.9392006621127
2003-03-11,813.8958832762246
2003-03-12,822.5230993457544
2003-03-13,839.7088502258661
2003-03-14,858.5515859322128
2003-03-17,860.4786349492384
2003-03-18,868.5204767852534
2003-03-19,874.6051709902516
2003-03-20,875.5779061000782
2003-03-21,889.8257312714153
2003-03-24,871.2305074764125
2003-03-25,871.6113851062934
2003-03-26,870.3147774171617
2003-03-27,863.8177574242773
2003-03-28,866.2435303833632
2003-03-31,848.7662681725441
2003-04-01,849.5083286319267
2003-04-02,871.6177739639273
2003-04-03,878.7096111517704
2003-04-04,885.1563775989147
2003-04-07,898.22316582495
2003-04-08,893.7059458956804
2003-04-09,895.7921385034808
2003-04-10,888.7050959295806
2003-04-11,901.562000486329
2003-04-14,907.5057960928837
2003-04-15,911.4326011889225
2003-04-16,914.452468350287
2003-04-17,917.9091738822289
2003-04-18,917.9091738822289
2003-04-21,921.9410091265793
2003-04-22,911.6247006626982
2003-04-23,927.5235871162297
2003-04-24,932.3786413218339
2003-04-25,930.2658637285939
2003-04-28,932.7492881468389
2003-04-29,949.9867422720705
2003-04-30,952.2139306581946
2003-05-01,945.8507057904728
2003-05-02,961.4848262905359
2003-05-05,955.5613382869988
2003-05-06,947.3069145826171
2003-05-07,952.2176496390824
2003-05-08,944.6992680145527
2003-05-09,951.2788238062237
2003-05-12,950.34193852384
2003-05-13,968.4638708355623
2003-05-14,964.7269224739827
2003-05-15,960.9885139241923
2003-05-16,944.2874644095705
2003-05-19,920.8798449395282
2003-05-20,907.1214992319258
2003-05-21,905.0342749172089
2003-05-22,923.0412793577364
2003-05-23,923.9711246501038
2003-05-26,918.1978132224611
2003-05-27,916.9978593149314
2003-05-28,927.8452041944156
2003-05-29,934.1833909603754
2003-05-30,938.0663913783541
2003-06-02,947.7131129352522
2003-06-03,947.679540516885
2003-06-04,952.002110103835
2003-06-05,941.6693935181972
2003-06-06,971.6103728731318
2003-06-09,964.7022168581174
2003-06-10,971.5153847473498
2003-06-11,966.5743671868472
2003-06-12,983.2536437863752
2003-06-13,982.539186262785
2003-06-16,976.1942928993479
2003-06-17,985.943345329049
2003-06-18,984.4068526258469
2003-06-19,978.7666601305298
2003-06-20,980.6229613549756
2003-06-23,976.1844707939323
2003-06-24,971.7980200528021
2003-06-25,967.6302102191861
2003-06-26,966.925059307566
2003-06-27,981.5304161385618
2003-06-30,972.6175691932879
2003-07-01,990.1455254243912
2003-07-02,1008.1018642308429
2003-07-03,1004.8662986739433
2003-07-04,1005.9791865934263
2003-07-07,1024.8879245018006
2003-07-08,1018.7940051790415
2003-07-09,1010.2470368669665
2003-07-10,1000.7837991048112
2003-07-11,1015.4469688364493
2003-07-14,1021.6491150674866
2003-07-15,1027.0426963033913
2003-07-16,1022.110166222336
2003-07-17,1019.1032852037298
2003-07-18,1020.7438637777854
2003-07-21,1016.9058377378055
2003-07-22,1023.0528788781711
2003-07-23,1025.1477133247065
2003-07-24,1022.6390243880334
2003-07-25,1031.7225816511932
2003-07-28,1039.0443602045539
2003-07-29,1032.715091666315
2003-07-30,1038.3860994071035
2003-07-31,1056.9986343130884
2003-08-01,1061.717365564831
2003-08-04,1042.3343105087627
2003-08-05,1036.5427504016054
2003-08-06,1046.1845388866052
2003-08-07,1049.5279781370048
2003-08-08,1070.7182939661989
2003-08-11,1082.3386892434003
2003-08-12,1090.2935431790256
2003-08-13,1102.054991202208
2003-08-14,1126.226184435983
2003-08-15,1123.9190899943287
2003-08-18,1130.8590420366709
2003-08-19,1129.2546821051205
2003-08-20,1131.1598758046973
2003-08-21,1148.5178310934327
2003-08-22,1152.2631104513755
2003-08-25,1134.5723327228964
2003-08-26,1130.9059009787818
2003-08-27,1139.433684664472
2003-08-28,1140.7674235952738
2003-08-29,1134.8950185089811
2003-09-01,1135.949870550521
2003-09-02,1150.0249677777986
2003-09-03,1160.9804788414394
2003-09-04,1156.4856878035807
2003-09-05,1154.0001048818538
2003-09-08,1153.5908454737867
2003-09-09,1147.787658702298
2003-09-10,1147.271689762171
2003-09-11,1165.9043393060626
2003-09-12,1152.0684387266035
2003-09-15,1149.415371881021
2003-09-16,1171.952413576757
2003-09-17,1170.6933571590191
2003-09-18,1167.9852270133147
2003-09-19,1162.9492392091147
2003-09-22,1159.0068110274851
2003-09-23,1176.675173142596
2003-09-24,1185.4577674156628
2003-09-25,1176.827035035903
2003-09-26,1182.2364653461102
2003-09-29,1174.5691629830055
2003-09-30,1167.5739091244445
2003-10-01,1181.1663147381084
2003-10-02,1179.1731754226053
2003-10-03,1197.4739431381456
2003-10-06,1201.641969878138
2003-10-07,1190.6355405197949
2003-10-08,1212.042854003047
2003-10-09,1231.5956193987029
2003-10-10,1232.2252722944638
2003-10-13,1258.833116094719
2003-10-14,1276.725325932204
2003-10-15,1269.8462900475383
2003-10-16,1276.5943907675066
2003-10-17,1275.8711906853987
2003-10-20,1286.8105527594948
2003-10-21,1294.5154201508528
2003-10-22,1287.575076756755
2003-10-23,1281.343168955757
2003-10-24,1276.78508042254
2003-10-27,1286.2921805694
2003-10-28,1293.8831940485309
2003-10-29,1306.3349570710964
2003-10-30,1303.1506195053564
2003-10-31,1300.198473721125
2003-11-03,1316.339018528356
2003-11-04,1296.1451994796564
2003-11-05,1275.9091753409436
2003-11-06,1285.9692925013492
2003-11-07,1295.266441164321
2003-11-10,1260.773719999947
2003-11-11,1261.637197196507
2003-11-12,1269.5720084730578
2003-11-13,1286.4044441764734
2003-11-14,1294.382141386838
2003-11-17,1270.2381634792623
2003-11-18,1251.0056594618277
2003-11-19,1234.4913024268917
2003-11-20,1239.5823085894235
2003-11-21,1246.4745069204175
2003-11-24,1271.5093363801657
2003-11-25,1274.0754107229623
2003-11-26,1264.0245041563378
2003-11-27,1270.4722275479564
2003-11-28,1277.718505754011
2003-12-01,1318.1621847949393
2003-12-02,1314.9017796062176
2003-12-03,1317.4569064108082
2003-12-04,1321.7040944644828
2003-12-05,1319.450448982639
2003-12-08,1312.802740436028
2003-12-09,1308.41143539783
2003-12-10,1286.0749841423706
2003-12-11,1311.7685665969504
2003-12-12,1315.4187678884566
2003-12-15,1317.460912314914
2003-12-16,1287.8464246556262
2003-12-17,1274.9717959686513
2003-12-18,1298.4448378500908
2003-12-19,1297.1864172344758
2003-12-22,1299.9108263549065
2003-12-23,1313.9897301429453
2003-12-24,1311.4938015242642
2003-12-25,1311.4938015242642
2003-12-26,1315.112097854352
2003-12-29,1323.7383811805337
2003-12-30,1326.3916052935126
2003-12-31,1318.045530518962
2004-01-01,1318.045530518962
2004-01-02,1329.8601781018751
2004-01-05,1352.9826453703372
2004-01-06,1348.7127207262367
2004-01-07,1350.781827920793
2004-01-08,1350.162973489743
2004-01-09,1359.0947237246523
2004-01-12,1356.4647784923443
2004-01-13,1343.056421488471
2004-01-14,1345.2885608140068
2004-01-15,1345.7079853878777
2004-01-16,1348.288033350566
2004-01-19,1346.8821013997756
2004-01-20,1350.009715891455
2004-01-21,1341.9249172138022
2004-01-22,1318.388342673599
2004-01-23,1315.727506505037
2004-01-26,1306.7543125659092
2004-01-27,1314.4688601445926
2004-01-28,1297.0848359429137
2004-01-29,1275.672704502321
2004-01-30,1293.3545907257994
2004-02-02,1295.028322532446
2004-02-03,1293.9384487202929
2004-02-04,1281.0115183073253
2004-02-05,1282.723910673473
2004-02-06,1279.7037877096955
2004-02-09,1303.9752628687047
2004-02-10,1305.0223226816188
2004-02-11,1310.1723996370608
2004-02-12,1318.9274940582375
2004-02-13,1324.8432108250552
2004-02-16,1345.0659114498787
2004-02-17,1373.9258295753964
2004-02-18,1385.5825481003803
2004-02-19,1387.712654595414
2004-02-20,1385.4832365200184
2004-02-23,1402.6407791711624
2004-02-24,1379.3563922332153
2004-02-25,1386.8515850854883
2004-02-26,1393.3261577973103
2004-02-27,1396.8647765253322
2004-03-01,1415.197397567948
2004-03-02,1435.6589342302152
2004-03-03,1443.1696244442571
2004-03-04,1432.960460681186
2004-03-05,1413.6983170913259
2004-03-08,1398.1365222673514
2004-03-09,1401.5146120037318
2004-03-10,1410.4298804050804
2004-03-11,1409.1984557423764
2004-03-12,1399.9095479302996
2004-03-15,1376.1917380103093
2004-03-16,1373.1092560500629
2004-03-17,1384.377324681555
2004-03-18,1368.7943630086158
2004-03-19,1362.3461533303018
2004-03-22,1339.8783588703534
2004-03-23,1339.100791249339
2004-03-24,1333.895379166506
2004-03-25,1355.7728509060814
2004-03-26,1363.9050026940022
2004-03-29,1371.182991239203
2004-03-30,1362.7948020922936
2004-03-31,1378.3631775949295
2004-04-01,1400.8679961490254
2004-04-02,1426.5984094228493
2004-04-05,1464.3510912460877
2004-04-06,1454.2160868375393
2004-04-07,1438.3012856967716
2004-04-08,1450.2398398310534
2004-04-09,1450.2398398310534
2004-04-12,1451.1060682145046
2004-04-13,1470.3667497689057
2004-04-14,1449.664730210915
2004-04-15,1439.5113661179469
2004-04-16,1439.0411145595747
2004-04-19,1426.9094540816177
2004-04-20,1440.5807778187207
2004-04-21,1420.3348282206143
2004-04-22,1419.6519413815163
2004-04-23,1436.1611505954934
2004-04-26,1436.6982990402005
2004-04-27,1422.2038193233136
2004-04-28,1401.9872679281848
2004-04-29,1378.6556947993274
2004-04-30,1365.6839677170467
2004-05-03,1352.4639116201781
2004-05-04,1350.7056312578052
2004-05-05,1361.8342514658957
2004-05-06,1333.8452900610928
2004-05-07,1322.3509531611285
2004-05-10,1295.2651266627654
2004-05-11,1316.5642895806968
2004-05-12,1301.7303303730848
2004-05-13,1290.0216433968617
2004-05-14,1307.768279193299
2004-05-17,1276.5926652559535
2004-05-18,1287.5686153368044
2004-05-19,1308.8121437593118
2004-05-20,1299.625347911385
2004-05-21,1296.0217779800191
2004-05-24,1300.230098867896
2004-05-25,1298.2898457015162
2004-05-26,1308.1211757046874
2004-05-27,1312.77892746357
2004-05-28,1317.3444148365315
2004-05-31,1318.0777580566662
2004-06-01,1293.1001291748996
2004-06-02,1298.4012482868152
2004-06-03,1288.7920146728338
2004-06-04,1286.568686161925
2004-06-07,1289.845107630222
2004-06-08,1303.551497046522
2004-06-09,1317.4640008765314
2004-06-10,1314.485542402949
2004-06-11,1326.4143184166896
2004-06-14,1309.1104832147155
2004-06-15,1315.656076365526
2004-06-16,1331.1164127338566
2004-06-17,1331.8356138688675
2004-06-18,1333.406508798618
2004-06-21,1340.7272735773538
2004-06-22,1333.1729922271168
2004-06-23,1339.4875753559716
2004-06-24,1354.4748735713254
2004-06-25,1359.524244796574
2004-06-28,1354.9891398877403
2004-06-29,1353.553422465738
2004-06-30,1357.1589192832316
2004-07-01,1364.7278555233734
2004-07-02,1352.008194565317
2004-07-05,1353.2397770819173
2004-07-06,1346.2969070773713
2004-07-07,1350.8370482866014
2004-07-08,1355.1593252667842
2004-07-09,1349.3762476199945
2004-07-12,1354.8678113142228
2004-07-13,1370.984153432842
2004-07-14,1372.7670341924818
2004-07-15,1385.7431337175162
2004-07-16,1392.7876062713144
2004-07-19,1389.9824325851419
2004-07-20,1389.720312333178
2004-07-21,1395.5366579612669
2004-07-22,1385.1727177668504
2004-07-23,1389.8741512679526
2004-07-26,1368.3127584400763
2004-07-27,1373.0672329581869
2004-07-28,1374.126644952041
2004-07-29,1387.909665129437
2004-07-30,1397.3047273926773
2004-08-02,1396.6143076154176
2004-08-03,1393.7453294682207
2004-08-04,1390.8408098671248
2004-08-05,1396.7795552528305
2004-08-06,1371.3371003233412
2004-08-09,1377.032588375164
2004-08-10,1370.2879586202885
2004-08-11,1382.217517032344
2004-08-12,1377.696647113256
2004-08-13,1364.161169264582
2004-08-16,1372.0489073869194
2004-08-17,1388.5084460686526
2004-08-18,1410.5020763567486
2004-08-19,1417.577413852657
2004-08-20,1426.7490278410369
2004-08-23,1441.6621088380018
2004-08-24,1462.8022423504556
2004-08-25,1469.1315485769755
2004-08-26,1465.1528039353564
2004-08-27,1496.103859326486
2004-08-30,1495.8705569166111
2004-08-31,1498.4875970768505
2004-09-01,1496.954986468214
2004-09-02,1505.8777791636653
2004-09-03,1518.5052469587865
2004-09-06,1518.2531392204146
2004-09-07,1512.362239826926
2004-09-08,1505.9604577342855
2004-09-09,1496.4582450038145
2004-09-10,1482.819409684774
2004-09-13,1494.2940200548098
2004-09-14,1505.658791542362
2004-09-15,1534.750832736103
2004-09-16,1547.3723089575221
2004-09-17,1544.364050636405
2004-09-20,1547.2796106496355
2004-09-21,1543.5652731454522
2004-09-22,1539.9159124098303
2004-09-23,1536.6724364621841
2004-09-24,1540.921469713662
2004-09-27,1542.7937343425904
2004-09-28,1546.2892657365874
2004-09-29,1553.384355861801
2004-09-30,1537.2398796570171
2004-10-01,1563.3775775214299
2004-10-04,1596.532417737104
2004-10-05,1596.8046728385186
2004-10-06,1602.8943845128313
2004-10-07,1593.7147472013928
2004-10-08,1582.580044992095
2004-10-11,1586.4879772390564
2004-10-12,1578.028623753242
2004-10-13,1561.0182104403416
2004-10-14,1529.6383762366568
2004-10-15,1529.8893700665317
2004-10-18,1538.1332886451598
2004-10-19,1542.9304852493165
2004-10-20,1512.1063718347177
2004-10-21,1547.0141004182174
2004-10-22,1539.3971916563562
2004-10-25,1507.7221875107784
2004-10-26,1503.485408230044
2004-10-27,1517.0944617841642
2004-10-28,1523.7220413057257
2004-10-29,1546.0870873604702
2004-11-01,1548.3333650023378
2004-11-02,1567.1890634964395
2004-11-03,1558.541347415326
2004-11-04,1565.098731936803
2004-11-05,1570.8347829619997
2004-11-08,1556.8027725318518
2004-11-09,1556.1371846607044
2004-11-10,1568.7150838345683
2004-11-11,1572.5943500896528
2004-11-12,1579.9662625674591
2004-11-15,1577.9200409548807
2004-11-16,1577.2434877322573
2004-11-17,1584.9987605582019
2004-11-18,1581.5538100041858
2004-11-19,1579.428863334389
2004-11-22,1563.2066726915025
2004-11-23,1574.048313979066
2004-11-24,1577.6744462276433
2004-11-25,1569.08620420395
2004-11-26,1567.7885200003375
2004-11-29,1566.8912475707548
2004-11-30,1569.3497012579192
2004-12-01,1586.9334700965123
2004-12-02,1590.0559227156352
2004-12-03,1586.7651118882322
2004-12-06,1568.153522733707
2004-12-07,1554.8819547534415
2004-12-08,1571.7427212458213
2004-12-09,1539.932534954066
2004-12-10,1560.3526641788837
2004-12-13,1581.2196819666062
2004-12-14,1600.8476412629911
2004-12-15,1591.3031968665482
2004-12-16,1599.6774068851573
2004-12-17,1612.4719184906944
2004-12-20,1621.090782874339
2004-12-21,1624.6319261162616
2004-12-22,1629.111495324393
2004-12-23,1614.746039383319
2004-12-24,1605.4083922377215
2004-12-27,1597.3375398260068
2004-12-28,1597.8360850214883
2004-12-29,1604.526939141862
2004-12-30,1610.0991891332465
2004-12-31,1617.9217186549436
2005-01-03,1615.6303740180256
2005-01-04,1601.362631464622
2005-01-05,1607.6921839633492
2005-01-06,1596.4681866840758
2005-01-07,1627.42739147809
2005-01-10,1631.985430969851
2005-01-11,1596.1708944355785
2005-01-12,1585.8158702813566
2005-01-13,1607.7788606849997
2005-01-14,1613.4458236404769
2005-01-17,1598.6680206460835
2005-01-18,1572.7557915408265
2005-01-19,1585.5081409516094
2005-01-20,1596.1146581569499
2005-01-21,1606.79066537685
2005-01-24,1598.6173266204592
2005-01-25,1596.2875496909357
2005-01-26,1593.927663436541
2005-01-27,1617.41756887619
2005-01-28,1629.310215286173
2005-01-31,1651.673152681652
2005-02-01,1650.068991477741
2005-02-02,1657.1567872526375
2005-02-03,1675.8300994993624
2005-02-04,1681.2568612781768
2005-02-07,1701.6592270705933
2005-02-08,1708.8935517858606
2005-02-09,1705.381643790013
2005-02-10,1710.6888069570057
2005-02-11,1713.4856532645772
2005-02-14,1715.981940758085
2005-02-15,1716.1955274767176
2005-02-16,1713.2768619652982
2005-02-17,1713.4853944170343
2005-02-18,1721.1264418964668
2005-02-21,1731.1353117965082
2005-02-22,1722.5201352944878
2005-02-23,1732.6817724277228
2005-02-24,1751.9894154425842
2005-02-25,1762.3617840453965
2005-02-28,1771.8500447112292
2005-03-01,1779.4618282459091
2005-03-02,1765.2806553497899
2005-03-03,1756.9017102476084
2005-03-04,1760.7158769856824
2005-03-07,1771.640021837705
2005-03-08,1739.1267752565593
2005-03-09,1735.734994063094
2005-03-10,1721.0947393399206
2005-03-11,1711.099702169714
2005-03-14,1679.633843446732
2005-03-15,1691.0501699728202
2005-03-16,1688.398541305655
2005-03-17,1702.9091796133448
2005-03-18,1727.6445003665342
2005-03-21,1733.9933554931715
2005-03-22,1736.2454980019834
2005-03-23,1729.379678444317
2005-03-24,1745.8840867671438
2005-03-25,1745.8840867671438
2005-03-28,1753.2919088971319
2005-03-29,1733.6586437157112
2005-03-30,1733.6046067434788
2005-03-31,1740.1863451296124
2005-04-01,1750.572706916981
2005-04-04,1756.2329664112756
2005-04-05,1765.0692549179878
2005-04-06,1776.7686215429987
2005-04-07,1797.3878389735742
2005-04-08,1805.7784238558693
2005-04-11,1800.3812979535367
2005-04-12,1815.1600437473396
2005-04-13,1816.7390214539869
2005-04-14,1795.7391230996636
2005-04-15,1758.917103548161
2005-04-18,1745.0018483651402
2005-04-19,1753.4980784066022
2005-04-20,1752.918493609617
2005-04-21,1744.651220985944
2005-04-22,1761.5057931166632
2005-04-25,1770.1127747858993
2005-04-26,1784.0666635864072
2005-04-27,1751.8580058038392
2005-04-28,1737.2995609737563
2005-04-29,1743.4547839437175
2005-05-02,1773.3136163599543
2005-05-03,1781.126548998635
2005-05-04,1802.2376657493733
2005-05-05,1810.6034406518831
2005-05-06,1832.427786047881
2005-05-09,1832.393543442385
2005-05-10,1815.4159681401213
2005-05-11,1809.031016206183
2005-05-12,1811.8030945950325
2005-05-13,1814.5011204840177
2005-05-16,1803.7440600242287
2005-05-17,1817.556054064484
2005-05-18,1827.4812765122608
2005-05-19,1831.1104974381474
2005-05-20,1837.302024521963
2005-05-23,1833.7766421672384
2005-05-24,1817.493562865498
2005-05-25,1818.363067424081
2005-05-26,1828.0002719018798
2005-05-27,1832.2950535516618
2005-05-30,1852.0219871323827
2005-05-31,1865.114911710783
2005-06-01,1888.7790354353058
2005-06-02,1907.202147231836
2005-06-03,1916.1912408116227
2005-06-06,1886.8039682463202
2005-06-07,1889.998920674107
2005-06-08,1879.086951344899
2005-06-09,1889.5606890604815
2005-06-10,1920.051633981633
2005-06-13,1940.0051596538426
2005-06-14,1946.552002750754
2005-06-15,1958.2904623085901
2005-06-16,1992.752255132977
2005-06-17,1985.7291036914544
2005-06-20,1983.0195328479772
2005-06-21,2010.3198090552416
2005-06-22,2018.5372114058066
2005-06-23,2001.9563231777756
2005-06-24,1992.4015244019538
2005-06-27,1977.222597865367
2005-06-28,1998.843346019444
2005-06-29,1997.279411758567
2005-06-30,1999.9760634200973
2005-07-01,2027.7775745419692
2005-07-04,2028.3328079139644
2005-07-05,2025.9131602901246
2005-07-06,2022.6478815391524
2005-07-07,2010.1565454166152
2005-07-08,2030.0170568408748
2005-07-11,2021.3627386160788
2005-07-12,2008.934377034788
2005-07-13,2029.7169875855936
2005-07-14,2040.5225161826431
2005-07-15,2061.157441770972
2005-07-18,2081.167249633865
2005-07-19,2123.0563532841834
2005-07-20,2107.197406985431
2005-07-21,2108.684698603709
2005-07-22,2130.2605697395825
2005-07-25,2134.5648080358205
2005-07-26,2142.4635640294255
2005-07-27,2143.943772412195
2005-07-28,2149.1221840412245
2005-07-29,2150.7890799127213
2005-08-01,2166.80491369843
2005-08-02,2195.3972130305824
2005-08-03,2161.153975825227
2005-08-04,2159.6146444940023
2005-08-05,2184.5995793043758
2005-08-08,2205.520227670185
2005-08-09,2208.9553368823053
2005-08-10,2211.344729947916
2005-08-11,2206.172806740364
2005-08-12,2188.947099907788
2005-08-15,2199.382528265981
2005-08-16,2209.6931274949525
2005-08-17,2216.953494878784
2005-08-18,2216.422502746255
2005-08-19,2190.28129429998
2005-08-22,2183.2740356070567
2005-08-23,2190.0059026362364
2005-08-24,2183.9557487918005
2005-08-25,2185.7425677488995
2005-08-26,2172.3016928332263
2005-08-29,2167.235522196205
2005-08-30,2182.8175062849946
2005-08-31,2174.8426465132525
2005-09-01,2153.0042196973004
2005-09-02,2153.353960021875
2005-09-05,2145.716653719052
2005-09-06,2168.0749428246486
2005-09-07,2181.7637423323727
2005-09-08,2207.415128030182
2005-09-09,2198.4852855764393
2005-09-12,2225.186626936991
2005-09-13,2209.867198017816
2005-09-14,2226.414842263499
2005-09-15,2234.6064018931556
2005-09-16,2250.8625286833108
2005-09-19,2271.3533860541293
2005-09-20,2289.4241960811423
2005-09-21,2306.940778554284
2005-09-22,2307.6248861460695
2005-09-23,2323.5833927675453
2005-09-26,2358.7640459297118
2005-09-27,2350.489060982955
2005-09-28,2362.774144735799
2005-09-29,2384.7988417627676
2005-09-30,2413.800576402922
2005-10-03,2483.081201546632
2005-10-04,2498.351711630807
2005-10-05,2457.1660567208714
2005-10-06,2369.3467798605825
2005-10-07,2376.8943041822595
2005-10-10,2383.600868591881
2005-10-11,2407.92721766222
2005-10-12,2369.4830725424617
2005-10-13,2350.440328454628
2005-10-14,2313.1205973712745
2005-10-17,2345.427927724562
2005-10-18,2352.5145493398963
2005-10-19,2338.8983271192
2005-10-20,2313.9006996777525
2005-10-21,2298.146570130646
2005-10-24,2311.9159466531623
2005-10-25,2276.8936169355384
2005-10-26,2284.771010004848
2005-10-27,2244.6631168537765
2005-10-28,2243.4240498658637
2005-10-31,2275.217512493531
2005-11-01,2275.9703595913656
2005-11-02,2298.791985554887
2005-11-03,2324.332563563545
2005-11-04,2331.1668038938474
2005-11-07,2323.9077894973752
2005-11-08,2318.0726912401706
2005-11-09,2350.743631335554
2005-11-10,2364.219778231614
2005-11-11,2399.0671301751877
2005-11-14,2388.6517812809816
2005-11-15,2394.5293664105393
2005-11-16,2417.044447982603
