Date,EM EMEA IMI VALUE
1999-06-03,230.57545325085508
1999-06-04,235.0285328943793
1999-06-07,239.05121180228497
1999-06-08,237.95801178569516
1999-06-09,239.06263666152253
1999-06-10,240.6041166446256
1999-06-11,243.603274879965
1999-06-14,244.82274288403062
1999-06-15,243.41010044003272
1999-06-16,245.66148361910888
1999-06-17,246.95231316801508
1999-06-18,247.58338409288092
1999-06-21,252.4163401802823
1999-06-22,251.2846136020098
1999-06-23,246.25755128359748
1999-06-24,244.50715377725612
1999-06-25,241.07486979724996
1999-06-28,242.81038775798683
1999-06-29,243.5630137209859
1999-06-30,247.66201380368722
1999-07-01,256.0587261171853
1999-07-02,256.57979612797726
1999-07-05,260.44263436348956
1999-07-06,258.26188717405444
1999-07-07,256.2616116604812
1999-07-08,258.7823305645863
1999-07-09,259.368440058333
1999-07-12,264.38956581799863
1999-07-13,258.9133081640273
1999-07-14,261.20418736995293
1999-07-15,261.41557546051047
1999-07-16,260.21970145543787
1999-07-19,262.92010186568314
1999-07-20,256.9714885012181
1999-07-21,253.20808350843433
1999-07-22,253.5031821313406
1999-07-23,253.29258345107345
1999-07-26,245.76120592540263
1999-07-27,247.8791598850859
1999-07-28,247.72756487522867
1999-07-29,243.17647844807283
1999-07-30,245.8209694551174
1999-08-02,244.1668791523899
1999-08-03,245.27750209522435
1999-08-04,244.72093402904576
1999-08-05,242.34017083252888
1999-08-06,242.13827339130935
1999-08-09,244.92407704741427
1999-08-10,242.16776366804308
1999-08-11,245.2416430950252
1999-08-12,249.33709722027797
1999-08-13,252.18720850004343
1999-08-16,251.98231412453106
1999-08-17,251.93912598576728
1999-08-18,252.3009562631874
1999-08-19,248.65479084213234
1999-08-20,247.55949172809594
1999-08-23,251.8560770360818
1999-08-24,251.01595224358013
1999-08-25,251.77854991950267
1999-08-26,247.4606883268041
1999-08-27,246.1751778432164
1999-08-30,246.25874349990343
1999-08-31,240.76566493995804
1999-09-01,242.64664865649434
1999-09-02,238.432181081489
1999-09-03,242.86481612684074
1999-09-06,246.6366773638944
1999-09-07,244.19508977551823
1999-09-08,242.11578366981095
1999-09-09,241.6566681751
1999-09-10,242.61778710320795
1999-09-13,241.67813361471175
1999-09-14,242.53847130595062
1999-09-15,242.05965915219568
1999-09-16,238.6203995507527
1999-09-17,238.42175989965855
1999-09-20,237.9727590182189
1999-09-21,235.36546134259885
1999-09-22,235.00207223089797
1999-09-23,238.63220745187033
1999-09-24,236.86952267210674
1999-09-27,242.09351791253698
1999-09-28,245.42693923664405
1999-09-29,241.37329557923104
1999-09-30,238.82745766869525
1999-10-01,238.45058638186995
1999-10-04,242.20411818827134
1999-10-05,246.12202153992405
1999-10-06,243.98077854038942
1999-10-07,245.80022388991983
1999-10-08,248.2375318205365
1999-10-11,247.43616811621922
1999-10-12,244.62514244090005
1999-10-13,240.35727956534038
1999-10-14,239.5754610947688
1999-10-15,234.05490073632336
1999-10-18,232.09538441437806
1999-10-19,233.98100807449325
1999-10-20,236.12923512517102
1999-10-21,231.79400687022917
1999-10-22,236.99473630181524
1999-10-25,238.07638915443272
1999-10-26,240.47830855815897
1999-10-27,241.2914795709736
1999-10-28,244.4935255850528
1999-10-29,246.13577039035516
1999-11-01,246.91576138359034
1999-11-02,247.40886483944442
1999-11-03,249.3313840436694
1999-11-04,253.41984638090895
1999-11-05,254.34762283587364
1999-11-08,254.0818137461868
1999-11-09,258.96371074545203
1999-11-10,259.61537594918923
1999-11-11,261.86901921681044
1999-11-12,263.5590046190321
1999-11-15,265.4706292596212
1999-11-16,266.38129630658614
1999-11-17,265.1953487938232
1999-11-18,268.9533958739289
1999-11-19,271.38359148817676
1999-11-22,272.1315374881861
1999-11-23,271.56281544314675
1999-11-24,274.0392364011699
1999-11-25,274.2595956818627
1999-11-26,274.904958722744
1999-11-29,273.78898742852425
1999-11-30,274.4303333326268
1999-12-01,277.89804680430194
1999-12-02,283.84419026980686
1999-12-03,284.8848388817223
1999-12-06,284.08805661713404
1999-12-07,284.95591541244374
1999-12-08,284.8239288093287
1999-12-09,292.06601214256926
1999-12-10,299.1734942292981
1999-12-13,311.2119165133291
1999-12-14,309.3730353974438
1999-12-15,313.63879980413475
1999-12-16,311.11650321110704
1999-12-17,319.43472711771335
1999-12-20,325.7889897214732
1999-12-21,325.9249722119841
1999-12-22,329.73491948459537
1999-12-23,327.8849891181668
1999-12-24,332.6957994423306
1999-12-27,345.70341726726593
1999-12-28,344.0532036136087
1999-12-29,345.21413963588986
1999-12-30,347.5402797443386
1999-12-31,352.1977643518612
2000-01-03,351.8794534804829
2000-01-04,356.72127891725137
2000-01-05,351.06091910635075
2000-01-06,347.3893528033111
2000-01-07,354.2118730126953
2000-01-10,364.5168009340866
2000-01-11,363.31759741165615
2000-01-12,368.43248173529935
2000-01-13,378.6598915694548
2000-01-14,390.94162253083346
2000-01-17,390.5837843096832
2000-01-18,392.90059332279685
2000-01-19,382.76860103678206
2000-01-20,384.94124752158217
2000-01-21,379.3180497474705
2000-01-24,379.52818835659514
2000-01-25,366.28815209904934
2000-01-26,369.01196570644953
2000-01-27,373.7936177460372
2000-01-28,369.8025541813961
2000-01-31,359.6482486433648
2000-02-01,365.8226438276083
2000-02-02,363.6340020863413
2000-02-03,363.3726913701671
2000-02-04,368.2257656293372
2000-02-07,370.8464303569924
2000-02-08,368.8323454851918
2000-02-09,367.95296266108403
2000-02-10,367.53814625110385
2000-02-11,362.9048067616909
2000-02-14,358.81951726834427
2000-02-15,358.7444253089294
2000-02-16,357.3211530281955
2000-02-17,358.7120731793684
2000-02-18,357.28111563285614
2000-02-21,348.21428476342606
2000-02-22,336.46522939092364
2000-02-23,337.9872966766142
2000-02-24,345.7382686440371
2000-02-25,349.46295853011446
2000-02-28,341.9524885367259
2000-02-29,349.8508817733526
2000-03-01,358.7529949934827
2000-03-02,357.19440185694634
2000-03-03,355.25305199791933
2000-03-06,356.4113270711519
2000-03-07,360.99407651675716
2000-03-08,360.1982395807056
2000-03-09,364.3489559937928
2000-03-10,364.4696965925763
2000-03-13,352.57161998085536
2000-03-14,358.6944796116666
2000-03-15,355.08773089175065
2000-03-16,357.6134283269434
2000-03-17,360.36324930727045
2000-03-20,356.3380529058001
2000-03-21,356.5192774826261
2000-03-22,360.90905913537085
2000-03-23,361.2752496404989
2000-03-24,365.08049814151786
2000-03-27,365.42580490395574
2000-03-28,359.7613169324315
2000-03-29,360.438344772237
2000-03-30,345.5573840337286
2000-03-31,348.4549248207846
2000-04-03,344.18861933866765
2000-04-04,348.60828508332116
2000-04-05,333.5823088952728
2000-04-06,345.65467686933147
2000-04-07,345.97902289815903
2000-04-10,348.43635232214564
2000-04-11,340.1979465000438
2000-04-12,343.74667020817446
2000-04-13,343.57568831429563
2000-04-14,342.1060193201193
2000-04-17,318.9767568225288
2000-04-18,323.21727423349733
2000-04-19,329.1160396909223
2000-04-20,332.7803659203187
2000-04-21,334.53838279524155
2000-04-24,332.9583679819862
2000-04-25,345.26291283748054
2000-04-26,350.94500238486864
2000-04-27,352.30251716992643
2000-04-28,360.90159699975777
2000-05-01,360.7018740236551
2000-05-02,363.2556063936253
2000-05-03,367.4265131949949
2000-05-04,359.04064377839063
2000-05-05,356.4378714138418
2000-05-08,356.0893365077544
2000-05-09,356.1741882940353
2000-05-10,351.7112506628149
2000-05-11,353.18468085232746
2000-05-12,346.38965905060496
2000-05-15,341.0391637388257
2000-05-16,349.1095137073345
2000-05-17,345.7193527070549
2000-05-18,340.6530693312248
2000-05-19,333.8425983665796
2000-05-22,326.5582361190425
2000-05-23,321.0389426052522
2000-05-24,317.4079041727651
2000-05-25,325.4321128187893
2000-05-26,319.5519368305642
2000-05-29,322.1255005210095
2000-05-30,325.59380259216505
2000-05-31,331.7132618194218
2000-06-01,336.10048806519916
2000-06-02,336.57214455480715
2000-06-05,337.63460399354045
2000-06-06,333.4604979772667
2000-06-07,330.5326485729928
2000-06-08,333.0548638494424
2000-06-09,335.0053501847796
2000-06-12,334.00880933707043
2000-06-13,329.1949207606062
2000-06-14,328.319012155384
2000-06-15,328.79253564925625
2000-06-16,325.9017510581984
2000-06-19,324.838324721344
2000-06-20,324.71991866548785
2000-06-21,324.0975173559529
2000-06-22,327.17898518135024
2000-06-23,328.0820744458272
2000-06-26,327.87996835355113
2000-06-27,326.6276309336044
2000-06-28,325.57101853766795
2000-06-29,319.5047997503932
2000-06-30,321.91107922251535
2000-07-03,325.9073667043674
2000-07-04,327.35089468191353
2000-07-05,326.7629677029356
2000-07-06,324.261104604601
2000-07-07,326.93999619587913
2000-07-10,328.5832819297173
2000-07-11,324.63871194259536
2000-07-12,329.25577914057743
2000-07-13,330.3100269095205
2000-07-14,331.42446304600674
2000-07-17,329.21584703787175
2000-07-18,328.91474481891254
2000-07-19,332.6597787317049
2000-07-20,330.7176332912504
2000-07-21,331.1738901658121
2000-07-24,330.4720799243987
2000-07-25,327.9349201068036
2000-07-26,326.1922548351198
2000-07-27,325.7897358830139
2000-07-28,329.88824781149304
2000-07-31,328.423004132
2000-08-01,331.2395642535
2000-08-02,335.08368306586874
2000-08-03,335.77815100255447
2000-08-04,337.0712331645602
2000-08-07,337.35505528525596
2000-08-08,339.13792787934693
2000-08-09,339.9524355096507
2000-08-10,340.79271606608194
2000-08-11,346.0813504091914
2000-08-14,351.7119712420468
2000-08-15,346.5878317184193
2000-08-16,347.68700016206236
2000-08-17,346.1141119437157
2000-08-18,349.15418202727597
2000-08-21,348.46545456329375
2000-08-22,352.96405300478705
2000-08-23,357.31502546327584
2000-08-24,357.2366738836505
2000-08-25,356.0810275844435
2000-08-28,357.8588265848497
2000-08-29,362.05461929887446
2000-08-30,361.3014482752106
2000-08-31,363.1173995320413
2000-09-01,359.7207038435732
2000-09-04,363.4890103893496
2000-09-05,364.6069002299023
2000-09-06,364.18023838066813
2000-09-07,360.093885552915
2000-09-08,360.84573524254006
2000-09-11,355.6356072925044
2000-09-12,352.79323672620154
2000-09-13,352.07413118538335
2000-09-14,354.16816341098996
2000-09-15,349.4501646473539
2000-09-18,342.0458937028795
2000-09-19,336.3160734412138
2000-09-20,340.6610220888668
2000-09-21,336.3256464317493
2000-09-22,323.0402982938197
2000-09-25,331.9764424479852
2000-09-26,329.2808932473247
2000-09-27,331.7258548049914
2000-09-28,331.111014320529
2000-09-29,332.31169393319715
2000-10-02,333.96006722958293
2000-10-03,337.38462697094917
2000-10-04,336.4013904781108
2000-10-05,336.2120387140665
2000-10-06,338.0614897908996
2000-10-09,334.47377454866853
2000-10-10,334.57140553460937
2000-10-11,327.4619835498742
2000-10-12,325.7624168794629
2000-10-13,325.6485870231579
2000-10-16,340.47537327058654
2000-10-17,338.83867170680037
2000-10-18,327.8124539305691
2000-10-19,339.11048504033755
2000-10-20,342.0862518120389
2000-10-23,338.46196359591187
2000-10-24,338.61593135866536
2000-10-25,336.4134307270965
2000-10-26,333.1879052133152
2000-10-27,329.02232539534384
2000-10-30,328.82610204955
2000-10-31,332.75066137961824
2000-11-01,336.98933671392473
2000-11-02,343.4439186383993
2000-11-03,342.64414591569914
2000-11-06,341.6798366122377
2000-11-07,340.2194348345126
2000-11-08,336.27944929699436
2000-11-09,331.7672193282946
2000-11-10,330.733272225644
2000-11-13,323.8558611382346
2000-11-14,328.95302813456925
2000-11-15,329.96491453846204
2000-11-16,329.86017862931476
2000-11-17,328.14998395700707
2000-11-20,321.17652898251356
2000-11-21,318.3215208641787
2000-11-22,316.4906981068005
2000-11-23,312.40468534404033
2000-11-24,312.76627917246265
2000-11-27,313.66853870485255
2000-11-28,304.22578165694466
2000-11-29,301.0144171087538
2000-11-30,285.3957754718836
2000-12-01,281.69966247055163
2000-12-04,275.8641164870205
2000-12-05,289.9543971062382
2000-12-06,305.92102372601636
2000-12-07,295.47163875531123
2000-12-08,301.74879173664937
2000-12-11,308.1004344077073
2000-12-12,307.32518583099954
2000-12-13,302.9431687252708
2000-12-14,299.28477342830627
2000-12-15,292.3644037601388
2000-12-18,297.1970847891208
2000-12-19,299.7839833606505
2000-12-20,291.78417021756746
2000-12-21,289.31737593434406
2000-12-22,294.2890840588307
2000-12-25,295.33012422657373
2000-12-26,293.50136900775794
2000-12-27,294.88074356048554
2000-12-28,296.7487867655288
2000-12-29,291.79200971590615
2001-01-01,290.9713704258603
2001-01-02,286.736683595018
2001-01-03,282.39799922695374
2001-01-04,295.70452077327764
2001-01-05,291.525591502845
2001-01-08,293.08606185157015
2001-01-09,296.47164242798937
2001-01-10,298.278389045507
2001-01-11,298.6500239056476
2001-01-12,298.30885997872485
2001-01-15,299.01261081376987
2001-01-16,298.34630767905065
2001-01-17,306.4698751832304
2001-01-18,302.48954876688555
2001-01-19,310.2117456796013
2001-01-22,304.16118221627755
2001-01-23,302.9273005243651
2001-01-24,309.08413882731884
2001-01-25,311.6840693452475
2001-01-26,309.9387987369495
2001-01-29,310.5552707026633
2001-01-30,310.31062726292225
2001-01-31,311.8475569287073
2001-02-01,311.35676609001104
2001-02-02,313.502025212425
2001-02-05,306.71503709347337
2001-02-06,311.9491243533549
2001-02-07,304.4041826679597
2001-02-08,308.398535458712
2001-02-09,306.9632351287806
2001-02-12,306.0320682428227
2001-02-13,311.6300326409411
2001-02-14,313.4481796841821
2001-02-15,319.6757904806293
2001-02-16,316.7296020276236
2001-02-19,307.9426456741565
2001-02-20,310.6666281157126
2001-02-21,295.4305804507438
2001-02-22,285.4296642002579
2001-02-23,279.36607180399983
2001-02-26,289.4626298980526
2001-02-27,288.18076515064956
2001-02-28,287.72588895011626
2001-03-01,285.72849011453116
2001-03-02,285.24821003723554
2001-03-05,289.8385294766171
2001-03-06,290.89202530598885
2001-03-07,292.44332879245593
2001-03-08,293.44042030446184
2001-03-09,292.96882230812344
2001-03-12,283.45086899272593
2001-03-13,283.21267462686814
2001-03-14,273.9921160749516
2001-03-15,276.58603532691654
2001-03-16,276.01098580023364
2001-03-19,276.7801808511559
2001-03-20,279.2704463342159
2001-03-21,277.72741867765916
2001-03-22,274.8803272159768
2001-03-23,274.2964325326091
2001-03-26,278.4713157396188
2001-03-27,275.14976680428623
2001-03-28,275.4706665983737
2001-03-29,269.60915915458105
2001-03-30,269.9796740857301
2001-04-02,263.7891434324892
2001-04-03,255.0515689986396
2001-04-04,252.2157445906326
2001-04-05,262.36712755238517
2001-04-06,259.64461264848075
2001-04-09,260.9749280802532
2001-04-10,267.49861003885843
2001-04-11,274.20135032244355
2001-04-12,273.805297116278
2001-04-13,273.8626330175453
2001-04-16,279.61229073869606
2001-04-17,274.2810768590852
2001-04-18,282.2825652538907
2001-04-19,281.58649726926814
2001-04-20,277.09538402069506
2001-04-23,276.7727903312207
2001-04-24,281.16630471997803
2001-04-25,281.36617131592175
2001-04-26,284.7939232117871
2001-04-27,297.3908375136444
2001-04-30,302.533203639554
2001-05-01,300.397687173005
2001-05-02,299.0075172382226
2001-05-03,298.8414845059238
2001-05-04,300.44655807215236
2001-05-07,302.9869128336573
2001-05-08,306.08082034054274
2001-05-09,304.66455882115883
2001-05-10,308.20598409344956
2001-05-11,307.6881653844357
2001-05-14,307.2638269178976
2001-05-15,306.6171171394322
2001-05-16,310.597987095348
2001-05-17,317.96546541852706
2001-05-18,321.2166142446235
2001-05-21,326.3095829693998
2001-05-22,329.46837069507365
2001-05-23,327.75453048499213
2001-05-24,326.76492033844943
2001-05-25,326.16454799454016
2001-05-28,323.71431920793657
2001-05-29,322.89849470552804
2001-05-30,319.7764423268169
2001-05-31,324.37097210234117
2001-06-01,325.3468069394635
2001-06-04,327.10363775358013
2001-06-05,324.5502120258045
2001-06-06,325.1741189670293
2001-06-07,323.6393309889497
2001-06-08,325.40070356771776
2001-06-11,324.52193602173264
2001-06-12,319.4035121087646
2001-06-13,318.17123735540525
2001-06-14,317.42283490396017
2001-06-15,315.6370115330613
2001-06-18,311.225542965228
2001-06-19,314.33044510627815
2001-06-20,312.6198573618095
2001-06-21,314.52107031772755
2001-06-22,315.4267407354431
2001-06-25,313.6215539841024
2001-06-26,312.9486913185369
2001-06-27,315.1306174664621
2001-06-28,318.8355917653228
2001-06-29,320.1891904641246
2001-07-02,322.6698869276268
2001-07-03,319.4320635191721
2001-07-04,317.7920002978048
2001-07-05,317.873990528504
2001-07-06,307.7319947588613
2001-07-09,304.11621394852403
2001-07-10,300.24289694393417
2001-07-11,290.2943641571701
2001-07-12,299.69509810350974
2001-07-13,300.65840708540185
2001-07-16,299.73322277295824
2001-07-17,294.4100874231733
2001-07-18,287.73794917805054
2001-07-19,292.79007115321235
2001-07-20,290.03064138943387
2001-07-23,294.1364137009353
2001-07-24,290.2758661622515
2001-07-25,284.727417722338
2001-07-26,289.6170087081198
2001-07-27,289.9991027800066
2001-07-30,289.6285031225458
2001-07-31,287.7724549614742
2001-08-01,289.8100920998348
2001-08-02,291.6254284909559
2001-08-03,288.86672156978096
2001-08-06,287.35514783679764
2001-08-07,284.1313826383244
2001-08-08,282.01169262975026
2001-08-09,277.0406278543836
2001-08-10,274.99169322789965
2001-08-13,273.6207500425929
2001-08-14,275.2324446426768
2001-08-15,271.20422353594535
2001-08-16,271.1370414504907
2001-08-17,269.72897638739465
2001-08-20,269.5969385799838
2001-08-21,269.68378460758225
2001-08-22,270.79502307824293
2001-08-23,275.1966058878293
2001-08-24,278.93597542982275
2001-08-27,283.69187835306474
2001-08-28,285.20151253336286
2001-08-29,283.3057144912647
2001-08-30,281.0473270536156
2001-08-31,281.25515510866387
2001-09-03,278.83474439604237
2001-09-04,282.4277183632815
2001-09-05,285.0296037793985
2001-09-06,283.91721793528404
2001-09-07,277.4028701553002
2001-09-10,274.59014140557076
2001-09-11,262.9655475252301
2001-09-12,256.0875108630073
2001-09-13,256.5333594229584
2001-09-14,247.02149322687927
2001-09-17,240.94026034686584
2001-09-18,241.27408714858257
2001-09-19,242.48533233252905
2001-09-20,232.9679011666194
2001-09-21,226.49683367070998
2001-09-24,227.7021956509832
2001-09-25,231.24033976672413
2001-09-26,232.62908265489315
2001-09-27,231.92692457202165
2001-09-28,238.86764615925068
2001-10-01,237.7011500193032
2001-10-02,236.17468695207552
2001-10-03,232.15278383543222
2001-10-04,239.60507023487978
2001-10-05,237.84380840601193
2001-10-08,237.87810174808698
2001-10-09,238.4317791308879
2001-10-10,243.68703752899128
2001-10-11,255.06673280092886
2001-10-12,252.10112253359284
2001-10-15,251.08781342617687
2001-10-16,252.75887138274283
2001-10-17,254.81803327963104
2001-10-18,252.6929647011627
2001-10-19,253.36789390402672
2001-10-22,257.3958967434126
2001-10-23,260.58426153691624
2001-10-24,260.54591320150047
2001-10-25,258.1585702694175
2001-10-26,262.6747914563638
2001-10-29,261.1951760046625
2001-10-30,257.1419649298157
2001-10-31,259.7709524964811
2001-11-01,258.47638547522024
2001-11-02,261.5580937748103
2001-11-05,268.5426849794017
2001-11-06,267.1927754560114
2001-11-07,265.50483998084275
2001-11-08,272.22051298573666
2001-11-09,271.56878362901017
2001-11-12,271.2746287164257
2001-11-13,282.23029320904834
2001-11-14,287.07655772963517
2001-11-15,290.24750847697317
2001-11-16,287.5890574926433
2001-11-19,295.60304821333347
2001-11-20,294.8664883803986
2001-11-21,293.75447247555337
2001-11-22,294.883530845252
2001-11-23,295.5388766877092
2001-11-26,299.0668180157271
2001-11-27,295.5494991946457
2001-11-28,292.4925076817801
2001-11-29,287.2749115132266
2001-11-30,288.753239796841
2001-12-03,288.03588189504904
2001-12-04,289.11762023444913
2001-12-05,292.48966133219744
2001-12-06,296.77589250486074
2001-12-07,293.9349938088849
2001-12-10,297.62122593376273
2001-12-11,295.04537820336157
2001-12-12,291.9240178488808
2001-12-13,284.6881147582531
2001-12-14,280.8637229171537
2001-12-17,285.4487475230111
2001-12-18,284.91447069317564
2001-12-19,283.3513845961334
2001-12-20,280.02227241269003
2001-12-21,287.68098180088305
2001-12-24,296.70668363278867
2001-12-25,297.60805768887633
2001-12-26,299.25588515108586
2001-12-27,301.6371250782406
2001-12-28,303.9634085244231
2001-12-31,301.847666019742
2002-01-01,302.34846085516335
2002-01-02,300.6256394833367
2002-01-03,306.2206848127493
2002-01-04,313.4608549141314
2002-01-07,320.7481670062605
2002-01-08,325.4730089092722
2002-01-09,324.4625826805488
2002-01-10,320.34850472336893
2002-01-11,323.26295107273444
2002-01-14,318.05826676184
2002-01-15,315.1044161957566
2002-01-16,313.8293450244683
2002-01-17,318.6466971533207
2002-01-18,317.98556728280636
2002-01-21,315.5484342686777
2002-01-22,317.257830757107
2002-01-23,316.0715026290464
2002-01-24,318.01806544407305
2002-01-25,320.1116316471979
2002-01-28,320.1058613906904
2002-01-29,322.2620912168856
2002-01-30,317.44349072031133
2002-01-31,325.0191297057794
2002-02-01,325.21931497519716
2002-02-04,321.43769834058554
2002-02-05,317.20960772390674
2002-02-06,318.8689179549914
2002-02-07,315.14818573927033
2002-02-08,310.85162007569744
2002-02-11,309.5823955570221
2002-02-12,313.9982060668728
2002-02-13,316.63523883646184
2002-02-14,318.96453956558264
2002-02-15,316.89620986554525
2002-02-18,313.9878577660622
2002-02-19,309.8860626670878
2002-02-20,308.1321660072658
2002-02-21,307.13511369039884
2002-02-22,306.3422808914504
2002-02-25,310.832316048147
2002-02-26,310.928577350047
2002-02-27,314.82460402705647
2002-02-28,311.44246359415007
2002-03-01,317.0875041168887
2002-03-04,325.95387653292386
2002-03-05,324.8056176320954
2002-03-06,321.1672097492681
2002-03-07,320.9332101028885
2002-03-08,321.5568449877063
2002-03-11,321.54876857137015
2002-03-12,317.11565863387267
2002-03-13,316.7807169952903
2002-03-14,318.61411329327626
2002-03-15,319.9003290183915
2002-03-18,323.02506473892356
2002-03-19,323.0726888307274
2002-03-20,321.4633445347746
2002-03-21,327.0848476404015
2002-03-22,329.6291560362617
2002-03-25,326.18799120672605
2002-03-26,323.5585558260986
2002-03-27,326.2504775646563
2002-03-28,328.56777326643675
2002-03-29,328.65227951316086
2002-04-01,322.03131844975866
2002-04-02,324.96569918101966
2002-04-03,324.34525051641583
2002-04-04,325.87614838362384
2002-04-05,331.13377629793484
2002-04-08,330.47475253595235
2002-04-09,334.11509812282094
2002-04-10,336.5871223470082
2002-04-11,335.1052763253401
2002-04-12,334.3770058865958
2002-04-15,338.2839055629883
2002-04-16,338.2430221770119
2002-04-17,338.8930761990719
2002-04-18,339.4910535411295
2002-04-19,341.45558403834474
2002-04-22,339.293885358
2002-04-23,339.4819927571642
2002-04-24,336.1279768038002
2002-04-25,333.4766748760631
2002-04-26,338.70104106425833
2002-04-29,336.9538611759507
2002-04-30,334.45409909804704
2002-05-01,333.4638608970016
2002-05-02,334.5522554328689
2002-05-03,333.9704893585942
2002-05-06,333.9131683899203
2002-05-07,335.92295627574725
2002-05-08,342.24364692493646
2002-05-09,340.5857118986756
2002-05-10,339.0907967630266
2002-05-13,340.8863524755794
2002-05-14,348.7756570616152
2002-05-15,344.0963333750986
2002-05-16,344.2503728805506
2002-05-17,341.12228994946827
2002-05-20,342.37952523718843
2002-05-21,344.0077923993428
2002-05-22,339.04446216998576
2002-05-23,339.9997956259662
2002-05-24,339.7940655846817
2002-05-27,342.6306398857813
2002-05-28,335.4083664321655
2002-05-29,332.72683449301365
2002-05-30,328.5844939930967
2002-05-31,330.59283443301985
2002-06-03,332.9735250663685
2002-06-04,331.16200874707744
2002-06-05,329.1670485838272
2002-06-06,327.8174090615376
2002-06-07,324.14559921332886
2002-06-10,322.4697269612928
2002-06-11,320.8778795028127
2002-06-12,316.5180114140326
2002-06-13,312.88790400735587
2002-06-14,303.9985989732955
2002-06-17,303.337093294973
2002-06-18,308.0218408369749
2002-06-19,301.8305468707114
2002-06-20,294.9494067661907
2002-06-21,293.0112079196458
2002-06-24,286.3023130297287
2002-06-25,289.4065676325598
2002-06-26,275.3414761311847
2002-06-27,283.47305034825155
2002-06-28,286.3530381958098
2002-07-01,291.5245343029324
2002-07-02,286.24794338766486
2002-07-03,283.4867657947895
2002-07-04,285.2575373215313
2002-07-05,293.61596747736525
2002-07-08,288.75016211530567
2002-07-09,288.3030696709635
2002-07-10,287.62690835460177
2002-07-11,279.3449129621351
2002-07-12,283.0343804510665
2002-07-15,276.5441313010128
2002-07-16,274.7145470224039
2002-07-17,280.38764970899837
2002-07-18,283.9165331974052
2002-07-19,277.82714889448783
2002-07-22,270.7764516635103
2002-07-23,268.08415519310944
2002-07-24,258.33931960981215
2002-07-25,260.9179092770749
2002-07-26,263.8056976997674
2002-07-29,270.982930016539
