Date,EM EUROPE & MIDDLE EAST IMI VALUE
2009-01-22,450.93299620850684
2009-01-23,446.5415459146223
2009-01-26,463.3010919210238
2009-01-27,460.15866837095814
2009-01-28,465.531291320953
2009-01-29,460.67638231086664
2009-01-30,467.1666347884519
2009-02-02,453.749345364206
2009-02-03,452.60596032040314
2009-02-04,462.1855178548274
2009-02-05,458.6826393633997
2009-02-06,469.88068198933547
2009-02-09,489.9219515480356
2009-02-10,496.72334422201055
2009-02-11,497.0377742338032
2009-02-12,491.1777686036662
2009-02-13,498.1765342529862
2009-02-16,488.08831601455927
2009-02-17,461.56316522909503
2009-02-18,454.9587842319192
2009-02-19,464.75520437461716
2009-02-20,449.3905665740769
2009-02-23,446.1396082703979
2009-02-24,448.71026468405046
2009-02-25,454.0574633388359
2009-02-26,461.6842916437213
2009-02-27,457.9057901468896
2009-03-02,444.15182259609446
2009-03-03,446.06067104518735
2009-03-04,461.12661410974994
2009-03-05,452.06844370040244
2009-03-06,454.99611361267443
2009-03-09,456.30268853151085
2009-03-10,481.1287566868893
2009-03-11,479.78043236610335
2009-03-12,476.52923536426766
2009-03-13,484.7960492094773
2009-03-16,491.8491646178067
2009-03-17,487.57622321867115
2009-03-18,472.69092964792605
2009-03-19,476.27462036118743
2009-03-20,487.79219127498305
2009-03-23,513.7136813582879
2009-03-24,505.8560320818199
2009-03-25,518.1228817151726
2009-03-26,522.9931614673783
2009-03-27,515.9141666540124
2009-03-30,493.976672757587
2009-03-31,496.58603751108626
2009-04-01,510.0129608573757
2009-04-02,537.7266915983008
2009-04-03,538.7439084844423
2009-04-06,540.2393969650242
2009-04-07,541.4862227373238
2009-04-08,559.8956046833777
2009-04-09,587.8264732687495
2009-04-10,589.6798866341354
2009-04-13,581.5548753127849
2009-04-14,581.5470326453252
2009-04-15,580.5488962160504
2009-04-16,585.2687571747437
2009-04-17,592.1236421871081
2009-04-20,566.6642018687498
2009-04-21,558.7387863883828
2009-04-22,568.5553084142251
2009-04-23,579.1535475831093
2009-04-24,580.7281673921711
2009-04-27,577.2028322289152
2009-04-28,571.9812857811452
2009-04-29,587.8708951287891
2009-04-30,593.6689507436946
2009-05-01,595.3723731991179
2009-05-04,615.3893489661647
2009-05-05,619.4819362107323
2009-05-06,634.7825866527564
2009-05-07,643.2865606041746
2009-05-08,651.0873539837389
2009-05-11,641.8908144488208
2009-05-12,656.8641262476195
2009-05-13,633.861988610343
2009-05-14,631.9829105242361
2009-05-15,634.1356610205639
2009-05-18,645.9238299106694
2009-05-19,661.0493341437264
2009-05-20,682.4458291469773
2009-05-21,657.4696522726398
2009-05-22,659.147212869862
2009-05-25,658.684555440916
2009-05-26,649.4084305280365
2009-05-27,660.7008342223392
2009-05-28,662.1607684913799
2009-05-29,671.0570148085301
2009-06-01,708.1075252197235
2009-06-02,698.4222819332589
2009-06-03,666.6642557674804
2009-06-04,670.8947785075952
2009-06-05,684.5029946463446
2009-06-08,676.6481811442158
2009-06-09,678.1751596586636
2009-06-10,689.2954949860683
2009-06-11,692.1054747291787
2009-06-12,695.2761454267637
2009-06-15,674.2805085025904
2009-06-16,677.7759128117217
2009-06-17,653.4695206483594
2009-06-18,648.2981202218642
2009-06-19,653.8744033067919
2009-06-22,624.1793987172227
2009-06-23,610.5601386730563
2009-06-24,634.6521459502144
2009-06-25,629.7467570866153
2009-06-26,628.6139615966132
2009-06-29,644.098629126521
2009-06-30,642.4821585896518
2009-07-01,658.8139868336493
2009-07-02,646.2651668402376
2009-07-03,642.8159380410822
2009-07-06,622.1959168835085
2009-07-07,622.7210622618584
2009-07-08,612.1869554637177
2009-07-09,610.2385129095471
2009-07-10,596.1840188763006
2009-07-13,601.3921002009808
2009-07-14,614.7536524733127
2009-07-15,638.2275200315802
2009-07-16,640.9860056179464
2009-07-17,647.0254928457965
2009-07-20,662.5698343226836
2009-07-21,673.0318025153043
2009-07-22,665.9544138577936
2009-07-23,687.6603156480675
2009-07-24,692.5150806880271
2009-07-27,704.3089142974897
2009-07-28,695.5712814289711
2009-07-29,692.5156634042137
2009-07-30,721.573515436383
2009-07-31,722.4387488757499
2009-08-03,740.860529327037
2009-08-04,733.5103420105252
2009-08-05,725.4744696539225
2009-08-06,726.9917829474898
2009-08-07,740.8606891986161
2009-08-10,733.5549495438089
2009-08-11,711.2177306835601
2009-08-12,714.3631124075699
2009-08-13,732.631058834602
2009-08-14,724.9182931603983
2009-08-17,702.6771534744554
2009-08-18,707.8805623221024
2009-08-19,707.7440705338657
2009-08-20,725.5781634461233
2009-08-21,746.1538415654618
2009-08-24,764.0809402260905
2009-08-25,770.4289953793076
2009-08-26,756.4306095363739
2009-08-27,743.653486616486
2009-08-28,751.8175019010653
2009-08-31,740.4780980612546
2009-09-01,740.8031928059028
2009-09-02,720.9573143209526
2009-09-03,730.4753292830494
2009-09-04,731.5465370147504
2009-09-07,739.4081655013362
2009-09-08,744.4216920137602
2009-09-09,750.7230363461813
2009-09-10,749.5075310922567
2009-09-11,757.8763943329842
2009-09-14,746.6193359257693
2009-09-15,758.1680439866049
2009-09-16,770.6876004227669
2009-09-17,770.7105369943586
2009-09-18,775.8132169556231
2009-09-21,759.6037751285511
2009-09-22,775.5546018129179
2009-09-23,772.8232310033061
2009-09-24,768.6422406794445
2009-09-25,766.7757119874758
2009-09-28,778.6544286144501
2009-09-29,785.1427474711361
2009-09-30,771.8263459051167
2009-10-01,780.7711264516398
2009-10-02,761.0814908545466
2009-10-05,768.2492671155613
2009-10-06,788.1893925524628
2009-10-07,786.7747811691568
2009-10-08,801.5763362669297
2009-10-09,810.58307809117
2009-10-12,833.1653312374135
2009-10-13,819.4084003813969
2009-10-14,842.7441720117366
2009-10-15,836.3531374321699
2009-10-16,827.1203015309792
2009-10-19,839.398883828516
2009-10-20,843.2804384990118
2009-10-21,846.0054131880056
2009-10-22,836.6834104041317
2009-10-23,842.8351216722465
2009-10-26,840.8081131934292
2009-10-27,825.0833706691375
2009-10-28,790.1115775164957
2009-10-29,804.0098169461703
2009-10-30,784.8473840797269
2009-11-02,787.8248656096004
2009-11-03,767.6260876096775
2009-11-04,774.5854430954698
2009-11-05,791.1822025035776
2009-11-06,781.6650030800356
2009-11-09,808.8817512604263
2009-11-10,819.8107857845291
2009-11-11,822.1170896828431
2009-11-12,820.391911621289
2009-11-13,817.341947413017
2009-11-16,837.7378021910918
2009-11-17,835.2038941633549
2009-11-18,829.5237634880182
2009-11-19,816.2955100622578
2009-11-20,811.1850915564661
2009-11-23,821.4101758103027
2009-11-24,814.4810768216831
2009-11-25,805.6057278028959
2009-11-26,782.5000588888173
2009-11-27,787.0406229124974
2009-11-30,786.5214492863096
2009-12-01,801.177233465711
2009-12-02,804.7685771196086
2009-12-03,806.9780808664298
2009-12-04,824.9295740882818
2009-12-07,815.194160422104
2009-12-08,797.8564443786878
2009-12-09,792.6953281237867
2009-12-10,798.3682866598081
2009-12-11,805.1109705902328
2009-12-14,810.8186760120728
2009-12-15,819.1427659438451
2009-12-16,833.956411995102
2009-12-17,821.4478926759858
2009-12-18,829.1487300900877
2009-12-21,839.1872097406247
2009-12-22,843.1746749672473
2009-12-23,847.4953214469316
2009-12-24,851.7234506576075
2009-12-25,853.3747124804698
2009-12-28,854.6375706176526
2009-12-29,854.4708635956325
2009-12-30,851.374630374416
2009-12-31,855.8824238048713
2010-01-01,855.8824238048713
2010-01-04,866.6340205094108
2010-01-05,879.6077063974845
2010-01-06,882.0516586675359
2010-01-07,883.4559586575145
2010-01-08,885.1835544334418
2010-01-11,905.3638241471374
2010-01-12,890.5464923891083
2010-01-13,896.1100547886108
2010-01-14,902.298627111626
2010-01-15,900.6564697985906
2010-01-18,909.6180032914474
2010-01-19,916.6182294312343
2010-01-20,911.2189154488188
2010-01-21,905.6626457521438
2010-01-22,887.4791768946583
2010-01-25,882.1505876812095
2010-01-26,874.4000986244922
2010-01-27,873.4503992729802
2010-01-28,886.0289351666096
2010-01-29,897.2913278417295
2010-02-01,900.0133607349389
2010-02-02,906.0813475975705
2010-02-03,909.1613094255246
2010-02-04,887.2838025580857
2010-02-05,868.6428896625087
2010-02-08,851.0040420381622
2010-02-09,860.1886783753467
2010-02-10,859.2274305726354
2010-02-11,865.9602834262625
2010-02-12,859.4023093103966
2010-02-15,871.4479366696931
2010-02-16,882.5139006220746
2010-02-17,888.7834521541583
2010-02-18,882.5459740622687
2010-02-19,892.0977213151642
2010-02-22,893.9424604248159
2010-02-23,888.677794321278
2010-02-24,880.9528069177135
2010-02-25,869.5927710224832
2010-02-26,881.1033960412317
2010-03-01,902.6287621398071
2010-03-02,908.093136044792
2010-03-03,908.3271455997282
2010-03-04,914.0595378256294
2010-03-05,928.9668488914087
2010-03-08,931.6604914437938
2010-03-09,928.6057382926689
2010-03-10,931.1479668839817
2010-03-11,925.9602305606713
2010-03-12,931.0170182249581
2010-03-15,927.1725126163414
2010-03-16,937.6322349020317
2010-03-17,953.1095537920072
2010-03-18,952.865300133932
2010-03-19,950.7983977544608
2010-03-22,950.9200052600648
2010-03-23,954.9431004103072
2010-03-24,961.5162922579524
2010-03-25,969.6815002995002
2010-03-26,965.0086365379889
2010-03-29,972.3036980242434
2010-03-30,981.3594999100167
2010-03-31,978.6553690025985
2010-04-01,996.229729236354
2010-04-02,997.9141477296236
2010-04-05,1006.6741263235323
2010-04-06,1019.2847610787383
2010-04-07,1014.7345446306675
2010-04-08,1002.3532275005872
2010-04-09,1010.053359340445
2010-04-12,1007.2711235790788
2010-04-13,1002.0989712315317
2010-04-14,1015.3614989293671
2010-04-15,1018.4928307305929
2010-04-16,1006.2126241974712
2010-04-19,986.6768916729991
2010-04-20,996.1316686785129
2010-04-21,1000.5784673533855
2010-04-22,993.232630162926
2010-04-23,1001.5684639907578
2010-04-26,1013.3294856192477
2010-04-27,997.5047554875039
2010-04-28,985.2633226266724
2010-04-29,991.3082027511339
2010-04-30,983.9596965603038
2010-05-03,990.2250643616073
2010-05-04,968.671977540829
2010-05-05,952.6461819313334
2010-05-06,948.0850085746777
2010-05-07,914.8780262329996
2010-05-10,944.9056894154342
2010-05-11,958.5766901556016
2010-05-12,986.0956315038457
2010-05-13,985.4367491026392
2010-05-14,968.6884457784364
2010-05-17,967.9661637090875
2010-05-18,970.3116901718475
2010-05-19,941.4408472380514
2010-05-20,897.8386041034049
2010-05-21,894.2764802139943
2010-05-24,910.1708924791699
2010-05-25,877.4263659731257
2010-05-26,914.0603331479584
2010-05-27,941.4920366090158
2010-05-28,939.4649340877633
2010-05-31,949.6550761926006
2010-06-01,935.7379101828158
2010-06-02,953.7144430504115
2010-06-03,962.8727265585625
2010-06-04,948.7726242716224
2010-06-07,940.8098802591097
2010-06-08,925.7062341172453
2010-06-09,933.0177565620825
2010-06-10,947.8810985637164
2010-06-11,950.0689090289769
2010-06-14,945.5749113625517
2010-06-15,964.5655596016846
2010-06-16,963.4272353025524
2010-06-17,955.6560251123161
2010-06-18,961.8726332755127
2010-06-21,982.630331547302
2010-06-22,972.9288080049503
2010-06-23,963.7097595721215
2010-06-24,950.0396331563182
2010-06-25,946.7349130896316
2010-06-28,952.2804920930997
2010-06-29,930.8291941659373
2010-06-30,922.2634459023552
2010-07-01,889.7742733590164
2010-07-02,905.5020317373528
2010-07-05,909.0690445446734
2010-07-06,925.4002798375295
2010-07-07,926.171868714812
2010-07-08,929.9256003297779
2010-07-09,933.4039649291933
2010-07-12,947.984902424113
2010-07-13,959.1062650052604
2010-07-14,955.713484600763
2010-07-15,943.4802206925189
2010-07-16,929.5379835683015
2010-07-19,928.374708080132
2010-07-20,930.8090809391231
2010-07-21,958.325988545212
2010-07-22,972.0026250400755
2010-07-23,974.2260182413756
2010-07-26,983.0343120899216
2010-07-27,989.7293387534329
2010-07-28,986.6371796360925
2010-07-29,995.3859204063941
2010-07-30,987.4176725580352
2010-08-02,1008.2268341763264
2010-08-03,997.1295432899566
2010-08-04,1002.4238621604183
2010-08-05,1000.5878468844662
2010-08-06,992.5066207140463
2010-08-09,998.1490635380046
2010-08-10,986.5559131140141
2010-08-11,972.1869002119312
2010-08-12,976.3337890395214
2010-08-13,977.0661840400539
2010-08-16,982.4874249243785
2010-08-17,990.9576206934552
2010-08-18,987.9989177360468
2010-08-19,978.6196428259393
2010-08-20,979.6771239338889
2010-08-23,980.888730346594
2010-08-24,961.5080910650755
2010-08-25,960.3570053906305
2010-08-26,969.596116984617
2010-08-27,976.248850139729
2010-08-30,976.5385600091738
2010-08-31,976.7191031317932
2010-09-01,989.2412230474414
2010-09-02,993.7105978165338
2010-09-03,999.5779271614797
2010-09-06,1000.54273824916
2010-09-07,996.5818452453
2010-09-08,1005.4055763879716
2010-09-09,1014.7071013318065
2010-09-10,1013.9830761678087
2010-09-13,1022.0013246639969
2010-09-14,1015.65409679399
2010-09-15,1011.975860144367
2010-09-16,997.067664372166
2010-09-17,995.7677260169047
2010-09-20,1002.9329060665729
2010-09-21,1000.7273604007859
2010-09-22,988.1894339475041
2010-09-23,986.2263805526244
2010-09-24,988.7636725259324
2010-09-27,985.9088422613091
2010-09-28,982.9313740611149
2010-09-29,983.6651500315769
2010-09-30,992.3181436322617
2010-10-01,992.9273496850897
2010-10-04,1000.6335676006015
2010-10-05,1012.0190431970635
2010-10-06,1018.0960826884406
2010-10-07,1006.4225883629981
2010-10-08,1004.7460404028552
2010-10-11,1020.9247153392841
2010-10-12,1019.4496455051659
2010-10-13,1028.0822696378364
2010-10-14,1016.4471159802151
2010-10-15,1013.2164269488952
2010-10-18,1016.7069590097225
2010-10-19,1007.4936716842825
2010-10-20,996.7195098184905
2010-10-21,1010.3590417779961
2010-10-22,1015.8194675265622
2010-10-25,1019.9306325149772
2010-10-26,1021.9068278796354
2010-10-27,1005.6169991916177
2010-10-28,1001.2021900535946
2010-10-29,1005.0292535544299
2010-11-01,1013.452804604434
2010-11-02,1010.2415354948344
2010-11-03,1010.0722294336982
2010-11-04,1016.457884966032
2010-11-05,1025.6480180706965
2010-11-08,1035.603937272797
2010-11-09,1053.6979915287386
2010-11-10,1045.2505281073386
2010-11-11,1038.0977230320907
2010-11-12,1030.9065032262356
2010-11-15,1031.1294493592613
2010-11-16,1015.060331779333
2010-11-17,1015.4527953703899
2010-11-18,1024.5153157753846
2010-11-19,1021.7535533986209
2010-11-22,1010.6457147856271
2010-11-23,1000.3178267259788
2010-11-24,1016.0739083321545
2010-11-25,1020.5774706689995
2010-11-26,1014.2972305091735
2010-11-29,1001.8539155190948
2010-11-30,1012.5775055186103
2010-12-01,1040.0552989343003
