Date,EFM LATIN AMERICA & CARIBBEAN SMALL CAP
2012-01-27,841.4433028223734
2012-01-30,836.8523296496021
2012-01-31,847.5378017763404
2012-02-01,863.9169051660905
2012-02-02,873.4491975073183
2012-02-03,883.4081014762944
2012-02-06,888.993867583295
2012-02-07,878.7972912967498
2012-02-08,880.821980945944
2012-02-09,871.0374622528811
2012-02-10,875.1019199209811
2012-02-13,885.3191376023099
2012-02-14,886.4519259108882
2012-02-15,901.8255154174115
2012-02-16,904.2223401685003
2012-02-17,910.5618220464776
2012-02-20,907.3197337263676
2012-02-21,904.6711193395013
2012-02-22,908.316479451345
2012-02-23,904.9178921091232
2012-02-24,892.7002097277099
2012-02-27,895.7716760736444
2012-02-28,901.6334555141199
2012-02-29,899.7540991898604
2012-03-01,910.6959672276777
2012-03-02,918.5374107245699
2012-03-05,910.6787216316885
2012-03-06,893.0501266590724
2012-03-07,901.0186683149124
2012-03-08,905.5006450179719
2012-03-09,919.5998132269631
2012-03-12,899.4126216862405
2012-03-13,922.2142535031973
2012-03-14,922.6764354963178
2012-03-15,926.9173301829564
2012-03-16,916.4898940291417
2012-03-19,915.5049705025945
2012-03-20,909.7595497207326
2012-03-21,913.1406351066258
2012-03-22,901.7251293867547
2012-03-23,901.8049222674115
2012-03-26,913.8059981696355
2012-03-27,912.3972034352839
2012-03-28,903.6570494078267
2012-03-29,895.1843658941738
2012-03-30,902.3847410790147
2012-04-02,910.7164437207534
2012-04-03,913.257073419211
2012-04-04,917.4431756395835
2012-04-05,923.972027352892
2012-04-06,923.972027352892
2012-04-09,910.7113469884071
2012-04-10,893.7361513897042
2012-04-11,891.3078363342903
2012-04-12,898.8229466584977
2012-04-13,893.5349955849193
2012-04-16,894.5100362280222
2012-04-17,897.0553299129364
2012-04-18,891.4826877190544
2012-04-19,886.1402833516361
2012-04-20,883.5211324611686
2012-04-23,875.8412615209346
2012-04-24,875.4437515240155
2012-04-25,876.354242574496
2012-04-26,875.3561494883503
2012-04-27,883.2662279126354
2012-04-30,883.5790705672803
2012-05-01,881.6763283511305
2012-05-02,884.9285530856872
2012-05-03,882.1357170217556
2012-05-04,883.2306992263127
2012-05-07,886.7211128595627
2012-05-08,882.382805663276
2012-05-09,872.8959481354826
2012-05-10,875.7700741034048
2012-05-11,879.8794683220551
2012-05-14,853.2889918195131
2012-05-15,840.1553895954241
2012-05-16,831.4996947370059
2012-05-17,814.020578136697
2012-05-18,806.1382345989615
2012-05-21,806.9169624457188
2012-05-22,801.4123343338933
2012-05-23,788.8574068679459
2012-05-24,801.3045124967223
2012-05-25,822.7174722198572
2012-05-28,836.148874219551
2012-05-29,833.8663341773942
2012-05-30,828.4616250155144
2012-05-31,826.2004706844573
2012-06-01,806.7130216275629
2012-06-04,789.8329041777623
2012-06-05,791.2898954647557
2012-06-06,804.79326131078
2012-06-07,801.3367001619016
2012-06-08,810.890603681965
2012-06-11,808.3544353763402
2012-06-12,811.9959760705219
2012-06-13,805.6056892517361
2012-06-14,803.770181103402
2012-06-15,820.592428230494
2012-06-18,819.3863741747654
2012-06-19,831.9778166210093
2012-06-20,830.6800972520822
2012-06-21,825.4417809640611
2012-06-22,825.4324139765196
2012-06-25,813.4820245765648
2012-06-26,810.6418204049968
2012-06-27,815.3047045647303
2012-06-28,811.9298922774929
2012-06-29,833.5611959584089
2012-07-02,850.7181184646734
2012-07-03,860.0576831570867
2012-07-04,863.452180442689
2012-07-05,866.4793523194476
2012-07-06,857.8686659522914
2012-07-09,860.2498233556686
2012-07-10,859.3085725235383
2012-07-11,855.856268893317
2012-07-12,849.604867781603
2012-07-13,859.0422405024984
2012-07-16,855.4966910074317
2012-07-17,861.6217678171056
2012-07-18,864.8275421371491
2012-07-19,871.7829007632513
2012-07-20,867.5724012029791
2012-07-23,853.176311487928
2012-07-24,854.6656750896884
2012-07-25,851.3046065515558
2012-07-26,858.7581366920797
2012-07-27,876.9801376313229
2012-07-30,882.7087684059571
2012-07-31,869.1218446964389
2012-08-01,876.2086768931476
2012-08-02,878.5897451902839
2012-08-03,887.0577429195239
2012-08-06,893.3162620654894
2012-08-07,890.065894472062
2012-08-08,899.3865018846892
2012-08-09,903.4697631905027
2012-08-10,909.8508187557663
2012-08-13,901.0474452942512
2012-08-14,901.8837319330197
2012-08-15,904.8642322322133
2012-08-16,909.7125945993196
2012-08-17,914.5333881335223
2012-08-20,915.6711296625011
2012-08-21,909.0012746173678
2012-08-22,909.446905612128
2012-08-23,891.9347094747781
2012-08-24,898.5193777576814
2012-08-27,896.557878728479
2012-08-28,892.8455210097698
2012-08-29,892.9841658720238
2012-08-30,893.8980459937608
2012-08-31,896.6164476545405
2012-09-03,898.9281083843197
2012-09-04,893.6172669055293
2012-09-05,892.9478063326502
2012-09-06,902.2849612470388
2012-09-07,896.6444050263922
2012-09-10,898.1954404297812
2012-09-11,903.8262449434403
2012-09-12,904.9229778037871
2012-09-13,915.067906401308
2012-09-14,905.2518425042562
2012-09-17,898.3875471886845
2012-09-18,906.0608579440539
2012-09-19,911.5584773552
2012-09-20,914.159253709852
2012-09-21,914.2217304689639
2012-09-24,916.2322221383578
2012-09-25,910.9769192598727
2012-09-26,913.2605597091167
2012-09-27,918.3728933067592
2012-09-28,919.7769386165503
2012-10-01,929.257219827662
2012-10-02,925.8567215571694
2012-10-03,929.0657529479473
2012-10-04,928.7518734500095
2012-10-05,932.1322978973059
2012-10-08,934.7866493327003
2012-10-09,935.7092127483521
2012-10-10,930.2658455160871
2012-10-11,936.6091661850722
2012-10-12,933.0372800833366
2012-10-15,945.1539162846614
2012-10-16,943.5109243521066
2012-10-17,941.6387815642718
2012-10-18,942.7505962183814
2012-10-19,937.6635110838149
2012-10-22,933.2211257569599
2012-10-23,930.0059072361207
2012-10-24,931.0639159300081
2012-10-25,933.8870805037185
2012-10-26,929.1396125917917
2012-10-29,921.9619345337667
2012-10-30,921.973361751364
2012-10-31,923.9977000391676
2012-11-01,932.4447914161562
2012-11-02,939.4603827163284
2012-11-05,945.4561006762762
2012-11-06,955.6713687489105
2012-11-07,952.7480299274395
2012-11-08,949.2431873264285
2012-11-09,942.7427879980229
2012-11-12,937.2917378033122
2012-11-13,930.3546117167213
2012-11-14,914.5044241293436
2012-11-15,910.1788739593183
2012-11-16,912.9684102024852
2012-11-19,917.2332830548951
2012-11-20,918.5661912020862
2012-11-21,908.0412127731845
2012-11-22,909.0949818435552
2012-11-23,907.9723637788471
2012-11-26,900.6517668208838
2012-11-27,904.7806916474689
2012-11-28,903.0247535743758
2012-11-29,902.7285093405021
2012-11-30,896.711169235023
2012-12-03,896.788518257317
2012-12-04,895.7457741040639
2012-12-05,897.3144565336823
2012-12-06,916.3694353798095
2012-12-07,924.0266106321166
2012-12-10,926.3453027023427
2012-12-11,926.421138419001
2012-12-12,925.2213102614623
2012-12-13,922.9927586916783
2012-12-14,928.7879647226391
2012-12-17,927.309353788482
2012-12-18,931.7633467692294
2012-12-19,934.5787530751018
2012-12-20,942.0490463060979
2012-12-21,938.2943134717108
2012-12-24,933.4750019713514
2012-12-25,933.4750019713514
2012-12-26,944.3237028017892
2012-12-27,942.5073417909252
2012-12-28,953.7852426720899
2012-12-31,956.8801016583903
2013-01-01,956.8801016583903
2013-01-02,973.3254931984902
2013-01-03,988.3524461518164
2013-01-04,988.8124212049335
2013-01-07,986.1088234280471
2013-01-08,980.2151044263778
2013-01-09,993.9250049822884
2013-01-10,984.4424261824101
2013-01-11,975.0285760859176
2013-01-14,974.8791495538989
2013-01-15,969.4738428339126
2013-01-16,975.8005727360874
2013-01-17,978.6826257905616
2013-01-18,984.6461672552559
2013-01-21,985.1789026100901
2013-01-22,983.7368986476799
2013-01-23,990.4744309122601
2013-01-24,984.0901524823449
2013-01-25,975.1698839517937
2013-01-28,976.1225981480108
2013-01-29,982.8498102848146
2013-01-30,974.8430261872903
2013-01-31,982.2585429037576
2013-02-01,988.3399324851621
2013-02-04,991.4486282967492
2013-02-05,996.7090581156103
2013-02-06,990.223830976833
2013-02-07,998.8245299401602
2013-02-08,999.1518418101685
2013-02-11,995.914383256529
2013-02-12,988.4716865938415
2013-02-13,995.2130109474199
2013-02-14,1003.8510599015015
2013-02-15,997.6763848154966
2013-02-18,993.292977351116
2013-02-19,999.4955956803748
2013-02-20,989.2802161174517
2013-02-21,986.1051036101358
2013-02-22,1000.3172428487284
2013-02-25,998.9610528650417
2013-02-26,1004.4202766390667
2013-02-27,1008.1776545404666
2013-02-28,1014.6283399049179
2013-03-01,1017.7047280494332
2013-03-04,1014.655772731681
2013-03-05,1018.350751480904
2013-03-06,1028.5197893985624
2013-03-07,1020.7630171015405
2013-03-08,1035.5285267323316
2013-03-11,1032.0751668615817
2013-03-12,1033.9920195196344
2013-03-13,1035.7893279628315
2013-03-14,1026.7407413248275
2013-03-15,1010.4219918110962
2013-03-18,1015.9639330550889
2013-03-19,1011.9470087784999
2013-03-20,1008.4922976915981
2013-03-21,1007.9923352268445
2013-03-22,991.5047261951647
2013-03-25,1000.5328228471781
2013-03-26,1009.9155113161976
2013-03-27,1017.5224226719018
2013-03-28,1018.410543599784
2013-03-29,1018.410543599784
2013-04-01,1011.5824891721447
2013-04-02,1009.7354577987337
2013-04-03,1003.24278173208
2013-04-04,998.4968255301344
2013-04-05,993.9031821556117
2013-04-08,1004.4006434877485
2013-04-09,1006.064880398163
2013-04-10,1011.837926121976
2013-04-11,1005.2151966397662
2013-04-12,998.3358219873477
2013-04-15,968.1963337767257
2013-04-16,962.0434845501228
2013-04-17,953.7511304553232
2013-04-18,952.9218716235715
2013-04-19,968.442561286235
2013-04-22,965.8426227268058
2013-04-23,972.5154127755843
2013-04-24,972.3309808670969
2013-04-25,983.4898657234862
2013-04-26,971.1016584209635
2013-04-29,966.487280302988
2013-04-30,966.6307472782901
2013-05-01,964.3370341809696
2013-05-02,970.3695863715017
2013-05-03,976.0471394944307
2013-05-06,976.8951767367545
2013-05-07,981.0451795380262
2013-05-08,977.0254348341167
2013-05-09,981.264657939861
2013-05-10,983.0645431746225
2013-05-13,973.4988646857519
2013-05-14,980.9470006469854
2013-05-15,982.3052137485379
2013-05-16,969.666088015957
2013-05-17,974.6542046770614
2013-05-20,965.320601468526
2013-05-21,960.0182053650808
2013-05-22,960.0630624261184
2013-05-23,947.5306977259154
2013-05-24,948.2579308088212
2013-05-27,946.8889011500755
2013-05-28,948.6259160371692
2013-05-29,922.6528742680954
2013-05-30,913.2488089305947
2013-05-31,893.9399705775252
2013-06-03,883.4506683482446
2013-06-04,883.0591454763392
2013-06-05,868.668004614016
2013-06-06,862.9574042728913
2013-06-07,851.4059152935603
2013-06-10,837.130868883369
2013-06-11,817.0254757866112
2013-06-12,809.0147118564188
2013-06-13,823.90316533666
2013-06-14,817.539429240242
2013-06-17,808.261176396343
2013-06-18,793.2059898885335
2013-06-19,777.5293100769333
2013-06-20,751.1748950105497
2013-06-21,747.904914565933
2013-06-24,739.5893833937295
2013-06-25,761.7660421198739
2013-06-26,784.5447840141126
2013-06-27,796.4099266485953
2013-06-28,788.7251707208472
2013-07-01,780.7556155163234
2013-07-02,755.4791987525219
2013-07-03,745.2713921066991
2013-07-04,759.1593195711137
2013-07-05,750.9819803055748
2013-07-08,752.1512123102764
2013-07-09,752.268687090121
2013-07-10,743.0877768230907
2013-07-11,746.8169697912263
2013-07-12,741.3842446179412
2013-07-15,758.0084049695024
2013-07-16,754.931036266897
2013-07-17,764.394033053326
2013-07-18,771.9877744751201
2013-07-19,765.8874089557037
2013-07-22,769.188459311614
2013-07-23,770.8105501591896
2013-07-24,762.7108197439629
2013-07-25,765.0410553289062
2013-07-26,759.5624189212266
2013-07-29,754.6967659239742
2013-07-30,748.9213647798853
2013-07-31,742.9429959903994
2013-08-01,755.4352541959489
2013-08-02,751.399497346486
2013-08-05,750.4619143361756
2013-08-06,738.2985834684416
2013-08-07,734.2906285991305
2013-08-08,745.7399718966742
2013-08-09,761.0872133135489
2013-08-12,764.9699351401682
2013-08-13,757.1268691734989
2013-08-14,756.5915749257076
2013-08-15,743.1660221762187
2013-08-16,735.7856332712909
2013-08-19,716.4271950076063
2013-08-20,708.8651783641086
2013-08-21,699.3441045233425
2013-08-22,694.6325822932682
2013-08-23,717.729671463179
2013-08-26,711.2285149586398
2013-08-27,691.228577753445
2013-08-28,703.3431372380912
2013-08-29,713.0509195535908
2013-08-30,720.4981125106747
2013-09-02,729.7819171558792
2013-09-03,728.7756570328847
2013-09-04,735.2744165152493
2013-09-05,746.9803627951654
2013-09-06,762.1746586046469
2013-09-09,771.2573153552537
2013-09-10,773.9119594144997
2013-09-11,763.272545396902
2013-09-12,764.4691385161548
2013-09-13,768.0676120300024
2013-09-16,770.4330277201728
2013-09-17,772.8420731830196
2013-09-18,785.5671894508521
2013-09-19,783.9661121951941
2013-09-20,777.7843875138088
2013-09-23,784.5068921036824
2013-09-24,784.0736583406832
2013-09-25,776.6630067274752
2013-09-26,777.2582286230106
2013-09-27,765.4222590782978
2013-09-30,762.7835655344999
2013-10-01,771.9525377733363
2013-10-02,769.817644056201
2013-10-03,761.0582456692887
2013-10-04,765.9133515622477
2013-10-07,763.5560436759723
2013-10-08,761.2254721901577
2013-10-09,764.6767274702995
2013-10-10,778.974717471348
2013-10-11,782.6268889910563
2013-10-14,782.4499430072611
2013-10-15,787.9762862225924
2013-10-16,796.0760115084113
2013-10-17,786.698620315256
2013-10-18,782.2743643432955
2013-10-21,777.6842768501515
2013-10-22,780.7881011047523
2013-10-23,767.165699425456
2013-10-24,755.7263916865608
2013-10-25,760.7058474068708
2013-10-28,764.2084070477473
2013-10-29,760.5539281476748
2013-10-30,755.3884240631603
2013-10-31,754.9186406653733
2013-11-01,750.665893895175
2013-11-04,755.2124278586394
2013-11-05,739.1529946774428
2013-11-06,726.3003293269501
2013-11-07,728.3548800925503
2013-11-08,717.018806747432
2013-11-11,714.0831959625793
2013-11-12,706.8034437316269
2013-11-13,709.9117068462308
2013-11-14,721.3336671075925
2013-11-15,725.1602396662987
2013-11-18,735.3641162093381
2013-11-19,728.6920693517427
2013-11-20,728.4535800634388
2013-11-21,714.7460776477324
2013-11-22,720.9937018975066
2013-11-25,719.2412785934682
2013-11-26,707.8136038487445
2013-11-27,708.0564682992701
2013-11-28,707.2531226797379
2013-11-29,709.9831988621482
2013-12-02,703.0378946453873
2013-12-03,691.6075240791638
2013-12-04,692.1319148787342
2013-12-05,692.9435958500934
2013-12-06,699.0332828151794
2013-12-09,700.1544166525925
2013-12-10,700.1416176547604
2013-12-11,688.3137298319609
2013-12-12,685.3571059486927
2013-12-13,688.4726325109222
2013-12-16,690.7411253063825
2013-12-17,690.4649355563922
2013-12-18,689.056702326343
2013-12-19,693.155217094995
2013-12-20,688.7383188107895
2013-12-23,693.3211107309899
2013-12-24,698.5769156863585
2013-12-25,698.5769156863585
2013-12-26,697.938939684615
2013-12-27,696.0417343040723
2013-12-30,696.9757825982585
2013-12-31,698.176656404845
2014-01-01,698.176656404845
2014-01-02,688.0730592515721
2014-01-03,703.9345990134901
2014-01-06,699.260766558884
2014-01-07,703.4377781665758
2014-01-08,699.4488541077445
2014-01-09,687.3900732732973
2014-01-10,694.3441057031275
2014-01-13,699.46554051695
2014-01-14,694.7609465148636
2014-01-15,701.833739971998
2014-01-16,694.4724485277895
2014-01-17,695.5610776424751
2014-01-20,697.2261969020998
2014-01-21,688.9941477200944
2014-01-22,690.9813775591358
2014-01-23,672.7835002303973
2014-01-24,653.8866775442966
2014-01-27,651.9977100895077
2014-01-28,654.5793225926267
2014-01-29,644.1831666911477
2014-01-30,650.1450313366622
2014-01-31,651.0685225751142
2014-02-03,638.1293387181473
2014-02-04,639.550715001207
2014-02-05,635.3931949061824
2014-02-06,646.9178936177991
2014-02-07,646.5801235061169
2014-02-10,639.4852796408882
2014-02-11,641.4407611365747
2014-02-12,646.2703117703976
2014-02-13,640.4274325227937
2014-02-14,649.2976359733499
2014-02-17,646.4415079918622
2014-02-18,630.2752935463401
2014-02-19,630.8255828303355
2014-02-20,636.2760995609508
2014-02-21,639.2778251142015
2014-02-24,647.1583270917301
2014-02-25,641.0645288365744
2014-02-26,639.8233594694722
2014-02-27,645.4858398891834
2014-02-28,639.9601621159167
2014-03-03,635.2188479697217
2014-03-04,641.8796350987562
2014-03-05,641.8228249837607
2014-03-06,647.6912606251759
2014-03-07,634.7102747190481
2014-03-10,623.9714310144864
2014-03-11,623.0322362789456
2014-03-12,616.8206586784025
2014-03-13,616.9888230640447
2014-03-14,609.9556344986285
2014-03-17,611.0020468837067
2014-03-18,623.0297882727151
2014-03-19,627.8700782699456
2014-03-20,639.1643252165962
2014-03-21,647.9626290252477
2014-03-24,647.5394962617016
2014-03-25,652.7967829680831
2014-03-26,648.670264936237
2014-03-27,669.8410981266271
2014-03-28,676.4895542303723
2014-03-31,679.8713091122872
2014-04-01,677.216202966886
2014-04-02,683.926696658567
2014-04-03,680.346938904332
2014-04-04,692.7098202779158
2014-04-07,689.9258395136864
2014-04-08,697.6995076607845
2014-04-09,689.3386808113522
2014-04-10,687.0936810300951
2014-04-11,683.6692383544137
2014-04-14,687.6384452261368
2014-04-15,675.9547245458219
2014-04-16,684.3913486626179
2014-04-17,684.0514236351897
2014-04-18,684.0514236351897
2014-04-21,687.687587632422
2014-04-22,685.5957447733479
2014-04-23,678.4624039836879
2014-04-24,683.9455649965182
2014-04-25,674.7330953442388
2014-04-28,675.5578251364296
2014-04-29,684.6157324149701
2014-04-30,681.5412166573258
2014-05-01,682.5012374257091
2014-05-02,695.3897552189212
2014-05-05,692.7784424722375
2014-05-06,689.4194155154084
2014-05-07,694.8988108007612
2014-05-08,700.8834079259387
2014-05-09,703.5741002876453
2014-05-12,709.9059355391461
2014-05-13,718.4966976972812
2014-05-14,717.0324764529519
2014-05-15,709.6226854303956
2014-05-16,713.05998325635
2014-05-19,714.5250898585887
2014-05-20,710.3814665876266
2014-05-21,712.7495239347079
2014-05-22,718.4635643888016
2014-05-23,717.6746969706963
2014-05-26,717.0811107500871
2014-05-27,712.9763895423598
2014-05-28,715.3530300661132
2014-05-29,722.5772856757716
2014-05-30,711.7762436475614
2014-06-02,707.9985399584368
2014-06-03,709.1282060073632
2014-06-04,705.5635248125012
2014-06-05,710.6997697081638
2014-06-06,723.706246187803
2014-06-09,734.2468834307894
2014-06-10,736.0122190900063
2014-06-11,737.3117363660829
2014-06-12,737.5667889154549
2014-06-13,735.215220813759
2014-06-16,730.2582168073769
2014-06-17,727.4454141024305
2014-06-18,729.7719155596162
2014-06-19,734.0233064676771
2014-06-20,732.6865036010765
2014-06-23,734.8735721735334
2014-06-24,736.6506512768754
2014-06-25,735.1947146012454
2014-06-26,736.4892926102707
