Date,EFM AFRICA ex ZA SMALL CAP
2011-05-24,833.1046265996166
2011-05-25,835.3576955933715
2011-05-26,840.7771356377767
2011-05-27,832.9231981340337
2011-05-30,841.2283301606519
2011-05-31,837.0275313002553
2011-06-01,839.3426917396284
2011-06-02,832.6088037737727
2011-06-03,829.126714616822
2011-06-06,827.0277402791063
2011-06-07,817.8240779160062
2011-06-08,824.293324264579
2011-06-09,830.0607273520963
2011-06-10,834.4387461623214
2011-06-13,836.5960363946402
2011-06-14,832.9595931411446
2011-06-15,844.3187648905767
2011-06-16,847.0523052766446
2011-06-17,841.0249342661203
2011-06-20,835.8809175055427
2011-06-21,828.0456140944756
2011-06-22,822.7197444702933
2011-06-23,839.0805853194194
2011-06-24,841.3577424804571
2011-06-27,834.5170006758747
2011-06-28,831.63676705805
2011-06-29,819.8882059799108
2011-06-30,815.62850809461
2011-07-01,816.0629707693425
2011-07-04,819.3550498842399
2011-07-05,815.1697318692641
2011-07-06,809.9148103943737
2011-07-07,809.9744895906647
2011-07-08,811.8443650673931
2011-07-11,812.3943587473008
2011-07-12,801.0477116210178
2011-07-13,796.4195252584152
2011-07-14,792.2860529156899
2011-07-15,794.428095124097
2011-07-18,800.7927064054342
2011-07-19,786.5174593367831
2011-07-20,789.1181850448387
2011-07-21,782.1361619211946
2011-07-22,787.3559636368867
2011-07-25,790.8679471633211
2011-07-26,783.7070174856656
2011-07-27,784.6583068881955
2011-07-28,785.0788555176174
2011-07-29,777.9201193756616
2011-08-01,790.191158717077
2011-08-02,783.6399972030887
2011-08-03,779.8096226436245
2011-08-04,789.4477209050881
2011-08-05,780.7835264054738
2011-08-08,753.1328049367182
2011-08-09,723.7823597500055
2011-08-10,734.7515016277109
2011-08-11,726.9649105497739
2011-08-12,734.5462077706054
2011-08-15,726.7857591234422
2011-08-16,729.693904937283
2011-08-17,732.2281585178445
2011-08-18,742.3656697820351
2011-08-19,736.8962677338858
2011-08-22,727.2611855713442
2011-08-23,722.9479619077246
2011-08-24,725.6502558523549
2011-08-25,723.1889905177931
2011-08-26,721.584457012805
2011-08-29,709.4769492051274
2011-08-30,714.3290345488462
2011-08-31,716.0796271366032
2011-09-01,717.4691106475265
2011-09-02,724.647392283937
2011-09-05,730.8812302574003
2011-09-06,733.1464609533177
2011-09-07,732.2084026326862
2011-09-08,732.8907281406679
2011-09-09,743.3795829601017
2011-09-12,739.6155307500112
2011-09-13,729.8797434274856
2011-09-14,721.9781861646396
2011-09-15,706.8550982119464
2011-09-16,715.0549573711854
2011-09-19,715.0061615887693
2011-09-20,714.349486867789
2011-09-21,709.9538995182528
2011-09-22,707.7537993456989
2011-09-23,699.2201996701075
2011-09-26,683.071699870348
2011-09-27,667.9393779677262
2011-09-28,661.2943742581467
2011-09-29,660.4725372655084
2011-09-30,671.6823272328354
2011-10-03,677.5852173377161
2011-10-04,679.5099590784821
2011-10-05,673.3334184871662
2011-10-06,665.7939586202507
2011-10-07,659.8020528585092
2011-10-10,644.2793758933446
2011-10-11,649.2712335461861
2011-10-12,647.7758214804313
2011-10-13,647.5653697087816
2011-10-14,645.0751300976018
2011-10-17,650.6200182872959
2011-10-18,654.933904541875
2011-10-19,661.5138544440991
2011-10-20,660.0257334005395
2011-10-21,650.333605328538
2011-10-24,650.0483517927137
2011-10-25,657.1760254267026
2011-10-26,658.6126678846823
2011-10-27,653.0205591880405
2011-10-28,658.1397830572564
2011-10-31,662.8926183235621
2011-11-01,672.0539718916568
2011-11-02,667.2004854441462
2011-11-03,670.4523653716107
2011-11-04,667.0326812100491
2011-11-07,667.6647571564864
2011-11-08,665.7573657042764
2011-11-09,672.8487922927154
2011-11-10,669.8452027154258
2011-11-11,663.2594536797102
2011-11-14,655.0638385216914
2011-11-15,654.1879886147552
2011-11-16,656.1622384982371
2011-11-17,657.9304109337318
2011-11-18,655.5701735283014
2011-11-21,642.5660843739522
2011-11-22,630.8562721189575
2011-11-23,637.4871285834722
2011-11-24,637.9129207040567
2011-11-25,637.6401334501444
2011-11-28,634.4629825273205
2011-11-29,639.5513867525258
2011-11-30,634.7163495609307
2011-12-01,634.4082847342902
2011-12-02,633.0801082556998
2011-12-05,626.4484553218343
2011-12-06,629.1885306727218
2011-12-07,623.6577356390613
2011-12-08,624.4604264947379
2011-12-09,623.8033093305918
2011-12-12,625.797661804873
2011-12-13,632.4931143123897
2011-12-14,636.3682795866822
2011-12-15,634.7460205411556
2011-12-16,634.4985112488699
2011-12-19,625.7396217467913
2011-12-20,617.7597042708035
2011-12-21,621.4209624136245
2011-12-22,617.8421249072876
2011-12-23,617.684229392965
2011-12-26,618.2847586767655
2011-12-27,616.0069110124304
2011-12-28,615.2540265689026
2011-12-29,615.3930745675746
2011-12-30,623.1621817273917
2012-01-02,624.5762680850964
2012-01-03,625.0999897418397
2012-01-04,629.4340325490617
2012-01-05,631.2187865520034
2012-01-06,629.9642376658566
2012-01-09,627.1859670861676
2012-01-10,627.9269683742809
2012-01-11,632.5721505349209
2012-01-12,629.5466407314923
2012-01-13,634.8738202978884
2012-01-16,637.5739962991613
2012-01-17,638.500591584517
2012-01-18,637.4997265952995
2012-01-19,632.3083198214576
2012-01-20,630.9084132938983
2012-01-23,626.5981446453314
2012-01-24,630.13923168857
2012-01-25,633.0197949532338
2012-01-26,639.7658853290918
2012-01-27,643.0057282452374
2012-01-30,647.9896575955705
2012-01-31,657.668516162991
2012-02-01,657.2281138048963
2012-02-02,654.1281922036148
2012-02-03,656.774669425916
2012-02-06,654.773074022109
2012-02-07,651.5998554372542
2012-02-08,654.3863983790338
2012-02-09,650.2047403626844
2012-02-10,651.1483160616771
2012-02-13,663.6701010629041
2012-02-14,670.5027812411099
2012-02-15,677.1279307605683
2012-02-16,681.7438911883952
2012-02-17,680.6459558577762
2012-02-20,685.9376905827942
2012-02-21,680.9392847819256
2012-02-22,682.184319685712
2012-02-23,692.2436383704778
2012-02-24,689.5233090894967
2012-02-27,704.8470100032158
2012-02-28,704.7715530479409
2012-02-29,712.4563076060049
2012-03-01,713.4941073367144
2012-03-02,720.2943550039355
2012-03-05,722.2888562573777
2012-03-06,731.886547806209
2012-03-07,727.022349354085
2012-03-08,713.8524470362782
2012-03-09,720.1645939823198
2012-03-12,706.021427791531
2012-03-13,691.9571260468712
2012-03-14,696.4221377714941
2012-03-15,695.1402119350762
2012-03-16,689.675227535904
2012-03-19,682.3656880689533
2012-03-20,686.6593572975274
2012-03-21,694.0545059287907
2012-03-22,692.2102273595814
2012-03-23,689.7657113993073
2012-03-26,669.5392208549661
2012-03-27,671.3470639866591
2012-03-28,670.8246820037265
2012-03-29,669.6541948448265
2012-03-30,665.643489595504
2012-04-02,658.3017250366345
2012-04-03,659.5070451798333
2012-04-04,668.8705543908317
2012-04-05,672.5333677947885
2012-04-06,672.6475875715873
2012-04-09,663.7884745143635
2012-04-10,656.1637356055804
2012-04-11,658.3275385683005
2012-04-12,657.9641413947766
2012-04-13,661.2145919664065
2012-04-16,667.0395079616336
2012-04-17,659.5361491584625
2012-04-18,659.0613785005037
2012-04-19,669.1811185457295
2012-04-20,672.908071358382
2012-04-23,690.9498805943507
2012-04-24,691.7656125548905
2012-04-25,694.9356889821214
2012-04-26,696.447717225452
2012-04-27,692.6579464351305
2012-04-30,696.1439222261547
2012-05-01,696.8405806646343
2012-05-02,696.3100660020949
2012-05-03,700.1290689011267
2012-05-04,710.1282995673637
2012-05-07,725.1992484621373
2012-05-08,728.3291587899771
2012-05-09,729.1071853639799
2012-05-10,730.8946507695798
2012-05-11,731.4053284428263
2012-05-14,740.5303591804644
2012-05-15,736.8645829691144
2012-05-16,733.332163809287
2012-05-17,728.6651298937794
2012-05-18,723.9453868132854
2012-05-21,718.0274565009972
2012-05-22,719.3843641235993
2012-05-23,727.3382853254519
2012-05-24,726.4746826710694
2012-05-25,730.076895730613
2012-05-28,716.2324989223646
2012-05-29,715.9502769989397
2012-05-30,721.8070533101461
2012-05-31,722.363074587613
2012-06-01,718.9257590382173
2012-06-04,709.6030922448103
2012-06-05,695.3260772483457
2012-06-06,693.812509771731
2012-06-07,688.8809318699161
2012-06-08,688.1453123153238
2012-06-11,680.4469476449536
2012-06-12,682.3435290444648
2012-06-13,675.3189742098009
2012-06-14,675.8397257158381
2012-06-15,674.4462120529165
2012-06-18,674.757729652624
2012-06-19,664.7665500661982
2012-06-20,665.2433386481431
2012-06-21,662.942581032966
2012-06-22,665.4395456808938
2012-06-25,695.3359359732317
2012-06-26,698.417462887194
2012-06-27,701.46256644127
2012-06-28,703.6818636474451
2012-06-29,692.5151819994563
2012-07-02,711.4997528665762
2012-07-03,715.7442595524423
2012-07-04,716.5685181722911
2012-07-05,730.0503206850221
2012-07-06,734.251898506312
2012-07-09,720.6689804786339
2012-07-10,722.9589744694699
2012-07-11,726.5165240182638
2012-07-12,725.6677836645799
2012-07-13,722.1214572944511
2012-07-16,717.7010471069466
2012-07-17,726.2726578312079
2012-07-18,726.9761715102264
2012-07-19,728.0295918465846
2012-07-20,734.450347068584
2012-07-23,738.9723667665272
2012-07-24,742.7911061963134
2012-07-25,736.1482711244867
2012-07-26,729.0474352071984
2012-07-27,723.1228412275246
2012-07-30,733.1298479727576
2012-07-31,731.0452753520365
2012-08-01,733.4446725714963
2012-08-02,742.7284842232391
2012-08-03,732.4970026786535
2012-08-06,733.0913505576772
2012-08-07,733.8902611807025
2012-08-08,729.9944795626036
2012-08-09,733.4375219957369
2012-08-10,730.5140029925753
2012-08-13,732.3138020645083
2012-08-14,737.4173224902604
2012-08-15,740.0518329420324
2012-08-16,740.5606213226749
2012-08-17,746.8455639103897
2012-08-20,744.3489328018351
2012-08-21,741.2916777829043
2012-08-22,736.3084214012681
2012-08-23,736.2412954307184
2012-08-24,740.0585927414156
2012-08-27,749.1922545388837
2012-08-28,749.1240222757165
2012-08-29,749.012441671995
2012-08-30,757.8927628016091
2012-08-31,753.9960062731419
2012-09-03,767.6188993877753
2012-09-04,778.3475125882819
2012-09-05,778.1066630363376
2012-09-06,781.8914483195904
2012-09-07,776.6170043731337
2012-09-10,774.1505284589607
2012-09-11,776.9653148456987
2012-09-12,779.6826734997802
2012-09-13,783.5989235852444
2012-09-14,776.3504827725005
2012-09-17,798.2166995485061
2012-09-18,809.015437633467
2012-09-19,816.1220302422503
2012-09-20,815.7634037532032
2012-09-21,819.6366360186761
2012-09-24,824.5945644371362
2012-09-25,831.389908909414
2012-09-26,833.3038253919916
2012-09-27,823.5736981504352
2012-09-28,819.8958558694761
2012-10-01,795.824951366774
2012-10-02,786.9694184760176
2012-10-03,795.8403108044683
2012-10-04,797.0753534726252
2012-10-05,796.7444203846878
2012-10-08,792.9584787317577
2012-10-09,805.9510363719596
2012-10-10,823.7312807122344
2012-10-11,827.0954581968665
2012-10-12,820.7098554844742
2012-10-15,821.083141856438
2012-10-16,808.8097438732091
2012-10-17,814.8780829901775
2012-10-18,815.2989252259363
2012-10-19,819.0842512722791
2012-10-22,815.5230949514405
2012-10-23,822.6820424445068
2012-10-24,829.303460778093
2012-10-25,829.5720482941089
2012-10-26,830.8887762928771
2012-10-29,840.2283265121093
2012-10-30,831.4648297205321
2012-10-31,824.8830131285201
2012-11-01,818.8470016043652
2012-11-02,822.7042513703078
2012-11-05,808.2676761109182
2012-11-06,812.9331960814559
2012-11-07,818.3333896881584
2012-11-08,821.5162732251443
2012-11-09,821.6810310770287
2012-11-12,820.9036150400898
2012-11-13,827.0966065944629
2012-11-14,821.6266831593316
2012-11-15,820.6853894724809
2012-11-16,824.2453697454768
2012-11-19,806.8485601620796
2012-11-20,808.5857475835555
2012-11-21,804.5694963812323
2012-11-22,800.4775332857503
2012-11-23,800.0848185946049
2012-11-26,768.49709924939
2012-11-27,768.9794675274728
2012-11-28,755.0523688096949
2012-11-29,757.3081064634132
2012-11-30,756.6770479749655
2012-12-03,749.6875756444877
2012-12-04,754.3336768488673
2012-12-05,757.4518136990899
2012-12-06,746.9359358587624
2012-12-07,754.6763384830429
2012-12-10,764.2472921299742
2012-12-11,762.9698171983479
2012-12-12,771.5805701511363
2012-12-13,773.0322385218626
2012-12-14,773.4793789578276
2012-12-17,775.4714260676601
2012-12-18,776.6060587957693
2012-12-19,783.4644598267998
2012-12-20,791.2012462690262
2012-12-21,792.1276952802078
2012-12-24,783.8785680728978
2012-12-25,782.0591815231181
2012-12-26,777.8549949569978
2012-12-27,787.2099780189806
2012-12-28,794.2563637931462
2012-12-31,790.3747477263278
2013-01-01,790.3747477263278
2013-01-02,804.4360144025774
2013-01-03,821.3032746621494
2013-01-04,828.4940511094455
2013-01-07,834.4115554528216
2013-01-08,839.8048723309357
2013-01-09,837.1856906247335
2013-01-10,820.3370822383611
2013-01-11,816.9866722621356
2013-01-14,821.6337006433317
2013-01-15,824.0333685454757
2013-01-16,840.103720306695
2013-01-17,832.4779745830566
2013-01-18,843.3652844821006
2013-01-21,841.0701963437656
2013-01-22,841.1288023601425
2013-01-23,839.8100602777517
2013-01-24,833.5735284789406
2013-01-25,838.039110538321
2013-01-28,839.9776710632582
2013-01-29,838.9233935015285
2013-01-30,836.0516452448247
2013-01-31,842.8265704778199
2013-02-01,835.17741058866
2013-02-04,858.2872719683469
2013-02-05,877.2069631391827
2013-02-06,883.7750426969363
2013-02-07,886.4203927505466
2013-02-08,889.1675086220065
2013-02-11,892.6703315165933
2013-02-12,897.4245854029061
2013-02-13,895.0955387647743
2013-02-14,895.401789397104
2013-02-15,891.7371698664242
2013-02-18,889.4847921625816
2013-02-19,883.8850863293959
2013-02-20,873.5402498744954
2013-02-21,877.0565961193099
2013-02-22,874.6234880209319
2013-02-25,861.5142953241697
2013-02-26,871.1586913311637
2013-02-27,870.0304616764142
2013-02-28,865.8581489668338
2013-03-01,878.7000077136763
2013-03-04,874.1931874027769
2013-03-05,869.70766121276
2013-03-06,872.1809418695995
2013-03-07,877.7300148011387
2013-03-08,892.9616592371843
2013-03-11,898.1895774586355
2013-03-12,903.6263785113808
2013-03-13,902.2264032705967
2013-03-14,887.4329064364075
2013-03-15,875.7038259200276
2013-03-18,885.6397040265852
2013-03-19,887.3418484908069
2013-03-20,878.0749821462439
2013-03-21,881.5158097097116
2013-03-22,878.0299935130514
2013-03-25,881.0316990447814
2013-03-26,879.914057611289
2013-03-27,886.041540819047
2013-03-28,887.1204440547814
2013-03-29,887.3621399181987
2013-04-01,882.9014583324131
2013-04-02,899.3069346618331
2013-04-03,901.6716138602427
2013-04-04,899.0901036352891
2013-04-05,884.9502308439937
2013-04-08,888.2094101506833
2013-04-09,876.8538950345536
2013-04-10,865.2033996351573
2013-04-11,870.721889358552
2013-04-12,873.8068745096564
2013-04-15,877.0481270308638
2013-04-16,875.8502125104229
2013-04-17,870.9175861666422
2013-04-18,859.3354929507078
2013-04-19,854.1796894335524
2013-04-22,854.7143905255145
2013-04-23,856.6675021417993
2013-04-24,853.3579321761641
2013-04-25,851.7580533525726
2013-04-26,851.0088833677814
2013-04-29,846.7839252185034
2013-04-30,842.9918556310766
2013-05-01,842.5699769831018
2013-05-02,861.4230526736841
2013-05-03,870.9324574411097
2013-05-06,874.0828332625614
2013-05-07,880.5384453496622
2013-05-08,885.1980139681422
2013-05-09,895.418373729351
2013-05-10,906.5119737064149
2013-05-13,905.7096193774811
2013-05-14,908.3760451437588
2013-05-15,918.8268761142735
2013-05-16,915.0006902125679
2013-05-17,920.0351490621363
2013-05-20,920.952136982127
2013-05-21,919.8855143039318
2013-05-22,928.9109950169221
2013-05-23,923.9297750521266
2013-05-24,931.2934400441505
2013-05-27,924.5371010834705
2013-05-28,933.3530734173702
2013-05-29,923.6787255434182
2013-05-30,926.8941929337088
2013-05-31,936.4009583028804
2013-06-03,922.4223405973904
2013-06-04,912.9855943290061
2013-06-05,907.5942609311894
2013-06-06,899.5596479835328
2013-06-07,897.4084598637102
2013-06-10,877.8152491153328
2013-06-11,875.7866605272385
2013-06-12,852.923740861379
2013-06-13,841.1036126982615
2013-06-14,828.7307857061136
2013-06-17,836.3258368582665
2013-06-18,834.4185110666862
2013-06-19,830.8467159642978
2013-06-20,844.499212917022
2013-06-21,846.3782578218573
2013-06-24,828.7654824720826
2013-06-25,826.5679294214198
2013-06-26,836.9980176728767
2013-06-27,841.9174081933185
2013-06-28,847.9348004039512
2013-07-01,845.3665984214963
2013-07-02,867.9630271019435
2013-07-03,874.6222201289127
2013-07-04,906.0168997488346
2013-07-05,912.6178188734566
2013-07-08,892.4767853948314
2013-07-09,905.2407566096717
2013-07-10,911.905890603452
2013-07-11,901.0478113779446
2013-07-12,900.3255737887567
2013-07-15,905.8076760619165
2013-07-16,908.1938742101387
2013-07-17,913.335346369679
2013-07-18,914.5215372493708
2013-07-19,912.2897235193701
2013-07-22,916.359866222899
2013-07-23,912.7903310032538
2013-07-24,898.4009063771061
2013-07-25,894.6280850158427
2013-07-26,894.4016994738236
2013-07-29,897.5506589184048
2013-07-30,893.4412671160197
2013-07-31,891.1817146217403
2013-08-01,901.4320894269981
2013-08-02,896.4398057679167
2013-08-05,914.8275693189524
2013-08-06,908.4587874378834
2013-08-07,906.2852631688149
2013-08-08,903.0650070166582
2013-08-09,904.7780884516771
2013-08-12,904.4989207116377
2013-08-13,900.3674928574475
2013-08-14,890.4309738597495
2013-08-15,895.8526872844297
2013-08-16,889.4412009996444
2013-08-19,872.1525382637028
2013-08-20,869.0164658278352
2013-08-21,872.7183456622076
2013-08-22,879.4272677577338
2013-08-23,878.4352204444552
2013-08-26,879.1132318401951
2013-08-27,866.4219879349406
2013-08-28,858.1894302169661
2013-08-29,860.8942649222167
2013-08-30,861.3403144676774
2013-09-02,858.7444625773416
2013-09-03,856.6586655792877
2013-09-04,857.2655405766352
2013-09-05,863.6963898744988
2013-09-06,863.3367788843383
2013-09-09,860.6901236821296
2013-09-10,865.1453403400455
2013-09-11,872.1201264517451
2013-09-12,874.9115960492187
2013-09-13,879.6520908661938
2013-09-16,877.2492478385802
2013-09-17,874.3070279611493
2013-09-18,867.4960806760096
2013-09-19,863.086792759042
2013-09-20,873.9040261145341
2013-09-23,883.6574548034175
2013-09-24,882.5240917352016
2013-09-25,878.6412563907585
2013-09-26,881.4591373929322
2013-09-27,887.3747089315287
2013-09-30,877.4945992359771
2013-10-01,880.3330432881341
2013-10-02,878.5280644657992
2013-10-03,882.2813598842159
2013-10-04,889.0410085267583
2013-10-07,897.3264040874601
2013-10-08,900.8976814590187
2013-10-09,909.9995737149327
2013-10-10,917.5392643082497
2013-10-11,920.826784787747
2013-10-14,924.3319149013703
2013-10-15,930.5118198491157
2013-10-16,932.0138029123186
2013-10-17,923.3698475204685
2013-10-18,926.9447987651982
2013-10-21,938.4122590921413
2013-10-22,937.3927728503406
2013-10-23,940.342797674191
2013-10-24,937.787237235348
2013-10-25,939.4919347679197
2013-10-28,926.5450940335184
2013-10-29,930.350017522786
2013-10-30,934.2006101325384
2013-10-31,943.8772245600569
2013-11-01,951.4611748568536
2013-11-04,953.8472222962971
2013-11-05,958.4335484418208
2013-11-06,968.4060183489233
2013-11-07,978.7387232980045
2013-11-08,984.2856900655859
2013-11-11,970.8042478739989
2013-11-12,973.2999588109211
2013-11-13,971.5991023487109
2013-11-14,968.5846737485041
2013-11-15,971.6843740744748
2013-11-18,981.3226393721055
2013-11-19,992.0709997892666
2013-11-20,1017.3512665774623
2013-11-21,1027.808968252846
2013-11-22,1026.8235421542606
2013-11-25,1010.3393258107963
2013-11-26,997.4133614648075
2013-11-27,986.2099768545155
2013-11-28,982.0104368756062
2013-11-29,974.5536237018872
2013-12-02,984.358406581242
2013-12-03,987.538532693794
2013-12-04,994.7288087185586
2013-12-05,988.9378863745726
2013-12-06,983.7387280981549
2013-12-09,983.8259597961
2013-12-10,982.5647590441263
2013-12-11,981.2589821855493
2013-12-12,991.6500660193543
2013-12-13,994.918810166432
2013-12-16,995.0837294242053
2013-12-17,1000.8555587611787
2013-12-18,997.4964937375304
2013-12-19,1009.2874120710821
2013-12-20,1007.6629919361255
2013-12-23,1007.1077912008881
2013-12-24,1020.1640181941943
2013-12-25,1028.4074357777567
2013-12-26,1019.6146623216977
2013-12-27,1020.3645141789599
2013-12-30,1022.2214913562203
2013-12-31,1031.5113337792914
2014-01-01,1031.5113337792914
2014-01-02,1051.9921157018655
2014-01-03,1053.6143372406045
2014-01-06,1043.6226690394985
2014-01-07,1038.163202691751
2014-01-08,1043.3769463364576
2014-01-09,1060.7019718238835
2014-01-10,1060.1312303322716
2014-01-13,1075.787300496548
2014-01-14,1077.3457307180847
2014-01-15,1088.0151146319592
2014-01-16,1083.0173492087788
2014-01-17,1085.4937715540057
2014-01-20,1082.7954424758695
2014-01-21,1090.0933882044415
2014-01-22,1089.7883768372023
2014-01-23,1085.29699444465
2014-01-24,1083.2603707856883
2014-01-27,1077.8015628493115
2014-01-28,1073.9744611335161
2014-01-29,1061.9833893771624
2014-01-30,1064.6817177653604
2014-01-31,1072.4518422098256
2014-02-03,1076.1664968205532
2014-02-04,1076.8580929260538
2014-02-05,1077.564583911587
2014-02-06,1077.1753797597705
2014-02-07,1076.9417606138666
2014-02-10,1073.8811273069737
2014-02-11,1071.8043709193103
2014-02-12,1077.2840604144828
2014-02-13,1067.7028623290198
2014-02-14,1059.1121369942566
2014-02-17,1061.0488883307844
2014-02-18,1067.6545691574765
2014-02-19,1070.2706539239546
2014-02-20,1081.1661769175312
2014-02-21,1076.5077739288831
2014-02-24,1088.2542092804001
2014-02-25,1092.9209766087565
2014-02-26,1092.9827693609384
2014-02-27,1096.196223968485
2014-02-28,1094.3505798979959
2014-03-03,1077.4739019562764
2014-03-04,1081.7038870869214
2014-03-05,1091.0524048902007
2014-03-06,1076.114276090491
2014-03-07,1074.7677080892047
2014-03-10,1076.8968344477953
2014-03-11,1083.3361206904592
2014-03-12,1079.5598272128866
2014-03-13,1076.9083535793466
2014-03-14,1072.8096748135215
2014-03-17,1066.31890077373
2014-03-18,1064.8128041767052
2014-03-19,1068.0124951721505
2014-03-20,1079.280174333802
2014-03-21,1088.6167928397
2014-03-24,1088.0375869775646
2014-03-25,1095.4002345499712
2014-03-26,1093.8852530251934
2014-03-27,1083.7250027214911
2014-03-28,1080.0499860703942
2014-03-31,1050.470875873916
2014-04-01,1050.0344856073789
2014-04-02,1052.3977320396348
2014-04-03,1039.8436240103058
2014-04-04,1041.8128030064001
2014-04-07,1026.7029441795735
2014-04-08,1036.8949982447984
2014-04-09,1045.4419560810406
2014-04-10,1054.6213125888034
2014-04-11,1058.8131738794107
2014-04-14,1058.6525029073375
2014-04-15,1064.248049862422
2014-04-16,1070.1297881607297
2014-04-17,1070.393120636005
2014-04-18,1070.4784255984584
2014-04-21,1072.5468606857692
2014-04-22,1080.6848718383505
2014-04-23,1074.9735581782684
2014-04-24,1075.4482405521621
2014-04-25,1076.4125190336767
2014-04-28,1061.2820552069018
2014-04-29,1059.4311173028925
2014-04-30,1060.9194628878852
2014-05-01,1060.8417894918925
2014-05-02,1060.7921895673364
2014-05-05,1065.1645689522484
2014-05-06,1060.3047855068826
2014-05-07,1058.0235480697586
2014-05-08,1061.8354339942873
2014-05-09,1069.1840378212123
2014-05-12,1072.9788613273183
2014-05-13,1081.271528073743
2014-05-14,1089.30004177332
2014-05-15,1093.5399732684982
2014-05-16,1096.476042426536
2014-05-19,1097.004745223425
2014-05-20,1097.9234361981291
2014-05-21,1100.3429614908252
2014-05-22,1110.051700973157
2014-05-23,1120.5643598703969
2014-05-26,1121.174756257489
2014-05-27,1123.2767472976323
2014-05-28,1117.1418207608945
2014-05-29,1100.4285284292391
2014-05-30,1104.5050250370678
2014-06-02,1093.3102578489436
2014-06-03,1094.0644453487998
2014-06-04,1099.1680043148858
2014-06-05,1118.1161322799742
2014-06-06,1122.8964009626222
2014-06-09,1138.266956620292
2014-06-10,1136.4751693679777
2014-06-11,1141.1968403200103
2014-06-12,1138.9585580434161
2014-06-13,1141.2016452546686
2014-06-16,1132.2585183642798
2014-06-17,1131.2274826208418
2014-06-18,1132.1556202593868
