Date,EM GCC COUNTRIES DOMESTIC SMALL CAP
2015-03-12,1077.984747830752
2015-03-13,1087.7180131488071
2015-03-16,1044.828871747288
2015-03-17,1037.254971605262
2015-03-18,1012.618666366768
2015-03-19,1020.665267959664
2015-03-20,1004.4965004557404
2015-03-23,991.925426165042
2015-03-24,997.6756100130025
2015-03-25,982.573161148831
2015-03-26,976.2822235332951
2015-03-27,978.7474467040392
2015-03-30,993.7348501212367
2015-03-31,1004.4853537748772
2015-04-01,1003.5581153937268
2015-04-02,1010.7120608079836
2015-04-03,1010.7120608079836
2015-04-06,1006.3730477958433
2015-04-07,1037.5418139262108
2015-04-08,1048.6842936653356
2015-04-09,1068.423890667447
2015-04-10,1073.6018731046909
2015-04-13,1076.0402699238377
2015-04-14,1070.7032021252367
2015-04-15,1105.826527149471
2015-04-16,1115.9105512069596
2015-04-17,1108.1423778855453
2015-04-20,1114.6625226406559
2015-04-21,1125.7033850160603
2015-04-22,1133.8394719903617
2015-04-23,1128.571640238398
2015-04-24,1121.947837330108
2015-04-27,1142.6586954275597
2015-04-28,1132.2897234260138
2015-04-29,1119.908477519215
2015-04-30,1117.3170574626508
2015-05-01,1115.5943697717314
2015-05-04,1098.4225005554936
2015-05-05,1090.1697844776747
2015-05-06,1089.7909186166164
2015-05-07,1097.9205102873198
2015-05-08,1102.1287896421668
2015-05-11,1106.245212650487
2015-05-12,1093.8993843073995
2015-05-13,1088.4692612449646
2015-05-14,1091.282298548075
2015-05-15,1085.4639067806218
2015-05-18,1093.617127656778
2015-05-19,1120.0482038368682
2015-05-20,1124.4858214275669
2015-05-21,1117.498243320081
2015-05-22,1127.432912694179
2015-05-25,1116.2780013780261
2015-05-26,1128.1963750585148
2015-05-27,1118.780575332468
2015-05-28,1105.641908364219
2015-05-29,1101.144611427939
2015-06-01,1112.5699609807177
2015-06-02,1098.5271767776424
2015-06-03,1093.88297047143
2015-06-04,1103.9906688648748
2015-06-05,1121.1102629512022
2015-06-08,1107.2511384469087
2015-06-09,1118.919313954659
2015-06-10,1132.2034533163862
2015-06-11,1119.4844880218532
2015-06-12,1116.077688848832
2015-06-15,1124.2336621007355
2015-06-16,1123.3601674664196
2015-06-17,1126.1269403715742
2015-06-18,1106.0951713224188
2015-06-19,1113.4796382829993
2015-06-22,1116.0202064063355
2015-06-23,1138.050070421711
2015-06-24,1140.9573294762465
2015-06-25,1140.30626112572
2015-06-26,1145.6372322514342
2015-06-29,1128.29840456077
2015-06-30,1133.493573784234
2015-07-01,1143.9169511748755
2015-07-02,1146.7944863000369
2015-07-03,1147.1488669257146
2015-07-06,1152.6661642599242
2015-07-07,1159.6617407220347
2015-07-08,1136.3340666771712
2015-07-09,1151.0610471740174
2015-07-10,1137.8962557185557
2015-07-13,1163.487138777194
2015-07-14,1165.749966635536
2015-07-15,1171.6100586379878
2015-07-16,1180.3356721769167
2015-07-17,1185.7732530134067
2015-07-20,1192.9453427196922
2015-07-21,1182.2104669006285
2015-07-22,1190.363336299294
2015-07-23,1186.6082797912766
2015-07-24,1188.02276022559
2015-07-27,1169.3154472542237
2015-07-28,1162.9019736008993
2015-07-29,1164.209616240963
2015-07-30,1173.0991925069115
2015-07-31,1159.977693654204
2015-08-03,1149.957122145229
2015-08-04,1155.5459007768434
2015-08-05,1170.6053223478439
2015-08-06,1163.3042993235526
2015-08-07,1160.5690866803961
2015-08-10,1148.8410035685029
2015-08-11,1144.9567555055514
2015-08-12,1121.4450509520548
2015-08-13,1121.7514799583662
2015-08-14,1123.4377033498936
2015-08-17,1106.782701870431
2015-08-18,1092.4138877565847
2015-08-19,1089.172155051624
2015-08-20,1046.9335429430637
2015-08-21,1036.2458264670236
2015-08-24,926.592979099549
2015-08-25,986.0842262172195
2015-08-26,978.0148034101333
2015-08-27,1025.355056751432
2015-08-28,1024.8459684725883
2015-08-31,1024.5393069593395
2015-09-01,1003.5811869326453
2015-09-02,993.0027646008342
2015-09-03,1016.6368072102422
2015-09-04,1014.939759440487
2015-09-07,1008.3293909156437
2015-09-08,1010.653084933831
2015-09-09,1027.609532820966
2015-09-10,1022.517602739638
2015-09-11,1016.7186805001049
2015-09-14,994.8953748401342
2015-09-15,998.5926710214991
2015-09-16,1010.5821714979221
2015-09-17,1011.6787385591165
2015-09-18,1006.2997395808767
2015-09-21,1028.9742717724394
2015-09-22,1029.627729118699
2015-09-23,1028.5158145942712
2015-09-24,1015.5900146456279
2015-09-25,1026.0639463003245
2015-09-28,1021.3295656180635
2015-09-29,1016.1848658944684
2015-09-30,1027.0038800621574
2015-10-01,1026.9927744433678
2015-10-02,1020.4739564122173
2015-10-05,1037.2157907509568
2015-10-06,1036.6035901047633
2015-10-07,1046.7363272354987
2015-10-08,1038.007684319375
2015-10-09,1030.9824451178295
2015-10-12,1030.8126055876862
2015-10-13,1026.2553861219008
2015-10-14,1017.5162886556802
2015-10-15,1018.7776829362889
2015-10-16,1019.5299143312297
2015-10-19,1022.5400751694942
2015-10-20,1017.9844397353904
2015-10-21,1010.6686295536025
2015-10-22,1024.290840503776
2015-10-23,1036.2304327420045
2015-10-26,1028.0513249270537
2015-10-27,1014.2117948410822
2015-10-28,1003.6866154047864
2015-10-29,1020.6892675555914
2015-10-30,1012.7429246406607
2015-11-02,1005.509350179948
2015-11-03,1018.7424410190714
2015-11-04,1012.9058468043155
2015-11-05,1010.66087171722
2015-11-06,1022.1917193222882
2015-11-09,998.0161125985132
2015-11-10,977.9684040689011
2015-11-11,974.7846686468779
2015-11-12,964.0788349105509
2015-11-13,966.2081713343705
2015-11-16,947.7673960942141
2015-11-17,959.8385699563441
2015-11-18,957.489732713992
2015-11-19,960.2903808009829
2015-11-20,966.2218313204228
2015-11-23,966.9092878249293
2015-11-24,953.8004030863788
2015-11-25,950.8908149581545
2015-11-26,949.3441311470604
2015-11-27,951.539509051926
2015-11-30,932.3644425216047
2015-12-01,941.1567573859327
2015-12-02,938.0233915861512
2015-12-03,909.9359133402678
2015-12-04,906.7060873173563
2015-12-07,903.9554015611786
2015-12-08,879.7336641959389
2015-12-09,862.5592296637127
2015-12-10,865.084935367992
2015-12-11,860.3619282048616
2015-12-14,843.5428962162771
2015-12-15,854.0174693771781
2015-12-16,867.2220847173855
2015-12-17,889.364436418687
2015-12-18,888.4860555176158
2015-12-21,893.4165252367899
2015-12-22,908.0444840069619
2015-12-23,910.272414735151
2015-12-24,904.4923083529478
2015-12-25,904.4923083529478
2015-12-28,906.4594209614355
2015-12-29,910.0984480624107
2015-12-30,916.0899479848894
2015-12-31,922.2952439647596
2016-01-01,922.2952439647596
2016-01-04,908.4067938208549
2016-01-05,917.1281547860023
2016-01-06,910.1878677971436
2016-01-07,880.5975595830105
2016-01-08,874.7635091852546
2016-01-11,875.3605381654238
2016-01-12,872.3278293402401
2016-01-13,865.1016008451995
2016-01-14,836.7886038222405
2016-01-15,828.2300798326456
2016-01-18,757.9245561432547
2016-01-19,790.6977018113105
2016-01-20,753.409943868594
2016-01-21,764.6782045456306
2016-01-22,764.6571837203912
2016-01-25,773.0155498207386
2016-01-26,761.8706674798258
2016-01-27,786.3321356690765
2016-01-28,796.7545839363311
2016-01-29,805.486602887118
2016-02-01,813.0274263247566
2016-02-02,812.7850493030226
2016-02-03,798.5317683780952
2016-02-04,806.5527431275507
2016-02-05,808.4387635425693
2016-02-08,821.4798758723163
2016-02-09,813.6702193195343
2016-02-10,830.0872784818972
2016-02-11,803.0273316985
2016-02-12,810.1956426567698
2016-02-15,837.7800208946948
2016-02-16,837.7775952520531
2016-02-17,834.8579144953356
2016-02-18,847.8299693263972
2016-02-19,847.2463481412456
2016-02-22,885.4827636612465
2016-02-23,899.6792375392457
2016-02-24,897.6663835490393
2016-02-25,898.5705250755522
2016-02-26,907.2655423943313
2016-02-29,932.616695520475
2016-03-01,940.4303194815546
2016-03-02,931.9897785786455
2016-03-03,928.2558883826296
2016-03-04,921.9308959570187
2016-03-07,965.0397253337774
2016-03-08,964.3006266259596
2016-03-09,963.9153429851049
2016-03-10,947.5149235328219
2016-03-11,946.4213744270944
2016-03-14,947.4323478955127
2016-03-15,932.276722918459
2016-03-16,948.2994244563465
2016-03-17,940.8623888172162
2016-03-18,942.972590754887
2016-03-21,932.2966897349389
2016-03-22,945.4441058938593
2016-03-23,952.8108151518093
2016-03-24,947.5484640729043
2016-03-25,947.5484640729046
2016-03-28,942.8403057362931
2016-03-29,953.5840850901619
2016-03-30,945.064965369851
2016-03-31,948.7364346750508
2016-04-01,952.9625731454727
2016-04-04,946.1037013005091
2016-04-05,946.8083816044739
2016-04-06,947.303780765985
2016-04-07,952.8329778049957
2016-04-08,950.7110101914756
2016-04-11,967.8027552070765
2016-04-12,977.4624937594763
2016-04-13,980.6823227984695
2016-04-14,983.0209660314397
2016-04-15,980.02729381909
2016-04-18,968.6317186968597
2016-04-19,974.8191984538333
2016-04-20,981.0815628347432
2016-04-21,979.8916813840674
2016-04-22,984.1596837174881
2016-04-25,977.8152462996466
2016-04-26,969.2707276722147
2016-04-27,971.7509458379757
2016-04-28,964.6558297965925
2016-04-29,952.9456571126573
2016-05-02,940.4472733283358
2016-05-03,931.1616352920545
2016-05-04,925.7027420817233
2016-05-05,931.0254775259364
2016-05-06,929.1258217893568
2016-05-09,933.6247894744887
2016-05-10,945.741092593252
2016-05-11,946.7770975513631
2016-05-12,949.6342968202007
2016-05-13,958.5156006825883
2016-05-16,937.0294319695729
2016-05-17,935.1820048579426
2016-05-18,939.7306338808476
2016-05-19,937.7056869728656
2016-05-20,937.0491452264869
2016-05-23,935.341418514335
2016-05-24,937.4498480057816
2016-05-25,951.4929181192705
2016-05-26,950.9016786050989
2016-05-27,955.4530090886238
2016-05-30,943.2268121999053
2016-05-31,941.5095514646175
2016-06-01,945.3739498772501
2016-06-02,945.2025925535422
2016-06-03,930.8568088229629
2016-06-06,930.1229113228767
2016-06-07,944.5441254207715
2016-06-08,946.1309018366185
2016-06-09,954.472187161204
2016-06-10,956.843139215912
2016-06-13,946.0102569929423
2016-06-14,953.3502285029477
2016-06-15,952.9452216942425
2016-06-16,958.7715609429969
2016-06-17,950.0936872504564
2016-06-20,942.3460464114806
2016-06-21,957.6390893670746
2016-06-22,960.1925301858565
2016-06-23,956.5405188923886
2016-06-24,976.7432932894282
2016-06-27,972.4826235199681
2016-06-28,964.0790827098623
2016-06-29,955.5545941852341
2016-06-30,960.8041795087688
2016-07-01,958.9119979046196
2016-07-04,966.2428632194639
2016-07-05,973.9001230951804
2016-07-06,977.1967815473156
2016-07-07,977.1331670965968
2016-07-08,980.4759795467093
2016-07-11,981.0448173619686
2016-07-12,984.7814860283097
2016-07-13,986.776222369799
2016-07-14,987.2088298199727
2016-07-15,990.2825290016344
2016-07-18,1003.2511121594455
2016-07-19,1008.8153184564478
2016-07-20,1009.5874800616942
2016-07-21,1014.7146836546781
2016-07-22,1016.5445857172748
2016-07-25,1016.6632877758294
2016-07-26,1015.7441731725904
2016-07-27,1013.1149553359778
2016-07-28,1009.6042278338211
2016-07-29,1000.6660817523949
2016-08-01,1008.3765133863697
2016-08-02,993.3437783862364
2016-08-03,993.5632642359769
2016-08-04,1004.7332701938547
2016-08-05,1010.8563778525967
2016-08-08,1024.3609947208388
2016-08-09,1026.7479731420958
2016-08-10,1020.2279215761221
2016-08-11,1015.381635948161
2016-08-12,1015.3900276471725
2016-08-15,1019.410976637863
2016-08-16,1009.7203665552541
2016-08-17,1008.25215916137
2016-08-18,997.5046199945689
2016-08-19,997.7995673992277
2016-08-22,990.846552498353
2016-08-23,988.4471015349718
2016-08-24,991.3561627908623
2016-08-25,990.3796839981173
2016-08-26,990.5417605116814
2016-08-29,1006.7538319133846
2016-08-30,1017.070151621657
2016-08-31,1008.8564986812257
2016-09-01,999.5429683642056
2016-09-02,1002.2976923327274
2016-09-05,1012.762838049269
2016-09-06,999.1092057245648
2016-09-07,999.1563152230768
2016-09-08,994.5954380371402
2016-09-09,1000.1763840509202
2016-09-12,999.4640845734342
2016-09-13,997.4707584192971
2016-09-14,997.0114627924115
2016-09-15,994.3619131170586
2016-09-16,1001.620710996878
2016-09-19,990.2992410677269
2016-09-20,983.2903307372846
2016-09-21,992.7720397637862
2016-09-22,989.2399307017087
2016-09-23,991.111788436873
2016-09-26,978.2618316713202
2016-09-27,984.7179215239254
2016-09-28,983.7462984190697
2016-09-29,986.064241599943
2016-09-30,985.3184197407514
2016-10-03,970.2045797350083
2016-10-04,977.5576252607405
2016-10-05,971.7872200311654
2016-10-06,974.7556310680476
2016-10-07,974.042691082478
2016-10-10,967.8705730916504
2016-10-11,990.3524420399727
2016-10-12,985.7366001298343
2016-10-13,979.4348961338667
2016-10-14,981.7884961453606
2016-10-17,971.4597522260294
2016-10-18,984.158375878483
2016-10-19,981.7151421650124
2016-10-20,984.2514702831236
2016-10-21,989.1743172641256
2016-10-24,992.85083690249
2016-10-25,987.8063094700632
2016-10-26,980.6190748903285
2016-10-27,985.5174159969598
2016-10-28,984.5815799464775
2016-10-31,966.8057118336533
2016-11-01,957.6397676668912
2016-11-02,933.9697869968272
2016-11-03,930.4942777819625
2016-11-04,928.1196227374149
2016-11-07,957.1341835255453
2016-11-08,957.3543944773553
2016-11-09,957.0555304103787
2016-11-10,975.1091338720128
2016-11-11,977.2910884941859
2016-11-14,982.4463277028281
2016-11-15,987.7210865685876
2016-11-16,989.5428642234111
2016-11-17,997.1276323041408
2016-11-18,1006.5100333079008
2016-11-21,1013.1497125702753
2016-11-22,1013.117442374917
2016-11-23,1027.0008250201192
2016-11-24,1017.5339113167997
2016-11-25,1013.5492194457853
2016-11-28,1007.695776691842
2016-11-29,1010.3323175262286
2016-11-30,1012.1350078651494
2016-12-01,1026.3376613147386
2016-12-02,1021.5874548140541
2016-12-05,1030.9044537427872
2016-12-06,1037.6427081451716
2016-12-07,1037.891879278016
2016-12-08,1065.4439915214066
2016-12-09,1072.9597078529437
2016-12-12,1089.12341958854
2016-12-13,1079.042284965947
2016-12-14,1070.797707093214
2016-12-15,1091.059263444307
2016-12-16,1091.694067781709
2016-12-19,1089.9390387438154
2016-12-20,1088.5748402049467
2016-12-21,1086.3934744295213
2016-12-22,1080.1160764698297
2016-12-23,1079.6053290566854
2016-12-26,1092.8912078386527
2016-12-27,1087.191982949721
2016-12-28,1092.0080417205866
2016-12-29,1094.088519029526
2016-12-30,1088.060434998193
2017-01-02,1080.1606943449356
2017-01-03,1112.1648249161908
2017-01-04,1105.6874798530007
2017-01-05,1096.9002179719337
2017-01-06,1099.3026812603184
2017-01-09,1121.218995268911
2017-01-10,1118.9021823587357
2017-01-11,1133.6795843482987
2017-01-12,1115.9658702491379
2017-01-13,1118.935391231409
2017-01-16,1115.2370284659717
2017-01-17,1110.351075416871
2017-01-18,1111.5514843716303
2017-01-19,1124.0105457614868
2017-01-20,1117.0179118979092
2017-01-23,1124.068313705474
2017-01-24,1131.9927510452164
2017-01-25,1110.256840650668
2017-01-26,1130.3277970396641
2017-01-27,1126.469191858568
2017-01-30,1126.3367621528214
2017-01-31,1102.6966278642603
2017-02-01,1102.6632153749217
2017-02-02,1096.8051777108465
2017-02-03,1098.566478574485
2017-02-06,1107.1691111032967
2017-02-07,1109.9564423411623
2017-02-08,1100.3738197929379
2017-02-09,1083.7249817986572
2017-02-10,1087.8449419029148
2017-02-13,1053.6321614866258
2017-02-14,1080.1795687225906
2017-02-15,1075.250123116933
2017-02-16,1070.0750028495625
2017-02-17,1074.2643257060486
2017-02-20,1072.1158195354265
2017-02-21,1075.4719097811253
2017-02-22,1101.6381175570016
2017-02-23,1095.5447799334815
2017-02-24,1097.998558709216
2017-02-27,1112.5655064415268
2017-02-28,1105.5945931111112
2017-03-01,1104.761966031413
2017-03-02,1113.3697365545538
2017-03-03,1109.512832080848
2017-03-06,1096.4882197875154
2017-03-07,1093.881009448335
2017-03-08,1104.697476428061
2017-03-09,1100.304080857233
2017-03-10,1092.523153513148
2017-03-13,1088.3735681682651
2017-03-14,1080.516419656336
2017-03-15,1074.64001249477
2017-03-16,1066.5321544297435
2017-03-17,1066.0443222641334
2017-03-20,1067.4888473296196
2017-03-21,1067.415919157127
2017-03-22,1054.2140615321669
2017-03-23,1058.3134021343294
2017-03-24,1056.5041880377644
2017-03-27,1046.5955538050514
2017-03-28,1041.6337100294397
2017-03-29,1056.1623034362324
2017-03-30,1059.5237350355637
2017-03-31,1063.411519265671
2017-04-03,1082.2257122620194
2017-04-04,1085.5932130028143
2017-04-05,1092.058522847712
2017-04-06,1093.1781763263916
2017-04-07,1097.4651420106222
2017-04-10,1093.731859444149
2017-04-11,1088.491809626753
2017-04-12,1087.700994616926
2017-04-13,1077.5494409185414
2017-04-14,1077.5494409185417
2017-04-17,1062.000267519442
2017-04-18,1058.57118441058
2017-04-19,1057.3544356764776
2017-04-20,1047.5666574853105
2017-04-21,1055.25484283935
2017-04-24,1031.147995631015
2017-04-25,1029.6434268914638
2017-04-26,1038.365557580762
2017-04-27,1034.013835741232
2017-04-28,1031.83461589046
2017-05-01,1034.4437328283655
2017-05-02,1034.099691950181
2017-05-03,1028.5358070188342
2017-05-04,1026.3257577591035
2017-05-05,1022.4493055227439
2017-05-08,1011.4727030683567
2017-05-09,1016.3382035400118
2017-05-10,1020.9794139805927
2017-05-11,1020.0610059752725
2017-05-12,1014.9464663599009
2017-05-15,997.6769137491419
2017-05-16,986.1209977591814
2017-05-17,981.8486437663739
2017-05-18,974.0749078277578
2017-05-19,968.1069615846087
2017-05-22,962.5258850323394
2017-05-23,963.0804709874186
2017-05-24,963.6525610798807
2017-05-25,953.6212840449908
2017-05-26,956.1194318316277
2017-05-29,958.5140973997113
2017-05-30,962.6331083329095
2017-05-31,958.5804189154493
2017-06-01,966.0040132093145
2017-06-02,961.7283306636141
2017-06-05,922.6682887483822
2017-06-06,908.0715718870475
2017-06-07,914.0206546317861
2017-06-08,941.2609307076356
2017-06-09,943.5728498173204
2017-06-12,943.8408448344746
2017-06-13,962.4845017263265
2017-06-14,958.3694288667073
2017-06-15,969.7089702595794
2017-06-16,964.930659784778
2017-06-19,963.4212317020205
2017-06-20,960.0803243066462
2017-06-21,948.3619507289344
2017-06-22,944.5035015221574
2017-06-23,939.3328874782524
2017-06-26,939.1581596718685
2017-06-27,932.1198840803577
2017-06-28,923.4948616024527
2017-06-29,918.4624010489921
2017-06-30,920.1467263960728
2017-07-03,919.863868066793
2017-07-04,929.7834140436161
2017-07-05,927.6540733080894
2017-07-06,924.5147923627941
2017-07-07,925.6969286729013
2017-07-10,937.0689477758137
2017-07-11,933.6538247566341
2017-07-12,951.7788325286652
2017-07-13,955.6332739676424
2017-07-14,951.8642308228962
2017-07-17,957.410509430872
2017-07-18,947.6088339664448
2017-07-19,957.1546195991515
2017-07-20,954.6374479542775
2017-07-21,952.6705392582012
2017-07-24,955.6273087778175
2017-07-25,951.8022896957298
2017-07-26,952.1071018508212
2017-07-27,943.7152325578883
2017-07-28,937.2619055983018
2017-07-31,931.4012838187779
2017-08-01,927.242390310292
2017-08-02,926.958099498667
2017-08-03,923.8257124097454
2017-08-04,933.886792235231
2017-08-07,923.217270588834
2017-08-08,930.1615023661841
2017-08-09,924.4558658005813
2017-08-10,925.0984542142126
2017-08-11,921.8033573158539
2017-08-14,901.191786167525
2017-08-15,895.7988225287254
2017-08-16,898.3506051859532
2017-08-17,896.8846145852784
2017-08-18,896.1438222791736
2017-08-21,897.5514427220495
2017-08-22,897.1848198829188
2017-08-23,891.1758833586273
2017-08-24,892.3384079300787
2017-08-25,887.3817482035341
2017-08-28,873.3259257388235
2017-08-29,863.2938311792101
2017-08-30,872.6875236263486
2017-08-31,874.6815141600392
2017-09-01,875.3445643980649
2017-09-04,886.7135969575074
2017-09-05,887.3228071732922
2017-09-06,881.0524688059412
2017-09-07,881.3352876600738
2017-09-08,880.3558832820025
2017-09-11,883.1967241456431
2017-09-12,877.4776412778081
2017-09-13,881.4171956050875
2017-09-14,884.2451242176654
2017-09-15,877.3972287480718
2017-09-18,862.320515212096
2017-09-19,862.9056640613518
2017-09-20,855.7168564319037
2017-09-21,865.1596597533431
2017-09-22,861.7773028425105
2017-09-25,857.5546425742483
2017-09-26,873.9210623138854
2017-09-27,872.7335986660026
2017-09-28,871.0377731379122
2017-09-29,868.4025523068411
2017-10-02,864.653591745223
2017-10-03,860.035812478915
2017-10-04,857.1965664231395
2017-10-05,863.2153405618849
2017-10-06,861.8705301062752
2017-10-09,873.318544448823
2017-10-10,876.2537287406781
2017-10-11,879.3797033900652
2017-10-12,874.7420082069523
2017-10-13,875.4205956001418
2017-10-16,881.9579218612951
2017-10-17,874.3921711495996
2017-10-18,869.4367562809815
2017-10-19,872.3277821501409
2017-10-20,877.2636295409859
2017-10-23,870.3374027224437
2017-10-24,865.3429760903762
2017-10-25,862.0598232433086
2017-10-26,873.6636116792665
2017-10-27,882.7978951835618
2017-10-30,874.779189623101
2017-10-31,869.3570061900185
2017-11-01,872.3716333432855
2017-11-02,869.7669777927871
2017-11-03,873.9378623598487
2017-11-06,855.043835886701
2017-11-07,832.725245299032
2017-11-08,813.757791870663
2017-11-09,820.2668005732957
2017-11-10,817.6429393167637
2017-11-13,810.8892580628772
2017-11-14,801.2438042042278
2017-11-15,796.6176249933127
2017-11-16,791.6773915682726
2017-11-17,791.032272946127
2017-11-20,785.4457587397267
2017-11-21,787.4387082955259
2017-11-22,797.0944144996262
2017-11-23,797.7086998033174
2017-11-24,791.4137181177822
2017-11-27,808.5241028705894
2017-11-28,809.7610543502653
2017-11-29,813.4666942421858
2017-11-30,807.1136328155384
