Date,EFM EUROPE + CIS (E+C) ex RU SMALL CAP
2011-10-28,757.3352337484217
2011-10-31,748.8801908383687
2011-11-01,733.2145007296149
2011-11-02,737.5815858082693
2011-11-03,749.2108965444742
2011-11-04,746.5754764548824
2011-11-07,743.0370048732941
2011-11-08,744.7691648316483
2011-11-09,739.3526364384089
2011-11-10,734.3435091097674
2011-11-11,739.4698845637727
2011-11-14,742.2892923008725
2011-11-15,739.7152860976204
2011-11-16,737.8787255188449
2011-11-17,729.7644698957778
2011-11-18,717.0513818986876
2011-11-21,689.174615244549
2011-11-22,683.3356236561167
2011-11-23,670.5894052094428
2011-11-24,667.2093864383538
2011-11-25,665.0611893376912
2011-11-28,680.0017624040621
2011-11-29,675.5355746249297
2011-11-30,694.9321418176605
2011-12-01,690.1245430219136
2011-12-02,698.378497041067
2011-12-05,703.365029789666
2011-12-06,692.9418866306163
2011-12-07,696.5198186476509
2011-12-08,683.172783031997
2011-12-09,683.8683113621315
2011-12-12,674.9681312682136
2011-12-13,676.7215673268207
2011-12-14,666.6573751577829
2011-12-15,669.3588924562474
2011-12-16,665.4927659762532
2011-12-19,657.8346196903167
2011-12-20,665.3175597776625
2011-12-21,671.6685740908086
2011-12-22,670.4000304766605
2011-12-23,670.7107019854791
2011-12-26,671.9931940307947
2011-12-27,672.5389541687201
2011-12-28,667.5907195027141
2011-12-29,669.5601795027599
2011-12-30,670.8274598059438
2012-01-02,672.7380161176487
2012-01-03,679.9192208661444
2012-01-04,674.7486417677028
2012-01-05,673.5990680934985
2012-01-06,671.8225750723518
2012-01-09,666.700256228808
2012-01-10,675.4319697276071
2012-01-11,683.0562028191129
2012-01-12,689.0069227461312
2012-01-13,686.4471099568771
2012-01-16,696.6618569564233
2012-01-17,705.2498032255244
2012-01-18,712.0617316364111
2012-01-19,716.029786506626
2012-01-20,717.4455884617145
2012-01-23,728.3770252851612
2012-01-24,726.7698022636047
2012-01-25,731.0998023930699
2012-01-26,751.3053690146808
2012-01-27,756.5049675814007
2012-01-30,757.0152220529379
2012-01-31,768.2345950565252
2012-02-01,784.7679511560202
2012-02-02,790.7891793759264
2012-02-03,798.8153683008197
2012-02-06,799.6801204329967
2012-02-07,800.2233331254739
2012-02-08,808.9536258122369
2012-02-09,796.6502311905641
2012-02-10,789.3675117861146
2012-02-13,802.3345773170787
2012-02-14,799.0096510614317
2012-02-15,805.2463996483112
2012-02-16,804.0139730419389
2012-02-17,817.4526447394705
2012-02-20,821.1650342157053
2012-02-21,817.5308846545232
2012-02-22,812.9458328604919
2012-02-23,802.5718747039858
2012-02-24,800.4315441202027
2012-02-27,794.431864666343
2012-02-28,805.2312192607619
2012-02-29,811.5746421376937
2012-03-01,814.1227632140215
2012-03-02,819.0677945272641
2012-03-05,812.3808018939743
2012-03-06,796.8450564630792
2012-03-07,802.6227983172574
2012-03-08,807.899705256038
2012-03-09,813.1267797577503
2012-03-12,806.3522344299388
2012-03-13,810.4349021891801
2012-03-14,814.2586907287144
2012-03-15,824.7592535773208
2012-03-16,824.6765954405545
2012-03-19,820.89514814147
2012-03-20,815.2266433619288
2012-03-21,818.7310141750784
2012-03-22,812.1160248557842
2012-03-23,815.6873615661478
2012-03-26,827.227181344789
2012-03-27,828.4950320606002
2012-03-28,824.3015078122423
2012-03-29,820.2507668624285
2012-03-30,825.4783119601525
2012-04-02,829.3442100399121
2012-04-03,833.2999536159487
2012-04-04,828.9245010059146
2012-04-05,829.9534835870496
2012-04-06,826.7457399548991
2012-04-09,823.0540354576292
2012-04-10,804.0557233451324
2012-04-11,808.7558743677564
2012-04-12,818.2604385219935
2012-04-13,818.4820195345061
2012-04-16,817.6512246977425
2012-04-17,825.0608756680746
2012-04-18,823.31013685186
2012-04-19,826.5267592696109
2012-04-20,825.9731100297178
2012-04-23,815.2621030335001
2012-04-24,824.3416991750065
2012-04-25,828.3439061710123
2012-04-26,831.4231338591193
2012-04-27,834.9184895148279
2012-04-30,836.5855906693661
2012-05-01,839.0921465158553
2012-05-02,836.0270891679895
2012-05-03,838.3178678246633
2012-05-04,835.6431391740282
2012-05-07,831.3988693146383
2012-05-08,831.9001650231736
2012-05-09,820.8208235339904
2012-05-10,828.761881204438
2012-05-11,825.6756793396402
2012-05-14,804.9714473315951
2012-05-15,797.7442555189313
2012-05-16,798.5343670527408
2012-05-17,786.176283735692
2012-05-18,780.8173396793973
2012-05-21,783.6676862600931
2012-05-22,789.214184845286
2012-05-23,769.2262357573366
2012-05-24,766.2927559753889
2012-05-25,764.9752437007093
2012-05-28,769.5120878002199
2012-05-29,775.3429739430475
2012-05-30,765.3034999700925
2012-05-31,759.9887397318506
2012-06-01,757.37755615746
2012-06-04,756.5042459372214
2012-06-05,759.7265831390185
2012-06-06,772.43404781007
2012-06-07,780.0996809024247
2012-06-08,783.6498916192469
2012-06-11,786.0571432251661
2012-06-12,787.9301439108565
2012-06-13,789.8344056427844
2012-06-14,783.236234130777
2012-06-15,786.452561431671
2012-06-18,789.226096483345
2012-06-19,802.1567439893906
2012-06-20,802.4855102382537
2012-06-21,799.8539971552325
2012-06-22,799.6446385971163
2012-06-25,788.4881321856893
2012-06-26,797.2707217488886
2012-06-27,805.1410700581829
2012-06-28,794.3413463217036
2012-06-29,808.9905027888052
2012-07-02,816.8442082353042
2012-07-03,825.1375089495466
2012-07-04,827.3828957420158
2012-07-05,831.6484470942454
2012-07-06,831.5757498279514
2012-07-09,832.2421248036987
2012-07-10,839.1728624725806
2012-07-11,837.1370017230569
2012-07-12,824.8075298444124
2012-07-13,832.9313590072671
2012-07-16,835.0832554751493
2012-07-17,835.9723641726063
2012-07-18,837.2626042814977
2012-07-19,838.5703641002224
2012-07-20,834.1929798693035
2012-07-23,815.525309989316
2012-07-24,822.062824979093
2012-07-25,824.363983716448
2012-07-26,834.4304732995577
2012-07-27,838.946870885103
2012-07-30,847.5610335931004
2012-07-31,847.7357647431043
2012-08-01,845.0069530032607
2012-08-02,842.5692182932244
2012-08-03,854.6181371881381
2012-08-06,859.7660299716639
2012-08-07,853.405112429245
2012-08-08,856.244035616554
2012-08-09,860.0783546282114
2012-08-10,859.2071399810052
2012-08-13,852.8421955001887
2012-08-14,845.4913024883623
2012-08-15,845.7977047062275
2012-08-16,848.7963384248665
2012-08-17,851.476741128413
2012-08-20,850.0943634440677
2012-08-21,850.8607570715212
2012-08-22,852.4388138742285
2012-08-23,845.3701380592432
2012-08-24,846.3799993614062
2012-08-27,846.5224365977192
2012-08-28,841.88460256785
2012-08-29,833.7844410197065
2012-08-30,830.2336387402225
2012-08-31,833.1091847655896
2012-09-03,834.4932298830191
2012-09-04,831.2111230496738
2012-09-05,832.0254042715078
2012-09-06,842.3733463264338
2012-09-07,846.5575164097178
2012-09-10,850.0086244805482
2012-09-11,851.4324916093453
2012-09-12,847.7186240234504
2012-09-13,840.3171943945032
2012-09-14,851.4516652717911
2012-09-17,847.6445596246615
2012-09-18,852.3409062448575
2012-09-19,851.1548483903488
2012-09-20,851.8343139408593
2012-09-21,857.4821719193986
2012-09-24,853.3243255980769
2012-09-25,859.8066113176807
2012-09-26,852.4825545426127
2012-09-27,856.9987759105865
2012-09-28,853.958713434267
2012-10-01,862.1009969819902
2012-10-02,863.6954039029149
2012-10-03,860.1689750137577
2012-10-04,854.5371767708187
2012-10-05,857.4249658518039
2012-10-08,853.5416993683393
2012-10-09,854.4310719099324
2012-10-10,855.8630378163712
2012-10-11,857.9545807743233
2012-10-12,854.2996857915103
2012-10-15,859.2738108985095
2012-10-16,863.3802334519934
2012-10-17,860.51555208382
2012-10-18,868.1048028812564
2012-10-19,864.2863763955115
2012-10-22,862.1976058322507
2012-10-23,859.2178086714864
2012-10-24,863.2263554929957
2012-10-25,863.8996718203994
2012-10-26,863.3241731653568
2012-10-29,861.7450041619242
2012-10-30,861.1748496025779
2012-10-31,863.4857829282493
2012-11-01,868.9782787116761
2012-11-02,868.4690421002488
2012-11-05,877.1967760668496
2012-11-06,881.1070335330895
2012-11-07,876.5761098071324
2012-11-08,873.3822383638168
2012-11-09,867.542986245066
2012-11-12,864.0695986418918
2012-11-13,864.8216110428949
2012-11-14,861.7905450539204
2012-11-15,861.7852901078694
2012-11-16,864.0274129724414
2012-11-19,867.1317600704834
2012-11-20,875.0514026005541
2012-11-21,876.2422133504482
2012-11-22,871.9670022730702
2012-11-23,874.2869718818076
2012-11-26,880.8255582121352
2012-11-27,882.3607693522949
2012-11-28,882.224304395295
2012-11-29,882.6731552737973
2012-11-30,883.5532911356162
2012-12-03,892.1015273953598
2012-12-04,894.909322044125
2012-12-05,898.5556954077427
2012-12-06,906.4965678879458
2012-12-07,909.7190583902748
2012-12-10,915.859274490047
2012-12-11,922.7863949802867
2012-12-12,922.7937014385893
2012-12-13,921.1372201352821
2012-12-14,920.6630324602443
2012-12-17,919.5588311425973
2012-12-18,921.9662715559169
2012-12-19,924.4122525565331
2012-12-20,925.8330430620601
2012-12-21,919.7755598112232
2012-12-24,921.1794173053893
2012-12-25,924.5735652598474
2012-12-26,926.9685015775132
2012-12-27,932.844854641406
2012-12-28,933.2594666155469
2012-12-31,934.8880364452275
2013-01-01,934.8880364452275
2013-01-02,948.1517922577247
2013-01-03,953.7720496318451
2013-01-04,950.6522694662917
2013-01-07,951.5322086830892
2013-01-08,953.1058466735607
2013-01-09,962.293137895304
2013-01-10,962.7135503283126
2013-01-11,960.1593615464222
2013-01-14,963.2107934005987
2013-01-15,964.1040619898316
2013-01-16,969.8619774996571
2013-01-17,976.6771151813977
2013-01-18,975.6374554051595
2013-01-21,977.6484196136406
2013-01-22,973.6571740828601
2013-01-23,981.8685477248298
2013-01-24,978.3939012364328
2013-01-25,970.051215310517
2013-01-28,942.8421903490704
2013-01-29,947.2396395343072
2013-01-30,935.0628627076478
2013-01-31,939.2523045372471
2013-02-01,947.6451316599916
2013-02-04,948.5535752325899
2013-02-05,945.9314597399772
2013-02-06,944.0840178424792
2013-02-07,944.1437790715379
2013-02-08,949.3684817460731
2013-02-11,941.462366318505
2013-02-12,940.5804599457828
2013-02-13,947.1842791923834
2013-02-14,943.780653757939
2013-02-15,944.8288156742354
2013-02-18,944.3011994314243
2013-02-19,938.6833677738945
2013-02-20,940.6237511692107
2013-02-21,925.5720616046333
2013-02-22,918.2687205599185
2013-02-25,920.1059532648052
2013-02-26,925.9381954868264
2013-02-27,935.948692543366
2013-02-28,948.79570281453
2013-03-01,958.6675506315195
2013-03-04,962.6063028270486
2013-03-05,970.3069979282909
2013-03-06,972.82365666054
2013-03-07,963.7221888061888
2013-03-08,974.5125665916999
2013-03-11,972.4673490677839
2013-03-12,971.4787603112651
2013-03-13,968.5619399198129
2013-03-14,962.0544834432144
2013-03-15,962.2873603451856
2013-03-18,964.8929756577769
2013-03-19,959.2616609834251
2013-03-20,960.5794027503536
2013-03-21,959.4766368676393
2013-03-22,954.2666708035496
2013-03-25,955.6484097203316
2013-03-26,964.2639999990998
2013-03-27,963.584495634273
2013-03-28,970.6383217030797
2013-03-29,973.477046371211
2013-04-01,975.0201509088519
2013-04-02,983.0064280451484
2013-04-03,975.1288915550944
2013-04-04,972.1597147520371
2013-04-05,963.5446029457156
2013-04-08,975.9982053361142
2013-04-09,973.4570930234892
2013-04-10,978.2858264827039
2013-04-11,983.5955434493707
2013-04-12,980.2147512915466
2013-04-15,975.515388146275
2013-04-16,966.9386997732764
2013-04-17,961.2806633832432
2013-04-18,951.9003818829315
2013-04-19,956.3727331756645
2013-04-22,955.4566591161622
2013-04-23,954.4456047298982
2013-04-24,964.9228267624278
2013-04-25,969.4285482533837
2013-04-26,972.2794270411388
2013-04-29,973.9345128011197
2013-04-30,968.246390093139
2013-05-01,968.4767003204869
2013-05-02,978.7973769105377
2013-05-03,975.1052426402352
2013-05-06,984.7456540482394
2013-05-07,983.4381486478851
2013-05-08,987.4402381881987
2013-05-09,988.074009165754
2013-05-10,993.9006695530369
2013-05-13,990.950105346516
2013-05-14,999.898842062728
2013-05-15,1004.7028124997798
2013-05-16,1003.4352414164962
2013-05-17,1004.6077813366887
2013-05-20,999.8983998160057
2013-05-21,1002.4410867619637
2013-05-22,1013.7485154875047
2013-05-23,999.370942686556
2013-05-24,1007.0516570807007
2013-05-27,1017.2845355376247
2013-05-28,1017.5714445512956
2013-05-29,1000.7257049324269
2013-05-30,988.0317060117502
2013-05-31,978.0164165456898
2013-06-03,911.9971233082193
2013-06-04,943.7431091136594
2013-06-05,934.2547528329766
2013-06-06,899.7425660169164
2013-06-07,931.1866788415292
2013-06-10,913.6498942109226
2013-06-11,909.7618539050999
2013-06-12,918.8225224579282
2013-06-13,925.3024739390451
2013-06-14,945.6427534012083
2013-06-17,933.666250815804
2013-06-18,918.7352561616603
2013-06-19,930.2996560222498
2013-06-20,883.4213421156868
2013-06-21,874.819801539733
2013-06-24,852.432974711307
2013-06-25,867.1247614105635
2013-06-26,876.3092466394597
2013-06-27,878.5795205198613
2013-06-28,879.182939171376
2013-07-01,890.383834867912
2013-07-02,895.9996744295952
2013-07-03,882.7218047210888
2013-07-04,895.8247787769809
2013-07-05,876.9432045877268
2013-07-08,871.9472893958259
2013-07-09,874.069244605042
2013-07-10,870.1879384462202
2013-07-11,867.9749216289944
2013-07-12,881.6196352584827
2013-07-15,900.670736401079
2013-07-16,906.6682365360009
2013-07-17,916.2171907619579
2013-07-18,914.5351702728244
2013-07-19,908.8316145949228
2013-07-22,913.4264612459764
2013-07-23,912.4890379817367
2013-07-24,905.1058085277266
2013-07-25,895.2485789001294
2013-07-26,886.537300398452
2013-07-29,890.514225556661
2013-07-30,895.2240439364634
2013-07-31,885.489169351341
2013-08-01,890.1039798954232
2013-08-02,901.473090871049
2013-08-05,906.2069962860547
2013-08-06,905.0327325705587
2013-08-07,909.3059820915184
2013-08-08,913.6503445795106
2013-08-09,917.9938789748592
2013-08-12,924.8986220207272
2013-08-13,923.5252322406591
2013-08-14,925.7895286276866
2013-08-15,914.6895799437752
2013-08-16,915.352398218136
2013-08-19,899.3799057872848
2013-08-20,890.982612170679
2013-08-21,870.8933627657258
2013-08-22,854.3059614442999
2013-08-23,851.0574106020115
2013-08-26,855.1021457096223
2013-08-27,813.4008205779886
2013-08-28,801.3455667214521
2013-08-29,821.7455520488855
2013-08-30,820.4945830339706
2013-09-02,844.3049151641657
2013-09-03,826.9034488429564
2013-09-04,820.4822481026829
2013-09-05,805.1944185371606
2013-09-06,822.8592178371212
2013-09-09,838.8448831191138
2013-09-10,860.5397687292426
2013-09-11,861.0946498790511
2013-09-12,871.0784249895447
2013-09-13,862.7845700511382
2013-09-16,875.6449338458829
2013-09-17,876.7372853190561
2013-09-18,873.8929633550433
2013-09-19,897.4614773530769
2013-09-20,886.7087328652046
2013-09-23,879.1226955091884
2013-09-24,877.8769724705915
2013-09-25,885.6835694233719
2013-09-26,885.7912817565316
2013-09-27,880.3664866884475
2013-09-30,881.3635326677278
2013-10-01,889.8303149716937
2013-10-02,891.4604041375001
2013-10-03,896.0418014778762
2013-10-04,899.6145972415242
2013-10-07,902.0069163812433
2013-10-08,899.1777280968989
2013-10-09,900.5793094110547
2013-10-10,917.0283194701121
2013-10-11,916.7610791235384
2013-10-14,918.4164295493562
2013-10-15,928.5958520777964
2013-10-16,930.364858258332
2013-10-17,926.7955760487367
2013-10-18,920.1522628255972
2013-10-21,935.6460169137874
2013-10-22,940.9805598852973
2013-10-23,938.5299849512044
2013-10-24,949.616813423362
2013-10-25,955.6506182741524
2013-10-28,957.4382392579942
2013-10-29,957.7257946951278
2013-10-30,946.2462272044218
2013-10-31,938.9124976901127
2013-11-01,936.1527338577184
2013-11-04,944.7219133758201
2013-11-05,929.1487783553389
2013-11-06,930.5674487993585
2013-11-07,934.3064864495896
2013-11-08,917.1214966101904
2013-11-11,907.5050060590994
2013-11-12,908.3366849424325
2013-11-13,903.0994487254511
2013-11-14,915.2668100758324
2013-11-15,922.1215248804194
2013-11-18,933.6093781164973
2013-11-19,937.1561841662071
2013-11-20,945.6301063177932
2013-11-21,944.7888119225078
2013-11-22,953.0818071846289
2013-11-25,962.2363149390158
2013-11-26,947.6222960256616
2013-11-27,958.6740378231342
2013-11-28,959.0028454163893
2013-11-29,964.2446910412899
2013-12-02,963.2174451595348
2013-12-03,949.5997316377832
2013-12-04,944.8629274933775
2013-12-05,940.0651653519178
2013-12-06,948.5208288163765
2013-12-09,952.4386918087331
2013-12-10,952.7175857460021
2013-12-11,946.2861251378482
2013-12-12,935.9995137350778
2013-12-13,938.5853214099315
2013-12-16,937.6482173320464
2013-12-17,905.2217625954501
2013-12-18,901.8705134923838
2013-12-19,889.5581302241272
2013-12-20,889.3300694962873
2013-12-23,880.1995100789434
2013-12-24,890.6057456084641
2013-12-25,877.1383301194148
2013-12-26,860.2405531577003
2013-12-27,849.3215694503873
2013-12-30,873.0826621074976
2013-12-31,869.8593048961343
2014-01-01,869.8593048961343
2014-01-02,880.1316416871517
2014-01-03,879.8088276469268
2014-01-06,887.9430885852391
2014-01-07,893.6101696023671
2014-01-08,890.2697295022941
2014-01-09,880.0125130394445
2014-01-10,892.0407699765744
2014-01-13,888.9751013591574
2014-01-14,882.2887309661869
2014-01-15,892.4351588854956
2014-01-16,886.007345585341
2014-01-17,880.6128035556889
2014-01-20,872.8886643274697
2014-01-21,870.7725113981477
2014-01-22,873.2176593616413
2014-01-23,861.6935638681393
2014-01-24,843.2881476864084
2014-01-27,842.0712068989112
2014-01-28,847.5842599997154
2014-01-29,837.8440649512435
2014-01-30,846.0281623049893
2014-01-31,848.7297641740957
2014-02-03,850.192062789437
2014-02-04,858.7250211547347
2014-02-05,866.8050611200499
2014-02-06,881.6157998464238
2014-02-07,878.1142636315004
2014-02-10,879.0157058574154
2014-02-11,884.1049918283729
2014-02-12,894.7986789850336
2014-02-13,888.2796367420283
2014-02-14,897.215744108329
2014-02-17,901.0030232371525
2014-02-18,895.2719171685554
2014-02-19,887.7864658277584
2014-02-20,884.927233420538
2014-02-21,889.9834876226963
2014-02-24,895.435603542196
2014-02-25,884.0418599714358
2014-02-26,878.6684021394123
2014-02-27,879.640595128619
2014-02-28,897.3593617843022
2014-03-03,865.950812547797
2014-03-04,889.7931560134543
2014-03-05,891.9588015370916
2014-03-06,894.9865348365893
2014-03-07,885.5060002424312
2014-03-10,876.8274277074313
2014-03-11,879.8391947744227
2014-03-12,870.301927460607
2014-03-13,865.7288293250614
2014-03-14,852.7728748043055
2014-03-17,870.1291934810475
2014-03-18,872.5772180779628
2014-03-19,869.6323286705704
2014-03-20,872.0705989567148
2014-03-21,867.709224431047
2014-03-24,858.7960703587456
2014-03-25,865.4936614377757
2014-03-26,879.2814760468009
2014-03-27,880.7310605349355
2014-03-28,886.0768777596373
2014-03-31,901.4518082435333
2014-04-01,908.8827722898733
2014-04-02,917.0273281096488
2014-04-03,918.7187335328548
2014-04-04,926.3778060434997
2014-04-07,920.9015635760829
2014-04-08,924.1141013348744
2014-04-09,916.5047997064952
2014-04-10,924.577149292956
2014-04-11,914.7402827942057
2014-04-14,908.0311260623679
2014-04-15,896.7834917577729
2014-04-16,902.8482001846486
2014-04-17,913.1555666142884
2014-04-18,914.1372955475883
2014-04-21,916.5761368094697
2014-04-22,922.2706646731123
2014-04-23,914.5687702005594
2014-04-24,912.0136706053167
2014-04-25,909.1420278268233
2014-04-28,906.2795769840927
2014-04-29,915.7645346851622
2014-04-30,925.1950314523037
2014-05-01,927.6768317475229
2014-05-02,931.9193629622563
2014-05-05,920.7635927581057
2014-05-06,917.8966242875945
2014-05-07,923.1213517177872
2014-05-08,925.8433260835261
2014-05-09,920.2811692294828
2014-05-12,920.2726050341687
2014-05-13,922.1317663436683
2014-05-14,920.0126787790057
2014-05-15,906.4984612240298
2014-05-16,899.1296390596281
2014-05-19,896.5061458731536
2014-05-20,901.1561730177665
2014-05-21,908.2799723187411
2014-05-22,922.2623125368274
2014-05-23,926.8077762070094
2014-05-26,933.4478982737771
2014-05-27,934.1211777870291
2014-05-28,934.6892926191576
2014-05-29,940.2329327839836
2014-05-30,937.7185662213907
2014-06-02,943.6937871563509
2014-06-03,941.8674534930642
2014-06-04,943.969060230761
2014-06-05,956.016539350291
2014-06-06,972.2479581908132
2014-06-09,977.1393283527292
2014-06-10,982.1232944198077
2014-06-11,963.9134588820245
2014-06-12,967.4280138617297
2014-06-13,954.4023069754454
2014-06-16,942.6998974349042
2014-06-17,946.3542465693586
2014-06-18,947.2761131701903
