Date,EM GCC COUNTRIES SMALL CAP
2016-03-25,916.3309875755924
2016-03-28,907.0857354888607
2016-03-29,918.3092972269901
2016-03-30,911.5924920013455
2016-03-31,915.9549769806085
2016-04-01,920.0356908195552
2016-04-04,912.4410790268738
2016-04-05,912.0583091071929
2016-04-06,911.6074673331284
2016-04-07,912.5493712194443
2016-04-08,910.5172809605751
2016-04-11,928.0132971779112
2016-04-12,937.1892814917798
2016-04-13,940.5729172572825
2016-04-14,950.6547755154891
2016-04-15,947.7599122906547
2016-04-18,932.8253259226165
2016-04-19,934.6169084174129
2016-04-20,938.9526798190807
2016-04-21,937.7134017636919
2016-04-22,941.7970462725792
2016-04-25,931.9960851128952
2016-04-26,923.383175070831
2016-04-27,927.79868695369
2016-04-28,922.2552342331261
2016-04-29,911.0630966687507
2016-05-02,898.8810111960953
2016-05-03,886.4112106054102
2016-05-04,883.3309536537779
2016-05-05,889.6414033591766
2016-05-06,887.826827593378
2016-05-09,896.9537011608852
2016-05-10,906.3984167354233
2016-05-11,910.9382947997017
2016-05-12,911.2242227269352
2016-05-13,919.7448375290803
2016-05-16,901.9684102479202
2016-05-17,899.202419280943
2016-05-18,902.5718352958681
2016-05-19,903.130854629425
2016-05-20,902.4983671137072
2016-05-23,906.4652426157737
2016-05-24,907.2918054562646
2016-05-25,921.534061075664
2016-05-26,927.415884233358
2016-05-27,931.8509712948658
2016-05-30,921.6217299068227
2016-05-31,921.408182974502
2016-06-01,924.0373106424059
2016-06-02,917.7665682260595
2016-06-03,903.8317665463671
2016-06-06,904.4608509709211
2016-06-07,916.8376539345734
2016-06-08,917.4786142213354
2016-06-09,927.8341125095754
2016-06-10,930.138146224683
2016-06-13,919.282369881864
2016-06-14,923.8490288474425
2016-06-15,922.8239032437475
2016-06-16,930.2859742390501
2016-06-17,921.8636700416624
2016-06-20,914.1673994571684
2016-06-21,929.3911732195677
2016-06-22,933.6500476882428
2016-06-23,929.5509852727002
2016-06-24,949.1882338763044
2016-06-27,949.2503799671766
2016-06-28,943.7719224348309
2016-06-29,932.9068148486735
2016-06-30,937.9689521277104
2016-07-01,936.1246850189785
2016-07-04,941.8087843680613
2016-07-05,949.2462213243367
2016-07-06,952.4579899983804
2016-07-07,952.3993298275074
2016-07-08,955.6607382295666
2016-07-11,957.8980146146458
2016-07-12,965.2371184934952
2016-07-13,966.5259022553798
2016-07-14,966.0201969153876
2016-07-15,969.0288666935883
2016-07-18,980.5411886899001
2016-07-19,983.4299944769663
2016-07-20,982.8525362742671
2016-07-21,990.5999177558172
2016-07-22,992.40250459348
2016-07-25,991.1764312306256
2016-07-26,986.0732835924812
2016-07-27,981.5332747364304
2016-07-28,978.0166589962337
2016-07-29,969.3581614115592
2016-08-01,973.8206313868117
2016-08-02,957.3138902198058
2016-08-03,957.0086325647068
2016-08-04,970.386077744406
2016-08-05,976.2998260612763
2016-08-08,988.0641036330865
2016-08-09,991.0897711784227
2016-08-10,981.6965893205237
2016-08-11,976.9654629483159
2016-08-12,976.9679008546273
2016-08-15,978.8846298857649
2016-08-16,963.9617832792744
2016-08-17,962.0170005736074
2016-08-18,954.5033291507362
2016-08-19,954.7857353178508
2016-08-22,947.8049927138806
2016-08-23,944.6993269655603
2016-08-24,944.412994380441
2016-08-25,944.4395171962381
2016-08-26,944.596291507561
2016-08-29,955.8815182880757
2016-08-30,965.040946686472
2016-08-31,959.7717097583131
2016-09-01,953.616204181981
2016-09-02,956.2449638164308
2016-09-05,967.1759096173148
2016-09-06,951.1115060022828
2016-09-07,951.9454342120695
2016-09-08,946.0874891847177
2016-09-09,951.3960722534982
2016-09-12,950.7176736605912
2016-09-13,948.8225757706017
2016-09-14,948.3818003682045
2016-09-15,946.3774986956045
2016-09-16,953.2832683729473
2016-09-19,946.6618378626277
2016-09-20,942.807949215533
2016-09-21,949.2011428174936
2016-09-22,946.8025313093145
2016-09-23,948.59491049619
2016-09-26,932.9883672711934
2016-09-27,938.5726309472648
2016-09-28,937.5258216576767
2016-09-29,940.8963984692397
2016-09-30,940.1847398656637
2016-10-03,922.9038393395443
2016-10-04,930.0569635297691
2016-10-05,923.3058707786893
2016-10-06,926.3683998707965
2016-10-07,925.690554745598
2016-10-10,917.937582895674
2016-10-11,942.0083153775421
2016-10-12,936.7150897030876
2016-10-13,931.5008441041387
2016-10-14,933.7436872693853
2016-10-17,925.8534028171697
2016-10-18,935.813420239759
2016-10-19,937.7159092254103
2016-10-20,945.5011219182273
2016-10-21,950.2336964051359
2016-10-24,954.9869583566035
2016-10-25,949.5391610633062
2016-10-26,942.0119583059062
2016-10-27,947.6105144785
2016-10-28,946.7098396916149
2016-10-31,932.8614727522423
2016-11-01,923.2756880641732
2016-11-02,903.3138949197261
2016-11-03,899.9307472447929
2016-11-04,897.632205481153
2016-11-07,917.3693736092629
2016-11-08,916.2244155900527
2016-11-09,918.6266402259203
2016-11-10,938.0967167087491
2016-11-11,940.1955104553264
2016-11-14,939.0856834886205
2016-11-15,943.6316408533413
2016-11-16,950.994867615727
2016-11-17,953.2724252477215
2016-11-18,962.2421738232706
2016-11-21,965.5239469998511
2016-11-22,965.6411124507758
2016-11-23,980.8195410885158
2016-11-24,970.0622304467038
2016-11-25,966.2643774586331
2016-11-28,951.3598999123794
2016-11-29,953.5650694284558
2016-11-30,948.682293308106
2016-12-01,959.6880769500758
2016-12-02,955.2454203827175
2016-12-05,962.2687630416503
2016-12-06,965.5751395738966
2016-12-07,968.0391305127337
2016-12-08,989.0107245165586
2016-12-09,995.9900917562239
2016-12-12,1010.9826775433123
2016-12-13,1007.8710595418027
2016-12-14,998.0210642027401
2016-12-15,1018.7121009899784
2016-12-16,1019.3305740667566
2016-12-19,1014.1507280477463
2016-12-20,1012.1894440982956
2016-12-21,1009.9681131988823
2016-12-22,1002.4724261172095
2016-12-23,1001.9931557792768
2016-12-26,1012.0141727189068
2016-12-27,1006.7254062083223
2016-12-28,1012.6818588145503
2016-12-29,1015.6714216155756
2016-12-30,1010.0729148871417
2017-01-02,1004.837622407436
2017-01-03,1035.7788715982958
2017-01-04,1029.8224269282496
2017-01-05,1022.5788217247657
2017-01-06,1024.8157539311835
2017-01-09,1040.0479618526742
2017-01-10,1041.2537688753935
2017-01-11,1054.6122090179376
2017-01-12,1044.2253828401565
2017-01-13,1047.0055009605558
2017-01-16,1042.9996057794326
2017-01-17,1038.559734438613
2017-01-18,1041.2795316812794
2017-01-19,1051.347354662259
2017-01-20,1044.819296151901
2017-01-23,1049.3498938726384
2017-01-24,1055.5534726830408
2017-01-25,1033.5963286404535
2017-01-26,1053.5090752726999
2017-01-27,1049.9161784159915
2017-01-30,1040.6236037402305
2017-01-31,1019.5744269513757
2017-02-01,1024.003109655308
2017-02-02,1019.4599862641854
2017-02-03,1021.0999323840447
2017-02-06,1028.5969061315695
2017-02-07,1033.3832719290003
2017-02-08,1026.4342698322962
2017-02-09,1014.9762368908597
2017-02-10,1018.8205740000781
2017-02-13,986.1537177701258
2017-02-14,994.1930712944018
2017-02-15,985.4182991470981
2017-02-16,982.3203772792871
2017-02-17,986.168947585202
2017-02-20,981.1037013387169
2017-02-21,980.3624735781299
2017-02-22,1000.3895028260539
2017-02-23,997.5503317420333
2017-02-24,999.7891785330589
2017-02-27,1000.820439952844
2017-02-28,995.1582297775775
2017-03-01,994.6776784969854
2017-03-02,1003.9961900560186
2017-03-03,1000.514779891731
2017-03-06,991.7674811135648
2017-03-07,987.8454171644795
2017-03-08,984.3437720713952
2017-03-09,975.443527824013
2017-03-10,968.5453927042654
2017-03-13,973.5807139429852
2017-03-14,966.8318807613259
2017-03-15,961.0102567744499
2017-03-16,953.3588752825987
2017-03-17,952.9213578159353
2017-03-20,955.4278987222631
2017-03-21,956.2931736419482
2017-03-22,948.023863107845
2017-03-23,953.7798357658442
2017-03-24,952.1532125787115
2017-03-27,940.5202991590997
2017-03-28,940.2694763355828
2017-03-29,950.1742467394992
2017-03-30,952.0817436825788
2017-03-31,955.5795769791969
2017-04-03,970.2545707647708
2017-04-04,972.1332054629497
2017-04-05,978.8975137915314
2017-04-06,976.1152760677084
2017-04-07,979.9700732443808
2017-04-10,978.1563025380188
2017-04-11,971.5575477495315
2017-04-12,971.6901832589261
2017-04-13,964.2822578298029
2017-04-14,964.2822578298034
2017-04-17,948.5098165528539
2017-04-18,949.9708036925684
2017-04-19,951.6860663970571
2017-04-20,938.6830659953841
2017-04-21,945.5781738788982
2017-04-24,924.3971411814849
2017-04-25,923.9763907200718
2017-04-26,934.6644798797948
2017-04-27,929.0578113459475
2017-04-28,927.1083207045817
2017-05-01,924.2124292630891
2017-05-02,923.1215591045305
2017-05-03,912.8430916246156
2017-05-04,910.8660891280394
2017-05-05,907.4257302931078
2017-05-08,896.7179885741223
2017-05-09,897.0810085803994
2017-05-10,904.982813667587
2017-05-11,905.4244216919423
2017-05-12,900.8830084870211
2017-05-15,884.6689550000463
2017-05-16,871.8774365976736
2017-05-17,869.6693342091783
2017-05-18,861.2756735772368
2017-05-19,856.0002195921608
2017-05-22,854.1176674168718
2017-05-23,853.2673555398009
2017-05-24,854.710496862386
2017-05-25,845.2538182600833
2017-05-26,847.4677245228931
2017-05-29,850.344747297572
2017-05-30,854.662691022898
2017-05-31,850.5957172524396
2017-06-01,854.6453968681459
2017-06-02,850.8545470674349
2017-06-05,813.5608868351637
2017-06-06,798.720550104513
2017-06-07,806.4302980087928
2017-06-08,828.8681651285557
2017-06-09,830.8170941139782
2017-06-12,827.8988766429036
2017-06-13,843.4625555919921
2017-06-14,843.3499882967888
2017-06-15,860.8270216559218
2017-06-16,856.523932398208
2017-06-19,851.4951822575523
2017-06-20,848.1680458507118
2017-06-21,838.7067547515202
2017-06-22,841.5963841015991
2017-06-23,836.8189945566369
2017-06-26,836.6641135236275
2017-06-27,830.3947248499519
2017-06-28,823.9829972255964
2017-06-29,822.8020290410121
2017-06-30,824.3116825047
2017-07-03,821.9260080384661
2017-07-04,834.1280249843329
2017-07-05,833.369855368568
2017-07-06,829.4884410869182
2017-07-07,830.5496509532849
2017-07-10,837.6019563978525
2017-07-11,835.1853997180525
2017-07-12,849.1089140662436
2017-07-13,854.7570853575708
2017-07-14,851.3709130974474
2017-07-17,858.7219205756065
2017-07-18,850.9437031918803
2017-07-19,861.9369522227781
2017-07-20,853.7579643374372
2017-07-21,851.9899348478086
2017-07-24,854.3534896505345
2017-07-25,846.7563306326974
2017-07-26,851.1111655374423
2017-07-27,843.2062905807802
2017-07-28,837.4472829680233
2017-07-31,838.4144686595924
2017-08-01,837.0630882793705
2017-08-02,836.8643812806288
2017-08-03,833.3244516529683
2017-08-04,842.4040705966238
2017-08-07,834.3023082607784
2017-08-08,841.9420704832677
2017-08-09,836.8499948651057
2017-08-10,834.6625507992846
2017-08-11,831.6895764420296
2017-08-14,813.5782647703442
2017-08-15,812.3139228463868
2017-08-16,815.6278263101773
2017-08-17,808.5644165929962
2017-08-18,807.8826278872837
2017-08-21,807.2745606198006
2017-08-22,805.2897714272218
2017-08-23,800.7335831356644
2017-08-24,797.8996364322468
2017-08-25,793.4806679081361
2017-08-28,782.4864083072407
2017-08-29,773.9831935870727
2017-08-30,782.2848362235756
2017-08-31,784.0776628767778
2017-09-01,784.663931495218
2017-09-04,793.6269362435964
2017-09-05,793.642668671231
2017-09-06,789.0793158304976
2017-09-07,790.1415913635692
2017-09-08,789.2588685138662
2017-09-11,791.3858498276543
2017-09-12,787.803389848582
2017-09-13,791.4264626384141
2017-09-14,796.4568944504366
2017-09-15,790.2730247527904
2017-09-18,776.226098266711
2017-09-19,779.1852921082269
2017-09-20,773.4276160091678
2017-09-21,780.3941643962406
2017-09-22,777.3389186712315
2017-09-25,773.1283369237452
2017-09-26,789.8606846441776
2017-09-27,791.9436919320067
2017-09-28,790.8492807392157
2017-09-29,788.4503310250016
2017-10-02,787.1256917766624
2017-10-03,784.1075158385466
2017-10-04,779.496909993505
2017-10-05,785.7590279586989
2017-10-06,784.537345205072
2017-10-09,786.4746903168441
2017-10-10,787.8230980499719
2017-10-11,793.145757836973
2017-10-12,790.7264632890408
2017-10-13,791.328478179248
2017-10-16,794.8647104207874
2017-10-17,783.8435449480685
2017-10-18,777.2849168570568
2017-10-19,778.6543842953894
2017-10-20,783.0585144756901
2017-10-23,780.1744172060488
2017-10-24,772.0107230041979
2017-10-25,771.5161981048047
2017-10-26,779.1311166181389
2017-10-27,787.2761940707956
2017-10-30,782.4024137499276
2017-10-31,779.006458224177
2017-11-01,781.3657200621175
2017-11-02,778.7986627870879
2017-11-03,782.535829157353
2017-11-06,765.9899857111047
2017-11-07,748.6683036909175
2017-11-08,735.2383173746972
2017-11-09,739.9908388544455
2017-11-10,737.6221909033785
2017-11-13,729.3836769116766
2017-11-14,721.4361666053536
2017-11-15,717.1219541359271
2017-11-16,713.7615921066445
2017-11-17,713.1807596525658
2017-11-20,708.057861550953
2017-11-21,710.2098367049645
2017-11-22,719.0533209489352
2017-11-23,717.075649985476
2017-11-24,711.4146519778997
2017-11-27,724.4109339204506
2017-11-28,724.1428885211906
2017-11-29,727.62120798396
2017-11-30,721.700516574242
2017-12-01,725.1562956193841
2017-12-04,735.3864048700356
2017-12-05,725.974833153039
2017-12-06,723.0889598010826
2017-12-07,727.6871929812995
2017-12-08,730.0712253967173
2017-12-11,739.1831951880846
