Date,EM EUROPE & MIDDLE EAST SMALL CAP
2007-09-27,978.7739471225537
2007-09-28,972.8571040151993
2007-10-01,974.6614101429059
2007-10-02,983.2400167469476
2007-10-03,984.0823558645867
2007-10-04,989.4662054809976
2007-10-05,998.2338469103504
2007-10-08,1005.0971379049075
2007-10-09,1014.9364068161208
2007-10-10,1012.0951186132439
2007-10-11,1016.4756334430634
2007-10-12,1016.5938393154357
2007-10-15,1005.8205198100522
2007-10-16,1003.1542163142522
2007-10-17,1016.0080009106274
2007-10-18,1006.0584795467611
2007-10-19,1002.1351532550942
2007-10-22,992.6232572855316
2007-10-23,1002.3094938851333
2007-10-24,992.9990078433692
2007-10-25,1000.4307789037947
2007-10-26,1006.0832123835195
2007-10-29,1004.6942152752694
2007-10-30,1000.0533443470813
2007-10-31,1003.1139169664833
2007-11-01,994.7364234275357
2007-11-02,988.3170365650959
2007-11-05,982.2734667031538
2007-11-06,988.6306519583369
2007-11-07,970.679342053024
2007-11-08,961.4826615290981
2007-11-09,949.5189094687955
2007-11-12,944.972043859752
2007-11-13,949.4534239614302
2007-11-14,952.2722313259454
2007-11-15,936.2964955411228
2007-11-16,928.1633174999339
2007-11-19,921.938453197731
2007-11-20,918.2147134485447
2007-11-21,888.3739000597672
2007-11-22,897.7316059094042
2007-11-23,902.7954994138354
2007-11-26,900.7221447444275
2007-11-27,886.2998870250852
2007-11-28,912.8185727058865
2007-11-29,917.9782679839611
2007-11-30,931.0657433247176
2007-12-03,932.3405436248557
2007-12-04,925.5535628715215
2007-12-05,946.3837620949265
2007-12-06,952.1051690981672
2007-12-07,958.1476524624264
2007-12-10,962.5050027400671
2007-12-11,958.772979521349
2007-12-12,963.8975750389548
2007-12-13,954.4189776460859
2007-12-14,953.9742738762727
2007-12-17,933.591405268985
2007-12-18,940.0120761959378
2007-12-19,938.4163652030204
2007-12-20,939.4815579658015
2007-12-21,944.0125449857921
2007-12-24,950.9430916898256
2007-12-25,953.3112551957345
2007-12-26,949.3230358921792
2007-12-27,950.7595629081746
2007-12-28,948.3678690801173
2007-12-31,953.7630836167181
2008-01-01,955.3368468200487
2008-01-02,947.6609259900964
2008-01-03,940.537524044088
2008-01-04,929.9837440528338
2008-01-07,923.9397349916942
2008-01-08,931.3579045212366
2008-01-09,919.1351302170042
2008-01-10,909.3714514083877
2008-01-11,904.865431504402
2008-01-14,902.2787771569919
2008-01-15,887.5115716866787
2008-01-16,867.2260219712856
2008-01-17,861.7776351296866
2008-01-18,860.0178697589138
2008-01-21,824.4542871201787
2008-01-22,808.4065213042556
2008-01-23,798.9660140813997
2008-01-24,822.9299855209701
2008-01-25,833.0871214977535
2008-01-28,821.9605145278679
2008-01-29,840.4203059046324
2008-01-30,841.7038828695722
2008-01-31,830.5559932265003
2008-02-01,845.9636083307491
2008-02-04,858.3796638592527
2008-02-05,847.0732965998135
2008-02-06,836.843010147413
2008-02-07,826.0482800584101
2008-02-08,826.4687624745958
2008-02-11,825.2657016621624
2008-02-12,840.3141960250906
2008-02-13,853.3626535636852
2008-02-14,854.8776413867056
2008-02-15,845.2757572778762
2008-02-18,852.4726115140734
2008-02-19,849.5658840826651
2008-02-20,841.7650842257369
2008-02-21,847.1069687943082
2008-02-22,843.8905616913896
2008-02-25,848.4701482040269
2008-02-26,847.0695284132375
2008-02-27,842.7733217525242
2008-02-28,838.3919830113148
2008-02-29,822.7071937642722
2008-03-03,803.7741303026168
2008-03-04,799.6062995082849
2008-03-05,806.647936730246
2008-03-06,794.0249347530636
2008-03-07,781.5123987360905
2008-03-10,771.6847803562333
2008-03-11,786.8790654520433
2008-03-12,792.3203438614439
2008-03-13,779.1810345408561
2008-03-14,778.2643929989413
2008-03-17,742.154437280242
2008-03-18,750.7489373927923
2008-03-19,760.7816276437319
2008-03-20,761.1831459084904
2008-03-21,763.5785033044675
2008-03-24,771.9072884165101
2008-03-25,769.9591934094252
2008-03-26,761.1033624667074
2008-03-27,762.2566983364375
2008-03-28,758.6390730561791
2008-03-31,751.472825788417
2008-04-01,770.4949171497442
2008-04-02,777.9275326094715
2008-04-03,769.754922563091
2008-04-04,768.4854647186452
2008-04-07,773.763009771922
2008-04-08,774.6087364693052
2008-04-09,776.440937718722
2008-04-10,775.5831272393579
2008-04-11,770.9712119909768
2008-04-14,768.662341519444
2008-04-15,770.3315434285901
2008-04-16,767.4490998647387
2008-04-17,766.3826724302809
2008-04-18,776.2395355932621
2008-04-21,771.5528086738514
2008-04-22,764.0389436264603
2008-04-23,765.9602546881462
2008-04-24,772.5156594808024
2008-04-25,773.533333115633
2008-04-28,775.872854733981
2008-04-29,769.2728771455982
2008-04-30,777.6846581464707
2008-05-01,777.8682997545252
2008-05-02,785.9606789567001
2008-05-05,791.2156361565894
2008-05-06,789.5217721989462
2008-05-07,798.6935006154638
2008-05-08,793.5954917840437
2008-05-09,792.2752842135272
2008-05-12,795.6618466035884
2008-05-13,800.40422265658
2008-05-14,803.5295711421992
2008-05-15,802.1115494527181
2008-05-16,802.3601322580218
2008-05-19,800.5823478761671
2008-05-20,787.9654690435823
2008-05-21,782.6606282442814
2008-05-22,781.2176012145009
2008-05-23,778.220440862693
2008-05-26,775.4943848021722
2008-05-27,779.174517190424
2008-05-28,783.4687815860492
2008-05-29,789.8701521091974
2008-05-30,793.9839441047513
2008-06-02,787.7193403719552
2008-06-03,793.8838172461914
2008-06-04,781.7590817243765
2008-06-05,777.9907479063032
2008-06-06,768.2971644298132
2008-06-09,764.6803746015833
2008-06-10,755.5128774438939
2008-06-11,748.5754383187614
2008-06-12,756.1149296954034
2008-06-13,756.4935311232663
2008-06-16,757.0536424047892
2008-06-17,763.9429676812686
2008-06-18,758.2100862842368
2008-06-19,761.5831655103846
2008-06-20,755.8937940225563
2008-06-23,747.0458842395661
2008-06-24,731.1766048226965
2008-06-25,735.8343712613225
2008-06-26,719.5566658529705
2008-06-27,714.5576365791127
2008-06-30,710.4753186605075
2008-07-01,696.4898580218643
2008-07-02,687.3156534215508
2008-07-03,681.4767360352768
2008-07-04,682.2712722944016
2008-07-07,684.5248529337105
2008-07-08,678.2440445156476
2008-07-09,685.6683281482021
2008-07-10,672.422243998477
2008-07-11,663.4402847868815
2008-07-14,667.4876544348847
2008-07-15,654.5174366705531
2008-07-16,658.6615668297392
2008-07-17,668.3994712325702
2008-07-18,671.1174678326138
2008-07-21,679.7219302385406
2008-07-22,675.2691634924189
2008-07-23,687.450250543307
2008-07-24,683.1130547946144
2008-07-25,680.1422120648923
2008-07-28,674.804962037061
2008-07-29,683.232817918373
2008-07-30,697.0096044295261
2008-07-31,703.2668855482814
2008-08-01,703.4151444394033
2008-08-04,697.0008017845283
2008-08-05,700.8071729818492
2008-08-06,697.9284646271509
2008-08-07,697.7077002296294
2008-08-08,699.8198449529973
2008-08-11,706.0900452637501
2008-08-12,709.6887525725083
2008-08-13,701.702929274445
2008-08-14,706.6175045740387
2008-08-15,715.1617320073631
2008-08-18,713.2965339974372
2008-08-19,698.660015168737
2008-08-20,698.1293314737459
2008-08-21,691.4214494377379
2008-08-22,699.8640060806338
2008-08-25,700.0089231310632
2008-08-26,692.8194956239906
2008-08-27,688.1545113583084
2008-08-28,689.2242941014081
2008-08-29,693.7283124312002
2008-09-01,690.7869209166478
2008-09-02,704.786255168215
2008-09-03,695.9534482491354
2008-09-04,691.1880508553726
2008-09-05,679.3136473691386
2008-09-08,687.5891868803235
2008-09-09,680.5412051060312
2008-09-10,672.6242010605622
2008-09-11,658.2543412668222
2008-09-12,654.8182264575604
2008-09-15,623.9332578156782
2008-09-16,595.8208297685902
2008-09-17,580.6314442182288
2008-09-18,570.9675675768533
2008-09-19,601.5401871232247
2008-09-22,607.2098974871229
2008-09-23,593.750918161196
2008-09-24,593.609211778449
2008-09-25,607.135790905558
2008-09-26,605.3129008126502
2008-09-29,588.8293705824291
2008-09-30,596.4066061656974
2008-10-01,597.1314074470678
2008-10-02,583.623371214705
2008-10-03,577.331600947577
2008-10-06,528.7196172169738
2008-10-07,524.1219227089176
2008-10-08,500.97767655855944
2008-10-09,500.3248160585673
2008-10-10,473.66106723043856
2008-10-13,477.75930085069524
2008-10-14,492.97716160713577
2008-10-15,468.04115213931465
2008-10-16,445.46559927501266
2008-10-17,437.8145790627651
2008-10-20,440.3411404532776
2008-10-21,432.83731997700994
2008-10-22,419.166583220916
2008-10-23,409.1481925848891
2008-10-24,400.7997483800869
2008-10-27,393.1035941908157
2008-10-28,402.9060612692552
2008-10-29,408.2183626182976
2008-10-30,413.3778466976468
2008-10-31,425.57503388702037
2008-11-03,429.9005833102441
2008-11-04,445.3594023445698
2008-11-05,435.67836463173285
2008-11-06,421.4224512682333
2008-11-07,419.7973443539401
2008-11-10,419.1559442375226
2008-11-11,401.27605086113726
2008-11-12,384.17485555241456
2008-11-13,371.1229852420857
2008-11-14,374.60015754515285
2008-11-17,364.43153422010846
2008-11-18,360.5710254717932
2008-11-19,355.51212535336265
2008-11-20,341.4851681578987
2008-11-21,345.60917488183986
2008-11-24,358.734758464099
2008-11-25,366.5883207858578
2008-11-26,361.90100389889477
2008-11-27,373.99816444600555
2008-11-28,377.78966284162834
2008-12-01,361.71555083653476
2008-12-02,364.8456855253557
2008-12-03,362.943209925267
2008-12-04,369.31286743068097
2008-12-05,365.40584849485487
2008-12-08,374.973136359312
2008-12-09,375.33607962559415
2008-12-10,372.931876228704
2008-12-11,367.40292439254813
2008-12-12,359.678007771318
2008-12-15,350.1400319505588
2008-12-16,351.1217648611816
2008-12-17,342.81877061514473
2008-12-18,342.42602089559654
2008-12-19,346.4990252007851
2008-12-22,336.6076657987422
2008-12-23,335.2637824573773
2008-12-24,330.6710585046834
2008-12-25,330.32141056474387
2008-12-26,330.5323113070677
2008-12-29,323.2119103737356
2008-12-30,327.16735175135756
2008-12-31,331.98884932692914
2009-01-01,339.9075482921745
2009-01-02,343.835497003168
2009-01-05,352.88555524172
2009-01-06,372.36549330907667
2009-01-07,359.29519206264706
2009-01-08,347.5757221893952
2009-01-09,352.7058396874234
2009-01-12,353.2309484180127
2009-01-13,354.94663019284525
2009-01-14,342.833850304005
2009-01-15,345.02587866002597
2009-01-16,345.0856775846195
2009-01-19,342.8625203128045
2009-01-20,342.0415455087583
2009-01-21,341.3973535221732
2009-01-22,333.1225511788312
2009-01-23,331.8786984085485
2009-01-26,337.9089409819189
2009-01-27,334.4441437767475
2009-01-28,340.98128628923365
2009-01-29,336.5114582525738
2009-01-30,336.95895376532326
2009-02-02,330.2390634810606
2009-02-03,328.68106163231477
2009-02-04,336.35217642516636
2009-02-05,338.16901150155354
2009-02-06,346.0596161448376
2009-02-09,348.3551906458117
2009-02-10,347.7624661677196
2009-02-11,343.36830214954506
2009-02-12,341.1460590340505
2009-02-13,342.3276864178265
2009-02-16,337.3979223989149
2009-02-17,327.0906358770914
2009-02-18,325.70368150249294
2009-02-19,326.83873145793353
2009-02-20,321.4411140209732
2009-02-23,317.31888395692556
2009-02-24,313.7937908380612
2009-02-25,314.3039986285218
2009-02-26,316.8261937854428
2009-02-27,314.3602778187485
2009-03-02,306.7893068065832
2009-03-03,309.23449965694056
2009-03-04,316.25483943023534
2009-03-05,306.2625845495493
2009-03-06,305.50667163520126
2009-03-09,304.2120653133653
2009-03-10,309.47518176219444
2009-03-11,313.239148241888
2009-03-12,316.302945140108
2009-03-13,316.7670495619439
2009-03-16,322.41596501272096
2009-03-17,320.04979350154275
2009-03-18,317.084824763717
2009-03-19,314.48606400642484
2009-03-20,320.29764401923853
2009-03-23,333.2524767267272
2009-03-24,333.3502290104996
2009-03-25,340.57363901287624
2009-03-26,343.28528095582107
2009-03-27,343.31215996631494
2009-03-30,332.65495638191527
2009-03-31,341.70731104597843
2009-04-01,351.24825817407867
2009-04-02,364.642651019089
2009-04-03,366.8114700342376
2009-04-06,372.5922128446969
2009-04-07,372.8917635969317
2009-04-08,381.1956976083179
2009-04-09,396.2504786871751
2009-04-10,398.8033893030512
2009-04-13,399.33613159737763
2009-04-14,404.990608629576
2009-04-15,405.03432916912817
2009-04-16,411.2987687894322
2009-04-17,413.7342410614157
2009-04-20,396.07620014321503
2009-04-21,396.5337953612113
2009-04-22,403.2598440896852
2009-04-23,405.0877557037842
2009-04-24,408.6388137573778
2009-04-27,409.4337842728284
2009-04-28,410.62718526004915
2009-04-29,421.44878495795774
2009-04-30,430.5015851452897
2009-05-01,431.7269786721085
2009-05-04,443.32393701035153
2009-05-05,446.8195726960419
2009-05-06,453.92941137954836
2009-05-07,448.3236265877663
2009-05-08,453.3069409773149
2009-05-11,448.55380595229616
2009-05-12,456.9382786965817
2009-05-13,447.2366361703429
2009-05-14,447.607445481732
2009-05-15,450.4835921112706
2009-05-18,461.88360094609567
2009-05-19,469.2477742089983
2009-05-20,479.888472349571
2009-05-21,468.09795050589486
2009-05-22,466.4546523921949
2009-05-25,471.2539874212592
2009-05-26,466.45448175926106
2009-05-27,473.79763031283557
2009-05-28,472.35288659815944
2009-05-29,472.96471223724325
2009-06-01,497.31952097763127
2009-06-02,497.90753357516655
2009-06-03,491.362886090412
2009-06-04,491.34776278446174
2009-06-05,499.84033590403965
2009-06-08,499.4502157377801
2009-06-09,507.6959939079154
2009-06-10,516.5221873306008
2009-06-11,520.0608486440299
2009-06-12,524.7193105239128
2009-06-15,517.6895959666158
2009-06-16,522.7387760823906
2009-06-17,512.9913624552281
2009-06-18,510.8842558022932
2009-06-19,512.4946292281986
2009-06-22,501.60622022056424
2009-06-23,495.2922809695809
2009-06-24,508.9464708331374
2009-06-25,505.5515998809325
2009-06-26,505.0650877066986
2009-06-29,512.532178751238
2009-06-30,513.3667815530185
2009-07-01,524.8913875483147
2009-07-02,518.8458019262953
2009-07-03,519.6960368192642
2009-07-06,508.26213639792496
2009-07-07,513.7264223735727
2009-07-08,505.7846444983498
2009-07-09,503.6312697351354
2009-07-10,496.3931089039558
2009-07-13,499.77063485106663
2009-07-14,511.8283911401391
2009-07-15,524.9010175883708
2009-07-16,526.0104143997856
2009-07-17,526.127328889242
2009-07-20,538.302095723291
2009-07-21,543.5419206216809
2009-07-22,543.5826856691505
2009-07-23,555.8261550693865
2009-07-24,561.9720049985383
2009-07-27,571.4720735522577
2009-07-28,572.9747417985355
2009-07-29,574.3223955884749
2009-07-30,588.0845941659031
2009-07-31,586.6856660336423
2009-08-03,601.6073340840107
2009-08-04,598.2367839324695
2009-08-05,594.5919496792375
2009-08-06,598.4787015088559
2009-08-07,610.1442414138751
2009-08-10,611.3221828432553
2009-08-11,599.3265060406551
2009-08-12,601.3799146133472
2009-08-13,619.7162927820902
2009-08-14,620.9381372498951
2009-08-17,597.5508866447971
2009-08-18,606.7706963176568
2009-08-19,610.6117303180423
2009-08-20,627.9100419814163
2009-08-21,635.3475819200452
2009-08-24,648.8065813945483
2009-08-25,655.2051542360113
2009-08-26,650.3605957232639
2009-08-27,649.6101718793146
2009-08-28,654.4514383205978
2009-08-31,646.2955041247662
2009-09-01,644.9080715203706
2009-09-02,626.2834244659167
2009-09-03,631.998362553957
2009-09-04,639.8130755485142
2009-09-07,643.5087138911841
2009-09-08,635.9652567690251
2009-09-09,631.96037011088
2009-09-10,628.0660277824061
2009-09-11,634.9723882920777
2009-09-14,626.8630236523626
2009-09-15,633.6929183991778
2009-09-16,647.0932105664033
2009-09-17,651.3188698095221
2009-09-18,658.6246372876155
2009-09-21,651.8652347921883
2009-09-22,661.0556114022262
2009-09-23,661.5662379987432
2009-09-24,660.1321208544982
2009-09-25,655.9664656470665
2009-09-28,660.0069474676249
2009-09-29,665.229606246138
2009-09-30,656.3007575571355
2009-10-01,658.422521511127
2009-10-02,647.8918069509025
2009-10-05,655.6642460756213
2009-10-06,668.584400874603
2009-10-07,664.8540715223021
2009-10-08,666.4350607891394
2009-10-09,666.4349549506944
2009-10-12,680.740756217263
2009-10-13,676.8268867776347
2009-10-14,685.7375288634154
2009-10-15,681.9973834367618
2009-10-16,674.467831927945
2009-10-19,683.5518705072747
2009-10-20,691.0825556969845
2009-10-21,688.1459854924332
2009-10-22,684.8964588054705
2009-10-23,689.1719346586266
2009-10-26,694.0800778072172
2009-10-27,686.798637312417
2009-10-28,666.3023306771692
2009-10-29,669.2544574989815
2009-10-30,660.3654129460094
2009-11-02,651.0918941901896
2009-11-03,637.279580290085
2009-11-04,648.4859620231647
2009-11-05,656.0545480122514
2009-11-06,655.6049551082829
2009-11-09,671.3909050394192
2009-11-10,676.3684946704595
2009-11-11,684.6256504908056
2009-11-12,686.7386246400189
2009-11-13,686.0531826283204
2009-11-16,694.468322426354
2009-11-17,693.2247599524633
2009-11-18,682.006302039307
2009-11-19,674.0475199067231
2009-11-20,666.9216070929368
2009-11-23,670.9244813080634
2009-11-24,668.2363447521677
2009-11-25,665.974751772111
2009-11-26,649.7801834666332
2009-11-27,648.9266987915445
2009-11-30,647.5821490118523
2009-12-01,661.7284430069374
2009-12-02,670.7704384047595
2009-12-03,677.470758937544
2009-12-04,688.9435037987417
2009-12-07,685.189827914393
2009-12-08,673.4452300316707
2009-12-09,671.426602934845
2009-12-10,679.75125920678
2009-12-11,685.566339330009
2009-12-14,688.5065342001637
2009-12-15,691.3659503613545
2009-12-16,695.2616847842767
2009-12-17,694.4901427311584
2009-12-18,697.1906307593422
2009-12-21,705.9174786945629
2009-12-22,710.7162576904361
2009-12-23,712.9521510090505
2009-12-24,716.1864974443388
2009-12-25,717.0520014744461
2009-12-28,717.5939564743485
2009-12-29,718.3688889275528
2009-12-30,720.2818042024609
2009-12-31,724.5450300181597
2010-01-01,724.5450300181597
2010-01-04,745.318993464668
2010-01-05,754.2728259570426
2010-01-06,760.0927219290967
2010-01-07,763.9676568927414
2010-01-08,769.3137827840848
2010-01-11,773.9991997948417
2010-01-12,764.4314403400381
2010-01-13,775.1441480237938
2010-01-14,782.1331418003022
2010-01-15,786.6557053814441
2010-01-18,797.499262665828
2010-01-19,803.3623584726324
2010-01-20,802.4756258529028
2010-01-21,798.9143366920446
2010-01-22,780.2846881571206
2010-01-25,778.7242951326273
2010-01-26,775.6451352031064
2010-01-27,774.6006044288007
2010-01-28,787.8075987787118
2010-01-29,795.1746417659895
2010-02-01,802.3851297611819
2010-02-02,807.9004189410334
2010-02-03,811.604759745185
2010-02-04,791.6923532133678
2010-02-05,774.2963829004836
2010-02-08,759.1712113854513
2010-02-09,765.4535915746487
2010-02-10,770.1204662343405
2010-02-11,781.541502678828
2010-02-12,780.3951137907289
2010-02-15,794.0975810003074
2010-02-16,799.9533926633991
2010-02-17,809.6299788005526
2010-02-18,802.2451489463677
2010-02-19,806.7602868356709
2010-02-22,804.7356834919249
2010-02-23,793.7746208301005
2010-02-24,780.7065341042774
2010-02-25,769.80420391024
2010-02-26,780.4276988460944
2010-03-01,803.4044442832183
2010-03-02,809.9396989364296
2010-03-03,811.4168640017793
2010-03-04,814.3516272173065
2010-03-05,827.3345430032449
2010-03-08,832.0478761935251
2010-03-09,832.1857175946219
2010-03-10,835.3809757180129
2010-03-11,833.6638974757915
2010-03-12,835.7235530396131
2010-03-15,839.7068016237192
2010-03-16,846.2150149834989
2010-03-17,859.6471109370665
2010-03-18,853.3500957388735
2010-03-19,850.1866012750052
2010-03-22,850.4960162912662
2010-03-23,858.5628695682101
2010-03-24,867.1748593302534
2010-03-25,876.9042071168287
2010-03-26,873.7226378235952
2010-03-29,882.7578091495433
2010-03-30,890.5827578982722
2010-03-31,888.2924646822603
2010-04-01,902.1251254342554
2010-04-02,907.5638232267045
2010-04-05,919.1581977429074
2010-04-06,922.4589104170957
2010-04-07,912.8895303417285
2010-04-08,905.0555658536969
2010-04-09,914.7868446726093
2010-04-12,913.2991603657473
2010-04-13,913.4610740289145
2010-04-14,923.768730459785
2010-04-15,924.4285434812482
2010-04-16,916.8952003067906
2010-04-19,900.6604655258463
2010-04-20,912.048969444706
2010-04-21,920.1318771540538
2010-04-22,918.4298669861209
2010-04-23,922.9104907846344
2010-04-26,942.0379843348417
2010-04-27,929.1030617129358
2010-04-28,916.0375230256406
2010-04-29,926.4813354839397
2010-04-30,922.7153480133944
2010-05-03,926.888812029513
2010-05-04,900.2097574664112
2010-05-05,872.2448413359914
2010-05-06,861.2101618754168
2010-05-07,823.9873830023183
2010-05-10,868.1632075768729
2010-05-11,870.1550763763469
2010-05-12,895.2669917134248
2010-05-13,898.5170331193533
2010-05-14,880.7956114654171
2010-05-17,871.8913601240309
2010-05-18,879.7833961435341
2010-05-19,853.6129809770447
2010-05-20,815.2008994317652
2010-05-21,808.2574661358352
2010-05-24,824.3313579009157
2010-05-25,790.1751776926023
2010-05-26,824.3598592829504
2010-05-27,844.0259732894225
2010-05-28,846.2579340367337
2010-05-31,845.5385952561501
2010-06-01,841.3080728800295
2010-06-02,850.0893935937494
2010-06-03,855.8896450116285
2010-06-04,838.8122337955041
2010-06-07,831.8401927068869
2010-06-08,823.5817560994259
2010-06-09,832.8420867309327
2010-06-10,838.4605569240505
2010-06-11,837.2846535881666
2010-06-14,836.24040676626
2010-06-15,844.8378634045243
2010-06-16,844.9439490173345
2010-06-17,844.0751125193078
2010-06-18,848.8826555537019
2010-06-21,860.4930693217747
2010-06-22,857.0881132431421
2010-06-23,844.2691958695912
2010-06-24,839.1547731498292
2010-06-25,836.0249591963893
2010-06-28,840.654716480919
2010-06-29,822.6452621267532
2010-06-30,820.663511744827
2010-07-01,798.0609854847486
2010-07-02,805.5081690189952
2010-07-05,811.6330654376897
2010-07-06,825.6394749244122
2010-07-07,824.3337567700883
2010-07-08,831.7607572444333
2010-07-09,836.2786498517322
2010-07-12,842.3037181445418
2010-07-13,847.1814634323314
2010-07-14,845.7157547178485
2010-07-15,834.7928536123023
2010-07-16,827.5001151951275
2010-07-19,826.8738677476983
2010-07-20,829.5270285217723
2010-07-21,846.7588762549807
2010-07-22,854.3137541890682
2010-07-23,854.3131503500679
2010-07-26,861.6452447086406
2010-07-27,864.4415758453823
2010-07-28,864.1148171089666
2010-07-29,869.4816954957854
2010-07-30,870.334696355641
2010-08-02,884.8245405805076
2010-08-03,879.0621265681397
2010-08-04,883.0966543564165
2010-08-05,879.9453621645025
2010-08-06,878.146864746313
2010-08-09,882.6250072038391
2010-08-10,877.31599419828
2010-08-11,866.0635870531353
2010-08-12,871.0911464931328
2010-08-13,878.0455154887846
2010-08-16,879.5913106038747
2010-08-17,888.7095484398625
2010-08-18,892.3972045305711
2010-08-19,888.3163731036115
2010-08-20,888.9766449975033
2010-08-23,889.457207059645
2010-08-24,877.4526715447422
2010-08-25,879.7008453149077
2010-08-26,890.394953397759
2010-08-27,895.8117277976288
2010-08-30,899.6611424991817
2010-08-31,899.82358923071
2010-09-01,909.2006470821444
2010-09-02,913.7517725278555
2010-09-03,919.2004301171722
2010-09-06,920.9752377938086
2010-09-07,917.8596645941258
2010-09-08,921.5431482965981
2010-09-09,927.8196490577146
2010-09-10,929.3392903093771
2010-09-13,937.9678481765217
2010-09-14,936.5764498381812
2010-09-15,935.166270095028
2010-09-16,927.6530841949572
2010-09-17,931.9478379062281
2010-09-20,938.4750923105114
2010-09-21,936.7049773359275
2010-09-22,925.220196655348
2010-09-23,925.0122353519796
2010-09-24,932.5816517541011
2010-09-27,935.1976367822209
2010-09-28,932.1661530369488
2010-09-29,934.4484955111494
2010-09-30,942.319885016528
2010-10-01,941.1294300894006
2010-10-04,942.4731686338408
2010-10-05,950.1342775245187
2010-10-06,960.1300579505044
2010-10-07,950.4379706902154
2010-10-08,954.1625095308613
2010-10-11,968.290748055542
2010-10-12,968.0257336201522
2010-10-13,978.7594529119883
2010-10-14,969.5768546812357
2010-10-15,975.0185766782228
2010-10-18,979.309178621999
2010-10-19,970.8300747491442
2010-10-20,968.2998206178428
2010-10-21,969.9379620426533
2010-10-22,973.3025810696508
2010-10-25,987.6740813893932
2010-10-26,989.205055753042
2010-10-27,971.9917009236242
2010-10-28,970.5661842745469
2010-10-29,972.5514252936017
2010-11-01,975.6624822837869
2010-11-02,969.4292701367116
2010-11-03,973.4628625264359
2010-11-04,982.7545935133393
2010-11-05,990.1960242767764
2010-11-08,993.6539244494877
2010-11-09,1004.5436636450044
2010-11-10,1002.5022392291359
2010-11-11,1003.6230809622429
2010-11-12,1000.7637727367194
2010-11-15,1003.368648992261
2010-11-16,990.0320745260432
2010-11-17,994.1574191756285
2010-11-18,997.0139140426015
2010-11-19,991.2763478625697
2010-11-22,991.2071609541994
2010-11-23,974.2375333233714
2010-11-24,983.3329327366476
2010-11-25,987.5151914673684
2010-11-26,978.5226670889465
2010-11-29,963.7878400576436
2010-11-30,977.7820389267056
2010-12-01,995.3424351492372
2010-12-02,1003.1192722796933
2010-12-03,1000.5014286773435
2010-12-06,1011.3228799861745
2010-12-07,1014.7071780614324
2010-12-08,1015.2187880781215
2010-12-09,1007.7974996032663
2010-12-10,1006.9143441170097
2010-12-13,1014.8652728612602
2010-12-14,1013.7015018549573
2010-12-15,1021.9809344135999
2010-12-16,1023.3881738673808
2010-12-17,1016.1055238754674
2010-12-20,1005.8753330113922
2010-12-21,1018.2557987840407
2010-12-22,1027.6961034926799
2010-12-23,1038.932802826648
2010-12-24,1038.265351824807
