Date,EM LATIN AMERICA ex BRAZIL SMALL CAP
2014-05-09,3498.723801902628
2014-05-12,3544.281647599854
2014-05-13,3588.2672634001437
2014-05-14,3577.7939692946743
2014-05-15,3536.061393243326
2014-05-16,3558.44215228504
2014-05-19,3576.6692175701296
2014-05-20,3559.4139549114466
2014-05-21,3566.718154678556
2014-05-22,3599.389014977792
2014-05-23,3593.2743386847783
2014-05-26,3587.0182729331386
2014-05-27,3588.6654522975023
2014-05-28,3592.222154759802
2014-05-29,3609.848315794909
2014-05-30,3586.6472520513735
2014-06-02,3591.250889063806
2014-06-03,3584.2896791329954
2014-06-04,3561.0228919789965
2014-06-05,3597.7588771744377
2014-06-06,3615.756425059718
2014-06-09,3623.3692554402937
2014-06-10,3613.296078545339
2014-06-11,3618.9417791277197
2014-06-12,3621.716035181379
2014-06-13,3608.5536330333334
2014-06-16,3581.7368895069994
2014-06-17,3575.3533900738507
2014-06-18,3582.1125311211053
2014-06-19,3605.4583697299922
2014-06-20,3606.7092244125047
2014-06-23,3620.9302513641283
2014-06-24,3619.8932033326587
2014-06-25,3602.4597880418573
2014-06-26,3609.5972192232066
2014-06-27,3604.5856602165477
2014-06-30,3603.169885784292
2014-07-01,3616.221213138536
2014-07-02,3636.5752140530826
2014-07-03,3661.319392148344
2014-07-04,3675.226708577322
2014-07-07,3661.011818374845
2014-07-08,3654.9353653716144
2014-07-09,3666.1173338755425
2014-07-10,3670.9010237895914
2014-07-11,3683.495276955398
2014-07-14,3687.3689447685642
2014-07-15,3697.1639329876707
2014-07-16,3702.1653305436294
2014-07-17,3682.204956562987
2014-07-18,3676.0186553805024
2014-07-21,3674.1580671576694
2014-07-22,3708.6092645204053
2014-07-23,3717.155511926696
2014-07-24,3737.250955093176
2014-07-25,3747.420958107347
2014-07-28,3728.922991235795
2014-07-29,3718.4790099515103
2014-07-30,3695.6349181788496
2014-07-31,3619.4049064990763
2014-08-01,3627.96692589387
2014-08-04,3647.3551518975464
2014-08-05,3631.109475749889
2014-08-06,3622.6741104307043
2014-08-07,3634.995202173481
2014-08-08,3629.2460631767617
2014-08-11,3649.1762902748624
2014-08-12,3684.6600255766425
2014-08-13,3707.788954364123
2014-08-14,3695.041409571479
2014-08-15,3681.2422899133435
2014-08-18,3708.877547568861
2014-08-19,3729.4288976621506
2014-08-20,3727.911841302973
2014-08-21,3751.8928408358756
2014-08-22,3741.35975448255
2014-08-25,3761.7084154382474
2014-08-26,3749.744268245262
2014-08-27,3740.1013096890015
2014-08-28,3740.2825684700892
2014-08-29,3740.5404618905513
2014-09-01,3766.0400579584852
2014-09-02,3763.468598721264
2014-09-03,3790.318637275801
2014-09-04,3831.122737952371
2014-09-05,3848.579096843482
2014-09-08,3844.8787308266046
2014-09-09,3798.0459978345707
2014-09-10,3789.175357504861
2014-09-11,3782.8102190937097
2014-09-12,3756.2176896571145
2014-09-15,3771.9068258646425
2014-09-16,3784.401342742507
2014-09-17,3789.7050393394893
2014-09-18,3762.4817735413785
2014-09-19,3799.681954043536
2014-09-22,3758.514082346998
2014-09-23,3748.104516503328
2014-09-24,3776.84377344406
2014-09-25,3763.217726121272
2014-09-26,3756.2162728798876
2014-09-29,3730.140916309087
2014-09-30,3774.9080538571957
2014-10-01,3774.5830815278423
2014-10-02,3770.2531229796014
2014-10-03,3802.328858499498
2014-10-06,3824.1769485430777
2014-10-07,3775.6110267432396
2014-10-08,3752.4509842717403
2014-10-09,3760.098628115844
2014-10-10,3722.079706966626
2014-10-13,3720.69832103445
2014-10-14,3728.570909658342
2014-10-15,3639.3512388822073
2014-10-16,3614.137566757844
2014-10-17,3677.798211900992
2014-10-20,3676.3098628907196
2014-10-21,3723.298472459432
2014-10-22,3749.05896442366
2014-10-23,3770.883211170101
2014-10-24,3758.1672435732276
2014-10-27,3723.590491556266
2014-10-28,3780.609847895301
2014-10-29,3784.2813661043247
2014-10-30,3824.4011455527834
2014-10-31,3852.73064566029
2014-11-03,3869.0641696492958
2014-11-04,3819.8178508879582
2014-11-05,3822.86490971048
2014-11-06,3829.691442517288
2014-11-07,3845.9034310042007
2014-11-10,3833.473248075672
2014-11-11,3812.714960250504
2014-11-12,3790.7354935013905
2014-11-13,3784.385587385609
2014-11-14,3781.2649279638913
2014-11-17,3784.7677454583813
2014-11-18,3758.3646170359743
2014-11-19,3755.9959461377407
2014-11-20,3774.175598461279
2014-11-21,3849.045084428902
2014-11-24,3819.9363556621656
2014-11-25,3791.9442451413324
2014-11-26,3740.322290268552
2014-11-27,3744.113390149259
2014-11-28,3720.048816577774
2014-12-01,3643.944024061718
2014-12-02,3622.9028320813272
2014-12-03,3641.477389589242
2014-12-04,3602.3751482907383
2014-12-05,3634.492804646369
2014-12-08,3586.1175282326562
2014-12-09,3503.913253483374
2014-12-10,3434.8665173902614
2014-12-11,3417.589667921649
2014-12-12,3375.127816858049
2014-12-15,3297.2144411486825
2014-12-16,3259.9218717686795
2014-12-17,3378.808760316828
2014-12-18,3503.9978437649816
2014-12-19,3534.9271881568375
2014-12-22,3528.0354557315263
2014-12-23,3539.800191898279
2014-12-24,3544.869138847638
2014-12-25,3544.869138847638
2014-12-26,3561.2444049201713
2014-12-29,3560.7897682798903
2014-12-30,3565.5466974275982
2014-12-31,3608.474675734366
2015-01-01,3608.474675734367
2015-01-02,3527.3779470352806
2015-01-05,3492.1887735651635
2015-01-06,3539.7759359110332
2015-01-07,3603.0478659153337
2015-01-08,3662.1257134490393
2015-01-09,3642.188986749693
2015-01-12,3632.130892267814
2015-01-13,3634.6934084260774
2015-01-14,3598.812381331258
2015-01-15,3666.995729956365
2015-01-16,3686.7856021494185
2015-01-19,3653.6719730870304
2015-01-20,3684.6399336033282
2015-01-21,3696.3836963484914
2015-01-22,3789.4519603495746
2015-01-23,3824.300879655923
2015-01-26,3837.7147593630084
2015-01-27,3812.1556293009794
2015-01-28,3797.2547174891133
2015-01-29,3759.2876987967993
2015-01-30,3737.7148967703324
2015-02-02,3739.0165912564926
2015-02-03,3716.0123168976875
2015-02-04,3716.2943263178786
2015-02-05,3780.279367106607
2015-02-06,3778.926952652908
2015-02-09,3793.2311427248255
2015-02-10,3789.29471868957
2015-02-11,3736.2713061017084
2015-02-12,3799.4801625692216
2015-02-13,3830.2198432895334
2015-02-16,3815.3719635694824
2015-02-17,3809.873644880391
2015-02-18,3827.612195491702
2015-02-19,3846.552165626556
2015-02-20,3843.259017440343
2015-02-23,3844.0868666883107
2015-02-24,3880.9356216001456
2015-02-25,3864.550843371538
2015-02-26,3939.697821897547
2015-02-27,4011.7711222892517
2015-03-02,3989.6535119501837
2015-03-03,3958.097517473004
2015-03-04,3938.9404711431503
2015-03-05,3951.007394249347
2015-03-06,3921.654628995889
2015-03-09,3912.9878945514447
2015-03-10,3914.2655585745315
2015-03-11,3995.157468646665
2015-03-12,4024.1570644666167
2015-03-13,4017.396394497114
2015-03-16,3984.830617286231
2015-03-17,3999.150898532137
2015-03-18,4007.1558278455414
2015-03-19,4036.6431629903245
2015-03-20,4061.632563897983
2015-03-23,4022.8014884082795
2015-03-24,4030.028966694713
2015-03-25,3995.8722316977182
2015-03-26,3964.45906707486
2015-03-27,3958.541972964993
2015-03-30,3964.3738188543416
2015-03-31,3986.004222652834
2015-04-01,4021.3938737325875
2015-04-02,4004.5759144680287
2015-04-03,4004.575914468028
2015-04-06,4071.2531536589836
2015-04-07,4111.470626284855
2015-04-08,4140.203947176432
2015-04-09,4138.216588729892
2015-04-10,4139.681035647401
2015-04-13,4127.26747908241
2015-04-14,4115.739713059981
2015-04-15,4121.35315085722
2015-04-16,4131.802334055735
2015-04-17,4093.664804288799
2015-04-20,4078.7600840086343
2015-04-21,4087.2569805305448
2015-04-22,4090.838491523632
2015-04-23,4092.310639298655
2015-04-24,4100.1448429098655
2015-04-27,4113.078035209194
2015-04-28,4100.491480025108
2015-04-29,4011.05399274094
2015-04-30,3937.0048980828847
2015-05-01,3899.853781877098
2015-05-04,3923.5161556458206
2015-05-05,3961.591687658577
2015-05-06,3913.9535404546555
2015-05-07,3907.7443967986683
2015-05-08,3984.3785731715175
2015-05-11,4016.274731644423
2015-05-12,3965.600695252544
2015-05-13,3936.2657044806883
2015-05-14,3969.4638468166986
2015-05-15,3955.328882940452
2015-05-18,3964.575238731465
2015-05-19,4008.7740584278063
2015-05-20,3990.111370358075
2015-05-21,3975.180195468873
2015-05-22,3976.9190993071547
2015-05-25,3974.8192662161327
2015-05-26,3982.1695021844603
2015-05-27,3975.8195189983026
2015-05-28,3948.0865986050194
2015-05-29,3910.6800467608355
2015-06-01,3917.1927247596086
2015-06-02,3824.4801765208504
2015-06-03,3778.439621473151
2015-06-04,3738.060880162038
2015-06-05,3754.0253060663294
2015-06-08,3714.0131196736907
2015-06-09,3722.770947379556
2015-06-10,3742.9044499412194
2015-06-11,3751.5847982545283
2015-06-12,3740.1196544475415
2015-06-15,3722.564457054781
2015-06-16,3726.3584537161432
2015-06-17,3726.3962155032364
2015-06-18,3719.3201636012755
2015-06-19,3730.8606161960734
2015-06-22,3732.527598803279
2015-06-23,3798.1602892304913
2015-06-24,3781.8061720099445
2015-06-25,3758.7629135978423
2015-06-26,3773.161851413648
2015-06-29,3725.7922873448747
2015-06-30,3700.1437636747714
2015-07-01,3701.7946417982835
2015-07-02,3758.9356502567334
2015-07-03,3747.38951164733
2015-07-06,3713.719910065085
2015-07-07,3747.7256284984646
2015-07-08,3687.9768447541633
2015-07-09,3762.716387731092
2015-07-10,3746.3157730820662
2015-07-13,3804.2498120277605
2015-07-14,3838.5667181225067
2015-07-15,3840.960122892069
2015-07-16,3862.1017730187973
2015-07-17,3859.5300502546684
2015-07-20,3867.4111859429036
2015-07-21,3823.199893312861
2015-07-22,3778.7144042559867
2015-07-23,3754.611829154307
2015-07-24,3698.1724822475494
2015-07-27,3614.1981664365167
2015-07-28,3627.6222533433893
2015-07-29,3693.0097570759676
2015-07-30,3675.399706796802
2015-07-31,3724.696624509593
2015-08-03,3736.899727484973
2015-08-04,3743.42246834712
2015-08-05,3737.53348346999
2015-08-06,3688.9939622660436
2015-08-07,3732.504596815502
2015-08-10,3743.498682003956
2015-08-11,3663.4409756520413
2015-08-12,3593.428443607338
2015-08-13,3595.9539062301205
2015-08-14,3589.984154148279
2015-08-17,3587.044377102108
2015-08-18,3553.5754006472157
2015-08-19,3510.400187371619
2015-08-20,3416.076890179048
2015-08-21,3306.486425694131
2015-08-24,3097.5979417040035
2015-08-25,3200.670481412723
2015-08-26,3205.2331804218575
2015-08-27,3354.806917923969
2015-08-28,3381.292206235702
2015-08-31,3366.059290155965
2015-09-01,3326.562503852328
2015-09-02,3340.7390325197966
2015-09-03,3431.9013590136974
2015-09-04,3387.5574825842336
2015-09-07,3352.746440058117
2015-09-08,3393.3934562333616
2015-09-09,3405.3801651445547
2015-09-10,3399.6404809689316
2015-09-11,3397.0311063962163
2015-09-14,3396.604108102824
2015-09-15,3425.4857403859887
2015-09-16,3463.7719333519376
2015-09-17,3494.7258379909836
2015-09-18,3478.471129088844
2015-09-21,3499.230928004803
2015-09-22,3451.4759766045136
2015-09-23,3418.977132668583
2015-09-24,3331.5745102098385
2015-09-25,3418.9967536435124
2015-09-28,3354.5079339156428
2015-09-29,3322.994912205101
2015-09-30,3383.305625479955
2015-10-01,3390.6421313137157
2015-10-02,3384.2099636194835
2015-10-05,3461.93820517511
2015-10-06,3470.304316017368
2015-10-07,3516.1746850577533
2015-10-08,3516.134050116821
2015-10-09,3556.239239060405
2015-10-12,3542.4589054608177
2015-10-13,3496.6189256942125
2015-10-14,3449.9014745200075
2015-10-15,3520.9155070215465
2015-10-16,3538.463253236789
2015-10-19,3553.912611384372
2015-10-20,3526.803215400038
2015-10-21,3517.345542552023
2015-10-22,3597.6278077453717
2015-10-23,3651.967816730356
2015-10-26,3649.499926734767
2015-10-27,3602.573029813594
2015-10-28,3592.16598132631
2015-10-29,3570.9296270077566
2015-10-30,3556.4669881017744
2015-11-02,3567.0628959646633
2015-11-03,3653.1661639699078
2015-11-04,3657.261114830174
2015-11-05,3616.91965771447
2015-11-06,3607.3966713906443
2015-11-09,3547.1868223645088
2015-11-10,3580.4491663338754
2015-11-11,3576.1034012400323
2015-11-12,3566.088494688136
2015-11-13,3561.3581685219965
2015-11-16,3540.8188155295875
2015-11-17,3581.2696624837563
2015-11-18,3585.9070694330253
2015-11-19,3659.0748988996793
2015-11-20,3718.6825070300356
2015-11-23,3724.688169819545
2015-11-24,3725.5747749622383
2015-11-25,3707.59682869692
2015-11-26,3708.365564481071
2015-11-27,3702.7202040110938
2015-11-30,3646.6324196204873
2015-12-01,3662.2923997805706
2015-12-02,3633.8600032944005
2015-12-03,3520.3128901886635
2015-12-04,3524.9080029229453
2015-12-07,3498.004373347507
2015-12-08,3455.2429793911883
2015-12-09,3447.7954043775276
2015-12-10,3426.7255973930214
2015-12-11,3330.7046080761356
2015-12-14,3302.390896807381
2015-12-15,3416.161343403542
2015-12-16,3447.3041542856154
2015-12-17,3504.8136594792013
2015-12-18,3495.774285879704
2015-12-21,3454.901914132188
2015-12-22,3426.4771917619446
2015-12-23,3464.4821735444457
2015-12-24,3434.737407774299
2015-12-25,3434.737407774299
2015-12-28,3412.6374447627513
2015-12-29,3441.6942525963123
2015-12-30,3447.881975452142
2015-12-31,3476.1148393753874
2016-01-01,3476.1148393753865
2016-01-04,3442.62614079658
2016-01-05,3475.4475507514926
2016-01-06,3430.8766246847176
2016-01-07,3330.4506010961727
2016-01-08,3251.023936311585
2016-01-11,3279.7258219149494
2016-01-12,3294.3197845290406
2016-01-13,3285.8952343136516
2016-01-14,3293.133778374335
2016-01-15,3182.763240312088
2016-01-18,3209.4130395427756
2016-01-19,3218.867643964223
2016-01-20,3132.2632107251625
2016-01-21,3189.417216930168
2016-01-22,3228.81747124063
2016-01-25,3196.8586913186
2016-01-26,3203.4569195243853
2016-01-27,3190.878729010095
2016-01-28,3213.153371035021
2016-01-29,3309.4816014823627
2016-02-01,3275.2247099656965
2016-02-02,3225.088221450134
2016-02-03,3201.4947928582965
2016-02-04,3239.6225075327325
2016-02-05,3198.290581196462
2016-02-08,3151.461995802675
2016-02-09,3086.1964889991473
2016-02-10,3129.7507716121218
2016-02-11,3027.2709585452226
2016-02-12,3072.40875000162
2016-02-15,3152.43924349616
2016-02-16,3157.1830762201153
2016-02-17,3259.9418758558663
2016-02-18,3309.0078791885144
2016-02-19,3280.52788204939
2016-02-22,3359.7564148427105
2016-02-23,3321.296593817447
2016-02-24,3304.119415236042
2016-02-25,3337.0542534185474
2016-02-26,3376.6022596819507
2016-02-29,3418.280665737684
2016-03-01,3462.525410408976
2016-03-02,3538.4406746907484
2016-03-03,3512.9075517598462
2016-03-04,3536.162309475568
2016-03-07,3538.367824047557
2016-03-08,3458.3936782669366
2016-03-09,3518.683261024158
2016-03-10,3449.6538044960644
2016-03-11,3491.9337789643537
2016-03-14,3497.2377852818468
2016-03-15,3472.152932490829
2016-03-16,3494.198068655849
2016-03-17,3561.6317316193226
2016-03-18,3591.3893036858194
2016-03-21,3580.130893144286
2016-03-22,3611.809871760071
2016-03-23,3588.390156654543
2016-03-24,3575.233863472392
2016-03-25,3575.2338634723906
2016-03-28,3577.4006316693544
2016-03-29,3608.5652857728046
2016-03-30,3647.504753190692
2016-03-31,3646.1481803658166
2016-04-01,3622.2885374947455
2016-04-04,3589.886450344186
2016-04-05,3519.6666710796762
2016-04-06,3535.2829432030967
2016-04-07,3501.5501276495893
2016-04-08,3537.028454076214
2016-04-11,3533.6362682166678
2016-04-12,3589.384928158843
2016-04-13,3656.9787838632715
2016-04-14,3705.7739502309273
2016-04-15,3653.770531826626
2016-04-18,3661.84749611013
2016-04-19,3721.199092798057
2016-04-20,3719.3079590309753
2016-04-21,3708.609500008909
2016-04-22,3719.6899148627094
2016-04-25,3677.7484740984837
2016-04-26,3694.068629695483
2016-04-27,3715.916656997942
2016-04-28,3783.477824424056
2016-04-29,3757.783879672501
2016-05-02,3750.2266074964373
2016-05-03,3664.3546081146924
2016-05-04,3617.7314303559037
2016-05-05,3653.4866375848974
2016-05-06,3601.2029727380236
2016-05-09,3596.7200826218095
2016-05-10,3627.181314380142
2016-05-11,3640.988893958952
2016-05-12,3650.5284894031743
2016-05-13,3635.265180755655
2016-05-16,3615.2291266154034
2016-05-17,3595.020565323953
2016-05-18,3599.261833452077
2016-05-19,3568.594916147399
2016-05-20,3600.7339622451814
2016-05-23,3581.5384558673754
2016-05-24,3615.6185619486278
2016-05-25,3618.139488518861
2016-05-26,3606.1449181620756
2016-05-27,3631.7206511808945
2016-05-30,3629.1613586193266
2016-05-31,3623.2964644239296
2016-06-01,3565.8121117387363
2016-06-02,3565.610107872999
2016-06-03,3540.1610922648656
2016-06-06,3561.163154471207
2016-06-07,3570.4756748743785
2016-06-08,3618.328743413639
2016-06-09,3625.6972026400113
2016-06-10,3580.2270480013385
2016-06-13,3498.5984342110432
2016-06-14,3466.6324820668065
2016-06-15,3481.6590868288804
2016-06-16,3477.740713569517
2016-06-17,3486.0111772288524
2016-06-20,3519.7865003079382
2016-06-21,3549.346687466963
2016-06-22,3565.126041240923
2016-06-23,3603.607717409912
2016-06-24,3505.122490216464
2016-06-27,3481.788247480939
2016-06-28,3503.4781751658356
2016-06-29,3614.1036486628377
2016-06-30,3643.2581185511285
2016-07-01,3681.046600979866
2016-07-04,3672.4963881506233
2016-07-05,3627.3169033345066
2016-07-06,3610.8139879878395
2016-07-07,3615.665745541199
2016-07-08,3675.3990484380483
2016-07-11,3742.5052510012515
2016-07-12,3748.862500806215
2016-07-13,3713.092997598674
2016-07-14,3756.1126506058145
2016-07-15,3736.853297561449
2016-07-18,3757.5372214673635
2016-07-19,3763.5497159635256
2016-07-20,3780.576982655001
2016-07-21,3794.0092521563097
2016-07-22,3819.4027152916356
2016-07-25,3773.1116207302725
2016-07-26,3749.742402094237
2016-07-27,3731.08795960775
2016-07-28,3684.4028262781726
2016-07-29,3696.8161363067647
2016-08-01,3675.0161369910643
2016-08-02,3640.507475924149
2016-08-03,3652.15003951062
2016-08-04,3675.5287696072455
2016-08-05,3720.4968637422826
2016-08-08,3774.2783118137854
2016-08-09,3814.596154611945
2016-08-10,3809.3729478965515
2016-08-11,3822.2124583538803
2016-08-12,3833.519425080294
2016-08-15,3883.403753467868
2016-08-16,3856.2550107777074
2016-08-17,3793.709124367056
2016-08-18,3816.733415493096
2016-08-19,3787.132424424325
2016-08-22,3767.5130529947965
2016-08-23,3757.490532546506
2016-08-24,3750.169175416059
2016-08-25,3777.741111567808
2016-08-26,3794.3196912005324
2016-08-29,3784.189316187691
2016-08-30,3766.492892877686
2016-08-31,3755.2081712903623
2016-09-01,3734.470685681687
2016-09-02,3793.1984481521
2016-09-05,3831.810570581073
2016-09-06,3828.833276271446
2016-09-07,3847.564463837174
2016-09-08,3813.542335201623
2016-09-09,3723.826170001404
2016-09-12,3645.135388910511
2016-09-13,3600.269115064031
2016-09-14,3572.9516823004633
2016-09-15,3597.0852901159355
2016-09-16,3546.904794646912
2016-09-19,3559.638244781511
2016-09-20,3566.9497634412055
2016-09-21,3584.6577032907917
2016-09-22,3643.6799347915858
2016-09-23,3599.177061598084
2016-09-26,3534.7542228457087
2016-09-27,3607.279412413293
2016-09-28,3635.441093335696
2016-09-29,3621.837620083055
2016-09-30,3610.5033983221
2016-10-03,3646.3870100092295
2016-10-04,3695.4788129095073
2016-10-05,3699.0651949403796
2016-10-06,3702.101361116631
2016-10-07,3689.2788357248432
2016-10-10,3790.7256575525366
2016-10-11,3825.997997182065
2016-10-12,3843.5710876965954
2016-10-13,3808.8061104434055
2016-10-14,3847.9300463704612
2016-10-17,3858.2565781515677
2016-10-18,3923.5152691457106
2016-10-19,3990.06185474265
2016-10-20,3974.205522308798
2016-10-21,3998.7663122088493
2016-10-24,4030.2787431918036
2016-10-25,4058.442509837274
2016-10-26,3996.9682546132435
2016-10-27,3971.050418984446
2016-10-28,3982.4041062612905
2016-10-31,3950.6062981244777
2016-11-01,3846.2081652941392
2016-11-02,3764.4509510965463
2016-11-03,3756.3977150599726
2016-11-04,3779.629465047993
2016-11-07,3973.7427498486
2016-11-08,4002.8191091356803
2016-11-09,3764.1466254867996
2016-11-10,3563.1610202947163
2016-11-11,3468.6323048483996
2016-11-14,3532.722226171169
2016-11-15,3638.731539894937
2016-11-16,3632.847046256001
2016-11-17,3619.0937960683045
2016-11-18,3588.3861231309565
2016-11-21,3575.2091780145347
2016-11-22,3590.9225425288714
2016-11-23,3561.772478448916
2016-11-24,3567.4293508099454
2016-11-25,3570.365547900235
2016-11-28,3591.8837886721894
2016-11-29,3560.0200510916557
2016-11-30,3594.2566659334616
2016-12-01,3518.577221130343
2016-12-02,3525.0160033155908
2016-12-05,3527.601166770376
2016-12-06,3574.5697357971744
2016-12-07,3596.7891545345756
2016-12-08,3638.133136315933
2016-12-09,3697.673946787943
2016-12-12,3687.2850809872157
2016-12-13,3698.532804239183
2016-12-14,3675.6585883730354
2016-12-15,3686.4690815325307
2016-12-16,3696.9271207855027
2016-12-19,3664.1590614442475
2016-12-20,3673.137450368078
2016-12-21,3640.7706195142123
2016-12-22,3581.6322257786114
2016-12-23,3558.4563179642173
2016-12-26,3556.901022752082
2016-12-27,3549.410913029601
2016-12-28,3589.0470666904284
2016-12-29,3604.402793486999
2016-12-30,3598.76621960072
2017-01-02,3600.40106313069
2017-01-03,3655.108880476316
2017-01-04,3559.6484915923675
2017-01-05,3540.969632397786
2017-01-06,3507.5663144713503
2017-01-09,3468.4796850660123
2017-01-10,3425.513858893388
2017-01-11,3427.5914568135477
2017-01-12,3412.581564527611
2017-01-13,3446.4991143387806
2017-01-16,3448.7193509186127
2017-01-17,3401.498508073439
2017-01-18,3375.8043627246025
2017-01-19,3364.0648871875055
2017-01-20,3374.5530347911204
2017-01-23,3437.221394566031
2017-01-24,3496.5880125399462
2017-01-25,3538.2200775043198
2017-01-26,3558.1410485547176
2017-01-27,3557.2144562526482
2017-01-30,3587.31140474267
2017-01-31,3558.3346901153063
2017-02-01,3571.5995317377924
2017-02-02,3599.20539948139
2017-02-03,3650.31474469958
2017-02-06,3640.2445320997417
2017-02-07,3623.135768633263
2017-02-08,3647.6965248215006
2017-02-09,3660.620890799617
