Date,EFM AFRICA SMALL CAP
2022-11-17,1418.8962862499409
2022-11-18,1436.794389294897
2022-11-21,1442.7290774083087
2022-11-22,1450.7292013474957
2022-11-23,1464.677448010524
2022-11-24,1462.3778478076338
2022-11-25,1460.8825043042625
2022-11-28,1464.5776140454732
2022-11-29,1474.7687355541748
2022-11-30,1487.5945978793898
2022-12-01,1398.7347142359095
2022-12-02,1399.148320359865
2022-12-05,1416.7481442724556
2022-12-06,1420.5709192944998
2022-12-07,1434.5117949661092
2022-12-08,1438.285459935719
2022-12-09,1429.6053250065593
2022-12-12,1409.11629662418
2022-12-13,1430.1707901530015
2022-12-14,1420.1915727582418
2022-12-15,1386.2475428315472
2022-12-16,1374.3527295538831
2022-12-19,1408.9885518340586
2022-12-20,1405.8291439431762
2022-12-21,1427.0747779800276
2022-12-22,1423.766024086814
2022-12-23,1438.38196508404
2022-12-26,1440.4477186532172
2022-12-27,1416.0494091441474
2022-12-28,1431.6694425108863
2022-12-29,1433.1728813603684
2022-12-30,1420.952033786187
2023-01-02,1422.2274921945657
2023-01-03,1444.9296858208131
2023-01-04,1437.0681294673584
2023-01-05,1423.2778906240258
2023-01-06,1421.4596232550266
2023-01-09,1440.9190181677795
2023-01-10,1436.0803997180606
2023-01-11,1433.8980093659989
2023-01-12,1439.9043362446944
2023-01-13,1446.7832999988748
2023-01-16,1429.7560457636978
2023-01-17,1422.280320908129
2023-01-18,1434.1244779988954
2023-01-19,1414.423150514965
2023-01-20,1412.5463824746969
2023-01-23,1415.2320282169542
2023-01-24,1411.129155772531
2023-01-25,1399.5762110405885
2023-01-26,1404.2101548985745
2023-01-27,1410.3451373881794
2023-01-30,1389.08144818176
2023-01-31,1391.794943902674
2023-02-01,1409.1704302836565
2023-02-02,1421.202173907605
2023-02-03,1407.9457099145518
2023-02-06,1397.3185964401273
2023-02-07,1402.408919717101
2023-02-08,1375.2736779745499
2023-02-09,1375.0696375361088
2023-02-10,1363.5343645740927
2023-02-13,1374.7912463846465
2023-02-14,1372.9381456611209
2023-02-15,1365.7144105986715
2023-02-16,1365.419265407764
2023-02-17,1370.5674986222518
2023-02-20,1363.6998031731139
2023-02-21,1345.3112535242924
2023-02-22,1356.0772757297102
2023-02-23,1367.1235652307291
2023-02-24,1350.5320446297494
2023-02-27,1348.6235156465004
2023-02-28,1359.7200038637893
2023-03-01,1369.6761098995923
2023-03-02,1360.5985854584326
2023-03-03,1366.2000132526866
2023-03-06,1349.411769631593
2023-03-07,1332.731506976309
2023-03-08,1327.0564910733417
2023-03-09,1318.219648632278
