Date,EM EASTERN EUROPE SMALL CAP
1999-05-14,90.63636994646515
1999-05-17,90.60096731613393
1999-05-18,92.00266278043266
1999-05-19,94.55483333061434
1999-05-20,95.78719836729972
1999-05-21,97.29604304166766
1999-05-24,98.10974023031291
1999-05-25,96.7546762308139
1999-05-26,97.85364375374273
1999-05-27,97.67510691079117
1999-05-28,98.63424270283369
1999-05-31,98.97087756189865
1999-06-01,99.5996857244205
1999-06-02,99.55258805679502
1999-06-03,100.24726424831756
1999-06-04,100.61997498095894
1999-06-07,101.84299429777553
1999-06-08,101.9984925420065
1999-06-09,102.9584644956973
1999-06-10,104.69949225239635
1999-06-11,106.5996805124768
1999-06-14,108.18792254342415
1999-06-15,109.21036271797486
1999-06-16,110.63481264526851
1999-06-17,113.71848943007129
1999-06-18,114.17396941247456
1999-06-21,114.62367897879965
1999-06-22,114.10640716954916
1999-06-23,111.12870472903529
1999-06-24,111.26531982886387
1999-06-25,110.01817721954654
1999-06-28,110.24744586053347
1999-06-29,111.16493025901491
1999-06-30,111.74466055170117
1999-07-01,113.74030537944947
1999-07-02,115.34750257089665
1999-07-05,116.82528355050118
1999-07-06,118.15408646337522
1999-07-07,117.33612634240498
1999-07-08,118.22895239897798
1999-07-09,118.28804367396464
1999-07-12,118.92701968145516
1999-07-13,116.17794803650965
1999-07-14,116.27481755364416
1999-07-15,117.04874380568631
1999-07-16,117.11635702710258
1999-07-19,117.06460216522966
1999-07-20,115.14351127800629
1999-07-21,112.54378566723312
1999-07-22,113.89734950219163
1999-07-23,114.06032250426992
1999-07-26,113.87397341149621
1999-07-27,112.16179334181513
1999-07-28,112.53813994676052
1999-07-29,110.17747561515662
1999-07-30,110.81650326950972
1999-08-02,110.66243587290779
1999-08-03,110.68829809378552
1999-08-04,109.31692054711353
1999-08-05,106.8877767813096
1999-08-06,107.20327735042213
1999-08-09,105.82518333340612
1999-08-10,104.7577994365922
1999-08-11,106.3330024772161
1999-08-12,108.4011517676689
1999-08-13,109.05123287021306
1999-08-16,109.72448670222973
1999-08-17,109.76924063409108
1999-08-18,110.55868877885273
1999-08-19,111.00210379119865
1999-08-20,110.35741856534422
1999-08-23,114.65618586988927
1999-08-24,115.22394565190824
1999-08-25,116.09463863461484
1999-08-26,115.68550338266269
1999-08-27,114.00275295653441
1999-08-30,113.52923710453368
1999-08-31,111.55733010155213
1999-09-01,111.63036073340257
1999-09-02,109.80069288877758
1999-09-03,111.1135399605143
1999-09-06,111.99395143572774
1999-09-07,110.73889256148055
1999-09-08,110.23972270894923
1999-09-09,110.49282451150931
1999-09-10,111.59757590539415
1999-09-13,110.28816079281557
1999-09-14,108.79353082778208
1999-09-15,106.21089519990547
1999-09-16,104.71494648559188
1999-09-17,104.74527145061059
1999-09-20,105.25649947513178
1999-09-21,103.13248079039575
1999-09-22,101.96650219905979
1999-09-23,103.10151217092039
1999-09-24,102.01693210081447
1999-09-27,102.87374385432334
1999-09-28,102.59814259528237
1999-09-29,101.71478724278563
1999-09-30,100.99541912857782
1999-10-01,100.8839985883052
1999-10-04,100.9522428249484
1999-10-05,102.61735824104188
1999-10-06,102.71108953028671
1999-10-07,102.36098915277437
1999-10-08,103.2158867698841
1999-10-11,104.28892007448437
1999-10-12,103.17402702991399
1999-10-13,101.21302640932973
1999-10-14,101.0872852462863
1999-10-15,99.49298791152503
1999-10-18,98.57704131215195
1999-10-19,99.49554733799965
1999-10-20,100.83840362933874
1999-10-21,100.77419206022073
1999-10-22,101.82489152737338
1999-10-25,101.86554332139814
1999-10-26,101.74716639922272
1999-10-27,101.29893434811093
1999-10-28,101.40855435736805
1999-10-29,102.58914272625536
1999-11-01,101.49919646413558
1999-11-02,101.27802057513676
1999-11-03,100.44584699202446
1999-11-04,100.49388380581253
1999-11-05,100.32467900415834
1999-11-08,100.94077637026139
1999-11-09,101.49943298071106
1999-11-10,101.73625683891703
1999-11-11,102.49396584039056
1999-11-12,102.54633520096743
1999-11-15,102.85259735403945
1999-11-16,104.12524098951033
1999-11-17,105.20682572124379
1999-11-18,105.54978799879953
1999-11-19,108.00695706108745
1999-11-22,108.59811588791845
1999-11-23,109.62740236153074
1999-11-24,108.60062012426818
1999-11-25,109.28761525191214
1999-11-26,110.16088502010739
1999-11-29,108.58635653145046
1999-11-30,108.83509966542087
1999-12-01,109.76163204981431
1999-12-02,111.19223916727645
1999-12-03,111.94877441523745
1999-12-06,111.11624122331013
1999-12-07,110.19185009986462
1999-12-08,110.02365332164001
1999-12-09,111.21174648176802
1999-12-10,111.80190066629214
1999-12-13,110.72132386097165
1999-12-14,111.38839407466573
1999-12-15,112.41119804467809
1999-12-16,111.55348728548786
1999-12-17,113.3054416949603
1999-12-20,115.35130524067753
1999-12-21,117.94193664041003
1999-12-22,118.43828870881863
1999-12-23,118.92404183753187
1999-12-24,119.88855933645729
1999-12-27,122.28046881094467
1999-12-28,122.95735873725303
1999-12-29,122.39429156626522
1999-12-30,123.57702889326889
1999-12-31,125.0240790310667
2000-01-03,125.85225015398046
2000-01-04,123.565284514117
2000-01-05,124.90060235434487
2000-01-06,127.84805072260409
2000-01-07,131.17363144574696
2000-01-10,135.5272754888013
2000-01-11,134.93870904180122
2000-01-12,135.54654872911266
2000-01-13,141.13292482815262
2000-01-14,147.59203712662804
2000-01-17,146.53129275669096
2000-01-18,146.9307175612862
2000-01-19,142.16200395702026
2000-01-20,146.70411370277174
2000-01-21,149.87636895411669
2000-01-24,150.74741201906224
2000-01-25,145.53749649498155
2000-01-26,146.77813982876367
2000-01-27,149.50026731338443
2000-01-28,148.6758541424401
2000-01-31,146.08249251404064
2000-02-01,148.18175803699629
2000-02-02,149.20909090762345
2000-02-03,150.54309688499382
2000-02-04,156.05438003217998
2000-02-07,156.96772756069672
2000-02-08,161.20162527273914
2000-02-09,162.4175976452579
2000-02-10,160.92924130615282
2000-02-11,161.39817518763255
2000-02-14,160.0859721777707
2000-02-15,159.23693960235917
2000-02-16,160.36542596690762
2000-02-17,161.4624588877624
2000-02-18,161.6793385254796
2000-02-21,158.51272621777483
2000-02-22,158.40917715440187
2000-02-23,160.22920748281126
2000-02-24,161.1561973636255
2000-02-25,158.68840291661064
2000-02-28,154.98515066013366
2000-02-29,157.51042498450977
2000-03-01,161.31948126818898
2000-03-02,161.84225699256407
2000-03-03,162.63769577488813
2000-03-06,167.45259058961435
2000-03-07,165.95425586030953
2000-03-08,163.3971338606935
2000-03-09,167.46995007848034
2000-03-10,173.83177095092694
2000-03-13,168.96899806619504
2000-03-14,171.30814238483032
2000-03-15,170.01823839145314
2000-03-16,170.1691620344846
2000-03-17,171.17665883831987
2000-03-20,169.58902978168672
2000-03-21,167.7476567080805
2000-03-22,171.37016446512902
2000-03-23,171.6711899537623
2000-03-24,175.29936532039846
2000-03-27,176.96156569185933
2000-03-28,173.8155641690365
2000-03-29,176.1878186908072
2000-03-30,170.8324637480923
2000-03-31,170.90093117831782
2000-04-03,169.86071081474174
2000-04-04,168.4486565870332
2000-04-05,162.8388613955392
2000-04-06,165.69624382328232
2000-04-07,167.25963616016526
2000-04-10,169.75529029451016
2000-04-11,165.27949562235466
2000-04-12,167.09504420878642
2000-04-13,165.44941066045786
2000-04-14,164.65591851583787
2000-04-17,154.41808941886194
2000-04-18,156.0745091767223
2000-04-19,156.88928323451944
2000-04-20,156.42504458488588
2000-04-21,157.6710336803715
2000-04-24,156.4661085969958
2000-04-25,159.0761023397061
2000-04-26,161.89863947080073
2000-04-27,160.88687902097723
2000-04-28,162.60619360863564
2000-05-01,163.00699050265894
2000-05-02,163.21285354947625
2000-05-03,164.3924602573646
2000-05-04,162.5635273522055
2000-05-05,160.93698572622841
2000-05-08,161.84745776191585
2000-05-09,160.02643667683822
2000-05-10,159.35476876844356
2000-05-11,159.00687825113857
2000-05-12,159.2603363188059
2000-05-15,158.7529687602224
2000-05-16,172.36857188391272
2000-05-17,172.30987083713197
2000-05-18,169.28090728975607
2000-05-19,164.09593528610364
2000-05-22,159.94652492162584
2000-05-23,155.8215374364264
2000-05-24,150.29792365023528
2000-05-25,153.51328460163484
2000-05-26,151.80420118175246
2000-05-29,151.42070957818498
2000-05-30,155.8899421338419
2000-05-31,157.50918596618425
2000-06-01,159.33267568911933
2000-06-02,161.38007600799358
2000-06-05,162.18286530351435
2000-06-06,156.8077439044892
2000-06-07,155.30971117063888
2000-06-08,157.22416039666163
2000-06-09,158.215230891417
2000-06-12,157.77597726825994
2000-06-13,154.8596745291861
2000-06-14,155.4328168632513
2000-06-15,155.58675635322783
2000-06-16,155.18241527690043
2000-06-19,154.63422263338654
2000-06-20,154.7541049072095
2000-06-21,154.19170097743842
2000-06-22,155.17956903679888
2000-06-23,155.11513926281174
2000-06-26,154.66789523002691
2000-06-27,153.82071045893335
2000-06-28,151.62414885834468
2000-06-29,149.02056167212467
2000-06-30,150.17695459763152
2000-07-03,152.1788337433735
2000-07-04,153.30047384408243
2000-07-05,151.77021640878687
2000-07-06,152.82363955628634
2000-07-07,154.94463533019052
2000-07-10,156.46429706145926
2000-07-11,155.7644660368051
2000-07-12,157.04469049606138
2000-07-13,157.9977020510758
2000-07-14,157.75852590975614
2000-07-17,158.0333804123128
2000-07-18,158.48617672963914
2000-07-19,159.20527993047475
2000-07-20,159.7101881051896
2000-07-21,160.05797259924424
2000-07-24,160.22670049172413
2000-07-25,157.9149594515921
2000-07-26,158.01002598589244
2000-07-27,156.76669049656243
2000-07-28,157.22306269443226
2000-07-31,157.00859777889335
2000-08-01,157.05648889280616
2000-08-02,158.86721554296773
2000-08-03,160.54830675097787
2000-08-04,162.75376860452494
2000-08-07,164.32951398724944
2000-08-08,164.9951568024249
2000-08-09,167.54423047731987
2000-08-10,167.18391150288585
2000-08-11,167.57438375266864
2000-08-14,169.7291382007667
2000-08-15,169.59944702389834
2000-08-16,168.05107557914604
2000-08-17,166.77723766986705
2000-08-18,167.29088579494876
2000-08-21,165.9140976237555
2000-08-22,167.92570326839405
2000-08-23,167.65246182213687
2000-08-24,167.79713046740295
2000-08-25,168.75813073686552
2000-08-28,169.37801219670052
2000-08-29,170.2166872643462
2000-08-30,169.62303304585538
2000-08-31,169.90722330349837
2000-09-01,169.10022855081436
2000-09-04,169.4751727818752
2000-09-05,170.69959651148955
2000-09-06,171.2655770738644
2000-09-07,170.86565629790803
2000-09-08,170.65109061065206
2000-09-11,168.27509478033215
2000-09-12,168.21518381965507
2000-09-13,166.58246487214976
2000-09-14,167.20951639841434
2000-09-15,166.72018565907086
2000-09-18,164.04833061486096
2000-09-19,162.9015138347013
2000-09-20,163.73649623352927
2000-09-21,161.33575022778254
2000-09-22,152.33271827057612
2000-09-25,156.15598543589527
2000-09-26,155.2931515986425
2000-09-27,156.42100741338803
2000-09-28,156.16288676171618
2000-09-29,158.07082523038494
2000-10-02,157.21919464282092
2000-10-03,158.92468394808225
2000-10-04,157.8472937019879
2000-10-05,157.9598342120644
2000-10-06,157.9647734338038
2000-10-09,157.11036647814154
2000-10-10,157.9172321911324
2000-10-11,154.37655007090382
2000-10-12,154.26442886887784
2000-10-13,152.4574586267902
2000-10-16,157.1999320601801
2000-10-17,157.25822723739094
2000-10-18,154.31319358216533
2000-10-19,157.743246046192
2000-10-20,161.91763811909328
2000-10-23,161.52575239767486
2000-10-24,162.63938027294648
2000-10-25,162.6136046552552
2000-10-26,162.04722896271676
2000-10-27,160.85964874010094
2000-10-30,160.12218082777324
2000-10-31,160.5054954123187
2000-11-01,160.32380634420832
2000-11-02,159.91298725698627
2000-11-03,161.2761459827857
2000-11-06,161.1917473172851
2000-11-07,161.02069421095507
2000-11-08,159.76951534617734
2000-11-09,157.20828834415752
2000-11-10,155.29050000630124
2000-11-13,153.16181244349426
2000-11-14,155.66706112775293
2000-11-15,155.35257507818585
2000-11-16,156.68948716844372
2000-11-17,156.9143507815674
2000-11-20,155.82176049441614
2000-11-21,155.67978349847644
2000-11-22,154.02694992311385
2000-11-23,154.18771779925083
2000-11-24,156.20617310853547
2000-11-27,155.54835688497016
2000-11-28,153.85494101479122
2000-11-29,150.17669552715654
2000-11-30,141.7632360126686
2000-12-01,140.18578048029914
2000-12-04,138.05782870727106
2000-12-05,141.8283725365449
2000-12-06,143.46327430043587
2000-12-07,140.46006848943955
2000-12-08,142.00777350176847
2000-12-11,144.07709192065545
2000-12-12,145.1417419085996
2000-12-13,145.17789347564275
2000-12-14,143.11294664867458
2000-12-15,140.63795030496684
2000-12-18,142.1981189179324
2000-12-19,143.70236939938312
2000-12-20,138.9770699559845
2000-12-21,136.85772810473534
2000-12-22,138.47176003700602
2000-12-25,138.6221415951809
2000-12-26,137.641700849186
2000-12-27,138.28601925224984
2000-12-28,138.31045555239496
2000-12-29,139.33624063818507
2001-01-01,139.08508915306973
2001-01-02,138.62460438152877
2001-01-03,135.46271295668535
2001-01-04,137.67084519765757
2001-01-05,136.1198672563246
2001-01-08,134.6032422791025
2001-01-09,135.7183572733093
2001-01-10,136.68978612766395
2001-01-11,137.76902789484225
2001-01-12,138.61041419174407
2001-01-15,139.58322086262746
2001-01-16,139.61394515596697
2001-01-17,141.85298979616155
2001-01-18,140.73440284864768
2001-01-19,142.7886981679887
2001-01-22,141.31837140179988
2001-01-23,140.55284440246268
2001-01-24,143.24712029762915
2001-01-25,144.230419905674
2001-01-26,143.88397853628518
2001-01-29,144.46873697891917
2001-01-30,145.25586137200926
2001-01-31,144.85385197548527
2001-02-01,144.04868185774754
2001-02-02,145.1902802592475
2001-02-05,142.36681461710657
2001-02-06,142.75696341735386
2001-02-07,141.06064478284935
2001-02-08,142.7996946386826
2001-02-09,141.99290184359273
2001-02-12,141.495179854614
2001-02-13,143.7709864348491
2001-02-14,143.4760981388326
2001-02-15,147.48408190050165
2001-02-16,143.939989578568
2001-02-19,142.10224982545932
2001-02-20,142.8081517184641
2001-02-21,138.93435825741483
2001-02-22,138.33115067492687
2001-02-23,137.92681907026414
2001-02-26,139.3357494062169
2001-02-27,137.73789710305954
2001-02-28,138.52738562336924
2001-03-01,136.55596143523982
2001-03-02,135.32200665324683
2001-03-05,137.38955634766123
2001-03-06,140.1259158310227
2001-03-07,140.2957335002902
2001-03-08,139.67385543681422
2001-03-09,138.9548427465757
2001-03-12,134.99551877191487
2001-03-13,136.23283631904022
2001-03-14,133.9373616899545
2001-03-15,135.7447042688865
2001-03-16,136.36935151177818
2001-03-19,137.51641494140824
2001-03-20,138.99632984355077
2001-03-21,138.05290614845367
2001-03-22,138.7066328085976
2001-03-23,139.92334679981118
2001-03-26,140.73375777428208
2001-03-27,139.6266857575527
2001-03-28,141.8630903960613
2001-03-29,141.20713302418054
2001-03-30,141.93224544108188
2001-04-02,141.98542845112974
2001-04-03,139.47122826330067
2001-04-04,136.8963342285172
2001-04-05,139.99930300049337
2001-04-06,140.09066152109853
2001-04-09,140.65331805556923
2001-04-10,142.80517110735897
2001-04-11,145.58705722169097
2001-04-12,145.59877996770737
2001-04-13,145.9223979289006
2001-04-16,147.20429671350448
2001-04-17,145.72763785345347
2001-04-18,150.0312072779945
2001-04-19,148.83224580076737
2001-04-20,147.07917934113644
2001-04-23,146.33850808406078
2001-04-24,146.95420645325
2001-04-25,148.07776543875391
2001-04-26,149.08548671248104
2001-04-27,150.5844400806365
2001-04-30,151.3155271077892
2001-05-01,150.68582938737302
2001-05-02,150.7529835687642
2001-05-03,150.31058086977418
2001-05-04,150.72101146849133
2001-05-07,150.6017504111225
2001-05-08,150.91880598884998
2001-05-09,149.98260191748278
2001-05-10,150.60226872874765
2001-05-11,151.03903673960187
2001-05-14,150.69384269737864
2001-05-15,150.2386142158178
2001-05-16,149.59118164858677
2001-05-17,150.30795251466066
2001-05-18,150.94786691253918
2001-05-21,152.61242872181677
2001-05-22,154.61897180975913
2001-05-23,155.55816605639825
2001-05-24,155.63521048141845
2001-05-25,155.2947761769958
2001-05-28,155.48835858256643
2001-05-29,156.24181954954884
2001-05-30,156.8532393402198
2001-05-31,159.50342269530364
2001-06-01,159.41926065514224
2001-06-04,159.69441111448572
2001-06-05,159.64511780126338
2001-06-06,159.36767343119507
2001-06-07,158.53401303015204
2001-06-08,158.69753168596984
2001-06-11,159.21239558716493
2001-06-12,158.12477770272287
2001-06-13,157.64210346352664
2001-06-14,155.82440186408851
2001-06-15,155.57266867145836
2001-06-18,154.60088095065515
2001-06-19,156.8020474689119
2001-06-20,156.3749397478289
2001-06-21,157.1801851792387
2001-06-22,158.19076448435345
2001-06-25,157.64422194527842
2001-06-26,156.64282538674595
2001-06-27,156.6732746588762
2001-06-28,157.1626385837757
2001-06-29,157.0119928109952
2001-07-02,155.81444895081714
2001-07-03,154.42898357986633
2001-07-04,154.24014094630286
2001-07-05,155.15206815250716
2001-07-06,151.81914083615382
2001-07-09,149.38914989389474
2001-07-10,148.2900916417822
2001-07-11,144.60227575603577
2001-07-12,147.40673913375696
2001-07-13,148.06452879775014
2001-07-16,148.58242480375378
2001-07-17,149.2270539143375
2001-07-18,145.8965862073461
2001-07-19,146.48614937274186
2001-07-20,145.28653566474998
2001-07-23,146.11476546011792
2001-07-24,143.882833152312
2001-07-25,142.91584602505353
2001-07-26,144.2315023662494
2001-07-27,144.03884616150594
2001-07-30,143.65792669326507
2001-07-31,143.2998641577527
2001-08-01,142.67545051244088
2001-08-02,142.46826563685534
2001-08-03,142.41352619247243
2001-08-06,142.88301103060994
2001-08-07,142.57389171843556
2001-08-08,142.51041374578634
2001-08-09,140.5756956829101
2001-08-10,140.08374922575246
2001-08-13,139.6504858098814
2001-08-14,140.67788361958762
2001-08-15,138.46446107548743
2001-08-16,137.20363957394989
2001-08-17,136.05285546373676
2001-08-20,136.3642583536462
2001-08-21,136.5466971845423
2001-08-22,137.21634318112112
2001-08-23,138.7987726460013
2001-08-24,140.47073321012667
2001-08-27,141.40974138035705
2001-08-28,140.6655477742622
2001-08-29,140.27102332430402
2001-08-30,140.07747132560024
2001-08-31,140.62179974129734
2001-09-03,140.9757093715997
2001-09-04,143.12525496297596
2001-09-05,145.72687360833345
2001-09-06,145.46750100941688
2001-09-07,143.31805095496608
2001-09-10,143.3555881867176
2001-09-11,140.80149901564613
2001-09-12,138.75693900502904
2001-09-13,138.67021290351428
2001-09-14,134.57149587098704
2001-09-17,132.86476487077442
2001-09-18,132.77729495563176
2001-09-19,133.48197675530542
2001-09-20,133.30805212036518
2001-09-21,131.7641459024076
2001-09-24,131.41067322280796
2001-09-25,129.72651917256698
2001-09-26,130.42524393701285
2001-09-27,130.87342577371936
2001-09-28,132.6738398215847
2001-10-01,131.8544740110431
2001-10-02,132.21020876269557
2001-10-03,131.02606604263096
2001-10-04,132.5079033125723
2001-10-05,132.5219169725614
2001-10-08,131.96521330029398
2001-10-09,133.44008171631157
2001-10-10,137.32695656241793
2001-10-11,140.36741040442885
2001-10-12,139.37834385343723
2001-10-15,138.79433001038174
2001-10-16,140.0669491957519
2001-10-17,140.24342735016563
2001-10-18,140.14173938426356
2001-10-19,141.04550481555017
2001-10-22,142.74747864224352
2001-10-23,143.38529745111578
2001-10-24,145.01495762829205
2001-10-25,144.94505476146662
2001-10-26,146.96136502940365
2001-10-29,146.39421037695027
2001-10-30,144.6419794046725
2001-10-31,146.25820356310186
2001-11-01,146.45407611018348
2001-11-02,146.53844848160136
2001-11-05,147.6202475203591
2001-11-06,148.25209153926457
2001-11-07,148.68356475757957
2001-11-08,152.3954404747637
2001-11-09,152.82375849283045
2001-11-12,152.94321608003247
2001-11-13,157.01855009343566
2001-11-14,156.98504663042513
2001-11-15,156.29100883686988
2001-11-16,156.4377902593922
2001-11-19,159.4314211926673
2001-11-20,161.44067706514699
2001-11-21,161.96457832766916
2001-11-22,163.45991098792297
2001-11-23,165.0841418299055
2001-11-26,165.8671296706606
2001-11-27,165.0347936884962
2001-11-28,163.71869857076848
2001-11-29,163.9349902365307
2001-11-30,164.36088146051466
2001-12-03,164.45083813533313
2001-12-04,166.42399993943897
2001-12-05,166.93950385212327
2001-12-06,167.63746379333017
2001-12-07,167.52457791887008
2001-12-10,168.0317776857783
2001-12-11,167.59919140722494
2001-12-12,167.62348631526507
2001-12-13,155.84291394079258
2001-12-14,158.28940386288505
2001-12-17,160.1276247026439
2001-12-18,160.87489248681277
2001-12-19,162.15391047075738
2001-12-20,162.732989911495
2001-12-21,162.42944852826875
2001-12-24,164.07824158743279
2001-12-25,163.7314132945666
2001-12-26,164.29028021594482
2001-12-27,164.26630582776207
2001-12-28,165.3123205368856
2001-12-31,163.28080095946834
2002-01-01,163.28080095946834
2002-01-02,159.3449213725698
2002-01-03,164.90317043756622
2002-01-04,168.80941323252887
2002-01-07,170.5797812149721
2002-01-08,172.12790781386937
2002-01-09,180.95059604379057
2002-01-10,176.42859394592278
2002-01-11,178.74233926985872
2002-01-14,176.5432670066673
2002-01-15,178.13530882358342
2002-01-16,180.246048273704
2002-01-17,184.53587107854213
2002-01-18,184.6731460698565
2002-01-21,184.95434006875536
2002-01-22,188.02988850039102
2002-01-23,188.0074609735135
2002-01-24,186.75841697802085
2002-01-25,189.09620864792086
2002-01-28,188.61696592873568
2002-01-29,189.53774517686514
2002-01-30,187.96941700152485
2002-01-31,188.35518639405186
2002-02-01,187.16566149194307
2002-02-04,183.7929689160846
2002-02-05,183.88606888491114
2002-02-06,184.75332383168868
2002-02-07,184.79725148324292
2002-02-08,184.91185711820796
2002-02-11,184.44269395288356
2002-02-12,183.8474602284306
2002-02-13,184.61995068853486
2002-02-14,185.1192852401809
2002-02-15,184.68455526554456
2002-02-18,183.53686897424095
2002-02-19,181.7304499335641
2002-02-20,182.69654481232146
2002-02-21,184.88770837222256
2002-02-22,185.38307046191665
2002-02-25,187.12946216882344
2002-02-26,187.9467876906717
2002-02-27,188.37633138059647
2002-02-28,188.3513371722014
2002-03-01,191.2253397189956
2002-03-04,192.5160189512933
2002-03-05,193.9163048366477
2002-03-06,193.41130391664166
2002-03-07,194.13951886880335
2002-03-08,195.79126529081776
2002-03-11,194.81631843589327
2002-03-12,192.68294785008783
2002-03-13,191.5852682525735
2002-03-14,192.71281678083687
2002-03-15,193.98021043460957
2002-03-18,195.5637017542436
2002-03-19,193.85331972179787
2002-03-20,193.2774607329727
2002-03-21,195.55624411490854
2002-03-22,199.45322368408463
2002-03-25,197.24507236298052
2002-03-26,197.4688471936519
2002-03-27,200.2679122024485
2002-03-28,202.06590599245195
2002-03-29,202.99870441576329
2002-04-01,201.37131668640262
2002-04-02,201.5423429127018
2002-04-03,199.34579345822243
2002-04-04,200.56921386852054
2002-04-05,203.05988444040915
2002-04-08,205.72820718026423
2002-04-09,206.93205340418064
2002-04-10,209.48800658312018
2002-04-11,208.13370474671245
2002-04-12,207.84751339165666
2002-04-15,207.55664376733503
2002-04-16,208.53871997290094
2002-04-17,210.83799937583936
2002-04-18,212.80103564133603
2002-04-19,213.79359557173007
2002-04-22,212.52645049593173
2002-04-23,213.5825280686596
2002-04-24,211.36243981177967
2002-04-25,208.65398638794434
2002-04-26,209.4622395091256
2002-04-29,208.0682348318545
2002-04-30,207.73457275156412
2002-05-01,206.20210344886465
2002-05-02,207.19343267292018
2002-05-03,206.16923288834917
2002-05-06,205.62880770211427
2002-05-07,202.89506902701157
2002-05-08,205.29883055688512
2002-05-09,204.28318546882986
2002-05-10,202.8032847230133
2002-05-13,203.0174543248165
2002-05-14,205.89701213928305
2002-05-15,204.4476303370224
2002-05-16,204.88319829130822
2002-05-17,205.0647136336544
2002-05-20,205.99029547464937
2002-05-21,206.51100726697257
2002-05-22,204.4657784418964
2002-05-23,207.18489298483647
2002-05-24,204.5515040568266
2002-05-27,207.2552424206045
2002-05-28,201.5930482155351
2002-05-29,198.8209961747063
2002-05-30,197.56407163317527
2002-05-31,199.94289632534253
2002-06-03,199.59681550856658
2002-06-04,196.30438906355465
2002-06-05,198.50652788220708
2002-06-06,198.9448909713427
2002-06-07,196.86775522845184
2002-06-10,197.51401415699442
2002-06-11,198.8386655619515
2002-06-12,198.54208794748314
2002-06-13,197.79121473156889
2002-06-14,193.92806214286054
2002-06-17,193.95144782862525
2002-06-18,190.87715972254213
2002-06-19,183.91475016030196
2002-06-20,178.14239757050728
2002-06-21,175.65898539373774
2002-06-24,171.97892089496924
2002-06-25,172.83213309254478
2002-06-26,164.61294093129635
2002-06-27,168.90949740394473
2002-06-28,169.63058926602952
2002-07-01,169.56000870368527
2002-07-02,165.85994526857402
2002-07-03,165.00462985119734
2002-07-04,166.60356845785645
2002-07-05,169.93667748529379
2002-07-08,167.88089468217888
2002-07-09,167.97967239344194
2002-07-10,172.08035591067502
2002-07-11,169.58071363473235
2002-07-12,170.81361016622532
2002-07-15,167.04579918890894
2002-07-16,164.98467471962897
2002-07-17,169.01308194109643
2002-07-18,168.16533115559915
2002-07-19,164.31452891374494
2002-07-22,162.10931936875727
2002-07-23,160.7268878554109
2002-07-24,153.62044051332836
2002-07-25,151.0742953364789
