Date,EM ASIA SMALL CAP
1999-07-29,718.8326601839341
1999-07-30,710.0770663007877
1999-08-02,709.088994927767
1999-08-03,715.3142453520213
1999-08-04,711.7755391517105
1999-08-05,691.798490151207
1999-08-06,691.2655050795621
1999-08-09,700.9168622605636
1999-08-10,694.410757045737
1999-08-11,684.5740853526208
1999-08-12,693.625825585471
1999-08-13,693.2462442405871
1999-08-16,703.0950084482549
1999-08-17,699.0631548600036
1999-08-18,701.9756219446994
1999-08-19,707.9599592139418
1999-08-20,714.1151001378054
1999-08-23,735.2909788296555
1999-08-24,737.6091945998176
1999-08-25,743.7761643613117
1999-08-26,745.1036345808375
1999-08-27,737.1051758339433
1999-08-30,731.6574199104487
1999-08-31,723.5103072442141
1999-09-01,708.5331845332091
1999-09-02,689.2792860268579
1999-09-03,691.6972414259739
1999-09-06,697.2995899232683
1999-09-07,695.5639205721648
1999-09-08,686.8842251103198
1999-09-09,694.4095281524127
1999-09-10,713.3234794376062
1999-09-13,727.6274386327375
1999-09-14,724.5505456932447
1999-09-15,718.5825565422927
1999-09-16,706.3141477967403
1999-09-17,706.0536820051029
1999-09-20,707.4558758703706
1999-09-21,700.9007813098127
1999-09-22,695.0876850428432
1999-09-23,695.8566113317715
1999-09-24,691.9278100632419
1999-09-27,683.2900665631573
1999-09-28,674.4473406604747
1999-09-29,667.608865174645
1999-09-30,658.8273942899444
1999-10-01,655.6838064613058
1999-10-04,656.224664453232
1999-10-05,652.0984287814549
1999-10-06,660.8481095368741
1999-10-07,671.4246905305924
1999-10-08,678.6244093915675
1999-10-11,682.0833630325067
1999-10-12,685.2308517208559
1999-10-13,680.2568890099195
1999-10-14,680.8813272382241
1999-10-15,667.1925408926697
1999-10-18,660.9735987687121
1999-10-19,664.4393846876167
1999-10-20,679.4897674867935
1999-10-21,676.9962022175018
1999-10-22,683.5722684223211
1999-10-25,674.1062801823624
1999-10-26,678.5563044533139
1999-10-27,675.4360541957249
1999-10-28,674.4825881586404
1999-10-29,673.2521022553085
1999-11-01,675.8476412678484
1999-11-02,686.9011564721791
1999-11-03,682.4845439028431
1999-11-04,691.5178828424871
1999-11-05,700.3082499629514
1999-11-08,705.2414601014519
1999-11-09,708.4082024321033
1999-11-10,707.2269431170624
1999-11-11,716.4630407051279
1999-11-12,725.6951270189107
1999-11-15,730.4802435868376
1999-11-16,734.1611023642809
1999-11-17,713.2519426287963
1999-11-18,714.1348678320323
1999-11-19,716.7063602787446
1999-11-22,718.7253275242291
1999-11-23,718.4989656025575
1999-11-24,716.9900000555735
1999-11-25,714.4835719902416
1999-11-26,704.2825430386708
1999-11-29,710.4733291452052
1999-11-30,719.9682961152214
1999-12-01,717.5869142355491
1999-12-02,720.8744980292169
1999-12-03,727.8744314823903
1999-12-06,720.4712988459788
1999-12-07,714.2862034642915
1999-12-08,712.2824989526445
1999-12-09,720.0892795299599
1999-12-10,732.5655940972102
1999-12-13,746.750387840909
1999-12-14,756.636489763951
1999-12-15,747.6615428806132
1999-12-16,739.4274165459493
1999-12-17,740.2806840856813
1999-12-20,748.6179051042297
1999-12-21,740.8800759022228
1999-12-22,747.2816226778274
1999-12-23,739.3327953996065
1999-12-24,735.5260561395127
1999-12-27,736.1057340703659
1999-12-28,738.2180743495328
1999-12-29,741.3776594125105
1999-12-30,747.6506710152943
1999-12-31,747.890371914996
2000-01-03,753.3374880717236
2000-01-04,766.7491940499486
2000-01-05,746.7065170636496
2000-01-06,738.6228368371409
2000-01-07,745.1264703789323
2000-01-10,759.6506978008362
2000-01-11,744.5196612327234
2000-01-12,748.4513995401471
2000-01-13,746.9088233848074
2000-01-14,755.9363494036057
2000-01-17,772.3836468354818
2000-01-18,766.0713223801793
2000-01-19,753.922696818492
2000-01-20,751.590110514108
2000-01-21,758.8539734963368
2000-01-24,769.501052990806
2000-01-25,760.8682381901845
2000-01-26,767.2795728912258
2000-01-27,792.3453820835861
2000-01-28,802.8877707197086
2000-01-31,804.1234704613987
2000-02-01,816.3651564555103
2000-02-02,819.5537742715421
2000-02-03,813.3444404730678
2000-02-04,820.9584360330547
2000-02-07,825.1579230047081
2000-02-08,814.3044061841327
2000-02-09,815.6079839720678
2000-02-10,820.9742644486794
2000-02-11,820.2925719949682
2000-02-14,812.4960472117834
2000-02-15,798.3066517298213
2000-02-16,802.6648785925855
2000-02-17,811.1402401693421
2000-02-18,814.008268844971
2000-02-21,814.3412420110386
2000-02-22,785.2408322518369
2000-02-23,786.437536379244
2000-02-24,782.5561726209651
2000-02-25,791.4444755551615
2000-02-28,798.6825101797301
2000-02-29,785.346292636752
2000-03-01,792.9054429728084
2000-03-02,800.3522204449489
2000-03-03,796.1012479680711
2000-03-06,808.1891874646683
2000-03-07,806.3195169745719
2000-03-08,805.9093869357355
2000-03-09,802.2906678154392
2000-03-10,804.4332012873632
2000-03-13,786.3479438090026
2000-03-14,783.3944535159719
2000-03-15,766.3586754183725
2000-03-16,750.5434253090066
2000-03-17,756.8242907526925
2000-03-20,747.6986560744165
2000-03-21,753.9225804338342
2000-03-22,775.877998558989
2000-03-23,775.546321427632
2000-03-24,774.0099364442353
2000-03-27,785.344653379304
2000-03-28,790.7849706925471
2000-03-29,797.0183235304766
2000-03-30,785.972979821198
2000-03-31,781.7069390602571
2000-04-03,767.2818767945764
2000-04-04,754.2885055034666
2000-04-05,746.689915652937
2000-04-06,745.8857367017202
2000-04-07,759.9272284668596
2000-04-10,781.7990495350625
2000-04-11,774.7683477356079
2000-04-12,779.9986452793696
2000-04-13,771.3224330254606
2000-04-14,763.5268073165109
2000-04-17,715.6759941735515
2000-04-18,732.5033718594236
2000-04-19,736.6016803646285
2000-04-20,731.5166015605797
2000-04-21,737.6773662119341
2000-04-24,725.043117608884
2000-04-25,726.4151205478532
2000-04-26,718.6801286727565
2000-04-27,714.7609515902819
2000-04-28,723.8134223201777
2000-05-01,723.4456584802977
2000-05-02,713.0468933467228
2000-05-03,717.5620552086161
2000-05-04,720.0756652499734
2000-05-05,732.8620057487644
2000-05-08,726.4501693540101
2000-05-09,717.6215418521626
2000-05-10,704.7481611941669
2000-05-11,697.9827367115554
2000-05-12,694.567236004106
2000-05-15,676.2738166735583
2000-05-16,686.9703048267053
2000-05-17,697.7083146902938
2000-05-18,682.7617031969495
2000-05-19,683.5168118799609
2000-05-22,652.375197612986
2000-05-23,639.7320096677624
2000-05-24,637.3712112400442
2000-05-25,646.854863904323
2000-05-26,621.4454623098425
2000-05-29,626.0655421759371
2000-05-30,632.0734150717042
2000-05-31,651.6877977066338
2000-06-01,643.913724312405
2000-06-02,641.554132172738
2000-06-05,651.5424298064198
2000-06-06,639.4133615281153
2000-06-07,644.3681235481473
2000-06-08,641.6747762574273
2000-06-09,643.3244350600257
2000-06-12,638.1916492572683
2000-06-13,626.9560352616121
2000-06-14,629.4193697957111
2000-06-15,626.3967855022216
2000-06-16,620.7329197641892
2000-06-19,612.3039235709163
2000-06-20,619.4815137139316
2000-06-21,625.1525438298012
2000-06-22,629.8392763299468
2000-06-23,628.6052404938316
2000-06-26,624.9571207873125
2000-06-27,620.5218683139233
2000-06-28,621.7868241463195
2000-06-29,609.5210673555104
2000-06-30,607.9026769765267
2000-07-03,611.0241846938563
2000-07-04,606.9038595465846
2000-07-05,608.6398989436822
2000-07-06,607.8360264913784
2000-07-07,615.7458958610476
2000-07-10,617.3854303779231
2000-07-11,617.4122835441475
2000-07-12,623.152700660279
2000-07-13,631.5880509960355
2000-07-14,631.7495841616588
2000-07-17,635.6938982808508
2000-07-18,624.9384072264096
2000-07-19,631.1562737674147
2000-07-20,627.4823642807439
2000-07-21,622.7610083314889
2000-07-24,608.2528981134443
2000-07-25,598.662798322902
2000-07-26,593.9888556165711
2000-07-27,591.9500702830474
2000-07-28,597.9982197725628
2000-07-31,600.2871115684782
2000-08-01,604.0128619709704
2000-08-02,611.7610058287631
2000-08-03,619.1202796616689
2000-08-04,615.9966066983642
2000-08-07,607.4368200608711
2000-08-08,613.9492838581951
2000-08-09,622.3885606597661
2000-08-10,613.7057564694449
2000-08-11,617.0786916766168
2000-08-14,617.8231316800209
2000-08-15,611.8023787434495
2000-08-16,618.4493274465021
2000-08-17,618.7724108058901
2000-08-18,621.4846435779489
2000-08-21,626.1008956808682
2000-08-22,627.2914304736931
2000-08-23,625.2705603292769
2000-08-24,613.4355884258925
2000-08-25,609.5244023770344
2000-08-28,610.5331284789236
2000-08-29,610.9788505183025
2000-08-30,606.5543281801289
2000-08-31,607.4121896352507
2000-09-01,596.6258115683404
2000-09-04,605.3107975014146
2000-09-05,614.699045358917
2000-09-06,614.6901941036888
2000-09-07,611.5325828772212
2000-09-08,613.247441303158
2000-09-11,607.0078170623628
2000-09-12,603.3610283473764
2000-09-13,604.3080582788073
2000-09-14,597.6301607943342
2000-09-15,590.933447303486
2000-09-18,566.800144287116
2000-09-19,558.9344622281097
2000-09-20,569.7753940674727
2000-09-21,563.0773540495732
2000-09-22,527.31566318987
2000-09-25,542.9523475373474
2000-09-26,538.079148640071
2000-09-27,539.681974145851
2000-09-28,535.3572806524742
2000-09-29,535.1603495103393
2000-10-02,521.735871821683
2000-10-03,525.3734505922528
2000-10-04,524.1944928228097
2000-10-05,525.9300556240408
2000-10-06,532.3764463339973
2000-10-09,524.7949335014506
2000-10-10,522.4708708124034
2000-10-11,509.0562730116207
2000-10-12,511.32312765582475
2000-10-13,507.09878103030917
2000-10-16,518.7226548769004
2000-10-17,510.60306832559485
2000-10-18,502.89039186685693
2000-10-19,500.84758800732806
2000-10-20,514.9116142095432
2000-10-23,511.616614435852
2000-10-24,514.5328924846842
2000-10-25,521.3813671340093
2000-10-26,518.8115838905123
2000-10-27,508.1557373054166
2000-10-30,497.10132823048735
2000-10-31,494.21326972855223
2000-11-01,495.3841021500221
2000-11-02,496.5346382142372
2000-11-03,500.8607064190117
2000-11-06,503.5887089935015
2000-11-07,503.39606869982737
2000-11-08,510.05491063305095
2000-11-09,508.16004087273063
2000-11-10,506.8743558452811
2000-11-13,493.69006963567375
2000-11-14,499.0883132035289
2000-11-15,497.1814121862008
2000-11-16,496.06977539530243
2000-11-17,494.47155710967803
2000-11-20,486.79641521556607
2000-11-21,489.0494491721955
2000-11-22,486.4655499372475
2000-11-23,480.80688639856686
2000-11-24,488.325564317337
2000-11-27,490.63715124677844
2000-11-28,483.80402918342514
2000-11-29,474.50066584955124
2000-11-30,464.69473940499284
2000-12-01,465.28455166972367
2000-12-04,454.8195542519383
2000-12-05,460.69410529055557
2000-12-06,461.8730403585607
2000-12-07,456.9449582437077
2000-12-08,460.6212575419897
2000-12-11,470.6129820218547
2000-12-12,469.9996232441267
2000-12-13,472.2733927313838
2000-12-14,462.7046961627636
2000-12-15,449.5964019636983
2000-12-18,444.5267830954169
2000-12-19,443.81361374074385
2000-12-20,428.5198041966465
2000-12-21,418.2034662681119
2000-12-22,411.97902015150606
2000-12-25,412.171607898502
2000-12-26,407.42346763629513
2000-12-27,405.10429352302646
2000-12-28,411.36329172405186
2000-12-29,405.7929604969811
2001-01-01,406.4094366638944
2001-01-02,403.8466444802939
2001-01-03,403.7259426785704
2001-01-04,415.45540170580074
2001-01-05,419.9231900757023
2001-01-08,426.19702894674435
2001-01-09,435.56094750803146
2001-01-10,434.34776038769655
2001-01-11,427.3765824478151
2001-01-12,430.3502773511679
2001-01-15,436.4558493791131
2001-01-16,441.76267685332135
2001-01-17,445.8844852041667
2001-01-18,442.35273971874983
2001-01-19,454.7206587621582
2001-01-22,465.16731673348187
2001-01-23,463.9629273922832
2001-01-24,473.4080290159946
2001-01-25,475.5866732631757
2001-01-26,472.83259179915495
2001-01-29,474.00233638235306
2001-01-30,471.85517306308634
2001-01-31,476.02188269408896
2001-02-01,469.09559518238416
2001-02-02,480.9986459076914
2001-02-05,473.79223135383734
2001-02-06,477.0894521441624
2001-02-07,468.6821857522138
2001-02-08,480.0447738622607
2001-02-09,484.23315819054676
2001-02-12,483.36654348373526
2001-02-13,490.28098870096017
2001-02-14,490.5819762598264
2001-02-15,505.44341219606383
2001-02-16,495.6952438254284
2001-02-19,492.76619958222136
2001-02-20,504.7101031624809
2001-02-21,498.292880545457
2001-02-22,492.5726074543306
2001-02-23,492.1799342886325
2001-02-26,493.0544423809581
2001-02-27,485.3188855107727
2001-02-28,483.5883279697932
2001-03-01,470.78177401290196
2001-03-02,459.50306906110967
2001-03-05,464.2499693156484
2001-03-06,466.11649179715494
2001-03-07,469.620206527289
2001-03-08,466.6235036994159
2001-03-09,461.5392772264243
2001-03-12,451.85019893567704
2001-03-13,447.46052382888814
2001-03-14,456.82974818497274
2001-03-15,461.6035840930629
2001-03-16,464.15724975934006
2001-03-19,456.0969338526695
2001-03-20,453.40655708790496
2001-03-21,456.25648312996515
2001-03-22,463.98044638598765
2001-03-23,460.47936111537547
2001-03-26,466.99119440635417
2001-03-27,463.6762493017546
2001-03-28,467.6094258019548
2001-03-29,469.27722644513796
2001-03-30,465.8500194437088
2001-04-02,457.49006357324413
2001-04-03,446.5918126218813
2001-04-04,431.77063202360904
2001-04-05,435.39625054276917
2001-04-06,437.8690519688534
2001-04-09,432.7475987709661
2001-04-10,437.31862865867254
2001-04-11,442.3089962691509
2001-04-12,441.3065316264321
2001-04-13,443.5310478639497
2001-04-16,444.7858242260535
2001-04-17,446.99003674216874
2001-04-18,462.4886375342199
2001-04-19,459.2697150289396
2001-04-20,451.044798197058
2001-04-23,456.1675912726513
2001-04-24,459.326974749081
2001-04-25,456.4562975643502
2001-04-26,452.6381130817846
2001-04-27,452.4006032211613
2001-04-30,456.87515074869924
2001-05-01,455.2446601038954
2001-05-02,458.6385161936842
2001-05-03,458.68001806768467
2001-05-04,452.4870223355726
2001-05-07,454.17642739767956
2001-05-08,453.3275219964418
2001-05-09,455.0308530235861
2001-05-10,452.5137218135344
2001-05-11,460.7785891409936
2001-05-14,461.0276431284248
2001-05-15,459.85441888029305
2001-05-16,456.2781946970379
2001-05-17,464.2795865572517
2001-05-18,464.5090650786865
2001-05-21,462.34738926206086
2001-05-22,467.4238336028481
2001-05-23,480.977402686604
2001-05-24,488.43309077789905
2001-05-25,488.5007489560585
2001-05-28,484.9171363012559
2001-05-29,488.3244963696408
2001-05-30,485.8315734735978
2001-05-31,492.8899713592139
2001-06-01,489.1836899911093
2001-06-04,487.3715387214353
2001-06-05,486.6880503688215
2001-06-06,491.35166447512637
2001-06-07,488.14475005262904
2001-06-08,496.46837828818104
2001-06-11,499.33369898250805
2001-06-12,496.64308508336563
2001-06-13,495.56450823128023
2001-06-14,484.95308989955794
2001-06-15,482.03939532665856
2001-06-18,477.5739921953731
2001-06-19,477.690560645132
2001-06-20,479.4506834221414
2001-06-21,479.7321728942586
2001-06-22,477.63936187845496
2001-06-25,474.6756325126551
2001-06-26,469.40259638424567
2001-06-27,469.7512635561776
2001-06-28,471.92209104366816
2001-06-29,478.70839950604676
2001-07-02,475.54093041757534
2001-07-03,472.76030926157097
2001-07-04,469.6724807533982
2001-07-05,472.85261537358804
2001-07-06,467.4566744599327
2001-07-09,458.1527527952321
2001-07-10,453.74321345357293
2001-07-11,442.2529024470941
2001-07-12,454.23372679066125
2001-07-13,449.5038110820608
2001-07-16,445.3218842154062
2001-07-17,446.3460099464103
2001-07-18,432.54065981394854
2001-07-19,432.298300716676
2001-07-20,430.5413326636186
2001-07-23,426.7882983000842
2001-07-24,421.9762589659428
2001-07-25,419.3253354166249
2001-07-26,427.90996105055905
2001-07-27,433.4985752529398
2001-07-30,433.8204053588488
2001-07-31,432.42332854987416
2001-08-01,434.24348525822836
2001-08-02,435.4994772316554
2001-08-03,436.7683594466291
2001-08-06,434.7423666834199
2001-08-07,436.05004642646907
2001-08-08,439.3678792260557
2001-08-09,430.0464610743574
2001-08-10,428.6133770185075
2001-08-13,429.7172573835936
2001-08-14,436.7425140012268
2001-08-15,431.14717936160145
2001-08-16,433.9128999596862
2001-08-17,431.678357460806
2001-08-20,430.1445248580879
2001-08-21,432.55672660929537
2001-08-22,428.1884962580046
2001-08-23,430.6847833855599
2001-08-24,428.43493906920776
2001-08-27,432.4688420739494
2001-08-28,429.96198068377424
2001-08-29,429.21861903653513
2001-08-30,428.9538683632
2001-08-31,425.37735380087696
2001-09-03,422.9735205467068
2001-09-04,432.93713827997425
2001-09-05,431.16463409302844
2001-09-06,429.1494414492741
2001-09-07,420.6338649251082
2001-09-10,420.91031138274843
2001-09-11,412.60531863820046
2001-09-12,399.82900180246526
2001-09-13,388.9186618744856
2001-09-14,365.80212110726717
2001-09-17,346.63588075352266
2001-09-18,352.1523334711766
2001-09-19,358.4018874632661
2001-09-20,355.6254856004438
2001-09-21,353.1745305617478
2001-09-24,356.9313136293138
2001-09-25,352.2775536835402
2001-09-26,355.70550230770573
2001-09-27,358.24712523133553
2001-09-28,367.71224973636004
2001-10-01,362.7599738414175
2001-10-02,359.05090624525076
2001-10-03,357.0728791478048
2001-10-04,366.0059222563389
2001-10-05,363.840991427087
2001-10-08,356.56666191673656
2001-10-09,364.1505748199726
2001-10-10,365.85962819649905
2001-10-11,376.7184658650918
2001-10-12,374.66409466311904
2001-10-15,373.36543729023646
2001-10-16,375.378523542695
2001-10-17,379.33455440960387
2001-10-18,379.0075595333943
2001-10-19,382.0949956358249
2001-10-22,386.9180431906144
2001-10-23,391.2683525368492
2001-10-24,391.61723903229574
2001-10-25,389.70183823045596
2001-10-26,392.5177814319294
2001-10-29,386.77338521721344
2001-10-30,379.59739140217187
2001-10-31,384.58276550124486
2001-11-01,384.68946923509293
2001-11-02,388.2686693451741
2001-11-05,394.92508485556
2001-11-06,395.5081088335944
2001-11-07,393.1404417521954
2001-11-08,399.74892321147325
2001-11-09,399.59321360278386
2001-11-12,403.6263969929013
2001-11-13,408.23839356394154
2001-11-14,412.02946882398277
2001-11-15,417.71870556335585
2001-11-16,417.31735202843396
2001-11-19,426.37589815874765
2001-11-20,422.8460472389898
2001-11-21,429.1060110316134
2001-11-22,429.03275191730586
2001-11-23,436.8195145969401
2001-11-26,443.6056657078114
2001-11-27,440.9900593561364
2001-11-28,431.2578276153921
2001-11-29,433.19238058860117
2001-11-30,432.0234755517278
2001-12-03,441.87938347936665
2001-12-04,445.36934489575475
2001-12-05,452.891654121834
2001-12-06,458.21362783730257
2001-12-07,463.8146513610792
2001-12-10,468.7971867060563
2001-12-11,466.58208904765394
2001-12-12,472.5630922258695
2001-12-13,463.35939279336645
2001-12-14,462.88679688402243
2001-12-17,459.9114076342621
2001-12-18,451.80126905384697
2001-12-19,446.69846021980186
2001-12-20,451.2803164244376
2001-12-21,448.8973289039338
2001-12-24,455.7066589311462
2001-12-25,461.99809304829876
2001-12-26,463.7201978583244
2001-12-27,455.59605545771234
2001-12-28,464.9134882923484
2001-12-31,467.360882038068
2002-01-01,467.2083852429335
2002-01-02,464.9566868961605
2002-01-03,468.8148034788316
2002-01-04,477.63783973200526
2002-01-07,488.2882797927569
2002-01-08,485.70583687404775
2002-01-09,490.92843652493116
2002-01-10,490.3983476640739
2002-01-11,484.9317539791874
2002-01-14,479.92255150026347
2002-01-15,477.9114915836554
2002-01-16,479.46821089727945
2002-01-17,482.6106957581792
2002-01-18,482.25621471546816
2002-01-21,489.19200212072565
2002-01-22,488.3430151571219
2002-01-23,492.2124057812057
2002-01-24,497.8581426038178
2002-01-25,515.0530094133526
2002-01-28,525.4127213525791
2002-01-29,521.1927778073897
2002-01-30,518.0126142965063
2002-01-31,522.98354984007
2002-02-01,521.9262727050004
2002-02-04,514.47619912629
2002-02-05,513.2017512597266
2002-02-06,519.1971209373802
2002-02-07,514.5927069689151
2002-02-08,515.703354919314
2002-02-11,513.7470913793171
2002-02-12,515.0066866609225
2002-02-13,517.9013036473036
2002-02-14,527.8424081913876
2002-02-15,527.9991493990792
2002-02-18,534.2959079423624
2002-02-19,529.0766471645948
2002-02-20,526.2644192207895
2002-02-21,526.2200539378282
2002-02-22,517.9109495047917
2002-02-25,515.6605604728751
2002-02-26,519.3747556637238
2002-02-27,532.3674340116263
2002-02-28,530.2291327707813
2002-03-01,532.4428264728507
2002-03-04,541.9726702362815
2002-03-05,543.8645345854524
2002-03-06,546.5089837975797
2002-03-07,545.5518840191245
2002-03-08,550.6588121417695
2002-03-11,558.8547648549882
2002-03-12,559.7383179440201
2002-03-13,560.9838656147385
2002-03-14,558.2374780804928
2002-03-15,558.5236250837801
2002-03-18,563.3265437291253
2002-03-19,562.9080124494109
2002-03-20,565.921087490221
2002-03-21,569.2573825966099
2002-03-22,577.9772066140682
2002-03-25,580.2560830746021
2002-03-26,580.4177990810633
2002-03-27,583.7221503918374
2002-03-28,583.91423006566
2002-03-29,581.8143931558444
2002-04-01,575.8050912204819
2002-04-02,579.1095423594676
2002-04-03,584.0827386697629
2002-04-04,584.9848839963623
2002-04-05,591.5592418896074
2002-04-08,597.0360756896692
2002-04-09,587.8177471523361
2002-04-10,583.5008214982896
2002-04-11,583.9783637294478
2002-04-12,590.5932581280524
2002-04-15,595.885267273669
2002-04-16,598.7063541715937
2002-04-17,603.2610142385845
2002-04-18,601.7322614512848
2002-04-19,604.0356078380457
2002-04-22,603.7163065816376
2002-04-23,597.5396360785636
2002-04-24,594.5873034378652
2002-04-25,583.1626333154628
2002-04-26,582.382527142313
2002-04-29,571.856490874904
2002-04-30,567.7232213618231
2002-05-01,564.2809051390651
2002-05-02,565.7388673347642
2002-05-03,562.722413397481
2002-05-06,552.2270546321124
2002-05-07,553.7378619048546
2002-05-08,560.7971097100504
2002-05-09,561.7395584902492
2002-05-10,557.8508530312758
2002-05-13,555.4430753383447
2002-05-14,560.9092283764251
2002-05-15,564.7661383682045
2002-05-16,560.2240276469691
2002-05-17,556.1969393945051
2002-05-20,545.6154316042318
2002-05-21,533.3157164616364
2002-05-22,532.1446259603508
2002-05-23,532.8704965623637
2002-05-24,542.4624503025376
2002-05-27,544.9893874244874
2002-05-28,536.8858194178149
2002-05-29,531.6846072370994
2002-05-30,529.8856738107025
2002-05-31,529.3161264323435
2002-06-03,521.0961302965266
2002-06-04,518.5545564808257
2002-06-05,525.4239505483372
2002-06-06,523.1599201745094
2002-06-07,514.4637133567974
2002-06-10,522.7931460629429
2002-06-11,523.7067596166697
2002-06-12,524.2440192754074
2002-06-13,531.0387469449329
2002-06-14,527.5925508304726
2002-06-17,527.2523313366427
2002-06-18,521.8783102684246
2002-06-19,500.4928936367933
2002-06-20,500.17603281121336
2002-06-21,499.45963425238375
2002-06-24,489.5277319715731
2002-06-25,482.54737528153885
2002-06-26,450.1409166983453
2002-06-27,455.1103608961087
2002-06-28,468.4811083141081
2002-07-01,461.20491776571754
2002-07-02,463.3054060316265
2002-07-03,472.5693515975152
2002-07-04,482.1012311257666
2002-07-05,493.6608837782451
2002-07-08,491.35992697844705
2002-07-09,494.27718921070755
2002-07-10,495.0350417057315
2002-07-11,485.0051355554158
2002-07-12,497.3058097812068
2002-07-15,488.64202071421226
2002-07-16,480.5006833721659
2002-07-17,480.18110449204147
2002-07-18,480.9206252229598
2002-07-19,473.245167664783
2002-07-22,459.30556622799116
2002-07-23,475.9201928391519
2002-07-24,464.47368521414995
2002-07-25,463.0781663740648
2002-07-26,451.86338860491617
2002-07-29,456.45072908312727
2002-07-30,465.34569303855056
2002-07-31,466.1182797952913
2002-08-01,463.7421539302481
