Date,EM LATIN AMERICA SMALL CAP
1998-12-31,147.13242090989317
1999-01-01,147.12829304344186
1999-01-04,146.19076536730248
1999-01-05,145.84028208701017
1999-01-06,147.0631845650663
1999-01-07,146.186688318483
1999-01-08,147.1271625576509
1999-01-11,145.02610354888276
1999-01-12,142.23960117480277
1999-01-13,132.39329170183672
1999-01-14,130.5907743450165
1999-01-15,134.16005863060778
1999-01-18,131.79804317399382
1999-01-19,131.46548724336972
1999-01-20,132.16311205070346
1999-01-21,127.69730090807002
1999-01-22,126.80379288032331
1999-01-25,125.69361454991325
1999-01-26,125.5229269750086
1999-01-27,125.46468351371807
1999-01-28,126.80501839702903
1999-01-29,126.18689220650033
1999-02-01,130.62342438401333
1999-02-02,132.41923318159127
1999-02-03,131.520309659354
1999-02-04,132.02526418774977
1999-02-05,132.06777014850923
1999-02-08,130.5830565640876
1999-02-09,129.6092469623429
1999-02-10,130.34664332841194
1999-02-11,131.35380533443995
1999-02-12,131.3148428338517
1999-02-15,131.96817703705187
1999-02-16,132.81436158158832
1999-02-17,131.66831234969266
1999-02-18,131.9746381564626
1999-02-19,133.6904683151474
1999-02-22,133.86193791876607
1999-02-23,133.65591442361495
1999-02-24,133.50569883677832
1999-02-25,131.29613323383356
1999-02-26,132.93925052337363
1999-03-01,132.25606604936596
1999-03-02,131.27878604739269
1999-03-03,131.37731620642606
1999-03-04,134.78166729794458
1999-03-05,136.43103867980707
1999-03-08,137.20392949892093
1999-03-09,139.36247434384688
1999-03-10,140.9885722419197
1999-03-11,143.37351701537264
1999-03-12,143.41072501374296
1999-03-15,145.79322254465063
1999-03-16,147.71159516636482
1999-03-17,147.41899635213892
1999-03-18,148.71740075042555
1999-03-19,149.0707544165097
1999-03-22,148.8338899526008
1999-03-23,148.53308085904263
1999-03-24,148.71249129082722
1999-03-25,152.55443970323705
1999-03-26,155.13742720853074
1999-03-29,156.20226761523685
1999-03-30,156.28176331330835
1999-03-31,157.59472140799647
1999-04-01,157.67792013551593
1999-04-02,158.1696851851144
1999-04-05,160.4834023156373
1999-04-06,160.3746081278783
1999-04-07,160.6735779955587
1999-04-08,161.63874034824428
1999-04-09,162.7892803893614
1999-04-12,162.69781064477047
1999-04-13,164.77734086076964
1999-04-14,165.0470386488567
1999-04-15,168.37771293444544
1999-04-16,171.7401415984621
1999-04-19,174.1644366348544
1999-04-20,172.1060795646078
1999-04-21,173.82182649733966
1999-04-22,174.77269038971315
1999-04-23,173.82922329570255
1999-04-26,173.75917883780244
1999-04-27,171.423502466784
1999-04-28,173.59628193468004
1999-04-29,175.73927332571543
1999-04-30,176.28587131192677
1999-05-03,177.34894764713982
1999-05-04,176.22979245723826
1999-05-05,176.02220356444684
1999-05-06,175.83202779530083
1999-05-07,178.72056467276482
1999-05-10,181.10666967142828
1999-05-11,182.54641035795748
1999-05-12,182.4904249368568
1999-05-13,185.3789821390959
1999-05-14,183.4401417664858
1999-05-17,182.1703717501902
1999-05-18,183.0740413066598
1999-05-19,181.41903596963442
1999-05-20,181.4167956570755
1999-05-21,179.51156482599671
1999-05-24,175.44900084395016
1999-05-25,171.35413155708517
1999-05-26,175.73932329890746
1999-05-27,174.08881303046346
1999-05-28,175.38767484690896
1999-05-31,176.6308930743059
1999-06-01,174.4861429530724
1999-06-02,175.55323141805306
1999-06-03,175.82973384724355
1999-06-04,177.9834475421697
1999-06-07,178.6549920462232
1999-06-08,176.49537666450743
1999-06-09,175.4948873951374
1999-06-10,174.26593500121007
1999-06-11,173.72720504038682
1999-06-14,174.99213994705227
1999-06-15,176.2284044626585
1999-06-16,181.4202982547333
1999-06-17,181.72987096593135
1999-06-18,180.80236284073976
1999-06-21,182.14606941167506
1999-06-22,182.6092428961667
1999-06-23,181.4471336555416
1999-06-24,179.01734510516926
1999-06-25,176.28559881587947
1999-06-28,178.44635002198987
1999-06-29,180.2665546853624
1999-06-30,182.67998151184125
1999-07-01,184.1239913990091
1999-07-02,186.6229460345498
1999-07-05,187.50785465925978
1999-07-06,186.72067243441603
1999-07-07,187.7298845897729
1999-07-08,186.18605751162352
1999-07-09,186.1182072077163
1999-07-12,181.8423570380899
1999-07-13,182.1443174746114
1999-07-14,182.04721066010336
1999-07-15,181.91573023166438
1999-07-16,183.63699389991478
1999-07-19,186.38712777097334
1999-07-20,179.49352176687373
1999-07-21,178.73545114609988
1999-07-22,178.8205464470514
1999-07-23,176.95364981514624
1999-07-26,172.37261668715666
1999-07-27,173.5402739570717
1999-07-28,174.6507636657684
1999-07-29,171.79023668287994
1999-07-30,172.12778878978108
1999-08-02,170.8302233152922
1999-08-03,170.42720545599545
1999-08-04,167.50728270293536
1999-08-05,165.84714435041826
1999-08-06,165.54517012888198
1999-08-09,165.87793771815217
1999-08-10,164.095080417377
1999-08-11,167.01229969098716
1999-08-12,167.49020223866245
1999-08-13,168.97893242468538
1999-08-16,168.39513119709028
1999-08-17,168.39968714244904
1999-08-18,165.7575200483872
1999-08-19,163.6020367087604
1999-08-20,165.032811938896
1999-08-23,170.57799446165498
1999-08-24,170.31449735944045
1999-08-25,172.72540611589602
1999-08-26,172.18665327479516
1999-08-27,171.02710025076382
1999-08-30,171.0766817541773
1999-08-31,170.0296775333109
1999-09-01,170.5373701572011
1999-09-02,169.1229534925953
1999-09-03,171.28393776641562
1999-09-06,172.37163386689926
1999-09-07,171.42371102602752
1999-09-08,171.5392990126329
1999-09-09,173.09666248986613
1999-09-10,175.75747095822672
1999-09-13,176.98274121965463
1999-09-14,176.1167728566996
1999-09-15,175.95187328947296
1999-09-16,175.52505588863778
1999-09-17,176.4760172168136
1999-09-20,176.9028715341211
1999-09-21,174.68108824703717
1999-09-22,174.20831073936714
1999-09-23,174.9660476655676
1999-09-24,174.42503972477664
1999-09-27,174.69844109987542
1999-09-28,173.448380322268
1999-09-29,171.8862494892387
1999-09-30,171.16789833447612
1999-10-01,169.99095721780665
1999-10-04,170.40963104525045
1999-10-05,170.15425859650585
1999-10-06,171.10379347921372
1999-10-07,171.06680457294348
1999-10-08,172.46894158470022
1999-10-11,172.423445187825
1999-10-12,170.68859667287373
1999-10-13,168.30988928307045
1999-10-14,167.90099110029774
1999-10-15,164.10387383614798
1999-10-18,163.32753331918488
1999-10-19,165.52300697794735
1999-10-20,166.82223315876118
1999-10-21,166.58293249132527
1999-10-22,170.1704994121076
1999-10-25,169.89243542738367
1999-10-26,171.17770784913944
1999-10-27,172.15285067429937
1999-10-28,173.4293899650733
1999-10-29,175.7691055802517
1999-11-01,176.60094047432617
1999-11-02,177.4455540768809
1999-11-03,180.44383196483187
1999-11-04,182.6738305829027
1999-11-05,185.34163874419838
1999-11-08,186.8292942681306
1999-11-09,186.05387804376286
1999-11-10,186.63380230690566
1999-11-11,187.30443222430964
1999-11-12,189.64189840266567
1999-11-15,190.68895055020621
1999-11-16,191.3311746606486
1999-11-17,189.2630357013554
1999-11-18,192.19107097604544
1999-11-19,193.96510458521942
1999-11-22,192.9685809070314
1999-11-23,194.095062299803
1999-11-24,195.6662574524524
1999-11-25,197.17039237925272
1999-11-26,200.43131261272364
1999-11-29,201.8993455763492
1999-11-30,201.7785636947132
1999-12-01,202.6121804862907
1999-12-02,205.35687515771082
1999-12-03,207.1424464220569
1999-12-06,202.82586180900336
1999-12-07,203.4452914556236
1999-12-08,203.90765885310196
1999-12-09,205.54891794913038
1999-12-10,206.79202276301004
1999-12-13,207.92140208499754
1999-12-14,208.84754312186178
1999-12-15,210.64769683994254
1999-12-16,210.11694157068004
1999-12-17,214.5815345153888
1999-12-20,216.4556820797806
1999-12-21,216.97643288058654
1999-12-22,217.87257921576582
1999-12-23,217.4808505155586
1999-12-24,217.46596644991348
1999-12-27,218.3962277244668
1999-12-28,221.52545093453867
1999-12-29,224.01165744523738
1999-12-30,226.35900545366945
1999-12-31,226.38327302867881
2000-01-03,223.8526488238879
2000-01-04,214.08566767669424
2000-01-05,215.4190461702854
2000-01-06,214.72534721328446
2000-01-07,220.07183641148825
2000-01-10,225.08779099265558
2000-01-11,222.93989465710837
2000-01-12,224.73569950196872
2000-01-13,228.13688427036513
2000-01-14,234.59359328266225
2000-01-17,238.8113570141767
2000-01-18,237.48191202501627
2000-01-19,237.59372655819604
2000-01-20,237.16189503786998
2000-01-21,238.67588422964596
2000-01-24,239.3931235350579
2000-01-25,237.3161860391995
2000-01-26,238.7311110259545
2000-01-27,241.88202690865046
2000-01-28,241.53084375727227
2000-01-31,241.77516977206216
2000-02-01,243.4417488278918
2000-02-02,244.81897942764695
2000-02-03,244.35566440238793
2000-02-04,248.70622202675148
2000-02-07,249.09278378814707
2000-02-08,248.6980849521228
2000-02-09,247.2994506069034
2000-02-10,250.64251862759357
2000-02-11,253.13279915087443
2000-02-14,253.71319029110285
2000-02-15,250.9003141063144
2000-02-16,251.1655032412569
2000-02-17,250.8571715974277
2000-02-18,248.26938220865262
2000-02-21,247.98831921654772
2000-02-22,240.40222831087956
2000-02-23,242.2613210558869
2000-02-24,242.63261345900642
2000-02-25,246.2151962015051
2000-02-28,247.49383162836804
2000-02-29,248.62416977174044
2000-03-01,248.63112966097026
2000-03-02,249.5853786863864
2000-03-03,252.6625429825153
2000-03-06,251.79617667357317
2000-03-07,251.95749991580533
2000-03-08,251.76741907570442
2000-03-09,249.44506059151294
2000-03-10,250.06875841954968
2000-03-13,245.75405339337334
2000-03-14,246.1785819570815
2000-03-15,245.33677433894317
2000-03-16,244.60877394948577
2000-03-17,246.3702923985548
2000-03-20,246.86758975515272
2000-03-21,247.23477302324943
2000-03-22,250.29965012646358
2000-03-23,248.67990610259437
2000-03-24,247.93522047913282
2000-03-27,247.02167424899238
2000-03-28,247.20950634082158
2000-03-29,249.73636415513818
2000-03-30,248.4343028497888
2000-03-31,250.78754595234784
2000-04-03,248.77639634350732
2000-04-04,246.22653920510234
2000-04-05,242.75448674583367
2000-04-06,245.35783914691717
2000-04-07,247.16423591728156
2000-04-10,244.69613054396166
2000-04-11,242.68427488138354
2000-04-12,242.21538733744856
2000-04-13,238.96134752693982
2000-04-14,232.6357085365528
2000-04-17,230.69507271576484
2000-04-18,236.8381845525687
2000-04-19,237.10187110214775
2000-04-20,238.3315167501752
2000-04-21,238.3570033152089
2000-04-24,237.1120340195347
2000-04-25,242.48497997778935
2000-04-26,242.84224017555673
2000-04-27,246.68955429678724
2000-04-28,248.2555555174447
2000-05-01,249.42967633215494
2000-05-02,247.62114658548654
2000-05-03,248.3256942228986
2000-05-04,247.96191811574178
2000-05-05,248.73478552805042
2000-05-08,245.44979530470775
2000-05-09,241.74268105896442
2000-05-10,237.06266235704751
2000-05-11,238.6065116305561
2000-05-12,237.83067048573733
2000-05-15,239.38178824422087
2000-05-16,243.7558135277089
2000-05-17,244.8983394252279
2000-05-18,241.91041280513838
2000-05-19,237.57284639099456
2000-05-22,231.57122437369392
2000-05-23,227.91097495348018
2000-05-24,229.21297605783553
2000-05-25,227.9891632955882
2000-05-26,224.68268351501675
2000-05-29,226.15854620315358
2000-05-30,227.23511632134176
2000-05-31,229.62794580215532
2000-06-01,231.91500827508537
2000-06-02,231.21596820204041
2000-06-05,230.69829121291747
2000-06-06,225.09737448325396
2000-06-07,225.93925633280918
2000-06-08,225.34712890691586
2000-06-09,226.1929081264726
2000-06-12,225.1972500165621
2000-06-13,223.3083128717026
2000-06-14,224.11955880882002
2000-06-15,225.55945108836798
2000-06-16,224.3618210092559
2000-06-19,225.6923456988995
2000-06-20,227.02791284382636
2000-06-21,229.87169283018028
2000-06-22,230.5300139103019
2000-06-23,229.68990576528506
2000-06-26,228.87548285702414
2000-06-27,228.2495041968719
2000-06-28,228.34972134452354
2000-06-29,226.93018420797532
2000-06-30,228.55760080181608
2000-07-03,232.67771155839694
2000-07-04,234.96686831166954
2000-07-05,233.9305272222442
2000-07-06,236.77835936141327
2000-07-07,241.22345218953015
2000-07-10,241.43625298842528
2000-07-11,239.71605183986227
2000-07-12,242.48602787467547
2000-07-13,242.3595598618801
2000-07-14,244.00834721399738
2000-07-17,246.52117198968747
2000-07-18,246.5395398325383
2000-07-19,246.02870912588014
2000-07-20,247.8087152183069
2000-07-21,247.7515190133262
2000-07-24,248.4509604931212
2000-07-25,245.07494712939496
2000-07-26,243.51315875992154
2000-07-27,244.54356520663222
2000-07-28,245.3717639619887
2000-07-31,246.87600517642144
2000-08-01,244.91027641067373
2000-08-02,248.31523155964788
2000-08-03,252.1991419343845
2000-08-04,252.2046430637512
2000-08-07,252.1030105497954
2000-08-08,254.71360960392116
2000-08-09,254.8010224084121
2000-08-10,252.05231336964786
2000-08-11,254.76762725468538
2000-08-14,256.2694737645178
2000-08-15,253.80059688834777
2000-08-16,252.72069538745438
2000-08-17,254.95186846976668
2000-08-18,256.4561867547106
2000-08-21,256.70763168681225
2000-08-22,259.0579478158546
2000-08-23,260.618788161257
2000-08-24,256.98014066254905
2000-08-25,256.3481388957915
2000-08-28,258.1804960949971
2000-08-29,257.63250862076995
2000-08-30,258.39177296520165
2000-08-31,259.90080186155507
2000-09-01,258.2077426632919
2000-09-04,259.112938716492
2000-09-05,261.346938811586
2000-09-06,264.20327584384285
2000-09-07,266.35165874545567
2000-09-08,267.69883154591645
2000-09-11,269.68475796303295
2000-09-12,268.33251332492995
2000-09-13,266.98385279395904
2000-09-14,268.99069408293354
2000-09-15,267.70305113645077
2000-09-18,264.937888627861
2000-09-19,265.9216020497465
2000-09-20,266.8171358218902
2000-09-21,265.0311009213156
2000-09-22,256.17648824538077
2000-09-25,260.9127062679775
2000-09-26,256.7306168096012
2000-09-27,254.80332333120668
2000-09-28,255.01178541603508
2000-09-29,256.29939563744716
2000-10-02,255.22516132554762
2000-10-03,256.14949524826034
2000-10-04,257.13408933473517
2000-10-05,260.3573424952398
2000-10-06,258.55550496903726
2000-10-09,257.43747813815565
2000-10-10,256.87580478634794
2000-10-11,253.61860869405402
2000-10-12,255.60477695239243
2000-10-13,253.28400036798462
2000-10-16,257.22873024291687
2000-10-17,254.41291918401848
2000-10-18,250.89931341041896
2000-10-19,256.1225053830724
2000-10-20,254.69758281986088
2000-10-23,253.26685969066773
2000-10-24,251.4947553093458
2000-10-25,249.65092807092364
2000-10-26,250.5554128099991
2000-10-27,250.70640172238913
2000-10-30,251.65208693679867
2000-10-31,252.88957417018912
2000-11-01,249.89098458199507
2000-11-02,248.5123877126961
2000-11-03,246.09472572005032
2000-11-06,246.77268288335426
2000-11-07,246.1769064480764
2000-11-08,246.51707161448567
2000-11-09,244.31314397928594
2000-11-10,243.76501684893898
2000-11-13,243.63986174714978
2000-11-14,244.36411949471514
2000-11-15,243.29586433658
2000-11-16,244.72610691814788
2000-11-17,243.6199893243069
2000-11-20,247.75396816657002
2000-11-21,250.77058677561368
2000-11-22,250.45586088691746
2000-11-23,249.66518042943784
2000-11-24,250.78709601191838
2000-11-27,247.53267317435635
2000-11-28,243.5449181054967
2000-11-29,242.4123702313796
2000-11-30,237.84810098335112
2000-12-01,236.97906976588922
2000-12-04,233.61881352267355
2000-12-05,237.28938228994264
2000-12-06,237.08533315523403
2000-12-07,235.71229665129783
2000-12-08,238.10917597223386
2000-12-11,240.33316187872327
2000-12-12,239.93265692064736
2000-12-13,241.8398499079485
2000-12-14,238.79874827153782
2000-12-15,235.7656480083809
2000-12-18,236.84282737041482
2000-12-19,238.75859290404375
2000-12-20,233.2086880285495
2000-12-21,230.53634075423304
2000-12-22,228.76666721299017
2000-12-25,228.757617511667
2000-12-26,227.94558496742388
2000-12-27,228.47560608694002
2000-12-28,230.28505963218802
2000-12-29,227.62910082083107
2001-01-01,227.62702011809253
2001-01-02,225.47281336097745
2001-01-03,228.93822696718001
2001-01-04,231.6106908570934
2001-01-05,229.29820253540956
2001-01-08,229.68515033835843
2001-01-09,233.787458074941
2001-01-10,233.9982275184796
2001-01-11,232.4713178369982
2001-01-12,233.45791933306512
2001-01-15,236.23524696158023
2001-01-16,235.87776132299427
2001-01-17,240.0969516205753
2001-01-18,238.28023482379788
2001-01-19,242.42880161816035
2001-01-22,242.26360769851564
2001-01-23,243.51710791805812
2001-01-24,247.54429239979902
2001-01-25,247.28482918434486
2001-01-26,247.75715209698657
2001-01-29,248.861150044096
2001-01-30,248.34542418602018
2001-01-31,248.00337122025246
2001-02-01,244.63586297448984
2001-02-02,245.77062495349475
2001-02-05,243.51925280895293
2001-02-06,246.57017426503677
2001-02-07,243.2706248778182
2001-02-08,249.06862134140184
2001-02-09,248.0095767692051
2001-02-12,247.19116763352207
2001-02-13,249.77688373144244
2001-02-14,250.04017609116605
2001-02-15,254.6185111652534
2001-02-16,248.37740187290626
2001-02-19,246.4539651602259
2001-02-20,248.10207989534476
2001-02-21,244.2630572282478
2001-02-22,244.82296100432137
2001-02-23,244.22629289821467
2001-02-26,245.03472744137918
2001-02-27,241.8974594645577
2001-02-28,239.76803091923117
2001-03-01,237.91359606465844
2001-03-02,237.1199459387698
2001-03-05,239.61345022116865
2001-03-06,239.0945191526544
2001-03-07,240.05981220928945
2001-03-08,238.95106104909635
2001-03-09,238.34429795100704
2001-03-12,236.87252136450203
2001-03-13,241.02836506365668
2001-03-14,240.01565549599195
2001-03-15,241.12493541013765
2001-03-16,242.6668759075437
2001-03-19,239.98255423580636
2001-03-20,242.55466297055375
2001-03-21,243.05629497330625
2001-03-22,240.31581865082018
2001-03-23,237.2467225152533
2001-03-26,239.85406301885868
2001-03-27,239.45138534595975
2001-03-28,241.00077392375718
2001-03-29,241.54682577869687
2001-03-30,241.1195835341276
2001-04-02,240.5439968999337
2001-04-03,237.07697963704052
2001-04-04,233.5525794717306
2001-04-05,235.3762504023521
2001-04-06,233.5404774765684
2001-04-09,232.1714193692493
2001-04-10,237.21380445547516
2001-04-11,238.609796673136
2001-04-12,235.6991665813072
2001-04-13,235.83113302010054
2001-04-16,235.29213154282144
2001-04-17,235.37503552101393
2001-04-18,242.30849909209826
2001-04-19,236.11595278894268
2001-04-20,228.72595889469338
2001-04-23,227.45018876255355
2001-04-24,228.13804478015732
2001-04-25,225.367441922481
2001-04-26,228.00994572428414
2001-04-27,231.82032740755463
2001-04-30,235.3203563764283
2001-05-01,233.12925149916177
2001-05-02,231.87043480348368
2001-05-03,231.70754852789324
2001-05-04,233.21079121368402
2001-05-07,235.15431064011753
2001-05-08,234.9461256785124
2001-05-09,234.17119205780455
2001-05-10,235.87905566264104
2001-05-11,236.24327497610085
2001-05-14,235.0989017280499
2001-05-15,232.5663913070242
2001-05-16,232.44334038598686
2001-05-17,235.48800543151944
2001-05-18,237.65169971506637
2001-05-21,237.76603437996818
2001-05-22,241.8949510909064
2001-05-23,242.5340369869307
2001-05-24,242.91253734837935
2001-05-25,242.16381139686504
2001-05-28,242.91826963001583
2001-05-29,245.00639218550052
2001-05-30,243.50943799041912
2001-05-31,247.73613559527806
2001-06-01,247.92330714469597
2001-06-04,250.8328674001187
2001-06-05,250.54362202938526
2001-06-06,250.30483083755553
2001-06-07,250.28072098170355
2001-06-08,252.2535773812901
2001-06-11,254.01076618669103
2001-06-12,250.1334157590975
2001-06-13,249.15007543631472
2001-06-14,246.5757025250589
2001-06-15,245.06671174922366
2001-06-18,241.1612089206552
2001-06-19,240.19224114104165
2001-06-20,240.92828452366462
2001-06-21,244.8517220958262
2001-06-22,247.59604291957746
2001-06-25,246.3628889856275
2001-06-26,245.80304873903307
2001-06-27,244.68361727195887
2001-06-28,249.09058653234305
2001-06-29,249.378936920832
2001-07-02,249.09493525182458
2001-07-03,247.1068308013135
2001-07-04,243.44997570607046
2001-07-05,243.28819703994205
2001-07-06,237.6862630114746
2001-07-09,238.7435413557759
2001-07-10,232.92775684050872
2001-07-11,227.57543650519554
2001-07-12,227.77703849963547
2001-07-13,227.49594177171275
2001-07-16,225.8497209333104
2001-07-17,231.02492989270684
2001-07-18,227.4713772739384
2001-07-19,224.30776003704423
2001-07-20,225.4034356335851
2001-07-23,229.5771514613744
2001-07-24,226.64721719216556
2001-07-25,222.7769674022741
2001-07-26,223.11367136152714
2001-07-27,224.26407830283114
2001-07-30,225.62839394321514
2001-07-31,225.6775833336387
2001-08-01,221.13077484355398
2001-08-02,221.17041285567996
2001-08-03,220.65959299076965
2001-08-06,223.38364243226533
2001-08-07,224.37225753233048
2001-08-08,223.74410965057407
2001-08-09,221.20335047251834
2001-08-10,219.6411510377882
2001-08-13,218.5449645444903
2001-08-14,217.03027668052437
2001-08-15,214.38535610644746
2001-08-16,214.79408570899443
2001-08-17,212.4358697123749
2001-08-20,212.88239398763633
2001-08-21,211.7731292058824
2001-08-22,211.1888460601164
2001-08-23,212.67484434692673
2001-08-24,212.60194640328595
2001-08-27,213.36453714536208
2001-08-28,212.85576356595448
2001-08-29,213.2893688832996
2001-08-30,212.82074839269194
2001-08-31,213.40159542866311
2001-09-03,213.27822735368653
2001-09-04,216.52517807313137
2001-09-05,215.6752098226609
2001-09-06,212.56366794984183
2001-09-07,209.89154605449613
2001-09-10,208.69225163984115
2001-09-11,199.41283162065338
2001-09-12,200.03790870884703
2001-09-13,195.62481438666214
2001-09-14,190.13988211978972
2001-09-17,189.5863629611348
2001-09-18,189.66280211411302
2001-09-19,187.03420659325636
2001-09-20,183.82614852299753
2001-09-21,182.5245207935703
2001-09-24,184.88973902477392
2001-09-25,181.83002380803754
2001-09-26,180.4820114075072
2001-09-27,180.43283837637748
2001-09-28,184.15766779341425
2001-10-01,182.24437981086314
2001-10-02,181.6192346641111
2001-10-03,179.03136015066673
2001-10-04,179.12456909956506
2001-10-05,177.04861059548338
2001-10-08,175.24432771677283
2001-10-09,175.39436309419975
2001-10-10,178.54907391464286
2001-10-11,181.67064108606493
2001-10-12,180.56210408862736
2001-10-15,181.3994236362778
2001-10-16,183.1333856356182
2001-10-17,184.86666694123025
2001-10-18,184.8463637598634
2001-10-19,187.64540017081276
2001-10-22,191.27318620784624
2001-10-23,192.31446156460518
2001-10-24,191.41794560486895
2001-10-25,191.107428979524
2001-10-26,191.6988389024733
2001-10-29,187.76699671071034
2001-10-30,186.1256810463973
2001-10-31,189.26965401557
2001-11-01,187.80588021685952
2001-11-02,188.76153251387345
2001-11-05,193.32793998240257
2001-11-06,195.03870495816335
2001-11-07,196.0514953535687
2001-11-08,198.99994270346417
2001-11-09,199.78864711473716
2001-11-12,197.6228196308782
2001-11-13,203.32580100919597
2001-11-14,203.89560919525022
2001-11-15,205.3709266074659
2001-11-16,205.12712402006636
2001-11-19,209.0895758264366
2001-11-20,206.337430841549
2001-11-21,210.05501349689732
2001-11-22,210.90013152173825
2001-11-23,214.29877931444804
2001-11-26,215.99055961533662
2001-11-27,216.15308583497082
2001-11-28,211.59941056958496
2001-11-29,210.2316576605849
2001-11-30,207.79107862728713
2001-12-03,212.0170581815101
2001-12-04,213.1640287525784
2001-12-05,215.48262848008034
2001-12-06,215.54731523533673
2001-12-07,217.49105785867556
2001-12-10,219.93560948088322
2001-12-11,220.53535544030498
2001-12-12,219.5730401697978
2001-12-13,218.24725358656423
2001-12-14,217.08126043478282
2001-12-17,217.86100813601004
2001-12-18,220.56456868271422
2001-12-19,223.3684315564582
2001-12-20,222.66311263899422
2001-12-21,225.68331580034155
2001-12-24,228.82073882414986
2001-12-25,228.80829203489168
2001-12-26,230.1873448097587
2001-12-27,229.87269121426723
2001-12-28,230.87885104215712
2001-12-31,229.18491618205996
2002-01-01,229.21020559056439
2002-01-02,228.47329685512832
2002-01-03,233.59065678024783
2002-01-04,234.42481570301922
2002-01-07,228.11928051785588
2002-01-08,227.4736884284261
2002-01-09,224.8277885763837
2002-01-10,221.66098371955275
2002-01-11,222.12681616175115
2002-01-14,221.3411442694196
2002-01-15,225.11947808570642
2002-01-16,225.85705758619932
2002-01-17,226.25111113039722
2002-01-18,226.88183632493795
2002-01-21,228.21379062734505
2002-01-22,229.8550980005276
2002-01-23,229.2788491587678
2002-01-24,231.4934928315551
2002-01-25,234.6317711795724
2002-01-28,233.91784969768722
2002-01-29,230.84438067636682
2002-01-30,230.98895240777514
2002-01-31,231.5574207809104
2002-02-01,231.66234418125924
2002-02-04,228.37792124401443
2002-02-05,227.76920925233418
2002-02-06,228.4122668626446
2002-02-07,226.7187086575525
2002-02-08,225.84233343834958
2002-02-11,223.18064749374926
2002-02-12,224.81248028696598
2002-02-13,228.74622554437505
2002-02-14,229.9998746262584
2002-02-15,228.2539582574276
2002-02-18,230.32983833324627
2002-02-19,229.10775522246004
2002-02-20,229.395168900707
2002-02-21,230.79102894561433
2002-02-22,228.9927174331816
2002-02-25,233.36871427574584
2002-02-26,234.1034459671138
2002-02-27,237.89327514874384
2002-02-28,237.71449493284857
2002-03-01,238.9080944381655
2002-03-04,239.4556806786142
2002-03-05,239.27395763185356
2002-03-06,238.58072919179767
2002-03-07,235.69585743745264
2002-03-08,239.0343445728926
2002-03-11,238.12951471040452
2002-03-12,240.88453543514353
2002-03-13,241.02660945820813
2002-03-14,238.64718420943694
2002-03-15,239.06643460708227
2002-03-18,239.79460857487084
