Date,AC ASEAN IMI QUALITY
2007-05-31,1000.0
2007-06-01,1014.4288933944683
2007-06-04,1026.7065547068398
2007-06-05,1019.0288509911594
2007-06-06,1020.2347340984887
2007-06-07,1017.4750885006968
2007-06-08,1003.7877703971724
2007-06-11,1019.9709620655937
2007-06-12,1032.7344233604747
2007-06-13,1019.5135375790726
2007-06-14,1029.2963463940985
2007-06-15,1030.4966570598192
2007-06-18,1050.1403631174676
2007-06-19,1050.9964725944203
2007-06-20,1060.175077153286
2007-06-21,1056.8195668602027
2007-06-22,1050.358031071334
2007-06-25,1040.7825187406172
2007-06-26,1032.5414903424469
2007-06-27,1026.826148050004
2007-06-28,1032.100868458803
2007-06-29,1035.7946982524238
2007-07-02,1037.4574829348135
2007-07-03,1051.8722193078593
2007-07-04,1055.2164964531762
2007-07-05,1056.3356295937429
2007-07-06,1055.6774687666734
2007-07-09,1075.3876326472207
2007-07-10,1074.912620266955
2007-07-11,1062.1481844949465
2007-07-12,1070.8333411571627
2007-07-13,1086.4717338050307
2007-07-16,1084.888114577489
2007-07-17,1085.0684799369055
2007-07-18,1069.388663294765
2007-07-19,1077.2562626655313
2007-07-20,1092.9862114129855
2007-07-23,1105.9208825299704
2007-07-24,1120.4105272624936
2007-07-25,1120.9205816149927
2007-07-26,1105.6923534391615
2007-07-27,1080.5118371731303
2007-07-30,1078.5978157359077
2007-07-31,1085.1794201760615
2007-08-01,1046.0796507943244
2007-08-02,1047.3390977961626
2007-08-03,1055.3241809835492
2007-08-06,1021.3146318426892
2007-08-07,1018.7148263560745
2007-08-08,1049.6979857917588
2007-08-09,1046.872222637131
2007-08-10,1029.378295886976
2007-08-13,1038.3242858039519
2007-08-14,1033.4031710182426
2007-08-15,997.4853667362436
2007-08-16,952.8916106133996
2007-08-17,940.6989292756984
2007-08-20,995.7288057475506
2007-08-21,974.967029287137
2007-08-22,1009.2724757437799
2007-08-23,1028.534937208812
2007-08-24,1022.8188085265059
2007-08-27,1030.1710181846483
2007-08-28,1024.1585508430392
2007-08-29,1017.1795905517662
2007-08-30,1022.0585353038423
2007-08-31,1045.1799874874994
2007-09-03,1055.2223142180692
2007-09-04,1050.441855572309
2007-09-05,1057.383116848119
2007-09-06,1059.5831285133472
2007-09-07,1059.4797264525298
2007-09-10,1044.551941685034
2007-09-11,1051.2396387058186
2007-09-12,1054.152817438588
2007-09-13,1058.7098104259178
2007-09-14,1067.2077412653277
2007-09-17,1053.076334835043
2007-09-18,1056.5238828785025
2007-09-19,1088.3378710813024
2007-09-20,1081.5943530471022
2007-09-21,1087.9379589085763
2007-09-24,1113.9051001132675
2007-09-25,1104.2094521471822
2007-09-26,1118.2833753507498
2007-09-27,1127.5313671464883
2007-09-28,1121.7609989048447
2007-10-01,1142.6530867554986
2007-10-02,1164.8571306897131
2007-10-03,1167.1278059763854
2007-10-04,1169.1998591159859
2007-10-05,1185.6526625010931
2007-10-08,1202.7677728171334
2007-10-09,1209.0684281092197
2007-10-10,1207.3217692046953
2007-10-11,1226.62815778799
2007-10-12,1232.1095123938462
2007-10-15,1233.6069108466793
2007-10-16,1236.7973718052751
2007-10-17,1233.5489675515787
2007-10-18,1219.0541095671415
2007-10-19,1208.6808424893582
2007-10-22,1180.0327959816495
2007-10-23,1189.0150815472327
