Date,GOLDEN DRAGON SMALL CAP
2007-05-31,1000.0
2007-06-01,1008.6064645122557
2007-06-04,1001.768831502674
2007-06-05,1002.2497551762133
2007-06-06,1005.351627006469
2007-06-07,1012.8087003144531
2007-06-08,1018.2432496832141
2007-06-11,1026.5553132365987
2007-06-12,1033.810016046393
2007-06-13,1037.6168707424576
2007-06-14,1039.6285917980792
2007-06-15,1040.3734885642389
2007-06-18,1040.2004133885553
2007-06-19,1040.285334371593
2007-06-20,1046.308114260883
2007-06-21,1053.699566448515
2007-06-22,1062.9936501541492
2007-06-25,1064.8419533602716
2007-06-26,1060.2370320759335
2007-06-27,1059.2265646911014
2007-06-28,1058.9096354351645
2007-06-29,1057.3939443181218
2007-07-02,1053.6454481734477
2007-07-03,1071.1166488429217
2007-07-04,1073.7234681892885
2007-07-05,1086.6381511328661
2007-07-06,1093.8381373370246
2007-07-09,1115.808792479398
2007-07-10,1112.4916035964625
2007-07-11,1103.671540984678
2007-07-12,1113.6486640997475
2007-07-13,1118.482526901237
2007-07-16,1117.749440684454
2007-07-17,1132.8864142365994
2007-07-18,1131.7661847949933
2007-07-19,1131.5497669036533
2007-07-20,1147.0064587738962
2007-07-23,1164.1959372575177
2007-07-24,1174.860622854479
2007-07-25,1198.2576739966375
2007-07-26,1183.7699634052278
2007-07-27,1155.0498762669092
2007-07-30,1148.0241822672829
2007-07-31,1172.186537230386
2007-08-01,1137.3685872017397
2007-08-02,1122.1322748806285
2007-08-03,1119.9009938296228
2007-08-06,1089.908165928066
2007-08-07,1078.7814976310672
2007-08-08,1098.91960986108
2007-08-09,1126.01714486295
2007-08-10,1098.4822845368465
2007-08-13,1093.9816758058732
2007-08-14,1095.6336360068462
2007-08-15,1062.726706114464
2007-08-16,1011.0816226865342
2007-08-17,973.6481581289004
2007-08-20,1033.2643231896573
2007-08-21,1031.8943175833372
2007-08-22,1038.332008633399
2007-08-23,1067.0354944533424
2007-08-24,1068.8638723873992
2007-08-27,1087.8167715503102
2007-08-28,1079.9657497512187
2007-08-29,1064.326927446719
2007-08-30,1084.6096594294893
2007-08-31,1107.8932121854398
2007-09-03,1116.1777895339308
2007-09-04,1111.5154903387747
2007-09-05,1102.2825745518812
2007-09-06,1109.2345940512723
2007-09-07,1111.4945842069733
2007-09-10,1108.6961277539797
2007-09-11,1104.7940568947881
2007-09-12,1106.9150781185772
2007-09-13,1104.0844049130956
2007-09-14,1114.9574775888384
2007-09-17,1104.7737772088983
2007-09-18,1103.9824135937488
2007-09-19,1098.236330639924
2007-09-20,1089.4453281003134
2007-09-21,1107.0686054704915
2007-09-24,1110.0111403536555
2007-09-25,1103.0557684538553
2007-09-26,1114.1124679464283
2007-09-27,1130.9051130708465
2007-09-28,1136.9755815777444
2007-10-01,1143.304206647718
2007-10-02,1168.360693926008
2007-10-03,1159.127716438566
2007-10-04,1146.9439060588027
2007-10-05,1158.8987728538489
2007-10-08,1160.8217538589179
2007-10-09,1155.389879866871
2007-10-10,1160.2947662646156
2007-10-11,1166.3046838190137
2007-10-12,1162.1645274822272
2007-10-15,1153.5559567091207
2007-10-16,1157.792795617191
2007-10-17,1156.1123007632862
2007-10-18,1155.7931051922228
2007-10-19,1158.0267205147868
2007-10-22,1133.245631258716
2007-10-23,1141.8178861706642
2007-10-24,1139.1203870145491
2007-10-25,1137.0131778393
2007-10-26,1140.4058976711794
2007-10-29,1156.2632271768687
2007-10-30,1149.7048812067678
2007-10-31,1146.100890281655
2007-11-01,1148.789896116828
2007-11-02,1120.3735670442145
2007-11-05,1103.2379344857097
2007-11-06,1102.2962423611411
2007-11-07,1102.6109680924326
2007-11-08,1063.8378618297234
2007-11-09,1053.652586382833
2007-11-12,1013.8007519772874
2007-11-13,1008.0820877312226
2007-11-14,1038.6158846449566
2007-11-15,1035.3397278522425
2007-11-16,1019.5778705265084
2007-11-19,1011.3151863369243
2007-11-20,1001.9993844595208
2007-11-21,982.4400209301849
2007-11-22,960.0335541469284
2007-11-23,948.0819452851405
2007-11-26,956.5257271780221
2007-11-27,939.1111247028635
2007-11-28,946.320885079337
2007-11-29,966.599539572535
2007-11-30,994.9957337266626
2007-12-03,1003.8198089877964
2007-12-04,1003.2411664874196
2007-12-05,1014.0847227609926
2007-12-06,1014.3132632490926
2007-12-07,1010.0619304638601
2007-12-10,994.9991065906419
2007-12-11,998.9379964327959
2007-12-12,990.091175647794
2007-12-13,970.980488368355
2007-12-14,964.8482078117611
2007-12-17,927.3099129314159
2007-12-18,914.0300604210593
2007-12-19,933.2401706788698
2007-12-20,926.0520049264721
2007-12-21,932.3442010300482
2007-12-24,951.4846399741507
2007-12-25,955.6365741305477
2007-12-26,949.6046448833683
2007-12-27,955.6565721775572
2007-12-28,956.5868861149266
2007-12-31,980.4997610133311
2008-01-01,980.4997610133311
2008-01-02,968.5573678686286
2008-01-03,957.503761296295
2008-01-04,962.5351405652814
2008-01-07,942.2526927668081
2008-01-08,941.5189657340634
2008-01-09,950.5868660819544
2008-01-10,946.0429802511239
2008-01-11,940.9017046505613
2008-01-14,931.9708851289645
2008-01-15,936.8945841569797
2008-01-16,915.0085779090375
2008-01-17,911.2630404920895
2008-01-18,919.0737013017115
2008-01-21,911.4364639314678
2008-01-22,831.6430240180707
2008-01-23,835.8239238354472
2008-01-24,826.7586190158465
2008-01-25,854.5402133735658
2008-01-28,823.4551175774858
2008-01-29,827.8651292295044
2008-01-30,823.7889975220885
2008-01-31,821.5909932037557
2008-02-01,831.6008576199674
2008-02-04,845.553000494603
2008-02-05,856.2711712812053
2008-02-06,844.2299485374684
2008-02-07,853.25813048437
2008-02-08,853.6868652874169
2008-02-11,849.3226682515342
2008-02-12,842.0796388001625
2008-02-13,843.6680945962756
2008-02-14,861.6152120650343
2008-02-15,863.6096525409329
2008-02-18,874.3569622565055
2008-02-19,883.4401728698541
2008-02-20,880.2713141976417
2008-02-21,884.5743394270903
2008-02-22,883.8724199693762
2008-02-25,887.6106235905214
2008-02-26,885.8995123476606
2008-02-27,890.231613450311
2008-02-28,885.8052432601946
2008-02-29,894.560326153055
2008-03-03,880.9348096366228
2008-03-04,884.9793892336396
2008-03-05,879.6377298924502
2008-03-06,883.3641292159394
2008-03-07,870.0073086323617
2008-03-10,851.0073043144286
2008-03-11,855.5513131513779
2008-03-12,848.3020397631225
2008-03-13,823.3606794662213
2008-03-14,812.6446702738006
2008-03-17,778.3432224972927
2008-03-18,768.4537150343216
2008-03-19,783.7520744170582
2008-03-20,792.6288525766283
2008-03-21,799.1562552679616
2008-03-24,823.2673918561484
2008-03-25,828.9492311559821
2008-03-26,828.6801584843106
2008-03-27,824.1731890902715
2008-03-28,836.1343180572258
2008-03-31,834.35076424172
2008-04-01,839.3359706648032
2008-04-02,848.4115321442505
2008-04-03,852.492421458952
2008-04-04,846.6943698882679
2008-04-07,861.8543902821931
2008-04-08,856.5424673684108
2008-04-09,849.2506522958585
2008-04-10,861.7873487549012
2008-04-11,861.680612473505
2008-04-14,854.2035059675561
2008-04-15,863.7336569447432
2008-04-16,861.2340213437802
2008-04-17,862.6737166834732
2008-04-18,871.4680203102076
2008-04-21,863.843248899085
2008-04-22,865.2083443722538
2008-04-23,876.6450739291315
2008-04-24,893.0710204528979
2008-04-25,889.1173896410099
2008-04-28,891.1740970635065
2008-04-29,888.8893822898502
2008-04-30,895.1352405336452
2008-05-01,902.0679065753386
2008-05-02,912.3522018524615
2008-05-05,909.3023845684314
2008-05-06,906.894963758981
2008-05-07,911.5263428032093
2008-05-08,908.6663834925555
2008-05-09,907.9362155673911
2008-05-12,899.2925516905474
2008-05-13,905.5074625449286
2008-05-14,908.8652848039384
2008-05-15,917.89876648781
2008-05-16,921.4557231067492
2008-05-19,933.8841894910586
2008-05-20,909.2423934362615
2008-05-21,902.7756427632958
2008-05-22,905.5570637636033
2008-05-23,889.4841246179509
2008-05-26,869.8674146583098
2008-05-27,879.0643562539312
2008-05-28,876.9942384043517
2008-05-29,883.5327882401594
2008-05-30,873.812995780137
2008-06-02,885.2963892429148
2008-06-03,881.1346517717121
2008-06-04,884.2246929751418
2008-06-05,885.0465547795076
2008-06-06,875.945997129873
2008-06-09,869.4445322275942
2008-06-10,853.9923722608827
2008-06-11,836.5966083233443
2008-06-12,810.4311551634303
2008-06-13,813.4554156748281
2008-06-16,814.199982463914
2008-06-17,813.9749844471991
2008-06-18,824.2613805533572
2008-06-19,809.4807500573626
2008-06-20,792.3616813455685
2008-06-23,787.752203882977
2008-06-24,767.9572509454695
2008-06-25,779.6894024445085
