Date,ACFM AMERICA INDEX SMALL CAP
2011-10-28,972.4249139587411
2011-10-31,964.1319227036859
2011-11-01,949.7742753213818
2011-11-02,962.9450814216228
2011-11-03,990.067269597946
2011-11-04,985.5256438693721
2011-11-07,985.751356726511
2011-11-08,992.2491250390844
2011-11-09,964.9047813906029
2011-11-10,971.0624221218616
2011-11-11,983.4247749354078
2011-11-14,978.8497176883194
2011-11-15,995.8827552292333
2011-11-16,980.3422057451019
2011-11-17,964.2484871245708
2011-11-18,962.3589291286108
2011-11-21,945.9902454061508
2011-11-22,938.7043008707318
2011-11-23,921.6155141357704
2011-11-24,923.2219488544721
2011-11-25,920.4694166157007
2011-11-28,950.8886105509011
2011-11-29,951.6564734008087
2011-11-30,992.016424644437
2011-12-01,985.9407264730415
2011-12-02,992.0599166513144
2011-12-05,1002.9697365912826
2011-12-06,1007.6347944734823
2011-12-07,1005.842339246684
2011-12-08,983.9838090260404
2011-12-09,1003.9060431318821
2011-12-12,998.012048162771
2011-12-13,988.6045318117883
2011-12-14,981.1733649330633
2011-12-15,985.912822183573
2011-12-16,992.0486544302573
2011-12-19,977.2798953368144
2011-12-20,1006.5200669835153
2011-12-21,1013.6598832224165
2011-12-22,1020.9263832817177
2011-12-23,1028.5916306524048
2011-12-26,1028.7355032097948
2011-12-27,1029.412523645867
2011-12-28,1018.8977289089963
2011-12-29,1034.706699461164
2011-12-30,1026.0997204119935
2012-01-02,1026.2265397014532
2012-01-03,1036.078731560601
2012-01-04,1043.3234580249914
2012-01-05,1059.1170857846685
2012-01-06,1064.0958064092924
2012-01-09,1066.948701962741
2012-01-10,1078.10843995979
2012-01-11,1089.0177380276514
2012-01-12,1083.050392299391
2012-01-13,1085.7419651701439
2012-01-16,1087.0477629009943
2012-01-17,1083.4554684331474
2012-01-18,1094.3634936900412
2012-01-19,1094.8857274903328
2012-01-20,1093.5155038194785
2012-01-23,1083.2958499912213
2012-01-24,1093.562492643966
2012-01-25,1105.818469568364
2012-01-26,1086.8635439208563
2012-01-27,1096.0069757459405
2012-01-30,1090.191495349139
2012-01-31,1091.725475253013
2012-02-01,1103.8491504055796
2012-02-02,1109.4641751441884
2012-02-03,1133.7095368059752
2012-02-06,1135.8286219651905
2012-02-07,1121.6585153767367
2012-02-08,1122.1862443834368
2012-02-09,1117.4710525466744
2012-02-10,1114.2462367973324
2012-02-13,1124.1069528915264
2012-02-14,1126.9047723403003
2012-02-15,1128.0375326406993
2012-02-16,1147.884541388524
2012-02-17,1137.0868548797632
2012-02-20,1128.7642593241785
2012-02-21,1125.3635618957962
2012-02-22,1121.398206921677
2012-02-23,1127.8154101122955
2012-02-24,1114.1703944630922
2012-02-27,1119.3355452542203
2012-02-28,1115.205962909195
2012-02-29,1108.932853694725
2012-03-01,1119.822195642388
2012-03-02,1118.1529141304925
2012-03-05,1110.9052433439624
2012-03-06,1097.2578614146496
2012-03-07,1108.9051038268049
2012-03-08,1110.7311815298697
2012-03-09,1136.4961974086632
2012-03-12,1129.221844470786
2012-03-13,1153.9187702187248
2012-03-14,1151.5635833702042
2012-03-15,1157.4288147713744
2012-03-16,1148.0679388388692
2012-03-19,1147.761693171938
2012-03-20,1139.6705777243578
2012-03-21,1142.319974586445
2012-03-22,1129.0630976875177
2012-03-23,1132.5347728865204
2012-03-26,1146.1566944982658
2012-03-27,1140.1943472148307
2012-03-28,1135.0026892390702
2012-03-29,1132.7525296495646
2012-03-30,1129.9235084037014
2012-04-02,1141.8370867694578
2012-04-03,1135.6224110309734
2012-04-04,1136.3367689656834
2012-04-05,1138.1604759524796
2012-04-06,1138.1604759524796
2012-04-09,1119.5041082507305
2012-04-10,1092.674177978638
2012-04-11,1103.9822593735928
2012-04-12,1118.9602217519334
2012-04-13,1111.5998801710082
2012-04-16,1112.8454875340412
2012-04-17,1123.7549287125187
2012-04-18,1119.0913397859397
2012-04-19,1113.1133953767746
2012-04-20,1111.5870300262532
2012-04-23,1103.6088419415264
2012-04-24,1100.807864029291
2012-04-25,1121.7252186173223
2012-04-26,1128.3871659190443
2012-04-27,1134.2391045646646
2012-04-30,1126.7321009736274
2012-05-01,1131.0201433289446
2012-05-02,1139.0255441057893
2012-05-03,1122.6712178293528
2012-05-04,1107.1869431314594
2012-05-07,1112.367410873818
2012-05-08,1111.772373715197
2012-05-09,1112.310156852108
2012-05-10,1113.1843714332363
2012-05-11,1114.252092842178
2012-05-14,1106.1058807853567
2012-05-15,1105.5945430719546
2012-05-16,1099.882482327285
2012-05-17,1077.5020600328453
2012-05-18,1065.1965510853647
2012-05-21,1083.6440577314686
2012-05-22,1084.7595543824077
2012-05-23,1105.3623637995229
2012-05-24,1107.4582210404874
2012-05-25,1114.163757031239
2012-05-28,1112.7634995951137
2012-05-29,1127.602338424606
2012-05-30,1117.2943916593842
2012-05-31,1117.242887363879
2012-06-01,1084.4967879695123
2012-06-04,1069.4361332464607
2012-06-05,1086.5716919477463
2012-06-06,1109.6512981611997
2012-06-07,1098.1048447370215
2012-06-08,1115.1338780677834
2012-06-11,1088.7378974852513
2012-06-12,1105.8720096505594
2012-06-13,1083.4446904445526
2012-06-14,1091.1798491046598
2012-06-15,1100.2521598727224
2012-06-18,1109.3046845614958
2012-06-19,1118.2469761327482
2012-06-20,1113.3951958035384
2012-06-21,1092.4029734627482
2012-06-22,1107.57350897958
2012-06-25,1092.9306802319427
2012-06-26,1097.9983936065278
2012-06-27,1112.953039954396
2012-06-28,1115.8544258236143
2012-06-29,1125.2055319959345
2012-07-02,1144.1045946628428
2012-07-03,1157.9506792308548
2012-07-04,1167.5456236933094
2012-07-05,1178.1447838409074
2012-07-06,1169.6857475525017
2012-07-09,1166.3261205521985
2012-07-10,1156.5324940937942
2012-07-11,1152.9451303803894
2012-07-12,1154.5564429671656
2012-07-13,1166.4666662503869
2012-07-16,1161.5192701584517
2012-07-17,1168.706947774892
2012-07-18,1171.8080098182459
2012-07-19,1173.1953389063456
2012-07-20,1169.5214768912285
2012-07-23,1156.9232140502627
2012-07-24,1145.1276861863003
2012-07-25,1144.0330613192666
2012-07-26,1142.2413665919237
2012-07-27,1160.4402488092794
2012-07-30,1168.4038413273895
2012-07-31,1154.7405354563534
2012-08-01,1142.447850745636
2012-08-02,1148.6734283028152
2012-08-03,1156.9837149724306
2012-08-06,1157.3732402433031
2012-08-07,1168.604194425471
2012-08-08,1174.7123472925869
2012-08-09,1184.6491297938792
2012-08-10,1183.981515072986
2012-08-13,1177.4519272727298
2012-08-14,1177.1642611898465
2012-08-15,1189.367252700583
2012-08-16,1193.2884894861907
2012-08-17,1206.87371340243
2012-08-20,1198.3563611533857
2012-08-21,1186.5541837984592
2012-08-22,1185.0876432101652
2012-08-23,1166.2352749001395
2012-08-24,1176.279408733275
2012-08-27,1175.534474435379
2012-08-28,1175.1074836733392
2012-08-29,1181.2016413077479
2012-08-30,1172.1563554295255
2012-08-31,1169.7345152651383
2012-09-03,1171.758564364203
2012-09-04,1184.935334614466
2012-09-05,1179.1818057293092
2012-09-06,1199.992649272331
2012-09-07,1192.1907714686113
2012-09-10,1189.478018395241
2012-09-11,1188.056004738864
2012-09-12,1188.136203765833
2012-09-13,1200.4731033278724
2012-09-14,1192.754933652053
2012-09-17,1183.2335820484939
2012-09-18,1186.4003751804341
2012-09-19,1187.6728386660475
2012-09-20,1191.2062670869227
2012-09-21,1190.734020506893
2012-09-24,1190.4733427908707
2012-09-25,1169.2753380996535
2012-09-26,1171.9947973297408
2012-09-27,1184.0696838452866
2012-09-28,1178.8491949376844
2012-10-01,1176.4387648733114
2012-10-02,1175.0908663932557
2012-10-03,1177.0394605331762
2012-10-04,1177.6451354774995
2012-10-05,1172.8777749909489
2012-10-08,1176.2754382021785
2012-10-09,1169.3016069572554
2012-10-10,1164.7188331579455
2012-10-11,1166.0633263575712
2012-10-12,1155.6767444705777
2012-10-15,1165.6781841238685
2012-10-16,1168.7329084315852
2012-10-17,1169.5935816500207
2012-10-18,1168.2827985662757
2012-10-19,1154.8556274722707
2012-10-22,1149.5962223082133
2012-10-23,1151.1297541957822
2012-10-24,1146.845392917219
2012-10-25,1151.1197234121244
2012-10-26,1149.7969014426742
2012-10-29,1151.611275738017
2012-10-30,1145.6267111576212
2012-10-31,1154.4855289672214
2012-11-01,1174.500022399262
2012-11-02,1166.660195695422
2012-11-05,1178.8188819418135
2012-11-06,1187.2109681740612
2012-11-07,1166.2216490058117
2012-11-08,1154.5905501417215
2012-11-09,1156.4557952801335
2012-11-12,1154.5733805084003
2012-11-13,1148.3935243338178
2012-11-14,1125.626256565735
2012-11-15,1114.3973296078789
2012-11-16,1131.1944159143143
2012-11-19,1144.3802049229946
2012-11-20,1146.9956522102477
2012-11-21,1150.5716368921296
2012-11-22,1145.2234974421617
2012-11-23,1151.8601799356722
2012-11-26,1151.0979079941715
2012-11-27,1151.535601389536
2012-11-28,1159.8614114438876
2012-11-29,1163.8018897747627
2012-11-30,1160.7566707364572
2012-12-03,1152.0067272460503
2012-12-04,1151.0463777089233
2012-12-05,1151.4619486793597
2012-12-06,1161.9487517343864
2012-12-07,1168.9576633802383
2012-12-10,1175.1164282687953
2012-12-11,1177.1263036838163
2012-12-12,1171.0998132377604
2012-12-13,1159.8631500972238
2012-12-14,1156.076390916797
2012-12-17,1163.5897793569065
2012-12-18,1173.9422978399293
2012-12-19,1169.3009791073641
2012-12-20,1176.5146498732797
2012-12-21,1173.2778300574794
2012-12-24,1168.6952992900572
2012-12-25,1168.6952992900572
2012-12-26,1159.1711129952755
2012-12-27,1158.6071584521228
2012-12-28,1151.8145957428812
2012-12-31,1175.836205762387
2013-01-01,1175.836205762387
2013-01-02,1202.06990280876
2013-01-03,1214.4805611332024
2013-01-04,1228.123729397569
2013-01-07,1220.3180407203297
2013-01-08,1220.157848873594
2013-01-09,1228.032632828041
2013-01-10,1214.8952970816442
2013-01-11,1202.8887419049101
2013-01-14,1200.869210182462
2013-01-15,1209.014619124042
2013-01-16,1211.2412085503004
2013-01-17,1216.047483249169
2013-01-18,1224.2538112510367
2013-01-21,1222.3112114461858
2013-01-22,1232.9942963012447
2013-01-23,1231.2386407731574
2013-01-24,1225.6111577443132
2013-01-25,1223.8898107228222
2013-01-28,1223.6677547486636
2013-01-29,1223.6082161258832
2013-01-30,1206.6073310540544
2013-01-31,1212.6926535067698
2013-02-01,1213.1208450364186
2013-02-04,1212.3255307784086
2013-02-05,1224.8821790361842
2013-02-06,1229.2466491435964
2013-02-07,1240.4573376473024
2013-02-08,1248.1725008772464
2013-02-11,1245.5025888890393
2013-02-12,1242.765493692573
2013-02-13,1248.7945038975147
2013-02-14,1260.7825623128977
2013-02-15,1257.52902977437
2013-02-18,1256.9371905168744
2013-02-19,1266.5975523254126
2013-02-20,1241.9334063372514
2013-02-21,1243.0378094904474
2013-02-22,1261.179922725856
2013-02-25,1232.5791072691043
2013-02-26,1251.025012057597
2013-02-27,1261.7785292132246
2013-02-28,1266.7790799535107
2013-03-01,1275.2174390715759
2013-03-04,1274.8893424828318
2013-03-05,1287.1363366214268
2013-03-06,1294.3175625889387
2013-03-07,1291.7222512904725
2013-03-08,1312.5974545692288
2013-03-11,1311.401674441026
2013-03-12,1309.1070729334588
2013-03-13,1320.0097543699003
2013-03-14,1327.1938454445813
2013-03-15,1318.8528532040496
2013-03-18,1323.5348906719553
2013-03-19,1324.83064388916
2013-03-20,1329.5393753385843
2013-03-21,1322.5567759214841
2013-03-22,1317.3990709001278
2013-03-25,1327.2073705228343
2013-03-26,1336.44115450753
2013-03-27,1346.391755694652
2013-03-28,1344.4679284023357
2013-03-29,1344.4679284023357
2013-04-01,1329.123123174458
2013-04-02,1324.0653695751942
2013-04-03,1302.1010897549993
2013-04-04,1309.0549735618627
2013-04-05,1290.1244727817798
2013-04-08,1301.685165444049
2013-04-09,1299.0168909420092
2013-04-10,1314.0509261868567
2013-04-11,1312.865919522368
2013-04-12,1308.789113999714
2013-04-15,1264.2706607777773
2013-04-16,1278.9087083902969
2013-04-17,1265.0407672927322
2013-04-18,1255.3281384222576
2013-04-19,1268.2860765644161
2013-04-22,1277.289820630336
2013-04-23,1294.1960658663688
2013-04-24,1302.5321014090107
2013-04-25,1311.7952510875323
2013-04-26,1303.2318244769356
2013-04-29,1305.5935297543995
2013-04-30,1306.3212797593578
2013-05-01,1280.8219873245093
2013-05-02,1308.326058126663
2013-05-03,1320.7444128403529
2013-05-06,1333.178316658867
2013-05-07,1340.0533998454855
2013-05-08,1336.9172269574035
2013-05-09,1340.4036423002892
2013-05-10,1361.9943108354992
2013-05-13,1358.8000248759
2013-05-14,1374.206454600823
2013-05-15,1389.6370292097283
2013-05-16,1378.5048293938535
2013-05-17,1400.9852931819967
2013-05-20,1399.841736839255
2013-05-21,1400.7938690422038
2013-05-22,1378.947515075647
2013-05-23,1376.4873671960565
2013-05-24,1370.9731734734974
2013-05-27,1370.8560289927943
2013-05-28,1392.1085964100046
2013-05-29,1367.8895625861487
2013-05-30,1369.7802253526515
2013-05-31,1366.2615863308502
2013-06-03,1361.204684209708
2013-06-04,1347.173925812913
2013-06-05,1327.6338816163511
2013-06-06,1330.973155491466
2013-06-07,1339.7174430854052
2013-06-10,1345.7221130886578
2013-06-11,1321.4397065993724
2013-06-12,1303.346700746604
2013-06-13,1330.0426598829117
2013-06-14,1318.5142797157298
2013-06-17,1325.1024380652655
2013-06-18,1331.7580330953094
2013-06-19,1313.6337283394478
2013-06-20,1299.3127764426006
2013-06-21,1302.830359716068
2013-06-24,1289.764341952918
2013-06-25,1308.429950738294
2013-06-26,1322.9075092827898
2013-06-27,1342.7231947477985
2013-06-28,1341.6051967101273
2013-07-01,1353.6719190895114
2013-07-02,1351.9967339086725
2013-07-03,1358.660830272045
2013-07-04,1365.6616861640846
2013-07-05,1390.0234076533059
2013-07-08,1391.1238542326278
2013-07-09,1411.9783863841171
2013-07-10,1406.5632168556392
2013-07-11,1405.991393675025
2013-07-12,1408.9726925435054
2013-07-15,1414.8675234017992
2013-07-16,1397.4656801734568
2013-07-17,1407.4081332873823
2013-07-18,1418.5096905492146
2013-07-19,1414.1728702343357
2013-07-22,1414.0598311495135
2013-07-23,1411.5830193771098
2013-07-24,1397.9603782860358
2013-07-25,1407.210783454754
2013-07-26,1398.538491222954
2013-07-29,1393.1364753843732
2013-07-30,1397.282400121972
2013-07-31,1397.7907264005244
2013-08-01,1423.0687057944815
2013-08-02,1416.8723759448155
2013-08-05,1422.9132218263965
2013-08-06,1399.7702753635958
2013-08-07,1388.5977273553312
2013-08-08,1392.3795960828145
2013-08-09,1397.8067083796195
2013-08-12,1408.782524689571
2013-08-13,1412.8646511734041
2013-08-14,1404.9828430744785
2013-08-15,1383.96494079666
2013-08-16,1371.3920341314158
2013-08-19,1356.4279186574436
2013-08-20,1365.5311160063388
2013-08-21,1360.9139124780784
2013-08-22,1379.4207643815048
2013-08-23,1377.7530666708433
2013-08-26,1381.2308092610374
2013-08-27,1349.1965639809982
2013-08-28,1357.970398266105
2013-08-29,1378.928433199085
2013-08-30,1365.5240638991006
2013-09-02,1365.6334129546574
2013-09-03,1373.6539351474808
2013-09-04,1382.4801588580835
2013-09-05,1394.9674921823123
2013-09-06,1395.4211324483267
2013-09-09,1405.2552957707926
2013-09-10,1415.4189503465243
2013-09-11,1412.300004458194
2013-09-12,1403.925659484179
2013-09-13,1414.3002200198734
2013-09-16,1410.6639576820585
2013-09-17,1421.8946658226487
2013-09-18,1437.1276942405223
2013-09-19,1415.799035148104
2013-09-20,1409.9441497108623
2013-09-23,1407.171051901541
2013-09-24,1410.7871664321674
2013-09-25,1409.843512454177
2013-09-26,1417.8530404839064
2013-09-27,1407.5176390071954
2013-09-30,1406.9251925679732
2013-10-01,1424.9666245987253
2013-10-02,1414.828358442765
2013-10-03,1398.6467985060697
2013-10-04,1410.9831463566072
2013-10-07,1399.0989149299562
2013-10-08,1374.0760294693266
2013-10-09,1375.3207359184955
2013-10-10,1405.5566286626156
2013-10-11,1415.24428337325
2013-10-14,1419.384245063621
2013-10-15,1416.3226811873449
2013-10-16,1433.7992626327573
2013-10-17,1429.5994939046623
2013-10-18,1438.7361277747514
2013-10-21,1439.9945301276762
2013-10-22,1437.2332148989144
2013-10-23,1428.311358163161
2013-10-24,1432.9895626348077
2013-10-25,1437.0595783950498
2013-10-28,1436.6648478455247
2013-10-29,1442.7863799163083
2013-10-30,1428.5277705894734
2013-10-31,1443.3830464618593
2013-11-01,1452.3576258189496
2013-11-04,1464.016335354894
2013-11-05,1461.1192058598474
2013-11-06,1450.9365269301932
2013-11-07,1440.7713974125584
2013-11-08,1465.8196390607625
2013-11-11,1463.6653893931423
2013-11-12,1458.6942095812715
2013-11-13,1476.7370010331656
2013-11-14,1474.891801959942
2013-11-15,1479.3894881693363
2013-11-18,1463.9989882916932
2013-11-19,1455.3066580261225
2013-11-20,1458.696686568702
2013-11-21,1477.979027185648
2013-11-22,1477.120227204395
2013-11-25,1476.5448685347822
2013-11-26,1476.8548117421412
2013-11-27,1480.9722455596702
2013-11-28,1478.534078733195
2013-11-29,1477.04542935279
2013-12-02,1473.1156942921114
2013-12-03,1462.7329874103812
2013-12-04,1464.8109397912885
2013-12-05,1454.5510578807755
2013-12-06,1461.8658766264746
2013-12-09,1457.8358124219303
2013-12-10,1446.3648638266661
2013-12-11,1421.1260627475835
2013-12-12,1425.6710675784677
2013-12-13,1432.7883477272924
2013-12-16,1443.2394514899895
2013-12-17,1445.039778823865
2013-12-18,1457.578434749939
2013-12-19,1459.6286577963303
2013-12-20,1478.6636045356456
2013-12-23,1488.0485527882845
2013-12-24,1498.0768134605867
2013-12-25,1498.0768134605867
2013-12-26,1496.7778098811596
2013-12-27,1487.3037291651428
2013-12-30,1484.8129090091588
2013-12-31,1493.368426153277
2014-01-01,1493.368426153277
2014-01-02,1492.5862778750445
2014-01-03,1503.356936100225
2014-01-06,1491.2106005520493
2014-01-07,1506.9935295742025
2014-01-08,1508.9967589396144
2014-01-09,1509.5534129603923
2014-01-10,1510.020386217996
2014-01-13,1494.2010479998075
2014-01-14,1508.287193969661
2014-01-15,1527.1627561968608
2014-01-16,1527.165729450548
2014-01-17,1526.7792009288898
2014-01-20,1526.4388212253355
2014-01-21,1535.1608773536925
2014-01-22,1538.7389499836984
2014-01-23,1514.0770251653826
2014-01-24,1477.36903862112
2014-01-27,1461.7246429980282
2014-01-28,1476.2101307090556
2014-01-29,1462.2410627883478
2014-01-30,1491.6980687121072
2014-01-31,1492.908103835264
2014-02-03,1443.5331547277135
2014-02-04,1457.66188323787
2014-02-05,1448.4982744692743
2014-02-06,1458.1830596816544
2014-02-07,1472.10567053654
2014-02-10,1471.3132983249257
2014-02-11,1482.1274113574475
2014-02-12,1497.8285164250187
2014-02-13,1505.7654571749547
2014-02-14,1508.1814798842306
2014-02-17,1506.3455291418454
2014-02-18,1512.642452909721
2014-02-19,1499.203323058408
2014-02-20,1517.6813281051286
2014-02-21,1515.6739382436276
2014-02-24,1528.3437539030924
2014-02-25,1526.3820452028299
2014-02-26,1540.6074894903315
2014-02-27,1545.8699818684202
2014-02-28,1531.029516766987
2014-03-03,1526.5102298901202
2014-03-04,1561.3528425073835
2014-03-05,1559.7578630466783
2014-03-06,1549.1901906340765
2014-03-07,1545.0496050435597
2014-03-10,1536.0698394903732
2014-03-11,1525.0176277537275
2014-03-12,1524.7182408261006
2014-03-13,1506.0837221097543
2014-03-14,1510.6720679263615
2014-03-17,1519.393668366647
2014-03-18,1539.337693152769
2014-03-19,1528.9194560463468
2014-03-20,1546.3396433639484
2014-03-21,1542.002838876949
2014-03-24,1524.3336093818803
2014-03-25,1525.9966026679033
2014-03-26,1501.889815453397
2014-03-27,1505.4919380375877
2014-03-28,1508.7180260662687
2014-03-31,1529.4016134264489
2014-04-01,1544.4052098095904
2014-04-02,1553.6717929434665
2014-04-03,1548.6880334955758
2014-04-04,1524.857694765466
2014-04-07,1495.171390544417
2014-04-08,1500.900695309586
2014-04-09,1516.4312637956107
2014-04-10,1474.295252243404
2014-04-11,1454.0875541541418
2014-04-14,1467.5206514314077
2014-04-15,1472.232603814078
2014-04-16,1491.2048900406792
2014-04-17,1494.1358724707188
2014-04-18,1494.1358724707188
2014-04-21,1503.3443478496042
2014-04-22,1518.3765158490758
2014-04-23,1507.6733036149142
2014-04-24,1507.8924053026374
2014-04-25,1483.874069664205
2014-04-28,1475.5530441931105
