Date,AC ASIA ex JAPAN+CHINA A ONSH SMALL CAP
2014-05-14,3224.2561497939682
2014-05-15,3198.371798913609
2014-05-16,3195.0132620654567
2014-05-19,3191.013429370914
2014-05-20,3198.377703880742
2014-05-21,3221.317046911372
2014-05-22,3239.8534870730355
2014-05-23,3267.753044022423
2014-05-26,3278.5437115630757
2014-05-27,3280.951105055605
2014-05-28,3306.2870767629447
2014-05-29,3289.564727603307
2014-05-30,3285.6546142733496
2014-06-02,3292.346664065129
2014-06-03,3285.9147739217733
2014-06-04,3274.682236027387
2014-06-05,3295.1412359399956
2014-06-06,3292.3724768604475
2014-06-09,3307.3789764068974
2014-06-10,3342.3092561874532
2014-06-11,3357.233376081109
2014-06-12,3357.0757073890204
2014-06-13,3374.7444282593387
2014-06-16,3366.9990961772864
2014-06-17,3356.5896866663375
2014-06-18,3334.4406546471964
2014-06-19,3286.81405114552
2014-06-20,3312.44078616945
2014-06-23,3305.034753661129
2014-06-24,3322.3324292999287
2014-06-25,3304.340511000455
2014-06-26,3350.4350709369055
2014-06-27,3356.6327417336634
2014-06-30,3373.2958333576853
2014-07-01,3392.108230416578
2014-07-02,3417.0000528286378
2014-07-03,3450.2922263698956
2014-07-04,3463.3035239333117
2014-07-07,3462.220219862181
2014-07-08,3464.0427313294476
2014-07-09,3430.18597950873
2014-07-10,3451.605884283137
2014-07-11,3451.6106882448184
2014-07-14,3473.5241093042537
2014-07-15,3491.2627274087927
2014-07-16,3485.583519526171
2014-07-17,3485.0621333873237
2014-07-18,3485.840610212984
2014-07-21,3485.1331630199497
2014-07-22,3527.2239610546176
2014-07-23,3526.2388820246906
2014-07-24,3520.379630766927
2014-07-25,3546.1441938085654
2014-07-28,3568.1845974000184
2014-07-29,3583.133774556966
2014-07-30,3604.153723088972
2014-07-31,3612.4681755955103
2014-08-01,3567.6132039861577
2014-08-04,3605.9365955237135
2014-08-05,3632.282005563908
2014-08-06,3632.09365005437
2014-08-07,3610.0303200986004
2014-08-08,3599.8231804646102
2014-08-11,3651.3115422948167
2014-08-12,3674.3057278969786
2014-08-13,3685.506882261187
2014-08-14,3683.640176368631
2014-08-15,3706.4939719160416
2014-08-18,3735.46691930339
2014-08-19,3769.7087189664794
2014-08-20,3775.5150206428457
2014-08-21,3768.598636668507
2014-08-22,3812.3821291919485
2014-08-25,3810.9936884064487
2014-08-26,3779.2322513997988
2014-08-27,3797.167012811077
2014-08-28,3784.310655281527
2014-08-29,3805.602225767508
2014-09-01,3852.6862607573325
2014-09-02,3881.0823338332702
2014-09-03,3898.038733921028
2014-09-04,3971.5297313224974
2014-09-05,3984.941902654376
2014-09-08,3992.3112525693195
2014-09-09,4016.9631281542825
2014-09-10,4020.2362354360066
2014-09-11,4003.277834381257
2014-09-12,4020.996429448067
2014-09-15,4030.8824004451185
2014-09-16,3947.433969030183
2014-09-17,3975.3747888427415
2014-09-18,3997.2283367530626
2014-09-19,4059.389061482347
2014-09-22,4031.611542975612
2014-09-23,4041.7285994331846
2014-09-24,4093.248197764431
2014-09-25,4097.949156277331
2014-09-26,4117.44396142326
2014-09-29,4108.147507287274
2014-09-30,4140.855639281593
2014-10-01,4148.908927176574
2014-10-02,4128.4992329527695
2014-10-03,4179.1204359458025
2014-10-06,4163.9198549178145
2014-10-07,4142.969168950992
2014-10-08,4142.251947596357
2014-10-09,4151.955307447693
2014-10-10,4151.301125670125
2014-10-13,4099.959022737673
2014-10-14,4100.857655036348
2014-10-15,4069.87680528464
2014-10-16,4015.257427164037
2014-10-17,3994.6987831606957
2014-10-20,4040.701294593612
2014-10-21,4044.6078974704415
2014-10-22,4057.0333671909707
2014-10-23,4027.3631269659472
2014-10-24,4018.4467843178327
2014-10-27,4007.9990344294606
2014-10-28,4064.784167148789
2014-10-29,4113.377329001868
2014-10-30,4148.094816946469
2014-10-31,4183.827834459625
2014-11-03,4220.883914389372
2014-11-04,4174.425669430995
2014-11-05,4192.845556724122
2014-11-06,4214.165758710808
2014-11-07,4193.263688956547
2014-11-10,4209.930144340808
2014-11-11,4141.231325198708
2014-11-12,4157.686445947473
2014-11-13,4138.121544525491
2014-11-14,4125.7287103595
2014-11-17,4150.026551445499
2014-11-18,4132.773018939138
2014-11-19,4143.903747837573
2014-11-20,4138.61145967799
2014-11-21,4207.176318226169
2014-11-24,4225.990552361406
2014-11-25,4238.353907233264
2014-11-26,4237.632630936367
2014-11-27,4266.5430332447495
2014-11-28,4260.756416544346
2014-12-01,4204.914807405612
2014-12-02,4265.139046022061
2014-12-03,4312.726272809444
2014-12-04,4302.968324520884
2014-12-05,4291.789444027529
2014-12-08,4278.135773809987
2014-12-09,4119.064604699208
2014-12-10,4199.28332904763
2014-12-11,4228.128338275142
2014-12-12,4218.668384145872
2014-12-15,4247.662730055882
2014-12-16,4201.030366196059
2014-12-17,4195.740935834622
2014-12-18,4227.11402661061
2014-12-19,4214.971616536858
2014-12-22,4132.671617346094
2014-12-23,4123.984969722809
2014-12-24,4170.427163232215
2014-12-25,4198.051011318535
2014-12-26,4221.639574837894
2014-12-29,4198.526655948805
2014-12-30,4179.048667612703
2014-12-31,4233.446507267517
2015-01-01,4234.287699386423
2015-01-02,4267.473151325582
2015-01-05,4319.895221221396
2015-01-06,4333.5259132959545
2015-01-07,4380.579486805504
2015-01-08,4389.021493264466
2015-01-09,4373.518079983451
2015-01-12,4344.632308267214
2015-01-13,4391.052409609443
2015-01-14,4379.703959420915
2015-01-15,4486.215599121456
2015-01-16,4524.905988890205
2015-01-19,4383.184345868182
2015-01-20,4486.202196323025
2015-01-21,4547.298548893375
2015-01-22,4660.638423059794
2015-01-23,4720.502851962608
2015-01-26,4759.793927934619
2015-01-27,4731.00786640769
2015-01-28,4752.713448326272
2015-01-29,4727.415680212538
2015-01-30,4722.366220687638
2015-02-02,4672.558662417075
2015-02-03,4672.768835456201
2015-02-04,4689.6335350057
2015-02-05,4667.444344140518
2015-02-06,4662.716365680854
2015-02-09,4633.510073350121
2015-02-10,4661.2567011594465
2015-02-11,4699.532722022188
2015-02-12,4685.396435160825
2015-02-13,4734.977530021696
2015-02-16,4767.653168493546
2015-02-17,4786.462814862411
2015-02-18,4810.720440050956
2015-02-19,4799.078328640404
2015-02-20,4809.899656130404
2015-02-23,4813.40533215178
2015-02-24,4829.725188982936
2015-02-25,4834.924581279026
2015-02-26,4922.261807251488
2015-02-27,4942.8856336970775
2015-03-02,5001.072097524997
2015-03-03,5000.856150173005
2015-03-04,5088.511939588027
2015-03-05,5126.52271284629
2015-03-06,5195.494782459491
2015-03-09,5215.278800089833
2015-03-10,5296.443526831356
2015-03-11,5346.628748092254
2015-03-12,5333.978632880638
2015-03-13,5411.424575305869
2015-03-16,5454.614604407781
2015-03-17,5491.6779151525725
2015-03-18,5537.946540978171
2015-03-19,5612.616655782164
2015-03-20,5551.43525554761
2015-03-23,5556.8863413181325
2015-03-24,5595.9860052905415
2015-03-25,5592.9688065657265
2015-03-26,5583.60919190164
2015-03-27,5635.513379377602
2015-03-30,5723.974287664376
2015-03-31,5785.614133315247
2015-04-01,5873.464644416689
2015-04-02,5918.776238616681
2015-04-03,5989.239298818924
2015-04-06,5922.766327936835
2015-04-07,6091.48271330879
2015-04-08,6146.577608480984
2015-04-09,6197.462532828094
2015-04-10,6339.300257006276
2015-04-13,6493.286917070622
2015-04-14,6424.440210514953
2015-04-15,6346.41322797528
2015-04-16,6368.21246509041
2015-04-17,6340.615604943123
2015-04-20,6231.051703897101
2015-04-21,6366.561604857029
2015-04-22,6508.117331012876
2015-04-23,6498.14520815297
2015-04-24,6466.288665291177
2015-04-27,6498.975535602197
2015-04-28,6344.022663656891
2015-04-29,6330.051606972712
2015-04-30,6304.050278127795
2015-05-01,6293.973031780047
2015-05-04,6368.780002456971
2015-05-05,6222.95431366446
2015-05-06,6060.55560288628
2015-05-07,5993.231438766076
2015-05-08,6183.919030851389
2015-05-11,6391.747754419216
2015-05-12,6401.528132371423
2015-05-13,6415.51810623224
2015-05-14,6464.219754453242
2015-05-15,6426.7413314966325
2015-05-18,6566.026367690032
2015-05-19,6822.048594692775
2015-05-20,6921.472077937213
2015-05-21,7052.075126806157
2015-05-22,7203.745148260454
2015-05-25,7322.702896502618
2015-05-26,7576.863306457477
2015-05-27,7662.861132402937
2015-05-28,7351.374693780175
2015-05-29,7376.3315674698115
2015-06-01,7678.238900101443
2015-06-02,7691.163608891762
2015-06-03,7615.666266755868
2015-06-04,7579.573036200585
2015-06-05,7767.257527955529
2015-06-08,7603.316431996105
2015-06-09,7528.944445394926
2015-06-10,7611.353934957299
2015-06-11,7778.379602789215
2015-06-12,7860.041257363737
2015-06-15,7785.320252036592
2015-06-16,7581.771697826217
2015-06-17,7691.4786777090385
2015-06-18,7486.05246830486
2015-06-19,7199.8722609217375
2015-06-22,7175.744719081735
2015-06-23,7296.806666923562
2015-06-24,7410.117539476408
2015-06-25,7234.968041747757
2015-06-26,6873.714125806918
2015-06-29,6498.346156626727
2015-06-30,6688.88067941717
2015-07-01,6487.554090404157
2015-07-02,6197.055056802581
2015-07-03,5920.416898288171
2015-07-06,5672.296984206451
2015-07-07,5476.355249303165
2015-07-08,5219.42368264669
2015-07-09,5428.018669442261
2015-07-10,5523.95747154908
2015-07-13,5818.168384725775
2015-07-14,5919.707329056
2015-07-15,5767.575825271814
2015-07-16,5852.2978971145985
2015-07-17,6073.698985073103
2015-07-20,6156.649734318362
2015-07-21,6185.569965206364
2015-07-22,6258.484362942057
2015-07-23,6326.460421476794
2015-07-24,6270.375925285874
2015-07-27,5845.113448861138
2015-07-28,5750.702245086422
2015-07-29,5925.795200372349
2015-07-30,5893.269891696663
2015-07-31,5760.693362040387
2015-08-03,5621.203543129633
2015-08-04,5827.0532371696445
2015-08-05,5880.433359801996
2015-08-06,5854.723353968298
2015-08-07,5961.9274604470365
2015-08-10,6130.997555529979
2015-08-11,6024.534319934354
2015-08-12,5818.477749829483
2015-08-13,5973.991122016311
2015-08-14,6040.667522598194
2015-08-17,6119.793954766631
2015-08-18,5836.623200133177
2015-08-19,5879.792443991605
2015-08-20,5643.478610410004
2015-08-21,5333.8084623958275
2015-08-24,4824.0904497399915
2015-08-25,4709.346155186443
2015-08-26,4636.742991730481
2015-08-27,4868.405289563342
2015-08-28,5067.722042082333
2015-08-31,4959.846398955613
2015-09-01,4743.80217348388
2015-09-02,4649.386571204696
2015-09-03,4712.934364632169
2015-09-04,4668.948892182583
2015-09-07,4676.028353293592
2015-09-08,4801.909431581672
2015-09-09,4972.736813115798
2015-09-10,4904.754837071163
2015-09-11,4926.829193311943
2015-09-14,4726.938449577332
2015-09-15,4588.074584323639
2015-09-16,4771.401374110063
2015-09-17,4727.012757713512
2015-09-18,4777.2431740450975
2015-09-21,4924.907225415041
2015-09-22,4968.177698509787
2015-09-23,4893.146161953961
2015-09-24,4864.3223866745875
2015-09-25,4824.625090869188
2015-09-28,4854.72400682873
2015-09-29,4789.476931466549
2015-09-30,4837.302312895999
2015-10-01,4835.91483442806
2015-10-02,4817.502190755113
2015-10-05,4878.578347050183
2015-10-06,4861.464605340812
2015-10-07,4901.498207542159
2015-10-08,4975.517368693177
2015-10-09,5007.543374501222
2015-10-12,5155.948943047784
2015-10-13,5172.50399493803
2015-10-14,5104.036204665968
2015-10-15,5257.214283797404
2015-10-16,5312.896488149064
2015-10-19,5357.700501218294
2015-10-20,5400.4129932528385
2015-10-21,5190.4500550942985
2015-10-22,5381.399706223087
2015-10-23,5569.515186723732
2015-10-26,5591.367164300883
2015-10-27,5605.156021732412
2015-10-28,5524.046015697276
2015-10-29,5597.518825784104
2015-10-30,5553.779214575322
2015-11-02,5459.27672359722
2015-11-03,5522.360756652774
2015-11-04,5746.6092500473105
2015-11-05,5736.747923786733
2015-11-06,5869.5070517731
2015-11-09,5877.3585968410725
2015-11-10,5914.267721053394
2015-11-11,5946.769003332308
2015-11-12,5950.53895839251
2015-11-13,5888.702583999107
2015-11-16,5960.707017563413
2015-11-17,6000.293617699985
2015-11-18,5930.53544990336
2015-11-19,6012.2511822355045
2015-11-20,6134.362616653758
2015-11-23,6137.8836209278525
2015-11-24,6162.800832088317
2015-11-25,6265.399578338666
2015-11-26,6243.964747286031
2015-11-27,5999.498519287709
2015-11-30,6029.252951856404
2015-12-01,6034.242273497808
2015-12-02,6023.855922948592
2015-12-03,5941.96689660929
2015-12-04,5919.387490372003
2015-12-07,5978.263912635394
2015-12-08,5865.503883178052
2015-12-09,5780.304018139091
2015-12-10,5767.663320691924
2015-12-11,5662.463092306309
2015-12-14,5668.5441336785725
2015-12-15,5789.768211262922
2015-12-16,5827.775417542975
2015-12-17,5999.564963300647
2015-12-18,5991.578026595694
2015-12-21,5997.096778099833
2015-12-22,6006.518869570637
2015-12-23,6034.492748635341
2015-12-24,5992.990219096136
2015-12-25,6032.536447542036
2015-12-28,5941.545801235091
2015-12-29,6039.313594582857
2015-12-30,6076.404394565559
2015-12-31,6060.802391426033
2016-01-01,6064.45614031305
2016-01-04,5746.410419871986
2016-01-05,5732.5356429793555
2016-01-06,5772.230348285398
2016-01-07,5392.747968023804
2016-01-08,5408.233124103059
2016-01-11,5175.550955068954
2016-01-12,5157.61284340574
2016-01-13,5065.686354062691
2016-01-14,5108.534799142177
2016-01-15,4922.975436736032
2016-01-18,4999.027767440374
2016-01-19,5122.605193223022
2016-01-20,5047.694702644125
2016-01-21,4952.099948096842
2016-01-22,5043.028951915591
2016-01-25,5106.228733612583
2016-01-26,4879.395187076964
2016-01-27,4843.364248368996
2016-01-28,4715.282858686567
2016-01-29,4887.970977446203
2016-02-01,4829.152857482213
2016-02-02,4899.445770610314
2016-02-03,4808.767623623611
2016-02-04,4837.563497208606
2016-02-05,4841.031458516806
2016-02-08,4837.414193606417
2016-02-09,4763.145418165354
2016-02-10,4810.563970105706
2016-02-11,4685.618964076538
2016-02-12,4682.22971556028
2016-02-15,4804.51650943767
2016-02-16,4909.26294214019
2016-02-17,4932.004778926322
2016-02-18,4986.4499170578565
2016-02-19,5002.7314504696105
2016-02-22,5113.425218989929
2016-02-23,5094.795142142551
2016-02-24,5095.187356461876
2016-02-25,4873.4306659075855
2016-02-26,4938.2579928313435
2016-02-29,4821.238134694391
2016-03-01,4904.179777144813
2016-03-02,5077.424133650597
2016-03-03,5060.170554810068
2016-03-04,4985.110724654832
2016-03-07,5065.097612836704
2016-03-08,5041.200145938405
2016-03-09,4994.616223560287
2016-03-10,4907.243370604437
2016-03-11,4919.338703451465
2016-03-14,5038.88962603247
2016-03-15,4990.335546379716
2016-03-16,4981.7022451266
2016-03-17,4994.344293916987
2016-03-18,5121.957873709074
2016-03-21,5203.111739452802
2016-03-22,5213.372772475911
2016-03-23,5250.459278127093
2016-03-24,5190.232216445548
2016-03-25,5212.486923202251
2016-03-28,5166.5899604431015
2016-03-29,5131.369134369288
2016-03-30,5199.651962540503
2016-03-31,5208.14147844711
2016-04-01,5212.477100484768
2016-04-04,5203.708943633785
2016-04-05,5255.546527190261
2016-04-06,5270.550438148966
2016-04-07,5238.267033605042
2016-04-08,5211.905699785522
2016-04-11,5261.995035783825
2016-04-12,5289.361202666925
2016-04-13,5386.834999094042
2016-04-14,5423.291982675417
2016-04-15,5422.037654722345
2016-04-18,5372.7031281639
2016-04-19,5394.032954927825
2016-04-20,5280.778333735468
2016-04-21,5277.796797069209
2016-04-22,5299.000652409834
2016-04-25,5267.570934160048
2016-04-26,5279.463360453186
2016-04-27,5275.369608003572
2016-04-28,5271.365835944394
2016-04-29,5189.33185867472
2016-05-02,5152.978780086502
2016-05-03,5215.933918225051
2016-05-04,5186.070679625334
2016-05-05,5240.201024474829
2016-05-06,5110.97699984274
2016-05-09,4990.106100929216
2016-05-10,4987.433808809322
2016-05-11,4959.45921662625
2016-05-12,4953.901337416668
2016-05-13,4973.754250024241
2016-05-16,5001.619260816268
2016-05-17,5009.465787374319
2016-05-18,4934.57200466985
2016-05-19,4946.5847738839075
2016-05-20,4976.708241533529
2016-05-23,5033.698318470742
2016-05-24,5016.0836785731535
2016-05-25,5036.13686914705
2016-05-26,5038.60447287662
2016-05-27,5081.502286463198
2016-05-30,5055.654520357303
2016-05-31,5155.1164045532505
2016-06-01,5157.628923892698
2016-06-02,5198.633126742318
2016-06-03,5132.920995648006
2016-06-06,5147.534352940704
2016-06-07,5195.866338016994
2016-06-08,5179.521235901636
2016-06-09,5209.265767259043
2016-06-10,5199.600664508218
2016-06-13,5024.1334545354575
2016-06-14,5074.383134307929
2016-06-15,5152.453982553241
2016-06-16,5173.854228689795
2016-06-17,5147.783355678978
2016-06-20,5142.229173482727
2016-06-21,5160.135372915847
2016-06-22,5195.749865257278
2016-06-23,5155.117312721263
2016-06-24,5137.947246228105
2016-06-27,5257.40451833126
2016-06-28,5272.846687331538
2016-06-29,5293.597005223238
2016-06-30,5317.2712297171165
2016-07-01,5309.428830626116
2016-07-04,5364.781511689657
2016-07-05,5379.283011102653
2016-07-06,5384.517189791552
2016-07-07,5415.431185178331
2016-07-08,5412.902603306577
2016-07-11,5426.646869137693
2016-07-12,5449.237658996894
2016-07-13,5455.469625664967
2016-07-14,5474.993560105181
2016-07-15,5488.344026718537
2016-07-18,5472.545871070921
2016-07-19,5513.373135647146
2016-07-20,5531.480089782648
2016-07-21,5552.521115597665
2016-07-22,5551.714451657515
2016-07-25,5547.409998165784
2016-07-26,5584.080940940421
2016-07-27,5467.48387289803
2016-07-28,5429.628428416851
2016-07-29,5354.22889677873
2016-08-01,5347.881021374587
2016-08-02,5339.36282408732
2016-08-03,5365.856207727895
2016-08-04,5408.341965880835
2016-08-05,5450.298204275222
2016-08-08,5486.055842882122
2016-08-09,5503.207437050868
2016-08-10,5489.949184496234
2016-08-11,5443.6975066640125
2016-08-12,5473.139916678526
2016-08-15,5527.044645103722
2016-08-16,5533.129431974111
2016-08-17,5516.240647881025
2016-08-18,5511.128188174385
2016-08-19,5492.972679900335
2016-08-22,5438.431547564294
2016-08-23,5458.388749672405
2016-08-24,5491.049928407929
2016-08-25,5467.853266362988
2016-08-26,5483.172340413571
2016-08-29,5517.326505852731
2016-08-30,5548.641440353122
2016-08-31,5563.409187659675
2016-09-01,5511.275994877094
2016-09-02,5529.576175523452
2016-09-05,5584.217652366348
2016-09-06,5596.57334270483
2016-09-07,5614.146391031193
2016-09-08,5619.180022576039
2016-09-09,5609.211025116174
2016-09-12,5456.6548691950975
2016-09-13,5460.697531134352
2016-09-14,5456.177954437835
2016-09-15,5473.5678446637085
2016-09-16,5516.603115444446
2016-09-19,5561.824552236289
2016-09-20,5575.416575035561
2016-09-21,5613.216350437888
2016-09-22,5609.368186191457
2016-09-23,5613.171106857217
2016-09-26,5500.675010437544
2016-09-27,5575.996685939947
2016-09-28,5574.159350931882
2016-09-29,5562.966989748181
2016-09-30,5553.92885718348
2016-10-03,5587.405072726366
2016-10-04,5627.028878949392
2016-10-05,5605.258650896184
2016-10-06,5621.881027596481
2016-10-07,5596.615686406245
2016-10-10,5647.147872102682
2016-10-11,5689.630321398238
2016-10-12,5705.139291940498
2016-10-13,5658.361430641192
2016-10-14,5688.811341736157
2016-10-17,5646.502117491045
2016-10-18,5729.092845660305
2016-10-19,5745.51787690737
2016-10-20,5772.608400980016
2016-10-21,5774.237038796631
2016-10-24,5797.113410429093
2016-10-25,5821.313687393825
2016-10-26,5773.423226548972
2016-10-27,5765.800197496307
2016-10-28,5710.9993336195175
2016-10-31,5689.418942925482
2016-11-01,5687.366754993166
2016-11-02,5596.598916277705
2016-11-03,5633.094738804972
2016-11-04,5600.790134768093
2016-11-07,5667.610404500695
2016-11-25,5815.263949614498
2016-12-08,5792.116099889534
2017-04-03,5965.994253386434
2017-04-04,5956.68738061928
2017-04-05,6025.855197317925
2017-04-06,6022.826218558557
2017-04-07,6046.402511315511
2017-04-10,6009.065068294944
2017-04-11,6010.046059791022
2017-04-12,6001.267825870004
2017-04-13,6026.461529447565
2017-04-14,5960.785497045027
2017-04-17,5890.9127026487995
2017-04-18,5835.541352976604
2017-04-19,5783.154420052116
2017-04-20,5749.378819577405
2017-04-21,5786.578345126209
2017-04-24,5599.834910597902
2017-04-25,5614.232043545124
2017-04-26,5656.579182283085
2017-04-27,5662.37650636156
2017-04-28,5655.589889434639
2017-05-01,5641.536119762846
2017-05-02,5667.842583886819
2017-05-03,5659.237477383035
2017-05-04,5633.161648503975
2017-05-05,5556.5218200790705
2017-05-08,5545.271575180817
2017-05-09,5572.258340495111
2017-05-10,5544.682911286403
2017-05-11,5535.031121201724
2017-05-12,5491.44810657114
2017-05-15,5493.637893191442
2017-05-16,5496.592346602355
2017-05-17,5472.4245197765695
2017-05-18,5431.573162810219
2017-05-19,5404.4088348239775
2017-05-22,5343.316387759523
2017-05-23,5267.107941357192
2017-05-24,5296.883333888727
2017-05-25,5336.956687736492
2017-05-26,5361.097830940081
2017-05-29,5352.681042964859
2017-05-30,5355.303275602404
2017-05-31,5340.812205139452
2017-06-01,5293.976665325349
2017-06-02,5310.5548549452205
2017-06-05,5363.33336784643
2017-06-06,5365.312497623703
2017-06-07,5424.445817822328
2017-06-08,5461.226726143618
2017-06-09,5479.190130721678
2017-06-12,5408.6239682144715
2017-06-13,5451.08589015841
2017-06-14,5421.569655530875
2017-06-15,5497.548745099095
2017-06-16,5459.490571603511
2017-06-19,5501.163819983895
2017-06-20,5505.497797027719
2017-06-21,5501.542827482221
2017-06-22,5446.6411194246075
2017-06-23,5424.510561416682
2017-06-26,5463.257115361463
2017-06-27,5431.258742362146
2017-06-28,5366.084378814241
2017-06-29,5367.508848939551
2017-06-30,5379.164931570266
2017-07-03,5416.019923091611
2017-07-04,5399.047832710217
2017-07-05,5437.725106726677
2017-07-06,5402.764869265917
2017-07-07,5418.44303874109
2017-07-10,5411.41438797952
2017-07-11,5371.5314173363495
2017-07-12,5382.211676923773
2017-07-13,5419.140866090022
2017-07-14,5394.732514194728
2017-07-17,5274.049484945468
2017-07-18,5260.669829719929
2017-07-19,5349.608002924703
2017-07-20,5300.06271113134
2017-07-21,5292.6556808666555
2017-07-24,5327.815867510822
2017-07-25,5310.453138454068
2017-07-26,5325.1089775124165
2017-07-27,5349.542052499573
2017-07-28,5295.513679387218
2017-07-31,5312.186394634909
2017-08-01,5311.143383125521
2017-08-02,5279.892815915117
2017-08-03,5258.134430071426
2017-08-04,5318.649669055636
2017-08-07,5327.345964407518
2017-08-08,5364.07611897339
2017-08-09,5355.872492096738
2017-08-10,5290.803448474166
2017-08-11,5196.558335034054
2017-08-14,5256.193677506768
2017-08-15,5298.701832258615
2017-08-16,5318.958202628863
2017-08-17,5346.858193002119
2017-08-18,5328.553196128451
2017-08-21,5318.553166745327
2017-08-22,5340.728018686839
2017-08-23,5310.8384089726105
2017-08-24,5314.887604564268
2017-08-25,5316.953143175814
2017-08-28,5328.556941761062
2017-08-29,5298.322370831898
2017-08-30,5378.039799001835
2017-08-31,5411.327712326261
2017-09-01,5453.373450582054
2017-09-04,5446.886247560209
2017-09-05,5447.996770719128
2017-09-06,5455.132521679086
2017-09-07,5444.522528131385
2017-09-08,5468.313456744107
2017-09-11,5489.887606481053
2017-09-12,5512.294317774678
2017-09-13,5540.488466764907
2017-09-14,5559.619913109685
2017-09-15,5526.327163493613
2017-09-18,5555.483925012356
2017-09-19,5518.895466511321
2017-09-20,5535.233220963204
2017-09-21,5531.766082482486
2017-09-22,5460.194395508168
2017-09-25,5401.621260642133
2017-09-26,5448.589103002498
2017-09-27,5481.238624598412
2017-09-28,5425.280406770861
2017-09-29,5469.172052125339
2017-10-02,5518.972424750537
2017-10-03,5520.089533298374
2017-10-04,5529.921973661025
2017-10-05,5562.405745790741
2017-10-06,5564.754041331053
2017-10-09,5592.139537163814
2017-10-10,5608.860559706995
2017-10-11,5593.322011599787
2017-10-12,5602.138561591379
2017-10-13,5625.331926499016
2017-10-16,5610.369740220137
2017-10-17,5609.962870602516
2017-10-18,5571.580609052403
2017-10-19,5491.04218082183
2017-10-20,5574.54445526347
2017-10-23,5607.974798668309
2017-10-24,5598.966633273604
2017-10-25,5599.455519350678
2017-10-26,5664.995436599251
2017-10-27,5680.745296717949
2017-10-30,5619.463242312368
2017-10-31,5648.784881613402
2017-11-01,5684.263990918012
2017-11-02,5630.157613966069
2017-11-03,5634.012198449282
2017-11-06,5673.674427807206
2017-11-07,5689.733020470481
2017-11-08,5697.54674845406
2017-11-09,5687.216188572536
