Date,ACWI ex JAPAN SMALL CAP
2008-06-18,770.3923225232379
2008-06-19,771.9895715044604
2008-06-20,755.7385649173232
2008-06-23,754.7147656735591
2008-06-24,741.7296668528988
2008-06-25,749.9200880782497
2008-06-26,729.1135074469411
2008-06-27,724.8448485968219
2008-06-30,719.9993837150955
2008-07-01,713.9022631690793
2008-07-02,695.7722920963531
2008-07-03,693.97030861752
2008-07-04,693.4205989507492
2008-07-07,691.0256962519976
2008-07-08,694.7154237655976
2008-07-09,689.2408264962241
2008-07-10,687.3255468544465
2008-07-11,681.2700991197356
2008-07-14,677.4548697442506
2008-07-15,667.0722783534833
2008-07-16,683.6385968726162
2008-07-17,692.4886259697219
2008-07-18,694.2244376897428
2008-07-21,700.9122789922136
2008-07-22,708.1886152402648
2008-07-23,719.3769736107143
2008-07-24,705.7321381057764
2008-07-25,706.4808644339437
2008-07-28,696.4773716077207
2008-07-29,709.0967873227451
2008-07-30,719.0380580698836
2008-07-31,714.9034294120868
2008-08-01,714.3908182255121
2008-08-04,703.0630413047019
2008-08-05,716.5654502493308
2008-08-06,725.236297839889
2008-08-07,719.3551073992268
2008-08-08,741.823787061523
2008-08-11,751.5380920200422
2008-08-12,748.7341028324155
2008-08-13,746.7083293367738
2008-08-14,751.1572678196667
2008-08-15,759.8614829476655
2008-08-18,751.8972282405488
2008-08-19,740.0937279972339
2008-08-20,741.8552871812923
2008-08-21,734.6414512953934
2008-08-22,745.1710371968971
2008-08-25,737.1951949868204
2008-08-26,742.3203164092617
2008-08-27,746.3449356802778
2008-08-28,755.6353513252326
2008-08-29,754.2631769874683
2008-09-01,756.3280487291601
2008-09-02,756.4891203935828
2008-09-03,754.6840509897532
2008-09-04,739.0310253245374
2008-09-05,738.4193836939152
2008-09-08,754.8346888177916
2008-09-09,734.8410839016365
2008-09-10,740.8398163711366
2008-09-11,742.8608072059178
2008-09-12,739.876636117075
2008-09-15,711.9017322552246
2008-09-16,713.0778306054884
2008-09-17,688.6655877345429
2008-09-18,701.2715295841062
2008-09-19,733.5958502927696
2008-09-22,705.3050036149536
2008-09-23,690.5205715406421
2008-09-24,686.949451914828
2008-09-25,690.9105478219823
2008-09-26,685.9430148219714
2008-09-29,649.4149005309891
2008-09-30,676.4000012885851
2008-10-01,675.10243239066
2008-10-02,655.8627185430909
2008-10-03,644.7675502127414
2008-10-06,618.3574246128511
2008-10-07,588.4568823657794
2008-10-08,566.9125184259558
2008-10-09,540.0368620362153
2008-10-10,537.0834015175734
2008-10-13,577.7215036168053
2008-10-14,578.4913222457176
2008-10-15,536.1211089132312
2008-10-16,544.413455483893
2008-10-17,541.6791761433601
2008-10-20,563.0836859574954
2008-10-21,556.6378301064884
2008-10-22,535.5972075424208
2008-10-23,521.5888240584463
2008-10-24,503.8141709884044
2008-10-27,490.6195817982027
2008-10-28,515.7649763456502
2008-10-29,519.428585499373
2008-10-30,541.4182270634991
2008-10-31,563.9240559975053
2008-11-03,567.9914615812878
2008-11-04,576.7085541962258
2008-11-05,554.0788021903261
2008-11-06,538.0719845535525
2008-11-07,545.7221740017054
2008-11-10,539.9468319428772
2008-11-11,533.082814670732
2008-11-12,508.34408542767625
2008-11-13,526.8368619183159
2008-11-14,504.39658061108173
2008-11-17,496.938759341227
2008-11-18,491.48778874604744
2008-11-19,463.1995282599834
2008-11-20,438.2775559674949
2008-11-21,452.4889134270215
2008-11-24,469.77055102687893
2008-11-25,471.06980941671463
2008-11-26,490.97459161389867
2008-11-27,496.95699454216265
2008-11-28,507.6951027828148
2008-12-01,469.24796472578697
2008-12-02,478.66470555740074
2008-12-03,486.73647408726197
2008-12-04,474.9753679797589
2008-12-05,485.66450824476294
2008-12-08,499.4912635121137
2008-12-09,493.8604036388535
2008-12-10,502.7327606399234
2008-12-11,482.2322122976044
2008-12-12,482.3481288833097
2008-12-15,468.15086193133845
2008-12-16,483.8470595805419
2008-12-17,472.1004307652976
2008-12-18,464.62380679329476
2008-12-19,480.83162550386476
2008-12-22,471.0824328721964
2008-12-23,466.39389903865435
2008-12-24,467.10677954146456
2008-12-25,467.21790313306514
2008-12-26,468.7605567017931
2008-12-29,461.5375446116496
2008-12-30,476.60805399951715
2008-12-31,493.4210549531556
2009-01-01,493.7022004786585
2009-01-02,504.10894184559015
2009-01-05,517.8077569895115
2009-01-06,536.3955946805096
2009-01-07,516.2420567788301
2009-01-08,514.0795302784924
2009-01-09,510.18095040463027
2009-01-12,501.7443446745197
2009-01-13,506.7405996649915
2009-01-14,490.14084364468334
2009-01-15,494.7881676326081
2009-01-16,496.12760112757724
2009-01-19,496.76592768969124
2009-01-20,479.13361081220285
2009-01-21,493.4782927553451
2009-01-22,482.5639312282139
2009-01-23,487.65451509186704
2009-01-26,482.71503102025457
2009-01-27,485.95088967684825
2009-01-28,500.5477247279027
2009-01-29,491.35867122379835
2009-01-30,493.13062271892295
2009-02-02,490.95919334457375
2009-02-03,490.3634799212761
2009-02-04,495.1030738592537
2009-02-05,501.3178758740826
2009-02-06,516.192784430073
2009-02-09,511.40921120703723
2009-02-10,494.9331615777353
2009-02-11,499.03109981164647
2009-02-12,502.6195207139464
2009-02-13,499.35881205929564
2009-02-16,500.7451266300099
2009-02-17,488.78292799901556
2009-02-18,484.57462398772367
2009-02-19,474.7914032633319
2009-02-20,468.6179931748606
2009-02-23,453.07714700203576
2009-02-24,461.5915946658363
2009-02-25,458.7443667950156
2009-02-26,454.402725266628
2009-02-27,451.5379388246311
2009-03-02,431.931904532972
2009-03-03,427.12021848405874
2009-03-04,439.816231763037
2009-03-05,422.9456110243422
2009-03-06,417.7627092475245
2009-03-09,411.9312411641697
2009-03-10,430.6591497207151
2009-03-11,432.7185895227968
2009-03-12,446.5601698568259
2009-03-13,449.3917692030832
2009-03-16,446.4940996827962
2009-03-17,457.6209404473592
2009-03-18,463.1028333845476
2009-03-19,448.45601213892763
2009-03-20,444.44954886879776
2009-03-23,469.8965330543902
2009-03-24,464.14196762502934
2009-03-25,470.19781483412845
2009-03-26,483.0416496641412
2009-03-27,480.7830827341695
2009-03-30,468.55140261833316
2009-03-31,473.67737137583157
2009-04-01,483.2951346726857
2009-04-02,499.5078962289307
2009-04-03,507.145474699188
2009-04-06,504.4464856799075
2009-04-07,496.75616902219326
2009-04-08,503.06142462876016
2009-04-09,527.7464847202957
2009-04-10,528.3502712326331
2009-04-13,527.0812709290389
2009-04-14,525.5297757466922
2009-04-15,534.0782322234742
2009-04-16,544.2383800835703
2009-04-17,553.8904280872724
2009-04-20,533.5092586058281
2009-04-21,543.4538625471719
2009-04-22,545.4345232629851
2009-04-23,546.2590335625351
2009-04-24,552.214380352983
2009-04-27,548.562099380249
2009-04-28,547.3091362104922
2009-04-29,558.6771090812861
2009-04-30,564.3657418291652
2009-05-01,565.794282151546
2009-05-04,584.341813490216
2009-05-05,585.7425882711192
2009-05-06,593.6877027369067
2009-05-07,583.0915331075378
2009-05-08,596.142917252421
2009-05-11,581.3134823879627
2009-05-12,576.6295300440133
2009-05-13,557.2748635132107
2009-05-14,563.1072889869245
2009-05-15,563.3373430342068
2009-05-18,583.8455099543821
2009-05-19,586.8309508304804
2009-05-20,583.072487964932
2009-05-21,575.2064237941998
2009-05-22,568.0187684901139
2009-05-25,568.8278258686798
2009-05-26,580.4112951071214
2009-05-27,579.8889975827282
2009-05-28,580.99495155035
2009-05-29,581.6060772602626
2009-06-01,601.7046661197159
2009-06-02,600.6769406889281
2009-06-03,597.0963580585969
2009-06-04,601.675757658394
2009-06-05,608.5044595900738
2009-06-08,606.6806007876037
2009-06-09,605.6064567630195
2009-06-10,608.2166896934061
2009-06-11,611.0631285022836
2009-06-12,612.0650620553891
2009-06-15,601.1927665487151
2009-06-16,592.3778878472796
2009-06-17,586.4726250425921
2009-06-18,584.2604706649671
2009-06-19,590.2835877860912
2009-06-22,572.155266451948
2009-06-23,563.8806347348376
2009-06-24,573.8804779086104
2009-06-25,587.0461653657505
2009-06-26,587.0191266988796
2009-06-29,590.1586722564834
2009-06-30,588.4243828984912
2009-07-01,592.7518002167931
2009-07-02,581.8951559709859
2009-07-03,582.1358707903393
2009-07-06,577.8874600348778
2009-07-07,568.763342816421
2009-07-08,564.1479260035957
2009-07-09,564.3085433177642
2009-07-10,563.6425428120541
2009-07-13,570.2746873595916
2009-07-14,579.2519998832025
2009-07-15,593.7857543991636
2009-07-16,597.9732290298206
2009-07-17,598.1837204921694
2009-07-20,605.5491648758368
2009-07-21,606.3729805181504
2009-07-22,609.3024290441673
2009-07-23,622.180002877751
2009-07-24,626.6981399044814
2009-07-27,630.014574937141
2009-07-28,630.4159313249203
2009-07-29,631.1277584051111
2009-07-30,641.4445783172185
2009-07-31,641.354311227249
2009-08-03,646.4108532655729
2009-08-04,650.2924212585777
2009-08-05,649.5005264152888
2009-08-06,647.3156903105877
2009-08-07,661.6322200107423
2009-08-10,663.1318385293912
2009-08-11,655.2680456069215
2009-08-12,659.2610235339725
2009-08-13,665.051451580943
2009-08-14,661.4666267379893
2009-08-17,646.6242460722218
2009-08-18,653.7200930179346
2009-08-19,651.0129144466825
2009-08-20,659.8952297735623
2009-08-21,669.092106947238
2009-08-24,673.2509353939059
2009-08-25,675.2266131639141
2009-08-26,677.1261348827563
2009-08-27,676.0556827051712
2009-08-28,674.8978254700937
2009-08-31,668.1671895781109
2009-09-01,657.5955286610242
2009-09-02,654.2228498601536
2009-09-03,662.4347215365234
2009-09-04,673.5464283746514
2009-09-07,675.262326200936
2009-09-08,676.6366338161051
2009-09-09,681.2751769356072
2009-09-10,688.3757030353162
2009-09-11,689.4500632410138
2009-09-14,689.9520910223744
2009-09-15,697.5231134857698
2009-09-16,708.0919471508197
2009-09-17,706.0381377540261
2009-09-18,706.4545557666406
2009-09-21,704.5873419494624
2009-09-22,706.456883774214
2009-09-23,701.6596470315654
2009-09-24,691.1689163493878
2009-09-25,688.5052218616335
2009-09-28,700.483688127054
2009-09-29,705.5582003025747
2009-09-30,701.7899185017603
2009-10-01,687.7693989711393
2009-10-02,677.3274681750962
2009-10-05,687.129000799288
2009-10-06,696.3344981199044
2009-10-07,700.7026762654591
2009-10-08,707.4413330486134
2009-10-09,711.7825352661373
2009-10-12,712.3671133000995
2009-10-13,709.7525178338337
2009-10-14,720.5757346883357
2009-10-15,720.0057619312742
2009-10-16,716.2261862557149
2009-10-19,720.5499792192716
2009-10-20,715.4352909607728
2009-10-21,708.588594210766
2009-10-22,709.5217705883844
2009-10-23,702.64863981082
2009-10-26,696.4818618741022
2009-10-27,691.8142898562079
2009-10-28,671.1796916274427
2009-10-29,682.674798020775
2009-10-30,671.8924013371233
2009-11-02,667.9713331039625
2009-11-03,675.3494041983621
2009-11-04,674.9605874208925
2009-11-05,684.3915099037247
2009-11-06,686.7888071286842
2009-11-09,696.3856943506239
2009-11-10,694.9875928861157
2009-11-11,699.9719007661434
2009-11-12,696.7188132821719
2009-11-13,701.8582955490743
2009-11-16,712.5085517776271
2009-11-17,714.8680400554064
2009-11-18,709.4180541567147
2009-11-19,699.4501347721208
2009-11-20,696.475174661741
2009-11-23,701.0188490116421
2009-11-24,698.8530568280896
2009-11-25,697.4954447849436
2009-11-26,691.5602704093433
2009-11-27,683.3505487838448
2009-11-30,682.6422393352623
2009-12-01,693.5373155884503
2009-12-02,700.6081871570585
2009-12-03,696.2274214196152
2009-12-04,710.4689367188134
2009-12-07,712.1244775719331
2009-12-08,708.7328930486134
2009-12-09,705.983327081352
2009-12-10,708.3243365971631
2009-12-11,716.6918035961974
2009-12-14,722.9577160002917
2009-12-15,725.6573124641515
2009-12-16,728.9654996958207
2009-12-17,730.3417871440854
2009-12-18,735.6596778430422
2009-12-21,740.5034009327031
2009-12-22,748.709820849039
2009-12-23,750.570752327285
2009-12-24,753.0163883023173
2009-12-25,753.1473904095641
2009-12-28,753.000226099901
2009-12-29,754.019499915071
2009-12-30,758.6280924802033
2009-12-31,753.9255422596902
2010-01-01,753.9255422596902
2010-01-04,765.4573708798969
2010-01-05,769.9394418761112
2010-01-06,775.253279994195
2010-01-07,780.9620956368457
2010-01-08,785.223795999206
2010-01-11,778.2530781364536
2010-01-12,768.7268899787587
2010-01-13,774.9190006881178
2010-01-14,780.6654247688687
2010-01-15,779.5564984718111
2010-01-18,779.9151757747806
2010-01-19,790.0387220759094
2010-01-20,788.3234300822471
2010-01-21,778.9608955627034
2010-01-22,762.0139809185113
2010-01-25,760.880501463033
2010-01-26,758.5825149796651
2010-01-27,758.168552809343
2010-01-28,757.6212146850136
2010-01-29,754.5457249748995
2010-02-01,761.9702901188114
2010-02-02,768.6049201046247
2010-02-03,768.4914303660793
2010-02-04,751.6507769305637
2010-02-05,748.7933381837656
2010-02-08,741.5287503587232
2010-02-09,747.8348264962362
2010-02-10,752.2278892287106
2010-02-11,766.7256595515317
2010-02-12,769.6188490654005
2010-02-15,770.3983293148311
2010-02-16,775.9584618387869
2010-02-17,785.255663505134
2010-02-18,789.996954975623
2010-02-19,795.3279758058819
2010-02-22,794.0859260854203
2010-02-23,786.659767420443
2010-02-24,787.3546840194088
2010-02-25,786.571300501017
2010-02-26,784.4440540513208
2010-03-01,805.1909440255245
2010-03-02,809.2861172461277
2010-03-03,806.918236722561
2010-03-04,812.7668936940746
2010-03-05,825.7623168489484
2010-03-08,826.056953487416
2010-03-09,830.3525632543312
2010-03-10,832.6165717822387
2010-03-11,833.4847320567557
2010-03-12,832.0346526050098
2010-03-15,833.4157420433531
2010-03-16,835.356849005084
2010-03-17,844.466617202632
2010-03-18,848.8572993097573
2010-03-19,846.3988835546356
2010-03-22,850.9624682656247
2010-03-23,858.1834087740159
2010-03-24,863.0372345193128
2010-03-25,861.9613789138112
2010-03-26,859.2135262450554
2010-03-29,860.6179217638304
2010-03-30,864.3686951367733
2010-03-31,856.0540932481764
2010-04-01,865.662542855445
2010-04-02,865.78646378033
2010-04-05,877.5579049282258
2010-04-06,890.5179976360158
2010-04-07,891.6687193791221
2010-04-08,889.1233374325072
2010-04-09,891.7990309766747
2010-04-12,884.6446334986603
2010-04-13,885.189431585793
2010-04-14,895.4031568578228
2010-04-15,901.4221039009356
2010-04-16,893.3655753201783
2010-04-19,886.8378280288565
2010-04-20,900.3462835760416
2010-04-21,908.9379837847333
2010-04-22,917.5329456506148
2010-04-23,922.7088148216949
2010-04-26,926.8544265383266
2010-04-27,907.2573763625273
2010-04-28,907.2285444780767
2010-04-29,919.2798375802815
2010-04-30,904.1309638239613
2010-05-03,919.3840356377123
2010-05-04,902.2471734959881
2010-05-05,896.9865161484779
2010-05-06,880.8976314402609
2010-05-07,855.927504891227
2010-05-10,891.7336591203025
2010-05-11,900.9529338386768
2010-05-12,921.0556597847147
2010-05-13,925.6584333792456
2010-05-14,914.1591353490837
2010-05-17,911.4342253930065
2010-05-18,901.1568542814034
2010-05-19,884.2880914622768
2010-05-20,847.6319613391098
2010-05-21,843.3027385269719
2010-05-24,849.762555282075
2010-05-25,842.5811768989447
2010-05-26,855.3916693731495
2010-05-27,883.9054142285943
2010-05-28,876.4245690261502
2010-05-31,881.8865952706625
2010-06-01,863.7605670510982
2010-06-02,882.3466549478812
2010-06-03,893.6184854928288
2010-06-04,875.1743256500173
2010-06-07,862.3112993916109
2010-06-08,860.2228004114248
2010-06-09,859.4357046245389
2010-06-10,878.6316546131679
2010-06-11,887.9956028241021
2010-06-14,886.0240093218666
2010-06-15,899.0861395009604
2010-06-16,897.0608289940618
2010-06-17,894.2569767588271
2010-06-18,895.8679864199928
2010-06-21,897.4614326054103
2010-06-22,890.5317980482704
2010-06-23,888.1109701625553
2010-06-24,871.4625661686028
2010-06-25,878.4133718550582
2010-06-28,876.4541381385409
2010-06-29,855.3748298115736
2010-06-30,844.8727404417601
2010-07-01,824.2370278328765
2010-07-02,814.199356888785
2010-07-05,817.5591890814113
2010-07-06,815.0913441014565
2010-07-07,833.1361192593941
2010-07-08,841.6285176473359
2010-07-09,853.2629248510459
2010-07-12,852.6913953491207
2010-07-13,864.7536245474068
2010-07-14,861.6996176276265
2010-07-15,849.0088288662375
2010-07-16,825.694403880285
2010-07-19,823.4999532828044
2010-07-20,836.0637093932767
2010-07-21,837.4763427631657
2010-07-22,851.8119901679815
2010-07-23,869.2596001517206
2010-07-26,875.2917947808303
2010-07-27,870.0501133158637
2010-07-28,860.5998442721564
2010-07-29,857.4732838834715
2010-07-30,860.939526609563
2010-08-02,868.7596555058497
2010-08-03,863.3461856288374
2010-08-04,872.9521647026635
2010-08-05,869.053413475729
2010-08-06,859.177896137341
2010-08-09,870.0217219572327
2010-08-10,865.2370864925273
2010-08-11,850.4488319672352
2010-08-12,848.3430665439877
2010-08-13,852.073981695944
2010-08-16,850.5856999590453
2010-08-17,862.2427747919311
2010-08-18,864.8935747621346
2010-08-19,852.8055455191616
2010-08-20,858.1659569247049
2010-08-23,856.2865613893988
2010-08-24,842.8389982141953
2010-08-25,846.9708399541229
2010-08-26,840.7154259659975
2010-08-27,854.1017010544525
2010-08-30,848.2747537957696
2010-08-31,845.6984273822515
2010-09-01,864.3612720931321
2010-09-02,872.8657716729249
2010-09-03,882.1919587343076
2010-09-06,884.2949692101378
2010-09-07,881.902756181684
2010-09-08,886.4931039006422
2010-09-09,891.3329668626985
2010-09-10,894.7088614796328
2010-09-13,901.2093210564452
2010-09-14,895.0495047331666
2010-09-15,894.3539760781003
2010-09-16,886.3323242102173
2010-09-17,893.4189874383472
2010-09-20,905.02247030002
2010-09-21,899.5569051962385
2010-09-22,878.5238693228073
2010-09-23,877.2190483786078
2010-09-24,886.854618865635
2010-09-27,888.1618153416823
2010-09-28,888.3023922449119
2010-09-29,887.7826532773124
2010-09-30,884.5696158405822
2010-10-01,883.4040272893193
2010-10-04,880.7077027001304
2010-10-05,887.2748942765093
2010-10-06,886.0715086866475
2010-10-07,882.8116866970687
2010-10-08,888.5065645786984
2010-10-11,893.7337866591885
2010-10-12,897.1594797431292
2010-10-13,903.3135834282112
2010-10-14,897.072082200448
2010-10-15,898.6130922418754
2010-10-18,903.0312167511985
2010-10-19,898.7987431947322
2010-10-20,896.9274188193237
2010-10-21,895.8808076421761
2010-10-22,903.3048181055846
2010-10-25,907.710114141775
2010-10-26,912.0871488888496
2010-10-27,909.9705119678943
2010-10-28,903.9076317392903
2010-10-29,907.4467200287183
2010-11-01,909.6219467084069
2010-11-02,910.9450838431572
2010-11-03,913.1908317816576
2010-11-04,919.2800121010707
2010-11-05,934.3128380007722
2010-11-08,942.1524314626989
2010-11-09,936.7376684331327
2010-11-10,950.1826452150273
2010-11-11,949.418872206632
2010-11-12,933.5130606657953
2010-11-15,940.0857214545181
2010-11-16,924.8686173228602
2010-11-17,927.5304329811281
2010-11-18,938.4504089330105
2010-11-19,937.053040487782
2010-11-22,943.3012782323431
2010-11-23,940.570236898374
2010-11-24,956.5981524351602
2010-11-25,960.4154443649642
2010-11-26,962.7158763230964
2010-11-29,966.8294638195217
2010-11-30,968.7320942912031
2010-12-01,984.4335235616848
2010-12-02,992.8985258538589
2010-12-03,986.2182372799672
2010-12-06,996.3289787181934
2010-12-07,997.2768249224596
2010-12-08,1002.527212255381
2010-12-09,1007.5249066929578
2010-12-10,1011.2348615875273
2010-12-13,1002.5355449365503
2010-12-14,1004.0242955625224
2010-12-15,1003.2355301894645
2010-12-16,1015.0198151054294
2010-12-17,1020.99931573029
2010-12-20,1025.7695740609015
2010-12-21,1033.1995743074792
2010-12-22,1038.0465307030345
2010-12-23,1040.0619922992278
2010-12-24,1036.3130001017444
2010-12-27,1034.2302691890231
2010-12-28,1035.2785828330861
2010-12-29,1040.38192039635
