Date,AC ASIA ex JAPAN SMALL CAP
2021-07-28,2232.8429836129285
2021-07-29,2255.520043910411
2021-07-30,2251.6027502214256
2021-08-02,2266.557761961261
2021-08-03,2271.7811211787302
2021-08-04,2284.595824473175
2021-08-05,2280.6552592575117
2021-08-06,2293.960234174479
2021-08-09,2285.090973160545
2021-08-10,2276.8677482917506
2021-08-11,2258.6447284218484
2021-08-12,2270.6524211657174
2021-08-13,2234.4745528733692
2021-08-16,2220.5359671007664
2021-08-17,2203.3055236210776
2021-08-18,2229.511361786093
2021-08-19,2191.4659261138804
2021-08-20,2166.252521375032
2021-08-23,2187.0151531341835
2021-08-24,2215.226921985394
2021-08-25,2235.820592233686
2021-08-26,2230.7471437400363
2021-08-27,2237.1662951201156
2021-08-30,2263.7044240304563
2021-08-31,2282.749280317092
2021-09-01,2285.6245902126684
2021-09-02,2283.555574355323
2021-09-03,2293.3311544353605
2021-09-06,2301.528167529462
2021-09-07,2299.3471945310625
2021-09-08,2278.4437303232953
2021-09-09,2279.803433628399
2021-09-10,2292.317701224679
2021-09-13,2287.8560998006033
2021-09-14,2295.3037914751094
2021-09-15,2296.0365354263745
2021-09-16,2297.0363411742787
2021-09-17,2301.548623267076
2021-09-20,2272.4495012442953
2021-09-21,2281.9251698178496
2021-09-22,2278.1030877300013
2021-09-23,2294.9238571785672
2021-09-24,2298.447288706144
2021-09-27,2290.837243487439
2021-09-28,2276.830494955154
2021-09-29,2269.614140267041
2021-09-30,2290.448461283953
2021-10-01,2263.8144695062597
2021-10-04,2257.742778852012
