Date,AC FAR EAST SMALL CAP
1999-05-11,653.2673841221655
1999-05-12,657.580586802178
1999-05-13,651.9086348820958
1999-05-14,645.2346460596141
1999-05-17,631.2082675550557
1999-05-18,631.3033065735107
1999-05-19,621.0959636022126
1999-05-20,620.9746395098349
1999-05-21,626.3953029212547
1999-05-24,626.4064800671108
1999-05-25,624.4227043004984
1999-05-26,635.8913442286789
1999-05-27,638.581686099196
1999-05-28,636.3671194999027
1999-05-31,633.9013883822455
1999-06-01,642.6235055901805
1999-06-02,654.1509995753921
1999-06-03,652.8458050492632
1999-06-04,658.2805580018405
1999-06-07,669.8068388358868
1999-06-08,671.6133517617765
1999-06-09,678.1762115882532
1999-06-10,685.949405254008
1999-06-11,692.5798694456248
1999-06-14,689.7403894310196
1999-06-15,685.2887811869846
1999-06-16,697.9191084886986
1999-06-17,708.9343530233333
1999-06-18,703.8865618276781
1999-06-21,716.4952709866076
1999-06-22,726.2245514856907
1999-06-23,729.3612729574909
1999-06-24,724.3303250720037
1999-06-25,715.7446905730174
1999-06-28,727.55498647315
1999-06-29,736.4667993187552
1999-06-30,739.3340109464582
1999-07-01,758.1706697803614
1999-07-02,768.0704166463785
1999-07-05,772.907454184102
1999-07-06,771.038658807444
1999-07-07,771.0031513803057
1999-07-08,769.4629418851724
1999-07-09,769.9057313538491
1999-07-12,779.7945813213163
1999-07-13,778.8030859123717
1999-07-14,778.4075557185397
1999-07-15,778.9737258865464
1999-07-16,771.7124067453008
1999-07-19,783.6814466363998
1999-07-20,768.3693890354426
1999-07-21,760.100941467589
1999-07-22,750.5790435108767
1999-07-23,744.6330832574724
1999-07-26,726.7374943516264
1999-07-27,725.4675270367287
1999-07-28,735.5931423263542
1999-07-29,740.5820783763866
1999-07-30,741.0883473331066
1999-08-02,742.1951016314136
1999-08-03,741.7414907141159
1999-08-04,735.7346925780203
1999-08-05,717.7156037371399
1999-08-06,712.0192973310735
1999-08-09,714.2587874839712
1999-08-10,712.8915472377979
1999-08-11,710.7579807360391
1999-08-12,717.7098125920792
1999-08-13,721.4612895535811
1999-08-16,738.9661152961729
1999-08-17,743.1805382613976
1999-08-18,752.3485014481995
1999-08-19,750.0004133471778
1999-08-20,754.5991527702804
1999-08-23,763.7687700965265
1999-08-24,769.721094640008
1999-08-25,779.7103021613791
1999-08-26,773.9962852070017
1999-08-27,770.6824787111352
1999-08-30,774.5557194687308
1999-08-31,772.0730435415231
1999-09-01,775.3274335620857
1999-09-02,768.5236712674669
1999-09-03,772.9261474428864
1999-09-06,783.2744647541244
1999-09-07,774.4709186950378
1999-09-08,769.4064249386367
1999-09-09,790.0146404439078
1999-09-10,805.0217759460048
1999-09-13,837.0588369218256
1999-09-14,834.3688925342885
1999-09-15,841.4874349595958
1999-09-16,822.4938320436182
1999-09-17,811.5530930847709
1999-09-20,813.9249633248284
1999-09-21,817.7963115277034
1999-09-22,799.6030994083516
1999-09-23,803.1156201654051
1999-09-24,780.5284655351529
1999-09-27,767.4742595652402
1999-09-28,772.6038945034576
1999-09-29,760.6750511674162
1999-09-30,774.7274384239538
1999-10-01,783.9279975430373
1999-10-04,778.4826480397817
1999-10-05,772.2062992078203
1999-10-06,769.4791666933172
1999-10-07,771.4718426311565
1999-10-08,776.7482180056289
1999-10-11,779.7920897419806
1999-10-12,775.50651112546
1999-10-13,758.758739289649
1999-10-14,757.6776151646424
1999-10-15,747.4996052152272
1999-10-18,727.0794988208444
1999-10-19,728.638054710982
1999-10-20,746.3901167818443
1999-10-21,743.5127996291693
1999-10-22,754.7189138245966
1999-10-25,761.5389717971068
1999-10-26,766.1176193634531
1999-10-27,770.7041235674845
1999-10-28,768.2057813610824
1999-10-29,782.6617249853689
1999-11-01,785.9869961605997
1999-11-02,790.0370313856172
1999-11-03,786.1499164619922
1999-11-04,798.0114378333703
1999-11-05,792.0508733897894
1999-11-08,795.7896277904637
1999-11-09,798.3479315617449
1999-11-10,799.0306289440349
1999-11-11,791.2324448245748
1999-11-12,794.0878174773941
1999-11-15,789.7606890528336
1999-11-16,785.1968846695779
1999-11-17,786.352214853535
1999-11-18,799.4523368165657
1999-11-19,804.15073120742
1999-11-22,809.8209223124192
1999-11-23,815.2225258965859
1999-11-24,813.853638022382
1999-11-25,801.1936905585309
1999-11-26,816.8500787888049
1999-11-29,821.8377108483973
1999-11-30,818.0171253561434
1999-12-01,810.9382666643311
1999-12-02,804.6493707154626
1999-12-03,810.7719999116144
1999-12-06,793.2770808374755
1999-12-07,795.4267234498114
1999-12-08,787.8963113670686
1999-12-09,790.7377460531433
1999-12-10,801.5539165547995
1999-12-13,801.6234143176048
1999-12-14,796.3851409605817
1999-12-15,792.2258573456103
1999-12-16,778.7804954802626
1999-12-17,777.3351432916018
1999-12-20,772.508326265826
1999-12-21,769.7581695849871
1999-12-22,779.3163343963537
1999-12-23,772.825778648377
1999-12-24,777.9233202966133
1999-12-27,780.5817704189423
1999-12-28,781.0756611296549
1999-12-29,782.9105329494428
1999-12-30,791.2478747844285
1999-12-31,791.2912848903469
2000-01-03,789.6183517355364
2000-01-04,774.6698301614377
2000-01-05,753.6543608377403
2000-01-06,734.5255673624914
2000-01-07,739.421458685197
2000-01-10,744.6363217416978
2000-01-11,750.3149329383004
2000-01-12,749.524326638059
2000-01-13,752.2268711865901
2000-01-14,764.2133951745463
2000-01-17,787.4375120661258
2000-01-18,782.2510731667246
2000-01-19,772.8431757010067
2000-01-20,776.7859702945157
2000-01-21,775.8721535606127
2000-01-24,779.9106465778409
2000-01-25,772.7405497422689
2000-01-26,783.1450077886828
2000-01-27,805.4166396988724
2000-01-28,809.4159690557772
2000-01-31,807.4215852241989
2000-02-01,808.9110425702194
2000-02-02,812.7656941009359
2000-02-03,803.0631248495196
2000-02-04,810.9850467872784
2000-02-07,810.6454921945015
2000-02-08,794.17362293774
2000-02-09,794.0299904996909
2000-02-10,799.0502483725019
2000-02-11,797.0944905755424
2000-02-14,796.4837103764256
2000-02-15,783.5785587385103
2000-02-16,779.4781507853791
2000-02-17,774.6892070050397
2000-02-18,777.3494852902855
2000-02-21,764.702227810796
2000-02-22,741.2692961154077
2000-02-23,746.5288815151574
2000-02-24,758.4306612327331
2000-02-25,779.9436144421818
2000-02-28,798.7455138713883
2000-02-29,801.9965333211417
2000-03-01,813.9955475500727
2000-03-02,816.0470371379968
2000-03-03,815.7020305786268
2000-03-06,811.1520180098344
2000-03-07,814.4598593914554
2000-03-08,815.8613863085249
2000-03-09,812.2698470468556
2000-03-10,819.4934492181094
2000-03-13,796.9007606585997
2000-03-14,799.6227425465066
2000-03-15,795.6349177568269
2000-03-16,797.8923756527564
2000-03-17,809.4751236165105
2000-03-20,803.3152947050289
2000-03-21,805.7214450066988
2000-03-22,817.3304755074671
2000-03-23,806.3631879359302
2000-03-24,806.6852303329991
2000-03-27,817.6499102512453
2000-03-28,826.8670256358762
2000-03-29,850.0307107045923
2000-03-30,843.2760344662677
2000-03-31,856.975380741407
2000-04-03,840.8343854186259
2000-04-04,829.9012049258225
2000-04-05,817.7885738458617
2000-04-06,817.4830358855573
2000-04-07,822.1385732257152
2000-04-10,825.4951228756913
2000-04-11,818.3617836853655
2000-04-12,830.802615569381
2000-04-13,822.5959411909389
2000-04-14,820.2359214597134
2000-04-17,765.3778951205633
2000-04-18,780.8306705474108
2000-04-19,797.3251779537945
2000-04-20,802.7764782756725
2000-04-21,799.7307075606727
2000-04-24,803.6674251293239
2000-04-25,810.3517695202236
2000-04-26,809.0033447495371
2000-04-27,812.7029510060519
2000-04-28,807.7954296319764
2000-05-01,816.111456920585
2000-05-02,822.7151932138873
2000-05-03,833.7091592072707
2000-05-04,838.5807921859074
2000-05-05,837.2324436431908
2000-05-08,838.7413298612901
2000-05-09,823.9059423009946
2000-05-10,814.5666453590195
2000-05-11,812.8324138404777
2000-05-12,819.7697767806235
2000-05-15,807.5743565477667
2000-05-16,823.6953434507512
2000-05-17,838.5298420134931
2000-05-18,830.0335288847205
2000-05-19,839.5848447635583
2000-05-22,806.6800463080768
2000-05-23,799.8903082780173
2000-05-24,787.881280905681
2000-05-25,794.7740167189264
2000-05-26,775.4642257736608
2000-05-29,777.8351541019442
2000-05-30,778.7540346307665
2000-05-31,781.2644235924499
2000-06-01,776.1783233183622
2000-06-02,773.3833458063289
2000-06-05,790.0160563001333
2000-06-06,788.0401271370296
2000-06-07,793.1953695596542
2000-06-08,793.6012695030344
2000-06-09,795.6946809113952
2000-06-12,799.5151299314945
2000-06-13,788.1767081182496
2000-06-14,788.3863069367601
2000-06-15,787.9155430032961
2000-06-16,780.7240585108452
2000-06-19,781.1315123161903
2000-06-20,791.2551956198689
2000-06-21,802.511860235692
2000-06-22,813.6219304508588
2000-06-23,813.3851916573738
2000-06-26,806.1739813020449
2000-06-27,806.5990572119772
2000-06-28,808.9636141023698
2000-06-29,809.114290841202
2000-06-30,808.5695402065285
2000-07-03,823.8482813825972
2000-07-04,821.9799661025066
2000-07-05,812.6029071225104
2000-07-06,808.133939909532
2000-07-07,815.8269822947033
2000-07-10,823.525145317121
2000-07-11,828.0020506176999
2000-07-12,824.6198823001428
2000-07-13,824.8356602431872
2000-07-14,824.0815858147176
2000-07-17,823.1873814572767
2000-07-18,811.2354340833211
2000-07-19,817.8329002157594
2000-07-20,816.6620596532204
2000-07-21,802.5818176422066
2000-07-24,787.7884062893232
2000-07-25,776.8685370057917
2000-07-26,773.0155771371545
2000-07-27,766.67587412136
2000-07-28,764.7184960213843
2000-07-31,756.4515587596395
2000-08-01,770.3188550869293
2000-08-02,782.356522609636
2000-08-03,790.6299458342463
2000-08-04,787.1194169286002
2000-08-07,784.9046963377658
2000-08-08,793.8411476037925
2000-08-09,804.676737335172
2000-08-10,795.6733836450053
2000-08-11,805.5035670527863
2000-08-14,803.1328389609583
2000-08-15,802.0760706488895
2000-08-16,809.9584773511132
2000-08-17,804.6851528687333
2000-08-18,813.7144507285112
2000-08-21,815.8829700413335
2000-08-22,825.5682678812832
2000-08-23,832.0915999416842
2000-08-24,825.5532157131684
2000-08-25,826.540346650392
2000-08-28,829.6591787661265
2000-08-29,832.3311113065083
2000-08-30,828.6808999769388
2000-08-31,829.8717765671753
2000-09-01,819.095110899467
2000-09-04,820.991010197192
2000-09-05,829.6591318277424
2000-09-06,830.302451514503
2000-09-07,836.3661101236459
2000-09-08,838.2825169300838
2000-09-11,828.2169079960508
2000-09-12,817.6785108238861
2000-09-13,814.255408537
2000-09-14,812.4090648779442
2000-09-15,809.5585478253525
2000-09-18,807.4053162213901
2000-09-19,807.7994303573215
2000-09-20,826.3662014633554
2000-09-21,820.8562479525499
2000-09-22,770.8203981244737
2000-09-25,786.5234566866227
2000-09-26,776.5791876740142
2000-09-27,770.0088126944827
2000-09-28,765.0338766301612
2000-09-29,774.2791128159951
2000-10-02,766.5964981670213
2000-10-03,772.0041135135486
2000-10-04,769.4236540522598
2000-10-05,770.1213202958932
2000-10-06,775.2625270461806
2000-10-09,770.6547884631586
2000-10-10,767.7463665574309
2000-10-11,754.3309708565245
2000-10-12,757.9357409690323
2000-10-13,753.6287765217111
2000-10-16,767.4798513208565
2000-10-17,758.2206510651614
2000-10-18,746.5032728080108
2000-10-19,745.0898057528232
2000-10-20,759.0689676036542
2000-10-23,759.7695230491092
2000-10-24,761.9154284852401
2000-10-25,765.4965202712903
2000-10-26,760.2863993485153
2000-10-27,743.0832692743272
2000-10-30,733.583547097309
2000-10-31,726.7257555593006
2000-11-01,734.4597082105587
2000-11-02,736.2010970160444
2000-11-03,741.4937308023092
2000-11-06,754.2538887666652
2000-11-07,756.3756071617942
2000-11-08,761.2841732747763
2000-11-09,752.5837099937755
2000-11-10,745.2678464610896
2000-11-13,735.8747129620318
2000-11-14,737.5170684631585
2000-11-15,733.3164131628558
2000-11-16,731.0996187443343
2000-11-17,730.2987833798505
2000-11-20,724.4415940133774
2000-11-21,720.6392571240552
2000-11-22,722.4162535306423
2000-11-23,720.2915012643002
2000-11-24,722.0837469116009
2000-11-27,723.7773254271194
2000-11-28,718.1290551650685
2000-11-29,705.6755112728858
2000-11-30,699.5530403711845
2000-12-01,702.4363928091101
2000-12-04,691.611610272559
2000-12-05,692.5695560152425
2000-12-06,696.8807940024845
2000-12-07,688.7482218856661
2000-12-08,687.5529793420125
2000-12-11,704.2857572331046
2000-12-12,702.051080870757
2000-12-13,698.1277209333566
2000-12-14,685.1010761371746
2000-12-15,669.034747412828
2000-12-18,665.106273451686
2000-12-19,655.6130764992647
2000-12-20,632.8308731494163
2000-12-21,614.2787553618689
2000-12-22,610.4565704127804
2000-12-25,621.595725023822
2000-12-26,612.7083546086808
2000-12-27,608.106874351935
2000-12-28,611.2756396797081
2000-12-29,604.7512111768852
2001-01-01,604.7543065985061
2001-01-02,597.4303096920241
2001-01-03,597.6060179919112
2001-01-04,596.3388876451222
2001-01-05,592.301561063623
2001-01-08,595.9591289861283
2001-01-09,595.9132313080981
2001-01-10,591.3710526184128
2001-01-11,571.579212811559
2001-01-12,575.9984028002086
2001-01-15,582.1391150375057
2001-01-16,593.3862060298381
2001-01-17,600.8201632535888
2001-01-18,600.180147680676
2001-01-19,615.7706048417023
2001-01-22,619.868630967922
2001-01-23,617.9522595350917
2001-01-24,625.0429222488503
2001-01-25,634.6025927371581
2001-01-26,629.3266034600522
2001-01-29,634.1157245584731
2001-01-30,630.8995967307283
2001-01-31,634.6511128579608
2001-02-01,632.5397261978916
2001-02-02,642.3995122990689
2001-02-05,635.1986312257693
2001-02-06,640.0152357647388
2001-02-07,633.8902858884923
2001-02-08,641.088721335104
2001-02-09,638.3854108666094
2001-02-12,635.629502917119
2001-02-13,645.6554018962444
2001-02-14,651.4331601994351
2001-02-15,670.4709473894985
2001-02-16,661.3885431668456
2001-02-19,653.1275172326832
2001-02-20,669.3348511804787
2001-02-21,659.981374428673
2001-02-22,656.7060750765777
2001-02-23,663.9764858156553
2001-02-26,664.1543291943096
2001-02-27,659.6074835610393
2001-02-28,649.6308328156287
2001-03-01,636.0037198960658
2001-03-02,617.1757148662493
2001-03-05,618.1569134051821
2001-03-06,626.099211437001
2001-03-07,627.7721983535092
2001-03-08,625.966491256057
2001-03-09,627.8712173292258
2001-03-12,613.9402034377957
2001-03-13,611.2104302679157
2001-03-14,612.8282507459525
2001-03-15,614.6851253465255
2001-03-16,619.4709245769636
2001-03-19,619.8016688242362
2001-03-20,614.6620336276012
2001-03-21,630.6612785028814
2001-03-22,635.076630353092
2001-03-23,640.6904274524431
2001-03-26,656.6355300086524
2001-03-27,653.5955845726149
2001-03-28,666.5417475592014
2001-03-29,660.547041665477
2001-03-30,647.0753096181883
2001-04-02,640.3788137019006
2001-04-03,642.9427124918711
2001-04-04,631.9631260179009
2001-04-05,643.8409120457798
2001-04-06,644.7793956059131
2001-04-09,635.0235013166055
2001-04-10,644.6586058014651
2001-04-11,652.5943989554758
2001-04-12,655.8041060464885
2001-04-13,658.1094029093819
2001-04-16,660.8048833947977
2001-04-17,664.3631312962402
2001-04-18,686.3731152110312
2001-04-19,682.5454580017428
2001-04-20,669.6718036238993
2001-04-23,677.9026501261668
2001-04-24,682.2961445194715
2001-04-25,681.3988445261078
2001-04-26,682.3051548470216
2001-04-27,683.5050076551759
2001-04-30,689.6913070040799
2001-05-01,702.6712037517085
2001-05-02,706.6669703164977
2001-05-03,708.7756043590688
2001-05-04,704.9983340010556
2001-05-07,708.4549990140546
2001-05-08,705.383510704525
2001-05-09,702.0868333156477
2001-05-10,700.8229863743459
2001-05-11,709.7099978713269
2001-05-14,703.183274396238
2001-05-15,700.9920885364677
2001-05-16,691.1218704931516
2001-05-17,702.1271663699446
2001-05-18,703.0066815773826
2001-05-21,709.3511444887729
2001-05-22,718.7262710991035
2001-05-23,737.193498296711
2001-05-24,741.7741933369917
2001-05-25,740.7969475264799
2001-05-28,733.4105877980613
2001-05-29,741.5368712561759
2001-05-30,732.2060075873255
2001-05-31,741.6856142260744
2001-06-01,743.0107650513243
2001-06-04,740.305298127934
2001-06-05,736.041952030148
2001-06-06,737.6071309546334
2001-06-07,738.8807124936586
2001-06-08,744.3844613016344
2001-06-11,745.9277929073294
2001-06-12,729.9483925787463
2001-06-13,729.5203718494334
2001-06-14,720.2489166144182
2001-06-15,709.2695498773171
2001-06-18,705.442798805708
2001-06-19,707.453302505878
2001-06-20,706.7036789838104
2001-06-21,707.7875545558572
2001-06-22,715.9378748714735
2001-06-25,714.7263528713296
2001-06-26,715.1075690533564
2001-06-27,713.4816197691265
2001-06-28,715.3473712397182
2001-06-29,725.6943268689513
2001-07-02,720.593649461245
2001-07-03,720.256038207791
2001-07-04,714.9051662823358
2001-07-05,716.6684993792318
2001-07-06,703.7346818873291
2001-07-09,689.195988859667
2001-07-10,685.6280914983784
2001-07-11,677.0253622420079
2001-07-12,693.312328594459
2001-07-13,689.7046585973973
2001-07-16,683.8595124878015
2001-07-17,682.0701261205115
2001-07-18,661.9760100724984
2001-07-19,664.0631913453578
2001-07-20,663.5304401937086
2001-07-23,650.8384176546281
2001-07-24,649.2289724504079
2001-07-25,649.8770219564916
2001-07-26,656.1094659772585
2001-07-27,661.7441246190944
2001-07-30,648.3494917923615
2001-07-31,653.9288017628645
2001-08-01,658.2552888802597
2001-08-02,667.4507285333074
2001-08-03,662.970331885609
2001-08-06,663.5714100872369
2001-08-07,668.0021934480701
2001-08-08,670.2185282396664
2001-08-09,652.9450792385154
2001-08-10,653.7227030078261
2001-08-13,646.8645508230657
2001-08-14,657.2954674064015
2001-08-15,656.062311207464
2001-08-16,653.3141984186212
2001-08-17,650.1602122370199
2001-08-20,645.0116649973697
2001-08-21,651.6595315585128
2001-08-22,646.7965877128004
2001-08-23,649.4056457063556
2001-08-24,647.6241368404444
2001-08-27,652.9565235459135
2001-08-28,648.124919184892
2001-08-29,646.0936443218166
2001-08-30,638.7908155753767
2001-08-31,635.8404367407378
2001-09-03,625.9145408623826
2001-09-04,639.099482492001
2001-09-05,629.8740338478691
2001-09-06,626.1523152677228
2001-09-07,615.2116972037929
2001-09-10,607.0403721821863
2001-09-11,605.2929527285748
2001-09-12,568.9042398548124
2001-09-13,568.4773996416137
2001-09-14,569.2404326054269
2001-09-17,544.1902617934993
2001-09-18,552.9757347659173
2001-09-19,559.3002298890585
2001-09-20,559.2002142531705
2001-09-21,557.0050761289693
2001-09-24,556.3302469869452
2001-09-25,556.8973419546608
2001-09-26,560.67979751653
2001-09-27,557.8104380984238
2001-09-28,575.1697488816743
2001-10-01,574.7784204528817
2001-10-02,575.8205462636655
2001-10-03,573.7804272627253
2001-10-04,586.6203602973214
2001-10-05,581.9208764087186
2001-10-08,579.2483103789901
2001-10-09,578.5259770290826
2001-10-10,579.4042991081745
2001-10-11,591.0387691460529
2001-10-12,591.2093240416134
2001-10-15,589.225686348636
2001-10-16,589.4441242733499
2001-10-17,595.9009146636242
2001-10-18,591.7512595371835
2001-10-19,595.6976825241865
2001-10-22,600.3199197874419
2001-10-23,606.2821898623666
2001-10-24,607.7639605703373
2001-10-25,611.1880934922823
2001-10-26,612.6381886913418
2001-10-29,603.3796665094641
2001-10-30,594.6674010025503
2001-10-31,598.0377329560048
2001-11-01,592.357772705168
2001-11-02,593.3074471870999
2001-11-05,601.3880982071635
2001-11-06,604.3253114270492
2001-11-07,599.62892827912
2001-11-08,606.0210380166415
2001-11-09,601.6816296984202
2001-11-12,600.3135909154039
2001-11-13,601.8757966949388
2001-11-14,602.4904111055891
2001-11-15,607.678616059392
2001-11-16,604.8806490016916
2001-11-19,610.053223982858
2001-11-20,608.238247847349
2001-11-21,612.7573085863191
2001-11-22,609.6876989338198
2001-11-23,612.7233994430571
2001-11-26,621.0192823640681
2001-11-27,618.1837027106118
2001-11-28,607.8570319270138
2001-11-29,603.9735873512877
2001-11-30,600.7645809176962
2001-12-03,599.9195887020874
2001-12-04,599.8433606925314
2001-12-05,606.7085008040892
2001-12-06,608.9054793282537
2001-12-07,604.1454195146144
2001-12-10,602.1622248623327
2001-12-11,596.1291650968714
2001-12-12,600.8095836224404
2001-12-13,592.7000208243902
2001-12-14,581.1476612383818
2001-12-17,571.2780561950965
2001-12-18,565.9013820285584
2001-12-19,561.4767707647047
2001-12-20,568.9065638602877
2001-12-21,569.9753094122551
2001-12-24,576.056193500577
2001-12-25,579.1778512036748
2001-12-26,575.5710730975296
2001-12-27,570.9789146145739
2001-12-28,584.1301924944063
2001-12-31,581.2367709132287
2002-01-01,581.2860307054302
2002-01-02,572.225634245301
2002-01-03,576.9624735397401
2002-01-04,586.3378801314614
2002-01-07,591.6230005139403
2002-01-08,582.6332437877895
2002-01-09,585.8600227588995
2002-01-10,580.1754253902495
2002-01-11,578.1004010884038
2002-01-14,574.8238621858515
2002-01-15,571.7497935585092
2002-01-16,574.6428495026653
2002-01-17,575.0485375411655
2002-01-18,579.7760944734408
2002-01-21,587.1831986151886
2002-01-22,578.2797575432886
2002-01-23,576.7550345883354
2002-01-24,581.3230932347603
2002-01-25,595.4051976138975
2002-01-28,605.7982836938321
2002-01-29,601.5054120098371
2002-01-30,599.6933532610716
2002-01-31,600.5617367849453
2002-02-01,596.8277086948308
2002-02-04,589.901116469118
2002-02-05,581.0118001192982
2002-02-06,582.3360211966371
2002-02-07,581.3818496053046
2002-02-08,579.667333986721
2002-02-11,580.0467915606395
2002-02-12,590.3615440117854
2002-02-13,596.4994343003007
2002-02-14,604.3221162758051
2002-02-15,601.9115365967368
2002-02-18,606.7527520005966
2002-02-19,595.7753260778901
2002-02-20,595.5699306320847
2002-02-21,600.1452998047716
2002-02-22,595.6405832796271
2002-02-25,596.4691310607408
2002-02-26,597.966293067865
2002-02-27,612.878715926356
2002-02-28,616.7045537742322
2002-03-01,621.2088139566866
2002-03-04,636.1613709297552
2002-03-05,635.0383640271262
2002-03-06,635.6902293236529
2002-03-07,648.2199499787514
2002-03-08,651.59849454303
2002-03-11,663.5859758383849
2002-03-12,659.6570909887214
2002-03-13,649.4108509705575
2002-03-14,646.5681773452137
2002-03-15,649.2402410179552
2002-03-18,646.331189366093
2002-03-19,649.5439837604621
2002-03-20,648.8376062189539
2002-03-21,649.7004211859426
2002-03-22,649.9825348886014
2002-03-25,649.1084561173576
2002-03-26,649.5193738718656
2002-03-27,658.4923026316523
2002-03-28,656.1055247129606
2002-03-29,650.3907194206444
2002-04-01,639.0560980028083
2002-04-02,641.3353729780303
2002-04-03,649.3609733316168
2002-04-04,654.5223100121522
2002-04-05,661.6004473926088
2002-04-08,668.2320706400694
2002-04-09,660.3120337257561
2002-04-10,660.9736071239505
2002-04-11,653.5278173808476
2002-04-12,654.6785120436386
2002-04-15,658.207928470079
2002-04-16,663.1754137921041
2002-04-17,666.3213703574502
2002-04-18,667.7079344809385
2002-04-19,669.2337623837051
2002-04-22,674.3668292116693
2002-04-23,671.9792662302034
2002-04-24,669.2494631947468
2002-04-25,665.6042335652945
2002-04-26,663.6541440382324
2002-04-29,657.1752841706427
2002-04-30,652.3261073932042
2002-05-01,653.4464332789105
2002-05-02,655.6737388089547
2002-05-03,653.1932703992366
2002-05-06,646.3303074968132
2002-05-07,643.2615742670233
2002-05-08,647.1961478505482
2002-05-09,649.775967051149
2002-05-10,648.1324298134482
2002-05-13,646.0585789823548
2002-05-14,648.848456177977
2002-05-15,653.5970165508127
2002-05-16,656.1961859958715
2002-05-17,656.5400333116644
2002-05-20,657.2427381281874
2002-05-21,662.1338518734366
2002-05-22,661.6000532629872
2002-05-23,664.2252363384505
2002-05-24,669.8414821146647
2002-05-27,673.2116668263135
2002-05-28,667.8781107041681
2002-05-29,662.0935378344824
2002-05-30,662.144150685648
2002-05-31,660.0316421160019
2002-06-03,660.9039446283037
2002-06-04,652.2320880372969
2002-06-05,656.8387281571675
2002-06-06,648.5965355992571
2002-06-07,644.3511111140749
2002-06-10,645.9382468353372
2002-06-11,645.448210002159
2002-06-12,640.0345316593847
2002-06-13,637.066253363019
2002-06-14,631.6167550336075
2002-06-17,620.4210649097607
2002-06-18,621.2859012271684
2002-06-19,603.2674945295921
2002-06-20,605.2030396153176
2002-06-21,604.0628711801312
2002-06-24,600.4538187962465
2002-06-25,602.0225148165068
2002-06-26,582.7147637670289
2002-06-27,585.272130741251
2002-06-28,596.4135847647052
2002-07-01,597.0735126060731
2002-07-02,598.3383019782036
2002-07-03,613.5366767094066
2002-07-04,613.7442972012711
2002-07-05,622.6493747741612
2002-07-08,618.0173464225556
2002-07-09,624.745784193917
2002-07-10,624.3776432867473
2002-07-11,617.7177678846424
2002-07-12,622.0388687149647
2002-07-15,608.1839838353945
2002-07-16,597.9912591674954
2002-07-17,597.1292529345201
2002-07-18,603.1621923469796
2002-07-19,593.957157749993
2002-07-22,588.9563734527263
2002-07-23,599.0706961698534
2002-07-24,596.0260590012035
2002-07-25,588.3097928734378
2002-07-26,573.4530700112036
2002-07-29,576.898032037422
2002-07-30,580.8768933047902
2002-07-31,583.0536113085493
2002-08-01,578.8240826798544
2002-08-02,574.9224765839973
