Date,ZHONG HUA SMALL CAP
2007-10-05,1146.0012833238009
2007-10-08,1151.386075475981
2007-10-09,1154.1803402389157
2007-10-10,1169.2584493691825
2007-10-11,1180.4888661772814
2007-10-12,1182.475239061902
2007-10-15,1178.5154184051032
2007-10-16,1175.7319963074472
2007-10-17,1173.824150889737
2007-10-18,1168.9388678551031
2007-10-19,1174.9554134353057
2007-10-22,1149.009311020066
2007-10-23,1157.8515650552297
2007-10-24,1160.5667098872184
2007-10-25,1153.6783802730372
2007-10-26,1163.5827884713576
2007-10-29,1183.404094330568
2007-10-30,1183.299329361027
2007-10-31,1186.2021406357323
2007-11-01,1199.3699917323547
2007-11-02,1176.3933018857442
2007-11-05,1145.1350791792142
2007-11-06,1146.3087130380566
2007-11-07,1154.8459570585942
2007-11-08,1129.5737603095913
2007-11-09,1118.7922255621008
2007-11-12,1073.157942711263
2007-11-13,1055.1179794452228
2007-11-14,1093.3052036172585
2007-11-15,1085.9655829601052
2007-11-16,1061.175890937244
2007-11-19,1054.2602948349106
2007-11-20,1040.4587128236128
2007-11-21,1017.1530153280389
2007-11-22,981.9194072332328
2007-11-23,975.6357520700176
2007-11-26,990.2122701080176
2007-11-27,975.8612429780723
2007-11-28,993.2749079785785
2007-11-29,1021.1762750442593
2007-11-30,1048.2885741285604
2007-12-03,1058.6414446422873
2007-12-04,1049.2569847628913
2007-12-05,1060.1073711396948
2007-12-06,1067.2436603151111
2007-12-07,1060.821525691723
2007-12-10,1046.6403944258268
2007-12-11,1054.5032572910557
2007-12-12,1042.1693034624543
2007-12-13,1033.4857631981859
2007-12-14,1033.4956192120246
2007-12-17,1004.9660251049852
2007-12-18,999.5346710664907
2007-12-19,1009.04274170613
2007-12-20,1016.734319350553
2007-12-21,1028.8316187918022
2007-12-24,1043.6785830511612
2007-12-25,1043.8616064231596
2007-12-26,1037.3504704085733
2007-12-27,1038.618703784081
2007-12-28,1027.011091712156
2007-12-31,1049.036973141727
2008-01-01,1049.036973141727
2008-01-02,1040.8364627156466
2008-01-03,1030.8973391664688
2008-01-04,1038.2770251146276
2008-01-07,1031.6673098739218
2008-01-08,1028.7940502486338
2008-01-09,1036.2435875114254
2008-01-10,1027.5975226640903
2008-01-11,1018.7084165274136
2008-01-14,997.0346337371094
2008-01-15,982.6843294891236
2008-01-16,952.3024058670461
2008-01-17,950.281668017827
2008-01-18,949.9472267590902
2008-01-21,926.008903876743
2008-01-22,836.2718141961195
2008-01-23,872.4832182249968
2008-01-24,865.7898985150866
2008-01-25,893.4164068381621
2008-01-28,864.8060272360813
2008-01-29,869.4960064821931
2008-01-30,859.6828336272623
2008-01-31,858.3118142875388
2008-02-01,861.3294755412932
2008-02-04,886.0344260283841
2008-02-05,896.2584172061792
2008-02-06,874.9104291696709
2008-02-07,884.3224756972279
2008-02-08,884.7813761470692
2008-02-11,876.4581859389085
2008-02-12,871.1139168763513
2008-02-13,873.1105067734052
2008-02-14,886.0595537753096
2008-02-15,886.7414925935626
2008-02-18,892.245156469352
2008-02-19,898.8795803343826
2008-02-20,898.6331826064709
2008-02-21,889.9293420743562
2008-02-22,880.0679317877039
2008-02-25,870.4521601530663
2008-02-26,869.4242542219644
2008-02-27,867.9821463002647
2008-02-28,864.9279486277918
2008-02-29,868.949049938152
2008-03-03,858.7054499865869
2008-03-04,845.9261460280469
2008-03-05,832.1723914530179
2008-03-06,829.3070489435491
2008-03-07,813.8104850400852
2008-03-10,794.1176266724585
2008-03-11,790.2282605928697
2008-03-12,785.1443352326796
2008-03-13,760.2241062604855
2008-03-14,745.8043677564502
2008-03-17,702.7856185147235
2008-03-18,674.7864945218851
2008-03-19,695.4227411279326
2008-03-20,687.1385843575466
2008-03-21,688.1063002774868
2008-03-24,688.2401201218236
2008-03-25,705.0217669828614
2008-03-26,705.1254890698655
2008-03-27,705.6449038984293
2008-03-28,724.8835944252163
2008-03-31,726.4415138946789
2008-04-01,735.6594981647545
2008-04-02,743.9818355050987
2008-04-03,750.1142487509699
2008-04-04,745.0371165107216
2008-04-07,756.3862733727162
2008-04-08,755.7362481933407
2008-04-09,739.7034640391023
2008-04-10,743.7366648181323
2008-04-11,743.9954643868848
2008-04-14,724.0730548078878
2008-04-15,729.0625934021517
2008-04-16,720.9885615077363
2008-04-17,726.1402183898285
2008-04-18,727.5793245264558
2008-04-21,727.9977752885275
2008-04-22,729.6562779363941
2008-04-23,744.2389573821815
2008-04-24,769.1667546052519
2008-04-25,771.9593537492973
2008-04-28,776.8570907547645
2008-04-29,783.3123060475367
2008-04-30,791.0073744129322
2008-05-01,797.2045483175808
2008-05-02,809.1209945353465
2008-05-05,813.8266531683994
2008-05-06,812.9300736365391
2008-05-07,805.5032402676998
2008-05-08,808.5088303048213
2008-05-09,806.2732709590199
2008-05-12,802.7595889580268
2008-05-13,804.1105739401544
2008-05-14,809.230207684678
2008-05-15,809.8470222941999
2008-05-16,806.5694413613161
2008-05-19,814.7260889552118
2008-05-20,794.6912921457621
2008-05-21,787.2962980890034
2008-05-22,785.2242066838842
2008-05-23,781.7816532000178
2008-05-26,771.6552504817405
2008-05-27,779.7925479930459
2008-05-28,781.932891920323
2008-05-29,791.9096043489981
2008-05-30,788.7843359673916
2008-06-02,796.6700740355435
2008-06-03,792.579323887546
2008-06-04,793.6175233672324
2008-06-05,787.7236672984491
2008-06-06,778.4263249142437
2008-06-09,778.7637013898799
2008-06-10,759.4150090184537
2008-06-11,751.659015677566
2008-06-12,741.1140755665114
2008-06-13,738.3468286053462
2008-06-16,739.4651012141993
2008-06-17,733.188805448361
2008-06-18,741.5768459403874
2008-06-19,726.5702278324627
2008-06-20,716.2461242412271
2008-06-23,711.291284993573
2008-06-24,698.4195924687571
2008-06-25,705.6299935258551
2008-06-26,698.2124459033796
2008-06-27,682.4760025060816
2008-06-30,682.6040059546182
2008-07-01,681.9771167036263
2008-07-02,666.4183067067556
2008-07-03,656.4877326068414
2008-07-04,656.0552249208347
2008-07-07,664.8551836527854
2008-07-08,651.8116562678168
2008-07-09,663.0348732905687
2008-07-10,660.3422326050812
2008-07-11,663.3649546951951
2008-07-14,657.7076981464268
2008-07-15,639.7614968182395
2008-07-16,640.6584175374082
2008-07-17,638.5576339740915
2008-07-18,638.5786427917405
2008-07-21,646.6954349631083
2008-07-22,648.5346612593961
2008-07-23,661.1331637735127
2008-07-24,664.8183441915623
2008-07-25,656.7993465916034
2008-07-28,653.885364282022
2008-07-29,651.4223522911615
2008-07-30,659.3953136970928
2008-07-31,655.9496513652936
2008-08-01,656.362678247519
2008-08-04,646.5738438869419
2008-08-05,637.865670244277
2008-08-06,640.7354767586296
2008-08-07,638.7384355663962
2008-08-08,639.8126531152998
2008-08-11,624.6076755990252
2008-08-12,623.211489569378
2008-08-13,617.3627675019692
2008-08-14,620.6933446410666
2008-08-15,631.5494235451597
2008-08-18,619.8594149808526
2008-08-19,609.3086300672011
2008-08-20,615.00822130166
2008-08-21,599.312993684715
2008-08-22,601.5582591746495
2008-08-25,606.8951276663664
2008-08-26,605.4730691324829
2008-08-27,607.0244229028616
2008-08-28,604.3529511829586
2008-08-29,616.3279607087251
2008-09-01,614.031546408292
2008-09-02,613.954573779347
2008-09-03,622.5485917297638
2008-09-04,618.5812952738455
2008-09-05,607.036855374537
2008-09-08,613.6100350884246
2008-09-09,609.8143714161436
2008-09-10,601.5977363491459
2008-09-11,584.7128829635777
2008-09-12,578.5101452229687
2008-09-15,578.1565243053183
2008-09-16,550.2034190042141
2008-09-17,532.5680141077376
2008-09-18,499.7576295264079
2008-09-19,528.7988979224175
2008-09-22,531.1815537154309
2008-09-23,512.122965168623
2008-09-24,511.9615338690216
2008-09-25,510.4792607781512
2008-09-26,509.28640590824097
2008-09-29,505.0261761695743
2008-09-30,515.0111527018051
2008-10-01,516.5185113274064
2008-10-02,528.3131722741674
2008-10-03,522.0409327961165
2008-10-06,513.2245565371139
2008-10-07,507.71542530564517
2008-10-08,469.82505352613583
2008-10-09,468.05115762450964
2008-10-10,435.2020086483579
2008-10-13,438.22323843097394
2008-10-14,451.26295682154654
2008-10-15,435.60118602750237
2008-10-16,417.97193704714743
2008-10-17,412.3233125743059
2008-10-20,413.61487852474505
2008-10-21,410.89133522559575
2008-10-22,404.1815457590177
2008-10-23,392.4015091424678
2008-10-24,370.9995710268941
2008-10-27,342.3589148452104
2008-10-28,345.9045738842241
2008-10-29,338.4966589546865
2008-10-30,364.6097331306109
2008-10-31,385.9691792654102
2008-11-03,393.2701611162212
2008-11-04,390.1729640017184
2008-11-05,403.988435691523
2008-11-06,392.63718077259006
2008-11-07,398.1880618396878
2008-11-10,413.08602085187675
2008-11-11,414.3995064254447
2008-11-12,416.8616687099199
2008-11-13,403.4112764748376
2008-11-14,405.8023049392655
2008-11-17,404.53982269099254
2008-11-18,388.28952823934344
2008-11-19,387.7342452491229
2008-11-20,379.0569133497711
2008-11-21,381.5960843988374
2008-11-24,367.99088619558233
2008-11-25,365.8256784205543
2008-11-26,374.5496061502969
2008-11-27,382.70434526433155
2008-11-28,395.1240452933632
2008-12-01,411.1438507634357
2008-12-02,394.402685085265
2008-12-03,408.5795776360733
2008-12-04,405.9893891749974
2008-12-05,416.9896758955426
2008-12-08,427.5453675445721
2008-12-09,429.8233022227356
2008-12-10,446.27672942838245
2008-12-11,444.7982802464579
2008-12-12,420.16837101643904
2008-12-15,417.6776977550129
2008-12-16,416.8989748544238
2008-12-17,411.72160092784054
2008-12-18,423.40415565663596
2008-12-19,446.36627959369076
2008-12-22,437.27226832178155
2008-12-23,421.00608795876036
2008-12-24,427.4200350026836
2008-12-25,427.3791592396965
2008-12-26,425.53190663544234
2008-12-29,424.5542417986422
2008-12-30,427.3805138410538
2008-12-31,440.1159661540759
2009-01-01,440.1159661540759
2009-01-02,449.70155526556005
2009-01-05,471.4706274509626
2009-01-06,487.91571559615386
2009-01-07,479.07680041647853
2009-01-08,453.7156212183685
2009-01-09,468.591403946601
2009-01-12,454.6807154628132
2009-01-13,451.9532326289884
2009-01-14,458.5297969774355
2009-01-15,449.9630731039272
2009-01-16,449.90307021883984
2009-01-19,452.3819584864888
2009-01-20,450.9889871064117
2009-01-21,445.43324260519125
2009-01-22,444.8003628753684
2009-01-23,444.2249396529183
2009-01-26,432.6721102068127
2009-01-27,431.2231016220916
2009-01-28,429.5659784458201
2009-01-29,444.4063741992426
2009-01-30,460.4439027514734
2009-02-02,455.5226554112156
2009-02-03,451.08916874433436
2009-02-04,462.7636968396831
2009-02-05,467.4161112698444
2009-02-06,479.1429365994325
2009-02-09,474.00950014320176
2009-02-10,478.21803356517006
2009-02-11,479.57694154564837
2009-02-12,480.7637277563597
2009-02-13,487.67664501080014
2009-02-16,492.9502828330315
2009-02-17,489.9478005497092
2009-02-18,491.43574119606234
2009-02-19,489.27505261005996
2009-02-20,483.73582268956955
2009-02-23,482.0232107741011
2009-02-24,469.0898065178382
2009-02-25,475.3906350644407
2009-02-26,463.1812664720013
2009-02-27,463.06297410786095
2009-03-02,452.42118920464316
2009-03-03,450.45872528722924
2009-03-04,466.7423082643993
2009-03-05,464.03271985209085
2009-03-06,455.9842436212821
2009-03-09,449.2754401562004
2009-03-10,450.1724421420872
2009-03-11,453.3777923162352
2009-03-12,451.0675994559967
2009-03-13,455.8906221484994
2009-03-16,461.31717308651446
2009-03-17,461.33359522073835
2009-03-18,463.18694275662426
2009-03-19,448.3574935807486
2009-03-20,447.62901526719776
2009-03-23,465.3329263481253
2009-03-24,475.46022064545133
2009-03-25,473.3544756793943
2009-03-26,482.434791413174
2009-03-27,499.2978445359345
2009-03-30,487.5833889247664
2009-03-31,486.6205846557121
2009-04-01,498.13250275459615
2009-04-02,511.3709021111138
2009-04-03,518.9839784295801
2009-04-06,528.0559025896359
2009-04-07,531.4180744090368
2009-04-08,518.0325562836285
2009-04-09,536.8079822273594
2009-04-10,537.9248124931568
2009-04-13,534.1468675022464
2009-04-14,560.8041610421766
2009-04-15,578.4478544364082
2009-04-16,579.1524074993742
2009-04-17,585.2680607733947
2009-04-20,601.1995910136005
2009-04-21,591.8892361407052
2009-04-22,582.2426815695067
2009-04-23,594.684704079151
2009-04-24,589.8250174152703
2009-04-27,568.5937890330051
2009-04-28,553.8215818641864
2009-04-29,566.5200637968344
2009-04-30,584.9236095520795
2009-05-01,584.8424941794093
2009-05-04,612.0147880938682
2009-05-05,622.7361131125139
2009-05-06,648.6338276678405
2009-05-07,646.7574962505856
2009-05-08,659.7912622833874
2009-05-11,646.5653186722543
2009-05-12,647.6959355270689
2009-05-13,664.9187513147713
2009-05-14,660.7079051521292
2009-05-15,680.4738876530536
2009-05-18,702.5600262165526
2009-05-19,713.818196881958
2009-05-20,710.6297205139753
2009-05-21,714.7027154294874
2009-05-22,691.9090798654757
2009-05-25,706.7634822796874
2009-05-26,713.5878034086904
2009-05-27,732.0843842277304
2009-05-28,731.4370495019787
2009-05-29,724.411129541255
2009-06-01,753.6636675990384
2009-06-02,737.9769017624708
2009-06-03,761.9047865992726
2009-06-04,757.1729960434294
2009-06-05,776.729627784441
2009-06-08,781.8537649315078
2009-06-09,753.700384886904
2009-06-10,768.2642384414453
2009-06-11,769.063933976646
2009-06-12,773.4144786510764
2009-06-15,767.3793952132286
2009-06-16,740.4852690460807
2009-06-17,750.5370807469337
2009-06-18,739.244573498292
2009-06-19,747.531775167467
2009-06-22,754.2603246062265
2009-06-23,725.1002440580877
2009-06-24,739.958821954064
2009-06-25,757.6866800681227
2009-06-26,763.6038147174364
2009-06-29,766.42867889412
2009-06-30,755.600863182447
2009-07-01,751.0468163882178
2009-07-02,759.2430033275203
2009-07-03,766.3968028737719
2009-07-06,775.3524853497472
2009-07-07,764.8370523509409
2009-07-08,758.9109885204044
2009-07-09,760.9941941890523
2009-07-10,765.6776222999974
2009-07-13,754.5943893818827
2009-07-14,768.5666189270213
2009-07-15,782.3906658449207
2009-07-16,782.6915594720606
2009-07-17,794.6080515626905
2009-07-20,802.8730599708035
2009-07-21,809.1318185985791
2009-07-22,811.949045805977
2009-07-23,822.1621226783054
2009-07-24,836.3940817304305
2009-07-27,858.2791424878056
2009-07-28,876.7971011090682
2009-07-29,854.1802263168263
2009-07-30,850.0977929356924
2009-07-31,863.655162562156
2009-08-03,873.9182682378084
2009-08-04,876.8966393729845
2009-08-05,863.8383804092638
2009-08-06,863.4678680782434
2009-08-07,848.0375575555652
2009-08-10,865.597458679061
2009-08-11,868.6859876649576
2009-08-12,846.7064135871904
2009-08-13,854.089294122415
2009-08-14,850.2134986996967
2009-08-17,816.1292658674106
2009-08-18,811.416069859371
2009-08-19,796.2781321709061
2009-08-20,812.2106817186299
2009-08-21,812.3008768895671
2009-08-24,828.5187941709131
2009-08-25,829.0540658949011
2009-08-26,841.2204241435456
2009-08-27,829.6550637375301
2009-08-28,805.4379989124604
2009-08-31,789.7081518048494
2009-09-01,801.8004857053189
2009-09-02,796.7189718130122
2009-09-03,817.0468639121565
2009-09-04,835.203917024699
2009-09-07,842.6748118823647
2009-09-08,835.3047895794307
2009-09-09,830.927327493027
2009-09-10,837.2923425594853
2009-09-11,838.4277299098832
2009-09-14,835.3647029992221
2009-09-15,833.9218115225652
2009-09-16,837.8145186496115
2009-09-17,842.7914601765132
2009-09-18,841.4811450985695
2009-09-21,837.7011464860935
2009-09-22,831.4522912337118
2009-09-23,829.5783923187365
2009-09-24,822.4718913116094
2009-09-25,827.0841480711474
2009-09-28,806.7255068634331
2009-09-29,818.7044136244372
2009-09-30,813.9246325883669
2009-10-01,817.0268416402265
2009-10-02,803.5486438641819
2009-10-05,804.2387341953838
2009-10-06,814.000929076974
2009-10-07,834.0538223262253
2009-10-08,832.0773854742023
2009-10-09,838.4423062880023
2009-10-12,833.5676678852825
2009-10-13,840.1010101089665
2009-10-14,845.2679832664204
2009-10-15,844.259895317097
2009-10-16,846.0125659309313
2009-10-19,857.0591432180792
2009-10-20,866.6163156754195
2009-10-21,871.6360250775393
2009-10-22,871.5211463901801
2009-10-23,879.9652182400741
2009-10-26,884.1451882387637
2009-10-27,882.8499518717383
2009-10-28,877.9510320885627
2009-10-29,854.7329234423456
2009-10-30,874.6343043506228
2009-11-02,872.8243297775736
2009-11-03,875.9435370286195
2009-11-04,879.2116636137416
2009-11-05,881.1021297490295
2009-11-06,892.506822785127
2009-11-09,893.763628450124
2009-11-10,894.2221912621062
2009-11-11,904.0108188213276
2009-11-12,917.2132666241264
2009-11-13,926.1790746905388
2009-11-16,930.8873193793745
2009-11-17,937.677081392367
2009-11-18,924.6833627248141
2009-11-19,931.6469418944841
2009-11-20,928.601831972383
2009-11-23,928.2751958544635
2009-11-24,926.6840051918301
2009-11-25,927.2117936664218
2009-11-26,926.7118961282284
2009-11-27,889.2977986940449
2009-11-30,920.0500394364595
2009-12-01,938.7039393616997
2009-12-02,950.9842802584492
2009-12-03,959.8265687257217
2009-12-04,973.0661762712243
2009-12-07,982.2614969028525
2009-12-08,992.6105548763982
2009-12-09,980.8929853398431
2009-12-10,975.883218530041
2009-12-11,987.9604534842346
2009-12-14,987.7167207963081
2009-12-15,990.5951982819346
2009-12-16,973.4343630320418
2009-12-17,974.6733365636494
2009-12-18,960.8639278943579
2009-12-21,953.8315225059478
2009-12-22,969.1586114083026
2009-12-23,974.0061562972842
2009-12-24,983.8239032494957
2009-12-25,984.0886600106694
2009-12-28,989.1448637462539
2009-12-29,988.88138507616
2009-12-30,998.7421227625041
2009-12-31,1005.1207550640968
2010-01-01,1005.1207550640968
2010-01-04,1012.211704778394
2010-01-05,1035.5876587180455
2010-01-06,1042.0843097347943
2010-01-07,1042.2113263634428
2010-01-08,1048.8467250779916
2010-01-11,1045.2180823360225
2010-01-12,1053.4361905129044
2010-01-13,1038.6398838815585
2010-01-14,1058.1121854093967
2010-01-15,1073.7892778430307
2010-01-18,1065.7027035438261
2010-01-19,1074.7588861818413
2010-01-20,1084.5269224655744
2010-01-21,1064.6818011417415
2010-01-22,1040.8847357646953
2010-01-25,1028.260765791766
2010-01-26,997.6684901038639
2010-01-27,975.2412897559533
2010-01-28,994.1320167480409
2010-01-29,992.6007304478605
2010-02-01,997.8800865877566
2010-02-02,1008.3153665710072
2010-02-03,1030.4434572474192
2010-02-04,1027.6052319671796
2010-02-05,1000.5360454231063
2010-02-08,990.3415991069497
2010-02-09,986.3724475311993
2010-02-10,1003.9723104651719
2010-02-11,1028.9477558787764
2010-02-12,1036.8965430644853
2010-02-15,1037.8634024994024
2010-02-16,1029.9470005472622
2010-02-17,1039.6526221074068
2010-02-18,1037.576443939458
2010-02-19,1028.1873656210669
2010-02-22,1039.9526086138208
2010-02-23,1048.932472419973
2010-02-24,1048.2780959865343
2010-02-25,1054.5724876983566
2010-02-26,1053.63831241988
2010-03-01,1081.9995268419798
2010-03-02,1083.1345717695751
2010-03-03,1079.774475204536
2010-03-04,1075.322703317069
2010-03-05,1088.8035816379365
2010-03-08,1099.7069976866462
2010-03-09,1106.9513987247374
2010-03-10,1103.2427532312574
2010-03-11,1102.9151970804016
2010-03-12,1091.3739486593581
2010-03-15,1098.6721597472706
2010-03-16,1089.449604619293
2010-03-17,1111.9244462560378
2010-03-18,1128.032003864053
2010-03-19,1145.4135860131428
2010-03-22,1140.5726292793897
2010-03-23,1137.8904076501622
2010-03-24,1153.8318702824163
2010-03-25,1148.0448512394066
2010-03-26,1153.3539874232831
2010-03-29,1154.0611474455645
2010-03-30,1161.2284196171768
2010-03-31,1149.0095007910406
2010-04-01,1163.3108840782604
2010-04-02,1163.6353638188114
2010-04-05,1166.4696110463121
2010-04-06,1177.1755241939188
2010-04-07,1201.7583973866156
2010-04-08,1198.0176866905158
2010-04-09,1197.314202266529
2010-04-12,1179.8462884144399
2010-04-13,1173.809642489911
2010-04-14,1169.522612122606
2010-04-15,1179.4972015980998
2010-04-16,1175.0606506480685
2010-04-19,1151.126461940515
2010-04-20,1168.0013302396615
2010-04-21,1185.4600359423448
2010-04-22,1190.5183414946328
2010-04-23,1183.9189902924911
2010-04-26,1197.527268815626
2010-04-27,1185.9147290675835
2010-04-28,1185.4161492614533
2010-04-29,1166.5495123253925
2010-04-30,1170.7476616924214
2010-05-03,1175.0532743569383
2010-05-04,1181.5212808980516
2010-05-05,1169.1691130544318
2010-05-06,1144.5266624625708
2010-05-07,1133.0501200701797
2010-05-10,1144.6142235021869
2010-05-11,1146.1015406762613
2010-05-12,1137.1452095023274
2010-05-13,1169.5473697421917
2010-05-14,1181.0703175311976
2010-05-17,1143.6155709485724
2010-05-18,1138.6630659705636
2010-05-19,1111.0878850164572
2010-05-20,1074.2739066749816
2010-05-21,1055.6820741932734
2010-05-24,1093.8834077600866
2010-05-25,1056.5613347432602
2010-05-26,1063.1729432842262
2010-05-27,1099.2310058725122
2010-05-28,1113.8998539656236
2010-05-31,1121.452581256757
2010-06-01,1104.1693872687522
2010-06-02,1106.1331509248275
2010-06-03,1122.2893520956845
2010-06-04,1147.3186471494453
2010-06-07,1131.1349368783435
2010-06-08,1135.2557001689213
2010-06-09,1123.9729412068655
2010-06-10,1120.9274281134585
2010-06-11,1135.3081411984667
2010-06-14,1137.879119665212
2010-06-15,1136.6752391302605
2010-06-16,1135.9537263245138
2010-06-17,1140.8432930959855
2010-06-18,1139.058541344895
2010-06-21,1167.0847978835068
2010-06-22,1175.6521187160345
2010-06-23,1172.0995565344506
2010-06-24,1164.6039929969072
2010-06-25,1157.0125256009146
2010-06-28,1146.679223507566
2010-06-29,1134.0819484701951
2010-06-30,1125.605838295935
2010-07-01,1105.415909559936
2010-07-02,1076.8528656224883
2010-07-05,1073.0534789317705
2010-07-06,1079.9296098264012
2010-07-07,1076.6447241796811
2010-07-08,1084.8658802664204
2010-07-09,1110.0612099031866
2010-07-12,1123.0594564595044
2010-07-13,1106.3079215080638
2010-07-14,1109.2436914082734
2010-07-15,1078.9416668850415
2010-07-16,1071.5370840790815
2010-07-19,1063.2079367425606
2010-07-20,1082.7815189033372
2010-07-21,1100.507963631967
2010-07-22,1103.4723566978014
2010-07-23,1119.0399419372054
2010-07-26,1110.6339404097569
2010-07-27,1109.2537410107993
2010-07-28,1118.3459969594294
2010-07-29,1119.239360958105
2010-07-30,1128.8125810820247
2010-08-02,1129.4852576021856
2010-08-03,1125.543440289594
2010-08-04,1132.62524378832
2010-08-05,1131.4880096132804
2010-08-06,1123.2762536670878
2010-08-09,1133.0743784560946
2010-08-10,1133.0349619862275
2010-08-11,1144.1705914351771
2010-08-12,1139.0536531526564
2010-08-13,1156.751203912347
2010-08-16,1150.1579488769212
2010-08-17,1151.9055164404422
2010-08-18,1157.9881242942538
2010-08-19,1163.2416166777925
2010-08-20,1177.569343330029
2010-08-23,1173.8587037713316
2010-08-24,1169.946636407202
2010-08-25,1163.891512047245
2010-08-26,1153.1205939671881
2010-08-27,1141.6229777083913
2010-08-30,1153.6061929446682
2010-08-31,1153.787347519362
2010-09-01,1155.5353992347184
2010-09-02,1172.4743154597757
2010-09-03,1180.558104595069
2010-09-06,1196.23045192857
2010-09-07,1216.290797564038
2010-09-08,1212.2740203756991
2010-09-09,1219.516828437246
2010-09-10,1223.7449245826522
2010-09-13,1222.743098286389
2010-09-14,1215.3357134250655
2010-09-15,1206.1687327828736
2010-09-16,1199.1342459405232
2010-09-17,1224.6515351349758
2010-09-20,1229.8962982583894
2010-09-21,1229.2731592935486
2010-09-22,1212.883921962263
2010-09-23,1219.8744605866555
2010-09-24,1212.463674426472
2010-09-27,1227.6320754529604
2010-09-28,1210.3509328790378
2010-09-29,1214.3017653633233
2010-09-30,1216.6457650397579
2010-10-01,1208.997292823237
2010-10-04,1231.9942953399516
2010-10-05,1212.795027533128
2010-10-06,1218.8488905816234
2010-10-07,1217.4893087083287
2010-10-08,1216.0463009692676
2010-10-11,1220.9738691616856
2010-10-12,1225.5450094221328
2010-10-13,1233.512883443911
2010-10-14,1230.427592469173
2010-10-15,1234.2453455797083
2010-10-18,1228.9334929460185
2010-10-19,1259.9004075878292
2010-10-20,1231.1306370603745
2010-10-21,1238.6012987347644
2010-10-22,1249.3466442752742
2010-10-25,1254.581916594461
2010-10-26,1262.2726816412817
2010-10-27,1251.1818867303384
2010-10-28,1236.8892740500319
2010-10-29,1246.3998304449096
2010-11-01,1268.4636427293487
2010-11-02,1265.554950740051
2010-11-03,1278.3247129590477
2010-11-04,1272.4945246608854
2010-11-05,1299.389565261567
2010-11-08,1328.3600592255755
2010-11-09,1330.1022248518423
2010-11-10,1350.857189960774
2010-11-11,1357.63345842773
2010-11-12,1313.846022861087
2010-11-15,1315.5919363615415
2010-11-16,1299.5170925069624
2010-11-17,1264.3305375406533
2010-11-18,1292.9772457638362
2010-11-19,1295.9063145885775
2010-11-22,1304.485716865591
2010-11-23,1291.7390705624125
2010-11-24,1303.414244889824
2010-11-25,1319.3807567634433
2010-11-26,1328.2399960919875
2010-11-29,1344.7935722486582
2010-11-30,1361.0354855822384
