Date,ACWI + FRONTIER MKTS (ACWI FM) SMALL CAP
2011-07-01,1032.3073521587228
2011-07-04,1035.4050514577925
2011-07-05,1039.137963909397
2011-07-06,1051.0289614549208
2011-07-07,1056.4447017148627
2011-07-08,1058.7509489445217
2011-07-11,1055.5194650047952
2011-07-12,1048.8617762823276
2011-07-13,1047.7723914028402
2011-07-14,1037.997909588507
2011-07-15,1043.0341799776436
2011-07-18,1036.5512028838898
2011-07-19,1040.3894057109535
2011-07-20,1043.574430684773
2011-07-21,1040.1850336434666
2011-07-22,1047.4874378240493
2011-07-25,1042.1647934273876
2011-07-26,1031.2865701438589
2011-07-27,1019.0956502988206
2011-07-28,1019.0210293939967
2011-07-29,1010.5089718506613
2011-08-01,1019.023563997528
2011-08-02,992.867812394634
2011-08-03,982.0295994393048
2011-08-04,942.6146461044763
2011-08-05,917.5004067963828
2011-08-08,857.7821227767818
2011-08-09,883.6371573693168
2011-08-10,871.1349020000428
2011-08-11,893.0073382262024
2011-08-12,905.1231082664478
2011-08-15,912.5058626623742
2011-08-16,906.6280803095782
2011-08-17,904.4261590927038
2011-08-18,871.3764573040338
2011-08-19,850.6086420928286
2011-08-22,849.7077537549225
2011-08-23,871.8957108840245
2011-08-24,876.8137298509314
2011-08-25,869.0824735802472
2011-08-26,880.0750438478365
2011-08-29,897.76250709253
2011-08-30,910.7156313906842
2011-08-31,922.0108754510765
2011-09-01,921.0908280228736
2011-09-02,903.4260718706025
2011-09-05,896.2422273292599
2011-09-06,891.4452960065672
2011-09-07,918.001421846096
2011-09-08,914.719177382641
2011-09-09,910.5839359885538
2011-09-12,908.3709327989245
2011-09-13,913.7862216122276
2011-09-14,919.0662567757748
2011-09-15,921.7328824173018
2011-09-16,933.042465403252
2011-09-19,927.3063547237762
2011-09-20,914.3105799118547
2011-09-21,895.4824815059876
2011-09-22,872.0313746331421
2011-09-23,869.0640263742674
2011-09-26,873.1122510641757
2011-09-27,888.5300227131052
2011-09-28,873.9305479327152
2011-09-29,877.0366303812974
2011-09-30,873.3389982733272
2011-10-03,850.3820839898393
2011-10-04,859.2112930324331
2011-10-05,869.5463258337875
2011-10-06,886.2184580891222
2011-10-07,877.835989714663
2011-10-10,891.0547918855364
2011-10-11,898.2372372960361
2011-10-12,902.7997396487095
2011-10-13,908.2296758273313
2011-10-14,909.3431891526624
2011-10-17,903.4174041006488
2011-10-18,915.2459042981328
2011-10-19,902.3839047000833
2011-10-20,902.2184272858764
2011-10-21,907.5967904916897
2011-10-24,931.6222757427566
2011-10-25,916.3512557840058
2011-10-26,928.8539450647468
2011-10-27,946.0426748084828
2011-10-28,945.3081005344061
2011-10-31,936.7313882564226
2011-11-01,923.2378144129627
2011-11-02,928.7622333256068
2011-11-03,947.1512986486322
2011-11-04,948.0284953850964
2011-11-07,946.8229230697697
2011-11-08,949.719679499694
2011-11-09,936.9209137941792
2011-11-10,932.6481360202074
2011-11-11,943.1128994475454
2011-11-14,942.81866328026
2011-11-15,950.5222484383629
2011-11-16,938.9564651012912
2011-11-17,928.5279330505809
2011-11-18,923.4200852067977
2011-11-21,906.2378801363938
2011-11-22,899.8260255177964
2011-11-23,886.8861132843788
2011-11-24,887.9199261892387
2011-11-25,885.4438796763494
2011-11-28,908.5256368903312
2011-11-29,914.8757578270297
2011-11-30,941.0569960794214
2011-12-01,939.0403893926231
2011-12-02,945.9039221583463
2011-12-05,954.8184062711683
2011-12-06,953.9985446016149
2011-12-07,955.6358950307629
2011-12-08,940.489887999413
2011-12-09,948.4877031578583
2011-12-12,944.6828836507724
2011-12-13,940.9107157679114
2011-12-14,933.7061881931277
2011-12-15,933.908563990183
2011-12-16,937.156944823528
2011-12-19,924.5732485923799
2011-12-20,944.3896118672101
2011-12-21,952.2646084381247
2011-12-22,956.126456741081
2011-12-23,963.7940318204396
2011-12-26,963.9833197951821
2011-12-27,963.4811582255645
2011-12-28,958.2041027714488
2011-12-29,968.307131269667
2011-12-30,967.0626922818169
2012-01-02,968.5770392903598
2012-01-03,978.372203934454
2012-01-04,986.1362729671182
2012-01-05,993.887491642204
2012-01-06,997.6125591727458
2012-01-09,998.8728724077032
2012-01-10,1008.7668916102926
2012-01-11,1017.6809201050778
2012-01-12,1013.3046688670483
2012-01-13,1018.7472260233318
2012-01-16,1019.2927319148424
2012-01-17,1021.1532344180865
2012-01-18,1027.233604512562
2012-01-19,1030.3104771942897
2012-01-20,1031.1055902604858
2012-01-23,1025.106566457851
2012-01-24,1028.6043820123252
2012-01-25,1036.7908005008405
2012-01-26,1028.0772460362223
2012-01-27,1034.3032978360623
2012-01-30,1028.2988900958956
2012-01-31,1033.966895085503
2012-02-01,1044.4321593872119
2012-02-02,1052.175579669387
2012-02-03,1069.1666971689524
2012-02-06,1072.7348168938363
2012-02-07,1060.505455310533
2012-02-08,1063.9116477295504
2012-02-09,1061.6674938365102
2012-02-10,1059.1252788923964
2012-02-13,1066.9729018945582
2012-02-14,1067.765528241875
2012-02-15,1073.7779468211368
2012-02-16,1080.992848608732
2012-02-17,1076.257790358694
2012-02-20,1073.439593791412
2012-02-21,1070.5230303314943
2012-02-22,1068.4765598948993
2012-02-23,1070.6178878194476
2012-02-24,1062.0134543910774
2012-02-27,1064.9231440853016
2012-02-28,1064.0978585592836
2012-02-29,1062.824798966673
2012-03-01,1069.593528746453
2012-03-02,1073.043993970104
2012-03-05,1064.9957495626807
2012-03-06,1051.0871005839667
2012-03-07,1058.1788899239943
2012-03-08,1061.952794586788
2012-03-09,1081.621774510035
2012-03-12,1074.9448023281368
2012-03-13,1093.5388690197256
2012-03-14,1094.0018150471585
2012-03-15,1097.0375037176284
2012-03-16,1091.8730451995027
2012-03-19,1089.9943925409284
2012-03-20,1081.7171156062839
2012-03-21,1082.4684309397246
2012-03-22,1073.1224624302943
2012-03-23,1073.8876808054988
2012-03-26,1082.1951229033116
2012-03-27,1081.182286442195
2012-03-28,1076.310797478716
2012-03-29,1071.5857083446506
2012-03-30,1072.6947760374244
2012-04-02,1082.0040483108096
2012-04-03,1075.9903791085437
2012-04-04,1073.3278375826833
2012-04-05,1074.8453215435231
2012-04-06,1075.0052477491126
2012-04-09,1063.475285767212
2012-04-10,1043.5587531643394
2012-04-11,1049.5176904283528
2012-04-12,1062.2161692982802
2012-04-13,1060.4663339416581
2012-04-16,1059.4852577321215
2012-04-17,1066.6037392927033
2012-04-18,1066.968233927317
2012-04-19,1061.5000283417994
2012-04-20,1059.7246619105115
2012-04-23,1051.0972960812721
2012-04-24,1048.965088848631
2012-04-25,1064.0437294913272
2012-04-26,1067.994308608372
2012-04-27,1072.4109892671122
2012-04-30,1070.4615745560857
2012-05-01,1071.9266949626822
2012-05-02,1079.8891961097734
2012-05-03,1069.9836191133907
2012-05-04,1057.2461916681161
2012-05-07,1057.1470459051397
2012-05-08,1054.6293273885772
2012-05-09,1050.559200025989
2012-05-10,1053.5386605997269
2012-05-11,1052.2417454020797
2012-05-14,1043.201845100956
2012-05-15,1040.026986119606
2012-05-16,1031.1583044508563
2012-05-17,1020.5114878450552
2012-05-18,1005.0495192866579
2012-05-21,1016.076096785087
2012-05-22,1023.0877629806605
2012-05-23,1030.5214177334337
2012-05-24,1032.1956075362398
2012-05-25,1036.4061918183295
2012-05-28,1036.7298781332063
2012-05-29,1050.329880999517
2012-05-30,1042.8983841177362
2012-05-31,1043.7844437386937
2012-06-01,1017.9807871354448
2012-06-04,999.6218019428009
2012-06-05,1012.7546199962829
2012-06-06,1031.9521674277219
2012-06-07,1029.6049770044535
2012-06-08,1036.5535597452097
2012-06-11,1024.225311543784
2012-06-12,1032.5080662673795
2012-06-13,1017.3021702948838
2012-06-14,1019.8007981866889
2012-06-15,1029.3574212120868
2012-06-18,1038.9430267644077
2012-06-19,1043.7540412214742
2012-06-20,1044.6927624636216
2012-06-21,1033.4232790587776
2012-06-22,1039.1487040254442
2012-06-25,1028.6508274650032
2012-06-26,1030.0009688262985
2012-06-27,1041.6146162110288
2012-06-28,1043.6743101497416
2012-06-29,1052.470474649943
2012-07-02,1069.5710998184736
2012-07-03,1080.1201281215406
2012-07-04,1089.031968928202
2012-07-05,1097.226909281904
2012-07-06,1092.0144920889938
2012-07-09,1086.5097586340821
2012-07-10,1083.3594983670002
2012-07-11,1080.0889826728292
2012-07-12,1077.333529326586
2012-07-13,1086.63457706442
2012-07-16,1085.9213479735106
2012-07-17,1089.916569751923
2012-07-18,1089.9076298642071
2012-07-19,1097.0790008783094
2012-07-20,1094.1184615389493
2012-07-23,1077.163633485873
2012-07-24,1071.2782953024025
2012-07-25,1067.2909450797017
2012-07-26,1068.5656640868647
2012-07-27,1080.2499368923925
2012-07-30,1091.8607022237845
2012-07-31,1082.792417377003
2012-08-01,1076.4016096628502
2012-08-02,1080.4162204389072
2012-08-03,1081.9536145825361
2012-08-06,1085.7953301196583
2012-08-07,1093.2206311207817
2012-08-08,1099.2466380520302
2012-08-09,1107.7265223968716
2012-08-10,1107.7603987539258
2012-08-13,1101.8696551484645
2012-08-14,1104.2209308762658
2012-08-15,1111.052492627877
2012-08-16,1113.1256871049877
2012-08-17,1124.8989959538367
2012-08-20,1118.8503713759014
2012-08-21,1111.830891636579
2012-08-22,1108.3963926003855
2012-08-23,1097.3071438243799
2012-08-24,1101.4289799971448
2012-08-27,1101.1471492941016
2012-08-28,1096.7626291007416
2012-08-29,1101.486990602918
2012-08-30,1094.2920274668704
2012-08-31,1091.390005499688
2012-09-03,1095.2770974860641
2012-09-04,1100.7635405207743
2012-09-05,1094.645228546648
2012-09-06,1109.0511363608437
2012-09-07,1108.0529388122836
2012-09-10,1108.3040937087985
2012-09-11,1106.4320669356218
2012-09-12,1108.9964245308006
2012-09-13,1115.5161229447165
2012-09-14,1112.938626716867
2012-09-17,1107.1019966688311
2012-09-18,1109.3444338702109
2012-09-19,1112.7097254200814
2012-09-20,1114.0565628906375
2012-09-21,1115.9366186061952
2012-09-24,1116.494195354965
2012-09-25,1106.0157339376285
2012-09-26,1104.4752433473511
2012-09-27,1112.868880097209
2012-09-28,1109.9839147060409
2012-10-01,1108.3214317490956
2012-10-02,1106.9901930003136
2012-10-03,1106.1382851406895
2012-10-04,1106.8982734403985
2012-10-05,1106.290363136855
2012-10-08,1107.2366068582485
2012-10-09,1103.5595502688793
2012-10-10,1097.1603977369796
2012-10-11,1096.9641185941
2012-10-12,1091.817715769956
2012-10-15,1097.962421065852
2012-10-16,1101.3883117343983
2012-10-17,1103.892636362468
2012-10-18,1105.101695911725
2012-10-19,1097.5741290425415
2012-10-22,1093.5231618633172
2012-10-23,1093.132079318208
2012-10-24,1091.718596253715
2012-10-25,1095.6054286249844
2012-10-26,1093.0677244886647
2012-10-29,1092.4217604601272
2012-10-30,1088.2597708379517
2012-10-31,1094.5456512869482
2012-11-01,1108.860476367936
2012-11-02,1108.5957195906524
2012-11-05,1114.6646009135084
2012-11-06,1119.660765253413
2012-11-07,1109.3304720162607
2012-11-08,1100.5496081529566
2012-11-09,1100.833418134896
2012-11-12,1097.5464170025548
2012-11-13,1091.9727606386855
2012-11-14,1077.449566070797
2012-11-15,1067.1729441042314
2012-11-16,1076.5986708037872
2012-11-19,1087.0206655815566
2012-11-20,1089.2739909180007
2012-11-21,1090.1737706596564
2012-11-22,1089.357950166164
2012-11-23,1093.364333762335
2012-11-26,1093.6579940687004
2012-11-27,1095.8860993161547
2012-11-28,1099.27834770851
2012-11-29,1104.2986812294419
2012-11-30,1101.9371172017875
2012-12-03,1096.6701866967464
2012-12-04,1097.0370842796483
2012-12-05,1098.7336227847165
2012-12-06,1108.8175434169634
2012-12-07,1114.4902780857499
2012-12-10,1117.8063171734893
2012-12-11,1117.7877306787734
2012-12-12,1115.4334914165988
2012-12-13,1108.086087046814
2012-12-14,1106.3451437966708
2012-12-17,1109.2779260591526
2012-12-18,1116.3384757844465
2012-12-19,1116.7786756797445
2012-12-20,1121.0209980027955
2012-12-21,1118.5016933773168
2012-12-24,1114.8678126293437
2012-12-25,1115.5910538015744
2012-12-26,1110.5152179972463
2012-12-27,1111.9079025722071
2012-12-28,1109.0536336920352
2012-12-31,1123.4103069893781
2013-01-01,1123.6355833938535
2013-01-02,1142.9854345889676
2013-01-03,1155.9734947953814
2013-01-04,1165.9809991686782
2013-01-07,1163.0304208839843
2013-01-08,1162.338066193325
2013-01-09,1169.8690825118092
2013-01-10,1160.024370064407
2013-01-11,1149.5974776222288
2013-01-14,1147.747295083158
2013-01-15,1152.5348865147707
2013-01-16,1153.3735000225188
2013-01-17,1154.0701879356002
2013-01-18,1163.4306909926418
2013-01-21,1162.833235880997
2013-01-22,1170.449907415489
2013-01-23,1168.458107599761
2013-01-24,1162.2000894060468
2013-01-25,1159.760461387684
2013-01-28,1159.161433822749
2013-01-29,1159.0225503778875
2013-01-30,1147.9320098489422
2013-01-31,1150.9534978419192
2013-02-01,1150.291356540943
2013-02-04,1151.73818839399
2013-02-05,1156.7990126035015
2013-02-06,1162.1819893630732
2013-02-07,1172.2817664129834
2013-02-08,1179.1416142495768
2013-02-11,1175.6261661035467
2013-02-12,1174.4383961881488
2013-02-13,1179.335141859039
2013-02-14,1188.682976647153
2013-02-15,1185.6782064643028
2013-02-18,1186.5841305911895
2013-02-19,1195.164353645567
2013-02-20,1182.739244042263
2013-02-21,1181.25032199071
2013-02-22,1194.984494266212
2013-02-25,1178.6796538658718
2013-02-26,1189.7558827979933
2013-02-27,1197.0553294272202
2013-02-28,1205.0415310321512
2013-03-01,1210.3209974149613
2013-03-04,1207.6573984549646
2013-03-05,1219.3655822404273
2013-03-06,1226.641794947527
2013-03-07,1221.6418363571331
2013-03-08,1236.2300480377933
2013-03-11,1236.0677043330434
2013-03-12,1233.6013625561977
2013-03-13,1240.2026547671146
2013-03-14,1247.0319309615875
2013-03-15,1244.4263974382156
2013-03-18,1245.9957140325553
2013-03-19,1248.981153833762
2013-03-20,1249.4390712142558
2013-03-21,1248.743193166304
2013-03-22,1242.102793289807
2013-03-25,1252.4941090246718
2013-03-26,1259.1224080708876
2013-03-27,1266.8325201551036
2013-03-28,1264.6996363844144
2013-03-29,1264.5018689432356
2013-04-01,1251.7416987433587
2013-04-02,1249.400422003757
2013-04-03,1238.4687307689803
2013-04-04,1236.5750762770322
2013-04-05,1218.4349895557461
2013-04-08,1225.185137716165
2013-04-09,1224.6784853512913
2013-04-10,1237.592827913158
2013-04-11,1240.582275855202
2013-04-12,1238.2185896829224
2013-04-15,1209.443106806915
2013-04-16,1213.562620231259
2013-04-17,1208.0779357791198
2013-04-18,1199.2587039657637
2013-04-19,1208.469385929677
2013-04-22,1217.9424964463064
2013-04-23,1231.4750426381304
2013-04-24,1241.9843931800567
2013-04-25,1251.4382829357553
2013-04-26,1246.498015583556
2013-04-29,1246.5232210944841
2013-04-30,1247.7310779564812
2013-05-01,1233.9877984076238
2013-05-02,1250.449562299738
2013-05-03,1257.9862710905422
2013-05-06,1267.5630283437677
2013-05-07,1275.4882288352967
2013-05-08,1276.3343982047918
2013-05-09,1279.7429923075942
2013-05-10,1292.094722644684
2013-05-13,1289.9185351765611
2013-05-14,1298.452722034321
2013-05-15,1310.3297523183471
2013-05-16,1302.9171267157133
2013-05-17,1319.1237355717235
2013-05-20,1321.581546679536
2013-05-21,1321.1287703505413
2013-05-22,1306.9665188419508
2013-05-23,1289.5798237094025
2013-05-24,1287.639469413285
2013-05-27,1285.4601567801644
2013-05-28,1302.9290330549995
2013-05-29,1286.855020429279
2013-05-30,1280.7855350809987
2013-05-31,1280.7032222948899
2013-06-03,1271.1476321431583
2013-06-04,1263.925827103811
2013-06-05,1247.1888403354847
2013-06-06,1239.3222803387698
2013-06-07,1243.3646234884443
2013-06-10,1250.5199146915827
2013-06-11,1231.369753780108
2013-06-12,1221.4703214625345
2013-06-13,1230.5478862008767
2013-06-14,1228.0339275583267
2013-06-17,1236.2204808839695
2013-06-18,1237.5647583024477
2013-06-19,1230.6444768583997
2013-06-20,1211.5845814429497
2013-06-21,1211.3321308731058
2013-06-24,1195.8847100138307
2013-06-25,1206.6337329280038
2013-06-26,1220.1713569692183
2013-06-27,1236.5751995021574
2013-06-28,1239.938049195202
2013-07-01,1250.4743900801434
2013-07-02,1251.139999321195
2013-07-03,1253.7804606561776
2013-07-04,1264.1938143842933
2013-07-05,1277.83785276623
2013-07-08,1277.2797339270326
2013-07-09,1295.501903597101
2013-07-10,1291.4690662609253
2013-07-11,1293.60388643781
2013-07-12,1295.8881680248055
2013-07-15,1300.5997996243034
2013-07-16,1290.2252421105716
2013-07-17,1297.8280234066856
2013-07-18,1305.7856012129132
2013-07-19,1300.9069188069882
2013-07-22,1303.6178360025824
2013-07-23,1302.495878786988
2013-07-24,1294.909120639558
2013-07-25,1297.2763587685931
2013-07-26,1290.6342936275641
2013-07-29,1282.9721636806914
2013-07-30,1288.0481849615867
2013-07-31,1284.05895101725
2013-08-01,1303.5696242767401
2013-08-02,1304.2420681834137
2013-08-05,1311.6642120559065
2013-08-06,1297.940014721418
2013-08-07,1288.582445143758
2013-08-08,1292.0538617372026
2013-08-09,1297.1341970159042
2013-08-12,1303.920066557251
2013-08-13,1309.552285940356
2013-08-14,1307.3298770909764
2013-08-15,1290.399166859006
2013-08-16,1282.9733560207924
2013-08-19,1274.306533007057
2013-08-20,1270.7625396978685
2013-08-21,1267.5981290946704
2013-08-22,1277.6763042397922
2013-08-23,1279.3376435351113
2013-08-26,1281.3443679438467
2013-08-27,1256.7912810729763
2013-08-28,1256.681650678599
2013-08-29,1274.082519519578
2013-08-30,1266.2290126412795
2013-09-02,1272.93421479974
2013-09-03,1280.825512893481
2013-09-04,1286.5097762014307
2013-09-05,1296.5693550535525
2013-09-06,1297.9729339913545
2013-09-09,1305.7862187691244
2013-09-10,1317.1141296176577
2013-09-11,1316.8697569268713
2013-09-12,1313.2424760228118
2013-09-13,1320.2730402073225
2013-09-16,1320.355307454557
2013-09-17,1324.573656328241
2013-09-18,1334.3302489513837
2013-09-19,1324.5404102602456
2013-09-20,1319.841138834105
2013-09-23,1318.8124429347872
2013-09-24,1321.3095088811167
2013-09-25,1320.048657280812
2013-09-26,1326.3791724115038
2013-09-27,1320.276788262246
2013-09-30,1317.757497054625
2013-10-01,1330.10888769387
2013-10-02,1321.4969671911606
2013-10-03,1311.8546546956727
2013-10-04,1318.5844467815448
2013-10-07,1309.0082077000475
2013-10-08,1295.139748853625
2013-10-09,1297.3670822762194
2013-10-10,1317.795878021719
2013-10-11,1326.270030569923
2013-10-14,1328.2017566874729
2013-10-15,1331.5645310476987
2013-10-16,1340.8262875064859
2013-10-17,1338.898946697721
2013-10-18,1347.4726063630178
2013-10-21,1352.1745344131523
2013-10-22,1348.745192167415
2013-10-23,1340.8396574966725
2013-10-24,1344.7300123559767
2013-10-25,1344.5544765907973
2013-10-28,1343.9153027405
2013-10-29,1346.8745743200527
2013-10-30,1340.897963677418
2013-10-31,1353.2358265852047
2013-11-01,1357.2542773857083
2013-11-04,1363.3240420858301
2013-11-05,1363.1845176007416
2013-11-06,1359.047440853627
2013-11-07,1355.2840278261956
2013-11-08,1365.8221450650121
2013-11-11,1363.3479608562784
2013-11-12,1358.6000129696977
2013-11-13,1365.3618881820294
2013-11-14,1367.5467053538064
2013-11-15,1372.4776548621023
2013-11-18,1365.7873299539335
2013-11-19,1359.0250980926462
2013-11-20,1362.0419501692777
2013-11-21,1369.1355384351145
2013-11-22,1368.123011085556
2013-11-25,1370.4544610310686
2013-11-26,1369.1347041387123
2013-11-27,1371.1294939548084
2013-11-28,1371.2600206560758
2013-11-29,1371.2671102995077
2013-12-02,1369.479603876502
2013-12-03,1359.5865078224342
2013-12-04,1357.7741551976355
2013-12-05,1348.173373592854
2013-12-06,1352.7665960235154
2013-12-09,1352.0054669543254
2013-12-10,1344.4891949131747
2013-12-11,1327.9933928376668
2013-12-12,1325.4564150126166
2013-12-13,1329.577698059321
2013-12-16,1334.5797091704108
2013-12-17,1336.3877028917968
2013-12-18,1344.8863017101278
2013-12-19,1350.855148499571
2013-12-20,1363.042823842185
2013-12-23,1369.8938746196939
2013-12-24,1376.7922084439238
2013-12-25,1376.9213743969137
2013-12-26,1377.614763909433
2013-12-27,1374.6913736542579
2013-12-30,1376.2294668880338
2013-12-31,1383.1932199740027
2014-01-01,1383.3027000238235
2014-01-02,1385.9652780288638
2014-01-03,1395.5960699709954
2014-01-06,1387.6117380517383
2014-01-07,1397.5054700081546
2014-01-08,1401.4851052019546
2014-01-09,1401.1043479351417
2014-01-10,1404.544617828915
2014-01-13,1399.4639814546383
2014-01-14,1402.3136536461818
2014-01-15,1417.9987875030383
2014-01-16,1417.114475869309
2014-01-17,1420.5016521086707
2014-01-20,1419.9299180937062
2014-01-21,1424.8302309128223
2014-01-22,1427.3066844309938
2014-01-23,1405.9076295682157
2014-01-24,1377.3217452158888
2014-01-27,1360.1352710887104
2014-01-28,1371.5990494575663
2014-01-29,1369.4043437135456
2014-01-30,1383.48995766743
2014-01-31,1386.4777951337016
2014-02-03,1353.2881341090238
2014-02-04,1352.8721761212958
2014-02-05,1349.5990201931943
2014-02-06,1359.0903856647203
2014-02-07,1371.337639141559
2014-02-10,1373.039327198379
2014-02-11,1382.0707171795439
2014-02-12,1397.7841705842047
2014-02-13,1397.8439710441053
2014-02-14,1400.7020880869784
2014-02-17,1403.5591237747224
2014-02-18,1406.884159739878
2014-02-19,1400.4224189831648
2014-02-20,1407.554199505325
2014-02-21,1410.4111475800448
2014-02-24,1419.4609542087421
2014-02-25,1420.5569474033257
2014-02-26,1428.4180566091316
2014-02-27,1431.0920431302407
2014-02-28,1423.185252352625
2014-03-03,1412.9093208595355
2014-03-04,1439.1562161554464
2014-03-05,1441.519453367703
2014-03-06,1436.3782939528019
2014-03-07,1432.3923622222262
2014-03-10,1423.53999211949
2014-03-11,1419.3452215801324
2014-03-12,1411.0532082240554
2014-03-13,1399.8957640241813
2014-03-14,1395.5391675402543
2014-03-17,1403.5763397473042
2014-03-18,1419.401138297401
2014-03-19,1413.8519109109916
2014-03-20,1418.8122201266037
2014-03-21,1415.816288996533
2014-03-24,1405.6083942184287
2014-03-25,1408.743312876952
2014-03-26,1399.9851405261259
2014-03-27,1404.6648057334032
2014-03-28,1408.3163996616333
2014-03-31,1423.2119071719696
2014-04-01,1434.242403350636
2014-04-02,1441.8807300330834
2014-04-03,1440.045820808608
2014-04-04,1430.1065207623087
2014-04-07,1407.5107611856233
2014-04-08,1404.796624185007
2014-04-09,1414.9512369059619
2014-04-10,1391.356064341195
2014-04-11,1372.142144613595
2014-04-14,1375.7919915146997
2014-04-15,1375.2653206737268
2014-04-16,1393.2011282290769
2014-04-17,1397.729170117964
2014-04-18,1398.7322497172165
2014-04-21,1403.9048422379776
2014-04-22,1415.5637407495715
2014-04-23,1408.5017879449413
2014-04-24,1409.3482996723744
2014-04-25,1393.3453630238664
2014-04-28,1385.342833049878
2014-04-29,1394.1115990291728
