Date,ACWI FM ex USA SMALL CAP
2011-05-11,1043.983677865732
2011-05-12,1037.2774430432585
2011-05-13,1034.6262683631332
2011-05-16,1025.8215245006243
2011-05-17,1021.4948275528324
2011-05-18,1023.6649245343418
2011-05-19,1024.3911122952977
2011-05-20,1029.828410228552
2011-05-23,1018.307107657623
2011-05-24,1016.7096751535784
2011-05-25,1016.788679082581
2011-05-26,1022.7154916842801
2011-05-27,1023.3844315455408
2011-05-30,1025.7833793241869
2011-05-31,1029.6636563286556
2011-06-01,1027.1991576841115
2011-06-02,1016.0860859106165
2011-06-03,1007.5881248748042
2011-06-06,1001.7145347324713
2011-06-07,999.3832110859481
2011-06-08,992.2312924994064
2011-06-09,998.7655298580854
2011-06-10,997.5785335670057
2011-06-13,992.4444865256204
2011-06-14,995.8306551518391
2011-06-15,998.623848579592
2011-06-16,988.9719973574554
2011-06-17,981.5200071834433
2011-06-20,972.1984950515158
2011-06-21,982.4150869881128
2011-06-22,983.284124082447
2011-06-23,984.1864403302266
2011-06-24,986.1673819727778
2011-06-27,974.2831182959933
2011-06-28,976.9991360755226
2011-06-29,991.27527182221
2011-06-30,999.0460445258506
2011-07-01,1005.3975792095275
2011-07-04,1013.2403499266092
2011-07-05,1015.9562546420426
2011-07-06,1023.0862864569758
2011-07-07,1025.1286090534525
2011-07-08,1028.8961652824098
2011-07-11,1027.0353457641236
2011-07-12,1018.5269735908149
2011-07-13,1022.4457500977169
2011-07-14,1017.152148680415
2011-07-15,1018.8254623147661
2011-07-18,1013.7776696704025
2011-07-19,1012.1570608205765
2011-07-20,1020.5278958357659
2011-07-21,1017.1441589714635
2011-07-22,1027.1215256830824
2011-07-25,1024.9328749731199
2011-07-26,1020.6297935364368
2011-07-27,1017.8352689833088
2011-07-28,1016.3093859839654
2011-07-29,1007.8809493299544
2011-08-01,1018.6133548005827
2011-08-02,998.6594371649878
2011-08-03,976.7168174603303
2011-08-04,949.3514555334397
2011-08-05,918.7151094766074
2011-08-08,877.3655101622655
2011-08-09,878.8339312826196
2011-08-10,886.9158329750671
2011-08-11,892.0448789932473
2011-08-12,908.1859438336189
2011-08-15,911.8941179406611
2011-08-16,912.2406635124338
2011-08-17,914.0901800365803
2011-08-18,891.2831920925546
2011-08-19,870.7603542173613
2011-08-22,867.3315590913869
2011-08-23,876.7289311582467
2011-08-24,876.0045014674618
2011-08-25,876.6541704687991
2011-08-26,877.6206319458457
2011-08-29,886.1481070548215
2011-08-30,901.0071701451188
2011-08-31,919.3406196920612
2011-09-01,926.4111141593821
2011-09-02,917.8112217991181
2011-09-05,898.5769818389164
2011-09-06,889.6559427245007
2011-09-07,907.3354999783851
2011-09-08,913.4152005432699
2011-09-09,912.7823470323694
2011-09-12,896.9649710340441
2011-09-13,896.787969075886
2011-09-14,891.6846232882216
2011-09-15,896.1823963359556
2011-09-16,913.2542496041422
2011-09-19,904.1133329876437
2011-09-20,898.9702331130502
2011-09-21,892.1620269312715
2011-09-22,863.0839024193554
2011-09-23,850.7730550836219
2011-09-26,839.0075650904538
2011-09-27,862.4642459007972
2011-09-28,863.5718845254002
2011-09-29,861.9615114884175
2011-09-30,864.3083062277742
2011-10-03,852.1262577396895
2011-10-04,830.4312149582923
2011-10-05,836.516420512953
2011-10-06,852.9412008241712
2011-10-07,859.7557264401261
2011-10-10,862.2791009100123
2011-10-11,872.2885485788005
2011-10-12,877.9322257418003
2011-10-13,883.8535429133507
2011-10-14,879.8639886189056
2011-10-17,887.4825335592022
2011-10-18,882.011948951434
2011-10-19,880.5580480876656
2011-10-20,870.6013411010822
2011-10-21,874.415252439289
2011-10-24,892.6335925468582
2011-10-25,888.5658228870341
2011-10-26,892.9870629724643
2011-10-27,905.2054379788959
2011-10-28,908.5376728500989
2011-10-31,900.7053338600352
2011-11-01,888.2117280498884
2011-11-02,885.9202608810695
2011-11-03,895.0507830739504
2011-11-04,900.7687845331111
2011-11-07,899.0381813011344
2011-11-08,898.0317623943741
2011-11-09,900.3801840010713
2011-11-10,885.0584550650244
2011-11-11,893.532493003454
2011-11-14,897.4701268372595
2011-11-15,894.9297269140749
2011-11-16,888.2671461416962
2011-11-17,882.9176005275037
2011-11-18,874.2662145678104
2011-11-21,855.7471588279135
2011-11-22,851.387234995826
2011-11-23,842.2654892169111
2011-11-24,842.3868273760467
2011-11-25,840.8588688938216
2011-11-28,855.8752203840114
2011-11-29,868.0034019174653
2011-11-30,880.1053386836959
2011-12-01,882.4083617116456
2011-12-02,889.4529971177526
2011-12-05,895.4669071138477
2011-12-06,890.2700890921577
2011-12-07,895.1448498044098
2011-12-08,887.3062271107981
2011-12-09,881.9552193382136
2011-12-12,880.1101121463624
2011-12-13,881.5786915830327
2011-12-14,872.9600901397706
2011-12-15,868.5484380980487
2011-12-16,869.9168695391022
2011-12-19,860.3350946143005
2011-12-20,870.4080703675824
2011-12-21,878.446842224066
2011-12-22,878.7371541430794
2011-12-23,886.6414884822086
2011-12-26,886.9994376380441
2011-12-27,884.921732254835
2011-12-28,884.4995455531244
2011-12-29,889.0657507479217
2011-12-30,896.0242365568499
2012-01-02,898.8902446008753
2012-01-03,910.8387181490294
2012-01-04,919.6012340459928
2012-01-05,918.4598908340363
2012-01-06,920.6660774497325
2012-01-09,919.8013739326042
2012-01-10,928.6036986638403
2012-01-11,934.5654053230686
2012-01-12,931.5012714805129
2012-01-13,938.8104689720271
2012-01-16,940.3155737702782
2012-01-17,947.0810651764325
2012-01-18,947.7701084809273
2012-01-19,953.5220396023485
2012-01-20,956.0789155679126
2012-01-23,955.446041071569
2012-01-24,950.8368568437768
2012-01-25,955.4140609007
2012-01-26,958.4047930431906
2012-01-27,961.1715413853417
2012-01-30,955.3245099450612
2012-01-31,965.3375971055352
2012-02-01,973.5421162305141
2012-02-02,983.5436063430492
2012-02-03,991.4918791719141
2012-02-06,996.5378614222817
2012-02-07,985.6772799488597
2012-02-08,991.3550320097247
2012-02-09,991.6597843518076
2012-02-10,989.5715847265938
2012-02-13,994.5775173385063
2012-02-14,993.2123709824608
2012-02-15,1004.778053418356
2012-02-16,998.6670170109937
2012-02-17,1000.4242419896207
2012-02-20,1003.1946464654494
2012-02-21,1002.6389611120345
2012-02-22,1003.3845930047654
2012-02-23,1001.10951288089
2012-02-24,997.166668429052
2012-02-27,997.186420835499
2012-02-28,1000.3686324763567
2012-02-29,1005.1829096300395
2012-03-01,1007.5357685629263
2012-03-02,1016.4108631173258
2012-03-05,1005.9475706260215
2012-03-06,991.2645635562714
2012-03-07,994.3235455110247
2012-03-08,1000.4438390287746
2012-03-09,1013.6682391283231
2012-03-12,1006.6579669772564
2012-03-13,1018.0773374727985
2012-03-14,1020.143108109307
2012-03-15,1019.8105317689764
2012-03-16,1018.985948989243
2012-03-19,1015.2191457445142
2012-03-20,1006.7281755341878
2012-03-21,1005.6769846757048
2012-03-22,999.4103556488429
2012-03-23,998.2060765399273
2012-03-26,1001.3248982233725
2012-03-27,1004.7292210534106
2012-03-28,998.9172274972035
2012-03-29,991.4064005177711
2012-03-30,997.3637679637757
2012-04-02,1004.2629604962551
2012-04-03,998.4124591542196
2012-04-04,992.3649950401249
2012-04-05,993.935514843532
2012-04-06,994.2374457182316
2012-04-09,989.203901554052
2012-04-10,977.1675356574693
2012-04-11,977.588570368577
2012-04-12,988.2661080924511
2012-04-13,991.8288016342173
2012-04-16,987.3822251412328
2012-04-17,991.021157257062
2012-04-18,996.4289350860201
2012-04-19,991.4612088964897
2012-04-20,989.459272559237
2012-04-23,979.9097731290534
2012-04-24,978.1378170189502
2012-04-25,987.2714677263357
2012-04-26,988.9836245226468
2012-04-27,991.96999238949
2012-04-30,995.6658734814611
2012-05-01,995.3101161478663
2012-05-02,1001.8307346600234
2012-05-03,998.0524437320468
2012-05-04,988.3491241481817
2012-05-07,982.5859612987219
2012-05-08,976.7403988288354
2012-05-09,968.3834262859766
2012-05-10,973.9371678197112
2012-05-11,970.4955174283039
2012-05-14,958.6096026122627
2012-05-15,951.073483166278
2012-05-16,939.2380536457074
2012-05-17,941.8954295164
2012-05-18,924.689686076387
2012-05-21,926.007228618348
2012-05-22,939.7719556967901
2012-05-23,933.5790683717964
2012-05-24,935.2203851264293
2012-05-25,937.9478114010001
2012-05-28,940.6861122225673
2012-05-29,951.5352737657844
2012-05-30,946.6371323883958
2012-05-31,947.8474529135987
2012-06-01,930.9576536442619
2012-06-04,910.0941928862995
2012-06-05,920.0505643819711
2012-06-06,934.9100096322115
2012-06-07,941.0370595590447
2012-06-08,936.853624647813
2012-06-11,938.8534874272092
2012-06-12,938.0054487681559
2012-06-13,930.8609924314586
2012-06-14,927.154458907722
2012-06-15,936.3196087884181
2012-06-18,946.3798483065968
2012-06-19,947.6177553828599
2012-06-20,953.278233563107
2012-06-21,950.4614274601968
2012-06-22,945.886468994732
2012-06-25,939.4667011303133
2012-06-26,936.460116931267
2012-06-27,944.6223933294647
2012-06-28,944.1634804309246
2012-06-29,953.5107098994783
2012-07-02,967.7978019704899
2012-07-03,976.5262604261833
2012-07-04,985.1751564367872
2012-07-05,990.4560907617117
2012-07-06,987.7396441851446
2012-07-09,980.565246367726
2012-07-10,983.4273744333658
2012-07-11,980.6364122209799
2012-07-12,972.7953592456963
2012-07-13,979.9667655677183
2012-07-16,983.4418856151316
2012-07-17,984.0662634910049
2012-07-18,981.2588805337928
2012-07-19,994.9936523801699
2012-07-20,993.5814473438517
2012-07-23,972.7997747066055
2012-07-24,973.3239273403635
2012-07-25,967.3687926163273
2012-07-26,972.6293058021172
2012-07-27,977.5400237969662
2012-07-30,992.8265460459417
2012-07-31,987.7041674871757
2012-08-01,988.0059452416186
2012-08-02,989.4750896016923
2012-08-03,984.4573808753378
2012-08-06,990.8038836089254
2012-08-07,995.2825773862154
2012-08-08,1001.1555302430393
2012-08-09,1008.6381629006482
2012-08-10,1009.3780536223162
2012-08-13,1003.6651711864616
2012-08-14,1008.4790326047021
2012-08-15,1010.0864109049742
2012-08-16,1010.7000208786143
2012-08-17,1020.2431048875702
2012-08-20,1016.9159256550458
2012-08-21,1015.7196368731692
2012-08-22,1010.3776242899289
2012-08-23,1007.2765350109431
2012-08-24,1005.7105254863737
2012-08-27,1005.3412403570577
2012-08-28,996.7756576956189
2012-08-29,998.9031888317946
2012-08-30,992.9357449851497
2012-08-31,991.3416038740278
2012-09-03,996.7519131291871
2012-09-04,993.9854523180065
2012-09-05,987.424744781399
2012-09-06,996.1460787866368
2012-09-07,1002.3529292684725
2012-09-10,1005.4397112761874
2012-09-11,1003.6147973609035
2012-09-12,1007.55505540194
2012-09-13,1008.6785664567449
2012-09-14,1011.3659071540491
2012-09-17,1008.8025887599484
2012-09-18,1010.5448887911049
2012-09-19,1016.0099887969025
2012-09-20,1015.8666399399918
2012-09-21,1020.2040522995851
2012-09-24,1020.3763030402171
2012-09-25,1020.9998612545688
2012-09-26,1015.2462415533597
2012-09-27,1020.3926176846173
2012-09-28,1020.5216892370688
2012-10-01,1020.3484458666126
2012-10-02,1018.7076213516881
2012-10-03,1014.6190213870493
2012-10-04,1016.172689229846
2012-10-05,1019.848891514563
2012-10-08,1018.994298546474
2012-10-09,1018.1841240038426
2012-10-10,1010.1822337272309
2012-10-11,1008.451500341964
2012-10-12,1008.5098341417919
2012-10-15,1010.0687462509354
2012-10-16,1013.3693346314616
2012-10-17,1017.7833204658023
2012-10-18,1021.3436648234921
2012-10-19,1019.2287397210054
2012-10-22,1016.4503780528959
2012-10-23,1013.9493941059371
2012-10-24,1015.2689915078633
2012-10-25,1018.7158359983796
2012-10-26,1015.0778559540483
2012-10-29,1011.7938403349756
2012-10-30,1009.7848696247886
2012-10-31,1013.5544874429509
2012-11-01,1021.7988635836351
2012-11-02,1029.2841978011772
2012-11-05,1028.7701771023
2012-11-06,1030.0960820106825
2012-11-07,1031.1620530549303
2012-11-08,1026.3524233213516
2012-11-09,1024.2735735752794
2012-11-12,1019.7577748823469
2012-11-13,1014.5572723735338
2012-11-14,1007.9453815475852
2012-11-15,997.5544901899209
2012-11-16,999.5951964650582
2012-11-19,1007.8332228006691
2012-11-20,1008.8887339620002
2012-11-21,1006.7550113230114
2012-11-22,1010.450847149747
2012-11-23,1012.0020923902086
2012-11-26,1012.2096231834845
2012-11-27,1015.8053941145383
2012-11-28,1014.0543618410311
2012-11-29,1019.2107215432461
2012-11-30,1017.5093857216647
2012-12-03,1015.264201115147
2012-12-04,1016.3394379388022
2012-12-05,1019.0703912081777
2012-12-06,1029.0501191113106
2012-12-07,1033.645710338127
2012-12-10,1034.8410568775382
2012-12-11,1032.5937548505017
2012-12-12,1035.0444949527318
2012-12-13,1031.5229914324277
2012-12-14,1032.0619586479431
2012-12-17,1029.5828016371836
2012-12-18,1031.8901978737215
2012-12-19,1037.1818677568988
2012-12-20,1037.9032018198025
2012-12-21,1035.6115508024727
2012-12-24,1033.4786012275492
2012-12-25,1034.806225347111
2012-12-26,1034.6892980797993
2012-12-27,1038.0356510858549
2012-12-28,1039.5136703913072
2012-12-31,1044.2024461028388
2013-01-01,1044.6159765852058
2013-01-02,1057.7135964059337
2013-01-03,1069.5979699306974
2013-01-04,1075.8432757858664
2013-01-07,1077.7017368651182
2013-01-08,1076.6016797252983
2013-01-09,1083.0916277876631
2013-01-10,1076.7387759260644
2013-01-11,1068.0863580776597
2013-01-14,1066.1120389629364
2013-01-15,1067.5879118271996
2013-01-16,1067.3115126346954
2013-01-17,1064.3975411841857
2013-01-18,1073.4681596039984
2013-01-21,1074.2485732141888
2013-01-22,1078.534278283091
2013-01-23,1076.2383016507342
2013-01-24,1068.4254383579978
2013-01-25,1063.615293795597
2013-01-28,1062.0974146814108
2013-01-29,1062.998721302391
2013-01-30,1058.5456328620437
2013-01-31,1058.541295638741
2013-02-01,1056.6646383024356
2013-02-04,1060.6060661133474
2013-02-05,1058.2734816266504
2013-02-06,1064.0417578356314
2013-02-07,1073.0849812450406
2013-02-08,1077.8428979373562
2013-02-11,1072.6623940666557
2013-02-12,1072.812493112483
2013-02-13,1076.1365210207603
2013-02-14,1082.3564871985882
2013-02-15,1078.712903967801
2013-02-18,1080.4165548279343
2013-02-19,1087.126909271943
2013-02-20,1086.0233338426879
2013-02-21,1082.280803761143
2013-02-22,1090.8490041315545
2013-02-25,1088.2919602052348
2013-02-26,1091.285639096863
2013-02-27,1094.103203892697
2013-02-28,1104.6505351737148
2013-03-01,1106.2200567804607
2013-03-04,1100.3463183941717
2013-03-05,1110.1265609468699
2013-03-06,1117.9097545215734
2013-03-07,1110.8403132278418
2013-03-08,1118.8370791077934
2013-03-11,1119.5844361466436
2013-03-12,1117.7165304639716
2013-03-13,1118.8902140167465
2013-03-14,1124.240051034628
2013-03-15,1128.34390087036
2013-03-18,1127.2805873713373
2013-03-19,1131.1376714366843
2013-03-20,1126.875624683744
2013-03-21,1133.179612169739
2013-03-22,1124.8609381426747
2013-03-25,1135.0250246930411
2013-03-26,1139.1491783969072
2013-03-27,1144.8795496786224
2013-03-28,1142.5976321843025
2013-03-29,1142.2335420235129
2013-04-01,1132.6670751424817
2013-04-02,1132.471196941661
2013-04-03,1131.8993568497676
2013-04-04,1121.4473395380794
2013-04-05,1105.084261151973
2013-04-08,1106.7118880104545
2013-04-09,1109.6827822018759
2013-04-10,1118.7177018865477
2013-04-11,1124.9517524614437
2013-04-12,1122.8924067799837
2013-04-15,1108.3086143321316
2013-04-16,1101.6514136494354
2013-04-17,1102.9041344073564
2013-04-18,1097.0020698458231
2013-04-19,1102.0956971788753
2013-04-22,1111.4387569641779
2013-04-23,1120.357685100685
2013-04-24,1133.1847078481467
2013-04-25,1143.8107182572621
2013-04-26,1141.9562442440615
2013-04-29,1139.7181505535514
2013-04-30,1142.2981666773373
2013-05-01,1140.4697682260157
2013-05-02,1144.9038293809815
2013-05-03,1147.0490025569102
2013-05-06,1152.555309682082
2013-05-07,1159.813303575363
2013-05-08,1164.8848408034903
2013-05-09,1168.6509490591166
2013-05-10,1170.4404495327885
2013-05-13,1168.661231105281
2013-05-14,1168.885619547923
2013-05-15,1175.5087356626182
2013-05-16,1172.7715876998873
2013-05-17,1180.3166134417795
2013-05-20,1185.4038728701535
2013-05-21,1184.3081341691095
2013-05-22,1179.2108255404705
2013-05-23,1148.7960910504685
2013-05-24,1150.5700499177506
2013-05-27,1147.3489448050498
2013-05-28,1158.304715532098
2013-05-29,1150.7757952141826
2013-05-30,1138.3074939870608
2013-05-31,1141.086121641073
2013-06-03,1127.7991372462895
2013-06-04,1127.48917395107
2013-06-05,1114.6165825711519
2013-06-06,1096.298816241056
2013-06-07,1094.9365405155443
2013-06-10,1102.1679059215976
2013-06-11,1088.1021880271562
2013-06-12,1086.1964031763364
2013-06-13,1078.2559751409858
2013-06-14,1084.1984909559208
2013-06-17,1093.0517659618756
2013-06-18,1087.5198940267562
2013-06-19,1091.7039342183473
2013-06-20,1067.0919337894068
2013-06-21,1062.5149430079523
2013-06-24,1044.5147561573385
2013-06-25,1048.7014283721549
2013-06-26,1060.1158340425832
2013-06-27,1072.0137673766303
2013-06-28,1080.4257917144619
2013-07-01,1087.822793544243
2013-07-02,1089.5567116058853
2013-07-03,1088.2450972857662
2013-07-04,1101.8903707640527
2013-07-05,1102.5458506680843
2013-07-08,1100.5634921790743
2013-07-09,1114.7518625207078
2013-07-10,1112.4579225740645
2013-07-11,1118.5825092531754
2013-07-12,1119.4478634976365
2013-07-15,1122.7249506688158
2013-07-16,1120.473574817264
2013-07-17,1124.7473991466131
2013-07-18,1129.450132063641
2013-07-19,1125.071723964931
2013-07-22,1131.1433102643648
2013-07-23,1132.68986693756
2013-07-24,1130.6223983716397
2013-07-25,1126.3191689751445
2013-07-26,1121.8599000991546
2013-07-29,1113.2770732318534
2013-07-30,1118.0244775014298
2013-07-31,1109.7677028937874
2013-08-01,1121.3927822581811
2013-08-02,1127.4685161454383
2013-08-05,1135.1780793964224
2013-08-06,1130.5954132426587
2013-08-07,1123.7157632667927
2013-08-08,1128.4415461938886
2013-08-09,1134.086083148155
2013-08-12,1137.2081786817478
2013-08-13,1143.4758751832967
2013-08-14,1147.4830769596174
2013-08-15,1137.12634726278
2013-08-16,1135.0991906113393
2013-08-19,1131.9248492427064
2013-08-20,1115.9975982871747
2013-08-21,1113.2704504683231
2013-08-22,1113.5662728184773
2013-08-23,1119.515251242628
2013-08-26,1120.073341856399
2013-08-27,1104.1029683011384
2013-08-28,1095.9733077161857
2013-08-29,1108.8899515374758
2013-08-30,1107.5610400170638
2013-09-02,1120.1570654774125
2013-09-03,1127.482573251191
2013-09-04,1129.920816659894
2013-09-05,1136.9849277378814
2013-09-06,1141.1282370721765
2013-09-09,1145.551672769602
2013-09-10,1156.133563901396
2013-09-11,1158.4730030264714
2013-09-12,1159.0068844060918
2013-09-13,1162.6227933567427
2013-09-16,1166.4723784794419
2013-09-17,1163.4560121562927
2013-09-18,1168.511506992387
2013-09-19,1170.8755127498496
2013-09-20,1165.8009999594228
2013-09-23,1166.265484598992
2013-09-24,1168.122651309739
2013-09-25,1166.5871900833688
2013-09-26,1169.7215959972245
2013-09-27,1168.3042638135346
2013-09-30,1164.2387174966118
2013-10-01,1169.03844790697
2013-10-02,1162.6570430730512
2013-10-03,1159.7375636816964
2013-10-04,1160.70071740953
2013-10-07,1155.1792770334043
2013-10-08,1152.8658093876877
2013-10-09,1155.485784574982
2013-10-10,1164.6704577944947
2013-10-11,1170.24956425889
2013-10-14,1169.9117587379474
2013-10-15,1180.149775804284
2013-10-16,1180.504590896543
2013-10-17,1181.6383526066163
2013-10-18,1188.8765030524332
2013-10-21,1196.681773028467
2013-10-22,1193.5409220309318
2013-10-23,1185.515634612829
2013-10-24,1188.019673009937
2013-10-25,1184.2944596963755
2013-10-28,1183.5203991090168
2013-10-29,1182.827132412143
2013-10-30,1185.7601316782743
2013-10-31,1195.197485462232
2013-11-01,1193.5702005368494
2013-11-04,1194.1458219098654
2013-11-05,1195.7219500004087
2013-11-06,1197.9018298398187
2013-11-07,1200.619992840148
2013-11-08,1195.0308299372941
2013-11-11,1192.331439139718
2013-11-12,1187.1562311812172
2013-11-13,1182.4964247693483
2013-11-14,1188.9800769285248
2013-11-15,1194.177678251498
2013-11-18,1196.7100211373113
2013-11-19,1192.2717768884274
2013-11-20,1194.2792828610777
2013-11-21,1187.708564542001
2013-11-22,1186.4761091071698
2013-11-25,1190.8886273926798
2013-11-26,1187.025292776912
2013-11-27,1186.5003806574819
2013-11-28,1189.169458876891
2013-11-29,1191.084164275754
2013-12-02,1190.8267971090766
2013-12-03,1181.63888120456
2013-12-04,1176.7588963748663
2013-12-05,1168.5906865675051
2013-12-06,1170.273920035515
2013-12-09,1172.4851584001674
2013-12-10,1170.434303915669
2013-12-11,1163.1644259812938
2013-12-12,1153.8184175100869
2013-12-13,1155.6654707420348
2013-12-16,1155.2552692683998
2013-12-17,1156.6708863905544
2013-12-18,1159.643398465963
2013-12-19,1169.0762609269468
2013-12-20,1172.840556869925
2013-12-23,1177.1674336050783
2013-12-24,1181.047660505279
2013-12-25,1181.2837627806848
2013-12-26,1183.4725775152904
2013-12-27,1186.8565317869345
2013-12-30,1192.2463980194161
2013-12-31,1197.8025368478147
2014-01-01,1198.0026449601187
2014-01-02,1204.091138786887
2014-01-03,1212.1012679657815
2014-01-06,1208.7883761066828
2014-01-07,1211.8887896116994
2014-01-08,1216.6003435157247
2014-01-09,1213.8061695907775
2014-01-10,1219.692412097556
2014-01-13,1226.4969125325867
2014-01-14,1216.9840723827276
2014-01-15,1228.8598502305008
2014-01-16,1227.6611740727599
2014-01-17,1235.0764564343601
2014-01-20,1234.6336206711114
2014-01-21,1235.1202973383909
2014-01-22,1234.8291597417071
2014-01-23,1217.314855596275
2014-01-24,1199.1298525766622
2014-01-27,1181.9370220766252
2014-01-28,1188.8386331673366
2014-01-29,1198.3962887190662
2014-01-30,1196.4027458414141
2014-01-31,1201.3967034800467
2014-02-03,1186.923949987876
2014-02-04,1173.1271923356646
2014-02-05,1176.0579187416865
2014-02-06,1185.5584027374416
2014-02-07,1195.4622315875206
2014-02-10,1198.4027605591934
2014-02-11,1205.4912950873222
2014-02-12,1219.8508844958992
2014-02-13,1212.8600577454322
2014-02-14,1216.936440602078
2014-02-17,1223.766276733626
2014-02-18,1223.1148443045722
2014-02-19,1222.9892354113617
2014-02-20,1219.2880380458657
2014-02-21,1225.7780921506453
2014-02-24,1231.2986211509344
2014-02-25,1234.43284203104
2014-02-26,1235.0902518274402
2014-02-27,1234.8902209686005
2014-02-28,1235.3336629127032
2014-03-03,1220.593765754144
2014-03-04,1235.6859295365944
2014-03-05,1242.3966244421733
2014-03-06,1243.867446869278
2014-03-07,1238.8580960443687
2014-03-10,1229.9531307792831
2014-03-11,1233.0394407525628
2014-03-12,1217.1969476708634
2014-03-13,1215.9223996402204
2014-03-14,1203.1685823845849
2014-03-17,1209.2406887157276
2014-03-18,1219.7373341875423
2014-03-19,1218.6828429084694
2014-03-20,1211.6924366474398
2014-03-21,1210.8608029425486
2014-03-24,1208.2120291609408
2014-03-25,1213.6301743080446
2014-03-26,1220.124860802629
2014-03-27,1227.327394703143
2014-03-28,1231.7327908684922
2014-03-31,1239.465073375883
2014-04-01,1244.9763448388035
2014-04-02,1251.690635980784
2014-04-03,1253.5419850661056
2014-04-04,1260.0098237154707
2014-04-07,1245.7574519851462
2014-04-08,1236.462504969648
2014-04-09,1240.2792133515184
2014-04-10,1237.0581126119555
2014-04-11,1220.3313011741304
2014-04-14,1214.8421557188628
2014-04-15,1208.2692187249304
2014-04-16,1223.8264466051173
2014-04-17,1229.698235262339
2014-04-18,1231.5401098330572
2014-04-21,1232.4292830109355
2014-04-22,1239.398632543382
2014-04-23,1236.8493403041514
2014-04-24,1238.74510825526
2014-04-25,1232.3396390869648
2014-04-28,1224.9071744381224
2014-04-29,1232.688188583115
2014-04-30,1230.8395823937049
2014-05-01,1235.1787134327503
2014-05-02,1241.1783667429625
2014-05-05,1239.5281246546456
2014-05-06,1240.512709460671
2014-05-07,1230.136879429251
2014-05-08,1238.4504425603893
2014-05-09,1240.801330227757
