Date,KUKJE (ACWI ex KOREA) SMALL CAP
2003-08-21,899.1739484725673
2003-08-22,899.991425802642
2003-08-25,894.0346273212134
2003-08-26,895.6164835025957
2003-08-27,898.6360384628891
2003-08-28,903.6993093106832
2003-08-29,905.3627161332009
2003-09-01,909.7997503326729
2003-09-02,926.1109744440815
2003-09-03,936.2653712437269
2003-09-04,931.2243579131443
2003-09-05,919.1416753508366
2003-09-08,922.0724774066551
2003-09-09,913.2358813313954
2003-09-10,897.5930073445177
2003-09-11,902.2996843467093
2003-09-12,898.4016316419428
2003-09-15,898.5608270562791
2003-09-16,915.2295860730493
2003-09-17,914.1563805303722
2003-09-18,919.4621226810327
2003-09-19,917.4821546945756
2003-09-22,901.4721758362664
2003-09-23,905.2002573131805
2003-09-24,896.7899183547751
2003-09-25,882.0750055029398
2003-09-26,875.9168612045945
2003-09-29,878.0707807631321
2003-09-30,867.29278380308
2003-10-01,875.9023824826072
2003-10-02,885.1996977389153
2003-10-03,900.3714860448725
2003-10-06,903.2318606897443
2003-10-07,900.6149130446862
2003-10-08,895.9431119691426
2003-10-09,907.6113024033818
2003-10-10,905.3369928238176
2003-10-13,921.3442861859875
2003-10-14,922.9986096716547
2003-10-15,926.3046753150628
2003-10-16,927.3669467608372
2003-10-17,923.9961191055196
2003-10-20,923.3032021237439
2003-10-21,926.0352591277494
2003-10-22,907.9863165673543
2003-10-23,897.9302351490264
2003-10-24,895.4580163323427
2003-10-27,907.5015172089592
2003-10-28,923.8250706326644
2003-10-29,931.6314441460439
2003-10-30,933.1414784876305
2003-10-31,936.009719148401
2003-11-03,954.3348965271556
2003-11-04,956.4503454875268
2003-11-05,956.6538123564472
2003-11-06,961.041123298897
2003-11-07,961.968889169411
2003-11-10,952.8522992223557
2003-11-11,942.5297758346711
2003-11-12,945.4791519076041
2003-11-13,944.5632831708763
2003-11-14,933.3451758020105
2003-11-17,917.859406791385
2003-11-18,907.700319042353
2003-11-19,905.2204331754778
2003-11-20,903.568940716788
2003-11-21,905.2760334725531
2003-11-24,927.5108024841345
2003-11-25,932.8189683134276
2003-11-26,930.2385700449056
2003-11-27,932.686937890523
2003-11-28,928.8682958569576
2003-12-01,942.0773938567006
2003-12-02,935.2341518518153
2003-12-03,930.2002608041411
2003-12-04,931.7115059586775
2003-12-05,922.3832594291127
2003-12-08,919.001328739494
2003-12-09,914.2783305462463
2003-12-10,903.7275789062737
2003-12-11,919.6639174494309
2003-12-12,917.2918945532422
2003-12-15,910.6275393201868
2003-12-16,906.422554539896
2003-12-17,903.2037094538912
2003-12-18,911.1524315993291
2003-12-19,912.7123738234567
2003-12-22,911.5630447540652
2003-12-23,916.6040058461033
2003-12-24,915.275395655112
2003-12-25,915.7001747377162
2003-12-26,918.7540993194362
2003-12-29,926.1771015773338
2003-12-30,927.9993216536354
2003-12-31,919.4936543917765
2004-01-01,919.5455936017855
2004-01-02,925.8002277755304
2004-01-05,932.737808947255
2004-01-06,929.8285557663693
2004-01-07,935.3474857195631
2004-01-08,940.5731706064025
2004-01-09,933.3208240694374
2004-01-12,939.941683579942
2004-01-13,940.1560959018309
2004-01-14,951.5053857784916
2004-01-15,955.6506394553619
2004-01-16,975.0404641021622
2004-01-19,977.4809371706382
2004-01-20,972.3578710855998
2004-01-21,970.0874762970607
2004-01-22,963.1263432907442
2004-01-23,966.4904592086657
2004-01-26,977.1036038938134
2004-01-27,971.4265739038096
2004-01-28,962.5256971343123
2004-01-29,967.3506999550748
2004-01-30,967.9977152430248
2004-02-02,968.6987419572179
2004-02-03,960.6785923971574
2004-02-04,949.5184198211199
2004-02-05,948.339891145331
2004-02-06,955.6771314926855
2004-02-09,962.9022374626377
2004-02-10,967.1028998911834
2004-02-11,973.5920782336605
2004-02-12,965.2627044373301
2004-02-13,964.6420541103219
2004-02-16,966.5442375930658
2004-02-17,973.1683593738244
2004-02-18,971.5942147347116
2004-02-19,974.1999484026019
2004-02-20,973.9507206855749
2004-02-23,969.2767369058824
2004-02-24,961.0624207002123
2004-02-25,973.4803677573092
2004-02-26,985.5852396438379
2004-02-27,991.9389321886953
2004-03-01,1004.5956487937759
2004-03-02,1012.2747330162856
2004-03-03,1020.9277324610606
2004-03-04,1023.6724595172012
2004-03-05,1012.1002835248515
2004-03-08,1011.1639499831577
2004-03-09,1001.8123056696502
2004-03-10,999.6429604701691
2004-03-11,985.950437823746
2004-03-12,999.5376483179126
2004-03-15,984.3308598185308
2004-03-16,979.71240587858
2004-03-17,1004.4696126247474
2004-03-18,992.1586408608914
2004-03-19,992.44116210476
2004-03-22,975.7383975852684
2004-03-23,981.630813186216
2004-03-24,985.9861787866798
2004-03-25,1003.1874818968095
2004-03-26,1012.1590195170771
2004-03-29,1020.502877674499
2004-03-30,1024.5180447386388
2004-03-31,1023.9285418133752
2004-04-01,1028.1412105930613
2004-04-02,1050.0048116357207
2004-04-05,1063.1177349124137
2004-04-06,1054.497251818583
2004-04-07,1049.6072168692097
2004-04-08,1051.5825735236074
2004-04-09,1049.5141611500842
2004-04-12,1055.7638545601997
2004-04-13,1056.165905125702
2004-04-14,1043.8116994772613
2004-04-15,1038.5465826359434
2004-04-16,1038.107319784546
2004-04-19,1038.8906274177523
2004-04-20,1040.447703085645
2004-04-21,1044.1146775008604
2004-04-22,1053.913276269516
2004-04-23,1057.9636359638152
2004-04-26,1056.275511057408
2004-04-27,1050.5223969434048
2004-04-28,1040.1973387203795
2004-04-29,1019.3417955189395
2004-04-30,1006.2141286535419
2004-05-03,1013.1832739009577
2004-05-04,1010.3376246183628
2004-05-05,1010.1552189259234
2004-05-06,1000.9796431798935
2004-05-07,992.6432435834927
2004-05-10,965.230617124108
2004-05-11,979.0342936304309
2004-05-12,977.3492395612548
2004-05-13,977.31041223684
2004-05-14,971.0123900528223
2004-05-17,944.5491274621693
2004-05-18,956.8552522715291
2004-05-19,963.8039591774515
2004-05-20,968.6573697113319
2004-05-21,971.913518973277
2004-05-24,982.540395085194
2004-05-25,984.0982293689533
2004-05-26,992.5819664637522
2004-05-27,985.6556039742294
2004-05-28,993.4935152663091
2004-05-31,993.4432650122359
2004-06-01,995.6841346290026
2004-06-02,993.1627042758494
2004-06-03,982.9928844490717
2004-06-04,989.7702523250131
2004-06-07,1001.0193662354201
2004-06-08,1004.5905442921525
2004-06-09,1009.613494271734
2004-06-10,1011.3252184113909
2004-06-11,1015.3126306650958
2004-06-14,998.4165592265131
2004-06-15,1007.3224867723421
2004-06-16,1017.1732714515523
2004-06-17,1017.3913395259199
2004-06-18,1012.208436015805
2004-06-21,1015.3996500672463
2004-06-22,1016.5642895390591
2004-06-23,1024.3345150423518
2004-06-24,1021.7703890984166
2004-06-25,1029.443106490544
2004-06-28,1026.2428990167239
2004-06-29,1032.6924973381808
2004-06-30,1035.183744246002
2004-07-01,1030.235982368991
2004-07-02,1018.7745005750596
2004-07-05,1017.2767173203329
2004-07-06,1007.1747965756109
2004-07-07,1003.2384453612274
2004-07-08,990.8487391824242
2004-07-09,995.7463744217837
2004-07-12,995.4817600457075
2004-07-13,999.8027265212863
2004-07-14,990.4165307147044
2004-07-15,991.3173985573152
2004-07-16,986.9289889391516
2004-07-19,987.666838807563
2004-07-20,993.5433762286086
2004-07-21,991.4422635889111
2004-07-22,982.847746651517
2004-07-23,984.4065583877396
2004-07-26,973.2029357201307
2004-07-27,983.0640366564355
2004-07-28,984.8001093942383
2004-07-29,989.9160162902022
2004-07-30,997.0678998391379
2004-08-02,998.7445176758023
2004-08-03,990.1507030738301
2004-08-04,984.4191985208536
2004-08-05,975.6568456993659
2004-08-06,950.893106175438
2004-08-09,946.3818816557341
2004-08-10,953.1527308491263
2004-08-11,955.8994010537202
2004-08-12,945.6570278565972
2004-08-13,937.0330697843523
2004-08-16,946.3026793863105
2004-08-17,950.8135823850425
2004-08-18,962.768748474719
2004-08-19,960.0815581439224
2004-08-20,971.0409998985921
2004-08-23,977.4186364388264
2004-08-24,983.0815088766659
2004-08-25,990.2826543748223
2004-08-26,991.858158042762
2004-08-27,1000.5256507835606
2004-08-30,993.9209102727727
2004-08-31,989.4881722770463
2004-09-01,995.2668758358749
2004-09-02,1003.5724474415842
2004-09-03,1005.5641866971034
2004-09-06,1006.9764465843157
2004-09-07,1013.0489190640695
2004-09-08,1006.853971508775
2004-09-09,1006.5689395869064
2004-09-10,1002.8169619801735
2004-09-13,1011.0435836057071
2004-09-14,1008.8292213082216
2004-09-15,1011.8477524035126
2004-09-16,1019.0686096036702
2004-09-17,1016.4714934125633
2004-09-20,1015.562819409057
2004-09-21,1014.0976111816752
2004-09-22,1006.6131382896373
2004-09-23,1001.8472889651023
2004-09-24,1003.729405849719
2004-09-27,994.7005151650105
2004-09-28,999.2702144906469
2004-09-29,1004.2715805227264
2004-09-30,1003.6332013588286
2004-10-01,1017.6953523548462
2004-10-04,1033.524206490648
2004-10-05,1029.6029618476603
2004-10-06,1035.1597721915941
2004-10-07,1030.0634233871976
2004-10-08,1018.2892903093376
2004-10-11,1021.3788673592281
2004-10-12,1020.9464524729491
2004-10-13,1016.0715417692671
2004-10-14,1002.0928234126994
2004-10-15,1000.5457707999115
2004-10-18,998.5346893277946
2004-10-19,997.6483328174419
2004-10-20,991.9237998616604
2004-10-21,999.2018469212492
2004-10-22,993.0523168508226
2004-10-25,983.8738707398691
2004-10-26,989.4376150889261
2004-10-27,999.9906386613978
2004-10-28,1003.1867111204883
2004-10-29,1004.1674197318378
2004-11-01,1005.0605996652957
2004-11-02,1010.3880530898144
2004-11-03,1015.4543137409203
2004-11-04,1018.5784822472914
2004-11-05,1022.2200732612042
2004-11-08,1017.2672769088697
2004-11-09,1022.7025592610372
2004-11-10,1024.461833495295
2004-11-11,1032.1475348763975
2004-11-12,1039.9797305859252
2004-11-15,1042.201376584534
2004-11-16,1035.0993809440292
2004-11-17,1039.235677885387
2004-11-18,1040.327115286623
2004-11-19,1030.960009623805
2004-11-22,1034.2045267586116
2004-11-23,1035.5824306057004
2004-11-24,1038.3213404659898
2004-11-25,1035.470288970416
2004-11-26,1034.9980710670693
2004-11-29,1035.875446739258
2004-11-30,1034.31895190662
2004-12-01,1041.840131447898
2004-12-02,1044.0577492440505
2004-12-03,1040.5489397584147
2004-12-06,1035.1638149880405
2004-12-07,1024.8974777935834
2004-12-08,1032.5258640464301
2004-12-09,1030.5727700149203
2004-12-10,1034.7179872920915
2004-12-13,1037.0100407943203
2004-12-14,1043.1112034936073
2004-12-15,1043.3345842966069
2004-12-16,1048.7622482388826
2004-12-17,1051.9048524017112
2004-12-20,1042.4585977630975
2004-12-21,1051.3298973059566
2004-12-22,1053.7545834357231
2004-12-23,1048.2268916875344
2004-12-24,1048.130326508534
2004-12-27,1040.5673345317537
2004-12-28,1049.7507655055315
2004-12-29,1050.7472742337486
2004-12-30,1052.5439438088747
2004-12-31,1056.3958475644242
2005-01-03,1055.6353994531687
2005-01-04,1054.284274765597
2005-01-05,1044.726758462987
2005-01-06,1052.66561407232
2005-01-07,1059.5774392760493
2005-01-10,1061.7392891784473
2005-01-11,1055.6421538817635
2005-01-12,1050.395899297969
2005-01-13,1055.8457781170277
2005-01-14,1069.1041619064817
2005-01-17,1073.1690723420427
2005-01-18,1082.2026925852765
2005-01-19,1079.0469031529337
2005-01-20,1077.8140463787486
2005-01-21,1074.059115217316
2005-01-24,1067.2580800304868
2005-01-25,1073.0237403892877
2005-01-26,1076.5147966904724
2005-01-27,1080.5995113364468
2005-01-28,1079.728752387247
2005-01-31,1090.3122918963757
2005-02-01,1097.415551894892
2005-02-02,1102.1846867416114
2005-02-03,1106.0840513498392
2005-02-04,1117.4160569859134
2005-02-07,1125.2107724914429
2005-02-08,1129.4854306645668
2005-02-09,1119.9348355260313
2005-02-10,1115.111678270695
2005-02-11,1124.2849871112594
2005-02-14,1121.6880801024486
2005-02-15,1122.831394631909
2005-02-16,1121.1380489037529
2005-02-17,1112.1517746884047
2005-02-18,1111.8727204367453
2005-02-21,1111.5722829328654
2005-02-22,1091.152822814443
2005-02-23,1092.1461908705069
2005-02-24,1098.1255529795537
2005-02-25,1111.5176335731455
2005-02-28,1107.6842287914387
2005-03-01,1118.4998745978423
2005-03-02,1122.468960948059
2005-03-03,1122.547940310705
2005-03-04,1125.056845109202
2005-03-07,1129.9964676601726
2005-03-08,1115.7329464214833
2005-03-09,1108.869725953464
2005-03-10,1100.546512884753
2005-03-11,1099.5816893112599
2005-03-14,1105.8693419239573
2005-03-15,1107.444730710676
2005-03-16,1094.9288971710534
2005-03-17,1098.2999721982453
2005-03-18,1103.4307435486
2005-03-21,1107.1685228028628
2005-03-22,1102.3240629074498
2005-03-23,1102.3694362533627
2005-03-24,1107.2310990936508
2005-03-25,1107.5284464231659
2005-03-28,1111.7297643056013
2005-03-29,1096.9207825925494
2005-03-30,1099.9036297403784
2005-03-31,1105.3029507087876
2005-04-01,1108.88081187163
2005-04-04,1115.1293533674755
2005-04-05,1116.930665950435
2005-04-06,1119.2539819677202
2005-04-07,1120.3725873983178
2005-04-08,1119.4404423332953
2005-04-11,1109.1637712314894
2005-04-12,1115.589717502688
2005-04-13,1109.2051175139363
2005-04-14,1100.461012502359
2005-04-15,1075.5262795986962
2005-04-18,1061.198236845727
2005-04-19,1075.1393000888772
2005-04-20,1066.2880980750754
2005-04-21,1071.4070760973848
2005-04-22,1073.17833395718
2005-04-25,1087.175327422449
2005-04-26,1080.438537962543
2005-04-27,1075.0173522728646
2005-04-28,1066.5731439580638
2005-04-29,1072.4818012800924
2005-05-02,1082.1939253184353
2005-05-03,1077.5048002154376
2005-05-04,1082.874345171082
2005-05-05,1086.854315071197
2005-05-06,1096.6849592261158
2005-05-09,1102.4976338087542
2005-05-10,1091.875853957616
2005-05-11,1096.7551625362746
2005-05-12,1094.7113385365528
2005-05-13,1092.4611863626117
2005-05-16,1098.2569774866968
2005-05-17,1099.1067199275233
2005-05-18,1111.712505043414
2005-05-19,1120.193133571182
2005-05-20,1123.7228590875027
2005-05-23,1128.1248719516338
2005-05-24,1128.328899617572
2005-05-25,1120.3994090405715
2005-05-26,1133.8235692522007
2005-05-27,1136.9257218538505
2005-05-30,1145.1317223013593
2005-05-31,1157.5590221974135
2005-06-01,1171.4070198742977
2005-06-02,1172.7920962367966
2005-06-03,1173.3491458703113
2005-06-06,1176.5395716391804
2005-06-07,1180.483504333201
2005-06-08,1175.5192685593508
2005-06-09,1186.9322067632143
2005-06-10,1195.6051369762888
2005-06-13,1205.329284450015
2005-06-14,1209.033728740463
2005-06-15,1208.1691360413663
2005-06-16,1219.416285436063
2005-06-17,1211.1993471616147
2005-06-20,1216.5738752570096
2005-06-21,1216.6764094802747
2005-06-22,1219.098282000355
2005-06-23,1219.5670115381915
2005-06-24,1208.772593176484
2005-06-27,1198.8211591471254
2005-06-28,1217.5467809076072
2005-06-29,1220.0606112339276
2005-06-30,1214.4320950752308
2005-07-01,1229.7032996676824
2005-07-04,1235.8136681692238
2005-07-05,1241.708373694595
2005-07-06,1238.8781217300254
2005-07-07,1233.2043984608242
2005-07-08,1248.8244071871936
2005-07-11,1250.3472225506762
2005-07-12,1243.0149539101462
2005-07-13,1248.474927488469
2005-07-14,1245.4765165379076
2005-07-15,1249.7857775356094
2005-07-18,1245.6485281991888
2005-07-19,1258.1630713711793
2005-07-20,1262.9814296730094
2005-07-21,1252.707990862825
2005-07-22,1260.6881300350578
2005-07-25,1260.3701466617647
2005-07-26,1265.3873079060709
2005-07-27,1268.2960245407055
2005-07-28,1274.4384479729379
2005-07-29,1269.3734442950392
2005-08-01,1268.3073399290556
2005-08-02,1275.944289260441
2005-08-03,1265.69698601445
2005-08-04,1251.696150935329
2005-08-05,1241.9615276641048
2005-08-08,1237.3557574160902
2005-08-09,1242.904568745576
2005-08-10,1247.0912314637526
2005-08-11,1249.48108131411
2005-08-12,1246.7420000902614
2005-08-15,1254.8966975213332
2005-08-16,1250.7758804104462
2005-08-17,1249.5681026426253
2005-08-18,1253.5585139286425
2005-08-19,1258.1165882878117
2005-08-22,1259.5266355559454
2005-08-23,1260.122603750206
2005-08-24,1253.6521598254055
2005-08-25,1252.4392946058513
2005-08-26,1243.5836168487035
2005-08-29,1249.323939717548
2005-08-30,1254.6788082247144
2005-08-31,1260.7200455498441
2005-09-01,1256.9022660501544
2005-09-02,1247.7629400817434
2005-09-05,1252.4751472409919
2005-09-06,1263.9734966762805
2005-09-07,1270.5745504287447
2005-09-08,1268.5916214222495
2005-09-09,1276.8669606197984
2005-09-12,1291.8936010715945
2005-09-13,1284.3849088330803
2005-09-14,1280.4868376122836
2005-09-15,1287.7355050935232
2005-09-16,1292.9388173445132
2005-09-19,1296.2583005573263
2005-09-20,1290.4793567512725
2005-09-21,1275.5543649369788
2005-09-22,1279.1191933033128
2005-09-23,1287.819530840486
2005-09-26,1300.1900548718727
2005-09-27,1299.4179029079717
2005-09-28,1301.2545052549565
2005-09-29,1313.113230765806
2005-09-30,1314.5377600757456
2005-10-03,1331.3089406172
2005-10-04,1322.8916027618814
2005-10-05,1298.7259037953957
2005-10-06,1266.8457780968806
2005-10-07,1270.9828442927326
2005-10-10,1270.948706388629
2005-10-11,1272.24933879846
2005-10-12,1259.5477337129823
2005-10-13,1257.7498550451355
2005-10-14,1255.4459726919679
2005-10-17,1259.755672114451
2005-10-18,1255.8529699127005
2005-10-19,1251.2826626280148
2005-10-20,1245.0112733782269
2005-10-21,1244.1587235201055
2005-10-24,1263.5889298515635
2005-10-25,1255.7244605001617
2005-10-26,1255.5006532811506
2005-10-27,1235.597742552546
2005-10-28,1247.4854229546859
2005-10-31,1277.3982022906039
2005-11-01,1277.4664509481302
2005-11-02,1285.4977547484202
2005-11-03,1296.5882699056392
2005-11-04,1311.3727351634989
2005-11-07,1316.9360816202618
2005-11-08,1315.852324653727
2005-11-09,1320.6217501272279
2005-11-10,1321.8556975706254
2005-11-11,1331.6989284645776
2005-11-14,1328.537864789165
2005-11-15,1323.1734698122978
2005-11-16,1323.2712362390857
2005-11-17,1334.506034419734
2005-11-18,1342.263281353152
2005-11-21,1347.6893856343577
2005-11-22,1354.5130112094275
2005-11-23,1353.1792197360785
2005-11-24,1352.965261759473
2005-11-25,1359.0203642133524
2005-11-28,1344.2507129249202
2005-11-29,1350.9222948340387
2005-11-30,1351.6402193302183
