Date,ACWI ex USA SMALL CAP
1999-08-31,498.5776800445635
1999-09-01,500.5863318811899
1999-09-02,496.8701055968925
1999-09-03,500.3245875145489
1999-09-06,506.16342088198303
1999-09-07,504.9137275989653
1999-09-08,503.9052180245792
1999-09-09,510.52035479992054
1999-09-10,516.6602745476083
1999-09-13,526.3700162408713
1999-09-14,524.5984327888162
1999-09-15,526.4916950642145
1999-09-16,521.5306496354119
1999-09-17,519.655602386485
1999-09-20,519.2033235428909
1999-09-21,516.3378254816763
1999-09-22,510.659142015744
1999-09-23,511.6241835698263
1999-09-24,501.75155652666365
1999-09-27,498.04257824906034
1999-09-28,499.72218845753895
1999-09-29,495.1499873562518
1999-09-30,499.072812761473
1999-10-01,501.0444228109713
1999-10-04,501.06260364863573
1999-10-05,502.2366897050547
1999-10-06,502.46919031846465
1999-10-07,504.1976169102498
1999-10-08,507.1205092052362
1999-10-11,509.76289834488426
1999-10-12,509.07812213844954
1999-10-13,502.41267650703867
1999-10-14,500.11370354905813
1999-10-15,492.7409065894279
1999-10-18,482.8986960972548
1999-10-19,485.5448489973019
1999-10-20,493.4827058048251
1999-10-21,492.01804768384363
1999-10-22,496.40655738861744
1999-10-25,498.1315881143903
1999-10-26,499.0523025497754
1999-10-27,498.82554382945943
1999-10-28,498.7088643138978
1999-10-29,503.4817548004057
1999-11-01,505.8237018764409
1999-11-02,507.76618925204224
1999-11-03,507.4505239266468
1999-11-04,511.981371137905
1999-11-05,512.402911530143
1999-11-08,515.4901993916516
1999-11-09,516.7558259884783
1999-11-10,517.704299204637
1999-11-11,517.4851360727696
1999-11-12,520.5777997850028
1999-11-15,521.894466964204
1999-11-16,521.2860098127492
1999-11-17,522.1909067459737
1999-11-18,526.6459391227656
1999-11-19,528.9522655170673
1999-11-22,530.4640188897912
1999-11-23,531.4773703994581
1999-11-24,530.7001833983293
1999-11-25,530.0332234278233
1999-11-26,536.3484890515027
1999-11-29,539.2778596403616
1999-11-30,536.9028912511834
1999-12-01,535.857466131297
1999-12-02,537.1164151666596
1999-12-03,541.6780419232445
1999-12-06,536.4475908059258
1999-12-07,536.3005945765597
1999-12-08,533.9431603128354
1999-12-09,535.9820245527294
1999-12-10,540.3907106086076
1999-12-13,545.2245479898504
1999-12-14,544.2010050002149
1999-12-15,539.3420093627846
1999-12-16,535.0123790157705
1999-12-17,538.5635519164474
1999-12-20,537.0493982725052
1999-12-21,535.8771206234376
1999-12-22,540.1035111356207
1999-12-23,537.7561456218236
1999-12-24,539.0165477068216
1999-12-27,543.5910475299764
1999-12-28,546.3032786313634
1999-12-29,550.9094428699995
1999-12-30,557.4837347714791
1999-12-31,557.8477568799128
2000-01-03,560.5428392088111
2000-01-04,549.7351111725246
2000-01-05,537.8282715921382
2000-01-06,535.307663586789
2000-01-07,542.1090674056233
2000-01-10,549.960657759929
2000-01-11,549.8637588403591
2000-01-12,550.4355811035107
2000-01-13,554.3426658221576
2000-01-14,563.15939193426
2000-01-17,574.2180881004795
2000-01-18,571.4291079905498
2000-01-19,567.9899487867411
2000-01-20,572.2173092230726
2000-01-21,572.8017122875224
2000-01-24,575.5949057312273
2000-01-25,569.1706827399366
2000-01-26,573.886580606169
2000-01-27,582.1200253361678
2000-01-28,583.259124266704
2000-01-31,578.4014129853867
2000-02-01,582.3988107735609
2000-02-02,585.1233455799252
2000-02-03,584.9816598755715
2000-02-04,591.3097234484591
2000-02-07,594.7911534595758
2000-02-08,593.6228823476206
2000-02-09,593.1066313924729
2000-02-10,593.4714235644867
2000-02-11,595.2254303150766
2000-02-14,595.3595188576079
2000-02-15,590.9304928828046
2000-02-16,589.6465701809498
2000-02-17,590.218636605305
2000-02-18,593.4430169858113
2000-02-21,587.7530418751512
2000-02-22,577.9634840899398
2000-02-23,581.3522161678437
2000-02-24,589.1858955622428
2000-02-25,599.6647044918086
2000-02-28,602.2152262904284
2000-02-29,604.7334638243065
2000-03-01,612.521614568181
2000-03-02,616.6477671552452
2000-03-03,620.2807278617329
2000-03-06,619.9240370731762
2000-03-07,618.7696838912634
2000-03-08,615.3110697383904
2000-03-09,615.2589961162746
2000-03-10,620.3952835393414
2000-03-13,609.1069005459448
2000-03-14,607.8275450012848
2000-03-15,598.2206259077609
2000-03-16,597.9811288768358
2000-03-17,606.4088389485138
2000-03-20,606.8686690931461
2000-03-21,602.0398553781552
2000-03-22,605.8214842270646
2000-03-23,598.7453941979027
2000-03-24,600.7717655848377
2000-03-27,605.1271145640163
2000-03-28,607.3725192260433
2000-03-29,614.5841823314142
2000-03-30,605.1309769986792
2000-03-31,606.960945469186
2000-04-03,599.3920428342215
2000-04-04,590.092590271006
2000-04-05,578.005730734259
2000-04-06,587.4368738297397
2000-04-07,593.9512302817872
2000-04-10,595.8706554562925
2000-04-11,587.2478791479573
2000-04-12,590.0283643372068
2000-04-13,584.0939503979745
2000-04-14,577.1025535844225
2000-04-17,550.7990049219947
2000-04-18,558.7978572708442
2000-04-19,568.4511432619399
2000-04-20,570.8830807505472
2000-04-21,570.9185338511357
2000-04-24,571.1518776772815
2000-04-25,575.5975342661221
2000-04-26,578.6272203694008
2000-04-27,580.4029774358227
2000-04-28,582.0288748955737
2000-05-01,584.5016762029101
2000-05-02,591.2644047428623
2000-05-03,595.6044157898343
2000-05-04,595.0645684501812
2000-05-05,596.3261805762872
2000-05-08,596.5084390296067
2000-05-09,588.83173415602
2000-05-10,581.0372215389053
2000-05-11,580.5336222105775
2000-05-12,585.2861214911351
2000-05-15,580.8110720978428
2000-05-16,589.2407009448468
2000-05-17,593.3014295219036
2000-05-18,589.9447824817282
2000-05-19,588.1941916671834
2000-05-22,572.2113582199285
2000-05-23,566.3527283180146
2000-05-24,557.7458099693691
2000-05-25,562.8632042058566
2000-05-26,553.9299392661849
2000-05-29,556.3720852446588
2000-05-30,558.6636195975506
2000-05-31,563.2885462059675
2000-06-01,563.38621652043
2000-06-02,566.3435113795445
2000-06-05,571.9375785690589
2000-06-06,569.2022658866437
2000-06-07,568.8154306348406
2000-06-08,570.8752269074174
2000-06-09,572.1661965776074
2000-06-12,573.1935162680439
2000-06-13,567.5760236704189
2000-06-14,569.3412883759152
2000-06-15,569.6241524432742
2000-06-16,566.9037314157497
2000-06-19,566.6623932453053
2000-06-20,569.8793202614308
2000-06-21,572.7439846395197
2000-06-22,577.5858925015524
2000-06-23,576.6241575690827
2000-06-26,573.3809673427303
2000-06-27,573.4320687461823
2000-06-28,573.2579425513588
2000-06-29,570.6319094390691
2000-06-30,570.17673761951
2000-07-03,576.2503242414707
2000-07-04,576.8858791831038
2000-07-05,573.440722532432
2000-07-06,571.3039033177862
2000-07-07,575.5295666588408
2000-07-10,577.5618697828944
2000-07-11,578.4469383292347
2000-07-12,578.8883553723194
2000-07-13,580.0383996289653
2000-07-14,581.9114251424149
2000-07-17,583.8636053302174
2000-07-18,581.004222592395
2000-07-19,582.9195047373513
2000-07-20,584.334064097763
2000-07-21,580.3419725608306
2000-07-24,576.143767573932
2000-07-25,570.8752568012211
2000-07-26,568.9481712688149
2000-07-27,566.3404258454481
2000-07-28,565.7905968699114
2000-07-31,562.3239343234006
2000-08-01,566.4263346686901
2000-08-02,571.4822921260543
2000-08-03,572.7312451990775
2000-08-04,573.1561690934772
2000-08-07,573.0075183074489
2000-08-08,577.0753808388097
2000-08-09,580.8879596820825
2000-08-10,576.0301676313695
2000-08-11,580.8796782115488
2000-08-14,582.4986851003563
2000-08-15,580.5921013710088
2000-08-16,582.9708384083578
2000-08-17,581.5971950845158
2000-08-18,585.5174704640021
2000-08-21,587.5704798517528
2000-08-22,591.3217088239741
2000-08-23,593.0841328898381
2000-08-24,590.459101121105
2000-08-25,591.2261485710856
2000-08-28,593.8539281605338
2000-08-29,595.7866093973838
2000-08-30,595.7123808517366
2000-08-31,600.2906637584123
2000-09-01,598.8296489050664
2000-09-04,601.4481606843763
2000-09-05,605.8858166792983
2000-09-06,607.6971693070682
2000-09-07,609.7485859751475
2000-09-08,611.3851311496677
2000-09-11,608.2405716341674
2000-09-12,602.7496720410794
2000-09-13,599.8237663943344
2000-09-14,602.0008866698419
2000-09-15,600.0346516075336
2000-09-18,596.7919845389782
2000-09-19,593.5295302606634
2000-09-20,598.8371235971297
2000-09-21,592.3711035042638
2000-09-22,572.076000898998
2000-09-25,581.5279557728832
2000-09-26,576.6293297140721
2000-09-27,574.454665995438
2000-09-28,571.5599586969677
2000-09-29,575.9532197846908
2000-10-02,573.4115099568713
2000-10-03,575.2420216234475
2000-10-04,573.003598541001
2000-10-05,573.7872914394673
2000-10-06,573.5809887177638
2000-10-09,567.8745464402555
2000-10-10,565.7787884504793
2000-10-11,555.6064894018491
2000-10-12,556.9973732220968
2000-10-13,553.0568733477619
2000-10-16,561.6533808170886
2000-10-17,556.8472213012411
2000-10-18,549.4173418470099
2000-10-19,553.952511951416
2000-10-20,561.6220108185881
2000-10-23,561.8922510323791
2000-10-24,563.2720292790373
2000-10-25,562.6658367671101
2000-10-26,559.6234616298913
2000-10-27,554.4280210578398
2000-10-30,552.1357754799599
2000-10-31,550.9883180762888
2000-11-01,553.4072974962585
2000-11-02,553.9055763281666
2000-11-03,555.854678301929
2000-11-06,560.2551056505713
2000-11-07,559.872266844559
2000-11-08,561.1079181995534
2000-11-09,556.1797420565844
2000-11-10,551.0261523109316
2000-11-13,543.7255018601902
2000-11-14,546.6689927545485
2000-11-15,545.878430587022
2000-11-16,544.6829499871044
2000-11-17,544.0748639479608
2000-11-20,540.9955860443529
2000-11-21,537.887939497523
2000-11-22,534.2944177062905
2000-11-23,531.9244393562915
2000-11-24,536.0267126764243
2000-11-27,537.41568390164
2000-11-28,531.276094338523
2000-11-29,524.479799162725
2000-11-30,516.898186848291
2000-12-01,520.8977779446864
2000-12-04,514.4522489997114
2000-12-05,518.6382072589554
2000-12-06,523.4145158143641
2000-12-07,518.573113958638
2000-12-08,521.4552412327272
2000-12-11,530.46754424327
2000-12-12,528.8748827772166
2000-12-13,527.1907254992291
2000-12-14,520.9183952543788
2000-12-15,511.75471181245445
2000-12-18,509.749099654222
2000-12-19,506.6124115795503
2000-12-20,493.3808628185693
2000-12-21,485.34332986178504
2000-12-22,485.15495907952084
2000-12-25,488.0600170954246
2000-12-26,485.14560711497427
2000-12-27,486.03844779572705
2000-12-28,489.0985871277515
2000-12-29,488.0165874252999
2001-01-01,487.9894479239155
2001-01-02,483.5189425876912
2001-01-03,480.3556331774625
2001-01-04,482.86562035117026
2001-01-05,479.55884350015936
2001-01-08,478.34549077579663
2001-01-09,478.7313816864145
2001-01-10,477.0277771832836
2001-01-11,473.0612037014664
2001-01-12,475.87448388057345
2001-01-15,478.85984917391187
2001-01-16,481.1614902792432
2001-01-17,488.76461977210323
2001-01-18,487.8419795303771
2001-01-19,495.7968143689627
2001-01-22,496.1436271151394
2001-01-23,494.7407519379188
2001-01-24,499.7200641030438
2001-01-25,503.11247115237245
2001-01-26,500.79197763118356
2001-01-29,503.1495722407669
2001-01-30,502.8302302170487
2001-01-31,504.50645723994245
2001-02-01,502.82070685988253
2001-02-02,505.6254858757929
2001-02-05,501.2793245020955
2001-02-06,504.70809003105603
2001-02-07,500.3737078501713
2001-02-08,504.56717537533814
2001-02-09,501.59351822686807
2001-02-12,500.34037689779865
2001-02-13,504.23702238973294
2001-02-14,504.1737447309812
2001-02-15,512.3092158873962
2001-02-16,506.379780619391
2001-02-19,502.31019494532575
2001-02-20,507.6747213669947
2001-02-21,500.56163507580953
2001-02-22,498.00301739014725
2001-02-23,497.9920752464047
2001-02-26,500.0148403235492
2001-02-27,497.86052146447395
2001-02-28,493.8841780377185
2001-03-01,486.67511351830956
2001-03-02,481.7359343505254
2001-03-05,483.6876966283989
2001-03-06,488.31106478562145
2001-03-07,489.4071614378396
2001-03-08,488.72189549702637
2001-03-09,487.1379774099263
2001-03-12,479.0037592654024
2001-03-13,475.4614658031703
2001-03-14,471.3763000789941
2001-03-15,472.6351686650815
2001-03-16,473.1928042785707
2001-03-19,471.498862915567
2001-03-20,470.8308962450627
2001-03-21,471.3789313908198
2001-03-22,467.076696695743
2001-03-23,469.65527404419373
2001-03-26,476.83721416683653
2001-03-27,476.57829793530993
2001-03-28,480.32791983016216
2001-03-29,478.4780258294784
2001-03-30,475.2877188046409
2001-04-02,473.069041170339
2001-04-03,467.99054349410324
2001-04-04,461.7928225371547
2001-04-05,469.3558283761387
2001-04-06,469.4456733948483
2001-04-09,466.8967454789709
2001-04-10,473.5962739205339
2001-04-11,478.3436755910306
2001-04-12,479.260040054226
2001-04-13,479.8654666369716
2001-04-16,482.19009966385113
2001-04-17,482.4660354452055
2001-04-18,493.4694739591671
2001-04-19,492.4690540450897
2001-04-20,487.660822414869
2001-04-23,489.07652111320596
2001-04-24,491.34969189291235
2001-04-25,491.2831367520175
2001-04-26,492.6367095558495
2001-04-27,495.6373994233762
2001-04-30,500.66755421324075
2001-05-01,503.8270808998521
2001-05-02,506.20024371764464
2001-05-03,506.03185351301255
2001-05-04,505.081232021839
2001-05-07,507.36608075211956
2001-05-08,507.6826906326775
2001-05-09,505.9326264230508
2001-05-10,507.3002666663725
2001-05-11,510.34454273712777
2001-05-14,507.898292708296
2001-05-15,506.7364916278276
2001-05-16,503.7142665884317
2001-05-17,510.07426080553665
2001-05-18,512.2174567075912
2001-05-21,516.0842619586738
2001-05-22,520.6633363828774
2001-05-23,525.6952342310921
2001-05-24,526.6146972044082
2001-05-25,526.9714515405021
2001-05-28,524.5214900911282
2001-05-29,526.5929962521824
2001-05-30,521.5426981263378
2001-05-31,525.236726120312
2001-06-01,526.0088850390516
2001-06-04,525.702244278451
2001-06-05,524.7198292052499
2001-06-06,524.6013900024578
2001-06-07,524.2422654862987
2001-06-08,526.1958240648314
2001-06-11,526.1646642337116
2001-06-12,517.6268206376072
2001-06-13,518.3764712428871
2001-06-14,513.019731319812
2001-06-15,507.7746405418351
2001-06-18,504.6146237408204
2001-06-19,505.1453900290824
2001-06-20,502.9065559252841
2001-06-21,503.79053108317817
2001-06-22,505.34748584080313
2001-06-25,502.67361145499586
2001-06-26,500.2926201690872
2001-06-27,499.6259502692728
2001-06-28,501.6731922312895
2001-06-29,506.03718192037815
2001-07-02,505.20449969977
2001-07-03,504.4822953896981
2001-07-04,502.2704476835093
2001-07-05,502.2657809936875
2001-07-06,493.9169325456459
2001-07-09,487.89052114710427
2001-07-10,485.6990963113777
2001-07-11,479.73183193660316
2001-07-12,486.96307273724767
2001-07-13,485.7197857763628
2001-07-16,482.73729034692457
2001-07-17,481.2781484547994
2001-07-18,473.25584080723263
2001-07-19,474.7954624132758
2001-07-20,473.4256663357546
2001-07-23,470.7754869306737
2001-07-24,468.105238705601
2001-07-25,465.94319567000394
2001-07-26,468.21024429791163
2001-07-27,471.3217373011428
2001-07-30,468.20588596536686
2001-07-31,470.8921180570718
2001-08-01,473.28306990220113
2001-08-02,477.025665010379
2001-08-03,474.94007029742704
2001-08-06,475.22168839480986
2001-08-07,475.5954025886683
2001-08-08,475.33503730819547
2001-08-09,466.74204603451784
2001-08-10,465.8785374273395
2001-08-13,463.48121459172927
2001-08-14,467.04271976586443
2001-08-15,465.66850336583195
2001-08-16,464.025178037151
2001-08-17,461.9105159951449
2001-08-20,459.68298438703073
2001-08-21,462.00919171295874
2001-08-22,459.7784966318936
2001-08-23,461.2968680860422
2001-08-24,461.9029856724189
2001-08-27,464.27863764411654
2001-08-28,462.57478991366713
2001-08-29,461.1597876480833
2001-08-30,457.7458283270351
2001-08-31,455.800850912406
2001-09-03,451.56049205056917
2001-09-04,456.8169820211567
2001-09-05,453.1486522685523
2001-09-06,448.7114488264622
2001-09-07,441.9789084254942
2001-09-10,435.4027090421067
2001-09-11,427.09402649084996
2001-09-12,413.59098002285583
2001-09-13,413.29145633167684
2001-09-14,406.27138006517066
2001-09-17,395.2788155059954
2001-09-18,395.87693608933205
2001-09-19,395.3842100681363
2001-09-20,388.26336277641235
2001-09-21,381.640114110427
2001-09-24,385.62620552259875
2001-09-25,386.9662976398371
2001-09-26,389.8771588172936
2001-09-27,388.6764517526282
2001-09-28,398.18219034529824
2001-10-01,397.3892204389065
2001-10-02,397.5549632800406
2001-10-03,396.03006059598937
2001-10-04,403.59377362475647
2001-10-05,402.34236477794246
2001-10-08,400.3879603324956
2001-10-09,401.2784983267101
2001-10-10,403.5069290891372
2001-10-11,411.9606309481866
2001-10-12,411.74169848595824
2001-10-15,411.27325959128456
2001-10-16,413.1784026641111
2001-10-17,417.63121577079994
2001-10-18,415.10410492681683
2001-10-19,416.041553906645
2001-10-22,418.7330466185941
2001-10-23,422.54647818381477
2001-10-24,423.2370349027824
2001-10-25,423.5675680060481
2001-10-26,426.1405953304203
2001-10-29,422.2631812767786
2001-10-30,416.5217226290303
2001-10-31,419.3867332351316
2001-11-01,417.95908599329135
2001-11-02,418.84205124886
2001-11-05,423.74694051687055
2001-11-06,425.76749306191863
2001-11-07,425.013829718626
2001-11-08,429.6805447818771
2001-11-09,428.44809713328954
2001-11-12,426.8952991314215
2001-11-13,431.69492645719635
2001-11-14,433.79669311718067
2001-11-15,436.8208482133494
2001-11-16,436.3447017510987
2001-11-19,441.8103557024479
2001-11-20,440.03817500488714
2001-11-21,441.5724941213022
2001-11-22,441.52883981825966
2001-11-23,442.9004626400683
2001-11-26,446.54595115917454
2001-11-27,445.06268424836964
2001-11-28,440.7197152150172
2001-11-29,439.0096862129898
2001-11-30,437.8574526379942
2001-12-03,436.84630674857794
2001-12-04,437.4197297139645
2001-12-05,442.8836708450391
2001-12-06,444.7933541073484
2001-12-07,444.3856953835804
2001-12-10,443.6849231418374
2001-12-11,441.85983282583345
2001-12-12,442.0168856239756
2001-12-13,436.7796878542637
2001-12-14,432.22119322936516
2001-12-17,430.09144433908665
2001-12-18,429.2396841012063
2001-12-19,427.48831540282936
2001-12-20,428.3317776207595
2001-12-21,430.7486864971311
2001-12-24,434.3482403371911
2001-12-25,435.37006140211776
2001-12-26,434.77536560615863
2001-12-27,434.69420587212085
2001-12-28,440.1892355542165
2001-12-31,439.3448598585425
2002-01-01,439.3393111479449
2002-01-02,435.6885522509906
2002-01-03,440.04636462265137
2002-01-04,445.3202821193462
2002-01-07,447.8915334925978
2002-01-08,445.5029085553999
2002-01-09,446.8819636053852
2002-01-10,443.8011717215871
2002-01-11,444.192944227227
2002-01-14,441.1555763237259
2002-01-15,440.26562861695857
2002-01-16,440.5403985947506
2002-01-17,441.79108005351594
2002-01-18,442.61266670687763
2002-01-21,444.52102840889165
2002-01-22,442.56945402192
2002-01-23,441.9157979596761
2002-01-24,444.991924626083
2002-01-25,449.985897494457
2002-01-28,452.93943172946064
2002-01-29,451.89324638167534
2002-01-30,449.4769396605177
2002-01-31,451.70565850957894
2002-02-01,451.3090014326826
2002-02-04,448.0421221010533
2002-02-05,443.6092279697543
2002-02-06,443.28294849875067
2002-02-07,442.2747056118345
2002-02-08,441.82901079893384
2002-02-11,442.3099775084376
2002-02-12,445.6630610667213
2002-02-13,448.36114794280144
2002-02-14,452.0861548223721
2002-02-15,451.0632003377529
2002-02-18,452.26282082527405
2002-02-19,447.1569046072002
2002-02-20,446.3898340148476
2002-02-21,448.4195554729386
2002-02-22,445.19512064911686
2002-02-25,446.9645768817732
2002-02-26,449.03460122847304
2002-02-27,454.8818126555482
2002-02-28,455.7402815896507
2002-03-01,458.6993722632291
2002-03-04,465.6270654997089
2002-03-05,465.58344672574856
2002-03-06,465.44163764703217
2002-03-07,470.13584520480146
2002-03-08,472.48019504457375
2002-03-11,475.922251189295
2002-03-12,473.46341216484035
2002-03-13,470.4816334328522
2002-03-14,469.226859737255
2002-03-15,470.4459655457611
2002-03-18,471.0539861005992
2002-03-19,472.1165279096894
2002-03-20,472.30029217780003
2002-03-21,473.30025539682237
2002-03-22,474.956691807112
2002-03-25,474.6566074398183
2002-03-26,473.7449361145477
2002-03-27,477.8906440319553
2002-03-28,478.69564618595183
2002-03-29,477.09033321660417
2002-04-01,473.7079823346637
2002-04-02,474.16382414382474
2002-04-03,475.93377812337644
2002-04-04,476.66602858551846
2002-04-05,480.4214096218654
2002-04-08,481.3800434302067
2002-04-09,479.38296710238683
2002-04-10,480.10778346394324
2002-04-11,477.5487827410935
2002-04-12,478.12955939060214
2002-04-15,478.7031318022758
2002-04-16,481.07613089769364
2002-04-17,483.1036824836114
2002-04-18,483.2467083433729
2002-04-19,484.4658773204444
2002-04-22,485.2200988839097
2002-04-23,484.2525966313509
2002-04-24,483.2568853614798
2002-04-25,480.22760598210726
2002-04-26,480.4448842044013
2002-04-29,477.29064131986127
2002-04-30,475.7774454139707
2002-05-01,475.96195554184044
2002-05-02,477.6069654546887
2002-05-03,475.40836575125866
2002-05-06,472.7868253626454
2002-05-07,471.03839164404775
2002-05-08,474.7354127338048
2002-05-09,475.72234287123445
2002-05-10,474.51825763696485
2002-05-13,474.44169235844225
2002-05-14,477.58380925331346
2002-05-15,478.9488606090188
2002-05-16,479.8834601325363
2002-05-17,479.0093129466277
2002-05-20,479.2424481012153
2002-05-21,480.97521709522937
2002-05-22,478.45421379745096
2002-05-23,479.2823546262993
2002-05-24,480.9853932101291
2002-05-27,482.712578324773
2002-05-28,479.5629381035131
2002-05-29,476.77306995934305
2002-05-30,474.6792596376441
2002-05-31,475.54262372516945
2002-06-03,474.5897174519558
2002-06-04,469.2520618031546
2002-06-05,469.837116261684
2002-06-06,467.0998538639235
2002-06-07,463.2050942078431
2002-06-10,463.82717543674556
2002-06-11,464.8477219960313
2002-06-12,459.96153533490883
2002-06-13,456.5809393294183
2002-06-14,448.03316510616133
2002-06-17,449.55557577131214
2002-06-18,449.30825658188627
2002-06-19,441.2823288375437
2002-06-20,437.0313922076845
2002-06-21,435.63582201126616
2002-06-24,430.05968744574574
2002-06-25,432.609384405036
2002-06-26,420.8031306084873
2002-06-27,425.50607840717976
2002-06-28,430.1917401312343
2002-07-01,431.46497617516826
2002-07-02,426.9172468511903
2002-07-03,425.57119599349744
2002-07-04,426.85819274079756
2002-07-05,433.77475178502107
2002-07-08,432.2245376381474
2002-07-09,431.8413440411851
2002-07-10,428.83316722662204
2002-07-11,420.5794794388301
2002-07-12,421.736343243367
2002-07-15,411.1143139035645
2002-07-16,405.67369827744216
2002-07-17,407.9857491290968
2002-07-18,411.8777978412855
2002-07-19,405.1368271011536
2002-07-22,398.46615396770204
2002-07-23,396.8962836382887
2002-07-24,389.0815330004576
2002-07-25,389.81743480427957
2002-07-26,387.1312653015298
2002-07-29,395.4120259498252
2002-07-30,396.8699355231428
2002-07-31,398.1680449397579
2002-08-01,393.930004144703
