Date,ACFM ASIA SMALL CAP
2011-06-03,930.7266383896861
2011-06-06,927.7072577160584
2011-06-07,925.8915861045533
2011-06-08,929.3542748061141
2011-06-09,930.8902334552156
2011-06-10,936.4439110208522
2011-06-13,929.1758580221111
2011-06-14,928.3272270653009
2011-06-15,940.8403712905921
2011-06-16,936.4031120804605
2011-06-17,921.9568768957106
2011-06-20,914.4543652315064
2011-06-21,920.0150177491466
2011-06-22,927.0992497701845
2011-06-23,940.0020005260913
2011-06-24,948.1113680001736
2011-06-27,932.9092193145582
2011-06-28,933.0084865428354
2011-06-29,940.4075004911704
2011-06-30,944.4238470618343
2011-07-01,948.5856561047517
2011-07-04,956.9679195717033
2011-07-05,959.2531469441271
2011-07-06,973.1944888649799
2011-07-07,970.8005674039138
2011-07-08,982.8444392984834
2011-07-11,997.7420172227368
2011-07-12,985.4334007764321
2011-07-13,983.8273285105671
2011-07-14,983.1019517391596
2011-07-15,990.66990163866
2011-07-18,996.507427217301
2011-07-19,986.5716470495164
2011-07-20,992.8048014808828
2011-07-21,981.2782426500904
2011-07-22,993.3411149691154
2011-07-25,990.8525832727363
2011-07-26,987.6733897263647
2011-07-27,995.270643288163
2011-07-28,995.0134377936454
2011-07-29,985.2507644574357
2011-08-01,1012.1653777421923
2011-08-02,996.8552495559723
2011-08-03,976.8442931475133
2011-08-04,966.7911153112408
2011-08-05,929.8377961825789
2011-08-08,902.2533725942534
2011-08-09,886.2231582356648
2011-08-10,907.8367240014752
2011-08-11,901.2112853419667
2011-08-12,905.9006768692976
2011-08-15,902.8031881144382
2011-08-16,913.0452830709651
2011-08-17,911.8317549273445
2011-08-18,910.1357838884787
2011-08-19,878.4966433946296
2011-08-22,864.2797942359223
2011-08-23,878.8248294908933
2011-08-24,869.3335193135877
2011-08-25,870.4219708978974
2011-08-26,873.2244597090466
2011-08-29,873.3694701252363
2011-08-30,892.091911673342
2011-08-31,904.372082281494
2011-09-01,912.6058907735271
2011-09-02,913.2202777950394
2011-09-05,902.2879371996445
2011-09-06,892.4553305483303
2011-09-07,904.8714106215516
2011-09-08,908.2556763776092
2011-09-09,921.5073340049555
2011-09-12,915.4615258168341
2011-09-13,912.2274411456951
2011-09-14,894.573427808876
2011-09-15,891.1197222482105
2011-09-16,913.0041666784659
2011-09-19,915.0008538057399
2011-09-20,898.2511202343713
2011-09-21,898.3233103610273
2011-09-22,887.0601247949461
2011-09-23,871.2886474352575
2011-09-26,839.9045349847383
2011-09-27,856.0542896004335
2011-09-28,870.7541961051073
2011-09-29,874.6623226158691
2011-09-30,887.7164197289399
2011-10-03,877.15612963015
2011-10-04,861.50744016196
2011-10-05,846.37080312702
2011-10-06,856.3981887059294
2011-10-07,862.0782199355851
2011-10-10,854.8274123809937
2011-10-11,871.3426512203584
2011-10-12,865.1439946368903
2011-10-13,885.0689809582301
2011-10-14,863.6943850748744
2011-10-17,888.8525985097926
2011-10-18,876.3467865154583
2011-10-19,873.7917993695875
2011-10-20,866.0858175613552
2011-10-21,858.8066850239836
2011-10-24,875.3133947375943
2011-10-25,873.4909798388145
2011-10-26,878.9331871836068
2011-10-27,876.9421380560141
2011-10-28,882.6192262700145
2011-10-31,878.0262582104932
2011-11-01,883.813382167764
2011-11-02,872.3838581969608
2011-11-03,871.0691007910768
2011-11-04,885.7734538689936
2011-11-07,885.4288521697935
2011-11-08,875.9518091704413
2011-11-09,895.5923467718485
2011-11-10,871.5651436036264
2011-11-11,867.3378094767613
2011-11-14,883.3324446003107
2011-11-15,883.8735244340238
2011-11-16,873.5097356708461
2011-11-17,878.3542506875117
2011-11-18,869.450480686474
2011-11-21,862.8803643694077
2011-11-22,860.1562543399466
2011-11-23,857.9067997885056
2011-11-24,854.9958417637557
2011-11-25,848.9163620759442
2011-11-28,851.2611992815634
2011-11-29,868.7046943353243
2011-11-30,857.1774986000742
2011-12-01,872.0576931151388
2011-12-02,875.7402765925805
2011-12-05,878.2776141152202
2011-12-06,870.8038137501674
2011-12-07,881.4784276101053
2011-12-08,882.8478888214463
2011-12-09,869.7390022130584
2011-12-12,881.5338755171322
2011-12-13,883.8529908981415
2011-12-14,887.7396095478927
2011-12-15,872.3897326509186
2011-12-16,871.5453852539875
2011-12-19,857.7952101518983
2011-12-20,858.2223308867615
2011-12-21,874.043354782027
2011-12-22,868.8651051056133
2011-12-23,876.0924106509256
2011-12-26,876.3664885800771
2011-12-27,872.4890436289108
2011-12-28,878.2165277447535
2011-12-29,883.4443143522595
2011-12-30,889.880761959705
2012-01-02,888.6908328849111
2012-01-03,890.899357986527
2012-01-04,909.1227433460349
2012-01-05,912.6405189473543
2012-01-06,912.8530314174358
2012-01-09,913.8085545689758
2012-01-10,919.3024903937859
2012-01-11,927.8997042907307
2012-01-12,917.458849494209
2012-01-13,930.8064106012382
2012-01-16,926.0526296005183
2012-01-17,933.226839764884
2012-01-18,929.2165111476548
2012-01-19,929.286583114233
2012-01-20,934.2220437079674
2012-01-23,928.1427260330559
2012-01-24,927.694396360882
2012-01-25,932.2381642798138
2012-01-26,927.0262828356264
2012-01-27,933.3050004361747
2012-01-30,933.5875534256289
2012-01-31,942.7811217826276
2012-02-01,942.1713939989846
2012-02-02,954.3598783404782
2012-02-03,956.9240183520503
2012-02-06,963.2234393252701
2012-02-07,950.8945163515452
2012-02-08,963.9356882442004
2012-02-09,963.8053951095579
2012-02-10,965.2307442291672
2012-02-13,968.4574172224011
2012-02-14,970.1337489348872
2012-02-15,988.1378179059494
2012-02-16,977.8778091403793
2012-02-17,973.2086511447923
2012-02-20,968.2477374730703
2012-02-21,968.280708133037
2012-02-22,975.0781575812169
2012-02-23,973.5432250351157
2012-02-24,963.224183592678
2012-02-27,965.449407926258
2012-02-28,968.7752785717234
2012-02-29,970.944170175659
2012-03-01,969.5137807458599
2012-03-02,985.2166901065334
2012-03-05,976.7817309925457
2012-03-06,978.3128931981666
2012-03-07,976.7134364411751
2012-03-08,973.6199117961387
2012-03-09,989.7000971962942
2012-03-12,983.29870523936
2012-03-13,985.5787520907129
2012-03-14,990.3543606000443
2012-03-15,989.3554668620516
2012-03-16,984.436298888262
2012-03-19,977.3172867220848
2012-03-20,973.4893900258762
2012-03-21,971.0716349358175
2012-03-22,975.2685458429909
2012-03-23,967.1063430464803
2012-03-26,955.8280755692908
2012-03-27,967.2584810947013
2012-03-28,969.1063299210368
2012-03-29,966.6920830228061
2012-03-30,968.1723828049553
2012-04-02,970.3076896564702
2012-04-03,961.96068335875
2012-04-04,966.3896922449296
2012-04-05,966.7502754159252
2012-04-06,967.6161646124815
2012-04-09,961.8595271418163
2012-04-10,961.8975643716583
2012-04-11,955.1117874873121
2012-04-12,958.1290353233538
2012-04-13,973.2402399848213
2012-04-16,971.307271673487
2012-04-17,961.2407618457603
2012-04-18,970.1073983297692
2012-04-19,962.283730952884
2012-04-20,957.0186369091598
2012-04-23,959.032316772709
2012-04-24,949.175994664124
2012-04-25,954.1783159215353
2012-04-26,955.3025769555085
2012-04-27,950.6119797335355
2012-04-30,959.147418057683
2012-05-01,952.9331518234779
2012-05-02,969.7192272003163
2012-05-03,967.0982700755169
2012-05-04,971.5133588598144
2012-05-07,956.7301354206882
2012-05-08,965.8930145984133
2012-05-09,958.0632090694776
2012-05-10,954.3411233965514
2012-05-11,942.9584361491686
2012-05-14,939.4009613024632
2012-05-15,937.2920503777104
2012-05-16,918.6695685435328
2012-05-17,933.1452400284808
2012-05-18,911.667996007466
2012-05-21,911.4447632836204
2012-05-22,919.6843114888554
2012-05-23,921.271028032887
2012-05-24,919.1160742875019
2012-05-25,921.8062050923036
2012-05-28,919.5974282813206
2012-05-29,932.798656528678
2012-05-30,939.0180302622276
2012-05-31,944.3706828292002
2012-06-01,931.5602118329324
2012-06-04,897.6657957734222
2012-06-05,909.5728960293859
2012-06-06,917.4156154783799
2012-06-07,919.4280101598127
2012-06-08,916.2389456519618
2012-06-11,926.9006162825045
2012-06-12,928.140051112746
2012-06-13,922.2342700250415
2012-06-14,916.9578222039667
2012-06-15,922.2960705008336
2012-06-18,936.9649558047362
2012-06-19,927.2802803297908
2012-06-20,934.3470890629715
2012-06-21,937.7763910303856
2012-06-22,938.1112052401147
2012-06-25,943.3511903100244
2012-06-26,941.0021292624928
2012-06-27,947.9889551342382
2012-06-28,956.296865036652
2012-06-29,947.1461468339368
2012-07-02,960.5137386965534
2012-07-03,965.1726217762232
2012-07-04,976.6043326649453
2012-07-05,985.6015979923043
2012-07-06,991.7381991728307
2012-07-09,982.6201093078936
2012-07-10,984.3869626684502
2012-07-11,983.362523180012
2012-07-12,979.6387439954276
2012-07-13,979.0321291781644
2012-07-16,981.0658424405491
2012-07-17,980.3803739494693
2012-07-18,969.1042183890714
2012-07-19,978.7882435011544
2012-07-20,979.1489121078973
2012-07-23,965.5284644983103
2012-07-24,966.9143489923848
2012-07-25,954.3822008533372
2012-07-26,948.8590175194694
2012-07-27,950.2412301304905
2012-07-30,968.1422309320933
2012-07-31,968.1503784576137
2012-08-01,969.2432912906036
2012-08-02,979.3411396468615
2012-08-03,954.2399577549317
2012-08-06,960.862525561137
2012-08-07,962.5681696536795
2012-08-08,972.1148755696493
2012-08-09,980.2797374389789
2012-08-10,981.8272599466729
2012-08-13,977.6991972929692
2012-08-14,983.7578720584305
2012-08-15,982.8513441894416
2012-08-16,979.6314245963274
2012-08-17,988.3961992173448
2012-08-20,985.423482001026
2012-08-21,978.8119666121258
2012-08-22,977.5386253771678
2012-08-23,979.0493843161767
2012-08-24,976.7719885763942
2012-08-27,974.6460782655813
2012-08-28,964.0345313396766
2012-08-29,968.4468337358826
2012-08-30,965.8729351470479
2012-08-31,954.3986090522309
2012-09-03,959.73116587296
2012-09-04,957.6244155313062
2012-09-05,946.3427718672938
2012-09-06,940.2337949340672
2012-09-07,945.9622328471128
2012-09-10,949.7729460113785
2012-09-11,946.0180194101539
2012-09-12,951.7189000041258
2012-09-13,954.6849049607307
2012-09-14,946.0417394848989
2012-09-17,945.2459789948593
2012-09-18,952.7957608764253
2012-09-19,961.2469997973908
2012-09-20,960.1281673774212
2012-09-21,964.7183053796161
2012-09-24,971.8985350697134
2012-09-25,972.8355172051668
2012-09-26,975.6914774189302
2012-09-27,978.8470958150475
2012-09-28,980.3023807062244
2012-10-01,971.9600891639731
2012-10-02,967.0744916695483
2012-10-03,962.1224310672859
2012-10-04,961.6121170470651
2012-10-05,961.4671920976823
2012-10-08,966.9808976230585
2012-10-09,967.4373874873743
2012-10-10,956.8806852679904
2012-10-11,949.3800084392003
2012-10-12,953.5047456174273
2012-10-15,955.1094128848005
2012-10-16,954.7712683081966
2012-10-17,956.455627783305
2012-10-18,961.1293087624799
2012-10-19,962.843602369624
2012-10-22,960.2320591580509
2012-10-23,966.7849959443473
2012-10-24,966.8057885988741
2012-10-25,966.4496136282891
2012-10-26,960.6848399617103
2012-10-29,958.0120208142185
2012-10-30,951.5739474842047
2012-10-31,957.4958642357391
2012-11-01,964.2854404566706
2012-11-02,976.829311815123
2012-11-05,978.8631977147845
2012-11-06,976.5320914384203
2012-11-07,986.1367860015856
2012-11-08,979.4797888714988
2012-11-09,981.2418533365662
2012-11-12,976.0083752791669
2012-11-13,971.082930299754
2012-11-14,968.5600701837864
2012-11-15,963.1218148360861
2012-11-16,969.2712855835482
2012-11-19,968.8263783623439
2012-11-20,968.20588044758
2012-11-21,963.635392191944
2012-11-22,963.72008701547
2012-11-23,963.2987076739215
2012-11-26,968.1155288290768
2012-11-27,972.723594978583
2012-11-28,970.4836611221718
2012-11-29,973.7617536082794
2012-11-30,971.2379764175392
2012-12-03,968.5814069681823
2012-12-04,973.0199493458755
2012-12-05,974.6086950983629
2012-12-06,984.1643063167736
2012-12-07,989.2677534188003
2012-12-10,989.355682599748
2012-12-11,980.751875676265
2012-12-12,980.311621864834
2012-12-13,976.965571940512
2012-12-14,977.2270190274462
2012-12-17,972.4326333443712
2012-12-18,971.5892383124599
2012-12-19,976.9046903094578
2012-12-20,976.4720791417294
2012-12-21,978.7234431387416
2012-12-24,976.2113374226197
2012-12-25,979.5159561876461
2012-12-26,980.7124557648057
2012-12-27,983.8344530963767
2012-12-28,988.2111656192583
2012-12-31,990.0148210996065
2013-01-01,990.5622103653202
2013-01-02,990.9878574344176
2013-01-03,1007.8890759680575
2013-01-04,1018.796872479908
2013-01-07,1021.2328812353526
2013-01-08,1020.7166020400374
2013-01-09,1027.6316884201738
2013-01-10,1018.081719053349
2013-01-11,1005.553749090486
2013-01-14,1006.467177394101
2013-01-15,1012.0597091669594
2013-01-16,1008.1032378616504
2013-01-17,994.9170570909072
2013-01-18,1012.5953784341606
2013-01-21,1012.4827441284694
2013-01-22,1019.0727062841904
2013-01-23,1012.4461436645108
2013-01-24,1000.0304245155816
2013-01-25,992.5740665296898
2013-01-28,993.2479510098491
2013-01-29,995.1750672912083
2013-01-30,995.5441783631021
2013-01-31,996.4479139549267
2013-02-01,984.1338101543848
2013-02-04,999.1762970614736
2013-02-05,989.4926401476288
2013-02-06,998.8347670370786
2013-02-07,1009.4074416200181
2013-02-08,1008.1628130808258
2013-02-11,1004.7524956255813
2013-02-12,1001.2457177948379
2013-02-13,997.7084697305878
2013-02-14,1010.2628557507721
2013-02-15,1002.8868516247752
2013-02-18,1013.2853376506233
2013-02-19,1016.6369265452117
2013-02-20,1023.342246184362
2013-02-21,1029.9684109196487
2013-02-22,1033.790326087001
2013-02-25,1033.0022795282282
2013-02-26,1045.3621934433675
2013-02-27,1045.8401150772168
2013-02-28,1059.252723808727
2013-03-01,1066.4683393402174
2013-03-04,1063.8231299600218
2013-03-05,1067.2066900002853
2013-03-06,1079.8626852616208
2013-03-07,1066.8197976928404
2013-03-08,1073.8562524462911
2013-03-11,1077.7528761912467
2013-03-12,1071.6049354745048
2013-03-13,1074.7712606520909
2013-03-14,1079.1067738929821
2013-03-15,1085.2645266219815
2013-03-18,1080.8154531252117
2013-03-19,1095.3263179607138
2013-03-20,1087.0202328889006
2013-03-21,1101.6622416262917
2013-03-22,1089.7810728461855
2013-03-25,1108.5706496065065
2013-03-26,1113.6515721800424
2013-03-27,1129.9295775909102
2013-03-28,1122.7514144200675
2013-03-29,1121.7489957683124
2013-04-01,1100.3885079352913
2013-04-02,1094.832525953429
2013-04-03,1105.7379588563672
2013-04-04,1097.3310701224218
2013-04-05,1084.1946328156546
2013-04-08,1084.2086240382876
2013-04-09,1081.3960405810603
2013-04-10,1083.920228622496
2013-04-11,1088.2091144101314
2013-04-12,1094.2679157797602
2013-04-15,1092.6318772202017
2013-04-16,1087.9118703572972
2013-04-17,1108.0760040295725
2013-04-18,1098.3521754023457
2013-04-19,1101.8300184462223
2013-04-22,1120.3313657758044
2013-04-23,1121.3311094199112
2013-04-24,1137.8309215133106
2013-04-25,1142.0939774955561
2013-04-26,1142.3168675511101
2013-04-29,1134.7529787796539
2013-04-30,1140.6138308503234
2013-05-01,1140.3017923017467
2013-05-02,1145.4847868694574
2013-05-03,1138.1622000835819
2013-05-06,1147.050425640624
2013-05-07,1166.2106789881145
2013-05-08,1165.389944614674
2013-05-09,1164.3101952256452
2013-05-10,1165.5708226166023
2013-05-13,1165.295204024074
2013-05-14,1166.7667281364477
2013-05-15,1172.1755580240872
2013-05-16,1164.73837685538
2013-05-17,1179.5007255304083
2013-05-20,1189.6940658915917
2013-05-21,1185.983992437902
2013-05-22,1179.0870915119299
2013-05-23,1134.8375763374247
2013-05-24,1142.7874417536648
2013-05-27,1132.1372880096299
2013-05-28,1142.4303643418018
2013-05-29,1145.4492186592447
2013-05-30,1114.01662247412
2013-05-31,1124.6726388060026
2013-06-03,1104.0714242987822
2013-06-04,1103.7215029619938
2013-06-05,1093.5524057261966
2013-06-06,1065.7997438465209
2013-06-07,1055.7757055455438
2013-06-10,1074.4759285118598
2013-06-11,1065.5319788240483
2013-06-12,1065.6157887831166
2013-06-13,1045.3876055596024
2013-06-14,1049.7201465903233
2013-06-17,1064.695051569999
2013-06-18,1058.5555822787985
2013-06-19,1066.9255347946341
2013-06-20,1048.9785885059316
2013-06-21,1051.0528355532579
2013-06-24,1037.2236934668213
2013-06-25,1026.6583363195239
2013-06-26,1032.6814352068252
2013-06-27,1046.648605748541
2013-06-28,1067.8164469653052
2013-07-01,1074.380315969581
2013-07-02,1079.627323637552
2013-07-03,1080.0845157209571
2013-07-04,1084.9208815172997
2013-07-05,1095.2101763717367
2013-07-08,1078.2351909929819
2013-07-09,1096.0388056704253
2013-07-10,1093.1917609999207
2013-07-11,1097.7371590169232
2013-07-12,1099.218031802902
2013-07-15,1100.6902227535095
2013-07-16,1101.2320044346354
2013-07-17,1103.1303477763488
2013-07-18,1101.7496931856317
2013-07-19,1089.4139631907792
2013-07-22,1096.3531288208665
2013-07-23,1098.9954891143632
2013-07-24,1096.0307182037225
2013-07-25,1091.0792303422402
2013-07-26,1084.8688056296521
2013-07-29,1062.5910015047173
2013-07-30,1072.7572769893284
2013-07-31,1057.5804668062688
2013-08-01,1069.4182843584451
2013-08-02,1082.4303669418525
2013-08-05,1089.9556602941223
2013-08-06,1090.3651075985163
2013-08-07,1079.0110075900411
2013-08-08,1073.8845086920023
2013-08-09,1076.0604507699597
2013-08-12,1075.6504725997875
2013-08-13,1085.3471507322183
2013-08-14,1088.6890697510391
2013-08-15,1082.5754218774027
2013-08-16,1073.072134820039
2013-08-19,1069.2438884167036
2013-08-20,1048.7017791756634
2013-08-21,1046.8138000890945
2013-08-22,1039.6617101099137
2013-08-23,1045.639594458546
2013-08-26,1048.3865068727887
2013-08-27,1040.761638338399
2013-08-28,1026.8516644157435
2013-08-29,1040.6391967724137
2013-08-30,1044.484003668396
2013-09-02,1048.413892933928
2013-09-03,1062.8134786613705
2013-09-04,1064.2994614439285
2013-09-05,1069.4507553890253
2013-09-06,1068.466747822923
2013-09-09,1074.8497779641089
2013-09-10,1080.3806477018545
2013-09-11,1082.454964751872
2013-09-12,1088.3084388035136
2013-09-13,1092.2378532700911
2013-09-16,1092.754812374633
2013-09-17,1091.7715564122625
2013-09-18,1099.3888193706032
2013-09-19,1100.2420678294216
2013-09-20,1101.841184325615
2013-09-23,1108.0568154719808
2013-09-24,1107.3087796835282
2013-09-25,1103.2348450745178
2013-09-26,1112.7638720939829
2013-09-27,1113.053364245842
2013-09-30,1105.4215564525407
2013-10-01,1106.059999706803
2013-10-02,1096.9684477346511
2013-10-03,1095.690762976812
2013-10-04,1094.6856245263627
2013-10-07,1084.9223494960925
2013-10-08,1088.5835260321605
2013-10-09,1101.7671012912272
2013-10-10,1100.8727580234986
2013-10-11,1109.4590975002347
2013-10-14,1106.043881057121
2013-10-15,1112.9291189555267
2013-10-16,1109.303360690639
2013-10-17,1108.3296311858935
2013-10-18,1111.1803515088568
2013-10-21,1115.720463927555
2013-10-22,1108.6602213819092
2013-10-23,1103.043882067941
2013-10-24,1108.0083503973462
2013-10-25,1099.5887570617915
2013-10-28,1103.6954293705742
2013-10-29,1099.1372290614358
2013-10-30,1103.9473513186417
2013-10-31,1113.4665684270267
2013-11-01,1111.3615320966003
2013-11-04,1108.6990093193087
2013-11-05,1113.059098062528
2013-11-06,1111.3290983483153
2013-11-07,1115.0099916274064
2013-11-08,1110.198266567211
2013-11-11,1100.8435263596725
2013-11-12,1102.5944648953025
2013-11-13,1101.8611613363562
2013-11-14,1105.9543838496138
2013-11-15,1113.8620525640742
2013-11-18,1115.9698236215418
2013-11-19,1114.7387394674824
2013-11-20,1120.8716152970458
2013-11-21,1112.9941884997766
2013-11-22,1107.0049372758608
2013-11-25,1111.5330595736414
2013-11-26,1106.898300350367
2013-11-27,1100.5824683590613
2013-11-28,1102.8371055640457
2013-11-29,1103.729682710066
2013-12-02,1109.4838883893472
2013-12-03,1109.5233818858003
2013-12-04,1104.1610082510101
2013-12-05,1093.8436804923306
2013-12-06,1088.1547733929833
2013-12-09,1090.510136411676
2013-12-10,1087.038856410876
2013-12-11,1081.7069225933233
2013-12-12,1076.8854204744243
2013-12-13,1076.3155110248988
2013-12-16,1064.767289429455
2013-12-17,1072.5393359284665
2013-12-18,1072.6759999822636
2013-12-19,1072.8803345167814
2013-12-20,1073.0550772996355
2013-12-23,1071.97135479189
2013-12-24,1072.726108457314
2013-12-25,1073.586525092104
2013-12-26,1081.2161936337259
2013-12-27,1083.4407130647398
2013-12-30,1090.9251082330588
2013-12-31,1096.1686652238664
2014-01-01,1096.4241305809867
2014-01-02,1106.0775511332522
2014-01-03,1110.6495790939327
2014-01-06,1104.2603478197673
2014-01-07,1103.5004798541215
2014-01-08,1115.9103218835594
2014-01-09,1113.5406842723928
2014-01-10,1113.5449482032986
2014-01-13,1121.9251462850818
2014-01-14,1106.2058741724547
2014-01-15,1119.5526648786079
2014-01-16,1121.5464389970525
2014-01-17,1130.0748201029508
2014-01-20,1129.886367347953
2014-01-21,1130.9234543231419
2014-01-22,1130.509866386036
2014-01-23,1115.2285486251621
2014-01-24,1109.616014394107
2014-01-27,1084.1609056714701
2014-01-28,1084.0831520409076
2014-01-29,1109.7823656997598
2014-01-30,1099.6807999023406
2014-01-31,1109.2470271759296
2014-02-03,1096.1634198851773
2014-02-04,1063.8274200664232
2014-02-05,1068.8533874520092
2014-02-06,1067.9802910050971
2014-02-07,1079.3873086114122
2014-02-10,1086.3415080457694
2014-02-11,1085.0543462923451
2014-02-12,1101.7618942329273
2014-02-13,1088.5384517328932
2014-02-14,1083.4732071499889
2014-02-17,1090.705408107286
2014-02-18,1093.5345793676502
2014-02-19,1093.6897363269597
2014-02-20,1083.5290230927965
2014-02-21,1093.6083342161755
2014-02-24,1093.806735369925
2014-02-25,1100.2664056285685
2014-02-26,1103.1206001935452
2014-02-27,1102.3158118889241
2014-02-28,1091.6808540523452
2014-03-03,1090.2227941725043
2014-03-04,1094.3281522869097
2014-03-05,1101.6521140185484
2014-03-06,1100.5185156416655
2014-03-07,1102.4051338416052
2014-03-10,1096.8968266387753
2014-03-11,1103.6770088749786
2014-03-12,1087.3119802177423
2014-03-13,1089.2734780158942
2014-03-14,1073.6416494482412
2014-03-17,1067.3911966139372
2014-03-18,1081.9327342225995
2014-03-19,1079.6096838425321
2014-03-20,1070.3723641783963
2014-03-21,1071.3050415574025
2014-03-24,1082.9650652425855
2014-03-25,1080.3425107080402
2014-03-26,1084.0951676143006
2014-03-27,1092.8603822888847
2014-03-28,1096.2617089324988
2014-03-31,1101.9404008003355
2014-04-01,1106.0774671092609
2014-04-02,1113.879652309674
2014-04-03,1118.0480444464797
2014-04-04,1120.4104517624482
2014-04-07,1108.2147481968805
2014-04-08,1100.7424031209061
2014-04-09,1094.618530605178
2014-04-10,1093.3128804292965
2014-04-11,1082.3104750034759
2014-04-14,1082.7543933141253
2014-04-15,1084.1279449426713
2014-04-16,1096.9147243131765
2014-04-17,1098.8068627021482
2014-04-18,1103.0993755004883
2014-04-21,1102.6882192571893
2014-04-22,1098.7730233627663
2014-04-23,1100.6823288249254
2014-04-24,1101.6594760900946
2014-04-25,1098.1397606513924
2014-04-28,1088.9414849620648
2014-04-29,1092.6895907788683
2014-04-30,1087.3378250469716
2014-05-01,1095.8377204853084
2014-05-02,1098.5469333135404
2014-05-05,1099.1081987367188
2014-05-06,1098.230801399988
2014-05-07,1081.8471618199428
2014-05-08,1085.9652520576872
2014-05-09,1094.8407607277854
2014-05-12,1089.787988032775
2014-05-13,1101.0342575440302
2014-05-14,1108.7074196830033
2014-05-15,1108.8638943211809
2014-05-16,1101.641099325097
2014-05-19,1098.608777235175
2014-05-20,1100.7929999269843
2014-05-21,1102.7703118989857
2014-05-22,1116.4948585657185
2014-05-23,1124.423121219071
2014-05-26,1130.3541525075304
2014-05-27,1132.620150061749
