Date,BANGLADESH IMI
2010-11-30,1000.0
2010-12-01,1014.4571172738305
2010-12-02,1022.7685154119902
2010-12-03,1006.4898160820627
2010-12-06,1004.8262466382845
2010-12-07,978.649911021741
2010-12-08,972.2875636351629
2010-12-09,982.9345973113738
2010-12-10,979.6633529061318
2010-12-13,933.2198335490249
2010-12-14,940.3088498465703
2010-12-15,927.0428843438663
2010-12-16,936.4928269672508
2010-12-17,939.6619471801821
2010-12-20,911.3737907225776
2010-12-21,941.0895126698812
2010-12-22,947.2578421231495
2010-12-23,945.6103697871038
2010-12-24,941.8984193283184
2010-12-27,956.4809073161922
2010-12-28,961.1373259761828
2010-12-29,967.2577777891495
2010-12-30,963.8002062227143
2010-12-31,954.2092608587151
2011-01-03,938.8425553971002
2011-01-04,910.6591612650324
2011-01-05,921.4043116806305
2011-01-06,902.0857138201777
2011-01-07,905.7684053535855
2011-01-10,759.32774913316
2011-01-11,885.885536703426
2011-01-12,895.8785064322933
2011-01-13,865.3312993159234
2011-01-14,863.5503824822767
2011-01-17,845.2252729502532
2011-01-18,815.360940958814
2011-01-19,784.4316294317889
2011-01-20,706.4285005579017
2011-01-21,697.4580624596103
2011-01-24,691.5270052222378
2011-01-25,749.185149396608
2011-01-26,806.2773638769315
2011-01-27,812.2241836294438
2011-01-28,818.5729451381802
2011-01-31,821.8858017598407
2011-02-01,797.8375703676164
2011-02-02,804.4154685985495
2011-02-03,795.0628086030266
2011-02-04,799.5795443461601
2011-02-07,719.1336683849622
2011-02-08,765.9815681179381
2011-02-09,747.5893602180101
2011-02-10,739.4016814035564
2011-02-11,742.129899547618
2011-02-14,633.3836424233755
2011-02-15,674.6017453563206
2011-02-16,674.4021221285474
2011-02-17,671.3477197048854
2011-02-18,668.492387319252
2011-02-21,695.4134162351359
2011-02-22,695.5152201171758
2011-02-23,675.5793331222185
2011-02-24,649.7526548218674
2011-02-25,651.7849780920866
2011-02-28,577.3639036071755
2011-03-01,622.6333586799842
2011-03-02,583.7904216540478
2011-03-03,597.6058052799248
2011-03-04,595.4486149177634
2011-03-07,629.4801917079747
2011-03-08,663.1829188285603
2011-03-09,689.5182205208874
2011-03-10,732.0407087840883
2011-03-11,729.8984602414563
2011-03-14,697.5438181957622
2011-03-15,678.2234727824457
2011-03-16,680.845937699139
2011-03-17,675.9900362819852
2011-03-18,670.3958338314977
2011-03-21,678.6367138237422
2011-03-22,664.3352075257658
2011-03-23,649.5400266455454
2011-03-24,629.5108730936654
2011-03-25,632.0032803966379
2011-03-28,635.0133016434717
2011-03-29,634.6227253108527
2011-03-30,630.9869822931539
2011-03-31,635.3395372355473
2011-04-01,637.360622996582
2011-04-04,649.8037958795331
2011-04-05,641.6856551828237
2011-04-06,632.5709709869626
2011-04-07,642.2078469966493
2011-04-08,635.7790950817886
2011-04-11,605.7709459169473
2011-04-12,617.2898698115778
2011-04-13,612.875686183709
2011-04-14,614.7194631019281
2011-04-15,616.4888387239791
2011-04-18,620.4874336062477
2011-04-19,611.0168857610922
2011-04-20,591.7276895089026
2011-04-21,592.9758890729505
2011-04-22,592.9758890729505
2011-04-25,564.3287470686311
2011-04-26,557.8904180546322
2011-04-27,583.1190946715112
2011-04-28,575.1665163516736
2011-04-29,574.662528436294
2011-05-02,571.5991516098155
2011-05-03,561.9392598792566
2011-05-04,568.8429549760456
2011-05-05,572.4089088620841
2011-05-06,576.5915403954921
2011-05-09,562.6922535206043
2011-05-10,548.539308510357
2011-05-11,547.1619415871564
2011-05-12,561.2397530407796
2011-05-13,560.8644079049902
2011-05-16,575.3914942797909
2011-05-17,578.1735177389872
2011-05-18,570.688960537989
2011-05-19,566.3414790600481
2011-05-20,570.30316826174
2011-05-23,539.3667317667094
2011-05-24,542.3913798206776
2011-05-25,528.2727951458478
2011-05-26,536.4111186654233
2011-05-27,530.3736723438383
2011-05-30,548.9805596812033
2011-05-31,563.7359015390787
2011-06-01,553.3230218461343
2011-06-02,561.2707436263943
2011-06-03,556.2452895853557
2011-06-06,564.0456421905866
2011-06-07,576.1723349578081
2011-06-08,581.5334250102819
2011-06-09,592.4077920684912
2011-06-10,598.5138129074171
2011-06-13,589.4834718520332
2011-06-14,579.0077083967562
2011-06-15,588.0818260813382
2011-06-16,589.2590892003025
2011-06-17,582.4429173140435
2011-06-20,571.1007739549023
2011-06-21,575.7555984918387
2011-06-22,580.8520380549813
2011-06-23,597.4096173833873
2011-06-24,596.7137290186272
2011-06-27,604.095487575595
2011-06-28,601.8849259034632
2011-06-29,606.7542182273984
2011-06-30,609.2091352244104
2011-07-01,609.8821782876655
2011-07-04,607.971991094474
2011-07-05,615.7662137369355
2011-07-06,630.5481101580193
2011-07-07,635.4188972079816
2011-07-08,640.2318327130109
2011-07-11,663.1234052987775
2011-07-12,672.7245220271719
2011-07-13,667.8310249040886
2011-07-14,670.312537046376
2011-07-15,671.8312824838018
2011-07-18,667.2446952751051
2011-07-19,669.2010373344878
2011-07-20,671.2789787191562
2011-07-21,667.3345144382288
2011-07-22,667.9848700264181
2011-07-25,674.4163507017299
2011-07-26,660.4211494137538
2011-07-27,662.4126662046834
2011-07-28,657.6347102432203
2011-07-29,654.6502060222348
2011-08-01,642.1595241403018
2011-08-02,623.9244517802357
2011-08-03,641.9737346251302
2011-08-04,635.0354876757815
2011-08-05,633.4023730911154
2011-08-08,630.7521300929532
2011-08-09,625.4890998685455
2011-08-10,627.1295189332789
2011-08-11,628.0624739179257
2011-08-12,630.4261855252987
2011-08-15,616.751614499789
2011-08-16,612.2195487452161
2011-08-17,603.7869144436579
2011-08-18,617.1317267635446
2011-08-19,612.7659857967393
2011-08-22,607.8082658357127
2011-08-23,609.2134497220774
2011-08-24,621.0116896139521
2011-08-25,632.1186871550035
2011-08-26,631.7885301054084
2011-08-29,621.2020188530736
2011-08-30,625.5704675947916
2011-08-31,627.1128867918757
2011-09-01,633.6038275168888
2011-09-02,635.4767458936146
2011-09-05,631.8024354829996
2011-09-06,625.7063511062397
2011-09-07,629.6427518136758
2011-09-08,630.3634468158663
2011-09-09,643.7636980280322
2011-09-12,628.8582786146292
2011-09-13,638.2816053448242
2011-09-14,627.1052962160336
2011-09-15,617.9986909067346
2011-09-16,620.9128274302892
2011-09-19,615.2848197958724
2011-09-20,606.1732624517144
2011-09-21,591.0266209565409
2011-09-22,602.1435408989871
2011-09-23,599.7605339501322
2011-09-26,638.7660692474999
2011-09-27,618.2282389303101
2011-09-28,616.8126844135193
2011-09-29,618.7992773563265
2011-09-30,629.4761822313351
2011-10-03,618.0814088335424
2011-10-04,614.9693903970807
2011-10-05,611.2958125563237
2011-10-06,607.0087378086612
2011-10-07,602.8274209681852
2011-10-10,573.4577727709371
2011-10-11,550.5344419265605
2011-10-12,552.4729745310525
2011-10-13,577.612074733022
2011-10-14,570.9673487380767
2011-10-17,561.4210576750578
2011-10-18,552.1847983887405
2011-10-19,543.6940028111168
2011-10-20,579.8154519779101
2011-10-21,571.492143277094
2011-10-24,569.2389136895446
2011-10-25,577.6646625519974
2011-10-26,567.1214021923755
2011-10-27,544.7081956392387
2011-10-28,545.9301687450559
2011-10-31,527.5145630711961
2011-11-01,557.3544768510428
2011-11-02,551.1928514007902
2011-11-03,555.111259263202
2011-11-04,554.4657341415934
2011-11-07,554.7883089269278
2011-11-08,552.5381354424701
2011-11-09,561.1421202286833
2011-11-10,560.7128270277384
2011-11-11,554.670926889398
2011-11-14,529.0682983333447
2011-11-15,509.50158637505575
2011-11-16,548.353716349781
2011-11-17,563.2844018497701
2011-11-18,562.9095176068765
2011-11-21,577.9561202469406
2011-11-22,605.827725511449
2011-11-23,593.0160844484416
2011-11-24,595.8335378208259
2011-11-25,598.2359113435795
2011-11-28,577.6811302875843
2011-11-29,570.1822701484745
2011-11-30,568.8171012674505
2011-12-01,563.7013539618608
2011-12-02,565.3592373974361
2011-12-05,541.804588462502
2011-12-06,545.2661458929929
2011-12-07,545.4888106909863
2011-12-08,536.0710392349058
2011-12-09,533.7724638108986
