Date,BAHRAIN DOMESTIC IMI
2003-01-08,455.2372961072938
2003-01-09,451.510842093295
2003-01-10,449.2457260085552
2003-01-13,443.41216804324057
2003-01-14,442.0086954591774
2003-01-15,446.11746470845344
2003-01-16,447.66599609460144
2003-01-17,444.2776877364384
2003-01-20,444.4097416373546
2003-01-21,445.6960514742295
2003-01-22,445.1409445652587
2003-01-23,446.5406953717823
2003-01-24,444.22818980551614
2003-01-27,441.6926758962459
2003-01-28,441.8488996796513
2003-01-29,441.020982701661
2003-01-30,445.6623437053938
2003-01-31,446.43036916962757
2003-02-03,440.93139105767955
2003-02-04,433.57695855607034
2003-02-05,432.36090184506276
2003-02-06,432.26112318221664
2003-02-07,432.740481233985
2003-02-10,428.3917755792434
2003-02-11,430.7312937711203
2003-02-12,429.8223669707616
2003-02-13,426.0913389446049
2003-02-14,427.49276040497773
2003-02-17,429.91928211921044
2003-02-18,432.48789399045074
2003-02-19,431.8209494256613
2003-02-20,428.6879077388999
2003-02-21,429.0448006827648
2003-02-24,429.2144398790253
2003-02-25,429.61095258184014
2003-02-26,428.16122816768507
2003-02-27,429.17773941082277
2003-02-28,427.92958818536357
2003-03-03,425.5517813224784
2003-03-04,423.2105831857327
2003-03-05,417.9866968906075
2003-03-06,418.1152563943959
2003-03-07,415.78618721562185
2003-03-10,416.5215208038658
2003-03-11,418.5434130629182
2003-03-12,419.83445194195104
2003-03-13,425.19642086921993
2003-03-14,429.93684642822086
2003-03-17,430.1373475906067
2003-03-18,430.40751683987025
2003-03-19,433.3501364214257
2003-03-20,432.3996060508005
2003-03-21,435.4550713501256
2003-03-24,431.24154570607413
2003-03-25,431.39840079814564
2003-03-26,432.8079404276423
2003-03-27,431.0717828234267
2003-03-28,429.72881763003096
2003-03-31,423.44509990947233
2003-04-01,423.8798573187494
2003-04-02,424.04800617975116
2003-04-03,425.9270918537182
2003-04-04,427.3800207184528
2003-04-07,432.1394333621821
2003-04-08,433.1534351269752
2003-04-09,433.1880343986495
2003-04-10,435.5552981017855
2003-04-11,438.30941380486547
2003-04-14,439.36879760636197
2003-04-15,438.78998119182467
2003-04-16,436.8744885611719
2003-04-17,434.6461941987363
2003-04-18,434.6461941987363
2003-04-21,433.6298875729274
2003-04-22,430.1634200587194
2003-04-23,430.2024672696533
2003-04-24,429.2105588853887
2003-04-25,429.23003658364996
2003-04-28,429.734672861229
2003-04-29,426.2515178566547
2003-04-30,421.3760793865086
2003-05-01,417.541136155688
2003-05-02,419.1040547171192
2003-05-05,415.3521825952844
2003-05-06,413.55437518323845
2003-05-07,416.12611080095644
2003-05-08,416.9785210312438
2003-05-09,415.6355950375845
2003-05-12,414.36576676010463
2003-05-13,415.44517222207685
2003-05-14,416.6743822829243
2003-05-15,417.33081205080805
2003-05-16,414.6186409227105
2003-05-19,407.8533744261078
2003-05-20,408.09958089066043
2003-05-21,406.1455227588294
2003-05-22,407.53576000588697
2003-05-23,403.9396528414028
2003-05-26,406.027605938039
2003-05-27,407.14363071684863
2003-05-28,410.7215004681467
2003-05-29,408.5693112821416
2003-05-30,410.86200987880204
2003-06-02,414.2800533786201
2003-06-03,413.9575745899874
2003-06-04,417.7101085231834
2003-06-05,411.29924160801966
2003-06-06,416.60927798650897
2003-06-09,415.44892835961656
2003-06-10,418.9109284355299
2003-06-11,415.1689837982334
2003-06-12,416.58878493097615
2003-06-13,414.1310881839814
2003-06-16,412.5974557460797
2003-06-17,413.9078150608994
2003-06-18,418.0406506085239
2003-06-19,420.963527722227
2003-06-20,423.2272593189264
2003-06-23,428.7574582322496
2003-06-24,428.69644394673685
2003-06-25,428.95101747761026
2003-06-26,436.6297218613362
2003-06-27,437.4896429731468
2003-06-30,436.51681237859736
2003-07-01,430.40973576521884
2003-07-02,433.498117876471
2003-07-03,437.74473430030486
2003-07-04,439.135730931303
2003-07-07,449.96124801278773
2003-07-08,454.2162707157516
2003-07-09,453.0106480489654
2003-07-10,454.30559586016705
2003-07-11,455.91318820220584
2003-07-14,452.8054596726825
2003-07-15,454.0370490116661
2003-07-16,454.81245835132063
2003-07-17,456.3341863935993
2003-07-18,455.15392406089796
2003-07-21,452.3992937113681
2003-07-22,448.7214034847488
2003-07-23,447.013180706046
2003-07-24,447.20904176540785
2003-07-25,445.0583462307274
2003-07-28,446.30494935397417
2003-07-29,445.14366763033274
2003-07-30,449.70851698611386
2003-07-31,455.6993274165472
2003-08-01,455.78031543403796
2003-08-04,451.4633280915972
2003-08-05,451.29161017775203
2003-08-06,451.21638142127495
2003-08-07,448.8748357456955
2003-08-08,452.14492925525616
2003-08-11,452.4113974453016
2003-08-12,455.4465547214545
2003-08-13,455.0836226731396
2003-08-14,458.17158051301914
2003-08-15,458.4972611424656
2003-08-18,460.99532277253644
2003-08-19,462.8468799296156
2003-08-20,464.0552486758579
2003-08-21,467.8857131611455
2003-08-22,472.3667992803792
2003-08-25,470.58795301109393
2003-08-26,471.5850199645509
2003-08-27,471.0873304200592
2003-08-28,470.8475926181666
2003-08-29,467.75978619968504
2003-09-01,468.1341089205836
2003-09-02,472.5323560393521
2003-09-03,475.15357264109707
2003-09-04,474.7404409147365
2003-09-05,469.1020911631653
2003-09-08,468.1671226042775
2003-09-09,465.68352115102505
2003-09-10,470.4658337897338
2003-09-11,476.593514125475
2003-09-12,471.7436553409046
2003-09-15,468.7628344281145
2003-09-16,475.8041718683549
2003-09-17,477.66271294670247
2003-09-18,476.3465546345921
2003-09-19,472.7365966068713
2003-09-22,474.93106926493135
2003-09-23,484.5325199366809
2003-09-24,498.73158687366515
2003-09-25,495.558766906752
2003-09-26,497.61045708613585
2003-09-29,495.0794929770948
2003-09-30,490.8595656510031
2003-10-01,493.8322668350125
2003-10-02,496.55915918883386
2003-10-03,499.1640876985104
2003-10-06,504.9552157393542
2003-10-07,510.6315254144492
2003-10-08,528.3138358930172
2003-10-09,532.3557426371019
2003-10-10,529.2440016703554
2003-10-13,534.0730870535108
2003-10-14,534.3329349426992
2003-10-15,520.7627270697376
2003-10-16,525.5703142463958
2003-10-17,528.2808367541131
2003-10-20,536.6474964363252
2003-10-21,534.5590817713646
2003-10-22,524.7267335441663
2003-10-23,515.142169943742
2003-10-24,513.5954581381851
2003-10-27,511.0564893521984
2003-10-28,518.1508856040996
2003-10-29,518.6326138740665
2003-10-30,515.2222238697236
2003-10-31,517.9700757303622
2003-11-03,512.9756170019712
2003-11-04,514.8886892665042
2003-11-05,511.7918690629179
2003-11-06,517.4831079786995
2003-11-07,515.6339875824011
2003-11-10,517.5984522253532
2003-11-11,518.0065226678985
2003-11-12,514.8569776953892
2003-11-13,516.2434751330969
2003-11-14,513.4581859813954
2003-11-17,512.695418114001
2003-11-18,510.5376706751249
2003-11-19,513.4244091250515
2003-11-20,515.3612053177771
2003-11-21,514.7349020468465
2003-11-24,522.109860535637
2003-11-25,521.2244783743081
2003-11-26,515.6067517673802
2003-11-27,516.6467620243384
2003-11-28,512.8323598854249
2003-12-01,517.8161548160047
2003-12-02,515.0381697104908
2003-12-03,515.7460230312171
2003-12-04,522.0915742765121
2003-12-05,518.6513859936589
2003-12-08,524.4156224421117
2003-12-09,525.8334786996841
2003-12-10,525.0962622457532
2003-12-11,532.9712749815122
2003-12-12,527.8641044701496
2003-12-15,525.5426613445892
2003-12-16,523.8380834849675
2003-12-17,521.78605642342
2003-12-18,524.7449940151934
2003-12-19,525.6158166799156
2003-12-22,515.897914170502
2003-12-23,517.1577417475098
2003-12-24,514.5352725721368
2003-12-25,516.3308314926863
2003-12-26,516.5382016005188
2003-12-29,517.6018810776128
2003-12-30,515.9918149148151
2003-12-31,512.7990231527352
2004-01-01,512.7990231527352
2004-01-02,513.8786429281821
2004-01-05,514.567401058201
2004-01-06,508.6211662086601
2004-01-07,510.58999545895955
2004-01-08,508.40560656752064
2004-01-09,503.5372617167768
2004-01-12,505.80051517395606
2004-01-13,505.16852249470645
2004-01-14,508.49043363122513
2004-01-15,513.4903160566847
2004-01-16,522.1493023448764
2004-01-19,521.0708899544687
2004-01-20,513.3352947681909
2004-01-21,511.1707143098843
2004-01-22,510.062221828431
2004-01-23,511.00730281975547
2004-01-26,523.4108014366428
2004-01-27,523.2212536262331
2004-01-28,524.8811312416886
2004-01-29,535.7474528038879
2004-01-30,533.5264921808983
2004-02-02,532.7545705621174
2004-02-03,527.8540685989966
2004-02-04,529.4986708498742
2004-02-05,526.2730393603676
2004-02-06,521.6573354440078
2004-02-09,526.6386077885956
2004-02-10,527.8149201105823
2004-02-11,527.0267425941931
2004-02-12,520.2454994194197
2004-02-13,521.6081972755165
2004-02-16,518.4160785721662
2004-02-17,516.4567360773167
2004-02-18,515.5563314458159
2004-02-19,528.3658610767292
2004-02-20,532.799906206077
2004-02-23,531.4986355298039
2004-02-24,528.3879961915402
2004-02-25,534.0689324575269
2004-02-26,529.6368068076281
2004-02-27,529.4023599313754
2004-03-01,528.5515726916302
2004-03-02,534.8476905433458
2004-03-03,539.9749269406428
2004-03-04,534.8578664747237
2004-03-05,524.7385847243364
2004-03-08,516.8005962051888
2004-03-09,516.2764750890807
2004-03-10,524.6662366186373
2004-03-11,523.8184847003897
2004-03-12,526.3751640687235
2004-03-15,522.3744875930822
2004-03-16,519.8530306256818
2004-03-17,528.9579890029697
2004-03-18,521.2866587888672
2004-03-19,522.9344282565901
2004-03-22,525.284080951715
2004-03-23,526.2761355074756
2004-03-24,530.9438390764054
2004-03-25,533.0150565056944
2004-03-26,536.3633347463385
2004-03-29,534.6972225372614
2004-03-30,529.5103204783272
2004-03-31,524.549328193079
2004-04-01,521.2636359037225
2004-04-02,530.3096142550952
2004-04-05,538.6668040080045
2004-04-06,535.0182537856467
2004-04-07,530.9627540361545
2004-04-08,536.0048124596956
2004-04-09,536.0048124596956
2004-04-12,533.4183368434991
2004-04-13,540.6143729714731
2004-04-14,540.2990812485765
2004-04-15,544.2714044344011
2004-04-16,539.8605938673365
2004-04-19,541.1117805672775
2004-04-20,550.8865795161735
2004-04-21,555.5974403684662
2004-04-22,560.5671895086174
2004-04-23,562.4159946156647
2004-04-26,559.2229368084696
2004-04-27,556.3446263791787
2004-04-28,559.5770619879645
2004-04-29,557.3126116209838
2004-04-30,555.2205100549404
2004-05-03,559.1139873039698
2004-05-04,549.6135012906589
2004-05-05,555.1159546213902
2004-05-06,558.8059755669993
2004-05-07,566.6887081666262
2004-05-10,571.8255221938916
2004-05-11,574.7637924791815
2004-05-12,571.3830711593052
2004-05-13,581.0456443770657
2004-05-14,580.1634528542461
2004-05-17,589.9592787193944
2004-05-18,591.308599698339
2004-05-19,589.9337991589194
2004-05-20,594.288184212138
2004-05-21,589.7635237981414
2004-05-24,592.4943374156813
2004-05-25,586.2188680772035
2004-05-26,586.3169689149712
2004-05-27,577.9583387543947
2004-05-28,580.4194478413395
2004-05-31,577.5955707876449
2004-06-01,575.9062760146827
2004-06-02,572.2590774506391
2004-06-03,569.3077055339046
2004-06-04,569.4472360364657
2004-06-07,565.8048487818025
2004-06-08,565.5199863099431
2004-06-09,572.1254364964933
2004-06-10,573.3468320389042
2004-06-11,577.2612769185669
2004-06-14,580.1954840679606
2004-06-15,581.291389288931
2004-06-16,584.0558931483151
2004-06-17,581.3379028926839
2004-06-18,576.9990236537424
2004-06-21,582.8504304638363
2004-06-22,582.7781574911472
2004-06-23,579.215083931474
2004-06-24,576.9786445818359
2004-06-25,578.8801190027029
2004-06-28,578.9108615393222
2004-06-29,583.997528599057
2004-06-30,580.9168479776295
2004-07-01,581.9094465645737
2004-07-02,575.1444328774282
2004-07-05,576.1015387442006
2004-07-06,577.1252098358611
2004-07-07,573.077706701034
2004-07-08,568.5109376706921
2004-07-09,569.0386538530483
2004-07-12,572.6832009129597
2004-07-13,577.5252580027025
2004-07-14,574.7756980382309
2004-07-15,575.9796640269841
2004-07-16,572.5549325868657
2004-07-19,577.1026182186345
2004-07-20,583.0858087144977
2004-07-21,588.5824597814235
2004-07-22,585.0544473857808
2004-07-23,592.4898412291817
2004-07-26,589.5404883615
2004-07-27,593.6759246538564
2004-07-28,599.7686571427741
2004-07-29,599.5284152433767
2004-07-30,601.0472172422077
2004-08-02,596.1983220708972
2004-08-03,592.479438782633
2004-08-04,592.3465149836442
2004-08-05,593.5108149977606
2004-08-06,583.2941491226205
2004-08-09,588.0950089048141
2004-08-10,585.8681783807837
2004-08-11,594.2771281362936
2004-08-12,599.7955828410292
2004-08-13,593.8716758500067
2004-08-16,604.4982633637761
2004-08-17,612.1897019269466
2004-08-18,628.5473006368369
2004-08-19,642.7742303417965
2004-08-20,644.495178749673
2004-08-23,657.9733500456108
2004-08-24,654.3467935687311
2004-08-25,652.2301908795802
2004-08-26,661.8676792817123
2004-08-27,664.8645461882759
2004-08-30,677.7157404517582
2004-08-31,674.0781140548088
2004-09-01,673.6494084056025
2004-09-02,678.926938243576
2004-09-03,684.6722029136589
2004-09-06,683.771404654522
2004-09-07,681.0466969921782
2004-09-08,683.0391270538306
2004-09-09,676.0236928525388
2004-09-10,668.8766932940605
2004-09-13,685.818249388885
2004-09-14,691.2464468152002
2004-09-15,714.2349033215231
2004-09-16,714.1408442127191
2004-09-17,712.6144631901096
2004-09-20,709.9882777410138
2004-09-21,706.516843082287
2004-09-22,706.982556281604
2004-09-23,695.9369911317164
2004-09-24,697.5821651885998
2004-09-27,690.8040851512426
2004-09-28,696.3669699533021
2004-09-29,699.2315248447833
2004-09-30,692.3363984761802
2004-10-01,693.7607865645373
2004-10-04,707.0419830330138
2004-10-05,705.4976662286973
2004-10-06,703.2875230901994
2004-10-07,704.5851580672141
2004-10-08,697.2076001316706
2004-10-11,703.8209457721193
2004-10-12,720.4781124437013
2004-10-13,735.8927337485935
2004-10-14,733.4592635860057
2004-10-15,728.2880569845902
2004-10-18,722.0330820340604
2004-10-19,722.6657209269281
2004-10-20,713.5979422683656
2004-10-21,717.5494460746554
2004-10-22,716.1860936061606
2004-10-25,724.9061278264768
2004-10-26,715.6566006918033
2004-10-27,716.3452594486043
2004-10-28,720.0539696114869
2004-10-29,720.903056482614
2004-11-01,723.9573456882891
2004-11-02,727.4728962445876
2004-11-03,721.7329046410795
2004-11-04,717.1389129329042
2004-11-05,715.5281761110745
2004-11-08,715.8918034998757
2004-11-09,723.4379089630569
2004-11-10,720.2718502722686
2004-11-11,717.9471165776724
2004-11-12,715.8653058781431
2004-11-15,715.5384507535973
2004-11-16,717.22878423532
2004-11-17,709.6323429566063
2004-11-18,707.9531363623279
2004-11-19,704.1581584134543
2004-11-22,703.3582709737439
2004-11-23,702.2392503556687
2004-11-24,696.2675478418458
2004-11-25,695.5040159883065
2004-11-26,694.4287646815372
2004-11-29,696.8103265267897
2004-11-30,696.8782764937694
2004-12-01,700.4078975498314
2004-12-02,704.3992370342004
2004-12-03,699.0782450787422
2004-12-06,698.3469963887272
2004-12-07,697.6373701840905
2004-12-08,705.8132328903373
2004-12-09,706.0605707320397
2004-12-10,707.9295153322001
2004-12-13,703.8389128548649
2004-12-14,701.7112338668557
2004-12-15,694.5159149505004
2004-12-16,701.5726754606661
2004-12-17,703.2929947569143
2004-12-20,696.896966994391
2004-12-21,701.6126328124715
2004-12-22,700.2628424902971
2004-12-23,693.5649762336099
2004-12-24,691.771825787207
2004-12-27,686.2223051386217
2004-12-28,686.3743700417283
2004-12-29,686.8686386999622
2004-12-30,689.6256847328625
2004-12-31,690.0603317991714
2005-01-03,700.3476475887813
2005-01-04,709.6203806432046
2005-01-05,710.593975515435
2005-01-06,723.6912678350885
2005-01-07,730.5967717895219
2005-01-10,774.2379885797716
2005-01-11,762.926332065939
2005-01-12,756.5512576524677
2005-01-13,762.669530799188
2005-01-14,768.9598289645486
2005-01-17,763.5023225273533
2005-01-18,767.5202098532804
2005-01-19,766.9313271971611
2005-01-20,771.7572153354076
2005-01-21,768.9963805842365
2005-01-24,754.8756615752525
2005-01-25,757.7956093795214
2005-01-26,749.6500049130412
2005-01-27,752.0332533201334
2005-01-28,753.7096409096862
2005-01-31,752.9005854318476
2005-02-01,755.6902338321802
2005-02-02,754.8904479698192
2005-02-03,758.0742263572051
2005-02-04,758.7770960281564
2005-02-07,765.2408852649819
2005-02-08,772.9245826384001
2005-02-09,786.3023837941837
2005-02-10,778.7183267720167
2005-02-11,779.6859416695704
2005-02-14,791.0401252331354
2005-02-15,814.865355488574
2005-02-16,832.9150463032512
2005-02-17,837.957729277464
2005-02-18,837.8935941330549
2005-02-21,843.4011349669718
2005-02-22,837.5012065622648
2005-02-23,832.1145799030975
2005-02-24,825.6689661535447
2005-02-25,826.5453063624944
2005-02-28,819.1292736951527
2005-03-01,841.0415351598019
2005-03-02,863.1789767081071
2005-03-03,858.167819667605
2005-03-04,850.5868891001159
2005-03-07,875.090048606246
2005-03-08,889.1548595019881
2005-03-09,887.4094358201637
2005-03-10,890.6659108531483
2005-03-11,887.3242594045533
2005-03-14,858.5151424623941
2005-03-15,855.4968932443848
2005-03-16,834.7294140558778
2005-03-17,827.8271054130814
2005-03-18,833.5588151927998
2005-03-21,840.4416070244844
2005-03-22,836.1449720435645
2005-03-23,847.2530072281016
2005-03-24,849.4175699311203
2005-03-25,849.4175699311203
2005-03-28,852.0000007935857
2005-03-29,809.6728085054523
2005-03-30,828.7451253457414
2005-03-31,834.8175855989379
2005-04-01,837.1364338749736
2005-04-04,864.7569051552906
2005-04-05,861.6998905596818
2005-04-06,864.5531072123595
2005-04-07,864.3284644218866
2005-04-08,868.0959206591021
2005-04-11,864.3768715586041
2005-04-12,863.8170011794626
2005-04-13,862.8419596529694
2005-04-14,868.1266407523865
2005-04-15,859.9022477674155
2005-04-18,851.5003246038667
2005-04-19,858.3337049436333
2005-04-20,861.0199081134174
2005-04-21,858.2940183329921
2005-04-22,860.1312747462271
2005-04-25,868.9359756727682
2005-04-26,864.1333012719588
2005-04-27,863.0840399627796
2005-04-28,862.2680509260725
2005-04-29,862.668810700313
2005-05-02,866.3647865042205
2005-05-03,865.9047494455904
2005-05-04,870.5612776218824
2005-05-05,886.8354317607807
2005-05-06,893.3248082659585
2005-05-09,891.0291994171621
2005-05-10,886.5686403310716
2005-05-11,884.0421787169545
2005-05-12,897.0432385827085
2005-05-13,901.7247594577693
2005-05-16,891.2903549545083
2005-05-17,900.521806376643
2005-05-18,895.4754977701919
2005-05-19,890.9779940926505
2005-05-20,896.2334539438208
2005-05-23,893.3875077567113
2005-05-24,890.1269799631207
2005-05-25,877.7666978120843
2005-05-26,889.373014754182
2005-05-27,887.8132709362069
2005-05-30,898.7032892076479
2005-05-31,907.9468865131246
2005-06-01,914.379936887004
2005-06-02,914.7691568081882
2005-06-03,915.5517433683776
2005-06-06,928.0835313666705
2005-06-07,949.3256612589831
2005-06-08,956.3316444594976
2005-06-09,969.1945373613819
2005-06-10,974.7910411861126
2005-06-13,969.1304729781837
2005-06-14,964.4676749893633
2005-06-15,955.943049874706
2005-06-16,910.4077918730188
2005-06-17,899.5399174922935
2005-06-20,941.2071176534217
2005-06-21,941.2420071033138
2005-06-22,938.1633352377021
2005-06-23,941.9546391804417
2005-06-24,939.1103850168014
2005-06-27,924.8884971778816
2005-06-28,928.0023114478057
2005-06-29,929.3721619127077
2005-06-30,923.6858307734166
2005-07-01,934.4142477759239
2005-07-04,938.2019151372939
2005-07-05,931.510385169821
2005-07-06,928.1180696206861
2005-07-07,931.5968017492579
2005-07-08,933.0019840035408
2005-07-11,923.5931975979436
2005-07-12,901.9788224969218
2005-07-13,915.8529838303416
2005-07-14,921.9953661329806
2005-07-15,926.6656353739284
2005-07-18,921.9137267789159
2005-07-19,923.4578811635146
2005-07-20,917.9887880768583
2005-07-21,915.9475506235109
2005-07-22,916.3255883265209
2005-07-25,918.3343208311866
2005-07-26,916.5920761922383
2005-07-27,908.9300123906444
2005-07-28,898.8437140379161
2005-07-29,894.1816999610718
2005-08-01,880.3603310718255
2005-08-02,880.3603310718255
2005-08-03,870.2608373661193
2005-08-04,861.5496048304979
2005-08-05,863.7842218399873
2005-08-08,847.8365033378285
2005-08-09,854.1325793189516
2005-08-10,847.0242196652075
2005-08-11,841.7802455411031
2005-08-12,842.3219098857104
2005-08-15,826.1380945472747
2005-08-16,830.2349844577152
2005-08-17,827.3197604866976
2005-08-18,841.0603001468005
2005-08-19,843.2073639508562
2005-08-22,836.2983886026879
2005-08-23,837.2135601607607
2005-08-24,833.4352160456347
2005-08-25,831.0614330321183
2005-08-26,828.1635178052293
2005-08-29,847.724891891081
2005-08-30,859.8849549345377
2005-08-31,871.4590656455781
2005-09-01,863.7247538581245
2005-09-02,858.1490052976535
2005-09-05,859.8170440466484
2005-09-06,862.0709645647462
2005-09-07,867.2104335641477
2005-09-08,876.1386524491152
2005-09-09,875.0107433338408
2005-09-12,889.8629984788129
2005-09-13,890.4986272681593
2005-09-14,896.0714163034903
2005-09-15,894.3650672428753
2005-09-16,894.4382768419621
2005-09-19,892.9038865419278
2005-09-20,882.3789369356771
2005-09-21,876.4577703918469
2005-09-22,870.636319680857
2005-09-23,876.1548944141061
2005-09-26,890.0713172546417
2005-09-27,874.3489520968718
2005-09-28,891.1840344297672
2005-09-29,898.6627647122468
2005-09-30,895.3085720019204
2005-10-03,924.5559102340526
2005-10-04,925.5513938486496
2005-10-05,924.4722751412072
2005-10-06,915.4105847489242
2005-10-07,916.61207558276
2005-10-10,917.7398464730576
2005-10-11,926.8062790430238
2005-10-12,925.8199126833138
2005-10-13,939.614949170283
2005-10-14,928.8729341768692
2005-10-17,950.2680687506465
2005-10-18,963.7957784300347
2005-10-19,961.4588182955351
2005-10-20,969.2311150455987
2005-10-21,966.4078376932955
2005-10-24,985.0309571404708
2005-10-25,982.4836045621314
2005-10-26,974.4612336529179
2005-10-27,963.6351389008239
2005-10-28,967.2187578628948
2005-10-31,963.6729054179422
2005-11-01,961.037878519477
2005-11-02,949.3899551958998
2005-11-03,954.1744693391194
2005-11-04,969.5903199492415
2005-11-07,971.543320652571
2005-11-08,986.3749242438367
2005-11-09,994.069926805765
2005-11-10,1001.373043245194
2005-11-11,1005.084334352846
2005-11-14,1021.200148146086
2005-11-15,1075.707595340849
2005-11-16,1135.7243315165279
2005-11-17,1086.5406072775174
2005-11-18,1088.3969103694365
2005-11-21,1033.274407191187
2005-11-22,1038.0489467143782
2005-11-23,1029.6436747923303
2005-11-24,1017.6270776590632
2005-11-25,1022.3975433970771
2005-11-28,1013.8905236535481
2005-11-29,1008.9487654051721
2005-11-30,992.3475785274519
2005-12-01,985.8817623450738
2005-12-02,987.7168420697458
2005-12-05,986.4246590972991
2005-12-06,986.2829513718891
2005-12-07,986.4504005944273
2005-12-08,980.7508128805315
2005-12-09,980.087779415957
2005-12-12,965.4415892849788
2005-12-13,972.7925147247961
2005-12-14,958.3599796953387
2005-12-15,958.9868954817106
2005-12-16,954.4337945660922
2005-12-19,949.9665968840737
2005-12-20,962.5092337206124
2005-12-21,966.486029609735
2005-12-22,965.5963587843894
2005-12-23,965.3522850533909
2005-12-26,947.0549137555939
2005-12-27,937.4925045638283
2005-12-28,936.4737372542382
