Date,BOSNIA AND HERZEGOVINA IMI
2011-05-30,1260.7830640546017
2011-05-31,1236.3339601266605
2011-06-01,1184.6200237131873
2011-06-02,1220.6934311289037
2011-06-03,1170.7072687500354
2011-06-06,1202.589787271024
2011-06-07,1202.797938814523
2011-06-08,1174.8866961304932
2011-06-09,1170.7133831627823
2011-06-10,1170.7100012232177
2011-06-13,1170.700777306842
2011-06-14,1202.9316798992402
2011-06-15,1202.7463751661094
2011-06-16,1202.7633847315903
2011-06-17,1198.4497862788137
2011-06-20,1170.851798605931
2011-06-21,1204.8071423981178
2011-06-22,1198.3022310139806
2011-06-23,1198.2955542683699
2011-06-24,1171.4035123184592
2011-06-27,1171.7795368272148
2011-06-28,1171.7617472315708
2011-06-29,1158.554221279328
2011-06-30,1191.6809129351345
2011-07-01,1192.0170127466508
2011-07-04,1154.2574146845632
2011-07-05,1159.1798405393113
2011-07-06,1150.9653401755772
2011-07-07,1150.9593272459772
2011-07-08,1157.862285306256
2011-07-11,1157.841655096251
2011-07-12,1157.8415085754
2011-07-13,1157.8582565928036
2011-07-14,1157.8460018983653
2011-07-15,1168.127207511422
2011-07-18,1160.1126298971963
2011-07-19,1160.1008763614532
2011-07-20,1163.5622619303613
2011-07-21,1165.0181551486064
2011-07-22,1171.6347023206288
2011-07-25,1163.5169356063145
2011-07-26,1166.5148158517163
2011-07-27,1166.5361669053607
2011-07-28,1156.5323315588175
2011-07-29,1174.3270916367708
2011-08-01,1140.1363161440672
2011-08-02,1156.6254334105101
2011-08-03,1159.903666546634
2011-08-04,1176.8330551593215
2011-08-05,1145.4948281505526
2011-08-08,1124.2326653892826
2011-08-09,1105.0931654967067
2011-08-10,1129.644498889988
2011-08-11,1125.6796259119249
2011-08-12,1125.6866835697424
2011-08-15,1124.6768062868844
2011-08-16,1117.964737830709
2011-08-17,1117.9904008123194
2011-08-18,1117.9485043667366
2011-08-19,1099.682123171571
2011-08-22,1101.05251888291
2011-08-23,1093.8047947697116
2011-08-24,1100.699517777829
2011-08-25,1100.7326431233957
2011-08-26,1112.4414191062906
2011-08-29,1084.5698961791527
2011-08-30,1084.5799790490862
2011-08-31,1090.3898123973054
2011-09-01,1100.7376675333905
2011-09-02,1112.7659509317627
2011-09-05,1117.6418902352414
2011-09-06,1121.4354061171632
2011-09-07,1117.9898934861435
2011-09-08,1111.0838491134084
2011-09-09,1132.7665467665256
2011-09-12,1132.8019880508914
2011-09-13,1132.8043193157744
2011-09-14,1132.8279438238756
2011-09-15,1126.204438603468
2011-09-16,1123.1259917179088
2011-09-19,1125.541987872428
2011-09-20,1113.08028793208
2011-09-21,1130.8353970536655
2011-09-22,1112.5874303824958
2011-09-23,1105.6954435293899
2011-09-26,1100.7251873269859
2011-09-27,1104.0380693082682
2011-09-28,1100.9252002007304
2011-09-29,1107.4701548479613
2011-09-30,1120.6787280337303
2011-10-03,1100.7108463541458
2011-10-04,1100.7154217469042
2011-10-05,1100.7257629500123
2011-10-06,1100.7214322837572
2011-10-07,1095.6477624066226
2011-10-10,1077.0155694581506
2011-10-11,1077.008471289069
2011-10-12,1086.2489855398958
2011-10-13,1083.784675552077
2011-10-14,1081.802821508318
2011-10-17,1081.0761859540905
2011-10-18,1079.358607016558
2011-10-19,1066.6344241138493
2011-10-20,1054.2707677597352
2011-10-21,1040.0912060512806
2011-10-24,1036.6582618256741
2011-10-25,1036.6380043796844
2011-10-26,1047.4866330200273
2011-10-27,1031.9607392309185
2011-10-28,1049.17972365648
2011-10-31,1037.5009384492964
2011-11-01,1045.1281097097685
2011-11-02,1044.3998272337449
2011-11-03,1055.7962494575434
2011-11-04,1054.9377550058375
2011-11-07,1054.9577770913072
2011-11-08,1054.9438311322165
2011-11-09,1052.2262318073483
2011-11-10,1053.2108213387955
2011-11-11,1051.8525117205327
2011-11-14,1033.458233195421
2011-11-15,1023.0967188774597
2011-11-16,1021.7193164610215
2011-11-17,1011.7303445964136
2011-11-18,1015.3935550038557
2011-11-21,1009.8861825764624
2011-11-22,994.6225936082058
2011-11-23,977.8555664102106
2011-11-24,956.9412176733896
2011-11-25,956.9211636732737
2011-11-28,960.3952502888947
2011-11-29,960.3707118591412
2011-11-30,941.5576330832832
2011-12-01,942.2360299892138
2011-12-02,947.148466229208
2011-12-05,952.5858974811119
2011-12-06,950.1311457217791
2011-12-07,937.7512210069353
2011-12-08,934.657601708232
2011-12-09,932.6475555496505
2011-12-12,923.2806654226408
2011-12-13,919.2546148966218
2011-12-14,918.8016800277669
2011-12-15,924.2256811791882
2011-12-16,917.4755818880363
2011-12-19,924.3934206559352
2011-12-20,924.2178663401224
2011-12-21,908.4962816699237
2011-12-22,920.0891100095465
2011-12-23,920.4245895827614
2011-12-26,920.4245895827614
2011-12-27,907.6278587649329
2011-12-28,908.8517317180326
2011-12-29,921.2552820374386
2011-12-30,941.7750864970988
2012-01-02,941.7750864970988
2012-01-03,941.804672920329
2012-01-04,940.958046683876
2012-01-05,940.9507267873865
2012-01-06,967.1635291159407
2012-01-09,967.1709787515376
2012-01-10,983.179152592991
2012-01-11,982.8597776828713
2012-01-12,984.5754107327884
2012-01-13,984.5730094942004
2012-01-16,984.5850799897315
2012-01-17,984.23048243147
2012-01-18,984.5913160878881
2012-01-19,992.6399318743983
2012-01-20,975.4263974343658
2012-01-23,975.4303735797105
2012-01-24,975.4172557894589
2012-01-25,967.3472827622844
2012-01-26,984.5631579943337
2012-01-27,1032.6399176019618
2012-01-30,1010.8017619043734
2012-01-31,1019.0295466995469
2012-02-01,1005.2016794157036
2012-02-02,1005.18482193218
2012-02-03,995.1951091752234
2012-02-06,995.2048788860973
2012-02-07,1004.7372958108784
2012-02-08,1015.1014582406002
2012-02-09,1007.5205215894367
2012-02-10,1007.1543823101617
2012-02-13,1010.7911486013667
2012-02-14,997.8675374822824
2012-02-15,1015.4192300596101
2012-02-16,995.5362635829442
2012-02-17,995.8906813336997
2012-02-20,989.6884738516883
2012-02-21,989.6736046193864
2012-02-22,993.4761717089583
2012-02-23,999.1712446557708
2012-02-24,1000.8890415042339
2012-02-27,1005.2679339450207
2012-02-28,1005.2334372587727
2012-02-29,1005.2436638202951
2012-03-01,1005.2677026485934
2012-03-02,1003.8612521737869
2012-03-05,1004.5939636334467
2012-03-06,1001.1375319897683
2012-03-07,994.2656194715947
2012-03-08,1000.4513063421173
2012-03-09,996.9985734538755
2012-03-12,999.0827092959023
2012-03-13,991.7977421542907
2012-03-14,1004.0882272616811
2012-03-15,1007.5603180690091
2012-03-16,995.5131933532132
2012-03-19,996.3294881655611
2012-03-20,997.3505124159274
2012-03-21,992.8982783451971
2012-03-22,1002.5448799378414
2012-03-23,995.303212581469
2012-03-26,996.9975743434171
2012-03-27,978.889918876647
2012-03-28,991.3711995208976
2012-03-29,990.6986165671925
2012-03-30,990.681941719013
2012-04-02,994.8290540876484
2012-04-03,988.2419615763135
2012-04-04,984.8012518602305
2012-04-05,991.8709531579992
2012-04-06,989.1137404240287
2012-04-09,989.1407503313952
2012-04-10,990.8580196243869
2012-04-11,985.6315818592443
2012-04-12,982.8677324941028
2012-04-13,984.5796021827231
2012-04-16,982.7953809672898
2012-04-17,987.4126644008008
2012-04-18,982.9160818139725
2012-04-19,984.9708607092164
2012-04-20,990.3958248392129
2012-04-23,984.1449424605258
2012-04-24,983.9733279809103
2012-04-25,981.5506935791908
2012-04-26,977.0830374698976
2012-04-27,981.8531450192819
2012-04-30,969.010047939181
2012-05-01,968.9925018215383
2012-05-02,968.9981151228177
2012-05-03,975.423510332014
2012-05-04,981.6836869910137
2012-05-07,982.014584876637
2012-05-08,990.6495962884474
2012-05-09,982.0269603233037
2012-05-10,982.0100485043849
2012-05-11,982.0200903365578
2012-05-14,975.7569674432718
2012-05-15,972.6632180895274
2012-05-16,969.2073730172254
2012-05-17,968.8540261666255
2012-05-18,955.4163299208868
2012-05-21,965.3870469577924
2012-05-22,945.0531204668299
2012-05-23,943.9054304649179
2012-05-24,927.3761552798032
2012-05-25,909.8035133200013
2012-05-28,894.2700496081724
2012-05-29,909.9110145666625
2012-05-30,901.6767861009374
2012-05-31,902.0065723214352
2012-06-01,914.501788480809
2012-06-04,908.3050017141815
2012-06-05,908.3156276166251
2012-06-06,891.6404113512828
2012-06-07,884.7491826751336
2012-06-08,861.3351407367006
2012-06-11,861.3805992846455
2012-06-12,863.4356931830342
2012-06-13,866.1878582767746
2012-06-14,855.3366105301101
2012-06-15,855.3613985619169
2012-06-18,854.6463878404215
2012-06-19,851.036527880584
2012-06-20,840.7198712034246
2012-06-21,840.685481742852
2012-06-22,830.0418354683584
2012-06-25,823.4871232848227
2012-06-26,830.3437993923111
2012-06-27,823.4837191254115
2012-06-28,823.485592778006
2012-06-29,840.3511765225521
2012-07-02,823.4597560711148
2012-07-03,840.6854817428521
2012-07-04,840.6889117508463
2012-07-05,840.7101371596318
2012-07-06,840.7093333427304
2012-07-09,840.6929779369307
2012-07-10,847.2461997986946
2012-07-11,847.2364879132634
2012-07-12,847.598931906435
2012-07-13,850.6498437610512
2012-07-16,868.2813578435438
2012-07-17,868.2719085706758
2012-07-18,868.285701870034
2012-07-19,892.3303226720075
2012-07-20,892.3346410529496
2012-07-23,904.6094436834359
2012-07-24,893.0078480720545
2012-07-25,886.4377074233115
2012-07-26,885.672952653513
2012-07-27,870.2115035372839
2012-07-30,873.5023831237504
2012-07-31,873.5190173336933
2012-08-01,873.5130795023258
2012-08-02,865.4269361742373
2012-08-03,874.4286395702454
2012-08-06,882.6600893521305
2012-08-07,892.6617778626907
2012-08-08,892.677900784252
2012-08-09,894.5808535646697
2012-08-10,904.1650051731477
2012-08-13,905.6360888693429
2012-08-14,910.3970798565143
2012-08-15,910.3712948928039
2012-08-16,921.7545155311402
2012-08-17,921.7492135894175
2012-08-20,921.7371795862508
2012-08-21,904.24623960236
2012-08-22,904.2296592346856
2012-08-23,913.5368530661978
2012-08-24,913.5344102342822
2012-08-27,908.0271627231616
2012-08-28,917.3226849440496
2012-08-29,920.4512734221162
2012-08-30,905.5756389849381
2012-08-31,899.7256676921287
2012-09-03,902.2949992550214
2012-09-04,902.294083507806
2012-09-05,923.7470765775173
2012-09-06,925.3776367974849
2012-09-07,936.7390169998586
2012-09-10,950.808307195938
2012-09-11,956.9841778050517
2012-09-12,957.0027001911311
2012-09-13,957.6761631345457
2012-09-14,967.3462403952911
2012-09-17,967.3390885570847
2012-09-18,994.1610728832205
2012-09-19,1001.0678774205799
2012-09-20,1001.0683265613586
2012-09-21,1001.0673463857066
2012-09-24,1001.0468386337766
2012-09-25,1007.2567077849218
2012-09-26,1001.7390825975647
2012-09-27,1001.0521807793566
2012-09-28,1001.0760733435112
2012-10-01,1001.0680629630178
2012-10-02,1001.0581333402281
2012-10-03,989.0122809815439
2012-10-04,997.6190912391987
2012-10-05,1002.4268393306637
2012-10-08,1002.4320954609235
2012-10-09,1012.9412395317074
2012-10-10,1005.8721230263973
2012-10-11,987.2819896356738
2012-10-12,996.9059774679927
2012-10-15,996.8825770262133
2012-10-16,1002.3966234170383
2012-10-17,1019.3536789114816
2012-10-18,1019.0102600381265
2012-10-19,1019.0056178070085
2012-10-22,1010.2202469795205
2012-10-23,1027.448257884496
2012-10-24,1044.349280747226
2012-10-25,1044.3184737827978
2012-10-26,1044.330766715722
2012-10-29,999.1675729496377
2012-10-30,1002.9422989316129
2012-10-31,975.0824743649272
2012-11-01,975.0825092638058
2012-11-02,975.4130718130613
2012-11-05,996.5642443820884
2012-11-06,987.2837867009235
2012-11-07,988.3305220528403
2012-11-08,997.274548079662
2012-11-09,987.2644105432314
2012-11-12,1000.7434926263551
2012-11-13,1008.642242758562
2012-11-14,1008.5992873326426
2012-11-15,1005.8567212217094
2012-11-16,1006.2073951432716
2012-11-19,987.9669781748773
2012-11-20,1000.368183407642
2012-11-21,988.9839472249906
2012-11-22,1001.0696624696462
2012-11-23,1001.0633898737336
2012-11-26,1001.0589522707369
2012-11-27,1001.0698672068638
2012-11-28,990.9927920310153
2012-11-29,1034.0185023246295
2012-11-30,1007.5465795013739
2012-12-03,1004.2747028610414
2012-12-04,1021.529117884588
2012-12-05,1021.5398968843123
2012-12-06,1013.9511424137827
2012-12-07,1007.7573033157521
2012-12-10,1007.7466993200803
2012-12-11,1007.0591999107736
2012-12-12,1017.4119740919887
2012-12-13,1019.5871619980572
2012-12-14,1033.0624486421364
2012-12-17,995.5008219159267
2012-12-18,996.5400630005296
2012-12-19,1016.8099183444734
2012-12-20,1033.3584014128426
2012-12-21,1033.3650256054189
2012-12-24,1013.9987601049957
2012-12-25,1013.9987601049957
2012-12-26,1020.5632223009832
2012-12-27,998.243158467033
2012-12-28,1015.3671283827241
2012-12-31,1015.3682886709411
2013-01-01,1015.3682886709411
2013-01-02,1015.3897103520728
2013-01-03,1027.1501744152577
2013-01-04,1024.3803675904874
2013-01-07,1024.3935454491636
2013-01-08,1024.7183742011864
2013-01-09,1025.7452400910759
2013-01-10,1034.0522052709757
2013-01-11,1034.0238935381747
2013-01-14,1035.0594255846968
2013-01-15,1019.098884058847
2013-01-16,1019.08170627663
2013-01-17,1034.9553829958186
2013-01-18,1034.9381032617785
2013-01-21,1049.448103068445
2013-01-22,1051.2621973910766
2013-01-23,1051.6137170495567
2013-01-24,1059.5191541228821
2013-01-25,1069.4774506983133
2013-01-28,1076.377672458656
2013-01-29,1060.4419395324483
2013-01-30,1074.3537147311113
2013-01-31,1111.8424875971375
2013-02-01,1085.7556784216324
2013-02-04,1097.079576609237
2013-02-05,1087.5169025082198
2013-02-06,1094.317940610699
2013-02-07,1099.0636262685348
2013-02-08,1102.2205046782344
2013-02-11,1098.8590123513561
2013-02-12,1107.3393454252935
2013-02-13,1118.8623505522407
2013-02-14,1110.2570913498946
2013-02-15,1110.4520349878019
2013-02-18,1123.8612213858798
2013-02-19,1125.581988599922
2013-02-20,1114.057991086091
2013-02-21,1107.029366852122
2013-02-22,1109.1251512464762
2013-02-25,1110.817235126127
2013-02-26,1113.8966994846546
2013-02-27,1111.9946465991
2013-02-28,1113.8913246649329
2013-03-01,1113.900509586953
2013-03-04,1105.6269007575188
2013-03-05,1101.993337937487
2013-03-06,1093.591605440813
2013-03-07,1098.7705286378173
2013-03-08,1095.310559425811
2013-03-11,1103.920747923075
2013-03-12,1107.3671931705296
2013-03-13,1100.8139411220582
2013-03-14,1101.8427822979877
2013-03-15,1110.451951879104
2013-03-18,1093.7756325989483
2013-03-19,1095.4805515620424
2013-03-20,1098.9327233518995
2013-03-21,1100.1557429580996
2013-03-22,1098.7594080901313
2013-03-25,1098.4329492266033
2013-03-26,1095.3486936065422
2013-03-27,1103.57912761678
2013-03-28,1104.9213891688803
2013-03-29,1096.6783902399488
2013-04-01,1096.7062217527089
2013-04-02,1095.3333007259923
2013-04-03,1095.3502645615592
2013-04-04,1098.7892815539171
2013-04-05,1098.7674163224249
2013-04-08,1098.4058881184249
2013-04-09,1088.7844798099497
2013-04-10,1098.7810904171615
2013-04-11,1095.31571019228
2013-04-12,1095.3150521683142
2013-04-15,1098.410153446873
2013-04-16,1093.59451297026
2013-04-17,1105.284903555686
2013-04-18,1105.9850236493871
2013-04-19,1095.4090783872261
2013-04-22,1100.5801845936917
2013-04-23,1094.0225772554804
2013-04-24,1094.0261432196912
2013-04-25,1083.3309354143685
2013-04-26,1084.9982233197793
2013-04-29,1081.539811931141
2013-04-30,1084.6326253010184
2013-05-01,1084.6238356088452
2013-05-02,1084.6297804197568
2013-05-03,1084.6212583428342
2013-05-06,1085.0038971250285
2013-05-07,1034.0422933446373
2013-05-08,1022.7205216717683
2013-05-09,1010.8501341800495
2013-05-10,1010.8245121687244
2013-05-13,1004.6411490509814
2013-05-14,995.3117717374287
2013-05-15,986.5740767300123
2013-05-16,1016.8027841339135
2013-05-17,1005.91223989345
2013-05-20,1005.9086474587416
2013-05-21,1007.637929085673
2013-05-22,1004.2099127068518
2013-05-23,1004.2085803079202
2013-05-24,1004.214434931131
2013-05-27,1004.2186619576131
2013-05-28,1000.7509405734605
2013-05-29,1000.7627910910743
2013-05-30,1007.3048431246359
2013-05-31,982.7233699904202
2013-06-03,984.2688632821142
2013-06-04,984.286505984121
2013-06-05,980.984013292478
2013-06-06,980.9904459474476
2013-06-07,991.3200341193706
2013-06-10,1008.5630940477564
2013-06-11,1008.5745820741644
2013-06-12,991.3080535714264
2013-06-13,991.3282958610573
2013-06-14,953.175987632562
2013-06-17,975.5626287117492
2013-06-18,975.5801925138849
2013-06-19,975.578217256012
2013-06-20,950.1101168858077
2013-06-21,958.3537830839223
2013-06-24,983.0672210209286
2013-06-25,952.5900398694838
2013-06-26,982.9143918820189
2013-06-27,983.2539219705372
2013-06-28,983.2674668408426
2013-07-01,1000.1418591714285
2013-07-02,986.020991637152
2013-07-03,1000.1383410261813
2013-07-04,1000.1583648700827
2013-07-05,986.3541855862629
2013-07-08,986.3517636440564
2013-07-09,986.3738364118607
2013-07-10,982.9231552558819
2013-07-11,949.1440222971565
2013-07-12,1000.1625773558459
2013-07-15,982.9223323087492
2013-07-16,986.3562746943267
2013-07-17,988.0814380231535
2013-07-18,988.1000901757762
2013-07-19,988.0950721621713
2013-07-22,991.5133593684337
2013-07-23,1000.1608616745087
2013-07-24,1000.152689896048
2013-07-25,990.636280017834
2013-07-26,997.8633073261168
2013-07-29,991.3219026592668
2013-07-30,1002.2032495837839
2013-07-31,1018.0743343810109
2013-08-01,998.4646672266763
2013-08-02,1018.6347740770558
2013-08-05,1025.5249811255026
2013-08-06,1025.5154249866837
2013-08-07,1026.9089359436343
2013-08-08,1026.9122030813226
2013-08-09,1026.9268286668562
2013-08-12,1002.7613433035017
2013-08-13,1003.0967050132354
2013-08-14,1004.8282518209971
2013-08-15,1004.806992683673
2013-08-16,1022.8211210943361
2013-08-19,1022.8051814181517
2013-08-20,1034.5447509425655
2013-08-21,1027.9343889721251
2013-08-22,1027.9385777726793
2013-08-23,1013.4598701683389
2013-08-26,1013.469566545177
2013-08-27,1036.2234158294211
2013-08-28,1027.9410928963082
2013-08-29,1026.2621197521944
2013-08-30,1026.2401070135666
2013-09-02,1024.1823862594006
2013-09-03,1024.2172101395681
2013-09-04,1025.8600355987676
2013-09-05,1024.1120584902676
2013-09-06,1032.3881321741974
2013-09-09,1030.6241967347767
2013-09-10,1032.7287022250173
2013-09-11,1032.7433341487404
2013-09-12,1044.4613774509198
2013-09-13,1036.1933703485179
2013-09-16,1036.2119717448188
2013-09-17,1036.2006881778718
2013-09-18,1044.4265172582384
2013-09-19,1052.8781834084846
2013-09-20,1053.0785167007953
2013-09-23,1044.4676910366315
2013-09-24,1044.4676910366315
2013-09-25,1043.4252882276303
2013-09-26,1052.7411303712508
2013-09-27,1023.7562344713812
2013-09-30,1023.7799725028405
2013-10-01,1036.186811542062
2013-10-02,1029.2728014909235
2013-10-03,1018.3870273750201
2013-10-04,1020.1528762853636
2013-10-07,1025.2900660185992
2013-10-08,1025.3258082653617
2013-10-09,1028.751395126937
2013-10-10,1029.747598066085
2013-10-11,1039.3475341223077
2013-10-14,1039.3155181738493
2013-10-15,1039.3480070893993
2013-10-16,1039.339570802824
2013-10-17,1023.1240165031028
2013-10-18,1023.1653866786248
2013-10-21,1023.157144548953
2013-10-22,1029.7323319048242
2013-10-23,1033.5558389939724
2013-10-24,1033.5128932174866
2013-10-25,1033.5317433158746
2013-10-28,1033.8945496342183
2013-10-29,1024.837230231036
2013-10-30,1053.1419514034058
2013-10-31,1060.5979012272587
2013-11-01,1061.3985861933108
2013-11-04,1071.2454012207581
2013-11-05,1082.272739740743
2013-11-06,1100.32662727961
2013-11-07,1093.9843467318262
2013-11-08,1094.1215908075524
2013-11-11,1072.3698336073621
2013-11-12,1062.0109793193715
2013-11-13,1083.2854951026752
2013-11-14,1083.2450960020726
2013-11-15,1083.6090637531809
2013-11-18,1076.6918281165179
2013-11-19,1043.8392479322508
2013-11-20,1043.8433067441908
2013-11-21,1036.952065915416
2013-11-22,1036.9392183054847
2013-11-25,1036.958747646709
2013-11-26,1036.9469867438397
2013-11-27,1021.9283930164598
2013-11-28,1030.0543193677436
2013-11-29,1036.9641742143212
2013-12-02,1036.9294260770912
2013-12-03,1036.9354434776149
2013-12-04,1045.018697841962
2013-12-05,1041.5932361308958
2013-12-06,1053.2783975907478
2013-12-09,1057.4900237995414
2013-12-10,1069.3059803960412
2013-12-11,1072.752211047477
2013-12-12,1069.312520668609
2013-12-13,1069.2990684331792
2013-12-16,1069.3112454116917
2013-12-17,1069.2990684331792
2013-12-18,1065.8387417864706
2013-12-19,1139.1082343415962
2013-12-20,1139.100796911238
2013-12-23,1154.9018992522922
2013-12-24,1139.909008542549
2013-12-25,1139.909008542549
2013-12-26,1171.873174309343
2013-12-27,1158.4096957007016
2013-12-30,1158.4080224581708
2013-12-31,1158.4047677931828
2014-01-01,1158.4047677931828
2014-01-02,1158.3836973153634
2014-01-03,1158.4106048805281
2014-01-06,1158.3670517356477
2014-01-07,1158.3615260182928
2014-01-08,1171.8832389066097
2014-01-09,1141.0935405629486
2014-01-10,1151.3523470118032
2014-01-13,1139.9607425647455
2014-01-14,1139.9142873687492
2014-01-15,1139.9344516818526
2014-01-16,1139.9420417146832
2014-01-17,1147.2925683094384
2014-01-20,1139.6306604138758
2014-01-21,1139.6091491346476
2014-01-22,1132.0641875573253
2014-01-23,1151.1199755986288
2014-01-24,1151.4875357110948
2014-01-27,1140.350106468614
2014-01-28,1140.3058609197267
2014-01-29,1140.302425492343
2014-01-30,1141.892436928384
2014-01-31,1140.303218393559
2014-02-03,1139.964601130349
2014-02-04,1139.9304782110194
2014-02-05,1139.9671803220742
2014-02-06,1147.276590685464
2014-02-07,1140.7171110333372
2014-02-10,1130.3059418402054
2014-02-11,1130.3148086205617
2014-02-12,1130.2842573185662
2014-02-13,1130.6918168761745
2014-02-14,1139.919563329738
2014-02-17,1139.9428314685774
2014-02-18,1139.9554254225409
2014-02-19,1130.7273436446778
2014-02-20,1130.6892053182478
2014-02-21,1120.7581649366741
2014-02-24,1111.8651574881912
2014-02-25,1121.0657160342312
2014-02-26,1118.1999132168642
2014-02-27,1119.148061604917
2014-02-28,1115.7131674728703
2014-03-03,1119.1885182248207
2014-03-04,1130.3324706459198
2014-03-05,1121.1319483071095
2014-03-06,1121.1421070973893
2014-03-07,1113.476423746386
2014-03-10,1115.715288034905
2014-03-11,1115.7319741295757
2014-03-12,1117.2303091816952
2014-03-13,1117.5941257721527
2014-03-14,1119.5236012693106
2014-03-17,1110.552014582211
2014-03-18,1115.7646734027037
2014-03-19,1113.8399578885455
2014-03-20,1113.882448524458
2014-03-21,1113.884766495846
2014-03-24,1111.9546944785775
2014-03-25,1182.4419381670984
2014-03-26,1155.7872651163295
2014-03-27,1146.5257522359161
2014-03-28,1130.7300493262787
2014-03-31,1110.44674919571
2014-04-01,1110.419769445904
2014-04-02,1110.4033633672266
2014-04-03,1110.4296752107803
2014-04-04,1133.0971113344171
2014-04-07,1142.1014133666108
2014-04-08,1130.706117790512
2014-04-09,1130.724643757355
2014-04-10,1132.2600284782156
2014-04-11,1132.25240856737
2014-04-14,1141.5054958289215
2014-04-15,1141.8745494243592
2014-04-16,1141.8691373059123
2014-04-17,1144.1668190376104
2014-04-18,1144.1668190376104
2014-04-21,1144.1473375536577
2014-04-22,1176.5491025380704
2014-04-23,1174.6356834583405
2014-04-24,1174.655082497441
2014-04-25,1178.4764356685398
2014-04-28,1178.4642043197905
2014-04-29,1158.1442172534132
2014-04-30,1133.8543333481584
2014-05-01,1133.8543333481584
2014-05-02,1133.8543333481584
2014-05-05,1166.5767978178874
2014-05-06,1166.6080547539275
2014-05-07,1119.9624679784604
