Date,SERBIA IMI
2011-05-30,1372.6063387506924
2011-05-31,1367.6442990339854
2011-06-01,1334.4021392466543
2011-06-02,1337.537431957887
2011-06-03,1342.9206851080128
2011-06-06,1298.9978607704008
2011-06-07,1276.652019719173
2011-06-08,1263.460069011448
2011-06-09,1271.076396638171
2011-06-10,1273.9790823992205
2011-06-13,1228.1216986637583
2011-06-14,1244.9114922528279
2011-06-15,1242.0071466446598
2011-06-16,1223.0847069206359
2011-06-17,1218.0961062412334
2011-06-20,1218.7626039469933
2011-06-21,1212.2464938433125
2011-06-22,1206.2585385803297
2011-06-23,1195.2359855453083
2011-06-24,1188.4599229978064
2011-06-27,1188.2461889029776
2011-06-28,1172.8210061976315
2011-06-29,1182.8183376882264
2011-06-30,1192.823846052464
2011-07-01,1201.6227890032212
2011-07-04,1188.3801492215264
2011-07-05,1170.2448463127755
2011-07-06,1161.1070960328848
2011-07-07,1169.1828231823908
2011-07-08,1167.1445747631944
2011-07-11,1170.8838982931563
2011-07-12,1157.8546460781486
2011-07-13,1142.6154482753302
2011-07-14,1150.9643676257494
2011-07-15,1160.2415218860037
2011-07-18,1144.292478936058
2011-07-19,1143.3548613832431
2011-07-20,1162.7794947882321
2011-07-21,1171.592099899857
2011-07-22,1171.1911038383562
2011-07-25,1158.154884880681
2011-07-26,1155.8450895458518
2011-07-27,1145.2941357059385
2011-07-28,1150.1247218095173
2011-07-29,1146.5208719140412
2011-08-01,1168.1299913203318
2011-08-02,1181.2154326513812
2011-08-03,1180.6126726032708
2011-08-04,1173.186505609345
2011-08-05,1102.5514648486844
2011-08-08,1022.2390472936755
2011-08-09,934.0230253051039
2011-08-10,1042.9632685095614
2011-08-11,1044.851236950653
2011-08-12,1075.22642813715
2011-08-15,1073.5504260127393
2011-08-16,1045.1050315826033
2011-08-17,1034.5552863805062
2011-08-18,1027.5715024483784
2011-08-19,983.6123922960627
2011-08-22,1019.573422512059
2011-08-23,1049.4017567184526
2011-08-24,1036.9302859768568
2011-08-25,1017.834533503837
2011-08-26,1000.3060699555731
2011-08-29,999.7131208502268
2011-08-30,1015.0162805380086
2011-08-31,1043.515474919467
2011-09-01,1050.2529206341103
2011-09-02,1039.6549155920095
2011-09-05,1000.0859964422972
2011-09-06,988.9276670052125
2011-09-07,996.2468469892696
2011-09-08,996.447343424516
2011-09-09,994.4065377736661
2011-09-12,977.6448078801657
2011-09-13,959.5248686582116
2011-09-14,958.8472324938596
2011-09-15,973.2689681476215
2011-09-16,987.8095074231941
2011-09-19,958.1182298145238
2011-09-20,948.2513359491837
2011-09-21,933.9659302910644
2011-09-22,920.279733988784
2011-09-23,904.7860018899947
2011-09-26,911.7744135333854
2011-09-27,906.9371703324648
2011-09-28,894.0319052130521
2011-09-29,894.1136604645849
2011-09-30,879.6746413244365
2011-10-03,849.722039350313
2011-10-04,842.8982621745067
2011-10-05,847.518145355566
2011-10-06,860.4338480419951
2011-10-07,857.2034046624404
2011-10-10,865.2848682831324
2011-10-11,867.7403176141116
2011-10-12,877.3731063651694
2011-10-13,903.8594378799958
2011-10-14,894.5481523624112
2011-10-17,905.9577862865926
2011-10-18,905.1797437425513
2011-10-19,916.6952575192503
2011-10-20,909.302880296488
2011-10-21,905.8003454740691
2011-10-24,922.5209304412251
2011-10-25,908.2205033960765
2011-10-26,906.3334601711925
2011-10-27,913.7956836250132
2011-10-28,913.8819589436063
2011-10-31,889.8151296745257
2011-11-01,876.6978926232952
2011-11-02,876.8900959545691
2011-11-03,865.7738925514113
2011-11-04,867.883387531771
2011-11-07,859.7931973543972
2011-11-08,865.8300451374186
2011-11-09,866.353542568175
2011-11-10,862.247269817771
2011-11-11,876.7414129136173
2011-11-14,863.6008548856632
2011-11-15,854.3979974547367
2011-11-16,856.8509162887337
2011-11-17,845.4506181858118
2011-11-18,849.9978300490402
2011-11-21,834.509647330926
2011-11-22,822.1548883285087
2011-11-23,825.807371407137
2011-11-24,814.3968217856436
2011-11-25,805.5547016047627
2011-11-28,796.4559199073428
2011-11-29,789.5438123626419
2011-11-30,780.9468783041474
2011-12-01,783.9290312276217
2011-12-02,791.7410742822054
2011-12-05,803.4322731594675
2011-12-06,816.370335640834
2011-12-07,804.8198083149707
2011-12-08,806.3619710267361
2011-12-09,813.8985633149878
2011-12-12,803.1225800142407
2011-12-13,794.568892527007
2011-12-14,801.9874197050405
2011-12-15,801.7004010316615
2011-12-16,796.6697245695951
2011-12-19,796.4050269905174
2011-12-20,786.0048251702472
2011-12-21,797.3840348243884
2011-12-22,801.3609000895173
2011-12-23,802.8846945363808
2011-12-26,811.1058146620819
2011-12-27,810.5917676919605
2011-12-28,797.7106601360064
2011-12-29,790.8753795465342
2011-12-30,782.5445808393565
2012-01-02,782.5445808393565
2012-01-03,775.2228075890256
2012-01-04,773.4407384345348
2012-01-05,780.5752577394919
2012-01-06,786.3599064032982
2012-01-09,790.9258689268013
2012-01-10,789.3741019708207
2012-01-11,784.0444986117548
2012-01-12,780.3751473140153
2012-01-13,780.4336184380616
2012-01-16,783.207204817173
2012-01-17,778.436643013297
2012-01-18,769.0339877390741
2012-01-19,767.8286742156808
2012-01-20,773.879182805428
2012-01-23,775.488102183279
2012-01-24,771.2564229567233
2012-01-25,765.6779630420734
2012-01-26,779.6299174036839
2012-01-27,771.8373653497266
2012-01-30,803.7892058365964
2012-01-31,808.228866276138
2012-02-01,827.7246729743028
2012-02-02,836.4383092563043
2012-02-03,870.0710564817462
2012-02-06,867.3642170059037
2012-02-07,841.7772479812935
2012-02-08,843.1736050244662
2012-02-09,841.4453018563544
2012-02-10,835.1335556483341
2012-02-13,879.9401950481729
2012-02-14,883.6393707458649
2012-02-15,884.8736473699911
2012-02-16,884.9000803828546
2012-02-17,884.3295306672125
2012-02-20,891.1913308720483
2012-02-21,879.7870273910149
2012-02-22,882.5213913882047
2012-02-23,879.2624610817467
2012-02-24,864.9628038731112
2012-02-27,851.704614376165
2012-02-28,872.4237396410697
2012-02-29,887.1094435434409
2012-03-01,889.6168764800049
2012-03-02,894.829445908337
2012-03-05,891.376415046889
2012-03-06,917.0340157662681
2012-03-07,907.3021642353599
2012-03-08,900.5504790658186
2012-03-09,892.5169350580179
2012-03-12,890.1937266743831
2012-03-13,880.8000118884221
2012-03-14,881.1440460305681
2012-03-15,877.3341131087627
2012-03-16,874.8931772313355
2012-03-19,875.7368378384882
2012-03-20,876.5124490910898
2012-03-21,872.0621435358712
2012-03-22,873.7150292645374
2012-03-23,867.991706614988
2012-03-26,850.9297051564454
2012-03-27,847.5069412690532
2012-03-28,848.0008383501678
2012-03-29,841.3094981064556
2012-03-30,846.8301086821854
2012-04-02,840.5365644312582
2012-04-03,840.1232759295564
2012-04-04,832.0022616352569
2012-04-05,828.6200244411008
2012-04-06,822.8354989598362
2012-04-09,819.4847599882537
2012-04-10,813.4358619282848
2012-04-11,807.4395778754541
2012-04-12,811.8931699443631
2012-04-13,811.8691920110854
2012-04-16,811.889661821535
2012-04-17,804.3444332940533
2012-04-18,802.4972772526592
2012-04-19,796.8095645316586
2012-04-20,788.8305043966205
2012-04-23,785.2287914238898
2012-04-24,787.6225251730581
2012-04-25,787.3687589827694
2012-04-26,792.3411442879766
2012-04-27,791.2388037896142
2012-04-30,781.1657563714846
2012-05-01,781.7397723939599
2012-05-02,781.7371076167376
2012-05-03,779.0770514405853
2012-05-04,785.9933240762102
2012-05-07,783.5655282501081
2012-05-08,773.7611659088361
2012-05-09,766.4250486979657
2012-05-10,767.2507052087282
2012-05-11,769.5678154804965
2012-05-14,764.653165671945
2012-05-15,753.8026547918981
2012-05-16,751.0952531629063
2012-05-17,740.6514545168226
2012-05-18,734.8114919006889
2012-05-21,721.3340560568248
2012-05-22,707.2627467881163
2012-05-23,685.8054471611651
2012-05-24,677.7841612565175
2012-05-25,677.6307200957987
2012-05-28,674.3096594042165
2012-05-29,676.104630182473
2012-05-30,667.6435348249069
2012-05-31,662.8254825020008
2012-06-01,661.9534543048263
2012-06-04,658.7958259110615
2012-06-05,646.3743291414789
2012-06-06,655.963423646076
2012-06-07,659.6144183645205
2012-06-08,656.280090280857
2012-06-11,659.6308851517458
2012-06-12,655.5140145614815
2012-06-13,655.381657922053
2012-06-14,650.8958094636192
2012-06-15,654.2205121425117
2012-06-18,671.4744500123229
2012-06-19,667.0380045842145
2012-06-20,675.3329310860471
2012-06-21,675.7470318396053
2012-06-22,674.5993573458585
2012-06-25,673.8769856640064
2012-06-26,671.0430971146991
2012-06-27,668.5774303606842
2012-06-28,664.8908796533516
2012-06-29,664.4617166775979
2012-07-02,656.5710916335764
2012-07-03,662.0411566592227
2012-07-04,659.1222616788477
2012-07-05,663.625693342737
2012-07-06,673.1520242942197
2012-07-09,672.4192466606893
2012-07-10,675.2687270110289
2012-07-11,681.7595080202905
2012-07-12,683.6837428821038
2012-07-13,683.761127274877
2012-07-16,668.429780346467
2012-07-17,666.091110477827
2012-07-18,656.9976965041184
2012-07-19,658.101317852118
2012-07-20,664.0396726917048
2012-07-23,658.311822278922
2012-07-24,655.0096884496745
2012-07-25,648.0620201452023
2012-07-26,660.672305466906
2012-07-27,661.1735084514535
2012-07-30,665.4907109654347
2012-07-31,669.5509032027492
2012-08-01,668.2587436259122
2012-08-02,666.8692790961009
2012-08-03,669.9044526865416
2012-08-06,670.2871257455603
2012-08-07,665.2223168512828
2012-08-08,662.725826386761
2012-08-09,674.5740568942308
2012-08-10,680.7704057868021
2012-08-13,685.6550273164478
2012-08-14,687.3676672518222
2012-08-15,686.1483825913073
2012-08-16,682.6919400191192
2012-08-17,688.5782351453747
2012-08-20,695.195025018946
2012-08-21,689.0611263457665
2012-08-22,688.600799619802
2012-08-23,688.1772708031591
2012-08-24,688.6179180834833
2012-08-27,679.3225045432005
2012-08-28,684.3341735699335
2012-08-29,676.037020870311
2012-08-30,674.6417612294109
2012-08-31,672.6345846293564
2012-09-03,675.1034770127395
2012-09-04,674.9206512911928
2012-09-05,678.6452714275885
2012-09-06,683.2573243762221
2012-09-07,684.3122236225464
2012-09-10,684.5231954062326
2012-09-11,682.7091910525327
2012-09-12,679.6054291443338
2012-09-13,679.4750830091925
2012-09-14,690.8922856265136
2012-09-17,691.2991573493085
2012-09-18,700.178513140156
2012-09-19,696.7789130159721
2012-09-20,696.905773727025
2012-09-21,701.2726590144456
2012-09-24,700.0956495380511
2012-09-25,697.4471080273938
2012-09-26,698.1974453922653
2012-09-27,693.9944950547424
2012-09-28,695.0589165086765
2012-10-01,690.2736351815266
2012-10-02,691.975863910762
2012-10-03,693.2095420777108
2012-10-04,697.9770671607653
2012-10-05,696.9907109543316
2012-10-08,698.5580194334601
2012-10-09,702.4772875761461
2012-10-10,709.0995433093037
2012-10-11,711.308069744695
2012-10-12,723.6119507756704
2012-10-15,728.8335166070877
2012-10-16,727.2943162603774
2012-10-17,723.5906247300893
2012-10-18,712.3555896183981
2012-10-19,717.5065686970523
2012-10-22,728.9929476907076
2012-10-23,741.6345269279225
2012-10-24,736.6162138118251
2012-10-25,730.9085269208128
2012-10-26,731.5200957483165
2012-10-29,729.8128963705116
2012-10-30,735.134384284374
2012-10-31,740.3161538072071
2012-11-01,737.8056762750031
2012-11-02,745.7090622110185
2012-11-05,742.1341678757893
2012-11-06,750.2575678606272
2012-11-07,755.9389065099314
2012-11-08,768.6701397884464
2012-11-09,780.1706421065621
2012-11-12,780.312698913411
2012-11-13,784.43350799127
2012-11-14,775.7799820448698
2012-11-15,764.3299516180223
2012-11-16,762.9138852496825
2012-11-19,766.2846347252205
2012-11-20,770.2720261693577
2012-11-21,771.4113415191196
2012-11-22,775.9333423536641
2012-11-23,780.1266983001034
2012-11-26,784.0360638749584
2012-11-27,780.8583173491014
2012-11-28,782.5121370644601
2012-11-29,783.5777003662182
2012-11-30,790.9668824827472
2012-12-03,793.243696471972
2012-12-04,798.4210492321797
2012-12-05,797.1629696447797
2012-12-06,800.4556139109989
2012-12-07,805.887993479837
2012-12-10,816.8719411676599
2012-12-11,825.9705267416989
2012-12-12,830.1487843279094
2012-12-13,834.6916018234189
2012-12-14,838.42293566723
2012-12-17,821.4938797738808
2012-12-18,824.2283370311691
2012-12-19,814.3829534730203
2012-12-20,815.0804048092033
2012-12-21,828.8512239521496
2012-12-24,817.2875150727923
2012-12-25,825.6574640710645
2012-12-26,814.1961583642966
2012-12-27,812.1495537596822
2012-12-28,814.6035880685009
2012-12-31,825.0498212112961
2013-01-01,825.0498212112961
2013-01-02,824.9798152286241
2013-01-03,832.5513569472256
2013-01-04,842.3823998502227
2013-01-07,842.763298699167
2013-01-08,839.2184540895263
2013-01-09,843.7518977301064
2013-01-10,846.374408134173
2013-01-11,858.2899365028549
2013-01-14,868.1277487433254
2013-01-15,876.8382250210427
2013-01-16,888.8265420007596
2013-01-17,908.4982157778484
2013-01-18,893.1940379635845
2013-01-21,905.5159269054882
2013-01-22,902.3651389052592
2013-01-23,915.5036455807435
2013-01-24,930.1223816748839
2013-01-25,947.3906904646645
2013-01-28,945.2604512636959
2013-01-29,934.1016986365418
2013-01-30,923.4484095353486
2013-01-31,927.6256509314378
2013-02-01,918.1708142937736
2013-02-04,901.7850889175145
2013-02-05,898.5354818117071
2013-02-06,895.6172351377022
2013-02-07,895.4850293323586
2013-02-08,890.13828586686
2013-02-11,899.718224111236
2013-02-12,929.763024713332
2013-02-13,917.8111029424228
2013-02-14,911.3999563636213
2013-02-15,912.7541091076648
2013-02-18,912.6891973309596
2013-02-19,920.7284115624055
2013-02-20,919.5107572724522
2013-02-21,920.1587122257096
2013-02-22,918.143410407907
2013-02-25,931.2243568441229
2013-02-26,942.7499597230462
2013-02-27,932.3352665835498
2013-02-28,937.9733563894764
2013-03-01,936.912980141899
2013-03-04,937.2007532819334
2013-03-05,938.6201608522628
2013-03-06,939.0443682395969
2013-03-07,928.5716506798794
2013-03-08,924.7881951845218
2013-03-11,924.8422568928291
2013-03-12,936.2888074775224
2013-03-13,940.6668549837658
2013-03-14,938.5750748385028
2013-03-15,951.6472055319141
2013-03-18,956.3384230074785
2013-03-19,948.0390201209633
2013-03-20,943.8175393474548
2013-03-21,947.6982840800948
2013-03-22,946.4033422305333
2013-03-25,953.3852771881551
2013-03-26,955.0025246461944
2013-03-27,955.6476765850093
2013-03-28,955.7824380870916
2013-03-29,958.5033618701648
2013-04-01,965.034539938302
2013-04-02,960.8802474372146
2013-04-03,981.3316834145405
2013-04-04,986.0378181638193
2013-04-05,987.5746671482316
2013-04-08,975.8541766679616
2013-04-09,973.2623840431537
2013-04-10,977.1998249409311
2013-04-11,981.9556988489553
2013-04-12,982.0212489219884
2013-04-15,983.1260055391992
2013-04-16,977.8985843712577
2013-04-17,975.4981250871077
2013-04-18,975.1306652867738
2013-04-19,974.835318065577
2013-04-22,986.5721679897957
2013-04-23,983.5239088619489
2013-04-24,994.2777042768943
2013-04-25,1008.019981093196
2013-04-26,984.7819158707038
2013-04-29,970.7377810719014
2013-04-30,961.0039701901816
2013-05-01,961.0925380586644
2013-05-02,961.0925293743139
2013-05-03,961.1409123246086
2013-05-06,961.1150006557414
2013-05-07,957.92658051207
2013-05-08,951.5167983038461
2013-05-09,952.0259265512944
2013-05-10,951.4543935202821
2013-05-13,957.0651381654856
2013-05-14,961.3924785689685
2013-05-15,969.6438192508755
2013-05-16,967.6175812692614
2013-05-17,965.0614937860155
2013-05-20,965.9276106424892
2013-05-21,954.1419261848912
2013-05-22,958.9129653176902
2013-05-23,943.16103781168
2013-05-24,942.6702818473544
2013-05-27,934.1388939122845
2013-05-28,928.2996336298704
2013-05-29,927.6127344802591
2013-05-30,913.9863161305213
2013-05-31,904.5290090275414
2013-06-03,889.1906176092413
2013-06-04,876.0606192142563
2013-06-05,826.3781495426429
2013-06-06,813.8569419761037
2013-06-07,824.1804199662998
2013-06-10,804.3962405414197
2013-06-11,810.931891380344
2013-06-12,806.1631608205041
2013-06-13,813.3191505020837
2013-06-14,814.940918848498
2013-06-17,790.0153206190654
2013-06-18,799.2152418096202
2013-06-19,801.794047932016
2013-06-20,794.54799278363
2013-06-21,787.1740532038451
2013-06-24,792.3728773805353
2013-06-25,786.369932078004
2013-06-26,786.6360768473841
2013-06-27,782.3919413478504
2013-06-28,797.353698818903
2013-07-01,792.493421345502
2013-07-02,795.6204137383552
2013-07-03,803.7909754944247
2013-07-04,830.0634566687503
2013-07-05,823.8881950933709
2013-07-08,820.1614137309714
2013-07-09,812.0801543002356
2013-07-10,817.9409416314583
2013-07-11,815.3347182280771
2013-07-12,816.512293140517
2013-07-15,819.6626215650784
2013-07-16,819.6039488431345
2013-07-17,827.5149836205693
2013-07-18,829.7350133740889
2013-07-19,835.8097609035109
2013-07-22,837.4858656251319
2013-07-23,833.6867732049553
2013-07-24,837.2345964165336
2013-07-25,833.1343546400716
2013-07-26,829.1573207532364
2013-07-29,822.3886139745442
2013-07-30,835.4704386764631
2013-07-31,830.2345301227036
2013-08-01,830.2075169072659
2013-08-02,831.2251763779466
2013-08-05,825.9591482057675
2013-08-06,829.1342668994623
2013-08-07,831.2819124260776
2013-08-08,840.443147913524
2013-08-09,839.9312719369152
2013-08-12,839.2866200334878
2013-08-13,836.4707000140119
2013-08-14,831.8739130416843
2013-08-15,831.6423954495023
2013-08-16,832.837760635855
2013-08-19,828.5799352160024
2013-08-20,832.0876294498877
2013-08-21,837.8800316709695
2013-08-22,839.2060375336531
2013-08-23,838.5584801686318
2013-08-26,844.8398765033087
2013-08-27,846.0259700974811
2013-08-28,844.0603172139434
2013-08-29,848.2227344806068
2013-08-30,859.8819093129296
2013-09-02,853.8463059116159
2013-09-03,853.4751789144048
2013-09-04,858.8734133378488
2013-09-05,860.8191064149092
2013-09-06,857.0478161722666
2013-09-09,854.421426914366
2013-09-10,853.6149779589589
2013-09-11,850.4069641109211
2013-09-12,852.7239842283477
2013-09-13,859.6102036611809
2013-09-16,856.4038914931454
2013-09-17,843.4820247315796
2013-09-18,841.5542145548743
2013-09-19,847.5360521108902
2013-09-20,844.9622883605023
2013-09-23,839.9194192107946
2013-09-24,838.693487437202
2013-09-25,839.2479545597907
2013-09-26,840.4864280069048
2013-09-27,858.7120980451948
2013-09-30,847.4909212613267
2013-10-01,848.7174471805837
2013-10-02,839.890427631639
2013-10-03,844.8368455819785
2013-10-04,840.8204776959324
2013-10-07,843.668566371288
2013-10-08,844.0850251899641
2013-10-09,849.4761244908791
2013-10-10,845.5333521801213
2013-10-11,847.3570596466828
2013-10-14,842.3397391004261
2013-10-15,849.4813289165998
2013-10-16,858.2392433510386
2013-10-17,861.3789899437618
2013-10-18,866.8926848194949
2013-10-21,861.4525151339303
2013-10-22,861.9682422420326
2013-10-23,857.8449218805885
2013-10-24,858.2824569868743
2013-10-25,851.170052683363
2013-10-28,858.5859857296655
2013-10-29,859.8384484790437
2013-10-30,858.6942901971539
2013-10-31,862.1929998712135
2013-11-01,863.1825705496252
2013-11-04,862.1023257086025
2013-11-05,861.5622727067476
2013-11-06,863.833939141297
2013-11-07,868.4807487084774
2013-11-08,876.7435562763737
2013-11-11,877.0520677637528
2013-11-12,873.184906867822
2013-11-13,875.6505905425206
2013-11-14,884.2488202133418
2013-11-15,890.6272265394786
2013-11-18,902.5441228467928
2013-11-19,915.3596846335164
2013-11-20,928.456213536826
2013-11-21,925.566824281694
2013-11-22,913.5170391301716
2013-11-25,902.4058954159947
2013-11-26,894.0633946225057
2013-11-27,906.5764809801224
2013-11-28,915.6768044601926
2013-11-29,910.1545706138278
2013-12-02,914.6715218627053
2013-12-03,904.8591317070652
2013-12-04,904.3678961655363
2013-12-05,901.3602334295363
2013-12-06,912.4793962274098
2013-12-09,910.6447347449727
2013-12-10,916.4829339677718
2013-12-11,925.7573687458104
2013-12-12,931.6166863995729
2013-12-13,925.8041282611157
2013-12-16,960.8857035543443
2013-12-17,965.762722787659
2013-12-18,965.3147564966758
2013-12-19,970.7638455438595
2013-12-20,969.3423649203061
2013-12-23,965.9766820016167
2013-12-24,968.7101450105197
2013-12-25,970.7713846967913
2013-12-26,966.6920983216662
2013-12-27,967.0041183374377
2013-12-30,961.3055008864586
2013-12-31,966.6045811802724
2014-01-01,966.6045811802724
2014-01-02,968.3580987171475
2014-01-03,967.0638506815134
2014-01-06,964.9253722728379
2014-01-07,966.618538400825
2014-01-08,961.4861238898094
2014-01-09,971.0752447943684
2014-01-10,984.0483564215634
2014-01-13,985.3925527119692
2014-01-14,987.2750707708143
2014-01-15,989.8110506967732
2014-01-16,987.9161676458832
2014-01-17,992.4748344408655
2014-01-20,993.8881266911144
2014-01-21,991.5124704290769
2014-01-22,989.3190525433012
2014-01-23,987.8181237839995
2014-01-24,984.6898966569205
2014-01-27,955.7769330324178
2014-01-28,946.4822163978181
2014-01-29,951.4846900137387
2014-01-30,950.0378101442938
2014-01-31,957.6074607708348
2014-02-03,954.0977822093855
2014-02-04,953.1844756963774
2014-02-05,947.9053120053768
2014-02-06,949.112908276225
2014-02-07,953.8070139467515
2014-02-10,950.4595859308814
2014-02-11,951.2594305043078
2014-02-12,951.2946812134766
2014-02-13,951.0732717157213
2014-02-14,953.3057898372405
2014-02-17,952.1578573043221
2014-02-18,955.4661465212588
2014-02-19,970.4569435553966
2014-02-20,976.2995623464703
2014-02-21,978.2797706012487
2014-02-24,979.1903213901039
2014-02-25,975.7931590838261
2014-02-26,977.485480341097
2014-02-27,976.7750986387236
2014-02-28,965.4766344509037
2014-03-03,965.2292242428326
2014-03-04,956.5926180101551
2014-03-05,959.1868366548955
2014-03-06,967.5617272176183
2014-03-07,970.2937614755947
2014-03-10,968.9603423140899
2014-03-11,966.0826739920012
2014-03-12,967.0203873429443
2014-03-13,972.6528802585386
2014-03-14,974.0638510896458
2014-03-17,974.4332588414075
2014-03-18,974.0466907259106
2014-03-19,974.9185506178773
2014-03-20,966.4431533551109
2014-03-21,962.4477349293383
2014-03-24,955.3107078149131
2014-03-25,959.8089646468596
2014-03-26,963.0674236984262
2014-03-27,969.3908087910914
2014-03-28,974.0721067389328
2014-03-31,968.3564972397025
2014-04-01,973.5200734008033
2014-04-02,981.9246985036483
2014-04-03,983.7666189692969
2014-04-04,981.6247916672108
2014-04-07,984.2900305967243
2014-04-08,989.2078313793404
2014-04-09,999.0611620817764
2014-04-10,995.4611364357028
2014-04-11,999.1147881453827
2014-04-14,1001.9120420256871
2014-04-15,1000.5820392032846
2014-04-16,996.6055363411525
2014-04-17,1001.6794572061059
2014-04-18,1001.6794572061059
2014-04-21,1001.445424545467
2014-04-22,1004.7513952094309
2014-04-23,1005.40804727978
2014-04-24,1005.5426126340291
2014-04-25,1006.7575114671068
2014-04-28,1004.1042937336665
2014-04-29,1007.6954198422667
2014-04-30,1006.0760371372611
2014-05-01,1006.1966769882281
2014-05-02,1005.8951315923434
2014-05-05,991.2461198088308
2014-05-06,991.6552293211113
2014-05-07,988.0130744651692
2014-05-08,988.5223468318627
2014-05-09,988.6363532223012
2014-05-12,990.3323672598838
2014-05-13,990.072943763954
2014-05-14,998.0302340534375
2014-05-15,1000.2249512454015
2014-05-16,1002.5868285273835
2014-05-19,1004.2751088644505
2014-05-20,1009.0075386924857
2014-05-21,1003.6335332527726
2014-05-22,1007.7312065481184
2014-05-23,1003.1394342850427
2014-05-26,999.2777968329411
2014-05-27,1002.5002365330707
2014-05-28,1013.5601294361664
2014-05-29,1016.7497741073179
2014-05-30,1016.0820363221002
2014-06-02,1018.3576261856732
2014-06-03,1016.6394126055015
2014-06-04,1013.4637751692709
2014-06-05,1016.0153945949585
2014-06-06,1017.2277856425577
2014-06-09,1015.243128449304
2014-06-10,1016.2536656544632
2014-06-11,1018.8140374944334
2014-06-12,1018.9302083704009
2014-06-13,1017.2692686031387
