Date,RUSSIA IMI VALUE
1998-12-31,27.83654374644249
1999-01-01,27.83654374644249
1999-01-04,27.796525744113826
1999-01-05,29.17276502478007
1999-01-06,30.550892950088233
1999-01-07,30.630177182513894
1999-01-08,31.031958649635428
1999-01-11,30.712325846082518
1999-01-12,30.05739437196639
1999-01-13,26.484942284114204
1999-01-14,27.421681756637682
1999-01-15,27.060102636803116
1999-01-18,27.642497459978706
1999-01-19,27.87124746742298
1999-01-20,28.688702534731526
1999-01-21,28.600398992087797
1999-01-22,27.768741644357345
1999-01-25,27.56378244916284
1999-01-26,27.645424878117186
1999-01-27,27.66714817992518
1999-01-28,27.67831957883071
1999-01-29,28.043524431094358
1999-02-01,28.06742812935079
1999-02-02,28.506117105022017
1999-02-03,28.750789077921702
1999-02-04,29.6493294409207
1999-02-05,29.398981999894122
1999-02-08,30.130924492787855
1999-02-09,31.004890920191936
1999-02-10,34.03089475475291
1999-02-11,37.14470291220725
1999-02-12,35.42127899276735
1999-02-15,35.16511223764197
1999-02-16,36.746540077493464
1999-02-17,36.76981166790473
1999-02-18,37.10442999226125
1999-02-19,39.41559545012995
1999-02-22,43.79986907822491
1999-02-23,42.42708429423356
1999-02-24,44.44608153144821
1999-02-25,39.981267948954034
1999-02-26,40.39693319621931
1999-03-01,42.946624720154226
1999-03-02,45.136873284451504
1999-03-03,43.31715041152806
1999-03-04,41.87515450034499
1999-03-05,42.930453548762934
1999-03-08,42.81930506295478
1999-03-09,43.45870670660886
1999-03-10,45.437908429332005
1999-03-11,48.96566650833431
1999-03-12,49.06112827014739
1999-03-15,49.51934098424747
1999-03-16,52.596573872087205
1999-03-17,54.16146602367626
1999-03-18,54.89958397068811
1999-03-19,55.526564368959214
1999-03-22,52.606821585176895
1999-03-23,51.87159732283915
1999-03-24,48.118988694986555
1999-03-25,50.797435085951506
1999-03-26,50.17991927224431
1999-03-29,50.686145375799526
1999-03-30,51.48813118969024
1999-03-31,50.76028268630521
1999-04-01,49.3280963728428
1999-04-02,49.96335591368721
1999-04-05,50.14665951349154
1999-04-06,46.75865624153477
1999-04-07,44.85087429817374
1999-04-08,43.46347083850796
1999-04-09,40.919440466404936
1999-04-12,42.91658615227889
1999-04-13,42.56014460007982
1999-04-14,45.5170640408279
1999-04-15,47.17262385323802
1999-04-16,49.362457298233736
1999-04-19,50.56703466665929
1999-04-20,47.183699672090725
1999-04-21,48.23916071524731
1999-04-22,50.67402818007812
1999-04-23,52.179721464428575
1999-04-26,53.348893137705424
1999-04-27,52.939339884538136
1999-04-28,51.58348273374582
1999-04-29,54.32869047084808
1999-04-30,57.54558762131624
1999-05-03,57.610933923796075
1999-05-04,57.89183702851859
1999-05-05,64.2087163488344
1999-05-06,65.52602792516544
1999-05-07,61.85368836117408
1999-05-10,61.58236940769688
1999-05-11,59.84957414587943
1999-05-12,48.90746207863095
1999-05-13,51.67646282827944
1999-05-14,50.935854120228164
1999-05-17,57.969541854610576
1999-05-18,62.6348402793066
1999-05-19,60.16997645411483
1999-05-20,60.04503669966642
1999-05-21,62.28562850868033
1999-05-24,64.79862216246008
1999-05-25,62.28063609361063
1999-05-26,63.83271456208156
1999-05-27,63.7714054106072
1999-05-28,63.684454074679195
1999-05-31,62.93202139431312
1999-06-01,62.376119187350085
1999-06-02,61.3926246322236
1999-06-03,65.20717991284234
1999-06-04,65.90225386452137
1999-06-07,67.32172965300755
1999-06-08,68.41657224760277
1999-06-09,69.6134543577498
1999-06-10,71.07414474483454
1999-06-11,74.47720262128671
1999-06-14,74.94053974057952
1999-06-15,73.22140545170176
1999-06-16,77.12291952533302
1999-06-17,77.39016806666177
1999-06-18,79.29543476558118
1999-06-21,85.65056623712834
1999-06-22,83.43649966295823
1999-06-23,81.29725884508669
1999-06-24,81.39743008788801
1999-06-25,78.8888587662307
1999-06-28,78.95963346594723
1999-06-29,79.8988217094777
1999-06-30,81.78345435926846
1999-07-01,87.10640791476484
1999-07-02,88.96748372754533
1999-07-05,93.90370183745414
1999-07-06,98.71996621026045
1999-07-07,97.04260706556423
1999-07-08,99.31786605195053
1999-07-09,97.5791311914913
1999-07-12,96.73349111363022
1999-07-13,93.12369733543788
1999-07-14,96.9125844190929
1999-07-15,95.40465274388092
1999-07-16,94.92034485100396
1999-07-19,93.39012284996024
1999-07-20,89.12972023149958
1999-07-21,86.27445453384668
1999-07-22,88.11424152591704
1999-07-23,86.68076953264752
1999-07-26,85.86732616914219
1999-07-27,84.3232683573034
1999-07-28,84.3114628044798
1999-07-29,76.92309872851543
1999-07-30,79.85247000011434
1999-08-02,79.33151235179409
1999-08-03,78.58986011221752
1999-08-04,71.66761809322648
1999-08-05,68.16883551702173
1999-08-06,68.96351713424703
1999-08-09,67.69428680831275
1999-08-10,67.57336733501096
1999-08-11,69.22775712399076
1999-08-12,70.16351561255794
1999-08-13,69.48538238590861
1999-08-16,69.43644133172955
1999-08-17,70.60706396817918
1999-08-18,70.4359670133725
1999-08-19,71.07832028503373
1999-08-20,71.38442744584191
1999-08-23,79.04401288650152
1999-08-24,78.3242874798259
1999-08-25,78.19995240603942
1999-08-26,76.0468357558814
1999-08-27,73.36813375787925
1999-08-30,70.57807193585845
1999-08-31,68.22913075572059
1999-09-01,68.53586120307756
1999-09-02,66.85753102185431
1999-09-03,69.21676692665655
1999-09-06,70.34146774784183
1999-09-07,69.815844626676
1999-09-08,67.63397518282656
1999-09-09,68.43617802208921
1999-09-10,70.44968005487908
1999-09-13,65.75172766032908
1999-09-14,64.32867905998991
