Date,PAKISTAN IMI VALUE
2018-01-09,830.5051870395099
2018-01-10,841.4357892048504
2018-01-11,830.6429029282851
2018-01-12,816.0967799950523
2018-01-15,795.2301635036857
2018-01-16,816.0088041720696
2018-01-17,824.0097171314465
2018-01-18,828.0363252018207
2018-01-19,836.3820246810448
2018-01-22,849.199868992299
2018-01-23,846.2719994309512
2018-01-24,844.7288951403735
2018-01-25,829.0085446196782
2018-01-26,826.12982011095
2018-01-29,827.9951997914543
2018-01-30,817.1705344488058
2018-01-31,812.7100495346658
2018-02-01,817.2228875390298
2018-02-02,818.23441216634
2018-02-05,819.3543787530411
2018-02-06,815.0029624526584
2018-02-07,823.4552883882543
2018-02-08,817.5342085901144
2018-02-09,821.3962029447551
2018-02-12,811.1788477100094
2018-02-13,811.1042705377263
2018-02-14,805.4897414777656
2018-02-15,794.5096349506158
2018-02-16,809.0029374851844
2018-02-19,813.3249538006245
2018-02-20,807.5407569412721
2018-02-21,800.7410625245809
2018-02-22,812.7826766127737
2018-02-23,812.3281422252087
2018-02-26,804.9519639447341
2018-02-27,815.0065741466804
2018-02-28,823.2981028000086
2018-03-01,828.1493725912707
2018-03-02,823.7109115607113
2018-03-05,824.4113214043241
2018-03-06,816.3519754942993
2018-03-07,811.898157688425
2018-03-08,808.2368137174898
2018-03-09,808.4041107111393
2018-03-12,815.290224004652
2018-03-13,814.8313517223286
2018-03-14,808.1603869097722
2018-03-15,813.7202869792208
2018-03-16,812.731961060599
2018-03-19,816.0268873134828
2018-03-20,820.276609268256
2018-03-21,828.6087546916733
2018-03-22,832.1065523705781
2018-03-23,828.6394417357009
2018-03-26,806.1691213252143
2018-03-27,804.1239524218695
2018-03-28,809.1947932428797
2018-03-29,819.2223459600749
2018-03-30,820.4427560006524
2018-04-02,822.3360645245803
2018-04-03,831.2331378500779
2018-04-04,830.1350745656044
2018-04-05,847.9898204831917
2018-04-06,846.5882000685167
2018-04-09,842.6632500174874
2018-04-10,836.2880439292912
2018-04-11,835.7667074459928
2018-04-12,836.2927440272537
2018-04-13,829.1840888655968
2018-04-16,814.4991222175502
2018-04-17,813.5972197855194
2018-04-18,802.5615108514019
2018-04-19,802.4574776469195
2018-04-20,802.9890169777603
2018-04-23,808.353270091467
2018-04-24,818.8898142936529
2018-04-25,815.5978098099964
2018-04-26,814.6725290791139
2018-04-27,818.4358697023995
2018-04-30,817.410270340308
2018-05-01,823.7166592644897
2018-05-02,820.3549599678757
2018-05-03,810.4414114506343
2018-05-04,809.0222548802639
2018-05-07,807.849487655883
2018-05-08,804.5927286984617
2018-05-09,803.2330587266155
2018-05-10,803.1539448324144
2018-05-11,795.0507229985514
2018-05-14,774.1385757394515
2018-05-15,782.8110400769964
2018-05-16,785.4721108139673
2018-05-17,776.7674539283582
2018-05-18,772.7503224934327
2018-05-21,775.2397542856962
2018-05-22,795.4523703758069
2018-05-23,801.658418557685
2018-05-24,794.9217366475378
2018-05-25,790.3585694346243
2018-05-28,791.6511055823798
2018-05-29,809.9472033409768
2018-05-30,802.0584972523255
2018-05-31,804.6188465235792
2018-06-01,804.4576456711936
2018-06-04,810.0278693726995
2018-06-05,817.7667241525935
2018-06-06,816.4186776296884
2018-06-07,812.2540478844845
2018-06-08,816.0798639841062
2018-06-11,801.7607788951835
2018-06-12,787.0896495455735
2018-06-13,790.4153881944233
2018-06-14,797.1818212738519
2018-06-15,799.446347408141
2018-06-18,799.6872792732917
2018-06-19,797.3722149140931
2018-06-20,781.5089464422209
2018-06-21,768.6543191892903
2018-06-22,754.6593984391787
2018-06-25,741.1220355378736
2018-06-26,743.9430498988235
2018-06-27,756.8445068844372
2018-06-28,758.5277589712787
2018-06-29,749.8366627464346
2018-07-02,752.4864367870083
2018-07-03,745.290471918742
2018-07-04,721.5715437027347
2018-07-05,716.6917034264522
2018-07-06,717.5641961713802
2018-07-09,700.352725169389
2018-07-10,705.8684593737502
2018-07-11,707.6168426499199
2018-07-12,715.8126630790553
2018-07-13,722.906288336454
2018-07-16,675.6623955900775
2018-07-17,681.7421616332118
2018-07-18,701.3015366727136
2018-07-19,719.3293335595778
2018-07-20,703.6789720506952
2018-07-23,688.7263571863336
2018-07-24,704.2318199260084
2018-07-25,706.1622964958146
2018-07-26,721.9593880032531
2018-07-27,735.9941060687564
2018-07-30,771.8597534764184
2018-07-31,746.8959975151947
2018-08-01,750.0750472974506
2018-08-02,747.8393292769159
2018-08-03,757.9694145381811
2018-08-06,761.5172486835994
2018-08-07,756.3775951349902
2018-08-08,753.8035396872639
2018-08-09,759.2055219853479
2018-08-10,767.6852721843775
2018-08-13,766.8528906652185
2018-08-14,769.7861156152238
2018-08-15,774.4928271675917
2018-08-16,763.9192951842768
2018-08-17,769.8861054726879
2018-08-20,767.3686870146211
2018-08-21,761.6062604648541
2018-08-22,756.3859563128552
2018-08-23,757.9215995070971
2018-08-24,759.5402752946017
2018-08-27,755.6812834848241
2018-08-28,750.968458468647
2018-08-29,744.7013961505775
2018-08-30,740.2929868364594
2018-08-31,737.8383197798922
2018-09-03,735.8080452554664
2018-09-04,741.9680943398373
2018-09-05,735.518057201824
2018-09-06,731.2605076119371
2018-09-07,727.3589393227318
2018-09-10,725.0200166192433
2018-09-11,730.1750657890232
2018-09-12,721.4187175384776
2018-09-13,728.3184978397995
2018-09-14,726.8160779104492
2018-09-17,717.5532583427253
2018-09-18,728.3536001609106
2018-09-19,730.3201269871892
2018-09-20,725.2240753841639
2018-09-21,724.6690805558437
2018-09-24,718.2200467097434
2018-09-25,719.5915802567224
2018-09-26,720.100071157067
2018-09-27,723.135362910981
2018-09-28,726.2004099325711
2018-10-01,724.8259992106948
2018-10-02,724.6767322267613
2018-10-03,722.8945100338864
2018-10-04,716.5541628331158
2018-10-05,702.7030217110461
2018-10-08,680.2917702094758
2018-10-09,659.8692347228036
2018-10-10,647.562996324391
2018-10-11,647.2317601670002
2018-10-12,632.3238532328818
2018-10-15,619.0895830972966
2018-10-16,614.4284090949964
2018-10-17,627.8849159801928
2018-10-18,637.7836397868402
2018-10-19,642.9946768978507
2018-10-22,642.6583364169842
2018-10-23,633.6803535422756
2018-10-24,675.2425796054268
2018-10-25,682.9275327878787
2018-10-26,699.072238941439
2018-10-29,712.8523874782816
2018-10-30,716.1332160292989
2018-10-31,717.8892402730748
2018-11-01,712.9263710650467
2018-11-02,721.3074350819984
2018-11-05,709.7715690791231
2018-11-06,699.1292088218428
2018-11-07,703.9624877189407
2018-11-08,704.3253501349222
2018-11-09,708.7317314505003
2018-11-12,701.5907203828577
2018-11-13,700.6393645112872
2018-11-14,692.3536257883243
2018-11-15,697.7948448193126
2018-11-16,703.8122236808849
2018-11-19,693.5437291727299
2018-11-20,696.4280549435208
2018-11-21,697.4976960670518
2018-11-22,687.33199356011
2018-11-23,689.7450513884851
2018-11-26,687.6134765823123
2018-11-27,696.4305476010705
2018-11-28,694.6218649491974
2018-11-29,686.1100320780463
2018-11-30,677.7519604569775
2018-12-03,650.0439197334892
2018-12-04,657.9952475166881
2018-12-05,646.4387842939423
2018-12-06,627.283696075472
2018-12-07,628.3300506083104
2018-12-10,642.2973225690158
2018-12-11,634.9406771771069
2018-12-12,624.1233627589235
2018-12-13,621.0187961381653
2018-12-14,634.1073456239792
2018-12-17,624.4595861270333
2018-12-18,619.7709350211651
2018-12-19,614.9498194181602
2018-12-20,615.3442041111505
2018-12-21,617.7301843452036
2018-12-24,617.3166836353372
2018-12-25,617.3166836353372
2018-12-26,613.0977940226655
2018-12-27,608.6513086386392
2018-12-28,591.4887827741543
2018-12-31,585.6290568854946
2019-01-01,606.0958245173903
2019-01-02,610.1385974632201
2019-01-03,603.9625641147873
2019-01-04,601.9344207239848
2019-01-07,620.2853637823205
2019-01-08,630.1890207455561
2019-01-09,625.1797746473369
2019-01-10,628.2236130813029
2019-01-11,631.719644241671
2019-01-14,638.7256441363986
2019-01-15,646.499358719685
2019-01-16,642.648140272933
2019-01-17,643.124287456832
2019-01-18,644.176239356314
2019-01-21,650.862109544562
2019-01-22,657.6588483223884
2019-01-23,660.251253840957
2019-01-24,663.8180640986129
2019-01-25,664.6609164798128
2019-01-28,663.1094786002759
2019-01-29,669.7191468342094
2019-01-30,667.6309015246088
2019-01-31,669.9230839182744
2019-02-01,673.5062751758882
2019-02-04,682.5119896903036
2019-02-05,683.6186042222292
2019-02-06,685.2267162379839
2019-02-07,682.7770857778984
2019-02-08,674.5931379606416
2019-02-11,667.1361058079001
2019-02-12,673.725190163511
2019-02-13,674.1805299796846
2019-02-14,674.8450694221943
2019-02-15,675.930840291704
2019-02-18,670.5965684310258
2019-02-19,664.8235665322097
2019-02-20,675.8616051000593
2019-02-21,665.5720896572731
2019-02-22,662.7401212260266
2019-02-25,652.4603714370324
2019-02-26,638.8780924999155
2019-02-27,635.6193508217203
2019-02-28,643.1959989091938
2019-03-01,653.1997546849403
2019-03-04,661.5654077430019
2019-03-05,658.7590260911944
2019-03-06,654.4095805733542
2019-03-07,651.271390710215
2019-03-08,643.9775880799657
2019-03-11,643.9104573671851
2019-03-12,640.353523213383
2019-03-13,638.3788793524395
2019-03-14,634.0894362471589
2019-03-15,625.1876122648359
2019-03-18,633.8277443525341
2019-03-19,626.9196545984238
2019-03-20,625.284040163942
2019-03-21,621.1863693738172
2019-03-22,626.8347850569224
2019-03-25,616.7457880378046
2019-03-26,623.7764436833961
2019-03-27,636.0439563117138
2019-03-28,627.8059250895435
2019-03-29,628.2904403370311
2019-04-01,626.4712260172788
2019-04-02,622.0710776259137
2019-04-03,619.1006779453338
2019-04-04,610.4186178886246
2019-04-05,610.4007993641354
2019-04-08,600.0897318124933
2019-04-09,606.291849983993
2019-04-10,598.2274925059568
2019-04-11,602.072298391273
2019-04-12,606.4856510135254
2019-04-15,609.0457716737292
2019-04-16,609.0080083529631
2019-04-17,600.6539346118411
2019-04-18,607.7465683090553
2019-04-19,617.0236987626279
2019-04-22,610.0495767783683
2019-04-23,605.8789876764966
2019-04-24,612.1677882251369
2019-04-25,620.5168472757413
2019-04-26,622.7098331039764
2019-04-29,617.8064871870204
2019-04-30,610.3192067252904
2019-05-01,608.7156740957166
2019-05-02,607.552336027148
2019-05-03,598.7881638511254
2019-05-06,588.8636512372344
2019-05-07,591.6640829421872
2019-05-08,583.1916228172144
2019-05-09,581.6946440108238
2019-05-10,576.4123763455451
2019-05-13,563.2472211302778
2019-05-14,565.2141627911388
2019-05-15,573.369054115294
2019-05-16,552.6638294913213
2019-05-17,535.5574419279159
2019-05-20,534.8067521601813
2019-05-21,526.5461594641422
2019-05-22,549.7797766367477
2019-05-23,565.6441013864868
2019-05-24,565.964753056842
2019-05-27,571.3247089677769
2019-05-28,556.6770748562325
2019-05-29,576.8243218541478
2019-05-30,583.3917394140473
2019-05-31,582.0093506905362
2019-06-03,565.1350055734516
2019-06-04,563.5502327900845
2019-06-05,562.0990734266574
2019-06-06,561.0777544809231
2019-06-07,558.3558778329449
2019-06-10,534.2342998142711
2019-06-11,534.6759597725118
2019-06-12,540.6067297582881
2019-06-13,544.8201308607925
2019-06-14,544.7857369672374
2019-06-17,527.9056293125535
2019-06-18,523.8051771453192
2019-06-19,522.8791418910769
2019-06-20,525.6752879693562
2019-06-21,528.5857925744609
2019-06-24,513.4902059375044
2019-06-25,510.94463080977755
2019-06-26,491.4280884041439
2019-06-27,483.83819571392803
2019-06-28,491.6353085428142
2019-07-01,498.42548705057396
2019-07-02,512.5112513077299
2019-07-03,523.5428170135175
2019-07-04,521.9479954202021
2019-07-05,515.1736519086328
2019-07-08,506.4562554875806
2019-07-09,507.5170406921873
2019-07-10,504.22315065543677
2019-07-11,505.8052860000481
2019-07-12,503.3318411865687
2019-07-15,486.42721027664777
2019-07-16,488.1870932974442
2019-07-17,486.85009027328664
2019-07-18,478.1348009585157
2019-07-19,481.68211734776304
2019-07-22,485.3690376767885
2019-07-23,491.39998418732966
2019-07-24,487.15978935028426
2019-07-25,489.93623097730557
2019-07-26,485.08864638560806
2019-07-29,480.38704427561714
2019-07-30,481.03408901413457
2019-07-31,486.78349188587566
2019-08-01,490.9147925082549
2019-08-02,485.435491515569
2019-08-05,472.6154334524795
2019-08-06,470.7674131801632
2019-08-07,454.6318802827649
2019-08-08,447.6785644448894
2019-08-09,439.8073861430559
2019-08-12,439.1213509119743
2019-08-13,440.3380797176832
2019-08-14,441.8387834871245
2019-08-15,443.4894392475524
2019-08-16,427.9360970018915
2019-08-19,441.93011433882106
2019-08-20,457.36716200384524
2019-08-21,469.614014165003
2019-08-22,487.853348255544
2019-08-23,479.8072575100907
2019-08-26,464.6863486318984
2019-08-27,466.4097486269424
2019-08-28,470.876715205651
2019-08-29,463.16435212295266
2019-08-30,455.45456447000987
2019-09-02,463.8434086070598
2019-09-03,462.3273280904222
2019-09-04,469.5096477906256
2019-09-05,465.3237900857518
2019-09-06,471.0674631327901
2019-09-09,470.6627293985258
2019-09-10,471.3447875155783
2019-09-11,484.7195486998954
2019-09-12,492.3116177832398
2019-09-13,491.3845218405253
2019-09-16,508.624766718247
2019-09-17,507.60025264435524
2019-09-18,500.8321252133104
2019-09-19,511.3162361422983
2019-09-20,511.95763748391624
2019-09-23,504.69754041218783
2019-09-24,504.77061419202613
2019-09-25,500.52983895955884
2019-09-26,498.440766702535
2019-09-27,510.88701540679295
2019-09-30,513.858772882542
2019-10-01,514.4978867127477
2019-10-02,515.4150953296953
2019-10-03,518.3701810482015
2019-10-04,523.7550947969171
2019-10-07,532.8361508884428
2019-10-08,533.3121547238983
2019-10-09,532.4237995728419
2019-10-10,537.1023583271302
2019-10-11,545.3561523354842
2019-10-14,542.2145356971095
2019-10-15,538.3674854376121
2019-10-16,540.9593370288997
2019-10-17,531.6037636019397
2019-10-18,530.4641612578062
2019-10-21,517.9814159106052
2019-10-22,520.6286574058204
2019-10-23,525.8056476037145
2019-10-24,533.4487501979943
2019-10-25,533.9163617619193
2019-10-28,536.0003054423225
2019-10-29,532.9901961259985
2019-10-30,532.7962349130145
2019-10-31,540.0732585595669
2019-11-01,540.8424858132787
2019-11-04,556.27226963502
2019-11-05,560.2270892140182
2019-11-06,561.2607553007157
2019-11-07,565.7989281927288
2019-11-08,572.7292320321699
2019-11-11,588.5507142965275
2019-11-12,587.2250886846407
2019-11-13,592.7562376616617
2019-11-14,591.6801421909604
2019-11-15,590.3577006080376
2019-11-18,602.1307684148953
2019-11-19,603.3767955279043
2019-11-20,595.3675984642232
2019-11-21,581.088150412174
2019-11-22,597.230707980914
2019-11-25,602.6406054425739
2019-11-26,592.7076727875481
2019-11-27,597.1197682358231
2019-11-28,604.1246669220587
2019-11-29,610.1474739154792
2019-12-02,614.1760321497044
2019-12-03,610.0147451639268
2019-12-04,616.6991392124454
2019-12-05,623.88879337343
2019-12-06,627.9826716607524
2019-12-09,622.6422996254098
2019-12-10,624.896239150107
2019-12-11,623.1505578373211
2019-12-12,622.2681857734095
2019-12-13,630.3610071874318
2019-12-16,643.3699429822462
2019-12-17,650.9590055756778
2019-12-18,647.2129316798697
2019-12-19,632.2578165146285
2019-12-20,636.7111408383429
2019-12-23,624.5292398540533
2019-12-24,630.9181696232062
2019-12-25,630.9181696232062
2019-12-26,643.1659196682225
2019-12-27,639.1929255015159
2019-12-30,636.5837243388909
2019-12-31,631.6405169676186
2020-01-01,644.9836591790986
2020-01-02,662.5899584239148
2020-01-03,661.7121328437971
2020-01-06,646.9139172477006
2020-01-07,660.1940579952632
2020-01-08,652.7796194137933
2020-01-09,671.1605501788255
2020-01-10,679.3103522878606
2020-01-13,676.5499035505047
2020-01-14,679.0755109832538
2020-01-15,673.155333791663
2020-01-16,672.760927440871
2020-01-17,678.3617646827977
2020-01-20,668.722737269205
2020-01-21,662.8080198367774
2020-01-22,660.7648207050772
2020-01-23,661.4482943253636
2020-01-24,664.2450656019697
2020-01-27,662.3784553487957
2020-01-28,657.8741763190066
2020-01-29,653.3520380195167
2020-01-30,650.0904303840999
2020-01-31,641.0817488326153
2020-02-03,622.3390537736079
2020-02-04,629.8661947500481
2020-02-05,631.9558253725146
2020-02-06,630.7109476143218
2020-02-07,623.0178912521546
2020-02-10,611.581510425
2020-02-11,619.440210176586
2020-02-12,633.801300364847
2020-02-13,635.6066786232994
2020-02-14,632.9086030826301
2020-02-17,635.2954231585634
2020-02-18,637.0059206834657
2020-02-19,646.2317082069293
2020-02-20,643.1134818452869
2020-02-21,633.4456744220065
2020-02-24,615.7678872031278
2020-02-25,608.0363201639096
2020-02-26,598.2805286699704
2020-02-27,589.2567304691887
2020-02-28,583.3735683842846
2020-03-02,598.1854858967145
2020-03-03,593.6322581430977
2020-03-04,589.0924668890477
2020-03-05,591.1582013110024
2020-03-06,557.8594804648266
2020-03-09,510.7372409451853
2020-03-10,521.15058516184
2020-03-11,521.7583761091063
2020-03-12,501.25853875471404
2020-03-13,514.0540682870144
2020-03-16,471.92524692113415
2020-03-17,464.6560609112725
2020-03-18,435.37446549823505
2020-03-19,443.5771205123536
2020-03-20,462.04315526603546
2020-03-23,459.01568721954095
2020-03-24,422.2094791541352
2020-03-25,395.0526284598003
2020-03-26,378.4382920225933
2020-03-27,388.69619120854486
2020-03-30,384.6242398771255
2020-03-31,401.5110075433896
2020-04-01,403.3779655620962
2020-04-02,423.4377616178034
2020-04-03,440.0404486156245
2020-04-06,427.63058145396974
2020-04-07,431.3025499494893
2020-04-08,429.32239511905874
2020-04-09,440.8638555374038
2020-04-10,440.4567357469736
2020-04-13,430.09323545683776
2020-04-14,429.33280525023383
2020-04-15,428.8181192394062
2020-04-16,431.337142781277
2020-04-17,462.1385611966965
2020-04-20,472.91237348377143
2020-04-21,458.47188485980257
2020-04-22,460.9178691155956
2020-04-23,475.0504325664901
2020-04-24,473.68468477825
2020-04-27,463.5428251363437
2020-04-28,465.2566674904293
2020-04-29,474.03091556025805
2020-04-30,491.8057177529557
2020-05-01,489.3262503109528
2020-05-04,494.0134017734507
2020-05-05,502.9062856664871
2020-05-06,502.35905266816667
2020-05-07,492.7008462383506
2020-05-08,489.0955124919665
2020-05-11,489.115570562236
2020-05-12,491.2426631432166
2020-05-13,491.2873143469569
2020-05-14,498.0447405840239
2020-05-15,504.0143963926107
2020-05-18,496.0669265929862
2020-05-19,496.9045206455387
2020-05-20,488.82119562590805
2020-05-21,491.67380532543984
2020-05-22,493.97630420718053
2020-05-25,493.840266302685
2020-05-26,489.7490956318721
2020-05-27,490.2623658952246
2020-05-28,478.0881043226517
2020-05-29,473.4638002884212
2020-06-01,479.0348716687538
2020-06-02,480.2824258696745
2020-06-03,482.2954362197518
2020-06-04,474.6415848054911
2020-06-05,476.25142368611415
2020-06-08,485.3790998068966
2020-06-09,481.28322140357005
2020-06-10,484.9290334371974
2020-06-11,480.27392342933973
2020-06-12,476.19844001650984
2020-06-15,459.8829847020892
2020-06-16,465.76127331337153
2020-06-17,461.8211206005315
2020-06-18,455.74246851411317
2020-06-19,456.43947546261256
2020-06-22,458.8424037301775
2020-06-23,459.35885624425026
2020-06-24,458.11513753392177
2020-06-25,456.92905611344804
2020-06-26,456.6911093825931
2020-06-29,456.82171131147845
2020-06-30,459.64340689064045
2020-07-01,464.610399091937
2020-07-02,470.7669545307751
2020-07-03,472.99947750832285
2020-07-06,470.56207243668496
2020-07-07,471.1856439887834
2020-07-08,474.73790339000755
2020-07-09,485.84304946087514
2020-07-10,485.3133226603326
2020-07-13,485.1051260270399
2020-07-14,485.7659485236554
2020-07-15,485.31717903244584
2020-07-16,486.78864632856306
2020-07-17,486.8675331428982
2020-07-20,485.34170939205023
2020-07-21,487.2980155769602
2020-07-22,482.8568609229835
2020-07-23,479.82623409014326
2020-07-24,482.01924497737673
2020-07-27,482.7873372036257
2020-07-28,487.341522380412
2020-07-29,485.50653404326647
2020-07-30,487.0764343938397
2020-07-31,485.8201273114708
2020-08-03,492.2554238988413
2020-08-04,490.5275110916735
2020-08-05,484.631123559144
2020-08-06,489.8745951483656
2020-08-07,488.3532167590458
2020-08-10,488.7767461126876
2020-08-11,498.78615712280293
2020-08-12,498.68955872087093
2020-08-13,493.7350130633371
2020-08-14,494.0897977121694
2020-08-17,488.7963770057928
2020-08-18,484.5601758873989
2020-08-19,487.17610026939514
2020-08-20,486.1395943999211
2020-08-21,484.77040536036793
2020-08-24,480.8493393430923
2020-08-25,486.34139720886265
2020-08-26,493.31682991229553
2020-08-27,498.96398646110754
2020-08-28,494.95863089940264
2020-08-31,495.26017847309697
2020-09-01,493.0640384604211
2020-09-02,505.31893180098916
2020-09-03,505.90992940197157
2020-09-04,504.88124036126237
2020-09-07,502.9555869543456
2020-09-08,499.9959202824598
2020-09-09,496.1785931694152
2020-09-10,504.62981362367486
2020-09-11,506.64579898973807
2020-09-14,503.9018666268495
2020-09-15,502.1909014734395
2020-09-16,501.0205873290486
2020-09-17,504.4448956205307
2020-09-18,508.02245453613455
2020-09-21,506.39717450589023
2020-09-22,501.9342730637043
2020-09-23,501.0906998531915
2020-09-24,501.91976778738325
2020-09-25,501.63003939508343
2020-09-28,493.6878898961861
2020-09-29,496.0415578091256
2020-09-30,487.4813160605092
2020-10-01,492.7658777980386
2020-10-02,486.5645564186878
2020-10-05,475.3842373060739
2020-10-06,475.5438411509098
2020-10-07,480.0886018470607
2020-10-08,492.1017836934557
2020-10-09,495.80413045728284
2020-10-12,489.5289681742282
2020-10-13,488.3378119397706
2020-10-14,488.4252998969989
2020-10-15,492.1641239113893
2020-10-16,492.6225487319453
2020-10-19,492.253757872373
2020-10-20,496.70264173260784
2020-10-21,501.28255228595316
2020-10-22,496.32834529778825
2020-10-23,495.53065206226194
2020-10-26,498.6977386716675
2020-10-27,492.55886408058547
2020-10-28,495.0892998788614
2020-10-29,482.9935088058131
2020-10-30,483.36668488678936
2020-11-02,472.4701826233663
2020-11-03,486.44954370604904
2020-11-04,484.7196594157156
2020-11-05,494.45417963660054
2020-11-06,487.20499325442586
2020-11-09,490.6042729560711
2020-11-10,503.86681030184366
2020-11-11,513.0755631186822
2020-11-12,501.53935944662726
2020-11-13,499.05833443273264
2020-11-16,497.0846625038181
2020-11-17,499.6828950983243
2020-11-18,493.003957981907
2020-11-19,491.82227429872114
2020-11-20,488.19427426341156
2020-11-23,482.71006412265706
2020-11-24,488.35762184846453
2020-11-25,502.58783661579156
2020-11-26,507.23576027492794
2020-11-27,499.0098343765749
2020-11-30,501.8398918336316
2020-12-01,507.267230531253
2020-12-02,505.6041393853053
2020-12-03,503.4040273118564
2020-12-04,507.09948512436443
2020-12-07,504.0228138324138
2020-12-08,506.0017387611033
2020-12-09,508.8269497737383
2020-12-10,507.05387481751467
2020-12-11,510.8343692755912
2020-12-14,520.0863542900555
2020-12-15,516.873590787402
2020-12-16,520.0486507601426
2020-12-17,523.0700914580011
2020-12-18,521.2744183534902
2020-12-21,512.9196272371554
2020-12-22,509.76611038956776
2020-12-23,511.86844294215575
2020-12-24,514.2108112563018
2020-12-25,514.2108112563028
2020-12-28,514.6311813044512
2020-12-29,505.24462915153805
2020-12-30,506.58965252202614
2020-12-31,512.8544796678175
