Date,TRINIDAD AND TOBAGO IMI
2011-06-03,1086.7728099820736
2011-06-06,1086.0165785640816
2011-06-07,1079.2560324072642
2011-06-08,1093.4353025501669
2011-06-09,1102.4476077211261
2011-06-10,1128.2063796330638
2011-06-13,1130.2582152268976
2011-06-14,1124.1033596081616
2011-06-15,1135.2368670694536
2011-06-16,1151.5265021751259
2011-06-17,1137.398397613711
2011-06-20,1136.5442701462787
2011-06-21,1132.9885527711235
2011-06-22,1131.2806441558675
2011-06-23,1154.0995289506193
2011-06-24,1154.2289774368205
2011-06-27,1142.9719674708524
2011-06-28,1137.6658606799717
2011-06-29,1150.3574598154207
2011-06-30,1139.840902637445
2011-07-01,1142.1619745197195
2011-07-04,1142.7753979365768
2011-07-05,1150.98672094749
2011-07-06,1160.800738074834
2011-07-07,1157.068377206132
2011-07-08,1165.5682189597248
2011-07-11,1186.6229939485895
2011-07-12,1186.00881096321
2011-07-13,1173.6798739205763
2011-07-14,1171.1000379259713
2011-07-15,1160.3521144684132
2011-07-18,1171.030580062677
2011-07-19,1161.7424685902558
2011-07-20,1160.7067295434986
2011-07-21,1147.502032471367
2011-07-22,1150.910753067272
2011-07-25,1150.976991051814
2011-07-26,1141.2043069532638
2011-07-27,1150.3915892173634
2011-07-28,1157.6243629833434
2011-07-29,1150.689588336978
2011-08-01,1164.3834507712397
2011-08-02,1162.9912353637906
2011-08-03,1160.2706545079955
2011-08-04,1175.4650725842741
2011-08-05,1170.4569923582903
2011-08-08,1169.803529639096
2011-08-09,1168.4814472080652
2011-08-10,1168.7458667568662
2011-08-11,1181.2682113965125
2011-08-12,1171.4698996087059
2011-08-15,1150.5971826386926
2011-08-16,1157.4707711264248
2011-08-17,1137.838463098182
2011-08-18,1149.4566638108286
2011-08-19,1143.371549303249
2011-08-22,1140.2744690865406
2011-08-23,1137.6422039053336
2011-08-24,1137.2404214983185
2011-08-25,1142.4263636298438
2011-08-26,1142.8740770969066
2011-08-29,1130.5599702604586
2011-08-30,1098.8369408847836
2011-08-31,1103.148479509884
2011-09-01,1114.5666333099405
2011-09-02,1117.861266705374
2011-09-05,1127.9133133758683
2011-09-06,1117.2888954185114
2011-09-07,1119.1470071519743
2011-09-08,1120.6642087666876
2011-09-09,1145.9996188449604
2011-09-12,1156.0759222848503
2011-09-13,1152.2885313756105
2011-09-14,1149.1548677656533
2011-09-15,1132.3062444403938
2011-09-16,1138.4446946633047
2011-09-19,1160.6048847212116
2011-09-20,1149.6771118065208
2011-09-21,1152.0026349757838
2011-09-22,1170.8612688811133
2011-09-23,1165.9719094047098
2011-09-26,1173.307676049109
2011-09-27,1161.8759241103382
2011-09-28,1159.5124516834978
2011-09-29,1165.6875929384273
2011-09-30,1189.7191819012778
2011-10-03,1199.826605943561
2011-10-04,1209.5692117738515
2011-10-05,1211.0160597253132
2011-10-06,1200.6265693596797
2011-10-07,1195.6968491976324
2011-10-10,1181.8019663817406
2011-10-11,1190.1902309086129
2011-10-12,1169.4870434484283
2011-10-13,1176.06879164208
2011-10-14,1162.1491974607784
2011-10-17,1172.4949494526986
2011-10-18,1183.6167903917885
2011-10-19,1172.9508674111994
2011-10-20,1180.148690389736
2011-10-21,1162.3969862900492
2011-10-24,1195.0491528734055
2011-10-25,1191.583063335397
2011-10-26,1195.9303977560903
2011-10-27,1169.3973103241988
2011-10-28,1165.765349476835
2011-10-31,1183.238033762163
2011-11-01,1209.577393802455
2011-11-02,1200.4838070791857
2011-11-03,1203.3357539728247
2011-11-04,1200.2920747599078
2011-11-07,1204.1822979388219
2011-11-08,1206.9337434435483
2011-11-09,1225.4146664777684
2011-11-10,1226.1956298807168
2011-11-11,1219.1603274187296
2011-11-14,1244.2866724301844
2011-11-15,1253.738855476229
2011-11-16,1253.023606969913
2011-11-17,1255.0218131067388
2011-11-18,1253.0816136714182
2011-11-21,1259.6885059287213
2011-11-22,1285.9738515767212
2011-11-23,1300.7527378288573
2011-11-24,1301.6156468899073
2011-11-25,1280.650722113696
2011-11-28,1272.0519509553876
2011-11-29,1275.615312059428
2011-11-30,1260.8819130528348
2011-12-01,1260.9525453123965
2011-12-02,1285.303432864429
2011-12-05,1257.9781815694714
2011-12-06,1268.538507689543
2011-12-07,1272.2843805262657
2011-12-08,1280.8102507794047
2011-12-09,1274.8388598411186
2011-12-12,1285.779001570317
2011-12-13,1298.1084451741642
2011-12-14,1310.0804782451926
2011-12-15,1305.8248505160163
2011-12-16,1299.1377776440672
2011-12-19,1289.6341077919851
2011-12-20,1273.7265832961157
2011-12-21,1283.1030170688175
2011-12-22,1280.1249908603181
2011-12-23,1300.6014002524735
2011-12-26,1300.6014002524735
2011-12-27,1298.1263115619156
2011-12-28,1320.5393794663082
2011-12-29,1320.6967766292894
2011-12-30,1316.4042326849783
2012-01-02,1316.4042326849783
2012-01-03,1310.470061434264
2012-01-04,1325.739931444675
2012-01-05,1341.4359611475866
2012-01-06,1344.7826598502484
2012-01-09,1343.6243730122378
2012-01-10,1343.533041658913
2012-01-11,1350.1150916408772
2012-01-12,1326.3263954994381
2012-01-13,1339.042033153508
2012-01-16,1343.6900894069788
2012-01-17,1342.1720737618582
2012-01-18,1327.9807342646661
2012-01-19,1319.7091499224603
2012-01-20,1317.8292407788751
2012-01-23,1255.7751025510381
2012-01-24,1266.4805609488924
2012-01-25,1263.5069475665155
2012-01-26,1246.6072131825438
2012-01-27,1218.8498819536553
2012-01-30,1224.0733886388798
2012-01-31,1225.4088749779662
2012-02-01,1216.9133271705928
2012-02-02,1216.6411260034731
2012-02-03,1220.7094852354005
2012-02-06,1231.4811801338246
2012-02-07,1221.6816627816982
2012-02-08,1218.685993025794
2012-02-09,1211.540541920746
2012-02-10,1222.8842772897972
2012-02-13,1222.215474100179
2012-02-14,1252.6451091096733
2012-02-15,1260.9788386219698
2012-02-16,1257.9318529816483
2012-02-17,1242.7665624376632
2012-02-20,1238.0235515237448
2012-02-21,1238.2568855264444
2012-02-22,1240.5216415798343
2012-02-23,1235.4751802858707
2012-02-24,1218.1460806923421
2012-02-27,1223.2983478403046
2012-02-28,1225.3594052199392
2012-02-29,1230.1402915255076
2012-03-01,1238.653314270521
2012-03-02,1243.1629488693086
2012-03-05,1243.9531875492698
2012-03-06,1256.728927493739
2012-03-07,1262.2510563112148
2012-03-08,1246.8997326251733
2012-03-09,1256.0248280879707
2012-03-12,1249.503335513766
2012-03-13,1253.9359709979017
2012-03-14,1263.9183465356073
2012-03-15,1264.8065455903973
2012-03-16,1253.4094723105093
2012-03-19,1245.9395389156857
2012-03-20,1245.7190339831434
2012-03-21,1251.291139042812
2012-03-22,1259.811272006986
2012-03-23,1250.5253476751152
2012-03-26,1247.873305984187
2012-03-27,1244.619593280454
2012-03-28,1254.6800852415279
2012-03-29,1266.09896256621
2012-03-30,1259.837059118102
2012-04-02,1262.2836951503118
2012-04-03,1258.8381843862194
2012-04-04,1279.1968809202808
2012-04-05,1285.2874238864904
2012-04-06,1285.2874238864904
2012-04-09,1284.549911497588
2012-04-10,1301.3834322561725
2012-04-11,1300.2673271579158
2012-04-12,1291.4093597887402
2012-04-13,1296.9210749575645
2012-04-16,1299.8469770970435
2012-04-17,1294.5839644510709
2012-04-18,1301.1726782556634
2012-04-19,1296.1136143817846
2012-04-20,1291.0678264454107
2012-04-23,1296.8910952097726
2012-04-24,1289.7159823269524
2012-04-25,1293.7432955573986
2012-04-26,1286.3916331079317
2012-04-27,1283.0900316151715
2012-04-30,1284.9749069055085
2012-05-01,1283.198796835243
2012-05-02,1294.4066093413574
2012-05-03,1293.6085226607192
2012-05-04,1298.3608738186606
2012-05-07,1306.4147793068826
2012-05-08,1313.3455995579886
2012-05-09,1318.7131397265193
2012-05-10,1318.855011746855
2012-05-11,1320.7596190518304
2012-05-14,1327.8984700808212
2012-05-15,1335.418273783961
2012-05-16,1339.6820320082043
2012-05-17,1344.7443764456402
2012-05-18,1341.0471943885275
2012-05-21,1341.31874089664
2012-05-22,1341.9715557535635
2012-05-23,1364.5135991657755
2012-05-24,1362.7332166477704
2012-05-25,1366.7051828352214
2012-05-28,1363.0507841162546
2012-05-29,1371.5113420629864
2012-05-30,1387.392873439709
2012-05-31,1386.6756269637947
2012-06-01,1391.0964313841848
2012-06-04,1376.3559248459655
2012-06-05,1383.33266233244
2012-06-06,1376.617428609089
2012-06-07,1369.4949154466603
2012-06-08,1377.9936900820446
2012-06-11,1374.853251713735
2012-06-12,1380.6506766369669
2012-06-13,1375.734183939889
2012-06-14,1373.2283774884002
2012-06-15,1369.5941336062313
2012-06-18,1374.7417141864587
2012-06-19,1366.9652345122854
2012-06-20,1364.1672737882297
2012-06-21,1369.4656493166951
2012-06-22,1374.0858296824356
2012-06-25,1381.3713208634133
2012-06-26,1385.5396282226698
2012-06-27,1382.6741179158537
2012-06-28,1383.9511491762769
2012-06-29,1356.7717470904436
2012-07-02,1371.4879677838649
2012-07-03,1370.0672035476277
2012-07-04,1382.5197150447498
2012-07-05,1350.8478963744712
2012-07-06,1356.0841334380423
2012-07-09,1357.2098727047603
2012-07-10,1367.7368809384802
2012-07-11,1368.0537575276585
2012-07-12,1369.5014899576895
2012-07-13,1379.9940188002677
2012-07-16,1382.5553742771153
2012-07-17,1383.136672713526
2012-07-18,1379.630014002909
2012-07-19,1381.006222311353
2012-07-20,1389.6091398991598
2012-07-23,1397.1135491661769
2012-07-24,1398.472448533441
2012-07-25,1407.6316895479547
2012-07-26,1382.8262204100592
2012-07-27,1372.7570036877867
2012-07-30,1408.132966579702
2012-07-31,1405.0508786866203
2012-08-01,1410.6265859898463
2012-08-02,1428.183149763731
2012-08-03,1406.4719315370207
2012-08-06,1396.3551698502665
2012-08-07,1401.9912800536188
2012-08-08,1412.5851480622075
2012-08-09,1422.3526296262835
2012-08-10,1417.9134089307538
2012-08-13,1424.3231383971995
2012-08-14,1433.4560961389393
2012-08-15,1434.5665385074935
2012-08-16,1436.425430659762
2012-08-17,1450.3886330914227
2012-08-20,1442.4028780796532
2012-08-21,1426.468870856058
2012-08-22,1431.7639385274376
2012-08-23,1416.775052573463
2012-08-24,1420.9335732534319
2012-08-27,1431.3939296014598
2012-08-28,1420.0971702610607
2012-08-29,1428.1964016174047
2012-08-30,1437.1471810135738
2012-08-31,1424.9811301186453
2012-09-03,1428.2506583409513
2012-09-04,1436.7792954938393
2012-09-05,1432.047554357268
2012-09-06,1431.6225877954796
2012-09-07,1417.69249969659
2012-09-10,1423.3844145207272
2012-09-11,1410.7230177410463
2012-09-12,1406.2027133426852
2012-09-13,1408.7539816511176
2012-09-14,1383.1270485060766
2012-09-17,1394.3512360184704
2012-09-18,1401.2281583161719
2012-09-19,1401.456096251405
2012-09-20,1407.9097800957425
2012-09-21,1404.4003120134823
2012-09-24,1416.3706282770152
2012-09-25,1412.7193664222466
2012-09-26,1423.2524870422208
2012-09-27,1420.5599032954274
2012-09-28,1421.69020113177
2012-10-01,1420.854995496078
2012-10-02,1427.5734561088032
2012-10-03,1432.3127945235838
2012-10-04,1420.3068406319044
2012-10-05,1416.707710617683
2012-10-08,1430.0825363049591
2012-10-09,1444.0989971215872
2012-10-10,1445.10108213255
2012-10-11,1442.6655915141716
2012-10-12,1440.46758489608
2012-10-15,1444.6421304110756
2012-10-16,1435.5947927674417
2012-10-17,1428.7384473864802
2012-10-18,1431.3530317649593
2012-10-19,1436.4372341416126
2012-10-22,1436.648462492874
2012-10-23,1447.226875260274
2012-10-24,1442.8989065523456
2012-10-25,1446.5616701411327
2012-10-26,1452.5870558151603
2012-10-29,1454.287571542623
2012-10-30,1444.9159541350696
2012-10-31,1445.3187823404196
2012-11-01,1445.609181242868
2012-11-02,1455.0679254027996
2012-11-05,1467.5048675481933
2012-11-06,1465.3152832546414
2012-11-07,1469.486542625195
2012-11-08,1465.4660245552907
2012-11-09,1469.6178582479715
2012-11-12,1469.8346939426585
2012-11-13,1469.6738163991301
2012-11-14,1431.206201770895
2012-11-15,1419.9165635720378
2012-11-16,1424.0818615065134
2012-11-19,1412.024064296751
2012-11-20,1416.4682182253994
2012-11-21,1411.8168303215878
2012-11-22,1395.5422891596322
2012-11-23,1386.5479905643863
2012-11-26,1384.8148825879982
2012-11-27,1394.227642475465
2012-11-28,1392.4522800718573
2012-11-29,1384.4653529607647
2012-11-30,1382.2719292677032
2012-12-03,1374.1709568758201
2012-12-04,1367.1329148039715
2012-12-05,1370.5207608182232
2012-12-06,1382.3658356271812
2012-12-07,1389.6710540787603
2012-12-10,1391.7604204208928
2012-12-11,1381.6002731661958
2012-12-12,1375.5672962364777
2012-12-13,1370.637767133109
2012-12-14,1377.6628530852242
2012-12-17,1372.3090196743706
2012-12-18,1363.0980310506595
2012-12-19,1361.2545789164376
2012-12-20,1361.0872648826576
2012-12-21,1365.7527578756813
2012-12-24,1363.651151762773
2012-12-25,1363.651151762773
2012-12-26,1359.955710656687
2012-12-27,1376.6953144372233
2012-12-28,1402.0928461109988
2012-12-31,1413.8912394388249
2013-01-01,1408.529155660099
2013-01-02,1449.4036407527465
2013-01-03,1467.7765250923835
2013-01-04,1473.3436585017848
2013-01-07,1472.2889846360508
2013-01-08,1475.3953585981362
2013-01-09,1478.1936914894627
2013-01-10,1455.6341877690438
2013-01-11,1439.225341734796
2013-01-14,1437.5110374928015
2013-01-15,1434.8753885934182
2013-01-16,1442.3897579472523
2013-01-17,1440.4859153443279
2013-01-18,1445.963087934897
2013-01-21,1441.937557775636
2013-01-22,1462.3835116514724
2013-01-23,1465.516070857103
2013-01-24,1453.6891263529428
2013-01-25,1443.3078404009673
2013-01-28,1463.2165084820554
2013-01-29,1459.8444025227088
2013-01-30,1464.515069032016
2013-01-31,1465.3659781653782
2013-02-01,1451.7452758015097
2013-02-04,1463.8244576210693
2013-02-05,1476.2354062888817
2013-02-06,1479.8387298198256
2013-02-07,1512.8677901810215
2013-02-08,1512.9391687498764
2013-02-11,1513.3926676731191
2013-02-12,1503.7825764639356
2013-02-13,1514.5040085428577
2013-02-14,1522.8359932169203
2013-02-15,1522.8943782034828
2013-02-18,1538.4314119543603
2013-02-19,1546.227310353259
2013-02-20,1539.023386420035
2013-02-21,1558.5874238461133
2013-02-22,1602.2529024681596
2013-02-25,1614.0486253222903
2013-02-26,1632.5368118316437
2013-02-27,1639.442727358161
2013-02-28,1648.2870177048744
2013-03-01,1664.3551616276316
2013-03-04,1656.2187110618195
2013-03-05,1669.6537799190053
2013-03-06,1678.7556719533975
2013-03-07,1675.1995946009913
2013-03-08,1682.6793231405554
2013-03-11,1678.3816648225168
2013-03-12,1659.8562322642151
2013-03-13,1648.3768442919022
2013-03-14,1643.2991837033899
2013-03-15,1629.3702103081473
2013-03-18,1649.599187582204
2013-03-19,1660.4743232760509
2013-03-20,1649.4090008598544
2013-03-21,1652.106155690015
2013-03-22,1643.6840833592898
2013-03-25,1653.8437687121946
2013-03-26,1656.8533053508986
2013-03-27,1667.3019021529249
2013-03-28,1663.0952151443469
2013-03-29,1663.0952151443469
2013-04-01,1663.55042427435
2013-04-02,1661.9162870030068
2013-04-03,1660.687441678713
2013-04-04,1659.912264718228
2013-04-05,1638.2739331879575
2013-04-08,1639.0624571829167
2013-04-09,1633.978633363969
2013-04-10,1630.5445934390546
2013-04-11,1625.4532625367087
2013-04-12,1629.052281022188
2013-04-15,1630.669214701164
2013-04-16,1625.0199733958955
2013-04-17,1636.0488035750795
2013-04-18,1631.0463611241541
2013-04-19,1631.0447770277194
2013-04-22,1637.42851392411
2013-04-23,1639.3785824577883
2013-04-24,1644.399872359725
2013-04-25,1640.5130132775728
2013-04-26,1637.8684463566526
2013-04-29,1628.7413931822985
2013-04-30,1618.4275255025932
2013-05-01,1617.2600811557732
2013-05-02,1632.1052742819636
2013-05-03,1626.6925056751506
2013-05-06,1641.08503571406
2013-05-07,1637.574552108422
2013-05-08,1626.636752562097
2013-05-09,1636.387877806551
2013-05-10,1651.9040440854749
2013-05-13,1650.568015395862
2013-05-14,1651.0767238029653
2013-05-15,1666.0316638063118
2013-05-16,1659.0982509137743
2013-05-17,1671.130076969216
2013-05-20,1666.9056202740426
2013-05-21,1671.541228111079
2013-05-22,1671.0559667382868
2013-05-23,1667.7532286238995
2013-05-24,1664.0773485716368
2013-05-27,1663.1450342303428
2013-05-28,1680.6669090460762
2013-05-29,1666.2152733278197
2013-05-30,1655.047182905652
2013-05-31,1667.115235281006
2013-06-03,1658.2227598328282
2013-06-04,1652.8947289325506
2013-06-05,1651.0632316400608
2013-06-06,1637.48633515797
2013-06-07,1634.2659845877115
2013-06-10,1637.48633515797
2013-06-11,1630.1570580043951
2013-06-12,1620.0512465220886
2013-06-13,1624.5583254439514
2013-06-14,1619.62619559534
2013-06-17,1618.7792892723282
2013-06-18,1613.340045813881
2013-06-19,1611.9558761237242
2013-06-20,1639.9739327182087
2013-06-21,1644.7803116174323
2013-06-24,1650.05586800278
2013-06-25,1652.579950557375
2013-06-26,1661.730941246868
2013-06-27,1661.667043264047
2013-06-28,1664.900467418731
2013-07-01,1657.5241888352887
2013-07-02,1657.6513532212516
2013-07-03,1665.638032960407
2013-07-04,1675.7938820699937
2013-07-05,1683.5482237627461
2013-07-08,1679.4911150252121
2013-07-09,1689.8023970938402
2013-07-10,1680.4054792332752
2013-07-11,1656.7604822668384
2013-07-12,1655.1739724397164
2013-07-15,1655.9351177805588
2013-07-16,1644.590938096429
2013-07-17,1652.6917834405883
2013-07-18,1650.4339887379144
2013-07-19,1644.404776708581
2013-07-22,1637.4520297887293
2013-07-23,1634.355135228475
2013-07-24,1632.1326147408756
2013-07-25,1632.3196304890757
2013-07-26,1628.4357707331355
2013-07-29,1630.135867361498
2013-07-30,1632.4798789905838
2013-07-31,1629.0989853149242
2013-08-01,1634.63867280041
2013-08-02,1628.5470809684728
2013-08-05,1631.2912527692927
2013-08-06,1625.3045476166817
2013-08-07,1624.145271905115
2013-08-08,1615.9831124152313
2013-08-09,1617.574744917182
2013-08-12,1624.5688563915594
2013-08-13,1634.110038273151
2013-08-14,1627.938733408341
2013-08-15,1629.6237492010348
2013-08-16,1619.5991898460172
2013-08-19,1617.3196437581144
2013-08-20,1608.1648906262026
2013-08-21,1614.2719591998916
2013-08-22,1618.1428248944885
2013-08-23,1611.080389317488
2013-08-26,1568.7852548142876
2013-08-27,1567.3400426800247
2013-08-28,1572.6268352977365
2013-08-29,1586.4212859684264
2013-08-30,1591.05326075303
2013-09-02,1590.5956972091299
2013-09-03,1594.403842262112
2013-09-04,1589.5109947067708
2013-09-05,1599.0876851960252
2013-09-06,1594.348027214368
2013-09-09,1582.9194402842115
2013-09-10,1581.4637082677043
2013-09-11,1577.3024309839864
2013-09-12,1576.472802023782
2013-09-13,1582.6088595367235
2013-09-16,1572.8184027112484
2013-09-17,1574.4251982518435
2013-09-18,1572.0905909700655
2013-09-19,1549.5119223384481
2013-09-20,1553.817389885119
2013-09-23,1555.7113981255486
2013-09-24,1555.7113981255486
2013-09-25,1554.9224257522694
2013-09-26,1557.9789827051982
2013-09-27,1551.1453417078512
2013-09-30,1551.7182908977115
2013-10-01,1558.3030329656144
2013-10-02,1550.7867762725707
2013-10-03,1547.6973939856712
2013-10-04,1550.821629033117
2013-10-07,1553.5641202166119
2013-10-08,1550.8340702686605
2013-10-09,1560.16515962377
2013-10-10,1561.905781690492
2013-10-11,1555.0252035908957
2013-10-14,1555.060458614129
2013-10-15,1577.6387502044117
2013-10-16,1579.041979274749
2013-10-17,1559.2335718345846
2013-10-18,1560.1243819552817
2013-10-21,1598.2313320446317
2013-10-22,1571.4350044362286
2013-10-23,1554.4351703918985
2013-10-24,1555.3871433150566
2013-10-25,1559.2496419701906
2013-10-28,1558.9526163131284
2013-10-29,1563.7729490303343
2013-10-30,1561.1670976699775
2013-10-31,1583.080655153648
2013-11-01,1595.825874750839
2013-11-04,1593.236480114728
2013-11-05,1599.9853401101948
2013-11-06,1594.7216715892148
2013-11-07,1615.0899536202407
2013-11-08,1619.0824603410517
2013-11-11,1612.0784116593607
2013-11-12,1626.4226148981427
2013-11-13,1630.4266393892942
2013-11-14,1640.2045780295973
2013-11-15,1638.256953015796
2013-11-18,1632.1399862041656
2013-11-19,1647.782546417348
2013-11-20,1655.399399098671
2013-11-21,1657.3203842174566
2013-11-22,1649.7540913837759
2013-11-25,1651.9527049139215
2013-11-26,1645.5278246153503
2013-11-27,1644.727308214829
2013-11-28,1642.3430463920847
2013-11-29,1641.0515716247007
2013-12-02,1649.115210799597
2013-12-03,1644.8037712684707
2013-12-04,1648.8856230689205
2013-12-05,1636.811624437727
2013-12-06,1633.5222120091946
2013-12-09,1629.6122057040925
2013-12-10,1623.4589301207059
2013-12-11,1622.003566500781
2013-12-12,1626.6831636203508
2013-12-13,1629.5596667621182
2013-12-16,1626.901823999321
2013-12-17,1629.5729568661882
2013-12-18,1626.1629451538142
2013-12-19,1650.2942671679343
2013-12-20,1650.0528284104391
2013-12-23,1646.0361067966576
2013-12-24,1650.793436585087
2013-12-25,1650.793436585087
2013-12-26,1647.7191088412185
2013-12-27,1637.5535400332708
2013-12-30,1633.4441850405403
2013-12-31,1637.5931415684565
2014-01-01,1637.5931415684565
2014-01-02,1652.4823913805114
2014-01-03,1658.0472321346258
2014-01-06,1654.9050425576613
2014-01-07,1659.283580868915
2014-01-08,1660.705291626823
2014-01-09,1662.6668876066392
2014-01-10,1660.28250183569
2014-01-13,1662.532124737068
2014-01-14,1659.2899810798763
2014-01-15,1692.275225106685
2014-01-16,1701.3039790973191
2014-01-17,1712.6613600909814
2014-01-20,1712.2107580405516
2014-01-21,1714.6768029892369
2014-01-22,1722.432936779636
2014-01-23,1713.5612753231178
2014-01-24,1712.9352253887625
2014-01-27,1716.282292594733
2014-01-28,1717.7936647261095
2014-01-29,1720.4397859233864
2014-01-30,1747.600041121868
2014-01-31,1758.970377539023
2014-02-03,1754.7408638315783
2014-02-04,1757.783342202673
2014-02-05,1770.3283757284482
2014-02-06,1763.8171060819664
2014-02-07,1761.356297254595
2014-02-10,1757.6135361173622
2014-02-11,1752.297532193494
2014-02-12,1764.846059331575
2014-02-13,1753.6438752410593
2014-02-14,1751.0811923896185
2014-02-17,1748.9726107676934
2014-02-18,1743.1067868732353
2014-02-19,1742.4871631980454
2014-02-20,1747.6971521636697
2014-02-21,1746.7271203549717
2014-02-24,1749.081285781451
2014-02-25,1748.1897745861645
2014-02-26,1764.2650023477281
2014-02-27,1762.3951896419544
2014-02-28,1745.8067398245234
2014-03-03,1749.9378391759687
2014-03-04,1753.8853067411465
2014-03-05,1754.3317064264477
2014-03-06,1741.655500939462
2014-03-07,1739.6458612615352
2014-03-10,1737.4335837707813
2014-03-11,1739.8989599669467
2014-03-12,1751.0184307732652
2014-03-13,1747.7982566921166
2014-03-14,1748.194231273926
2014-03-17,1747.6425389178671
2014-03-18,1749.401109718187
2014-03-19,1749.9235774596589
2014-03-20,1766.4818882273346
2014-03-21,1766.6812552414046
2014-03-24,1766.6717385504942
2014-03-25,1767.6231401519842
2014-03-26,1767.022147153718
2014-03-27,1773.06513926461
2014-03-28,1771.45252256647
2014-03-31,1767.6797688655295
2014-04-01,1749.5922627499374
2014-04-02,1753.0769866860371
2014-04-03,1760.24292786699
2014-04-04,1763.559296584798
2014-04-07,1757.335120636292
2014-04-08,1751.3147608336083
2014-04-09,1745.2738823944076
2014-04-10,1736.9983912585822
2014-04-11,1736.1853947118188
2014-04-14,1745.86937190815
2014-04-15,1744.7958845194617
2014-04-16,1750.008050899554
2014-04-17,1742.7361007819848
2014-04-18,1742.7361007819848
2014-04-21,1752.7092753905408
2014-04-22,1753.5116692282782
2014-04-23,1745.7758455005005
