Date,JAMAICA IMI
2010-11-30,1000.0
2010-12-01,986.151039328996
2010-12-02,969.4149976857416
2010-12-03,964.0075633046254
2010-12-06,972.7210611116329
2010-12-07,953.8408798375311
2010-12-08,961.5879971487659
2010-12-09,960.098333315795
2010-12-10,963.253882643463
2010-12-13,957.4809910662221
2010-12-14,959.6271884987597
2010-12-15,965.352709685649
2010-12-16,975.8877858497264
2010-12-17,960.8916722952896
2010-12-20,955.6986054881788
2010-12-21,974.7471435663796
2010-12-22,979.2525216141132
2010-12-23,984.9344015813454
2010-12-24,982.0782866528456
2010-12-27,980.3380188802133
2010-12-28,982.1157890566515
2010-12-29,980.9253648000648
2010-12-30,968.4867871106006
2010-12-31,965.2648711049683
2011-01-03,977.08230190976
2011-01-04,978.7557511482288
2011-01-05,992.9391378734073
2011-01-06,1003.9073684344816
2011-01-07,1009.3736104397482
2011-01-10,1006.5828842445129
2011-01-11,1007.0429778105902
2011-01-12,991.9937107383876
2011-01-13,969.3267166366371
2011-01-14,963.176729223989
2011-01-17,969.0692249751971
2011-01-18,965.9040784432734
2011-01-19,958.9568942176123
2011-01-20,969.9947490817962
2011-01-21,952.8582430678047
2011-01-24,953.2991099746201
2011-01-25,951.5710165790184
2011-01-26,949.2717225627797
2011-01-27,953.3238521864333
2011-01-28,957.0062385894196
2011-01-31,955.6289359155335
2011-02-01,996.1634958898842
2011-02-02,956.0994130956532
2011-02-03,963.1315257205468
2011-02-04,970.6242693987151
2011-02-07,974.0804906948546
2011-02-08,966.4687033560433
2011-02-09,984.2529461697527
2011-02-10,988.1068200617176
2011-02-11,979.4423940974709
2011-02-14,977.1835073429737
2011-02-15,972.9991703847302
2011-02-16,974.8951731558926
2011-02-17,969.6716869783353
2011-02-18,963.7224847597589
2011-02-21,964.7744063944365
2011-02-22,970.7525062601937
2011-02-23,961.6609445820928
2011-02-24,959.028419641742
2011-02-25,966.4469774014971
2011-02-28,965.786985904916
2011-03-01,960.9951093707842
2011-03-02,961.3136177170933
2011-03-03,955.2606444157802
2011-03-04,951.2410895038306
2011-03-07,955.2707448598461
2011-03-08,958.4948798869159
2011-03-09,956.9801261079119
2011-03-10,964.4368709159048
2011-03-11,967.7588144274146
2011-03-14,954.3811253077583
2011-03-15,957.676319638192
2011-03-16,962.3238042391233
2011-03-17,955.4486301722283
