Date,CANADA HIGH DIVIDEND YIELD
1999-08-03,1132.1651425542138
1999-08-04,1124.8150090358108
1999-08-05,1106.361133970858
1999-08-06,1096.764827507154
1999-08-09,1086.0231690193716
1999-08-10,1071.7904188431726
1999-08-11,1097.5698607412608
1999-08-12,1108.5759897921628
1999-08-13,1125.2515733567673
1999-08-16,1132.7887982577367
1999-08-17,1121.5651896501051
1999-08-18,1123.77474123795
1999-08-19,1111.830874186694
1999-08-20,1116.7427156346548
1999-08-23,1126.5722061014237
1999-08-24,1136.6258822191653
1999-08-25,1145.3665485022464
1999-08-26,1133.3187557477315
1999-08-27,1135.9911751522845
1999-08-30,1128.014843455155
1999-08-31,1111.6804177934969
1999-09-01,1116.526077617479
1999-09-02,1096.8286196932643
1999-09-03,1114.582055737143
1999-09-06,1114.9933820233548
1999-09-07,1119.602541129437
1999-09-08,1119.0459625270742
1999-09-09,1134.216082316171
1999-09-10,1146.180580414379
1999-09-13,1148.1993992223674
1999-09-14,1148.0586104196934
1999-09-15,1135.806006740079
1999-09-16,1121.8641714997825
1999-09-17,1129.7569844500144
1999-09-20,1126.582437337099
1999-09-21,1107.4466638545825
1999-09-22,1097.0324943577498
1999-09-23,1081.491470425232
1999-09-24,1072.8321698626137
1999-09-27,1091.1161459186806
1999-09-28,1104.9179395068968
1999-09-29,1103.2363219872195
1999-09-30,1102.90112798729
1999-10-01,1094.1241495243237
1999-10-04,1108.06413272226
1999-10-05,1115.0550258899864
1999-10-06,1123.983473851863
1999-10-07,1135.9122194920074
1999-10-08,1146.5655425852203
1999-10-11,1147.266520092405
1999-10-12,1137.1386913747187
1999-10-13,1112.6449142576612
1999-10-14,1111.434908107862
1999-10-15,1101.9824352875778
1999-10-18,1108.2778196452953
1999-10-19,1115.6888280305477
1999-10-20,1124.7108424736355
1999-10-21,1124.9428876684922
1999-10-22,1138.1897860473437
1999-10-25,1134.74774598729
1999-10-26,1150.2692890365859
1999-10-27,1137.9798543662316
1999-10-28,1160.522328197629
1999-10-29,1193.5258137232697
1999-11-01,1198.5450082969737
1999-11-02,1183.504102419425
1999-11-03,1181.555750234572
1999-11-04,1183.2115789708237
1999-11-05,1186.1988468571094
1999-11-08,1172.6628881197557
1999-11-09,1171.9192881530337
1999-11-10,1169.153833132676
1999-11-11,1202.6606531279708
1999-11-12,1216.801380736157
1999-11-15,1228.3784766781134
1999-11-16,1217.0376513219405
1999-11-17,1210.3495439767457
1999-11-18,1221.7589145269696
1999-11-19,1227.4244091954959
1999-11-22,1217.8817489919531
1999-11-23,1233.4032310044536
1999-11-24,1246.3557520925272
1999-11-25,1257.4864336578758
1999-11-26,1263.437304888543
1999-11-29,1243.0250082267596
1999-11-30,1208.626748289218
1999-12-01,1214.6750099743228
1999-12-02,1205.3678901840449
1999-12-03,1206.7828635503868
1999-12-06,1198.1312935806084
1999-12-07,1189.3090602435432
1999-12-08,1172.5373547996999
1999-12-09,1185.4438854117448
1999-12-10,1187.6595555251035
1999-12-13,1181.9042914613094
1999-12-14,1166.6249161250962
1999-12-15,1175.8692650480195
1999-12-16,1175.5389568617577
1999-12-17,1182.5043048868095
1999-12-20,1176.0976127833353
1999-12-21,1172.0140310191189
1999-12-22,1176.7368352826563
1999-12-23,1185.9818220427583
1999-12-24,1195.177306836791
1999-12-27,1204.733497973257
1999-12-28,1214.0898626631342
1999-12-29,1216.039858643636
1999-12-30,1206.6065612911257
1999-12-31,1189.8359296390943
2000-01-03,1195.7682187419275
2000-01-04,1189.2972816340864
2000-01-05,1188.3874757947708
2000-01-06,1201.176838004929
2000-01-07,1197.7990325450742
2000-01-10,1202.2260724093583
2000-01-11,1179.8176678267175
2000-01-12,1181.494924689709
2000-01-13,1184.1607271790094
2000-01-14,1175.7145823536835
2000-01-17,1196.8780610378624
2000-01-18,1198.6323639026775
2000-01-19,1179.163735201541
2000-01-20,1181.0892107662098
2000-01-21,1157.2327421440987
2000-01-24,1149.1216620242706
2000-01-25,1163.4492975028568
2000-01-26,1185.9350379114624
2000-01-27,1208.5963085203678
2000-01-28,1191.1445860426873
2000-01-31,1173.5543811445812
2000-02-01,1202.8520877598917
2000-02-02,1184.470822085697
2000-02-03,1196.394125213557
2000-02-04,1183.870496658562
2000-02-07,1197.297442724779
2000-02-08,1188.632242616379
2000-02-09,1167.4427539761032
2000-02-10,1157.354652992374
2000-02-11,1157.2226587588523
2000-02-14,1165.7271447565308
2000-02-15,1186.608678701318
2000-02-16,1212.0043266057473
2000-02-17,1219.1788284522152
2000-02-18,1214.2601532729389
2000-02-21,1218.6530376505555
2000-02-22,1197.7351270649262
2000-02-23,1195.162567556868
2000-02-24,1191.6294402122946
2000-02-25,1225.5352914560292
2000-02-28,1243.551006501044
2000-02-29,1211.4728941501737
2000-03-01,1218.959442673928
2000-03-02,1242.348160692592
2000-03-03,1227.4529519948817
2000-03-06,1214.366612956531
2000-03-07,1193.5583877888655
2000-03-08,1164.382196731844
2000-03-09,1162.9032209133616
2000-03-10,1155.9761359718502
2000-03-13,1172.491569307927
2000-03-14,1186.690551225652
2000-03-15,1209.017931155232
2000-03-16,1244.8386169807186
2000-03-17,1206.624195499109
2000-03-20,1218.89215623778
2000-03-21,1245.3011409115888
2000-03-22,1264.4998050143206
2000-03-23,1263.679377492193
2000-03-24,1274.5401224678683
2000-03-27,1258.0515319892415
2000-03-28,1253.3280350499351
2000-03-29,1252.633749923809
2000-03-30,1271.5848843169647
2000-03-31,1260.1839689928597
2000-04-03,1299.2134572694226
2000-04-04,1295.068046280515
2000-04-05,1287.108689026924
2000-04-06,1288.0683653387575
2000-04-07,1257.7160916478929
2000-04-10,1292.7622597424336
2000-04-11,1312.326421715311
2000-04-12,1350.1730826952405
2000-04-13,1360.5640529357731
2000-04-14,1280.5073230700236
2000-04-17,1299.3953330044615
2000-04-18,1309.941112569437
2000-04-19,1312.3185459413212
2000-04-20,1320.0165162733629
2000-04-21,1320.0165162733629
2000-04-24,1316.3709979384803
2000-04-25,1321.6129253266804
2000-04-26,1320.4722660987388
2000-04-27,1315.2375868344398
2000-04-28,1296.964952241667
2000-05-01,1293.0199824600752
2000-05-02,1308.93088646782
2000-05-03,1318.111846207905
2000-05-04,1314.3591924944387
2000-05-05,1316.6601398752414
2000-05-08,1300.4878070549626
2000-05-09,1326.0988976000444
2000-05-10,1339.2770884453196
2000-05-11,1343.0548660385407
2000-05-12,1335.4808541112359
2000-05-15,1359.7804540580034
2000-05-16,1358.9476138905961
2000-05-17,1364.8359247932904
2000-05-18,1354.1533213449388
2000-05-19,1352.7690958665505
2000-05-22,1349.155689266573
2000-05-23,1357.5818656899357
2000-05-24,1359.3932211173978
2000-05-25,1336.3713913440542
2000-05-26,1344.399751345058
2000-05-29,1352.121204985348
2000-05-30,1358.6449623101482
2000-05-31,1349.9049736066274
2000-06-01,1398.1727179585096
2000-06-02,1417.2698932646495
2000-06-05,1391.877138274797
2000-06-06,1373.9044168770286
2000-06-07,1375.079184320704
2000-06-08,1391.973207642179
2000-06-09,1400.3072449630477
2000-06-12,1408.2547286850536
2000-06-13,1389.6761325818673
2000-06-14,1405.5224400568657
2000-06-15,1388.3321003946753
2000-06-16,1380.0161685477842
2000-06-19,1404.1431439570365
2000-06-20,1400.7001702277805
2000-06-21,1384.999756058054
2000-06-22,1377.0120145591006
2000-06-23,1390.412910563082
2000-06-26,1374.645334579468
2000-06-27,1383.591010244352
2000-06-28,1386.4260859560513
2000-06-29,1379.2800579294412
2000-06-30,1368.9479507476512
2000-07-03,1371.3543226440368
2000-07-04,1385.1362185722173
2000-07-05,1380.783940089015
2000-07-06,1374.7311485867617
2000-07-07,1393.2154200702669
2000-07-10,1388.2754807108697
2000-07-11,1409.3175069989322
2000-07-12,1426.8262241791285
2000-07-13,1412.381557317249
2000-07-14,1407.8302461941566
2000-07-17,1411.8058818557404
2000-07-18,1412.9863142657991
2000-07-19,1419.552771553492
2000-07-20,1414.8314619932532
2000-07-21,1427.7871470001842
2000-07-24,1437.6039406533098
2000-07-25,1445.2910232246372
2000-07-26,1439.0980458645836
2000-07-27,1459.9706113351049
2000-07-28,1432.7887858594497
2000-07-31,1422.7381944864296
2000-08-01,1424.0141163697067
2000-08-02,1444.843582696408
2000-08-03,1446.7255907019703
2000-08-04,1439.6070108239596
2000-08-07,1435.1207509973126
2000-08-08,1447.7719569942262
2000-08-09,1452.0495245201612
2000-08-10,1449.4249801736214
2000-08-11,1465.068950303913
2000-08-14,1481.9823088937062
2000-08-15,1480.9364507710618
2000-08-16,1490.5685309809699
2000-08-17,1489.903365782534
2000-08-18,1495.0894319073068
2000-08-21,1493.4710983571883
2000-08-22,1482.4774584450222
2000-08-23,1465.3563969765657
2000-08-24,1466.0744799851739
2000-08-25,1471.3900456857687
2000-08-28,1469.0261975763713
2000-08-29,1458.4372880239973
2000-08-30,1470.1970915077495
2000-08-31,1479.8554636358338
2000-09-01,1494.6802021681792
2000-09-04,1494.0718254492992
2000-09-05,1505.1520953492065
2000-09-06,1492.903645653525
2000-09-07,1488.880385952888
2000-09-08,1490.940830837597
2000-09-11,1511.7643250406245
2000-09-12,1539.2859906727622
2000-09-13,1546.050093940651
2000-09-14,1553.7602041404998
2000-09-15,1558.820205854625
2000-09-18,1544.7681048510212
2000-09-19,1562.638600557123
2000-09-20,1551.1112747037735
2000-09-21,1528.8019759795864
2000-09-22,1502.6438105535078
2000-09-25,1504.9138512124975
2000-09-26,1497.252234803808
2000-09-27,1490.3998760586876
2000-09-28,1489.9594003733648
2000-09-29,1514.326472977855
2000-10-02,1499.5421442189522
2000-10-03,1503.76626616635
2000-10-04,1514.3394389653208
2000-10-05,1523.3130598067962
2000-10-06,1515.055095539637
2000-10-09,1511.8305020539526
2000-10-10,1489.0801598116896
2000-10-11,1472.5588610381624
2000-10-12,1450.34508878506
2000-10-13,1443.7237301398332
2000-10-16,1442.610404549426
2000-10-17,1420.8583777082495
2000-10-18,1415.1410123139333
2000-10-19,1407.3421577840024
2000-10-20,1412.5286615819264
2000-10-23,1435.4498227160632
2000-10-24,1465.540657478617
2000-10-25,1500.2468233717907
2000-10-26,1497.5213132655524
2000-10-27,1489.1830125395147
2000-10-30,1526.4816998909555
2000-10-31,1547.9300995554995
2000-11-01,1551.6041148069319
2000-11-02,1546.8079180905584
2000-11-03,1547.9801309640993
2000-11-06,1546.9573800609107
2000-11-07,1546.4475184895546
2000-11-08,1532.9499151359323
2000-11-09,1531.7293121076489
2000-11-10,1512.8840359732906
2000-11-13,1495.1980418841422
2000-11-14,1509.1635596923904
2000-11-15,1494.7805227829022
2000-11-16,1479.368863431938
2000-11-17,1486.889913334343
2000-11-20,1478.6684347207051
2000-11-21,1486.5021096827084
2000-11-22,1473.5982062611586
2000-11-23,1481.6079029830698
2000-11-24,1499.0385378491935
2000-11-27,1505.8618414448642
2000-11-28,1508.2351215081942
2000-11-29,1489.6391189364106
2000-11-30,1494.383134022498
2000-12-01,1498.7908835646417
2000-12-04,1513.3384563935747
2000-12-05,1520.5258639423043
2000-12-06,1508.1562515295618
2000-12-07,1521.901530767374
2000-12-08,1565.2591552465847
2000-12-11,1579.1781106083163
2000-12-12,1574.0348449037651
2000-12-13,1570.0675178430952
2000-12-14,1544.7844571227827
2000-12-15,1538.6389320119183
2000-12-18,1551.4431417079982
2000-12-19,1563.8338464056942
2000-12-20,1545.337270842146
2000-12-21,1545.506103057984
2000-12-22,1574.621850768036
2000-12-25,1574.621850768036
2000-12-26,1578.472799837929
2000-12-27,1582.7421668359411
2000-12-28,1598.3109715004912
2000-12-29,1620.9925479179208
2001-01-01,1620.9925479179208
2001-01-02,1576.1327955276747
2001-01-03,1608.032055688124
2001-01-04,1606.765066224265
2001-01-05,1593.0852441767772
2001-01-08,1599.104998691353
2001-01-09,1577.3884784065465
2001-01-10,1578.769484492525
2001-01-11,1579.5985100348007
2001-01-12,1563.8046948131096
2001-01-15,1570.598507350926
2001-01-16,1576.1145982441367
2001-01-17,1557.8453117603335
2001-01-18,1543.8950873024655
2001-01-19,1548.2442075416745
2001-01-22,1569.0984504363491
2001-01-23,1591.6388375826295
2001-01-24,1588.8243919535175
2001-01-25,1604.6048728508147
2001-01-26,1593.2796782307335
2001-01-29,1611.3716598988574
2001-01-30,1623.5385347941801
2001-01-31,1621.2553770066272
2001-02-01,1638.568842711098
2001-02-02,1663.0563254023034
2001-02-05,1670.497233568423
2001-02-06,1668.5291884329713
2001-02-07,1657.0887088906209
2001-02-08,1646.9088912430939
2001-02-09,1653.2119634565786
2001-02-12,1646.0040250673935
2001-02-13,1653.9730142892226
2001-02-14,1644.34296396758
2001-02-15,1641.2315145117873
2001-02-16,1631.6721390163373
2001-02-19,1633.911527412654
2001-02-20,1615.6186829333512
2001-02-21,1573.431780383273
2001-02-22,1585.3011398267283
2001-02-23,1564.5354152413217
2001-02-26,1609.9403400547774
2001-02-27,1605.7419105914403
2001-02-28,1606.1935517487989
2001-03-01,1613.0467908406501
2001-03-02,1605.7748481950066
2001-03-05,1634.5563291319183
2001-03-06,1628.090764183247
2001-03-07,1631.6940772316398
2001-03-08,1621.7647093006467
2001-03-09,1601.6172541996764
2001-03-12,1573.1738188683964
2001-03-13,1595.2214795473403
2001-03-14,1571.271121895172
2001-03-15,1575.7524281265219
2001-03-16,1540.0337862963022
2001-03-19,1560.8100878843218
2001-03-20,1545.5442210010533
2001-03-21,1511.790349823429
2001-03-22,1492.407896211307
2001-03-23,1507.483035081044
2001-03-26,1538.013938120355
2001-03-27,1547.4245198069596
2001-03-28,1529.6089826986051
2001-03-29,1510.9807141207873
2001-03-30,1536.8022853014913
2001-04-02,1552.5861910230908
2001-04-03,1524.6820551019691
2001-04-04,1529.048793901864
2001-04-05,1536.4268457818544
2001-04-06,1532.2576510528415
2001-04-09,1555.1006810763954
2001-04-10,1596.6480854182016
2001-04-11,1573.5321004825198
2001-04-12,1560.9794468932776
2001-04-13,1560.9794468932776
2001-04-16,1560.8420846887475
2001-04-17,1568.3345172636098
2001-04-18,1584.0780686779244
2001-04-19,1595.7796212751002
2001-04-20,1611.0808153589999
2001-04-23,1599.2638421197819
2001-04-24,1578.6512508692272
2001-04-25,1597.118708432153
2001-04-26,1606.1775686440149
2001-04-27,1612.4029297136144
2001-04-30,1585.6540968476404
2001-05-01,1591.368710691841
2001-05-02,1595.9245739608157
2001-05-03,1592.2313922931517
2001-05-04,1595.0357626400769
2001-05-07,1592.6412000980035
2001-05-08,1591.836206953696
2001-05-09,1611.4858349959889
2001-05-10,1635.1551300232527
2001-05-11,1614.9475189600164
2001-05-14,1622.2145087804167
2001-05-15,1639.929224235611
2001-05-16,1664.8381921906516
2001-05-17,1679.7880355740456
2001-05-18,1681.1636047764107
2001-05-21,1683.3584785994756
2001-05-22,1665.4665071279746
2001-05-23,1661.9966181004277
2001-05-24,1668.414798680728
2001-05-25,1659.2757955054212
2001-05-28,1665.098232834284
2001-05-29,1663.5435745157083
2001-05-30,1654.6106365610183
2001-05-31,1665.642407711225
2001-06-01,1695.3132631187082
2001-06-04,1698.5737422269979
2001-06-05,1695.3132320528612
2001-06-06,1700.2117831089438
2001-06-07,1705.4738458571253
2001-06-08,1717.0053280508255
2001-06-11,1723.2023020377123
2001-06-12,1715.5667610059604
2001-06-13,1722.9300122700379
2001-06-14,1707.7557447329639
2001-06-15,1686.210644316077
2001-06-18,1677.4276583895683
2001-06-19,1682.0513155628428
2001-06-20,1686.8562700929906
2001-06-21,1699.189367598161
2001-06-22,1702.627403116828
2001-06-25,1706.6089912015402
2001-06-26,1693.5683612620935
2001-06-27,1672.4127255151798
2001-06-28,1677.0655203524373
2001-06-29,1697.2998311259416
2001-07-02,1699.8760797972213
2001-07-03,1716.8779745521
2001-07-04,1710.6008131593464
2001-07-05,1708.0111539742206
2001-07-06,1683.3979376533107
2001-07-09,1697.9149229249153
2001-07-10,1686.1732181648963
2001-07-11,1678.6933225584078
2001-07-12,1691.2333351140799
2001-07-13,1699.0579310300475
2001-07-16,1692.2230853499068
2001-07-17,1715.3153617357216
2001-07-18,1711.9062172653619
2001-07-19,1704.505391451221
2001-07-20,1708.2228204809433
2001-07-23,1698.8804442869562
2001-07-24,1708.7990721762014
2001-07-25,1705.2969044684937
2001-07-26,1697.7581600161577
2001-07-27,1711.8073063560107
2001-07-30,1712.1268828266066
2001-07-31,1719.6998314891457
2001-08-01,1721.0215536507299
2001-08-02,1719.1912278567918
2001-08-03,1719.112370826605
2001-08-06,1728.4556787386377
2001-08-07,1738.3192922756402
2001-08-08,1730.1374371291593
2001-08-09,1744.3520087697436
2001-08-10,1732.5985918161332
2001-08-13,1740.0083024257206
2001-08-14,1744.1021956367417
2001-08-15,1737.0405125543425
2001-08-16,1751.0578619874839
2001-08-17,1728.9641610402741
2001-08-20,1740.566236682243
2001-08-21,1725.0563851751883
2001-08-22,1737.646963973367
2001-08-23,1732.026518153182
2001-08-24,1748.3062649421358
2001-08-27,1756.1557174573147
2001-08-28,1742.9409198111775
2001-08-29,1719.0908637668051
2001-08-30,1706.1097268386711
2001-08-31,1692.8862908229144
2001-09-03,1691.2497031481048
2001-09-04,1711.7773313986747
2001-09-05,1702.4478564947885
2001-09-06,1708.2966704481332
2001-09-07,1681.153386100229
2001-09-10,1688.010266462891
2001-09-11,1622.974303367387
2001-09-12,1636.510369283712
2001-09-13,1657.2447818626772
2001-09-14,1601.6948532281763
2001-09-17,1611.505449019161
2001-09-18,1595.968614972355
2001-09-19,1560.1606235212578
2001-09-20,1523.7148513631623
2001-09-21,1509.4870148776897
2001-09-24,1551.0331237713754
2001-09-25,1561.223405676933
2001-09-26,1562.8756669314919
2001-09-27,1558.4182950085963
2001-09-28,1579.857742327676
2001-10-01,1584.0980455725487
2001-10-02,1611.4498963147475
2001-10-03,1617.9336277798013
2001-10-04,1595.7957873893217
2001-10-05,1599.3063239189362
2001-10-08,1601.5083787357314
2001-10-09,1600.5046804869744
2001-10-10,1607.8772880147822
2001-10-11,1625.7470519388905
2001-10-12,1614.2020298391158
2001-10-15,1609.0824593510022
2001-10-16,1613.3350082545749
2001-10-17,1585.4904719744163
2001-10-18,1561.4483485716019
2001-10-19,1575.3506987166945
2001-10-22,1566.3057983823614
2001-10-23,1572.0872364257502
2001-10-24,1558.5062716755815
2001-10-25,1557.412200132846
2001-10-26,1564.6255254220616
2001-10-29,1538.4593024790647
2001-10-30,1526.0635892273822
2001-10-31,1530.4648655530016
2001-11-01,1546.0467377136836
2001-11-02,1560.056364144542
2001-11-05,1570.015398660396
2001-11-06,1580.1346123791293
2001-11-07,1568.3749106075675
2001-11-08,1563.769730297095
2001-11-09,1580.808552290338
2001-11-12,1581.9256589139968
2001-11-13,1610.8519947044756
2001-11-14,1616.7643199097542
2001-11-15,1606.9841513874378
2001-11-16,1614.7462748189441
2001-11-19,1630.037807148133
2001-11-20,1614.5140110751922
2001-11-21,1592.8688756218964
2001-11-22,1599.1540340562058
2001-11-23,1609.6790530446226
2001-11-26,1612.8544540529576
2001-11-27,1620.2017770777522
2001-11-28,1609.4467166392235
2001-11-29,1622.7435358643515
2001-11-30,1624.045711729798
2001-12-03,1608.501528383185
2001-12-04,1620.0906335563593
2001-12-05,1649.6499305306506
2001-12-06,1628.3446003559254
2001-12-07,1638.8968688963903
2001-12-10,1634.748034155483
2001-12-11,1621.8605216389822
2001-12-12,1651.4637454345925
2001-12-13,1649.9681207050478
2001-12-14,1641.0924804633469
2001-12-17,1675.2437518829702
2001-12-18,1673.7149178276438
2001-12-19,1673.3157661649068
2001-12-20,1652.4934083708133
2001-12-21,1642.2036819810173
2001-12-24,1625.4274085392947
2001-12-25,1625.4274085392947
2001-12-26,1625.0207466907736
2001-12-27,1655.3008183709244
2001-12-28,1654.7915807958525
2001-12-31,1651.2966061465067
2002-01-01,1651.2966061465067
2002-01-02,1634.2180652006484
2002-01-03,1652.4055958554516
2002-01-04,1659.628893077757
2002-01-07,1668.9681818322242
2002-01-08,1654.0787720707049
2002-01-09,1652.8152186246034
2002-01-10,1642.8355773670996
2002-01-11,1647.2372858500328
2002-01-14,1628.9772456810024
2002-01-15,1635.9921900249512
2002-01-16,1627.450519398055
2002-01-17,1615.8046796090687
2002-01-18,1609.6034977749566
2002-01-21,1610.4630260136487
2002-01-22,1619.402765280107
2002-01-23,1628.6135575621388
2002-01-24,1636.1250195884631
2002-01-25,1625.2742740231938
2002-01-28,1625.7608508221135
2002-01-29,1635.112879156656
2002-01-30,1629.457076570387
2002-01-31,1649.3888648162645
2002-02-01,1651.5170461064902
2002-02-04,1624.4848254976957
2002-02-05,1601.3037357814053
2002-02-06,1586.8218781640885
2002-02-07,1587.7442599926476
2002-02-08,1602.370884709138
2002-02-11,1624.3235391265493
2002-02-12,1612.018820215381
2002-02-13,1613.1722962763897
2002-02-14,1607.8852767257288
2002-02-15,1606.6678478400245
2002-02-18,1619.028908280211
2002-02-19,1611.0217688961754
2002-02-20,1605.138472661545
2002-02-21,1596.875652121979
2002-02-22,1602.3090165095316
2002-02-25,1625.6144594906111
2002-02-26,1627.8256154953344
2002-02-27,1647.8099877228765
2002-02-28,1665.6257854416544
2002-03-01,1700.1114122324723
2002-03-04,1735.15442241334
2002-03-05,1722.398395469401
2002-03-06,1746.6130597796623
2002-03-07,1751.5558455407122
2002-03-08,1728.3930429728362
2002-03-11,1726.6731098357386
2002-03-12,1718.692982765946
2002-03-13,1729.5981715819585
2002-03-14,1721.5029649073294
2002-03-15,1736.4595120329034
2002-03-18,1742.4073324689298
2002-03-19,1763.0488483315612
2002-03-20,1756.2298051039058
2002-03-21,1738.7398333849344
2002-03-22,1746.0206826349458
2002-03-25,1716.3624180126299
2002-03-26,1714.8118494456648
2002-03-27,1721.921863513098
2002-03-28,1728.3223755614918
2002-03-29,1728.3223755614918
2002-04-01,1723.842546637535
2002-04-02,1733.5721191032112
2002-04-03,1736.1591064779652
2002-04-04,1721.7811924531425
2002-04-05,1741.628430244182
2002-04-08,1728.7447184841774
2002-04-09,1732.7446474387486
2002-04-10,1762.9106940118254
2002-04-11,1744.0448311306652
2002-04-12,1752.8771545682264
2002-04-15,1757.2317839490906
2002-04-16,1777.5622615546974
2002-04-17,1776.4380139350194
2002-04-18,1771.4717178222313
2002-04-19,1803.3728652489838
2002-04-22,1787.8372363203748
2002-04-23,1759.2105139713206
2002-04-24,1772.1398361607764
2002-04-25,1769.8637360991331
2002-04-26,1755.8453019181711
2002-04-29,1754.3086334786663
2002-04-30,1779.7392062446004
2002-05-01,1799.71033345106
2002-05-02,1793.3750943988491
2002-05-03,1771.3542219604492
2002-05-06,1743.4824036639352
2002-05-07,1743.9828877639986
2002-05-08,1774.6017410188776
2002-05-09,1759.1507403621501
2002-05-10,1764.0547202257274
2002-05-13,1777.7139668563634
2002-05-14,1795.5488026927821
2002-05-15,1796.112477663833
2002-05-16,1806.6469224311209
2002-05-17,1804.3484362853342
2002-05-20,1806.3962392384128
2002-05-21,1799.6759531898858
