Date,UNITED KINGDOM HIGH DIVIDEND YIELD
1999-08-04,1225.236037658605
1999-08-05,1198.8196554330686
1999-08-06,1192.1533518924896
1999-08-09,1187.9594793834967
1999-08-10,1161.0385906451666
1999-08-11,1177.7384929953384
1999-08-12,1198.7611543625533
1999-08-13,1203.7980962325673
1999-08-16,1205.7628441919398
1999-08-17,1194.213772109324
1999-08-18,1205.8686351153033
1999-08-19,1203.8948194582986
1999-08-20,1215.2081007589984
1999-08-23,1237.7983610198264
1999-08-24,1221.6765358501918
1999-08-25,1215.1625229596634
1999-08-26,1219.664271173975
1999-08-27,1222.757920343202
1999-08-30,1222.4883868552813
1999-08-31,1219.82998151318
1999-09-01,1218.2508174744544
1999-09-02,1212.688663009637
1999-09-03,1233.4457545604862
1999-09-06,1236.5976144938902
1999-09-07,1229.5887392193877
1999-09-08,1229.3836482055115
1999-09-09,1236.9778948935068
1999-09-10,1218.2074166795003
1999-09-13,1199.4336005545822
1999-09-14,1185.912061402086
1999-09-15,1167.038849782335
1999-09-16,1169.1313231991094
1999-09-17,1178.747590955698
1999-09-20,1164.9302461421428
1999-09-21,1150.6551757568209
1999-09-22,1142.0458222758245
1999-09-23,1144.4733797128542
1999-09-24,1136.2570609799363
1999-09-27,1161.4329728497253
1999-09-28,1146.6244648300415
1999-09-29,1138.7462495310585
1999-09-30,1146.0058325653642
1999-10-01,1145.648658655553
1999-10-04,1158.3590994294964
1999-10-05,1162.956561342221
1999-10-06,1165.5182905805596
1999-10-07,1169.037745268302
1999-10-08,1160.8542852473565
1999-10-11,1150.3646470652407
1999-10-12,1127.7513082372675
1999-10-13,1108.4366787742592
1999-10-14,1100.103995340931
1999-10-15,1084.2075709061128
1999-10-18,1075.9269893903431
1999-10-19,1099.1676090174494
1999-10-20,1095.4513965107851
1999-10-21,1081.4143925005676
1999-10-22,1094.860963776717
1999-10-25,1085.3653868979864
1999-10-26,1096.5131445114794
1999-10-27,1084.0398853179868
1999-10-28,1107.2624428764757
1999-10-29,1123.0280371695508
1999-11-01,1127.0512971936828
1999-11-02,1131.3718684343066
1999-11-03,1133.0910093396972
1999-11-04,1146.8669654962118
1999-11-05,1141.1059175146302
1999-11-08,1130.487952442177
1999-11-09,1139.3724407870652
1999-11-10,1138.0435748889943
1999-11-11,1136.659603442088
1999-11-12,1135.7959865389196
1999-11-15,1142.9554880980934
1999-11-16,1159.1212721290933
1999-11-17,1164.2316206128385
1999-11-18,1154.3849678734582
1999-11-19,1151.6634520107655
1999-11-22,1151.870343555348
1999-11-23,1170.1402381318937
1999-11-24,1155.5014617099018
1999-11-25,1150.7505705810634
1999-11-26,1148.6661642662505
1999-11-29,1155.254741571185
1999-11-30,1128.9624325777609
1999-12-01,1134.9282280766415
1999-12-02,1129.301016370093
1999-12-03,1134.9555465453147
1999-12-06,1136.546067630932
1999-12-07,1131.4781483702927
1999-12-08,1119.61700078438
1999-12-09,1117.6377304258972
1999-12-10,1138.3595376209864
1999-12-13,1136.0810713246383
1999-12-14,1143.725071257663
1999-12-15,1123.4236050753746
1999-12-16,1140.2763057747295
1999-12-17,1148.3629131165965
1999-12-20,1146.2050587604524
1999-12-21,1147.5230973897953
1999-12-22,1149.7616582914866
1999-12-23,1155.72287732522
1999-12-24,1162.5514996506404
1999-12-27,1163.7026119716015
1999-12-28,1161.6881654099197
1999-12-29,1154.9524122509597
1999-12-30,1168.4189282919242
1999-12-31,1168.4189282919242
2000-01-03,1177.1184549653144
2000-01-04,1157.0400104022287
2000-01-05,1149.3430418505268
2000-01-06,1156.1362949720144
2000-01-07,1160.6287258626755
2000-01-10,1162.3854250363165
2000-01-11,1148.2016771019053
2000-01-12,1136.2932366662549
2000-01-13,1130.2308942430677
2000-01-14,1124.7330743852376
2000-01-17,1109.7870190461772
2000-01-18,1096.4325552473522
2000-01-19,1078.9034509793753
2000-01-20,1053.0754890859023
2000-01-21,1061.1303341544876
2000-01-24,1060.4594949044133
2000-01-25,1044.4361216132124
2000-01-26,1049.2798840784506
2000-01-27,1059.460686787116
2000-01-28,1034.29670566538
2000-01-31,1026.958795167016
2000-02-01,1019.8213662937255
2000-02-02,1005.0456408268335
2000-02-03,1019.3918718523939
2000-02-04,976.7339019213883
2000-02-07,968.0840149975156
2000-02-08,985.3486319093498
2000-02-09,980.8764069566025
2000-02-10,969.6325334867784
2000-02-11,954.9637773289471
2000-02-14,948.1018780520175
2000-02-15,959.3932480992139
2000-02-16,1001.2660421114557
2000-02-17,1020.1686944028164
2000-02-18,1009.3887477286247
2000-02-21,1007.4862105474022
2000-02-22,985.3609589821873
2000-02-23,992.246461400017
2000-02-24,981.6027521990812
2000-02-25,981.32266494237
2000-02-28,971.4421980041917
2000-02-29,978.0997806700146
2000-03-01,995.2068675629247
2000-03-02,992.9678105340997
2000-03-03,980.4172201389927
2000-03-06,963.7607734366517
2000-03-07,956.1259211285574
2000-03-08,951.981518370305
2000-03-09,952.9927429282263
2000-03-10,948.7462633761354
2000-03-13,939.5377612136799
2000-03-14,945.3778864437244
2000-03-15,963.0786745553966
2000-03-16,1014.9254551723415
2000-03-17,999.4496985809757
2000-03-20,997.9783129157394
2000-03-21,1016.6918322520169
2000-03-22,1025.7304757363288
2000-03-23,1028.6142023512166
2000-03-24,1058.8697064206435
2000-03-27,1054.4078791543084
2000-03-28,1053.9162213956172
2000-03-29,1052.6058297585232
2000-03-30,1041.5495291549903
2000-03-31,1052.272970223181
2000-04-03,1048.7370430521978
2000-04-04,1076.830690744964
2000-04-05,1063.3864375615249
2000-04-06,1042.9986952344243
2000-04-07,1042.9216357846385
2000-04-10,1048.2163169486753
2000-04-11,1052.028052522009
2000-04-12,1045.7267242289004
2000-04-13,1048.4067770379195
2000-04-14,1040.7599979518411
2000-04-17,1013.7724724244091
2000-04-18,1017.7357789590402
2000-04-19,1019.7597848696232
2000-04-20,1026.6109899350824
2000-04-21,1026.6109899350824
2000-04-24,1026.4160884688245
2000-04-25,1037.0102063112802
2000-04-26,1035.162640112884
2000-04-27,1018.7516863560909
2000-04-28,1016.9864330751874
2000-05-01,1009.5771693991642
2000-05-02,1028.1364655569605
2000-05-03,1015.0136500159698
2000-05-04,1008.0081331027235
2000-05-05,990.9204916533059
2000-05-08,1002.0270843615775
2000-05-09,1011.367941156567
2000-05-10,1008.9914935742231
2000-05-11,1013.5302786165851
2000-05-12,1028.549894472914
2000-05-15,1027.140517533009
2000-05-16,1023.4874375339637
2000-05-17,1000.5279181934487
2000-05-18,996.055929952936
2000-05-19,993.6921982677454
2000-05-22,1006.1693030842048
2000-05-23,1004.1913955792439
2000-05-24,1007.233367190259
2000-05-25,1006.3367268490194
2000-05-26,1018.2850119440458
2000-05-29,1022.5051358184726
2000-05-30,1031.1122072502017
2000-05-31,1020.7433232651234
2000-06-01,1025.645275875644
2000-06-02,1039.0363261732455
2000-06-05,1045.6469014211889
2000-06-06,1066.3049401752933
2000-06-07,1055.0671309419693
2000-06-08,1045.4919545888824
2000-06-09,1041.7686551297659
2000-06-12,1038.631609654812
2000-06-13,1042.6131653771724
2000-06-14,1044.8305865343395
2000-06-15,1042.0691766861871
2000-06-16,1045.5147444847346
2000-06-19,1035.0636569193812
2000-06-20,1025.636008284209
2000-06-21,1007.6490048975323
2000-06-22,1007.4292219800299
2000-06-23,1003.3773501193282
2000-06-26,1010.1257832834989
2000-06-27,1008.0640432860741
2000-06-28,1019.0739125935412
2000-06-29,1035.1521488598048
2000-06-30,1041.5047102096507
2000-07-03,1039.0031821513214
2000-07-04,1037.4014394542246
2000-07-05,1028.1523835647604
2000-07-06,1028.969577773436
2000-07-07,1034.4355575766187
2000-07-10,1035.7472109032692
2000-07-11,1047.5152645337146
2000-07-12,1059.9903155099755
2000-07-13,1048.3980912032293
2000-07-14,1056.6645087265606
2000-07-17,1052.5026778769648
2000-07-18,1042.8134816827892
2000-07-19,1042.099605592433
2000-07-20,1060.2028570362493
2000-07-21,1054.3328592888818
2000-07-24,1054.2975172688687
2000-07-25,1067.6890936315656
2000-07-26,1056.5541054656333
2000-07-27,1054.2896130688127
2000-07-28,1046.253190855903
2000-07-31,1054.6765099496583
2000-08-01,1057.5448103919234
2000-08-02,1050.9961681388575
2000-08-03,1044.7439542160205
2000-08-04,1060.1127329373116
2000-08-07,1075.254033253836
2000-08-08,1069.7079536663305
2000-08-09,1082.0435620001847
2000-08-10,1079.6210481423993
2000-08-11,1082.4075549006086
2000-08-14,1090.3914187114437
2000-08-15,1101.9633518112555
2000-08-16,1100.3075536687577
2000-08-17,1097.5460051671444
2000-08-18,1099.6205764909637
2000-08-21,1106.4615756598507
2000-08-22,1122.9563163093624
2000-08-23,1121.2381890067506
2000-08-24,1117.2793051247381
2000-08-25,1102.59283536447
2000-08-28,1101.1344286973774
2000-08-29,1094.312176119864
2000-08-30,1086.284006212506
2000-08-31,1081.700053971054
2000-09-01,1088.3511564615803
2000-09-04,1091.0975227755514
2000-09-05,1080.6828039257448
2000-09-06,1085.43766983087
2000-09-07,1074.9349726970795
2000-09-08,1060.165437250285
2000-09-11,1057.1688688756772
2000-09-12,1036.31014005799
2000-09-13,1031.8180391536755
2000-09-14,1040.1030976871907
2000-09-15,1023.4084544372006
2000-09-18,1013.2897831462933
2000-09-19,1012.425027786677
2000-09-20,1008.2144622714056
2000-09-21,1007.8619380234668
2000-09-22,1042.841712274251
2000-09-25,1044.915064903826
2000-09-26,1045.3214984216813
2000-09-27,1053.918751762362
2000-09-28,1057.070395096425
2000-09-29,1075.3730183547295
2000-10-02,1067.3830549365312
2000-10-03,1071.846784417577
2000-10-04,1076.9386934383501
2000-10-05,1084.270877134618
2000-10-06,1081.6196128792878
2000-10-09,1065.155618851651
2000-10-10,1045.1978568435966
2000-10-11,1040.6347572104962
2000-10-12,1046.749554864864
2000-10-13,1045.3126906031125
2000-10-16,1054.694994847707
2000-10-17,1049.2172535167429
2000-10-18,1048.7404229030283
2000-10-19,1039.4927793948873
2000-10-20,1052.4704377421795
2000-10-23,1066.4935931696468
2000-10-24,1071.1488906375475
2000-10-25,1061.2831489120113
2000-10-26,1057.2028080674081
2000-10-27,1059.510463885822
2000-10-30,1073.1648279357282
2000-10-31,1094.486619126189
2000-11-01,1104.8526949132943
2000-11-02,1127.1092434895038
2000-11-03,1133.5435294201914
2000-11-06,1132.9681472552145
2000-11-07,1129.8331160767355
2000-11-08,1117.8480453727457
2000-11-09,1122.3495180350942
2000-11-10,1125.7278119244909
2000-11-13,1119.9637327857042
2000-11-14,1121.1813910388628
2000-11-15,1121.0390535052315
2000-11-16,1121.2264265580461
2000-11-17,1124.2211701128438
2000-11-20,1127.3099200023648
2000-11-21,1127.8057093802684
2000-11-22,1092.6954689868755
2000-11-23,1087.5164132793088
2000-11-24,1098.8022733465864
2000-11-27,1121.209333609115
2000-11-28,1115.6604417377441
2000-11-29,1103.9092483520972
2000-11-30,1097.9372057119783
2000-12-01,1111.8948325749907
2000-12-04,1133.7838041115647
2000-12-05,1144.984515104712
2000-12-06,1130.517174098874
2000-12-07,1128.9552440933048
2000-12-08,1148.445955131772
2000-12-11,1166.316202904096
2000-12-12,1166.34264547533
2000-12-13,1166.437842709068
2000-12-14,1163.87295707054
2000-12-15,1145.9588395824633
2000-12-18,1161.4873877762934
2000-12-19,1180.4419736871992
2000-12-20,1168.3638359521851
2000-12-21,1170.2390122665247
2000-12-22,1166.0163418615418
2000-12-25,1166.0163418615418
2000-12-26,1168.701377799455
2000-12-27,1191.9613396456687
2000-12-28,1190.754471757232
2000-12-29,1196.4106580300115
2001-01-01,1196.4106580300115
2001-01-02,1187.845643956132
2001-01-03,1183.6578127426762
2001-01-04,1221.4523773129845
2001-01-05,1221.9852382867866
2001-01-08,1223.2561660296842
2001-01-09,1214.810291307707
2001-01-10,1213.9457335986933
2001-01-11,1215.4734715256732
2001-01-12,1202.9672805986047
2001-01-15,1194.1777340311144
2001-01-16,1178.375328918416
2001-01-17,1192.2631399448007
2001-01-18,1192.9850502135935
2001-01-19,1179.0692171282963
2001-01-22,1183.8828801697564
2001-01-23,1198.6328963138171
2001-01-24,1200.2811298031172
2001-01-25,1196.2467434430184
2001-01-26,1191.717865887438
2001-01-29,1201.6567262186861
2001-01-30,1211.261263544633
2001-01-31,1197.1368252766479
2001-02-01,1202.881401743802
2001-02-02,1201.1117235105494
2001-02-05,1217.4127055365818
2001-02-06,1217.4454052207564
2001-02-07,1208.1622472316703
2001-02-08,1186.2188118685085
2001-02-09,1176.3977618431954
2001-02-12,1195.4210093454
2001-02-13,1193.827167728754
2001-02-14,1194.8532333654248
2001-02-15,1187.386053277361
2001-02-16,1174.1985466294652
2001-02-19,1170.6295340667486
2001-02-20,1150.141846407654
2001-02-21,1148.277922627725
2001-02-22,1156.6040493173691
2001-02-23,1148.5870890388262
2001-02-26,1122.4166583138826
2001-02-27,1122.5155753159356
2001-02-28,1126.1398672101373
2001-03-01,1126.9838750838235
2001-03-02,1129.6764944829788
2001-03-05,1134.9490029323426
2001-03-06,1138.73346521876
2001-03-07,1137.88841671681
2001-03-08,1146.7042717198428
2001-03-09,1130.7426551644458
2001-03-12,1108.0318704240087
2001-03-13,1089.533959719026
2001-03-14,1064.4844396940978
2001-03-15,1084.1584346437223
2001-03-16,1040.8691385979516
2001-03-19,1033.0034554931858
2001-03-20,1051.9934036457237
2001-03-21,1031.343255574812
2001-03-22,989.6776133392802
2001-03-23,1018.7356333668046
2001-03-26,1047.2636363893916
2001-03-27,1078.1201039914638
2001-03-28,1057.8265413817178
2001-03-29,1065.902150800455
2001-03-30,1067.411754431143
2001-04-02,1064.037166936181
2001-04-03,1045.7735992270234
2001-04-04,1065.136306283575
2001-04-05,1073.3910713452522
2001-04-06,1076.9445632215898
2001-04-09,1097.3164473424995
2001-04-10,1108.0836711775323
2001-04-11,1102.8729750138154
2001-04-12,1105.2926047181631
2001-04-13,1105.2926047181631
2001-04-16,1100.6499690681162
2001-04-17,1095.7030009419648
2001-04-18,1113.197505296584
2001-04-19,1127.4399674613023
2001-04-20,1129.8843361932072
2001-04-23,1124.7339786104003
2001-04-24,1129.9863208486604
2001-04-25,1128.3701839920093
2001-04-26,1129.2713059381501
2001-04-27,1146.484964931735
2001-04-30,1143.2064300705108
2001-05-01,1145.9558701199521
2001-05-02,1142.3673942536873
2001-05-03,1123.8176909379154
2001-05-04,1143.7409914784826
2001-05-07,1145.9291699441608
2001-05-08,1139.3037985730991
2001-05-09,1128.6072856649726
2001-05-10,1141.9618176133363
2001-05-11,1129.6081464089307
2001-05-14,1093.3511569604138
2001-05-15,1120.4452099891557
2001-05-16,1132.3231368398663
2001-05-17,1138.7293978662778
2001-05-18,1136.5486266253954
2001-05-21,1138.285477363427
2001-05-22,1131.3972439428874
2001-05-23,1120.2213349109709
2001-05-24,1115.6474850433408
2001-05-25,1120.4097603402688
2001-05-28,1120.212595352351
2001-05-29,1115.5378556420767
2001-05-30,1111.9445214844977
2001-05-31,1111.6354427216713
2001-06-01,1111.0679626608799
2001-06-04,1122.5351128538186
2001-06-05,1119.9708206554944
2001-06-06,1104.4461350956506
2001-06-07,1109.4924272409235
2001-06-08,1106.0529533821361
2001-06-11,1078.7577922487005
2001-06-12,1074.1004413067167
2001-06-13,1080.0014939420719
2001-06-14,1079.9035966250092
2001-06-15,1075.8315554468736
2001-06-18,1074.231543508595
2001-06-19,1079.4175363127515
2001-06-20,1073.998737713946
2001-06-21,1083.6995564345953
2001-06-22,1088.5642832378323
2001-06-25,1091.314247138215
2001-06-26,1071.8907466032406
2001-06-27,1088.3612492719267
2001-06-28,1091.9911959241529
2001-06-29,1095.6064690998696
2001-07-02,1116.624041999594
2001-07-03,1099.655122710731
2001-07-04,1092.7618478674988
2001-07-05,1080.958813722256
2001-07-06,1073.4781080279588
2001-07-09,1068.030385779152
2001-07-10,1069.0040994406565
2001-07-11,1061.2877718609202
2001-07-12,1074.8489722318932
2001-07-13,1079.0035075026149
2001-07-16,1077.3405519294422
2001-07-17,1065.0527137255272
2001-07-18,1074.0058182722
2001-07-19,1082.3815600036814
2001-07-20,1076.9825580004315
2001-07-23,1070.3837093386633
2001-07-24,1061.709456948657
2001-07-25,1046.616027257764
2001-07-26,1050.0995635629326
2001-07-27,1067.6970090646066
2001-07-30,1071.9138802028756
2001-07-31,1090.9403991225083
2001-08-01,1097.22936359829
2001-08-02,1111.002976803858
2001-08-03,1108.2790728492696
2001-08-06,1100.538603181278
2001-08-07,1097.1457533279095
2001-08-08,1086.2413352657863
2001-08-09,1081.031827917567
2001-08-10,1090.6871753917374
2001-08-13,1090.4130555548302
2001-08-14,1104.8305246272334
2001-08-15,1112.377017343802
2001-08-16,1102.1199849309744
2001-08-17,1097.1917907157895
2001-08-20,1103.8421542863136
2001-08-21,1117.442050783071
2001-08-22,1121.5637009304612
2001-08-23,1111.4064282667139
2001-08-24,1126.1080037563752
2001-08-27,1123.38304661233
2001-08-28,1123.9599143077708
2001-08-29,1123.0006048457146
2001-08-30,1104.5310358532436
2001-08-31,1102.8761967845523
2001-09-03,1096.3079974518569
2001-09-04,1103.9090192432627
2001-09-05,1098.2357948742565
2001-09-06,1075.9243867793764
2001-09-07,1047.5822534837323
2001-09-10,1036.6769061420994
2001-09-11,960.6771812154336
2001-09-12,992.4919288016398
2001-09-13,1014.5437568494028
2001-09-14,978.8964319804788
2001-09-17,998.4803355898749
2001-09-18,989.0312344862532
2001-09-19,958.9106392404952
2001-09-20,919.5243629426589
2001-09-21,886.0283823541508
2001-09-24,930.6099439967757
2001-09-25,946.6641831968446
2001-09-26,955.8325434012927
2001-09-27,958.6589175848499
2001-09-28,981.2431098003957
2001-10-01,971.6776185130398
2001-10-02,965.9865651180336
2001-10-03,989.3252848398216
2001-10-04,1020.0367275916922
2001-10-05,1028.574565668016
2001-10-08,1012.9642894402348
2001-10-09,1001.4143249357421
2001-10-10,1005.0281124880657
2001-10-11,1010.2882402246019
2001-10-12,1009.3492914805172
2001-10-15,992.4694414013222
2001-10-16,995.5698884121699
2001-10-17,1021.9583608184624
2001-10-18,999.5010907050623
2001-10-19,977.6112458330673
2001-10-22,974.4569982467178
2001-10-23,999.7582342855911
2001-10-24,1005.0423439570134
2001-10-25,996.9801752477854
2001-10-26,1012.7425766078036
2001-10-29,1002.8284598435652
2001-10-30,986.0277748256217
2001-10-31,995.4812375871398
2001-11-01,1003.289893178447
2001-11-02,1013.4554985070207
2001-11-05,1026.0927755318369
2001-11-06,1031.864276593698
2001-11-07,1040.356273573934
2001-11-08,1039.4678694891136
2001-11-09,1034.4710628629584
2001-11-12,1013.8075878118268
2001-11-13,1026.9925897413991
2001-11-14,1037.214079403379
2001-11-15,1036.9115460865173
2001-11-16,1042.759956434738
2001-11-19,1054.2536918475473
2001-11-20,1049.6773835380388
2001-11-21,1052.88993208761
2001-11-22,1052.3844988123394
2001-11-23,1041.071393628933
2001-11-26,1046.922724429902
2001-11-27,1039.4662119454272
2001-11-28,1035.9690066707428
2001-11-29,1040.385854167498
2001-11-30,1046.6624512346114
2001-12-03,1033.5214057243081
2001-12-04,1044.6511861938857
2001-12-05,1065.544631499943
2001-12-06,1084.7844820422715
2001-12-07,1067.974805132194
2001-12-10,1055.8615169730538
2001-12-11,1049.5100291809053
2001-12-12,1047.596130288634
2001-12-13,1041.7973971715646
2001-12-14,1041.8265014061824
2001-12-17,1060.348888207992
2001-12-18,1061.4158289325858
2001-12-19,1052.8708725549043
2001-12-20,1044.007163527029
2001-12-21,1046.130524916687
2001-12-24,1049.3266566679758
2001-12-25,1049.3266566679758
2001-12-26,1055.4502803417363
2001-12-27,1068.3078245646261
2001-12-28,1071.9232227452612
2001-12-31,1069.9666787191682
2002-01-01,1069.9666787191682
2002-01-02,1069.030822349386
2002-01-03,1082.904536898
2002-01-04,1086.7945367295818
2002-01-07,1080.921314448389
2002-01-08,1075.267745078617
2002-01-09,1066.6361861781907
2002-01-10,1065.762923122715
2002-01-11,1062.271050166142
2002-01-14,1051.7732555287544
2002-01-15,1058.281537766082
2002-01-16,1048.2720601999026
2002-01-17,1056.0995605179332
2002-01-18,1048.5057168607634
2002-01-21,1054.757724880399
2002-01-22,1053.2710043208804
2002-01-23,1054.1392875648573
2002-01-24,1063.6782876968243
2002-01-25,1046.7035380255465
2002-01-28,1055.0557501351366
2002-01-29,1047.0913429182797
2002-01-30,1041.868974849616
2002-01-31,1055.849680037494
2002-02-01,1056.4413674227708
2002-02-04,1052.0895731050632
2002-02-05,1043.1991430828853
2002-02-06,1037.5017576740086
2002-02-07,1047.2435036135241
2002-02-08,1050.7498295720163
2002-02-11,1063.6937094204459
2002-02-12,1065.9109825729663
2002-02-13,1072.8605581377196
2002-02-14,1082.2690759070629
2002-02-15,1074.5293529300238
2002-02-18,1066.3495440702743
2002-02-19,1057.9643949441213
2002-02-20,1043.7788285637641
2002-02-21,1047.012351979428
2002-02-22,1044.9914079821024
2002-02-25,1053.2533849009385
2002-02-26,1056.057365757956
2002-02-27,1043.378466220835
2002-02-28,1029.3494965575803
2002-03-01,1044.6107847333553
2002-03-04,1067.9109593305986
2002-03-05,1064.4759506136445
2002-03-06,1072.9759217562312
2002-03-07,1083.8379116738681
2002-03-08,1080.434790982862
2002-03-11,1078.5019950382643
2002-03-12,1067.8143265676144
2002-03-13,1076.2343907696998
2002-03-14,1084.656278996004
2002-03-15,1097.74130342263
2002-03-18,1101.2855128285992
2002-03-19,1105.67024084714
2002-03-20,1098.0878419565317
2002-03-21,1095.1387616173758
2002-03-22,1097.3699710872654
2002-03-25,1089.249517161629
2002-03-26,1089.6372158807717
2002-03-27,1094.4855272429854
2002-03-28,1104.2273356560743
2002-03-29,1104.2273356560743
2002-04-01,1115.3936794997871
2002-04-02,1105.3803971922384
2002-04-03,1102.749135650946
2002-04-04,1099.519955722389
2002-04-05,1101.8806435539254
2002-04-08,1090.1590737240517
2002-04-09,1096.572139954904
2002-04-10,1109.6351390897069
2002-04-11,1101.245099214078
2002-04-12,1108.8274448012937
2002-04-15,1111.3867232817904
2002-04-16,1121.8631970868619
2002-04-17,1128.3124899742736
2002-04-18,1130.091443661626
2002-04-19,1136.4238513376492
2002-04-22,1138.9683235711877
2002-04-23,1137.472876447276
2002-04-24,1150.0224272895655
2002-04-25,1149.6996573661224
2002-04-26,1145.5591422094105
2002-04-29,1145.0911535557284
2002-04-30,1146.1517672479993
2002-05-01,1143.3505447301002
2002-05-02,1157.6643370945364
2002-05-03,1180.0175911079214
2002-05-06,1179.3745735526552
2002-05-07,1163.5575065575902
2002-05-08,1172.689183624396
2002-05-09,1158.9293434445833
2002-05-10,1159.2386369971327
2002-05-13,1170.2453468846413
2002-05-14,1154.8313063530945
2002-05-15,1166.1632433720974
2002-05-16,1160.9032045284064
2002-05-17,1165.9413032381917
2002-05-20,1156.8250764751301
2002-05-21,1147.1069676424513
2002-05-22,1139.7505317752903
2002-05-23,1138.9374012714793
2002-05-24,1149.2652630247742
2002-05-27,1148.574842962695
