Date,HONG KONG ESG LEADERS
2011-02-11,1115.7370872865597
2011-02-14,1118.497053129431
2011-02-15,1115.8360701214012
2011-02-16,1117.0310151986635
2011-02-17,1116.3444330187788
2011-02-18,1130.8116719109519
2011-02-21,1132.124588970497
2011-02-22,1117.2659347411375
2011-02-23,1115.05707409704
2011-02-24,1099.375568966944
2011-02-25,1115.0947298967178
2011-02-28,1118.9524356198751
2011-03-01,1124.1321573308308
2011-03-02,1105.994155923142
2011-03-03,1102.2007883302554
2011-03-04,1118.4508673692205
2011-03-07,1111.9108667205353
2011-03-08,1132.0648366824803
2011-03-09,1136.1346419420663
2011-03-10,1129.4303606507806
2011-03-11,1114.9918869380697
2011-03-14,1116.5361837090709
2011-03-15,1091.6846516426874
2011-03-16,1090.5632589142829
2011-03-17,1073.8580248843375
2011-03-18,1070.8600153933057
2011-03-21,1086.4556370459172
2011-03-22,1095.8635067233315
2011-03-23,1092.8513007405627
2011-03-24,1089.0348495499936
2011-03-25,1082.4493840541452
2011-03-28,1077.226346698552
2011-03-29,1082.216300485108
2011-03-30,1101.5875454868751
2011-03-31,1104.106178669083
2011-04-01,1109.0199081935768
2011-04-04,1134.3143616131513
2011-04-05,1134.4967788826057
2011-04-06,1134.3679486364415
2011-04-07,1129.771418359124
2011-04-08,1136.4678523990312
2011-04-11,1134.9739774163165
2011-04-12,1125.2030897730094
2011-04-13,1131.5760149607222
2011-04-14,1127.510171671782
2011-04-15,1129.10557407096
2011-04-18,1130.1723648777913
2011-04-19,1120.5038983545987
2011-04-20,1122.1059223376976
2011-04-21,1129.9619193759308
2011-04-22,1129.9619193759308
2011-04-25,1129.2785347617946
2011-04-26,1122.538229356236
2011-04-27,1125.956541390162
2011-04-28,1125.83543016124
2011-04-29,1122.2296716669616
2011-05-02,1122.5114700817435
2011-05-03,1117.54760429421
2011-05-04,1107.343436919083
2011-05-05,1106.0084292431693
2011-05-06,1102.3565408683717
2011-05-09,1106.7237954094785
2011-05-10,1106.9017928161165
2011-05-11,1104.8708495735596
2011-05-12,1092.222709290407
2011-05-13,1109.0256642764346
2011-05-16,1098.873783625261
2011-05-17,1101.5423055259096
2011-05-18,1109.1630065997556
2011-05-19,1119.8366376878332
2011-05-20,1114.6080339028633
2011-05-23,1092.6840413644193
2011-05-24,1090.0113473117744
2011-05-25,1089.5387571602766
2011-05-26,1084.805800692508
2011-05-27,1088.4986745094398
2011-05-30,1094.116756204082
2011-05-31,1114.9502467739685
2011-06-01,1125.955255805038
2011-06-02,1118.9861576130356
2011-06-03,1101.0582104838563
2011-06-06,1100.8812961485298
2011-06-07,1099.7095541492363
2011-06-08,1085.8697128213266
2011-06-09,1084.804900444033
2011-06-10,1071.8868067178062
2011-06-13,1074.514255366574
2011-06-14,1074.322170951071
2011-06-15,1073.1647415018815
2011-06-16,1063.2738607948297
2011-06-17,1048.1059120396483
2011-06-20,1046.364588680452
2011-06-21,1061.7604597217332
2011-06-22,1068.0288244540316
2011-06-23,1075.882784703327
2011-06-24,1086.2927271329638
2011-06-27,1087.1722729364776
2011-06-28,1087.0729270171546
2011-06-29,1083.8308688517811
2011-06-30,1093.4601648000494
2011-07-01,1093.4109832618465
2011-07-04,1096.1831801638903
2011-07-05,1090.6068870385966
2011-07-06,1084.989670919532
2011-07-07,1080.693558446148
2011-07-08,1087.797670883711
2011-07-11,1074.0314779955916
2011-07-12,1060.0277199603051
2011-07-13,1055.7442138453898
2011-07-14,1058.6819151329958
2011-07-15,1066.032307103318
2011-07-18,1062.7332831299677
2011-07-19,1068.6657734835605
2011-07-20,1073.7228422724247
2011-07-21,1069.5979707471622
2011-07-22,1086.0251559412848
2011-07-25,1085.5471856765084
2011-07-26,1093.9725215624446
2011-07-27,1090.4850905384906
2011-07-28,1087.365751005821
2011-07-29,1083.2439544568715
2011-08-01,1084.8928844004254
2011-08-02,1076.9900403711056
2011-08-03,1053.2895599495619
2011-08-04,1053.2340097195186
2011-08-05,1018.0179944089963
2011-08-08,1004.1801494314153
2011-08-09,978.2184537440352
2011-08-10,993.0207986634942
2011-08-11,998.2147564224067
2011-08-12,1014.048335880295
2011-08-15,1024.8298769191467
2011-08-16,1020.2518827266327
2011-08-17,1038.8157201002725
2011-08-18,1032.9580854901012
2011-08-19,1008.1439973568934
2011-08-22,1022.6493919754851
2011-08-23,1040.3292183110102
2011-08-24,1034.4408004124973
2011-08-25,1049.9427020166916
2011-08-26,1045.2569033699772
2011-08-29,1046.4397666583154
2011-08-30,1054.6729667913048
2011-08-31,1073.460854324894
2011-09-01,1083.7745113358305
2011-09-02,1060.3759268974422
2011-09-05,1040.27502039367
2011-09-06,1056.4673466120466
2011-09-07,1075.0612377520235
2011-09-08,1071.4017565308218
2011-09-09,1077.0134467415253
2011-09-12,1051.801767091823
2011-09-13,1051.3974301191204
2011-09-14,1056.0342915653393
2011-09-15,1054.9754813271481
2011-09-16,1059.4789432949797
2011-09-19,1041.0202293865937
2011-09-20,1055.7930473017072
2011-09-21,1062.0310622609202
2011-09-22,1032.1911876042952
2011-09-23,1013.9561391746032
2011-09-26,1011.3514510736528
2011-09-27,1034.7997351297697
2011-09-28,1004.905489047681
2011-09-29,1005.4085060741253
2011-09-30,993.4348319818563
2011-10-03,972.5906084402388
2011-10-04,937.1144987163711
2011-10-05,937.4275364243987
2011-10-06,963.33400706824
2011-10-07,986.6965379863018
2011-10-10,991.7475831449266
2011-10-11,997.2498401971054
2011-10-12,995.8352237514455
2011-10-13,1007.130485761904
2011-10-14,1009.5790435600292
2011-10-17,1017.7571923039103
2011-10-18,991.8286598493546
2011-10-19,998.4797123155761
2011-10-20,986.2746659655794
2011-10-21,992.7007572950293
2011-10-24,1021.0158154410699
2011-10-25,1027.0672456824905
2011-10-26,1028.9331653014658
2011-10-27,1041.3013143819007
2011-10-28,1059.414369908694
2011-10-31,1049.4703895720975
2011-11-01,1047.3338377213324
2011-11-02,1055.4159690023398
2011-11-03,1029.5427324123457
2011-11-04,1050.9058334493366
2011-11-07,1048.0349174185721
2011-11-08,1046.116324046986
2011-11-09,1052.8393666650727
2011-11-10,1020.7849074977884
2011-11-11,1026.8089330893604
2011-11-14,1043.3003455402513
2011-11-15,1041.6407246538706
2011-11-16,1029.4953830303746
2011-11-17,1024.5711665405408
2011-11-18,1023.2084928611382
2011-11-21,1008.7082631265437
2011-11-22,1021.2866512619169
2011-11-23,1009.409445167006
2011-11-24,1014.4962661652424
2011-11-25,1000.1651335305977
2011-11-28,1027.0300862260056
2011-11-29,1029.8529208685338
2011-11-30,1030.3938830752427
2011-12-01,1049.9121956199606
2011-12-02,1046.7424475889675
2011-12-05,1054.059511412916
2011-12-06,1046.5215532059747
2011-12-07,1054.9626930021968
2011-12-08,1042.5008995804928
2011-12-09,1022.1195636804857
2011-12-12,1021.9624627575763
2011-12-13,1016.6834384501186
2011-12-14,1011.1868481047076
2011-12-15,995.4258368580419
2011-12-16,1007.3101774717056
2011-12-19,994.0080234833608
2011-12-20,997.5549372220371
2011-12-21,1005.0934061110532
2011-12-22,1001.07651647747
2011-12-23,1008.0640546417561
2011-12-26,1008.0640546417561
2011-12-27,1008.0705357849791
2011-12-28,1008.8575711695638
2011-12-29,1007.2448432435618
2011-12-30,1008.5259440642948
2012-01-02,1008.5259440642948
2012-01-03,1025.3197794963455
2012-01-04,1027.0159472062057
2012-01-05,1031.7626819965906
2012-01-06,1028.3241711204098
2012-01-09,1033.8758297057905
2012-01-10,1037.264511781259
2012-01-11,1026.114606362736
2012-01-12,1024.0692718402458
2012-01-13,1024.895072571384
2012-01-16,1017.8098638505928
2012-01-17,1035.7056578346
2012-01-18,1039.2582365477326
2012-01-19,1039.9747770165259
2012-01-20,1053.9491082659392
2012-01-23,1054.0984996052418
2012-01-24,1054.1460420950118
2012-01-25,1053.854063095301
2012-01-26,1066.4101539448686
2012-01-27,1078.8837986652068
2012-01-30,1070.9501014261452
2012-01-31,1061.308479458935
2012-02-01,1058.0847943919935
2012-02-02,1057.7078180735384
2012-02-03,1064.7238043808818
2012-02-06,1066.6421472261504
2012-02-07,1072.1536119274706
2012-02-08,1083.3509902638327
2012-02-09,1084.1947706488259
2012-02-10,1076.607956553224
2012-02-13,1082.8134502988432
2012-02-14,1084.67058160673
2012-02-15,1098.1484163980356
2012-02-16,1088.7323285523903
2012-02-17,1097.1101233599902
2012-02-20,1098.5385180375606
2012-02-21,1104.8744228700841
2012-02-22,1096.3986809858168
2012-02-23,1092.225569885533
2012-02-24,1105.8361199976437
2012-02-27,1095.8213039784519
2012-02-28,1122.1709974721814
2012-02-29,1134.125234277578
2012-03-01,1131.5256098258517
2012-03-02,1126.9368713476356
2012-03-05,1117.9319826177423
2012-03-06,1110.4786316015666
2012-03-07,1111.4798176556658
2012-03-08,1127.8134904017456
2012-03-09,1130.7287437803188
2012-03-12,1124.6031873735042
2012-03-13,1130.3356923127883
2012-03-14,1134.951418356965
2012-03-15,1140.3600768138258
2012-03-16,1147.578385003727
2012-03-19,1143.9532389017759
2012-03-20,1137.1683286918744
2012-03-21,1138.6088153149553
2012-03-22,1147.1401946378396
2012-03-23,1145.7051437443884
2012-03-26,1147.822568604128
2012-03-27,1157.0543372971672
2012-03-28,1143.3319061133795
2012-03-29,1135.3676221043117
2012-03-30,1123.0917490121633
2012-04-02,1118.1565163680868
2012-04-03,1122.717084173599
2012-04-04,1122.6086475085683
2012-04-05,1114.7543758937124
2012-04-06,1114.7543758937122
2012-04-09,1114.5964857891609
2012-04-10,1093.7533599816345
2012-04-11,1088.1240970348213
2012-04-12,1092.9282243724433
2012-04-13,1105.235588998604
2012-04-16,1108.5124394449363
2012-04-17,1108.4834876886935
2012-04-18,1108.7947810674204
2012-04-19,1115.6843143155716
2012-04-20,1115.1107688879522
2012-04-23,1097.750027983487
2012-04-24,1097.4193090108938
2012-04-25,1098.731448263917
2012-04-26,1105.067599954444
2012-04-27,1100.1641086723446
2012-04-30,1106.9226349611124
2012-05-01,1106.8940984885917
2012-05-02,1119.5592770780563
2012-05-03,1118.1996953780467
2012-05-04,1121.0870891171928
2012-05-07,1096.9492859174927
2012-05-08,1102.7111531411642
2012-05-09,1090.1882104597646
2012-05-10,1082.4691916596237
2012-05-11,1071.7892233182456
2012-05-14,1052.1157916352402
2012-05-15,1055.895605521528
2012-05-16,1034.6726400308432
2012-05-17,1033.6663222316608
2012-05-18,1033.223854020423
2012-05-21,1036.147738926694
2012-05-22,1046.7672067361018
2012-05-23,1032.9899915820934
2012-05-24,1036.96082461227
2012-05-25,1041.7700288577612
2012-05-28,1040.0163389701413
2012-05-29,1047.024690388955
2012-05-30,1036.2779912435537
2012-05-31,1023.9141310843255
2012-06-01,1031.8274502849856
2012-06-04,1025.7268345026428
2012-06-05,1028.010524804383
2012-06-06,1035.4733864692093
2012-06-07,1041.1597347830505
2012-06-08,1024.7970862916811
2012-06-11,1043.8430762623107
2012-06-12,1041.0270690415912
2012-06-13,1047.9748477881142
2012-06-14,1039.6253238499544
2012-06-15,1056.2402561567962
2012-06-18,1062.404118490263
2012-06-19,1064.5734300530194
2012-06-20,1071.3766850435543
2012-06-21,1061.431369969854
2012-06-22,1045.8152017174964
2012-06-25,1046.3338066837975
2012-06-26,1048.5992921408201
2012-06-27,1057.9252764432347
2012-06-28,1052.5146007518408
2012-06-29,1067.237964752978
2012-07-02,1067.1210290284666
2012-07-03,1077.777153720059
2012-07-04,1083.7522402161896
2012-07-05,1090.8665997490912
2012-07-06,1099.1770176949915
2012-07-09,1087.5015032404071
2012-07-10,1073.391706875637
2012-07-11,1075.8524170032774
2012-07-12,1060.0042376011388
2012-07-13,1060.3090845646645
2012-07-16,1057.4659996149926
2012-07-17,1072.7672101194437
2012-07-18,1073.1724779188214
2012-07-19,1083.9571065340303
2012-07-20,1082.4058418579634
2012-07-23,1064.5720472167964
2012-07-24,1060.9543347420395
2012-07-25,1064.7102677816417
2012-07-26,1071.2624614302342
2012-07-27,1086.4154352973276
2012-07-30,1099.5695111571686
2012-07-31,1108.0298272268735
2012-08-01,1103.544562252209
2012-08-02,1105.5315223640712
2012-08-03,1097.698770120188
2012-08-06,1109.8587790795332
2012-08-07,1115.726087377238
2012-08-08,1113.655049242348
2012-08-09,1129.9196203247413
2012-08-10,1085.3188178964383
2012-08-13,1083.7423469804141
2012-08-14,1087.5486577950824
2012-08-15,1080.6920851214516
2012-08-16,1075.6513470397579
2012-08-17,1084.2498775139056
2012-08-20,1084.7491408402334
2012-08-21,1084.3720849260576
2012-08-22,1078.9569232816227
2012-08-23,1084.8144358730306
2012-08-24,1079.5292654473253
2012-08-27,1082.6705407738898
2012-08-28,1082.1255947420877
2012-08-29,1082.4748306022477
2012-08-30,1075.7362983333846
2012-08-31,1074.0045904059584
2012-09-03,1073.0264686295334
2012-09-04,1061.1972078606295
2012-09-05,1050.6826748546896
2012-09-06,1055.4933816357689
2012-09-07,1074.4492437130266
2012-09-10,1082.8890217051326
2012-09-11,1081.4605033209327
2012-09-12,1085.6297699619608
2012-09-13,1084.511707724024
2012-09-14,1106.6873102379234
2012-09-17,1106.976405928918
2012-09-18,1107.3354609792345
2012-09-19,1119.3179590338186
2012-09-20,1114.179740436642
2012-09-21,1108.254780237171
2012-09-24,1106.8105164926
2012-09-25,1109.9784703302917
2012-09-26,1098.6980654170034
2012-09-27,1110.1415721275314
2012-09-28,1116.0972769348703
2012-10-01,1115.9677350058073
2012-10-02,1115.8526118666505
2012-10-03,1120.81548974148
2012-10-04,1115.2530837369368
2012-10-05,1119.3374413293193
2012-10-08,1121.3753287188672
2012-10-09,1121.7623005952769
2012-10-10,1122.8986515047727
2012-10-11,1115.1442371326593
2012-10-12,1113.9978028955907
2012-10-15,1113.5784956903876
2012-10-16,1115.9549599179886
2012-10-17,1123.5114230941147
2012-10-18,1132.5324429781656
2012-10-19,1135.208165765238
2012-10-22,1138.5210251273618
2012-10-23,1138.5210251273618
2012-10-24,1153.5136291687247
2012-10-25,1152.2897926083092
2012-10-26,1143.7553600397341
2012-10-29,1145.1811457209058
2012-10-30,1149.7546584860415
2012-10-31,1154.3298877328211
2012-11-01,1150.7882882836889
2012-11-02,1156.662029380226
2012-11-05,1158.8248488913916
2012-11-06,1162.2658972101437
2012-11-07,1163.0329042582052
2012-11-08,1143.15084228864
2012-11-09,1125.967650917295
2012-11-12,1126.4819243145662
2012-11-13,1123.44437626827
2012-11-14,1129.920420064964
2012-11-15,1124.1743892672428
2012-11-16,1123.4278467326324
2012-11-19,1130.4717103004427
2012-11-20,1130.4554740383533
2012-11-21,1131.3096609576107
2012-11-22,1139.7133871104322
2012-11-23,1149.4631924534185
2012-11-26,1152.491647734492
2012-11-27,1152.834204629837
2012-11-28,1148.9987629211269
2012-11-29,1163.5135641966322
2012-11-30,1164.5171326532823
2012-12-03,1157.1839622125885
2012-12-04,1156.4563875389222
2012-12-05,1171.943883570408
2012-12-06,1173.591912416577
2012-12-07,1164.421577334107
2012-12-10,1174.1972831225019
2012-12-11,1175.012862243228
2012-12-12,1171.0602767203234
2012-12-13,1161.7757568432414
2012-12-14,1165.0279013580898
2012-12-17,1163.1683266810503
2012-12-18,1162.5179880387989
2012-12-19,1164.9628559793443
2012-12-20,1160.634860890872
2012-12-21,1160.5329022420458
2012-12-24,1162.7951096676557
2012-12-25,1162.7951096676557
2012-12-26,1162.8176140727483
2012-12-27,1164.221989428705
2012-12-28,1167.0095038216575
2012-12-31,1169.0202847132077
2013-01-01,1169.0202847132077
2013-01-02,1192.2792694975196
2013-01-03,1184.294294804097
2013-01-04,1186.2520487083434
2013-01-07,1187.1879969214756
2013-01-08,1183.6011293774825
2013-01-09,1182.136429160526
2013-01-10,1181.123511187407
2013-01-11,1178.5513058039896
2013-01-14,1146.8379067692783
2013-01-15,1146.4281634727852
2013-01-16,1146.9110821286645
2013-01-17,1149.005190016297
2013-01-18,1153.0806449382326
2013-01-21,1151.2057906302284
2013-01-22,1152.4219566355296
2013-01-23,1160.7146297701704
2013-01-24,1160.2723384363403
2013-01-25,1161.9639743732912
2013-01-28,1165.7871654432338
2013-01-29,1172.990693554581
2013-01-30,1174.0983765292976
2013-01-31,1167.358000284945
2013-02-01,1165.959183758201
2013-02-04,1166.4933924606826
2013-02-05,1147.718240834494
2013-02-06,1155.6498592293078
2013-02-07,1147.1451022427768
2013-02-08,1151.9866515531082
2013-02-11,1151.8752451615226
2013-02-12,1151.949513694893
2013-02-13,1151.8529664688904
2013-02-14,1152.7499541182308
2013-02-15,1152.1994203181102
2013-02-18,1149.2961079460542
2013-02-19,1157.3667176560737
2013-02-20,1168.921070234033
2013-02-21,1152.1593509460129
2013-02-22,1157.9347216693927
2013-02-25,1149.851728109198
2013-02-26,1146.170316232216
2013-02-27,1147.2998967686315
2013-02-28,1154.7082347983467
2013-03-01,1160.582533097266
2013-03-04,1156.2718237759495
2013-03-05,1159.1816472579565
2013-03-06,1167.5346371046141
2013-03-07,1179.7088512840132
2013-03-08,1187.4948792480543
2013-03-11,1193.2488479080182
2013-03-12,1180.301918252423
2013-03-13,1171.6230045098027
2013-03-14,1181.3927405457378
2013-03-15,1170.745723087813
2013-03-18,1157.9204843653758
2013-03-19,1164.6384225204495
2013-03-20,1157.4574161240844
2013-03-21,1165.1738342906558
2013-03-22,1166.1295192845498
2013-03-25,1172.0133223786665
2013-03-26,1174.5152263703203
2013-03-27,1172.766679679279
2013-03-28,1175.064391977215
2013-03-29,1175.064391977215
2013-04-01,1174.9130373447965
2013-04-02,1180.578419434067
2013-04-03,1183.6010775733657
2013-04-04,1183.4105061369046
2013-04-05,1151.1879697034224
2013-04-08,1156.0472125557599
2013-04-09,1157.6853864386203
2013-04-10,1165.62367062236
2013-04-11,1171.3907184263949
2013-04-12,1174.5317745556824
2013-04-15,1159.2858128114367
2013-04-16,1154.3048861729885
2013-04-17,1157.3332130004158
2013-04-18,1157.81931223002
2013-04-19,1163.8087745007554
2013-04-22,1173.5299811380014
2013-04-23,1163.6458983771204
2013-04-24,1175.565948974152
2013-04-25,1179.6700791878443
2013-04-26,1187.4417855697386
2013-04-29,1189.1443182080097
2013-04-30,1192.713792995234
2013-05-01,1192.8136987891435
2013-05-02,1186.381937282165
2013-05-03,1190.7546937648744
2013-05-06,1193.5400051196395
2013-05-07,1186.2037528086457
2013-05-08,1197.2975955401419
2013-05-09,1196.4526452096445
2013-05-10,1204.348939947352
2013-05-13,1194.6027339031732
2013-05-14,1199.723173236706
2013-05-15,1210.741925006781
2013-05-16,1215.4404328306166
2013-05-17,1215.5891747197545
2013-05-20,1234.662367631211
2013-05-21,1230.8842799100967
2013-05-22,1227.0594383593664
2013-05-23,1198.9348323310294
2013-05-24,1209.6564873998352
2013-05-27,1210.401831214956
2013-05-28,1214.4220807667225
2013-05-29,1202.120332967474
2013-05-30,1181.7634962662282
2013-05-31,1170.3476038896956
2013-06-03,1167.8135610658085
2013-06-04,1171.8371764489632
2013-06-05,1157.9227186991068
2013-06-06,1143.0955745915694
2013-06-07,1130.0738453211259
2013-06-10,1133.2945554397002
2013-06-11,1118.2096585543063
2013-06-12,1118.123258611595
2013-06-13,1105.767717220088
2013-06-14,1114.3454976020803
2013-06-17,1131.8143750064446
2013-06-18,1126.1705085452509
2013-06-19,1118.7182362601757
2013-06-20,1099.2762483122938
2013-06-21,1087.1442832612054
2013-06-24,1068.6937391960969
2013-06-25,1068.3467308644074
2013-06-26,1082.238936610903
2013-06-27,1083.951947188562
2013-06-28,1095.5299496547157
2013-07-01,1095.6641469175486
2013-07-02,1096.9141714033183
2013-07-03,1081.0652119727679
2013-07-04,1091.0939149831584
2013-07-05,1110.1383502906958
2013-07-08,1091.8665295680519
2013-07-09,1100.0721845242888
2013-07-10,1106.7727896748484
2013-07-11,1131.4940172998793
2013-07-12,1126.7637379105627
2013-07-15,1123.5723352620935
2013-07-16,1123.9638456080781
2013-07-17,1122.4371422750125
2013-07-18,1117.037286081477
2013-07-19,1110.6771240515045
2013-07-22,1111.4478049381823
2013-07-23,1133.3769652147653
2013-07-24,1135.420445225176
2013-07-25,1131.1539982090562
2013-07-26,1131.0644425180358
2013-07-29,1125.94022141959
2013-07-30,1127.722226759167
2013-07-31,1123.8927169339177
2013-08-01,1136.2001472584927
2013-08-02,1140.9164780936826
2013-08-05,1140.3101940582865
2013-08-06,1134.1068859003256
2013-08-07,1124.4716433866854
2013-08-08,1129.2168256428445
2013-08-09,1128.8053059552033
2013-08-12,1148.904978317533
2013-08-13,1155.713035039239
2013-08-14,1155.7279371782145
2013-08-15,1170.9712035762352
2013-08-16,1172.6455248276193
2013-08-19,1167.9753959563718
2013-08-20,1145.3375898623847
2013-08-21,1132.4498466370687
2013-08-22,1131.5066098138107
2013-08-23,1128.260827581463
2013-08-26,1132.5894088751427
2013-08-27,1128.1620557312551
2013-08-28,1110.4620455861386
2013-08-29,1114.561173628716
2013-08-30,1116.2844263674788
2013-09-02,1131.3779583187236
2013-09-03,1143.3670878197258
2013-09-04,1142.9291984678082
2013-09-05,1154.130962371344
2013-09-06,1146.4780779664827
2013-09-09,1149.2016107221427
2013-09-10,1152.9406621029389
2013-09-11,1154.1558433352639
2013-09-12,1153.4934329922414
2013-09-13,1160.586761972843
2013-09-16,1167.8704273368667
2013-09-17,1168.6553657055188
2013-09-18,1172.0665481998599
2013-09-19,1179.1102337637828
2013-09-20,1179.2090873387333
2013-09-23,1171.53540614049
2013-09-24,1170.5495995111169
2013-09-25,1168.6079979782294
2013-09-26,1160.912942994068
2013-09-27,1163.9106615820356
2013-09-30,1156.7226121069596
2013-10-01,1156.9389279029735
2013-10-02,1159.5665860857223
2013-10-03,1165.2461275882354
2013-10-04,1162.2905954825512
2013-10-07,1153.9349401933846
2013-10-08,1159.5754917458835
2013-10-09,1152.6742986060674
2013-10-10,1148.2547456786713
2013-10-11,1155.2606572738628
2013-10-14,1155.2234119467814
2013-10-15,1155.3888211652952
2013-10-16,1149.7553511770293
2013-10-17,1144.8061842695074
2013-10-18,1145.7254964800024
2013-10-21,1147.3832988609267
2013-10-22,1147.235641068749
2013-10-23,1144.801113455158
2013-10-24,1135.7930776277462
2013-10-25,1133.4053662207118
2013-10-28,1136.7280812180989
2013-10-29,1139.2705194932976
2013-10-30,1153.666584278603
2013-10-31,1149.732726201452
2013-11-01,1150.2002251988033
2013-11-04,1152.7699857861599
2013-11-05,1144.3269567056932
2013-11-06,1143.5367452311261
2013-11-07,1136.227987205568
2013-11-08,1133.3253279285386
2013-11-11,1139.2113745424394
2013-11-12,1132.8547352272467
2013-11-13,1122.8238454740206
2013-11-14,1123.9664011414025
2013-11-15,1137.0493786327456
2013-11-18,1156.6591052032693
2013-11-19,1161.9611074716631
2013-11-20,1177.550045038451
2013-11-21,1178.6894253040884
2013-11-22,1178.513815698181
2013-11-25,1175.8275154207447
2013-11-26,1180.4984087683888
2013-11-27,1183.4924454178376
2013-11-28,1179.5406293439555
2013-11-29,1177.8338455126275
2013-12-02,1186.329613507352
2013-12-03,1185.2687480533993
2013-12-04,1177.414879004528
2013-12-05,1170.8490047995767
2013-12-06,1169.0562960848895
2013-12-09,1174.1759421509746
2013-12-10,1170.4988358385758
2013-12-11,1151.1151354265135
2013-12-12,1145.476327570848
2013-12-13,1145.2013393219772
2013-12-16,1141.9376551951898
2013-12-17,1142.4396695104733
2013-12-18,1139.4670233627223
2013-12-19,1125.887513872758
2013-12-20,1129.2678903468309
2013-12-23,1133.5678293584494
2013-12-24,1145.628874645196
2013-12-25,1145.6288746451962
2013-12-26,1145.5254712047445
2013-12-27,1147.7611218358797
2013-12-30,1144.8803433592389
2013-12-31,1144.1558392863992
2014-01-01,1144.1558392863994
2014-01-02,1147.3757754209698
2014-01-03,1125.3381847563633
2014-01-06,1121.2386312793724
2014-01-07,1128.229505012166
2014-01-08,1137.8518679477947
2014-01-09,1128.025019778098
2014-01-10,1130.4405605793158
2014-01-13,1127.552115523123
2014-01-14,1125.6826813658397
2014-01-15,1129.020649358494
2014-01-16,1134.6363896067344
2014-01-17,1139.737535336898
2014-01-20,1132.6971639616586
2014-01-21,1135.9008333698957
