Date,UNITED KINGDOM COUNTRY ESG LEADERS
2013-04-15,1220.5250164254373
2013-04-16,1212.4368739050103
2013-04-17,1197.3655843106326
2013-04-18,1204.2257795809362
2013-04-19,1207.8173210232387
2013-04-22,1204.3615208121123
2013-04-23,1234.282384068196
2013-04-24,1237.429969768647
2013-04-25,1254.4835312952039
2013-04-26,1257.6075038775598
2013-04-29,1263.4775783053103
2013-04-30,1261.1183405779375
2013-05-01,1264.3915994223496
2013-05-02,1266.3600380246526
2013-05-03,1284.8539216481354
2013-05-06,1281.759180684566
2013-05-07,1281.1546173202235
2013-05-08,1295.5253320394095
2013-05-09,1290.9149938580783
2013-05-10,1279.513754207268
2013-05-13,1280.1922043128661
2013-05-14,1285.0837176877428
2013-05-15,1287.8462757433767
2013-05-16,1296.3354174208782
2013-05-17,1290.6061584656925
2013-05-20,1297.1141254247186
2013-05-21,1301.1827596371847
2013-05-22,1295.12710657534
2013-05-23,1270.144071724873
2013-05-24,1270.4720950641602
2013-05-27,1267.325077192114
2013-05-28,1280.1981376883577
2013-05-29,1262.3259022133648
2013-05-30,1277.9638219600386
2013-05-31,1258.578119513262
2013-06-03,1257.8801353052522
2013-06-04,1264.9741460161074
2013-06-05,1247.767814507114
2013-06-06,1243.535958680189
2013-06-07,1261.8783153478378
2013-06-10,1259.8570222545009
2013-06-11,1251.7688074297744
2013-06-12,1255.8172291455148
2013-06-13,1256.7305652793307
2013-06-14,1262.0658885314738
2013-06-17,1269.7710380080666
2013-06-18,1271.4827449210509
2013-06-19,1269.499672287189
2013-06-20,1216.679943616659
2013-06-21,1200.8169241575083
2013-06-24,1180.3914650736465
2013-06-25,1196.1156264172434
2013-06-26,1205.2206334944467
2013-06-27,1210.9142216288346
2013-06-28,1203.4697100252104
2013-07-01,1227.69999185984
2013-07-02,1222.8341225000465
2013-07-03,1219.1465634934693
2013-07-04,1241.1222982961917
2013-07-05,1215.583386863601
2013-07-08,1232.46560495944
2013-07-09,1235.4192225754175
2013-07-10,1240.3409907086782
2013-07-11,1262.3133615584
2013-07-12,1262.738250210593
2013-07-15,1269.9810606672072
2013-07-16,1263.146053254866
2013-07-17,1266.4614457703374
2013-07-18,1279.5312021853983
2013-07-19,1286.3318867788655
2013-07-22,1295.4610967370843
2013-07-23,1289.0536888933675
2013-07-24,1291.4120382225599
2013-07-25,1280.3266047585482
2013-07-26,1278.3864082319997
2013-07-29,1278.5858392751265
2013-07-30,1279.4796997735748
2013-07-31,1279.6932051045178
2013-08-01,1297.2080420453626
2013-08-02,1300.2615696845842
2013-08-05,1302.3985685231125
2013-08-06,1305.7545385883009
2013-08-07,1305.4666211394647
2013-08-08,1310.9167752407127
2013-08-09,1315.3010709160812
2013-08-12,1309.0599631598016
2013-08-13,1313.5265596878999
2013-08-14,1318.3391743463728
2013-08-15,1297.4813153270668
2013-08-16,1305.3571946401325
2013-08-19,1303.6038382780894
2013-08-20,1299.5483891865622
2013-08-21,1293.9586789370358
2013-08-22,1294.2126085561702
2013-08-23,1307.1182341427927
2013-08-26,1305.860865783403
2013-08-27,1288.8989305409373
2013-08-28,1283.6591296478375
2013-08-29,1300.9808920584912
2013-08-30,1286.8447856998164
2013-09-02,1320.0198750576037
2013-09-03,1304.0684331774532
2013-09-04,1316.3473696605613
2013-09-05,1327.3815697787902
2013-09-06,1334.4899180210202
2013-09-09,1339.0121580518146
2013-09-10,1353.6365673170103
2013-09-11,1364.7944967120425
2013-09-12,1366.0427878212663
2013-09-13,1371.5148409162966
2013-09-16,1386.6149363965646
2013-09-17,1372.3863827297027
2013-09-18,1375.2126565709848
2013-09-19,1400.3898925247197
2013-09-20,1390.2357460679941
2013-09-23,1384.3212008953687
2013-09-24,1386.5588059754366
2013-09-25,1391.1685695493863
2013-09-26,1386.9941439990591
2013-09-27,1388.9697122028674
2013-09-30,1384.234339976881
2013-10-01,1386.5397763032295
2013-10-02,1383.4028105735683
2013-10-03,1378.5596970755562
2013-10-04,1369.1183391369916
2013-10-07,1365.3353588818225
2013-10-08,1351.4309832122417
2013-10-09,1329.0175780655215
2013-10-10,1352.827660623167
2013-10-11,1364.1196985316121
2013-10-14,1374.0487072534306
2013-10-15,1381.0058459499496
2013-10-16,1383.5177993283105
2013-10-17,1409.1865702668829
2013-10-18,1424.226883724821
2013-10-21,1425.9749874968593
2013-10-22,1438.294454379664
2013-10-23,1434.3915063056636
2013-10-24,1442.9528568604521
2013-10-25,1443.012865047
2013-10-28,1438.4878060627202
2013-10-29,1439.6878470155605
2013-10-30,1438.9179138915595
2013-10-31,1436.0591091071985
2013-11-01,1424.7127963540947
2013-11-04,1429.6160743067664
2013-11-05,1434.667631238878
2013-11-06,1437.2309954331029
2013-11-07,1424.5753533317995
2013-11-08,1422.3473982435403
2013-11-11,1423.4214692900484
2013-11-12,1421.1254537754337
2013-11-13,1409.8357878607674
2013-11-14,1426.3220832509126
2013-11-15,1429.9535538636496
2013-11-18,1439.4661563600991
2013-11-19,1431.1027174088335
2013-11-20,1432.188876733507
2013-11-21,1432.2013083205097
2013-11-22,1435.67873844404
2013-11-25,1439.1567925398906
2013-11-26,1431.4651454386124
2013-11-27,1445.3342316635033
2013-11-28,1451.2530954000472
2013-11-29,1450.5370937699888
2013-12-02,1435.1135233134028
2013-12-03,1426.9207090329
2013-12-04,1414.0297817157884
2013-12-05,1410.232954876526
2013-12-06,1422.5678310659985
2013-12-09,1429.8864639532462
2013-12-10,1424.989827093321
2013-12-11,1417.7687277570035
2013-12-12,1399.0334970499555
2013-12-13,1395.6752419617467
2013-12-16,1412.3074380970418
2013-12-17,1402.8144222952403
2013-12-18,1418.1590610042585
2013-12-19,1438.9632706292787
2013-12-20,1441.7205794727204
2013-12-23,1458.432824128817
2013-12-24,1463.5186950772943
2013-12-25,1463.5186950772943
2013-12-26,1468.0318664318015
2013-12-27,1485.5859154702907
2013-12-30,1484.459403353587
2013-12-31,1491.1425788700355
2014-01-01,1491.1425788700355
2014-01-02,1472.7024494067398
2014-01-03,1476.1324967308037
2014-01-06,1473.6152753022507
2014-01-07,1476.1853774494198
2014-01-08,1474.6958095624866
2014-01-09,1464.1157141302692
2014-01-10,1475.645429240575
2014-01-13,1468.2269827218174
2014-01-14,1479.9171386642502
2014-01-15,1479.4345788041792
2014-01-16,1477.6590115328843
2014-01-17,1495.1444339939817
2014-01-20,1493.4243710762005
2014-01-21,1498.3135382554901
2014-01-22,1507.1480795457067
2014-01-23,1496.9687573581007
2014-01-24,1459.9557120067298
2014-01-27,1434.699350739009
2014-01-28,1439.2783955018235
2014-01-29,1428.5788435977865
2014-01-30,1417.642561782164
2014-01-31,1409.7952855710078
2014-02-03,1392.5245824126828
2014-02-04,1385.9217482638853
2014-02-05,1387.740738179706
2014-02-06,1417.2465635831372
2014-02-07,1424.0052723289666
2014-02-10,1428.7714323722846
2014-02-11,1452.9390047989186
2014-02-12,1464.6716424327763
2014-02-13,1461.9113463211613
2014-02-14,1470.6707550028582
2014-02-17,1485.8639074725668
2014-02-18,1493.9582676976186
2014-02-19,1496.80407085499
2014-02-20,1500.1787245204505
2014-02-21,1510.0335722541276
2014-02-24,1517.6363454609677
2014-02-25,1515.952708994643
2014-02-26,1504.4683061239805
2014-02-27,1507.471162539778
2014-02-28,1519.3367807041182
2014-03-03,1493.0463466637582
2014-03-04,1518.3932192189855
2014-03-05,1514.8702163410157
2014-03-06,1519.3587057103402
2014-03-07,1502.9138593051528
2014-03-10,1483.8827596423728
2014-03-11,1481.7967513459002
2014-03-12,1472.9592118882686
2014-03-13,1461.1177723754479
2014-03-14,1448.0511617652357
2014-03-17,1463.820816611849
2014-03-18,1463.84453027704
2014-03-19,1460.4423097666313
2014-03-20,1445.4488099706978
2014-03-21,1445.8964316579593
2014-03-24,1435.0776485475199
2014-03-25,1456.6218657888783
2014-03-26,1465.90390508593
2014-03-27,1462.9466265626775
2014-03-28,1468.1141908663674
2014-03-31,1468.3485535620457
2014-04-01,1479.743721568849
2014-04-02,1484.3495021009226
2014-04-03,1479.142483266293
2014-04-04,1487.8863702976082
2014-04-07,1474.7950690300981
2014-04-08,1477.674268205105
2014-04-09,1490.940408638927
2014-04-10,1491.3037270736127
2014-04-11,1470.040060646339
2014-04-14,1474.0374512405733
2014-04-15,1461.6679351213907
2014-04-16,1479.1214791779853
2014-04-17,1495.398573839998
2014-04-18,1495.398573839998
2014-04-21,1494.9092709572499
2014-04-22,1508.2907920191567
2014-04-23,1501.0819380247103
2014-04-24,1507.7432018678633
2014-04-25,1507.9018978825404
2014-04-28,1505.2109387457929
2014-04-29,1524.0981920025217
2014-04-30,1531.0755174597784
2014-05-01,1537.0368389761873
2014-05-02,1537.7714172055153
2014-05-05,1537.3157137184194
2014-05-06,1548.3524310564583
2014-05-07,1547.8371982857016
2014-05-08,1557.3450787131396
2014-05-09,1539.0372030502774
2014-05-12,1546.3962943004717
2014-05-13,1548.0993905941964
2014-05-14,1546.1618043521426
2014-05-15,1531.4746970484496
2014-05-16,1537.3378074522839
2014-05-19,1544.4089459194408
2014-05-20,1535.2889645722312
2014-05-21,1543.216283241199
2014-05-22,1546.0457025314297
2014-05-23,1541.942100593478
2014-05-26,1542.354103054819
2014-05-27,1548.372610121475
2014-05-28,1544.9112976280217
2014-05-29,1549.3870413791162
2014-05-30,1552.1562546133098
2014-06-02,1555.0326766032076
2014-06-03,1546.5727483438186
2014-06-04,1546.7865579720035
2014-06-05,1551.3626591581753
2014-06-06,1560.9963824630097
2014-06-09,1564.9933327075885
2014-06-10,1563.6906704451815
2014-06-11,1556.0080889518315
2014-06-12,1562.0675000427811
2014-06-13,1555.2251445564216
2014-06-16,1553.0975221611166
2014-06-17,1556.2220669885965
2014-06-18,1552.2027598160023
2014-06-19,1569.0970958272524
2014-06-20,1571.9665729122262
2014-06-23,1565.9442053003809
2014-06-24,1557.1194234150441
2014-06-25,1547.1461183737426
2014-06-26,1553.9613453642405
2014-06-27,1560.6274157801945
2014-06-30,1567.5012143440306
2014-07-01,1581.593046547208
2014-07-02,1587.3049004193824
2014-07-03,1598.284486244547
2014-07-04,1597.4761545217366
2014-07-07,1585.4335894343417
2014-07-08,1563.3752367843417
2014-07-09,1558.5436867715407
2014-07-10,1546.1567473096984
2014-07-11,1552.118596258657
2014-07-14,1565.7262756686648
2014-07-15,1562.378847562731
2014-07-16,1581.3012105851426
2014-07-17,1567.941867917291
2014-07-18,1569.8218700188957
2014-07-21,1563.6834076612126
2014-07-22,1582.0907282000044
2014-07-23,1584.525194199398
2014-07-24,1577.7341559011338
2014-07-25,1573.0471438242366
2014-07-28,1574.8981291148082
2014-07-29,1575.9392250719106
2014-07-30,1563.448615143047
2014-07-31,1543.2402741237468
2014-08-01,1530.2409438882778
2014-08-04,1528.8941590824927
2014-08-05,1531.5668696874047
2014-08-06,1521.8985440002452
2014-08-07,1520.6448425181559
2014-08-08,1507.9599771982068
2014-08-11,1523.3582924307473
2014-08-12,1526.3414591376447
2014-08-13,1527.3473217410967
2014-08-14,1532.8517134470385
2014-08-15,1534.701644629783
2014-08-18,1548.4002776580073
2014-08-19,1548.7373731100138
2014-08-20,1548.283924367231
2014-08-21,1549.0969126912482
2014-08-22,1547.301122752012
2014-08-25,1548.421644973612
2014-08-26,1557.5115945455434
2014-08-27,1561.6159735093133
2014-08-28,1557.3157318631493
2014-08-29,1563.0720211755017
2014-09-01,1567.157101060057
2014-09-02,1562.4120537770864
2014-09-03,1565.61630196434
2014-09-04,1568.6167334867705
2014-09-05,1551.9478147941645
2014-09-08,1531.539022353296
2014-09-09,1527.048004906851
2014-09-10,1526.8037570790902
2014-09-11,1529.8027784540957
2014-09-12,1532.0212051739668
2014-09-15,1531.1851247730426
2014-09-16,1523.032244287197
2014-09-17,1531.0709151125618
2014-09-18,1547.9642967848747
2014-09-19,1544.0286169453593
2014-09-22,1532.096733522568
2014-09-23,1509.418013501485
2014-09-24,1518.1849867561637
2014-09-25,1503.8292264706483
2014-09-26,1498.7518419867374
2014-09-29,1501.6805218923996
2014-09-30,1490.6030320340217
2014-10-01,1471.5144168731797
2014-10-02,1440.0235139648107
2014-10-03,1445.3030545114061
2014-10-06,1458.3420573727758
2014-10-07,1447.3157298585988
2014-10-08,1443.4875840269617
2014-10-09,1439.639569746044
2014-10-10,1405.9439225386907
2014-10-13,1409.591664630769
2014-10-14,1404.6292573595358
2014-10-15,1360.0451772361089
2014-10-16,1365.7937707584986
2014-10-17,1397.4008468898028
2014-10-20,1391.038729657972
2014-10-21,1411.8574765296094
2014-10-22,1412.7905979297293
2014-10-23,1412.1061898744163
2014-10-24,1411.5544636692644
2014-10-27,1412.1356894549097
2014-10-28,1423.5176049839172
2014-10-29,1434.233774539983
2014-10-30,1423.9716862458374
2014-10-31,1436.3671822817507
2014-11-03,1423.2068207334717
2014-11-04,1422.1754155295753
2014-11-05,1438.5139492631647
2014-11-06,1438.658366987303
2014-11-07,1432.0575703242487
2014-11-10,1446.2147794044856
2014-11-11,1454.6018340913947
2014-11-12,1446.0582076469177
2014-11-13,1447.3963651493953
2014-11-14,1442.7675920683914
2014-11-17,1448.1500560630773
2014-11-18,1453.9746173893811
2014-11-19,1453.1095668373014
2014-11-20,1457.6179472948081
2014-11-21,1467.1644913877542
2014-11-24,1465.4784846677185
2014-11-25,1469.4284299936517
2014-11-26,1478.060137316749
2014-11-27,1475.6032301513965
2014-11-28,1468.4495055611706
2014-12-01,1461.7895902046541
2014-12-02,1467.2242412990456
2014-12-03,1466.6745121377533
2014-12-04,1462.2878811601472
2014-12-05,1468.1966545928678
2014-12-08,1459.325666156246
2014-12-09,1436.0281224147648
2014-12-10,1434.671932871429
2014-12-11,1427.3955769000975
2014-12-12,1392.578910296781
2014-12-15,1364.920604919812
2014-12-16,1404.2397608830595
2014-12-17,1394.9001416132285
2014-12-18,1429.2678756582918
2014-12-19,1441.341934772297
2014-12-22,1447.9937987040657
2014-12-23,1443.0701810396206
2014-12-24,1447.309635958034
2014-12-25,1447.309635958034
2014-12-26,1448.42653085395
2014-12-29,1447.284184184855
2014-12-30,1432.0900644809287
2014-12-31,1440.763509919332
2015-01-01,1440.763509919332
2015-01-02,1414.9446546667396
2015-01-05,1378.0014734205708
2015-01-06,1363.4331148086912
2015-01-07,1364.9720046010802
2015-01-08,1398.4892776274405
2015-01-09,1392.5034146428507
2015-01-12,1391.3826907210328
2015-01-13,1402.5567890582
2015-01-14,1376.800165265039
2015-01-15,1394.553324810856
2015-01-16,1398.5247809013697
2015-01-19,1412.3942692774403
2015-01-20,1422.9804985744993
2015-01-21,1440.5437470611819
2015-01-22,1449.6736335728563
2015-01-23,1452.4592435296947
2015-01-26,1458.9523032454033
2015-01-27,1466.7681383170157
2015-01-28,1473.5227706721992
2015-01-29,1466.8501518050634
2015-01-30,1450.619717976851
2015-02-02,1454.331068003031
2015-02-03,1474.3167781958573
2015-02-04,1481.603955945348
2015-02-05,1493.3250862090522
2015-02-06,1487.4004682971283
2015-02-09,1476.931996352466
2015-02-10,1486.0404693163105
2015-02-11,1487.4513014663366
2015-02-12,1502.7995449131536
2015-02-13,1509.1827606111203
2015-02-16,1502.5308757271641
2015-02-17,1506.636811213016
2015-02-18,1516.1090209206288
2015-02-19,1519.4812273155808
2015-02-20,1519.1560649237726
2015-02-23,1532.1447806455662
2015-02-24,1536.6403217815391
2015-02-25,1536.8792023767624
2015-02-26,1536.6392020851067
2015-02-27,1542.1146659155675
2015-03-02,1531.1907042114672
2015-03-03,1521.2059337066898
2015-03-04,1518.6017072968175
2015-03-05,1531.4893384594764
2015-03-06,1505.092030780394
2015-03-09,1503.301696419966
2015-03-10,1466.737960744533
2015-03-11,1460.049350264043
2015-03-12,1463.970135287959
2015-03-13,1449.8443297074657
2015-03-16,1470.4538100926395
2015-03-17,1466.2866582367524
2015-03-18,1482.3559346423015
2015-03-19,1494.5689929318257
2015-03-20,1523.8613339433848
2015-03-23,1529.9179672232456
2015-03-24,1520.1375628994501
2015-03-25,1514.7833991496957
2015-03-26,1485.7227976377742
2015-03-27,1484.482471132083
2015-03-30,1481.862968910964
2015-03-31,1462.8004839426528
2015-04-01,1462.2167219108064
2015-04-02,1470.9811409766573
2015-04-03,1470.9811409766573
2015-04-06,1485.6125873516032
2015-04-07,1502.2676394082325
2015-04-08,1518.0409678262558
2015-04-09,1515.5431592882562
2015-04-10,1524.5249204987751
2015-04-13,1516.5223898334475
2015-04-14,1530.2991271691124
2015-04-15,1529.1227722175277
2015-04-16,1539.7322528282482
2015-04-17,1532.3222651436465
2015-04-20,1536.0771631118316
2015-04-21,1544.3877100045538
2015-04-22,1552.7577606557738
2015-04-23,1560.1580495978242
2015-04-24,1574.2871645351827
2015-04-27,1585.6488486229857
2015-04-28,1579.8245871077543
2015-04-29,1575.4571703870781
2015-04-30,1571.0301236478495
2015-05-01,1551.5849638931434
2015-05-04,1545.4002959319146
2015-05-05,1537.4019519253152
2015-05-06,1543.593070158769
2015-05-07,1538.8050295615158
2015-05-08,1599.5126437725921
2015-05-11,1609.2446599894342
2015-05-12,1597.3735283070966
2015-05-13,1610.7333107536408
2015-05-14,1624.162583563181
2015-05-15,1629.5195715180748
2015-05-18,1619.9685767110125
2015-05-19,1611.0243267783096
2015-05-20,1619.2836428314638
2015-05-21,1634.407594122282
2015-05-22,1622.40706495069
2015-05-25,1622.40706495069
2015-05-26,1592.6333893047233
2015-05-27,1605.0274707175927
2015-05-28,1601.4618453809271
2015-05-29,1586.5992402669242
2015-06-01,1572.1723544670654
2015-06-02,1575.22415000715
2015-06-03,1581.2564925493318
2015-06-04,1569.6871977021724
2015-06-05,1538.0265783612026
2015-06-08,1535.8527955406744
2015-06-09,1533.5845159015707
2015-06-10,1576.885778570964
2015-06-11,1580.6358022414954
2015-06-12,1572.1105547416653
2015-06-15,1549.0004121687318
2015-06-16,1558.9029493592702
2015-06-17,1556.3023991535865
2015-06-18,1581.6519726076901
2015-06-19,1581.2763449192475
2015-06-22,1602.8131481029616
2015-06-23,1599.028808065958
2015-06-24,1596.456545030151
2015-06-25,1592.3885275937312
2015-06-26,1577.407558338626
2015-06-29,1546.0186103625508
2015-06-30,1524.5314351257712
2015-07-01,1537.8698131237488
2015-07-02,1534.5373652606352
2015-07-03,1523.129502091538
2015-07-06,1512.5379721509232
2015-07-07,1469.1737238541236
2015-07-08,1476.2316470151095
2015-07-09,1503.6488819429862
2015-07-10,1541.791666811572
2015-07-13,1559.309747783502
2015-07-14,1564.783404324568
2015-07-15,1568.859917416429
2015-07-16,1578.4566935995686
2015-07-17,1580.4256266774346
2015-07-20,1576.2760156690204
2015-07-21,1566.330635879984
2015-07-22,1551.219938374768
2015-07-23,1540.0269126178455
2015-07-24,1523.8275736698813
2015-07-27,1513.4640076769986
2015-07-28,1527.3550330639873
2015-07-29,1548.8052797029925
2015-07-30,1548.1259592981569
2015-07-31,1557.5475472695946
2015-08-03,1561.317386686582
2015-08-04,1556.5204552585813
2015-08-05,1569.253910085945
2015-08-06,1558.1419147515091
2015-08-07,1545.79554867515
2015-08-10,1558.0754994257604
2015-08-11,1547.3793014768871
2015-08-12,1525.11617990851
2015-08-13,1529.6296971337117
2015-08-14,1527.1812729820135
2015-08-17,1525.6065311735588
2015-08-18,1528.4046470244016
2015-08-19,1498.7711873705198
2015-08-20,1489.6625436652464
2015-08-21,1447.3267691469055
2015-08-24,1389.0340861994307
2015-08-25,1429.0886847240943
2015-08-26,1387.4025094526478
2015-08-27,1416.1439010486704
2015-08-28,1425.523293644905
2015-08-31,1427.983733758337
2015-09-01,1381.75151376354
2015-09-02,1383.574223262636
2015-09-03,1402.2916803386106
2015-09-04,1365.795545114928
2015-09-07,1384.390190065927
2015-09-08,1409.0838290740905
2015-09-09,1429.4770792227287
2015-09-10,1419.6464199500733
2015-09-11,1405.8683964165723
2015-09-14,1394.5807974443314
2015-09-15,1402.2854101771215
2015-09-16,1443.4716405613349
2015-09-17,1437.810909361812
2015-09-18,1426.2383961908974
2015-09-21,1416.358464193285
2015-09-22,1364.062224603616
2015-09-23,1375.7255526797726
2015-09-24,1363.4916812958343
2015-09-25,1387.9372321529686
2015-09-28,1352.0778890065199
2015-09-29,1333.3025899620798
2015-09-30,1372.1632392853041
2015-10-01,1370.8482145319258
2015-10-02,1389.0969665749712
2015-10-05,1426.9640078377186
2015-10-06,1432.8668450675816
2015-10-07,1438.9499277865318
2015-10-08,1444.99593271987
2015-10-09,1456.4509460272839
2015-10-12,1449.1100686036862
2015-10-13,1435.2028272525217
2015-10-14,1440.801775477728
2015-10-15,1462.6780616515407
2015-10-16,1469.2917393052949
2015-10-19,1469.6101764957625
