Date,AC FAR EAST ex JAPAN SMALL VALUE
1999-04-05,334.5576348175342
1999-04-06,338.64449764468014
1999-04-07,340.56860156622696
1999-04-08,344.0051486524988
1999-04-09,350.26273134042185
1999-04-12,348.42319463606873
1999-04-13,355.5892900321993
1999-04-14,360.4985861806942
1999-04-15,373.2695297473504
1999-04-16,380.5056195601069
1999-04-19,394.2606770838197
1999-04-20,396.65799188405083
1999-04-21,399.7960749915159
1999-04-22,403.7121325644876
1999-04-23,405.3861823344687
1999-04-26,415.2934495614309
1999-04-27,419.2202470950822
1999-04-28,420.96397243747845
1999-04-29,421.2718158048485
1999-04-30,433.5922185350996
1999-05-03,442.9002132301113
1999-05-04,461.1271351577079
1999-05-05,465.6851597316146
1999-05-06,469.568726472138
1999-05-07,459.14973568194654
1999-05-10,461.6570755536665
1999-05-11,461.81486158749277
1999-05-12,460.139446615207
1999-05-13,450.40859706885334
1999-05-14,444.38241689706143
1999-05-17,437.76481804269076
1999-05-18,442.37199897122485
1999-05-19,442.36463727413394
1999-05-20,439.02960522784804
1999-05-21,443.6032174502438
1999-05-24,443.8178008659256
1999-05-25,441.1987989856771
1999-05-26,452.03618298903643
1999-05-27,456.6757893991585
1999-05-28,456.33458511515795
1999-05-31,456.05019690395125
1999-06-01,457.31176533007647
1999-06-02,464.35334866047975
1999-06-03,465.39989636574114
1999-06-04,467.7674638196274
1999-06-07,477.7638060051989
1999-06-08,484.017437328027
1999-06-09,483.7919098874381
1999-06-10,486.62155342265254
1999-06-11,493.8887872208263
1999-06-14,499.8644839518372
1999-06-15,492.4150269939002
1999-06-16,501.57974316029015
1999-06-17,507.61892368557665
1999-06-18,504.54339992182605
1999-06-21,520.8205624550498
1999-06-22,529.1662530472867
1999-06-23,539.8729376725089
1999-06-24,539.3978079089622
1999-06-25,530.974864939499
1999-06-28,537.257478140943
1999-06-29,540.38941208115
1999-06-30,537.859126875185
1999-07-01,547.9879734754455
1999-07-02,555.0139578141707
1999-07-05,558.0481754560111
1999-07-06,553.0169317737494
1999-07-07,550.6442926548376
1999-07-08,559.2256897800984
1999-07-09,562.4730167663782
1999-07-12,559.5208134535604
1999-07-13,545.6281181812112
1999-07-14,532.7133563421846
1999-07-15,529.8757954668756
1999-07-16,524.2792175956642
1999-07-19,524.1075051209119
1999-07-20,519.7421067143863
1999-07-21,505.98472259225224
1999-07-22,503.6450223283675
1999-07-23,488.8457451617423
1999-07-26,463.6911937407224
1999-07-27,474.18467020015095
1999-07-28,486.48227191126983
1999-07-29,487.9486774873467
1999-07-30,485.36508944852034
1999-08-02,485.75368422166724
1999-08-03,488.42534409086585
1999-08-04,483.30284941080964
1999-08-05,468.038108776788
1999-08-06,466.5517375595247
1999-08-09,468.20294225595524
1999-08-10,455.2819902428739
1999-08-11,447.6362131183722
1999-08-12,453.9008320025549
1999-08-13,449.27174472377317
1999-08-16,454.0770668479094
1999-08-17,448.38426960729527
1999-08-18,455.15068415304916
1999-08-19,464.0714962235413
1999-08-20,466.4845109165831
1999-08-23,479.20677368978824
1999-08-24,478.5977306757148
1999-08-25,486.67548102798287
1999-08-26,482.7938959035763
1999-08-27,476.96065731088015
1999-08-30,473.37737339199026
1999-08-31,467.0553606682296
1999-09-01,459.49876095994375
1999-09-02,447.77286266348995
1999-09-03,448.0008688338084
1999-09-06,448.73100714592846
1999-09-07,446.93955134145506
1999-09-08,439.78145037449116
1999-09-09,446.22979235703144
1999-09-10,456.8703669811797
1999-09-13,465.6016643394883
1999-09-14,462.6011770215031
1999-09-15,458.2890046606912
1999-09-16,453.00378547182993
1999-09-17,453.9408231650473
1999-09-20,451.6134535882686
1999-09-21,446.90892713987057
1999-09-22,439.4433654814442
1999-09-23,440.15837582492026
1999-09-24,434.9437072815538
1999-09-27,427.35772688827086
1999-09-28,423.5929333992901
1999-09-29,417.80167048328434
1999-09-30,414.52363971449114
1999-10-01,415.068161852293
1999-10-04,415.7043093730546
1999-10-05,414.810136972487
1999-10-06,420.7043513639224
1999-10-07,425.10593666682666
1999-10-08,428.2378231727114
1999-10-11,428.79175477217854
1999-10-12,426.5495609762784
1999-10-13,421.9267547740104
1999-10-14,423.14986664374914
1999-10-15,414.2683146144282
1999-10-18,406.1819148571269
1999-10-19,406.25579093006485
1999-10-20,416.1946138198584
1999-10-21,418.7485071267913
1999-10-22,425.54896876636013
1999-10-25,422.4281079617691
1999-10-26,424.21951257430294
1999-10-27,422.01211242516337
1999-10-28,426.07971826093495
1999-10-29,430.29933208170985
1999-11-01,438.22747787254923
1999-11-02,437.60484462551676
1999-11-03,439.32986974638743
1999-11-04,445.11720636210333
1999-11-05,448.0273231069313
1999-11-08,449.4528409246682
1999-11-09,450.8417228095257
1999-11-10,450.80203923990825
1999-11-11,454.7216141088248
1999-11-12,458.36244567228624
1999-11-15,463.1612949035638
1999-11-16,466.1786193764769
1999-11-17,454.3050519369917
1999-11-18,457.3853757491744
1999-11-19,460.49523076057216
1999-11-22,458.3493838748701
1999-11-23,458.09088166185876
1999-11-24,457.03557377022685
1999-11-25,450.4320149917348
1999-11-26,446.925886754476
1999-11-29,447.29357918494395
1999-11-30,452.03014232343986
1999-12-01,451.3188714574168
1999-12-02,455.3262906413346
1999-12-03,459.1681645401957
1999-12-06,450.1311990770056
1999-12-07,444.77459162970683
1999-12-08,446.24832350407695
1999-12-09,449.8477837174287
1999-12-10,459.0202639923036
1999-12-13,465.77499734216764
1999-12-14,467.9349653302489
1999-12-15,461.16205676804793
1999-12-16,451.97129475820725
1999-12-17,453.4791838921739
1999-12-20,452.62464585546246
1999-12-21,445.9068224634839
1999-12-22,447.90539595092815
1999-12-23,446.41048698532256
1999-12-24,450.10355261447717
1999-12-27,455.36360683141254
1999-12-28,457.0566180120842
1999-12-29,459.20074660981504
1999-12-30,464.16439022956735
1999-12-31,464.270276945954
2000-01-03,466.463904482456
2000-01-04,467.9376570232384
2000-01-05,450.74763386602297
2000-01-06,439.5779182378273
2000-01-07,451.59566629649606
2000-01-10,459.2550712728496
2000-01-11,452.05497184024466
2000-01-12,455.5977698732041
2000-01-13,454.76079203446443
2000-01-14,460.3709244870027
2000-01-17,466.0408913824944
2000-01-18,462.0292115928276
2000-01-19,452.30874277741617
2000-01-20,452.293371407395
2000-01-21,453.2234571168576
2000-01-24,457.9963100820547
2000-01-25,452.0312249616097
2000-01-26,458.37165452486016
2000-01-27,474.9360421933929
2000-01-28,478.1719852764836
2000-01-31,476.40626463656713
2000-02-01,481.63807813183377
2000-02-02,484.2201041454326
2000-02-03,480.6450920383526
2000-02-04,487.17407255378623
2000-02-07,487.603291192759
2000-02-08,481.2557804438787
2000-02-09,481.8001300415778
2000-02-10,486.59766610672807
2000-02-11,485.6198767817493
2000-02-14,482.52335064021725
2000-02-15,478.0836476984368
2000-02-16,483.5660960170572
2000-02-17,486.74266905220884
2000-02-18,485.5617218627927
2000-02-21,482.3509061925871
2000-02-22,460.40617774947725
2000-02-23,469.15314030589604
2000-02-24,464.22214518468695
2000-02-25,468.0154323940187
2000-02-28,463.97847782638956
2000-02-29,464.87808978927967
2000-03-01,465.32704875445813
2000-03-02,468.36404076391824
2000-03-03,469.4276485351701
2000-03-06,474.49548251743477
2000-03-07,474.625901867525
2000-03-08,475.97795994763294
2000-03-09,473.58408624224967
2000-03-10,476.1591463943214
2000-03-13,463.2380455888222
2000-03-14,459.7184567391611
2000-03-15,447.15610280287723
2000-03-16,440.0017522909581
2000-03-17,447.2860561398927
2000-03-20,442.2795143213781
2000-03-21,446.31759124046175
2000-03-22,455.8265449968042
2000-03-23,458.74664194283145
2000-03-24,462.39508789315573
2000-03-27,468.6522916784047
2000-03-28,469.64801830233705
2000-03-29,473.4948775434175
2000-03-30,466.8147365298835
2000-03-31,466.39421065067154
2000-04-03,456.03148299336254
2000-04-04,454.45344614133086
2000-04-05,447.30509753259923
2000-04-06,451.6604811677054
2000-04-07,456.6262237160837
2000-04-10,462.13388737788455
2000-04-11,457.6898479319443
2000-04-12,460.9222552647626
2000-04-13,457.5245968442483
2000-04-14,456.7820744375271
2000-04-17,423.7681645926719
2000-04-18,435.01507817303116
2000-04-19,439.07343696457167
2000-04-20,437.93514438731466
2000-04-21,440.1543572890248
2000-04-24,435.31754890413214
2000-04-25,438.2181276805546
2000-04-26,434.56506685541063
2000-04-27,436.94045789375406
2000-04-28,443.64985860028105
2000-05-01,442.6916694476176
2000-05-02,442.0050512990245
2000-05-03,443.7535671388555
2000-05-04,444.9497652548637
2000-05-05,449.97417603358184
2000-05-08,447.09642134482914
2000-05-09,440.44357638366296
2000-05-10,431.8778306502501
2000-05-11,430.1155121395816
2000-05-12,431.279780720057
2000-05-15,421.35552492488796
2000-05-16,430.9224797693196
2000-05-17,434.2171117196844
2000-05-18,425.9355412721412
2000-05-19,426.9930874364017
2000-05-22,409.78591409074136
2000-05-23,403.1633128311773
2000-05-24,399.9428761962582
2000-05-25,402.0240765639149
2000-05-26,385.12210543500464
2000-05-29,384.5269366029747
2000-05-30,385.7985714778831
2000-05-31,391.7328961039279
2000-06-01,388.54082823497566
2000-06-02,388.9603534245789
2000-06-05,397.6597880494239
2000-06-06,390.7746808074409
2000-06-07,394.5200253689178
2000-06-08,393.99727182227144
2000-06-09,396.131043368254
2000-06-12,394.13940917761164
2000-06-13,385.1426987558521
2000-06-14,387.56350953111127
2000-06-15,388.15981578192964
2000-06-16,385.0472483013104
2000-06-19,380.23039608974125
2000-06-20,382.8547920081435
2000-06-21,387.51494686707997
2000-06-22,388.53475634067917
2000-06-23,390.04260438698935
2000-06-26,388.4905441521747
2000-06-27,387.5312471068059
2000-06-28,388.9141382069149
2000-06-29,381.0469287285932
2000-06-30,381.1163357632652
2000-07-03,384.4395348447753
2000-07-04,382.3827457454688
2000-07-05,382.16934222881713
2000-07-06,382.70594295904795
2000-07-07,388.9493698534896
2000-07-10,391.80554199316725
2000-07-11,393.5420614848706
2000-07-12,397.2206424845256
2000-07-13,398.83092513585643
2000-07-14,397.37192214353234
2000-07-17,400.1587656597148
2000-07-18,394.1365961818043
2000-07-19,400.391695607373
2000-07-20,400.2221617862981
2000-07-21,398.3068720789178
2000-07-24,392.3650734294704
2000-07-25,385.56481018364724
2000-07-26,384.09594189044
2000-07-27,382.54938359607775
2000-07-28,387.26984134796464
2000-07-31,388.43253437901654
2000-08-01,391.2334979241486
2000-08-02,398.02446507342614
2000-08-03,402.4630623401086
2000-08-04,401.09395271692875
2000-08-07,396.9703382092916
2000-08-08,401.1671923646019
2000-08-09,404.86678383736097
2000-08-10,399.8704005373817
2000-08-11,402.7796387822891
2000-08-14,405.3870626395902
2000-08-15,403.0643211486479
2000-08-16,406.736673348349
2000-08-17,406.966439949615
2000-08-18,408.1050293094662
2000-08-21,409.34750004763873
2000-08-22,411.8296689408616
2000-08-23,409.5910872739472
2000-08-24,402.2757968260579
2000-08-25,398.81290385036465
2000-08-28,399.1341503272004
2000-08-29,398.8363223112497
2000-08-30,396.7590732788883
2000-08-31,397.08022940912394
2000-09-01,391.50820565053823
2000-09-04,397.17595308215334
2000-09-05,402.03662358004556
2000-09-06,402.4305260543669
2000-09-07,401.1238666318734
2000-09-08,402.6020343146588
2000-09-11,396.832027504067
2000-09-12,392.89709935485826
2000-09-13,392.63060209466107
2000-09-14,387.9871317312729
2000-09-15,383.1485138939116
2000-09-18,368.7624049947156
2000-09-19,367.0602960312548
2000-09-20,373.89865229544023
2000-09-21,368.57139730276
2000-09-22,347.50216370592454
2000-09-25,359.13840214857225
2000-09-26,356.2876266928511
2000-09-27,357.5253026352723
2000-09-28,357.70867337848716
2000-09-29,359.4611519640522
2000-10-02,353.167403262503
2000-10-03,357.3935792952534
2000-10-04,356.7170849527809
2000-10-05,360.0460467310614
2000-10-06,362.8317732656737
2000-10-09,356.69005669886735
2000-10-10,356.4941659773874
2000-10-11,348.56518831978576
2000-10-12,350.8253159955938
2000-10-13,348.83925982715107
2000-10-16,356.215268386121
2000-10-17,352.0500503164069
2000-10-18,347.40498878949427
2000-10-19,347.44241590548967
2000-10-20,358.00559406945484
2000-10-23,357.1153581612793
2000-10-24,357.41472376172345
2000-10-25,361.16815143886834
2000-10-26,360.17865566488945
2000-10-27,352.1654924543455
2000-10-30,347.1116274335596
2000-10-31,345.5162310629444
2000-11-01,348.6934247462612
2000-11-02,349.7491193150023
2000-11-03,354.2204410074719
2000-11-06,353.30049711807413
2000-11-07,351.93600347908534
2000-11-08,354.9892262494954
2000-11-09,353.09517940849895
2000-11-10,351.3621529545203
2000-11-13,343.3095218923115
2000-11-14,348.3573341279375
2000-11-15,346.8144857002354
2000-11-16,346.4290248921842
2000-11-17,344.38944022430854
2000-11-20,340.3304387337658
2000-11-21,340.8070313802898
2000-11-22,340.3110332149587
2000-11-23,337.7846939292583
2000-11-24,342.8446888062673
2000-11-27,342.86236389141214
2000-11-28,338.3915655200071
2000-11-29,332.23981340563034
2000-11-30,325.1940644380574
2000-12-01,326.36605451742236
2000-12-04,319.44691616510045
2000-12-05,322.86209577613056
2000-12-06,325.1268481140756
2000-12-07,321.4715983270134
2000-12-08,324.44088484057244
2000-12-11,331.9022365055806
2000-12-12,331.4385650285513
2000-12-13,333.7279665820056
2000-12-14,328.13186490408174
2000-12-15,320.7356196152881
2000-12-18,317.230749337441
2000-12-19,318.5372383188865
2000-12-20,308.7969592075665
2000-12-21,302.9096524142035
2000-12-22,301.13598002817866
2000-12-25,301.3179059848883
2000-12-26,298.3941667756727
2000-12-27,296.44135622869493
2000-12-28,299.6392433980366
2000-12-29,295.99426325272975
2001-01-01,296.0861953227827
2001-01-02,293.1090671978926
2001-01-03,291.0417488418797
2001-01-04,301.4789466288694
2001-01-05,304.74989480435335
2001-01-08,310.29043234754226
2001-01-09,314.99049138923306
2001-01-10,312.63812315790693
2001-01-11,307.20640924213876
2001-01-12,309.727572235375
2001-01-15,312.83555988409125
2001-01-16,315.5166556626091
2001-01-17,318.10253464900654
2001-01-18,316.4926491150402
2001-01-19,323.8664068267435
2001-01-22,328.47548526976755
2001-01-23,328.04827304097
2001-01-24,334.11768673265175
2001-01-25,335.3893944128845
2001-01-26,333.94885362874993
2001-01-29,336.1061757360205
2001-01-30,333.4822958076669
2001-01-31,336.2967911245633
2001-02-01,331.4880601873109
2001-02-02,339.8218477585922
2001-02-05,335.0674514706203
2001-02-06,337.8193747080303
2001-02-07,333.2553212535554
2001-02-08,339.02829720694183
2001-02-09,340.3160039558007
2001-02-12,339.16688207059343
2001-02-13,344.95748829571426
2001-02-14,344.8262500382136
2001-02-15,353.9560069768501
2001-02-16,349.7490848736387
2001-02-19,348.10738536293894
2001-02-20,357.6446363179072
2001-02-21,354.1399150185063
2001-02-22,351.4741738288835
2001-02-23,353.46903664247884
2001-02-26,354.22262839633316
2001-02-27,349.2739734910356
2001-02-28,347.14401068996597
2001-03-01,337.8060118525284
2001-03-02,332.1102012267427
2001-03-05,334.47678232761035
2001-03-06,336.9346090289868
2001-03-07,337.45246474168874
2001-03-08,336.003545850254
2001-03-09,335.4417388399303
2001-03-12,328.3025364645394
2001-03-13,327.88287344641583
2001-03-14,330.8387655216364
2001-03-15,332.23946245424867
2001-03-16,336.1980830158171
2001-03-19,331.74062033313936
2001-03-20,328.88575284166706
2001-03-21,330.5449387037261
2001-03-22,334.15881521101295
2001-03-23,333.8070565621479
2001-03-26,337.69616843887616
2001-03-27,334.51726964260735
2001-03-28,336.38218810950696
2001-03-29,336.0435518982958
2001-03-30,335.99150304675635
2001-04-02,331.5613607422525
2001-04-03,324.01118438491665
2001-04-04,313.89460101540885
2001-04-05,317.1906860693147
2001-04-06,318.5064107348334
2001-04-09,314.1344588405879
2001-04-10,319.56071347382874
2001-04-11,324.14723113915693
2001-04-12,325.7859692476993
2001-04-13,327.5950296720778
2001-04-16,328.24663003373325
2001-04-17,329.35083916379176
2001-04-18,338.5411243779198
2001-04-19,335.412405831699
2001-04-20,330.43265212095
2001-04-23,333.1499221987285
2001-04-24,335.1035202099028
2001-04-25,333.0173409967249
2001-04-26,332.3533633138469
2001-04-27,335.3347878754546
2001-04-30,339.1408393421971
2001-05-01,338.1167938842847
2001-05-02,341.0462054211502
2001-05-03,340.4504614881224
2001-05-04,335.3441484308872
2001-05-07,337.07821738682594
2001-05-08,336.8661767836363
2001-05-09,338.0261476314464
2001-05-10,338.15262361904337
2001-05-11,344.61399931663175
2001-05-14,344.45876344711183
2001-05-15,345.1514917257597
2001-05-16,341.3128537044008
2001-05-17,346.8818067825718
2001-05-18,347.66956213746
2001-05-21,348.0592520215859
2001-05-22,353.601191166247
2001-05-23,362.6236434945295
2001-05-24,368.04352144604417
2001-05-25,369.4765676727611
2001-05-28,367.2007769157106
2001-05-29,368.42164072915693
2001-05-30,365.73314396643724
2001-05-31,370.44927880665085
2001-06-01,370.1325943835287
2001-06-04,371.909090899889
2001-06-05,372.8087920342247
2001-06-06,374.1457729562744
2001-06-07,373.1100750939984
2001-06-08,377.6619024095573
2001-06-11,380.1433198310807
2001-06-12,376.51876851218606
2001-06-13,375.63253551035035
2001-06-14,367.9965163298997
2001-06-15,367.41927968252793
2001-06-18,365.8318375091649
2001-06-19,366.62313702136896
2001-06-20,368.1507908607177
2001-06-21,370.81535333407345
2001-06-22,371.675731063951
2001-06-25,371.07730640395107
2001-06-26,367.9125893658058
2001-06-27,368.1306073384054
2001-06-28,369.6767466246504
2001-06-29,373.5758201986268
2001-07-02,370.80882443517856
2001-07-03,368.80579063307937
2001-07-04,367.1723945970982
2001-07-05,368.9769613926704
2001-07-06,364.7920051539059
2001-07-09,357.50853319838143
2001-07-10,354.7252293959035
2001-07-11,346.56112338255605
2001-07-12,353.6472799646082
2001-07-13,351.39473023557946
2001-07-16,348.6992916859494
2001-07-17,348.1212724213854
2001-07-18,338.0148294241825
2001-07-19,337.85625840645173
2001-07-20,338.2813975333968
2001-07-23,337.8100422508179
2001-07-24,335.6434661413982
2001-07-25,334.71079504787275
2001-07-26,340.0675610523218
2001-07-27,343.76026741582
2001-07-30,343.1820746535429
2001-07-31,342.68460066380646
2001-08-01,344.08027254511916
2001-08-02,345.16172360937213
2001-08-03,344.47239296923533
2001-08-06,343.34718128181436
2001-08-07,345.017178457212
2001-08-08,347.6668322317942
2001-08-09,340.0737051395537
2001-08-10,338.74263822442987
2001-08-13,339.72632151179147
2001-08-14,345.10919228632304
2001-08-15,340.9664151528138
2001-08-16,343.2665508740757
2001-08-17,341.3676049044431
2001-08-20,339.1394784538682
2001-08-21,342.995756821337
2001-08-22,339.8992024804783
2001-08-23,342.443799456905
2001-08-24,340.78199595570226
2001-08-27,343.94414555913494
2001-08-28,342.1619255409349
2001-08-29,341.45873185185314
2001-08-30,339.5065355249326
2001-08-31,337.4105490861969
2001-09-03,335.51290832777454
2001-09-04,342.9805348652078
2001-09-05,342.9437391124288
2001-09-06,341.8035587588758
2001-09-07,334.6513840582128
2001-09-10,334.5371836415853
2001-09-11,328.7981978626818
2001-09-12,316.1216276900131
2001-09-13,311.1140891628416
2001-09-14,296.46874526935943
2001-09-17,282.0342278757302
2001-09-18,284.8746516993157
2001-09-19,289.6582729443383
2001-09-20,288.28930038164884
2001-09-21,286.09286701098387
2001-09-24,288.26592819961337
2001-09-25,284.6470138239566
2001-09-26,289.6046149851397
2001-09-27,292.05550281241216
2001-09-28,299.73869557028115
2001-10-01,296.7107551737941
2001-10-02,294.5221938312785
2001-10-03,293.6598743517929
2001-10-04,301.47770595841166
2001-10-05,299.6840480348829
2001-10-08,294.0340414479316
2001-10-09,300.54647726145924
2001-10-10,301.03656604489913
2001-10-11,308.86142679022095
2001-10-12,305.39167952459707
2001-10-15,303.85883667011734
2001-10-16,304.74842586015313
2001-10-17,308.1968222455533
2001-10-18,307.24392960493486
2001-10-19,309.21463975904936
2001-10-22,312.87962026570835
2001-10-23,316.65262708644616
2001-10-24,316.15999561647106
2001-10-25,314.9613800394789
2001-10-26,316.87792089230703
2001-10-29,311.66505383545353
2001-10-30,308.4886429823573
2001-10-31,311.7679436539153
2001-11-01,310.50242513393823
2001-11-02,312.2141147831994
2001-11-05,316.7512891364392
2001-11-06,316.9487915858222
2001-11-07,314.18289186393946
2001-11-08,319.7006333173603
2001-11-09,320.0319494955249
2001-11-12,322.50758473580095
2001-11-13,326.2004526415881
2001-11-14,328.37313351914844
2001-11-15,332.7780034617088
2001-11-16,332.3360019627321
2001-11-19,339.0077714752276
2001-11-20,337.7523843153031
2001-11-21,341.20006945397205
2001-11-22,341.07593861295703
2001-11-23,346.7520556762217
2001-11-26,351.15943792349725
2001-11-27,347.97118701035055
2001-11-28,340.5029455392581
2001-11-29,341.69431666266615
2001-11-30,340.5194159385532
2001-12-03,346.17310008380724
2001-12-04,349.503346337673
2001-12-05,355.77090865408286
2001-12-06,359.1673349463257
2001-12-07,363.62900635310666
2001-12-10,367.59074539779454
2001-12-11,364.2451137326695
2001-12-12,366.65883251953755
2001-12-13,360.2968531453475
2001-12-14,359.36344633557525
2001-12-17,359.49554658376366
2001-12-18,354.46688019521264
2001-12-19,351.8238146757481
2001-12-20,355.24124897893427
2001-12-21,353.83157606188206
2001-12-24,359.63341951070555
2001-12-25,362.8575907797145
2001-12-26,363.5753216230119
2001-12-27,358.6058340574089
2001-12-28,364.1134485044288
2001-12-31,364.17555406866217
2002-01-01,364.16591177837313
2002-01-02,362.7275979669542
2002-01-03,366.45726172336884
2002-01-04,373.23874927562935
2002-01-07,381.3512082969925
2002-01-08,378.8820962703217
2002-01-09,381.5763270108056
2002-01-10,382.19182001799885
2002-01-11,381.4390333704436
2002-01-14,377.2994369241196
2002-01-15,374.20185605451167
2002-01-16,376.01026996531334
2002-01-17,378.13056032247613
2002-01-18,377.7296238782565
2002-01-21,381.48109037592616
2002-01-22,379.56376320478563
2002-01-23,381.9604839575672
2002-01-24,386.37918834170165
2002-01-25,400.5344417582888
2002-01-28,408.29563240275553
2002-01-29,406.64560321689265
2002-01-30,403.9459221866212
2002-01-31,408.8338112123819
2002-02-01,407.34269704860327
2002-02-04,401.38808225153485
2002-02-05,399.3264905649659
2002-02-06,402.4220513455504
2002-02-07,399.1746981380175
2002-02-08,400.35937609978487
2002-02-11,398.92662933421536
2002-02-12,399.6945869182219
2002-02-13,401.8981370662414
2002-02-14,408.0673443918691
2002-02-15,408.905098306338
2002-02-18,414.01527590833877
2002-02-19,411.6184280663171
2002-02-20,410.7344617517991
2002-02-21,411.1658528797893
2002-02-22,404.60983418224754
2002-02-25,403.4050033839276
2002-02-26,405.2548197341647
2002-02-27,413.95143523454203
2002-02-28,413.9952001835857
2002-03-01,415.2439448151986
2002-03-04,420.54787118337885
2002-03-05,421.8378296688851
2002-03-06,423.00197340929566
2002-03-07,422.8161120350738
2002-03-08,427.1817164310247
2002-03-11,434.17061868075115
2002-03-12,435.2708410717362
2002-03-13,437.1087630562416
2002-03-14,433.72366613254127
2002-03-15,433.7721497128101
2002-03-18,438.0307738140789
2002-03-19,439.2168250115855
2002-03-20,440.3659351508258
2002-03-21,442.56777802705864
2002-03-22,448.2867354713914
2002-03-25,450.80014240838443
2002-03-26,450.8781777735461
2002-03-27,456.9403991216725
2002-03-28,455.84265843365483
2002-03-29,453.37616362512296
2002-04-01,447.6297371457286
2002-04-02,450.0714307905338
2002-04-03,455.02211627309913
2002-04-04,455.94329668772264
2002-04-05,460.5452580769715
2002-04-08,466.4793880353693
2002-04-09,459.1639973705713
2002-04-10,454.09816516613165
2002-04-11,453.85371982809096
2002-04-12,457.73438456697653
2002-04-15,462.2887676724177
2002-04-16,465.92250694996204
2002-04-17,470.3844272004616
2002-04-18,469.76636117597565
2002-04-19,473.1772057966522
2002-04-22,474.8776882676954
2002-04-23,471.0977495528093
2002-04-24,469.62546944532704
2002-04-25,461.0561726683773
2002-04-26,460.1894573042987
2002-04-29,452.456939074959
2002-04-30,448.0651451759489
2002-05-01,445.32002314945197
2002-05-02,449.13936904187307
2002-05-03,448.0092641068696
2002-05-06,440.40208150014865
2002-05-07,441.40878657948247
2002-05-08,448.20294537673385
2002-05-09,448.4049403212664
2002-05-10,444.91832423792243
2002-05-13,443.7881582732117
2002-05-14,447.23560555393357
2002-05-15,449.7867475344304
2002-05-16,447.0304003263254
2002-05-17,444.7397190907134
2002-05-20,438.30215075879005
2002-05-21,430.65566016528476
2002-05-22,428.53962274610376
2002-05-23,429.91099963861285
2002-05-24,434.88481840717276
2002-05-27,437.156448228598
2002-05-28,431.7960096201123
2002-05-29,427.1792567232315
2002-05-30,426.4205155065281
2002-05-31,426.8059697866201
2002-06-03,421.2226822446705
2002-06-04,418.05102489761515
2002-06-05,423.46092022168165
2002-06-06,421.57442434447944
2002-06-07,416.8914055262463
2002-06-10,422.18596059421066
2002-06-11,423.4100094086001
2002-06-12,423.63210775202066
2002-06-13,428.439492095194
2002-06-14,425.14577653450516
2002-06-17,424.55961731045267
2002-06-18,420.5608419061962
2002-06-19,405.3340743810186
2002-06-20,405.9841644687809
2002-06-21,404.0683084220225
2002-06-24,398.263194329363
2002-06-25,394.59945902899466
2002-06-26,370.8727280008804
2002-06-27,374.99493085168046
2002-06-28,383.64144085992353
2002-07-01,379.1553782397559
2002-07-02,381.10312149182414
2002-07-03,387.96414235226894
2002-07-04,394.7843063352744
2002-07-05,402.4728441630228
2002-07-08,398.3483700973072
2002-07-09,400.32744090037176
2002-07-10,402.0512878660208
2002-07-11,394.2034099951217
2002-07-12,401.65395986291844
2002-07-15,394.6599657281929
2002-07-16,387.6683817469376
2002-07-17,387.4152013337765
2002-07-18,388.6476365118815
2002-07-19,382.7207183314161
2002-07-22,372.6486793965863
2002-07-23,384.71205382586294
2002-07-24,375.8989334250872
2002-07-25,373.4653675051388
2002-07-26,366.16530600500107
