Date,AC ASIA ex JAPAN SMALL VALUE
1998-12-31,266.2300785648234
1999-01-01,266.2346941725888
1999-01-04,270.9528208565117
1999-01-05,273.6532587747067
1999-01-06,282.95023804864746
1999-01-07,288.7846907028811
1999-01-08,294.1594570830923
1999-01-11,300.12301805858283
1999-01-12,300.5061935465368
1999-01-13,292.13801802296035
1999-01-14,283.9558631033319
1999-01-15,289.01752585758703
1999-01-18,290.6000654527439
1999-01-19,287.06084628469455
1999-01-20,285.8925259625836
1999-01-21,278.1801495807861
1999-01-22,269.545972081625
1999-01-25,260.84486411188465
1999-01-26,260.0696179016845
1999-01-27,268.66473081580784
1999-01-28,269.1341105444648
1999-01-29,270.070880544614
1999-02-01,270.80561557390274
1999-02-02,265.93417873927353
1999-02-03,262.5778516355149
1999-02-04,261.1586065107242
1999-02-05,258.63694293050895
1999-02-08,259.0684259951086
1999-02-09,253.10607302230343
1999-02-10,254.65922937509143
1999-02-11,258.4271252950548
1999-02-12,262.86383420407685
1999-02-15,264.53855684902294
1999-02-16,266.0630166560094
1999-02-17,264.7120306522929
1999-02-18,262.4865049735794
1999-02-19,261.5683269171916
1999-02-22,261.0703741595689
1999-02-23,260.54941294378165
1999-02-24,259.4659690183494
1999-02-25,257.0527410800331
1999-02-26,262.7720441037998
1999-03-01,266.56718519169533
1999-03-02,266.7879568411154
1999-03-03,266.7692215466712
1999-03-04,268.6815287916076
1999-03-05,269.73074568323324
1999-03-08,273.27982100949015
1999-03-09,273.19233873638524
1999-03-10,274.0643671096619
1999-03-11,278.067745850176
1999-03-12,277.13404644970194
1999-03-15,280.05659154940355
1999-03-16,280.7833021173661
1999-03-17,277.7815002261712
1999-03-18,276.92234177167336
1999-03-19,283.9325787562712
1999-03-22,287.68465371723363
1999-03-23,290.54543237566634
1999-03-24,289.19075401066306
1999-03-25,292.546326487913
1999-03-26,294.7947608635549
1999-03-29,293.23412419288934
1999-03-30,294.5523224767417
1999-03-31,295.1239106276703
1999-04-01,298.213351998706
1999-04-02,301.3999091047223
1999-04-05,303.4829638496085
1999-04-06,306.59638017716225
1999-04-07,307.62531331685057
1999-04-08,309.61408241441615
1999-04-09,313.42541039558444
1999-04-12,311.8162763606093
1999-04-13,317.14799209072976
1999-04-14,320.972741924483
1999-04-15,330.51732015177663
1999-04-16,337.8809304209819
1999-04-19,348.1311783146113
1999-04-20,350.1090728091293
1999-04-21,352.75705675768126
1999-04-22,355.86789101340264
1999-04-23,356.353070018161
1999-04-26,362.4136492868127
1999-04-27,365.36975985430604
1999-04-28,367.7105682953311
1999-04-29,368.67740029903814
1999-04-30,378.4272605803675
1999-05-03,386.31796664388247
1999-05-04,401.5257761887327
1999-05-05,405.3801266136842
1999-05-06,408.41820270546776
1999-05-07,400.65306767737496
1999-05-10,404.11807820783173
1999-05-11,405.66287049814264
1999-05-12,403.42683298636575
1999-05-13,397.11354823549283
1999-05-14,392.99318202177085
1999-05-17,387.9901042598282
1999-05-18,392.66262223159373
1999-05-19,394.64157568127314
1999-05-20,391.70474179751454
1999-05-21,393.82650994677937
1999-05-24,394.670427856714
1999-05-25,392.910322410534
1999-05-26,400.4130900401715
1999-05-27,402.77176471189205
1999-05-28,400.98971346901783
1999-05-31,402.62741598582693
1999-06-01,402.48335627394994
1999-06-02,408.52037913423936
1999-06-03,410.0936651602024
1999-06-04,413.53967787879935
1999-06-07,422.56815585770363
1999-06-08,427.60240378149336
1999-06-09,427.4028738336437
1999-06-10,429.73158439712347
1999-06-11,434.40156175965814
1999-06-14,438.6314525811086
1999-06-15,431.96546464830453
1999-06-16,440.69146566752653
1999-06-17,446.3189453342995
1999-06-18,443.65561359856537
1999-06-21,458.0934974668719
1999-06-22,465.086550439199
1999-06-23,472.63154427045004
1999-06-24,471.3733299054123
1999-06-25,464.0811835553803
1999-06-28,470.78925857401924
1999-06-29,473.8000861221198
1999-06-30,471.5624563454623
1999-07-01,478.6386962320859
1999-07-02,484.7557411965992
1999-07-05,489.88893780345984
1999-07-06,487.25749512163617
1999-07-07,486.20825198914685
1999-07-08,493.5079259272308
1999-07-09,497.94707300907584
1999-07-12,500.8009438052049
1999-07-13,490.41855234044147
1999-07-14,481.3028942782484
1999-07-15,477.02590185538304
1999-07-16,472.3270923995792
1999-07-19,473.77874432586435
1999-07-20,466.9775722972977
1999-07-21,457.21485024988044
1999-07-22,455.6246232966396
1999-07-23,443.28262639855654
1999-07-26,422.82908308840473
1999-07-27,430.7309544489901
1999-07-28,440.15580474389117
1999-07-29,439.58072028211785
1999-07-30,436.41303376614957
1999-08-02,436.1098619540506
1999-08-03,438.67240566568944
1999-08-04,435.6511678430739
1999-08-05,422.8068984235041
1999-08-06,421.7808543248453
1999-08-09,425.9160265498405
1999-08-10,416.3806544580499
1999-08-11,410.46841754952976
1999-08-12,415.78938152404095
1999-08-13,413.47933594544907
1999-08-16,419.8182417795909
1999-08-17,418.51538216666944
1999-08-18,425.49062843538076
1999-08-19,429.92183432048313
1999-08-20,432.89642240936985
1999-08-23,445.4661738473421
1999-08-24,446.86704964424405
1999-08-25,450.7949852843668
1999-08-26,449.807613680191
1999-08-27,445.819977870792
1999-08-30,443.76352991313814
1999-08-31,438.32998855172855
1999-09-01,431.2216994015841
1999-09-02,419.59768489102674
1999-09-03,420.63628173709304
1999-09-06,423.55554138321554
1999-09-07,421.5943858506513
1999-09-08,416.7747860643436
1999-09-09,421.4556815592214
1999-09-10,429.47356965809706
1999-09-13,436.83322719293363
1999-09-14,435.6998425992756
1999-09-15,431.40964826442587
1999-09-16,426.154991902767
1999-09-17,427.5377522111626
1999-09-20,425.547963630076
1999-09-21,420.1401096940471
1999-09-22,414.978213830953
1999-09-23,416.61317894425036
1999-09-24,412.23806994032253
1999-09-27,405.7478787773693
1999-09-28,402.8915162943626
1999-09-29,398.13773752638093
1999-09-30,394.4864952101148
1999-10-01,392.66515176916414
1999-10-04,392.62979190418764
1999-10-05,392.89552999839105
1999-10-06,396.98495591624896
1999-10-07,403.45594301903196
1999-10-08,407.47295372604754
1999-10-11,409.2107830482466
1999-10-12,408.03654478702896
1999-10-13,404.0941739209761
1999-10-14,405.15287709171724
1999-10-15,394.2954718443529
1999-10-18,390.48615578625953
1999-10-19,390.958941220978
1999-10-20,401.09035786923175
1999-10-21,401.09400866340894
1999-10-22,406.6492454314557
1999-10-25,403.944702737345
1999-10-26,405.5350985752708
1999-10-27,402.5618078187516
1999-10-28,403.2825878645983
1999-10-29,403.43774432480797
1999-11-01,406.34366679400824
1999-11-02,409.3069126489415
1999-11-03,409.80652936399923
1999-11-04,414.79111315549846
1999-11-05,418.04098884020846
1999-11-08,420.8431372451396
1999-11-09,421.40515435054476
1999-11-10,421.1019709352263
1999-11-11,424.35197266009106
1999-11-12,428.0754564337268
1999-11-15,432.20173773897295
1999-11-16,434.28194269437546
1999-11-17,423.3218929541392
1999-11-18,425.81272009703076
1999-11-19,428.4179654712071
1999-11-22,428.012435901323
1999-11-23,428.0758588422037
1999-11-24,427.7619498477408
1999-11-25,423.30949693898134
1999-11-26,421.9430251783679
1999-11-29,423.7366873979568
1999-11-30,427.80691488388754
1999-12-01,427.5029216852058
1999-12-02,431.8623504207966
1999-12-03,435.33587947581503
1999-12-06,428.6170768554685
1999-12-07,424.88496369427037
1999-12-08,424.64003706822217
1999-12-09,428.373314281758
1999-12-10,435.19095922898106
1999-12-13,441.2698408094056
1999-12-14,442.9450164117143
1999-12-15,437.9468142721583
1999-12-16,431.4994552992987
1999-12-17,433.40046167165366
1999-12-20,434.6981853565686
1999-12-21,429.44021717532013
1999-12-22,431.8944268960151
1999-12-23,429.0255304165129
1999-12-24,429.9085659906664
1999-12-27,432.90850740134204
1999-12-28,435.0518916759938
1999-12-29,436.9687690693861
1999-12-30,441.34163345262533
1999-12-31,441.4267902959292
2000-01-03,446.8898047927397
2000-01-04,447.41047994741587
2000-01-05,431.63445692342185
2000-01-06,423.98908278067216
2000-01-07,433.2005154825012
2000-01-10,441.19663333519304
2000-01-11,432.7790699664812
2000-01-12,436.205114133545
2000-01-13,434.95249977835124
2000-01-14,440.81868178693423
2000-01-17,446.8622988559685
2000-01-18,443.1679204461872
2000-01-19,435.92935366695
2000-01-20,435.11760060515644
2000-01-21,437.1465986281897
2000-01-24,441.6474540363455
2000-01-25,436.8755182947485
2000-01-26,442.47394555539563
2000-01-27,456.7339533447455
2000-01-28,460.0427327938221
2000-01-31,457.9654077881968
2000-02-01,463.2629088044447
2000-02-02,466.49160009953107
2000-02-03,461.7685559309048
2000-02-04,466.76008524558307
2000-02-07,468.3555021301547
2000-02-08,462.4878609240936
2000-02-09,461.81576779189567
2000-02-10,466.30120640840846
2000-02-11,463.33697264194154
2000-02-14,460.76944359156886
2000-02-15,456.7870111656608
2000-02-16,461.87999084037915
2000-02-17,465.49065603534586
2000-02-18,463.9393416040005
2000-02-21,462.36015739061787
2000-02-22,442.5219519685055
2000-02-23,448.2948866355919
2000-02-24,444.4236467593047
2000-02-25,447.22767434177763
2000-02-28,447.28529850637074
2000-02-29,445.4269027950148
2000-03-01,447.36594600202716
2000-03-02,450.2646447074412
2000-03-03,450.035043240266
2000-03-06,455.3690480538952
2000-03-07,454.9335466674941
2000-03-08,454.67503105556784
2000-03-09,450.22283270377983
2000-03-10,451.5675675940764
2000-03-13,440.08573322841687
2000-03-14,438.808202075184
2000-03-15,428.66014577335017
2000-03-16,421.4769146922298
2000-03-17,427.70950169229883
2000-03-20,423.6645154899049
2000-03-21,426.73103331639874
2000-03-22,436.31908426023955
2000-03-23,437.3480334764931
2000-03-24,438.88889044424343
2000-03-27,445.3079913783222
2000-03-28,447.32259625867687
2000-03-29,450.853579752851
2000-03-30,445.2339198383805
2000-03-31,444.80843235899096
2000-04-03,436.2588360764468
2000-04-04,431.4891405403741
2000-04-05,424.80889817676115
2000-04-06,427.4236175154816
2000-04-07,434.36647267857643
2000-04-10,440.6231637673674
2000-04-11,437.06873745353647
2000-04-12,439.7178208257278
2000-04-13,435.97228891677366
2000-04-14,435.5540880872511
2000-04-17,407.0537903095858
2000-04-18,417.0244625698369
2000-04-19,420.2585138895253
2000-04-20,418.0460580068665
2000-04-21,419.72754385801056
2000-04-24,414.6940419980971
2000-04-25,417.1989656946139
2000-04-26,415.99176260396763
2000-04-27,418.1045870345042
2000-04-28,422.57768002337633
2000-05-01,422.11271164006916
2000-05-02,419.36729440106393
2000-05-03,421.5147352465544
2000-05-04,422.6911623516412
2000-05-05,427.577302316866
2000-05-08,424.4399101311052
2000-05-09,418.46391177019717
2000-05-10,409.9094784723783
2000-05-11,407.6171600003915
2000-05-12,406.49859371462486
2000-05-15,398.0492858774454
2000-05-16,406.18439820948976
2000-05-17,409.8489375579603
2000-05-18,402.89197474338994
2000-05-19,403.6541621268337
2000-05-22,388.0999311887007
