Date,AC ASIA SMALL VALUE
1999-12-20,512.8611195572976
1999-12-21,511.95475392132295
1999-12-22,515.8507235502788
1999-12-23,511.2724412738955
1999-12-24,512.6520747786813
1999-12-27,514.463372792969
1999-12-28,514.9699682701639
1999-12-29,514.8742874282038
1999-12-30,518.1627119041118
1999-12-31,518.162499734457
2000-01-03,518.7103863832793
2000-01-04,506.88282309087253
2000-01-05,497.7859310080373
2000-01-06,487.366775640138
2000-01-07,492.99603836477644
2000-01-10,496.95632079732536
2000-01-11,495.4676436028104
2000-01-12,494.688619744009
2000-01-13,497.70845515681935
2000-01-14,506.860239553013
2000-01-17,523.3533028891583
2000-01-18,520.5657940835142
2000-01-19,516.6523764759703
2000-01-20,520.1044372577544
2000-01-21,520.0720338845458
2000-01-24,521.8857603603406
2000-01-25,517.2391549715593
2000-01-26,522.3313376519797
2000-01-27,533.6312334097615
2000-01-28,534.8856686099738
2000-01-31,532.5834783184592
2000-02-01,532.7665488250706
2000-02-02,533.7178664012655
2000-02-03,526.2675532897865
2000-02-04,531.3522143787488
2000-02-07,529.8067335731246
2000-02-08,519.4353507306072
2000-02-09,516.9598396256084
2000-02-10,520.2769323357783
2000-02-11,517.9851027608154
2000-02-14,517.2860226861287
2000-02-15,509.97909854838986
2000-02-16,508.08328965958185
2000-02-17,503.9644584405151
2000-02-18,502.08713750550663
2000-02-21,494.36114378524854
2000-02-22,480.66876733636104
2000-02-23,483.7106627680483
2000-02-24,487.9719439417251
2000-02-25,499.1436369992327
2000-02-28,511.60152260782144
2000-02-29,513.7699374121129
2000-03-01,521.1802647229136
2000-03-02,522.9612169169122
2000-03-03,523.8956405301698
2000-03-06,524.1956413019342
2000-03-07,527.7631604872857
2000-03-08,525.8218941016288
2000-03-09,522.3240208619102
2000-03-10,528.0985770196295
2000-03-13,521.0443888292923
2000-03-14,522.2126546002662
2000-03-15,515.8610535286384
2000-03-16,513.7246880013821
2000-03-17,520.98692426316
2000-03-20,517.5538518051586
2000-03-21,519.0282831686682
2000-03-22,526.4436885817715
2000-03-23,520.9632979530744
2000-03-24,522.4862020081674
2000-03-27,532.9583371817614
2000-03-28,539.3056736759233
2000-03-29,551.1598312585935
2000-03-30,545.067074091459
2000-03-31,555.1346981599254
2000-04-03,545.9585183366305
2000-04-04,542.5312245775008
2000-04-05,537.474197298378
2000-04-06,538.1515973102945
2000-04-07,539.8713739673371
2000-04-10,540.3580246769593
2000-04-11,536.0141629301231
2000-04-12,545.2659058765588
2000-04-13,543.1002409065946
2000-04-14,544.3250312867243
2000-04-17,516.0484232523924
2000-04-18,526.052859274655
2000-04-19,532.4185837931639
2000-04-20,532.2837767147063
2000-04-21,527.3300012171762
2000-04-24,529.5067366552173
2000-04-25,534.0237563280745
2000-04-26,532.4339080193564
2000-04-27,535.5465226268097
2000-04-28,530.3981201970253
2000-05-01,536.1238721149658
2000-05-02,537.9125012190897
2000-05-03,545.0705338572137
2000-05-04,548.932352089862
2000-05-05,548.3972832455504
2000-05-08,548.8415816305292
2000-05-09,541.4041597785659
2000-05-10,536.4980420822993
2000-05-11,537.4798717318124
2000-05-12,540.5419171447115
2000-05-15,534.1542353472258
2000-05-16,544.8293239152644
2000-05-17,555.0593324805101
2000-05-18,550.7374617911382
2000-05-19,559.542263112223
2000-05-22,541.1210864036904
2000-05-23,539.3225396330516
2000-05-24,533.3226973740459
2000-05-25,536.9413628827821
2000-05-26,523.9928684478303
2000-05-29,524.1152716987394
2000-05-30,525.1687232487145
2000-05-31,525.5233722072417
2000-06-01,521.4599085673509
2000-06-02,518.8055938108901
2000-06-05,528.3852868683367
2000-06-06,527.0290366833545
2000-06-07,532.0060547956427
2000-06-08,532.8636362458626
2000-06-09,533.7688402500287
2000-06-12,537.4724018533619
2000-06-13,530.6130292234916
2000-06-14,531.5240178198759
2000-06-15,532.0781039321713
2000-06-16,528.1167913672381
2000-06-19,528.6344843399775
2000-06-20,535.5220659380575
2000-06-21,542.648325443117
2000-06-22,549.7799280402189
2000-06-23,550.2683395709865
2000-06-26,546.4353250509804
2000-06-27,546.6316772756622
2000-06-28,548.7665711126965
2000-06-29,548.4456285151355
2000-06-30,548.5809097696664
2000-07-03,561.1076959185438
2000-07-04,559.813125135158
2000-07-05,552.2789444853787
2000-07-06,550.609790441135
2000-07-07,556.3015917277246
2000-07-10,562.9439231320555
2000-07-11,567.264586622498
2000-07-12,565.508026034237
2000-07-13,564.8130693690191
2000-07-14,564.0310944428902
2000-07-17,563.8122779395917
2000-07-18,556.4280445872678
2000-07-19,561.3628486005838
2000-07-20,560.7533692236759
2000-07-21,550.6426937876919
2000-07-24,540.7029460443306
2000-07-25,533.9264616115172
2000-07-26,532.0340561965382
2000-07-27,528.4209569280143
2000-07-28,528.5664338948895
2000-07-31,523.4928068758363
2000-08-01,532.1105959323887
2000-08-02,541.03725832709
2000-08-03,546.6194727270779
2000-08-04,545.2432044971152
2000-08-07,543.5843001078052
2000-08-08,549.5599392003929
2000-08-09,555.4025996014968
2000-08-10,547.8869815182532
2000-08-11,554.1231491444864
2000-08-14,552.8118641637825
2000-08-15,551.2891916065929
2000-08-16,556.2914296871716
2000-08-17,551.9961510231018
2000-08-18,558.0892961001089
2000-08-21,558.4784748679626
2000-08-22,565.7776002932939
2000-08-23,569.3178103974257
2000-08-24,564.9925867339545
2000-08-25,565.4173838909413
2000-08-28,567.20574847078
2000-08-29,568.0941012936902
2000-08-30,565.682776993635
2000-08-31,566.2233806313006
2000-09-01,558.4815196218926
2000-09-04,560.9486909804967
2000-09-05,566.2530484764628
2000-09-06,567.6294064123559
2000-09-07,572.6425408163575
2000-09-08,574.2416404559833
2000-09-11,569.3524033115708
2000-09-12,562.3196513326521
2000-09-13,559.5873989749065
2000-09-14,558.5202232961863
2000-09-15,555.335396726594
2000-09-18,554.8451832445838
2000-09-19,556.4965681178609
2000-09-20,569.9412324290175
2000-09-21,566.4840589808101
2000-09-22,532.8663570933244
2000-09-25,544.5271080006119
2000-09-26,537.8754489419916
2000-09-27,533.3824788371362
2000-09-28,530.2509212810875
2000-09-29,536.0167656216182
2000-10-02,531.8160317812237
2000-10-03,536.4871319067402
2000-10-04,534.7693709874038
2000-10-05,535.9595363981198
2000-10-06,539.0920403861946
2000-10-09,536.1420772774711
2000-10-10,534.7454706964875
2000-10-11,526.8503928056687
2000-10-12,529.8314810510828
2000-10-13,527.4817604203072
2000-10-16,537.4273768719943
2000-10-17,532.5946014680438
2000-10-18,525.9303319389817
2000-10-19,525.3612839467644
2000-10-20,534.3237074340419
2000-10-23,534.9241240800454
2000-10-24,536.155730703529
2000-10-25,540.0123936737883
2000-10-26,537.9001118917982
2000-10-27,525.8580922161522
2000-10-30,520.0193818234492
2000-10-31,515.6750418745908
2000-11-01,520.3903473661226
2000-11-02,522.0746238960614
2000-11-03,526.0744854359185
2000-11-06,533.2038509522736
2000-11-07,533.1584736449287
2000-11-08,535.7778406520879
2000-11-09,530.347952493983
2000-11-10,525.2747074952514
2000-11-13,520.2183682432809
2000-11-14,522.3293283486324
2000-11-15,519.1457155147408
2000-11-16,518.4459246237069
2000-11-17,518.4269027227178
2000-11-20,515.6703571721887
2000-11-21,513.8642479084522
2000-11-22,516.1539901808569
2000-11-23,514.989069673278
2000-11-24,517.2236971192253
2000-11-27,517.7275088102689
2000-11-28,513.835515153508
2000-11-29,505.8992174986278
2000-11-30,502.27337971406297
2000-12-01,505.00441488964924
2000-12-04,497.8660446348152
2000-12-05,498.8336575576752
2000-12-06,501.255290051109
2000-12-07,496.30777767854954
2000-12-08,497.3128360162051
2000-12-11,509.8457173962286
2000-12-12,508.2202078317938
2000-12-13,506.0568235519513
2000-12-14,496.957328501233
2000-12-15,485.6805374687995
2000-12-18,484.22291961769105
2000-12-19,479.60835467261603
2000-12-20,466.14181910702604
2000-12-21,454.90864998131786
2000-12-22,450.90710158842944
2000-12-25,457.59136810999826
2000-12-26,450.29410018870783
2000-12-27,447.3396111537237
2000-12-28,449.6599589121328
2000-12-29,444.84098444099374
2001-01-01,445.1475042222104
2001-01-02,440.551336312811
2001-01-03,440.7895379986743
2001-01-04,439.73815938184225
2001-01-05,437.02657142038146
2001-01-08,439.8858343877437
2001-01-09,440.4220047021697
2001-01-10,438.0067448737214
2001-01-11,425.50156516243004
2001-01-12,427.278507708597
2001-01-15,429.9631992592656
2001-01-16,437.7007392712384
2001-01-17,442.55392789188585
2001-01-18,441.36870626494823
2001-01-19,451.0098929039982
2001-01-22,453.97582228433697
2001-01-23,452.73781511104
2001-01-24,457.9942026370338
2001-01-25,463.40076710767244
2001-01-26,460.16843729803054
2001-01-29,463.3325133031727
2001-01-30,461.6168860876923
2001-01-31,463.61097709877475
2001-02-01,460.903311463341
2001-02-02,467.1264686962994
2001-02-05,463.36565060631256
2001-02-06,467.5465767031636
2001-02-07,463.0604085183923
2001-02-08,468.8222909469879
2001-02-09,466.65240464389854
2001-02-12,464.57436765247945
2001-02-13,471.78842557082226
2001-02-14,476.4679439499225
2001-02-15,490.2910149053673
2001-02-16,482.9016844523366
2001-02-19,478.4349910723802
2001-02-20,490.53889070282713
2001-02-21,484.4406914153807
2001-02-22,482.4111278553993
2001-02-23,486.42264295582453
2001-02-26,487.7238881609337
2001-02-27,484.2969116965917
2001-02-28,478.59865692539586
2001-03-01,470.07923810385023
2001-03-02,455.86720047861024
2001-03-05,456.48259182627885
2001-03-06,461.3854595233844
2001-03-07,461.42075337413337
2001-03-08,460.2330246165875
2001-03-09,461.0496773669981
2001-03-12,451.36304836658366
2001-03-13,449.1684409654021
2001-03-14,451.22903502695664
2001-03-15,452.4763957251668
2001-03-16,455.8249413334784
2001-03-19,456.9560457134427
2001-03-20,452.9900161092256
2001-03-21,465.17793843102146
2001-03-22,468.46715366545226
2001-03-23,471.66480229461877
2001-03-26,483.16294894466944
2001-03-27,481.1789229255802
2001-03-28,489.8271307863236
2001-03-29,485.55691432065026
2001-03-30,475.17944399133023
2001-04-02,470.30814651392853
2001-04-03,472.23747194047644
2001-04-04,465.82384668088315
2001-04-05,474.6234904259177
2001-04-06,474.1198431154721
2001-04-09,467.44832991891565
2001-04-10,475.25338054124256
2001-04-11,480.89837742794083
2001-04-12,482.56007800598866
2001-04-13,484.3454007899287
2001-04-16,487.80126089293327
2001-04-17,491.6915384075365
2001-04-18,507.03411574672964
2001-04-19,502.50918417619323
2001-04-20,492.86824267646455
2001-04-23,498.7837418029164
2001-04-24,502.67030012790553
2001-04-25,503.42635376306424
2001-04-26,505.08730715453675
2001-04-27,505.5738958904322
2001-04-30,510.6605195435476
2001-05-01,520.1640671330001
2001-05-02,522.1578591890491
2001-05-03,523.6287969575487
2001-05-04,520.794527075204
2001-05-07,522.9083973477963
2001-05-08,520.3406454578014
2001-05-09,517.514505411643
2001-05-10,517.342353111348
2001-05-11,523.7203293079186
2001-05-14,519.6060882635892
2001-05-15,517.8833044791991
2001-05-16,511.56481235980755
2001-05-17,520.0288909321861
2001-05-18,521.1690999155212
2001-05-21,525.6518726535618
2001-05-22,532.5274715853785
2001-05-23,546.4594300477462
2001-05-24,550.3958630808052
2001-05-25,549.7103209831191
2001-05-28,544.9016790728189
2001-05-29,551.1251168940549
2001-05-30,544.3531900416433
2001-05-31,552.022491805111
2001-06-01,553.6725424394699
2001-06-04,552.0392536350328
2001-06-05,548.9274775339105
2001-06-06,549.5620208409821
2001-06-07,550.2565366336373
2001-06-08,554.2831103560619
2001-06-11,556.210604628349
2001-06-12,545.2383826418667
2001-06-13,544.955784228712
2001-06-14,538.3452703457348
2001-06-15,530.5204718569952
2001-06-18,528.7822793529656
2001-06-19,530.7232266050129
2001-06-20,531.261639527712
2001-06-21,532.6179208022712
2001-06-22,538.4658181847725
2001-06-25,538.595032640815
2001-06-26,540.0012699517421
2001-06-27,539.024144971094
2001-06-28,541.1300647597012
2001-06-29,548.1098068595898
2001-07-02,544.9713653916085
2001-07-03,544.4107121117278
2001-07-04,541.5296297896042
2001-07-05,543.1918654373691
2001-07-06,533.4244534458339
2001-07-09,523.3554306162252
2001-07-10,521.265663229203
2001-07-11,515.4767525982165
2001-07-12,526.279853672591
2001-07-13,524.0110799865583
2001-07-16,520.0590423684854
2001-07-17,518.8761113512467
2001-07-18,504.34064892521303
2001-07-19,506.06960256624393
2001-07-20,505.92227744834247
2001-07-23,498.20496431515824
2001-07-24,496.64685832145534
2001-07-25,497.1047463565448
2001-07-26,501.68864498897534
2001-07-27,505.828548948595
2001-07-30,497.16519495816476
2001-07-31,501.06030013134244
2001-08-01,504.05524685705956
2001-08-02,510.54526635574575
2001-08-03,506.9372992849867
2001-08-06,508.0107864764637
2001-08-07,511.7022279128018
2001-08-08,513.7702312991572
2001-08-09,500.71172681764926
2001-08-10,501.4903961028433
2001-08-13,497.3156657169229
2001-08-14,505.2209785474318
2001-08-15,504.2516758691846
2001-08-16,503.0683635719886
2001-08-17,499.8734738497368
2001-08-20,496.36085471801977
2001-08-21,501.9134140205099
2001-08-22,498.96536319615035
2001-08-23,501.6309461827079
2001-08-24,500.6967093186873
2001-08-27,504.8179759667179
2001-08-28,501.99191155033765
2001-08-29,500.3767808040973
2001-08-30,495.3698502701284
2001-08-31,493.5734785664898
2001-09-03,486.3028661918392
2001-09-04,496.4767770523183
2001-09-05,490.0320071864595
2001-09-06,486.93406296651335
2001-09-07,478.3797114606277
2001-09-10,472.08464184299277
2001-09-11,470.405914784717
2001-09-12,443.172609845462
2001-09-13,443.62913230847914
2001-09-14,443.91942495508283
2001-09-17,425.7540234273273
2001-09-18,431.5443158008899
2001-09-19,436.84926207226147
2001-09-20,437.441620936747
2001-09-21,436.41736995365045
2001-09-24,435.8219698857156
2001-09-25,436.46103863552463
2001-09-26,439.07559503914996
2001-09-27,436.42207396851546
2001-09-28,449.9374748352421
2001-10-01,449.634594120774
2001-10-02,450.2894633364879
2001-10-03,448.9574580722208
2001-10-04,458.4561236239938
2001-10-05,454.2283335501673
2001-10-08,452.2734013538921
2001-10-09,451.4561068066852
2001-10-10,451.98286818914875
2001-10-11,460.00118848143467
2001-10-12,459.5669072406692
2001-10-15,457.83841625474656
2001-10-16,457.26999033196233
2001-10-17,460.83038857856957
2001-10-18,457.8571235466678
2001-10-19,460.41363321056843
2001-10-22,464.60685004433003
2001-10-23,469.3728114991136
2001-10-24,470.45847704992275
2001-10-25,473.0743025129735
2001-10-26,473.95369676753126
2001-10-29,467.0805650634992
2001-10-30,461.4734359039858
2001-10-31,463.61725382949805
2001-11-01,459.28709586829393
2001-11-02,459.8405287085323
2001-11-05,466.3946683220167
2001-11-06,468.7260878614255
2001-11-07,464.84262218340626
2001-11-08,470.63375977253077
2001-11-09,467.2511956092725
2001-11-12,466.419654601675
2001-11-13,468.19450049787406
2001-11-14,467.90515175546193
2001-11-15,471.9048714742018
2001-11-16,469.6200600485693
2001-11-19,473.46525575833186
2001-11-20,472.2365588211243
2001-11-21,475.97573528987436
2001-11-22,474.22768160585247
2001-11-23,476.48491042672794
2001-11-26,482.7165828946696
2001-11-27,479.09760982774714
2001-11-28,470.78059276912364
2001-11-29,468.31761082506335
2001-11-30,465.82942920225344
2001-12-03,465.35978223188795
2001-12-04,465.7169445747563
2001-12-05,471.45631421015315
2001-12-06,472.43360928467456
2001-12-07,469.117175456312
2001-12-10,469.30631219933207
2001-12-11,463.6476940529124
2001-12-12,465.9779391364935
2001-12-13,459.7276721494867
2001-12-14,451.40897629693484
2001-12-17,446.28485745001603
2001-12-18,442.62141642517827
2001-12-19,438.8490538899792
2001-12-20,444.1270967364326
2001-12-21,445.23233578630607
2001-12-24,449.70981928539214
2001-12-25,452.1938294152381
2001-12-26,448.3706623270126
2001-12-27,444.523575891528
2001-12-28,454.14524043558094
2001-12-31,452.22040938185427
2002-01-01,452.1514765745705
2002-01-02,445.1513303581353
2002-01-03,449.0999569111569
2002-01-04,455.7668925195442
2002-01-07,459.9028726712942
2002-01-08,452.13406434227863
2002-01-09,452.95604793280535
2002-01-10,448.31498869119764
2002-01-11,447.50860256263906
2002-01-14,445.6643615278646
2002-01-15,443.00153172796246
2002-01-16,445.9291574605938
2002-01-17,446.536019433241
2002-01-18,449.97413223820797
2002-01-21,455.56616725158557
2002-01-22,449.0166814353699
2002-01-23,448.14394632151186
2002-01-24,451.40428759514765
2002-01-25,462.2856737176789
2002-01-28,470.3099142663344
2002-01-29,467.16770475986715
2002-01-30,465.8670951267831
2002-01-31,467.2425715662127
2002-02-01,465.25524386388685
2002-02-04,460.97236193157835
2002-02-05,454.8961842534456
2002-02-06,456.82670367264245
2002-02-07,456.13662866301667
2002-02-08,455.39433418801855
2002-02-11,455.6168167055702
2002-02-12,463.7831292810418
2002-02-13,469.04533929928505
2002-02-14,475.4059374904972
2002-02-15,474.37141804410066
2002-02-18,478.51385057162963
2002-02-19,470.68423788624034
2002-02-20,470.62912108693985
2002-02-21,475.1702432349469
2002-02-22,471.8841148318537
2002-02-25,472.76566883445275
2002-02-26,474.1793825292709
2002-02-27,485.5639636634874
2002-02-28,486.8897114853674
2002-03-01,491.44550402356845
2002-03-04,502.5287823039071
2002-03-05,500.7515036577204
2002-03-06,500.3499571642936
2002-03-07,509.141302009828
2002-03-08,511.07762968496974
2002-03-11,519.2920771234304
2002-03-12,516.4809661638621
2002-03-13,510.40722716631547
2002-03-14,507.5973926533097
2002-03-15,509.9906319644734
2002-03-18,508.1589417522373
2002-03-19,510.9612347532159
2002-03-20,510.2259832459979
2002-03-21,510.91751285023327
2002-03-22,511.3287596688625
2002-03-25,511.9065205587636
2002-03-26,512.0369789893547
2002-03-27,520.03017974717
2002-03-28,518.2798596027377
2002-03-29,513.0265069572933
2002-04-01,504.5444463846421
2002-04-02,505.9237068256241
2002-04-03,512.9238090841169
2002-04-04,517.8604244835853
2002-04-05,523.8292171126564
2002-04-08,529.823164634253
2002-04-09,523.192940275743
2002-04-10,523.4104288677951
2002-04-11,517.0732796839321
2002-04-12,518.2177625688095
2002-04-15,520.4669276521902
2002-04-16,524.6630941253545
2002-04-17,527.3087960504392
2002-04-18,528.3021298129338
2002-04-19,530.3471263323078
2002-04-22,534.261510865582
2002-04-23,532.0998550877803
2002-04-24,530.0907008887248
2002-04-25,526.6787717481668
2002-04-26,524.9341879297973
2002-04-29,519.8519526091227
2002-04-30,516.1160236891976
2002-05-01,516.359652081531
2002-05-02,518.9973802061888
2002-05-03,517.2599298433585
2002-05-06,512.0568585553673
2002-05-07,509.7245821513364
2002-05-08,513.6718095765051
2002-05-09,515.6447256970301
2002-05-10,513.6569120231837
2002-05-13,512.5188232507769
2002-05-14,514.8247870986525
2002-05-15,517.8521449173105
2002-05-16,519.6734621349871
2002-05-17,519.331391465415
2002-05-20,518.9038885778612
2002-05-21,521.9279078292401
2002-05-22,522.0179730359697
2002-05-23,524.7626578336667
2002-05-24,531.016299193831
2002-05-27,535.0286857960074
2002-05-28,529.7379850137123
2002-05-29,525.5167769020001
2002-05-30,525.4656396993372
2002-05-31,524.1291314917239
2002-06-03,525.6231980264046
2002-06-04,518.6248680686753
2002-06-05,522.4703564074476
2002-06-06,515.3523319177118
2002-06-07,513.0455199333688
2002-06-10,514.7533377064808
2002-06-11,515.5953619277911
2002-06-12,512.176436785983
2002-06-13,509.64957463651126
2002-06-14,506.0554168995212
2002-06-17,497.0409982064633
2002-06-18,497.6398681616792
2002-06-19,483.8435968515392
2002-06-20,485.8206748053878
2002-06-21,485.46879868293297
2002-06-24,483.60006592394615
2002-06-25,484.1422572133961
2002-06-26,469.49331388190984
2002-06-27,470.79866012858014
2002-06-28,479.25305974693646
2002-07-01,480.4314345487366
2002-07-02,482.00504952776527
2002-07-03,494.70260797902546
2002-07-04,495.0308563985054
2002-07-05,501.2967184941873
2002-07-08,496.9419716183204
2002-07-09,502.6449822572977
2002-07-10,502.53558516557376
2002-07-11,497.32282657734345
2002-07-12,500.61818400668415
2002-07-15,489.26301067573877
2002-07-16,481.2442153545152
2002-07-17,481.3652603941986
2002-07-18,485.9947427974953
2002-07-19,479.7172009880379
2002-07-22,477.621892205796
2002-07-23,485.8416407587836
2002-07-24,484.85278950766156
2002-07-25,478.11493398693386
2002-07-26,466.8109133241386
2002-07-29,469.787105352218
2002-07-30,472.0741562980205
2002-07-31,473.8979377599901
2002-08-01,471.85956606690183
