Date,ACWI ex JAPAN SMALL VALUE
2009-01-08,517.3632808281517
2009-01-09,512.8883541013611
2009-01-12,504.00761691381433
2009-01-13,509.1044778323767
2009-01-14,491.0250889642588
2009-01-15,494.1479497182855
2009-01-16,495.6139044025386
2009-01-19,495.61959085878993
2009-01-20,475.65442769677713
2009-01-21,491.47425879209044
2009-01-22,478.3290848605121
2009-01-23,483.8454524907358
2009-01-26,478.6633232627725
2009-01-27,482.2807082489539
2009-01-28,497.8089106770166
2009-01-29,486.61852122321835
2009-01-30,486.942138045066
2009-02-02,484.76501591744227
2009-02-03,482.5496701007917
2009-02-04,486.4525220559956
2009-02-05,491.47532013949774
2009-02-06,507.8997700107707
2009-02-09,503.56266209389656
2009-02-10,485.41985448722545
2009-02-11,489.8247308766786
2009-02-12,492.2610160130236
2009-02-13,487.21594479487214
2009-02-16,488.2294521357909
2009-02-17,474.68401998062365
2009-02-18,470.1158177627097
2009-02-19,459.4270372118459
2009-02-20,452.6055026682347
2009-02-23,436.6301838332614
2009-02-24,445.9342210240857
2009-02-25,443.0948073729688
2009-02-26,440.0673060732535
2009-02-27,436.77524889820353
2009-03-02,417.7266447135832
2009-03-03,411.31321190974467
2009-03-04,423.28415928206795
2009-03-05,404.34576696620655
2009-03-06,399.2760400282316
2009-03-09,393.85969257618535
2009-03-10,414.23860908186145
2009-03-11,416.00978239224963
2009-03-12,429.96306693462606
2009-03-13,432.6717760295724
2009-03-16,430.6573299537797
2009-03-17,442.3283628310645
2009-03-18,449.4492404919335
2009-03-19,435.08596165004394
2009-03-20,430.9243985676433
2009-03-23,457.9790146831668
2009-03-24,451.0766172324704
2009-03-25,457.09927279384533
2009-03-26,468.8989732695912
2009-03-27,466.85995459319383
2009-03-30,452.91037216811867
2009-03-31,459.1172530545037
2009-04-01,469.7673798492835
2009-04-02,487.3242095938692
2009-04-03,496.7068197085459
2009-04-06,494.6197515497218
2009-04-07,486.7226264649321
2009-04-08,492.8128064588568
2009-04-09,519.4738853540961
2009-04-10,520.1348005851851
2009-04-13,519.9203175151171
2009-04-14,516.3134923314808
2009-04-15,527.2575611308674
2009-04-16,537.1991056736572
2009-04-17,547.220914047732
2009-04-20,524.1626803502139
2009-04-21,536.3397935673369
2009-04-22,536.9124532621712
2009-04-23,538.0599635128552
2009-04-24,545.0926045432371
2009-04-27,539.9649592866488
2009-04-28,538.6410329996137
2009-04-29,551.0858014843326
2009-04-30,556.4261841528868
2009-05-01,557.3267123095859
2009-05-04,578.2257805805598
2009-05-05,579.6226500727342
2009-05-06,589.5444945376688
2009-05-07,578.0693603993857
2009-05-08,593.9429867761974
2009-05-11,577.1711554707953
2009-05-12,571.739626110925
2009-05-13,549.7729857459361
2009-05-14,557.0859120103953
2009-05-15,556.0098761935419
2009-05-18,578.3679726591712
2009-05-19,580.8696970233815
2009-05-20,576.6294166335871
2009-05-21,569.14331213079
2009-05-22,561.387479467158
2009-05-25,562.1947879671804
2009-05-26,574.0237616478863
2009-05-27,572.3102701466008
2009-05-28,573.2938295612794
2009-05-29,573.5418102580569
2009-06-01,593.9931200164355
2009-06-02,592.7231514884534
2009-06-03,589.3127472856697
2009-06-04,594.2714794819387
2009-06-05,601.0761332572948
2009-06-08,599.1746549024792
2009-06-09,597.1043945103527
2009-06-10,599.9710899358598
2009-06-11,602.69724745995
2009-06-12,604.3625489770482
2009-06-15,592.7178054322817
2009-06-16,584.333828374833
2009-06-17,576.3436166934689
2009-06-18,574.2709470253473
2009-06-19,579.9574384599572
2009-06-22,561.7413798210565
2009-06-23,553.5433089459308
2009-06-24,563.5932395335832
2009-06-25,575.8826463958197
2009-06-26,576.2147340206483
2009-06-29,579.7381599672123
2009-06-30,577.8690684648816
2009-07-01,583.3360829796928
2009-07-02,571.8589415806714
2009-07-03,571.8776957291454
2009-07-06,569.1887870357807
2009-07-07,559.8254516517371
2009-07-08,554.6270781934443
2009-07-09,554.2429378675213
2009-07-10,553.3129600559762
2009-07-13,561.2762835900926
2009-07-14,570.1437528579563
2009-07-15,585.4958275999248
2009-07-16,589.53539612024
2009-07-17,588.943089007812
2009-07-20,596.2367310932575
2009-07-21,596.5909393632945
2009-07-22,599.9375103102304
2009-07-23,613.7778924892676
2009-07-24,619.1084812522888
2009-07-27,623.7230013725618
2009-07-28,624.152831796765
2009-07-29,625.1383702230287
2009-07-30,636.9050070682855
2009-07-31,637.4418400497394
2009-08-03,643.1564910847208
2009-08-04,648.7468069255839
2009-08-05,650.0874584035831
2009-08-06,649.0039411656339
2009-08-07,665.3938131052909
2009-08-10,666.9526332810558
2009-08-11,657.3683970035678
2009-08-12,662.1168549980622
2009-08-13,668.4303128061933
2009-08-14,665.3474168180381
2009-08-17,649.6220052786975
2009-08-18,657.4642858691183
2009-08-19,654.4076456481382
2009-08-20,664.3744951452037
2009-08-21,674.5566790409324
2009-08-24,679.1755002993613
2009-08-25,682.4186832738319
2009-08-26,684.8208164654349
2009-08-27,684.6072187374202
2009-08-28,684.3587132582728
2009-08-31,677.2614843788475
2009-09-01,664.6761093989811
2009-09-02,659.4158168549548
2009-09-03,667.9333536920502
2009-09-04,678.9299041045625
2009-09-07,681.0151667241371
2009-09-08,682.3858885781352
2009-09-09,687.581642994999
2009-09-10,694.6876606868994
2009-09-11,696.3102055272649
2009-09-14,697.5465733440687
2009-09-15,705.9767737902416
2009-09-16,717.7896650347908
2009-09-17,715.013370159373
2009-09-18,715.1914442864753
2009-09-21,712.2485636326849
2009-09-22,714.8060100068982
2009-09-23,709.1244328089642
2009-09-24,697.8325209085226
2009-09-25,695.0963797735783
2009-09-28,708.3257581462548
2009-09-29,713.278446887898
2009-09-30,708.495808274854
2009-10-01,693.8794669818943
2009-10-02,683.3487588585347
2009-10-05,693.5454823923467
2009-10-06,702.4239772269158
2009-10-07,706.7786393987628
2009-10-08,713.5537768841521
2009-10-09,717.8010995853574
2009-10-12,718.6091356718499
2009-10-13,714.9555735945223
2009-10-14,726.0668393549704
2009-10-15,725.5791098829055
2009-10-16,720.8431796489515
2009-10-19,725.3343473906499
2009-10-20,720.1313903691057
2009-10-21,713.0454294973802
2009-10-22,714.785915799483
2009-10-23,706.9192192784063
2009-10-26,700.0899438749409
2009-10-27,695.175365983359
2009-10-28,673.5788077508156
2009-10-29,686.1062271225869
2009-10-30,674.3547658051086
2009-11-02,669.384516725073
2009-11-03,675.4609583409583
2009-11-04,674.7890448769584
2009-11-05,684.6110927837882
2009-11-06,686.5529304139737
2009-11-09,697.0680845902937
2009-11-10,695.3250722099256
2009-11-11,701.206334990683
2009-11-12,697.948842739965
2009-11-13,702.9901890138623
2009-11-16,713.3296193884765
2009-11-17,715.6965712557372
2009-11-18,711.3367029162577
2009-11-19,700.6072218537906
2009-11-20,697.5477793559893
2009-11-23,702.0519434096343
2009-11-24,699.2547665082828
2009-11-25,697.0647259862442
2009-11-26,690.673599647126
2009-11-27,682.222418792279
2009-11-30,682.5882274605058
2009-12-01,692.4803800933018
2009-12-02,699.3882733008262
2009-12-03,695.0850376502898
2009-12-04,710.0357787122093
2009-12-07,711.4696364940386
2009-12-08,708.4610529610624
2009-12-09,705.2133140326868
2009-12-10,707.1705581753401
2009-12-11,716.2494352264052
2009-12-14,722.2276110510312
2009-12-15,723.9872620422794
2009-12-16,727.0093273963641
2009-12-17,729.4402542183441
2009-12-18,734.4986049099755
2009-12-21,738.8406441545945
2009-12-22,746.8769036910124
2009-12-23,748.1675194415388
2009-12-24,750.819318528807
2009-12-25,750.9716980144777
2009-12-28,750.8413602560834
2009-12-29,751.8857530588895
2009-12-30,756.8365649717631
2009-12-31,751.4471811943558
2010-01-01,751.4471811943558
2010-01-04,761.4057037657205
2010-01-05,764.8243542896081
2010-01-06,769.7040268445953
2010-01-07,776.391605928893
2010-01-08,780.2488316121428
2010-01-11,773.6690255791844
2010-01-12,765.0245316221858
2010-01-13,771.6352817048518
2010-01-14,777.3418623948719
2010-01-15,777.0961777765062
2010-01-18,777.6936904767973
2010-01-19,788.0043199166498
2010-01-20,786.6195166145988
2010-01-21,778.2218402087606
2010-01-22,761.4500360080855
2010-01-25,760.4032188513772
2010-01-26,757.9917578048462
2010-01-27,758.4552535443778
2010-01-28,758.0576317009051
2010-01-29,755.9836070999488
2010-02-01,762.513234434796
2010-02-02,768.6065964571833
2010-02-03,767.7799492899842
2010-02-04,753.1334267885129
2010-02-05,751.3105032571686
2010-02-08,743.7840144792702
2010-02-09,748.8188450411894
2010-02-10,752.9914262149052
2010-02-11,766.1353894300569
2010-02-12,768.8398753206873
2010-02-15,769.6377782140348
2010-02-16,774.3955172572227
2010-02-17,783.3804592817379
2010-02-18,788.5354976979262
2010-02-19,794.4813714047135
2010-02-22,794.3210286084557
2010-02-23,787.8321898191208
2010-02-24,788.4927325590892
2010-02-25,788.0755987467381
2010-02-26,784.8814951702338
2010-03-01,804.001185841466
2010-03-02,807.1318078686181
2010-03-03,804.219479105487
2010-03-04,810.7683026468525
2010-03-05,823.2312126450065
2010-03-08,823.8077448322189
2010-03-09,827.989503337361
2010-03-10,829.7310946289389
2010-03-11,830.3496644936181
2010-03-12,828.9339368711701
2010-03-15,831.1080754461342
2010-03-16,833.1603744656308
2010-03-17,841.8453498455608
2010-03-18,846.8395336628228
2010-03-19,844.8168264653926
2010-03-22,849.3609252054085
2010-03-23,855.5929131645074
2010-03-24,861.7971183986284
2010-03-25,861.0705335703599
2010-03-26,858.5451616368438
2010-03-29,859.5302410720204
2010-03-30,863.7700246692715
2010-03-31,854.8742266326789
2010-04-01,863.6833426031013
2010-04-02,863.8577051761388
2010-04-05,875.4687187066847
2010-04-06,888.7856884705642
2010-04-07,890.0433655457459
2010-04-08,887.896085972652
2010-04-09,890.067960477354
2010-04-12,883.1974079783746
2010-04-13,884.4218259919816
2010-04-14,893.9527306181742
2010-04-15,898.7568023436118
2010-04-16,890.855785124545
2010-04-19,886.0320468360361
2010-04-20,899.1818881409997
2010-04-21,909.0592243670236
2010-04-22,917.6157504769545
2010-04-23,922.4202751264104
2010-04-26,925.8461620824293
2010-04-27,905.0389355571963
2010-04-28,905.8297923697346
2010-04-29,919.2888067461639
2010-04-30,903.2972547711411
2010-05-03,919.2070534782708
2010-05-04,902.4013879891199
2010-05-05,897.2154241098342
2010-05-06,880.7785674392062
2010-05-07,856.6111284214804
2010-05-10,892.6499272179211
2010-05-11,901.8095996839852
2010-05-12,920.5640114231303
2010-05-13,924.4590110254701
2010-05-14,913.234413543661
2010-05-17,911.669438457976
2010-05-18,900.889223097315
2010-05-19,885.9936650670063
2010-05-20,849.8568809535091
2010-05-21,845.2451751043104
2010-05-24,850.4771341798556
2010-05-25,843.353593882729
2010-05-26,854.9993322120839
2010-05-27,883.0066063348646
2010-05-28,875.9374474631387
2010-05-31,881.1827632508212
2010-06-01,862.6430147648306
2010-06-02,880.0866131787308
2010-06-03,889.5600057418807
2010-06-04,870.2212670753595
2010-06-07,858.5907668214959
2010-06-08,857.3977426921379
2010-06-09,855.842825102443
2010-06-10,875.0536819736044
2010-06-11,883.788113289049
2010-06-14,881.8788363092052
2010-06-15,895.0993506231143
2010-06-16,892.5422354091049
2010-06-17,890.0664868120213
2010-06-18,891.4573836946034
2010-06-21,892.8607458871012
2010-06-22,886.329802291684
2010-06-23,884.0058284365587
2010-06-24,867.7065945888367
2010-06-25,874.7511695543056
2010-06-28,872.4262189728291
2010-06-29,852.7126226920692
2010-06-30,841.6187239788546
2010-07-01,821.0485551810103
2010-07-02,810.7706840684949
2010-07-05,813.8531019881336
2010-07-06,810.8653339418256
2010-07-07,829.7881330640241
2010-07-08,838.9769970289574
2010-07-09,850.8081310010375
2010-07-12,850.591508839882
2010-07-13,863.322587756643
2010-07-14,859.0220866266098
2010-07-15,846.5971447784277
2010-07-16,823.2268112573273
2010-07-19,821.9875430231716
2010-07-20,834.254347885425
2010-07-21,834.6231506556669
2010-07-22,849.4439052230467
2010-07-23,865.6636440992223
2010-07-26,871.9187070781816
2010-07-27,868.4323610267314
2010-07-28,859.0111967230931
2010-07-29,856.6758852040814
2010-07-30,859.598529493446
2010-08-02,867.4907000591604
2010-08-03,861.0738568141911
2010-08-04,870.2698192889027
2010-08-05,866.115099700052
2010-08-06,855.9646914616505
2010-08-09,866.7242214497472
2010-08-10,862.0096731812131
2010-08-11,847.6206070104664
2010-08-12,845.0931962187793
2010-08-13,848.647586472851
2010-08-16,846.7517674170988
2010-08-17,858.1763779010897
2010-08-18,860.7656036754703
2010-08-19,847.9328860940717
2010-08-20,853.1778135388653
2010-08-23,851.614999168432
2010-08-24,839.401933681466
2010-08-25,844.033760936566
2010-08-26,837.698740008317
2010-08-27,850.7209513722871
2010-08-30,844.6981083508564
2010-08-31,843.0254225514617
2010-09-01,861.1672517412452
2010-09-02,868.2814413492686
2010-09-03,876.9345582506778
2010-09-06,878.979724105252
2010-09-07,876.0347754602444
2010-09-08,880.1639546239261
2010-09-09,885.4485441058197
2010-09-10,888.5368121252351
2010-09-13,894.6498816505772
2010-09-14,888.1317056240582
2010-09-15,887.1515281818466
2010-09-16,878.6225443135615
2010-09-17,884.5308110075292
2010-09-20,896.0090829988442
2010-09-21,889.9899882124412
2010-09-22,869.413493044669
2010-09-23,867.1518411581302
2010-09-24,877.2677040433391
2010-09-27,878.232993297902
2010-09-28,878.3092331724362
2010-09-29,877.2240170329305
2010-09-30,874.5925292980971
2010-10-01,873.6841264386998
2010-10-04,872.1647635999606
2010-10-05,878.2594863779578
2010-10-06,878.0271443926413
2010-10-07,874.871156909542
2010-10-08,879.8794765371679
2010-10-11,884.4041390173437
2010-10-12,887.5795623816632
2010-10-13,893.1827405832885
2010-10-14,887.3669733597075
2010-10-15,888.4328042084695
2010-10-18,894.1538691860543
2010-10-19,891.6709614371865
2010-10-20,890.0723074100308
2010-10-21,888.7351891290173
2010-10-22,894.2160861878422
2010-10-25,897.0537786066253
2010-10-26,901.0617704852731
2010-10-27,898.6884902792291
2010-10-28,892.7473142359473
2010-10-29,894.945941393831
2010-11-01,896.9015508282234
2010-11-02,897.6070849035441
2010-11-03,899.5280971472321
2010-11-04,905.8742508031924
2010-11-05,919.9358803729979
2010-11-08,926.2097946206162
2010-11-09,919.3751422848612
2010-11-10,932.1200087626115
2010-11-11,930.4327582257802
2010-11-12,915.7790775027515
2010-11-15,922.4050106956787
2010-11-16,907.171027217073
2010-11-17,909.1214977824917
2010-11-18,918.1891726262372
2010-11-19,916.2658024458894
2010-11-22,920.8149154174092
2010-11-23,918.1177619320042
2010-11-24,932.5955188756371
2010-11-25,935.6932909211254
2010-11-26,937.238379086933
2010-11-29,941.942740558576
2010-11-30,943.1701314012432
2010-12-01,958.3293400944278
2010-12-02,967.4485925682201
2010-12-03,960.0127296476742
2010-12-06,969.0308484971225
2010-12-07,970.4197414279648
2010-12-08,976.7771196114911
2010-12-09,981.852702311973
2010-12-10,985.8224452885086
2010-12-13,977.2945284496491
2010-12-14,978.8709756774691
2010-12-15,977.9466069543155
2010-12-16,989.549447134838
2010-12-17,993.826093187541
2010-12-20,998.6827963738541
2010-12-21,1006.3456217048024
2010-12-22,1012.8157197481872
2010-12-23,1014.1693990156613
2010-12-24,1010.7378743984091
2010-12-27,1009.3828710749617
2010-12-28,1010.9653079382671
2010-12-29,1014.9971215890988
2010-12-30,1006.3114580444416
