Date,ACWI ex USA SMALL VALUE
1999-04-27,338.1867019466743
1999-04-28,340.10870518901356
1999-04-29,341.47580517858694
1999-04-30,344.0240748097684
1999-05-03,345.2564923110056
1999-05-04,347.09381436601865
1999-05-05,346.14525260709183
1999-05-06,348.0632715077506
1999-05-07,346.8410724881705
1999-05-10,347.98565542975643
1999-05-11,349.04957546136467
1999-05-12,349.59504833905146
1999-05-13,349.21865952393773
1999-05-14,347.1563153890492
1999-05-17,343.1132342759105
1999-05-18,343.80004873795144
1999-05-19,341.9578587047889
1999-05-20,342.40863818510184
1999-05-21,343.76780450885343
1999-05-24,343.3830104331192
1999-05-25,341.5261952442443
1999-05-26,344.25442218789016
1999-05-27,344.7774269791659
1999-05-28,344.27294923783666
1999-05-31,344.72443504257126
1999-06-01,345.96662634985495
1999-06-02,348.643192110983
1999-06-03,348.71345527020156
1999-06-04,351.22048677412073
1999-06-07,354.75576850401967
1999-06-08,354.14755929222343
1999-06-09,355.57591150670936
1999-06-10,356.7306987590694
1999-06-11,358.7667956428149
1999-06-14,359.1140346780934
1999-06-15,358.03083825164856
1999-06-16,362.1261623111068
1999-06-17,364.4837306083111
1999-06-18,363.28014825878796
1999-06-21,366.89743494056614
1999-06-22,368.4793935166228
1999-06-23,368.138772593134
1999-06-24,366.2672084951324
1999-06-25,363.27861936343925
1999-06-28,366.1591949493567
1999-06-29,367.56217410251844
1999-06-30,368.6390426719287
1999-07-01,373.71284065769083
1999-07-02,376.5630545226359
1999-07-05,379.22297883671183
1999-07-06,378.82712190652626
1999-07-07,379.0930760723236
1999-07-08,379.9354180033793
1999-07-09,380.0916438467778
1999-07-12,382.8729506970627
1999-07-13,381.1948886286814
1999-07-14,381.67662573362
1999-07-15,381.5889468942815
1999-07-16,380.714734404494
1999-07-19,383.67649778875017
1999-07-20,377.33423329667926
1999-07-21,374.2177800809898
1999-07-22,372.73787229855543
1999-07-23,371.2529428621418
1999-07-26,365.5094158577099
1999-07-27,365.7510922605354
1999-07-28,367.8805063088091
1999-07-29,367.0811667631449
1999-07-30,367.9581906333847
1999-08-02,367.35401654086945
1999-08-03,367.63005284183345
1999-08-04,366.2644226829669
1999-08-05,361.49690255064934
1999-08-06,360.5706694231587
1999-08-09,362.19380295745793
1999-08-10,361.12609017270313
1999-08-11,361.8145538578202
1999-08-12,364.4097434260429
1999-08-13,366.407335993316
1999-08-16,370.20207412752393
1999-08-17,371.5739911526948
1999-08-18,373.49820239095675
1999-08-19,372.4850518158529
1999-08-20,373.6463010944587
1999-08-23,377.74191040667097
1999-08-24,378.483103371365
1999-08-25,381.0956055658002
1999-08-26,380.56942423881657
1999-08-27,379.7933159756685
1999-08-30,381.01783416321746
1999-08-31,379.4959403943363
1999-09-01,380.4940418122588
1999-09-02,376.9484873512402
1999-09-03,379.2932844285103
1999-09-06,382.41592175822944
1999-09-07,381.1434966066742
1999-09-08,379.86900537923657
1999-09-09,384.74412743426774
1999-09-10,388.0570867697928
1999-09-13,393.9924127862024
1999-09-14,392.6707965759432
1999-09-15,393.1997871327434
1999-09-16,389.75197464720765
1999-09-17,388.4784432581084
1999-09-20,388.40924431241683
1999-09-21,387.4387162355732
1999-09-22,383.5713943536612
1999-09-23,384.8399752220152
1999-09-24,378.77855104415835
1999-09-27,376.66623568169314
1999-09-28,376.9157456448061
1999-09-29,372.605229387148
1999-09-30,375.0812679248119
1999-10-01,376.23999572741553
1999-10-04,375.52312979335767
1999-10-05,375.0239171297427
1999-10-06,374.46722090018767
1999-10-07,375.23797611903416
1999-10-08,376.8392336244478
1999-10-11,377.92890782346586
1999-10-12,376.38104492871236
1999-10-13,371.6023793046203
1999-10-14,370.2623187797448
1999-10-15,365.6092013349337
1999-10-18,360.5421053814032
1999-10-19,361.8883236110907
1999-10-20,365.8826641510717
1999-10-21,364.44289269750175
1999-10-22,367.1623859290043
1999-10-25,368.3376145943409
1999-10-26,369.3771381092935
1999-10-27,369.44950853989144
1999-10-28,368.8665810477912
1999-10-29,371.76411309932973
1999-11-01,372.5710496200869
1999-11-02,373.730321209785
1999-11-03,373.2859178387987
1999-11-04,375.43867739475917
1999-11-05,374.50409781527276
1999-11-08,375.9046364567869
1999-11-09,376.47751084711103
1999-11-10,376.1962145611414
1999-11-11,374.647201008138
1999-11-12,375.907154733044
1999-11-15,375.34289819518466
1999-11-16,374.71663884422304
1999-11-17,375.4729918723185
1999-11-18,379.1875534357958
1999-11-19,380.32779547225437
1999-11-22,381.4501750902056
1999-11-23,382.75745238356103
1999-11-24,382.4132579398458
1999-11-25,381.3194595279237
1999-11-26,384.8928342273277
1999-11-29,386.37921756890785
1999-11-30,385.5173583760804
1999-12-01,385.4066035616448
1999-12-02,386.6391372030135
1999-12-03,388.5098347132547
1999-12-06,383.6329078433277
1999-12-07,383.4776629954149
1999-12-08,381.65610359504217
1999-12-09,382.7563437336725
1999-12-10,384.68727920098513
1999-12-13,386.0787981642439
1999-12-14,385.80704681228866
1999-12-15,384.205676588293
1999-12-16,381.4012176376598
1999-12-17,383.3346064125598
1999-12-20,383.5621495902929
1999-12-21,383.35680803519915
1999-12-22,385.3400367234585
1999-12-23,384.24972690306896
1999-12-24,385.3507801352232
1999-12-27,387.674937985516
1999-12-28,388.8775646106614
1999-12-29,390.9402393937403
1999-12-30,394.09576463918046
1999-12-31,394.24936912001004
2000-01-03,394.4046936210495
2000-01-04,387.3040855851667
2000-01-05,382.21098297471156
2000-01-06,380.7946235810577
2000-01-07,385.6389393663094
2000-01-10,389.2668405042741
2000-01-11,388.5267141907089
2000-01-12,389.23480128226686
2000-01-13,391.8108415421274
2000-01-14,397.09775452319064
2000-01-17,403.06347381048516
2000-01-18,401.4916421999186
2000-01-19,399.43503611414883
2000-01-20,401.10223510949123
2000-01-21,400.7795105633639
2000-01-24,401.44473772345617
2000-01-25,397.5495380331494
2000-01-26,399.8355811782133
2000-01-27,404.84318356720746
2000-01-28,404.73532693121894
2000-01-31,402.0305595217765
2000-02-01,403.0774245060778
2000-02-02,402.8373436266129
2000-02-03,400.4345504611252
2000-02-04,403.1870088655553
2000-02-07,403.5253989686772
2000-02-08,401.7095601233431
2000-02-09,400.76475474741903
2000-02-10,400.7352506165281
2000-02-11,400.2422955823029
2000-02-14,400.2023898716001
2000-02-15,396.9468131027106
2000-02-16,396.50561693872277
2000-02-17,395.80896277834427
2000-02-18,396.06124972277377
2000-02-21,392.94218127821205
2000-02-22,386.94437434222334
2000-02-23,388.7510122277438
2000-02-24,391.44915719168534
2000-02-25,397.8460971683636
2000-02-28,401.13398084812053
2000-02-29,403.141772862488
2000-03-01,407.2290197173586
2000-03-02,408.8357010300946
2000-03-03,410.91627341024616
2000-03-06,411.03733546869717
2000-03-07,411.89006063356135
2000-03-08,409.79672214560446
2000-03-09,408.9560823208203
2000-03-10,412.01138182371204
2000-03-13,407.81422517894623
2000-03-14,407.6838549192514
2000-03-15,402.4609539394589
2000-03-16,402.73861968138834
2000-03-17,406.8620594321322
2000-03-20,406.4522380135813
2000-03-21,405.3680314085372
2000-03-22,408.72793878805294
2000-03-23,406.34219511480717
2000-03-24,408.0498191090179
2000-03-27,411.814588204018
2000-03-28,413.8889532508056
2000-03-29,418.1547655640022
2000-03-30,413.22080770826625
2000-03-31,415.80112165220726
2000-04-03,412.9416246510469
2000-04-04,410.1143814294221
2000-04-05,404.4334224482854
2000-04-06,408.6628010174125
2000-04-07,410.8303649882376
2000-04-10,411.18661416840496
2000-04-11,407.5703430741767
2000-04-12,410.3370451435796
2000-04-13,408.58629702945814
2000-04-14,406.139611056761
2000-04-17,392.376957053106
2000-04-18,397.60406238874384
2000-04-19,402.24301016678595
2000-04-20,403.0351829683481
2000-04-21,402.0222187915519
2000-04-24,402.113877909649
2000-04-25,405.95647140723213
2000-04-26,407.476379812123
2000-04-27,409.1732208560937
2000-04-28,409.1649212360275
2000-05-01,411.02802909315653
2000-05-02,414.19998516739963
2000-05-03,418.25621881919596
2000-05-04,418.15973799835484
2000-05-05,418.71534308444353
2000-05-08,418.67266476219254
2000-05-09,414.24647231451894
2000-05-10,410.1757134226071
2000-05-11,410.7449165912159
2000-05-12,412.94255611180154
2000-05-15,410.0257384871612
2000-05-16,415.49194190461805
2000-05-17,418.85221259583386
2000-05-18,416.77833758151667
2000-05-19,417.51563348117435
2000-05-22,409.25809532402366
2000-05-23,406.4863106504613
2000-05-24,402.3420716832516
2000-05-25,404.7425618279011
2000-05-26,398.48512029704364
2000-05-29,399.1880134424512
2000-05-30,400.0648101587
2000-05-31,401.9086403759522
2000-06-01,401.4915876336275
2000-06-02,401.96103976662715
2000-06-05,405.4596803353879
2000-06-06,403.8135629386721
2000-06-07,404.9772555197593
2000-06-08,405.98500203642084
2000-06-09,406.7056200401822
2000-06-12,407.8634981127495
2000-06-13,404.6620010171858
2000-06-14,405.9729985128625
2000-06-15,406.7511721271135
2000-06-16,405.2600730677049
2000-06-19,405.36129145173294
2000-06-20,407.6163169086639
2000-06-21,410.2817263833644
2000-06-22,413.6653397839508
2000-06-23,413.6063883296944
2000-06-26,412.03930795416034
2000-06-27,411.7030157545619
2000-06-28,412.07257370172124
2000-06-29,410.6022037097021
2000-06-30,410.53577491006774
2000-07-03,415.4940106641311
2000-07-04,415.95548412348455
2000-07-05,413.0125180948349
2000-07-06,412.6006472724316
2000-07-07,415.6820612001691
2000-07-10,417.93309472031564
2000-07-11,419.28721228093934
2000-07-12,419.96445734306883
2000-07-13,419.9990808065371
2000-07-14,420.44702969796947
2000-07-17,420.7180397134527
2000-07-18,418.6939841219411
2000-07-19,420.51634236912986
2000-07-20,421.1987019215741
2000-07-21,418.262605268051
2000-07-24,415.5074119857212
2000-07-25,412.48417813842855
2000-07-26,411.74973204236005
2000-07-27,410.59786478215574
2000-07-28,411.17123989455155
2000-07-31,408.8842257442317
2000-08-01,411.83706986689396
2000-08-02,416.0520397154934
2000-08-03,418.20160626632304
2000-08-04,418.4988017717383
2000-08-07,418.50379049649155
2000-08-08,421.51721269953543
2000-08-09,423.73543892825137
2000-08-10,420.34834237373497
2000-08-11,423.8017968472514
2000-08-14,425.0026288406615
2000-08-15,423.34746527909135
2000-08-16,425.0253666523083
2000-08-17,423.6504285031045
2000-08-18,426.16263958763034
2000-08-21,427.1194396381153
2000-08-22,430.02656857257034
2000-08-23,431.2598569148833
2000-08-24,429.3521399563419
2000-08-25,429.55699816411123
2000-08-28,431.01143829071077
2000-08-29,431.76787486226607
2000-08-30,431.28888844369817
2000-08-31,433.4423930145888
2000-09-01,431.4570717850304
2000-09-04,433.17584129661697
2000-09-05,436.153967879243
2000-09-06,437.7873718510707
2000-09-07,439.3340153260224
2000-09-08,440.138139860549
2000-09-11,438.88021030374284
2000-09-12,435.4857938066183
2000-09-13,433.89046262639897
2000-09-14,434.71874573792314
2000-09-15,433.37348434628933
2000-09-18,432.2668074038184
2000-09-19,431.00063472341844
2000-09-20,435.3258993174669
2000-09-21,431.5053942450926
2000-09-22,417.69906693243104
2000-09-25,423.8971016292656
2000-09-26,420.47119499016657
2000-09-27,418.9885347835818
2000-09-28,417.0339860775845
2000-09-29,420.11433016350435
2000-10-02,418.83574544709165
2000-10-03,420.51281426532483
2000-10-04,419.62267741592495
2000-10-05,420.7545661873092
2000-10-06,421.09559370461125
2000-10-09,418.28313991177583
2000-10-10,417.5678490245998
2000-10-11,412.15237472622124
2000-10-12,413.96059634423466
2000-10-13,411.6058804271769
2000-10-16,416.4413033281711
2000-10-17,413.6715646353687
2000-10-18,410.1474719514217
2000-10-19,412.62480804739687
2000-10-20,417.64058386223684
2000-10-23,418.1298326823149
2000-10-24,419.045872140431
2000-10-25,419.6746057256418
2000-10-26,418.5202447664149
2000-10-27,414.61433591646534
2000-10-30,413.46495989412705
2000-10-31,413.116570433692
2000-11-01,414.66255813942456
2000-11-02,415.1048100396168
2000-11-03,416.4287506497628
2000-11-06,419.3968466552723
2000-11-07,419.1078331527654
2000-11-08,420.37082345512476
2000-11-09,417.72402814610405
2000-11-10,415.12596238967035
2000-11-13,412.0306015447704
2000-11-14,413.8622498424994
2000-11-15,413.0918448863024
2000-11-16,412.9266625086308
2000-11-17,412.82291513336645
2000-11-20,411.582629338955
2000-11-21,409.8489523043497
2000-11-22,409.2801024652128
2000-11-23,408.1415358450097
2000-11-24,410.7839247791993
2000-11-27,411.150973948155
2000-11-28,408.03589649852927
2000-11-29,403.95746794590593
2000-11-30,399.7644637650866
2000-12-01,402.47196402548127
2000-12-04,398.4291827076865
2000-12-05,400.6862490078498
2000-12-06,402.97470465477426
2000-12-07,400.1026438473855
2000-12-08,402.4278099086339
2000-12-11,408.7434776979901
2000-12-12,407.547882187912
2000-12-13,406.6551264793114
2000-12-14,402.3818555967435
2000-12-15,396.4383007170705
2000-12-18,395.3151966724006
2000-12-19,394.1382323172432
2000-12-20,386.5880616605394
2000-12-21,381.53354199090757
2000-12-22,380.93493423043594
2000-12-25,382.8913199020025
2000-12-26,380.3644323515786
2000-12-27,381.082157185687
2000-12-28,383.3398688376721
2000-12-29,381.90421461144575
2001-01-01,382.00209839783366
2001-01-02,379.9255753105142
2001-01-03,378.75082488738343
2001-01-04,380.4174949002534
2001-01-05,379.0861782873856
2001-01-08,379.63544964205215
2001-01-09,380.391778626589
2001-01-10,379.6466521600328
2001-01-11,375.98704459898244
2001-01-12,376.72583277710606
2001-01-15,378.61531849898637
2001-01-16,380.7783147786093
2001-01-17,385.16469739404016
2001-01-18,383.75384159752383
2001-01-19,388.826444832894
2001-01-22,389.30936489373477
2001-01-23,388.7230397299254
2001-01-24,392.0565736465991
2001-01-25,394.5670430228565
2001-01-26,393.4034287053088
2001-01-29,395.3771957119458
2001-01-30,394.90473464611716
2001-01-31,395.959554144331
2001-02-01,395.4647588720708
2001-02-02,397.9053596204344
2001-02-05,395.7862955494547
2001-02-06,398.2489452454071
2001-02-07,395.54205216013725
2001-02-08,398.5698657339728
2001-02-09,396.59281314677713
2001-02-12,395.69354156319883
2001-02-13,398.85147026461584
2001-02-14,399.7666543007995
2001-02-15,405.9375258252251
2001-02-16,402.2996556394616
2001-02-19,400.05538842645456
2001-02-20,405.16868509500495
2001-02-21,400.70987804552766
2001-02-22,399.7581156198779
2001-02-23,400.2217165753442
2001-02-26,401.21138715619725
2001-02-27,399.8380807434208
2001-02-28,397.72927809654567
2001-03-01,393.4720653709615
2001-03-02,389.67204806912315
2001-03-05,391.3744654825272
2001-03-06,393.8564235727813
2001-03-07,394.01456082536566
2001-03-08,393.88310907724383
2001-03-09,393.4451721514864
2001-03-12,388.4208555558171
2001-03-13,386.41507404412715
2001-03-14,383.94937937090043
2001-03-15,384.76424505897864
2001-03-16,385.7374086474845
2001-03-19,385.2162741592511
2001-03-20,384.0767438072016
2001-03-21,385.46941375095656
2001-03-22,382.7778496296921
2001-03-23,383.9211875344694
2001-03-26,389.20817159381056
2001-03-27,389.1399178856511
2001-03-28,392.17713059765265
2001-03-29,391.6311661257835
2001-03-30,389.1494036163623
2001-04-02,387.95088276260697
2001-04-03,385.42725241306067
2001-04-04,381.13008653628424
2001-04-05,386.8296049439508
2001-04-06,387.2278039211871
2001-04-09,385.6976352857215
2001-04-10,390.89980119171287
2001-04-11,394.39171066225185
2001-04-12,394.808283358584
2001-04-13,395.3512845984692
2001-04-16,397.5377563354776
2001-04-17,398.33274678487766
2001-04-18,405.13049508845677
2001-04-19,403.2157716475808
2001-04-20,399.5189942027419
2001-04-23,400.9383808755134
2001-04-24,403.0665054397653
2001-04-25,403.314603039448
2001-04-26,404.3696185410809
2001-04-27,406.8344468923685
2001-04-30,410.57252627113076
2001-05-01,413.3113915671295
2001-05-02,414.32527711624675
2001-05-03,414.75592604760965
2001-05-04,413.87707555966483
2001-05-07,415.37723631280795
2001-05-08,415.4974899181908
2001-05-09,414.39517117665173
2001-05-10,415.6708110922882
2001-05-11,418.3947102131629
2001-05-14,417.1605332022995
2001-05-15,416.615859493243
2001-05-16,414.5566389125706
2001-05-17,419.4879945641848
2001-05-18,421.1140675299702
2001-05-21,424.3205995075365
2001-05-22,427.6709565291207
2001-05-23,431.9877073358535
2001-05-24,432.86500358791545
2001-05-25,433.2274532980991
2001-05-28,431.4957906722839
2001-05-29,433.6876787499331
2001-05-30,430.53910245656107
2001-05-31,434.0571384302705
2001-06-01,435.2574528577834
2001-06-04,435.1932240523522
2001-06-05,434.4946069237119
2001-06-06,434.4426193693221
2001-06-07,433.9142517518452
2001-06-08,435.4782017332415
2001-06-11,435.9982543363837
2001-06-12,430.05691985490193
2001-06-13,430.2925972051146
2001-06-14,426.3947717664147
2001-06-15,422.57754729596326
2001-06-18,420.8909073182889
2001-06-19,421.8030388616235
2001-06-20,420.99908905305153
2001-06-21,422.147233447746
2001-06-22,423.80574305648304
2001-06-25,422.3640383008319
2001-06-26,421.38585764411357
2001-06-27,421.0168205683443
2001-06-28,422.8299699181687
2001-06-29,426.20959369978175
2001-07-02,425.5614414170814
2001-07-03,425.16435091444936
2001-07-04,424.14225768564796
2001-07-05,424.86771784311003
2001-07-06,418.6445944976561
2001-07-09,414.15429166047727
2001-07-10,412.6236671736555
2001-07-11,408.28350156150185
2001-07-12,413.4337753453924
2001-07-13,412.57261312112644
2001-07-16,410.32361289644473
2001-07-17,409.6967931962236
2001-07-18,403.4378834771486
2001-07-19,404.6264101676915
2001-07-20,403.79694566535335
2001-07-23,401.8963525424722
2001-07-24,399.62531666901043
2001-07-25,398.0819517738534
2001-07-26,399.77745592305104
2001-07-27,402.06741266313617
2001-07-30,399.62547930485397
2001-07-31,401.8083532880929
2001-08-01,403.56814540125765
2001-08-02,406.40145097404877
2001-08-03,404.557502533327
2001-08-06,405.29112829649176
2001-08-07,405.92744384034984
2001-08-08,406.214229876319
2001-08-09,399.4844136902059
2001-08-10,399.0547116730418
2001-08-13,397.42916716170924
2001-08-14,400.28615073409475
2001-08-15,399.47306640018536
2001-08-16,398.7041832989291
2001-08-17,396.89741072851336
2001-08-20,395.3125780476459
2001-08-21,397.57081801765185
2001-08-22,396.0383209324593
2001-08-23,397.59507730447297
2001-08-24,397.9447192622361
2001-08-27,399.89042796353414
2001-08-28,398.94497885542296
2001-08-29,397.9674184850183
2001-08-30,395.48901385279936
2001-08-31,394.13508840827507
2001-09-03,390.95463392511624
2001-09-04,395.62109034390517
2001-09-05,393.276374898592
2001-09-06,390.12286783885384
2001-09-07,384.7009740808291
2001-09-10,379.3284605354127
2001-09-11,372.6645185579936
2001-09-12,361.34872895131423
2001-09-13,361.5537517933767
2001-09-14,356.1560416425848
2001-09-17,347.2597294359961
2001-09-18,347.7141584282965
2001-09-19,347.5831231296647
2001-09-20,342.21041387982285
2001-09-21,336.69269274139623
2001-09-24,339.6920623234291
2001-09-25,340.7476495177741
2001-09-26,343.29569833062675
2001-09-27,342.00312796521
2001-09-28,349.9861438593588
2001-10-01,349.6339960191395
2001-10-02,349.75481730777653
2001-10-03,348.4987755838488
2001-10-04,354.1709116420663
2001-10-05,353.04962298155885
2001-10-08,351.33270957287186
2001-10-09,351.57327639766504
2001-10-10,353.0124175319418
2001-10-11,359.5309329080123
2001-10-12,359.0698681776554
2001-10-15,358.6452620768558
2001-10-16,359.6989357600083
2001-10-17,362.6304941272112
2001-10-18,360.8000233368885
2001-10-19,361.48315427510244
2001-10-22,363.42000771826616
2001-10-23,366.3685951206708
2001-10-24,366.71936419374725
2001-10-25,367.2758677428088
2001-10-26,368.76213857413376
2001-10-29,365.5233972032262
2001-10-30,361.3650839717024
2001-10-31,363.3987411344665
2001-11-01,362.1786167064266
2001-11-02,362.79689078711357
2001-11-05,366.65071895872137
2001-11-06,368.34702074419056
2001-11-07,367.50680230796536
2001-11-08,371.5529531525639
2001-11-09,370.50591949478
2001-11-12,369.25366044836784
2001-11-13,372.87638982769806
2001-11-14,374.1458432847245
2001-11-15,376.77948795229736
2001-11-16,376.28783678095635
2001-11-19,380.51464147939606
2001-11-20,379.483046453306
2001-11-21,380.87842733965306
2001-11-22,380.82127525061117
2001-11-23,382.0946066444865
2001-11-26,384.8039997790728
2001-11-27,383.20677106542007
2001-11-28,379.8009612749171
2001-11-29,378.6052893116128
2001-11-30,377.5354744640208
2001-12-03,376.68514747287117
2001-12-04,377.0460876931785
2001-12-05,381.2369774272325
2001-12-06,382.5473306973001
2001-12-07,382.32925570455285
2001-12-10,382.2222861333834
2001-12-11,380.2518278205495
2001-12-12,380.36930194860844
2001-12-13,376.78071083793606
2001-12-14,373.1025265563506
2001-12-17,371.73083128639576
2001-12-18,371.1428179609169
2001-12-19,369.77614469501003
2001-12-20,370.6300896438566
2001-12-21,372.9281934547956
2001-12-24,375.8722922273808
2001-12-25,376.6808017492947
2001-12-26,375.7352106232388
2001-12-27,375.39840838324164
2001-12-28,380.19018603331966
2001-12-31,379.5881271586204
2002-01-01,379.56442590857887
2002-01-02,376.1792291756785
2002-01-03,379.5925794940422
2002-01-04,383.8536965623067
2002-01-07,386.2544272253061
2002-01-08,384.17296363713126
2002-01-09,384.59715959934533
2002-01-10,382.003091362737
2002-01-11,382.58253778742915
2002-01-14,380.4479878149899
2002-01-15,379.64292885172813
2002-01-16,380.226764224568
2002-01-17,381.2509137183573
2002-01-18,382.2499733558662
2002-01-21,384.32207992920524
2002-01-22,382.75957180874695
2002-01-23,382.29309580906227
2002-01-24,384.8884460620401
2002-01-25,389.51615661343175
2002-01-28,392.4298552197865
2002-01-29,391.7099189673441
2002-01-30,389.79609756208913
2002-01-31,391.6364430262737
2002-02-01,391.5300982149302
2002-02-04,389.27224923137555
2002-02-05,386.03341551273485
2002-02-06,386.31394561561467
2002-02-07,385.53666060306927
2002-02-08,385.5146716524026
2002-02-11,386.0606559399096
2002-02-12,389.13089662203436
2002-02-13,391.8097087448551
2002-02-14,395.1531315767063
2002-02-15,394.79426099731535
2002-02-18,396.3244994340035
2002-02-19,392.67096725749815
2002-02-20,392.3089941652348
2002-02-21,394.27274201973427
2002-02-22,391.7366200642707
2002-02-25,393.28576268567474
2002-02-26,394.7714620780161
2002-02-27,399.8042000959058
2002-02-28,400.8032599921166
2002-03-01,403.58025847184877
2002-03-04,409.2390950186297
2002-03-05,409.1630070865534
2002-03-06,408.92231808746703
2002-03-07,412.6915468580215
2002-03-08,414.5852218992758
2002-03-11,417.40285468081805
2002-03-12,415.9243317872144
2002-03-13,413.8431327173389
2002-03-14,412.4598993161302
2002-03-15,413.7135860156091
2002-03-18,414.3363384761809
2002-03-19,415.7911991769084
2002-03-20,416.14855346077525
2002-03-21,416.9875533037823
2002-03-22,418.46787796361207
2002-03-25,418.66377545199776
2002-03-26,418.06811876402645
2002-03-27,421.94047294622794
2002-03-28,422.3215771412413
2002-03-29,420.59947331948075
2002-04-01,417.8967056753976
2002-04-02,418.4616336179414
2002-04-03,420.6418916113804
2002-04-04,421.7312709050956
2002-04-05,424.9352411074248
2002-04-08,426.6088470611138
2002-04-09,424.6838855765447
2002-04-10,425.4407275393014
2002-04-11,423.3653799597641
2002-04-12,424.14978321598556
2002-04-15,424.812929888976
2002-04-16,426.8974469300779
2002-04-17,428.69705833352555
2002-04-18,429.1513149435246
2002-04-19,430.8526692924597
2002-04-22,431.8079497755796
2002-04-23,431.0124569874092
2002-04-24,430.59482011075426
2002-04-25,427.9762149380023
2002-04-26,427.83617667387074
2002-04-29,425.4750491543062
2002-04-30,424.314232428199
2002-05-01,424.3605096786619
2002-05-02,426.14204502693104
2002-05-03,424.5820042747489
2002-05-06,422.53849063552025
2002-05-07,421.1879763163563
2002-05-08,424.53615379552684
2002-05-09,425.1709242283479
2002-05-10,424.1139784773753
2002-05-13,424.30437059391284
2002-05-14,426.90185902563917
2002-05-15,428.2751799255449
2002-05-16,429.10695047749283
2002-05-17,428.18313909541
2002-05-20,428.26399441385894
2002-05-21,429.69142976327237
2002-05-22,428.0671411221643
2002-05-23,429.10844990688054
2002-05-24,431.21527096261536
2002-05-27,433.14166183942206
2002-05-28,430.4948727137784
2002-05-29,428.0699746438133
2002-05-30,426.4947966460154
2002-05-31,427.2594893933312
2002-06-03,426.8114012489357
2002-06-04,422.3394941875338
2002-06-05,423.3803157404639
2002-06-06,420.8043935211036
2002-06-07,418.0656401055889
2002-06-10,418.9345774088996
2002-06-11,419.9717768981244
2002-06-12,416.5248449093848
2002-06-13,413.8240377880933
2002-06-14,406.4630717970701
2002-06-17,407.2510290692711
2002-06-18,406.89271403748955
2002-06-19,399.9832004850523
2002-06-20,396.71181491291185
2002-06-21,395.95585619648176
2002-06-24,391.92047884833045
2002-06-25,393.59080053204207
2002-06-26,383.47910419623264
2002-06-27,387.09623912190114
2002-06-28,390.89782742920346
2002-07-01,392.22790687566805
2002-07-02,389.27913046618767
2002-07-03,389.1163143419016
2002-07-04,389.96823404232015
2002-07-05,395.0769011998074
2002-07-08,393.7972152432306
2002-07-09,393.95621345888173
2002-07-10,391.74613583630685
2002-07-11,385.0293370845113
2002-07-12,385.39492195026145
2002-07-15,375.8797403848897
2002-07-16,370.71860345038783
2002-07-17,372.3097143992023
2002-07-18,375.5389718612736
2002-07-19,370.55057255826637
2002-07-22,365.19319088814694
2002-07-23,363.87008974453
2002-07-24,357.62958481832686
2002-07-25,357.96497422907566
2002-07-26,356.27317227232237
2002-07-29,363.1676397751343
2002-07-30,364.11931606616525
