Date,KUKJE (ACWI ex KOREA) SMALL VALUE
2003-06-04,793.070533903559
2003-06-05,791.4192249898035
2003-06-06,802.3526563581364
2003-06-09,790.6824091807268
2003-06-10,799.1857274841128
2003-06-11,803.2438470388079
2003-06-12,807.553051671577
2003-06-13,797.8910233102055
2003-06-16,803.7480574274339
2003-06-17,808.3057655147172
2003-06-18,813.8197718024109
2003-06-19,808.0619047804706
2003-06-20,811.4115048015491
2003-06-23,808.1004744875231
2003-06-24,806.7794225809305
2003-06-25,807.5318200484309
2003-06-26,816.6028055642232
2003-06-27,818.7624736487655
2003-06-30,814.6702667650454
2003-07-01,811.6268801808807
2003-07-02,828.6649236952316
2003-07-03,827.7849400127138
2003-07-04,830.4694687072318
2003-07-07,849.9984951322165
2003-07-08,857.2717379408516
2003-07-09,856.7402921322546
2003-07-10,848.1422108187099
2003-07-11,853.8652079603862
2003-07-14,863.8408171923177
2003-07-15,862.8188689432659
2003-07-16,860.1451130104888
2003-07-17,849.3083192448181
2003-07-18,852.3495550177024
2003-07-21,839.9720486866249
2003-07-22,841.5585752975745
2003-07-23,839.144665815727
2003-07-24,838.7409065862996
2003-07-25,840.1147815652356
2003-07-28,848.2607459804709
2003-07-29,846.6394743234133
2003-07-30,853.783759874413
2003-07-31,863.6194286295968
2003-08-01,860.3168870850575
2003-08-04,851.7232769315789
2003-08-05,844.3027560640148
2003-08-06,838.8358053523959
2003-08-07,839.6785904743165
2003-08-08,846.4375777944001
2003-08-11,850.5576810758108
2003-08-12,859.7799850133115
2003-08-13,862.2717204388283
2003-08-14,869.9259801435933
2003-08-15,872.5233069030379
2003-08-18,887.6495430392107
2003-08-19,899.7206568808655
2003-08-20,901.0551882744422
2003-08-21,919.6342254201845
2003-08-22,920.5082690613152
2003-08-25,915.3319584925806
2003-08-26,917.2679342605746
2003-08-27,919.5614524983557
2003-08-28,922.733480754827
2003-08-29,923.5285716501808
2003-09-01,927.8940692478579
2003-09-02,944.8891290492709
2003-09-03,954.7641761364581
2003-09-04,948.6205412769249
2003-09-05,935.9829141862648
2003-09-08,938.1254675165204
2003-09-09,928.9913930134461
2003-09-10,914.2638171961053
2003-09-11,919.941686217931
2003-09-12,915.8994718140739
2003-09-15,915.9647719767199
2003-09-16,932.0033317899444
2003-09-17,929.7372299017255
2003-09-18,934.8489543574641
2003-09-19,933.2601091787262
2003-09-22,918.0598705226355
2003-09-23,921.5065466910769
2003-09-24,914.4129494103585
2003-09-25,900.9133156542491
2003-09-26,896.6553333907526
2003-09-29,898.9863092577559
2003-09-30,887.9060434908282
2003-10-01,897.3040734120927
2003-10-02,905.9189804390093
2003-10-03,920.6537883852337
2003-10-06,923.4127512637615
2003-10-07,919.5278953889347
2003-10-08,915.222671670517
2003-10-09,927.0379092240374
2003-10-10,924.4824737841213
2003-10-13,940.3707648469682
2003-10-14,941.9868989962963
2003-10-15,945.970746711013
2003-10-16,945.638745502651
2003-10-17,943.608202259296
2003-10-20,942.7405846359828
2003-10-21,944.773288243378
2003-10-22,925.8333311041719
2003-10-23,915.8154947213133
2003-10-24,913.0906940455748
2003-10-27,925.2553800235951
2003-10-28,939.732240312997
2003-10-29,946.2074976868553
2003-10-30,948.4027552157619
2003-10-31,951.0303012166769
2003-11-03,969.6729176588151
2003-11-04,972.2212231196561
2003-11-05,973.0665348605964
2003-11-06,978.2598669853159
2003-11-07,979.0340059878898
2003-11-10,970.8608249102399
2003-11-11,960.9773998552677
2003-11-12,963.0280078544906
2003-11-13,962.0556538019937
2003-11-14,952.4598549720318
2003-11-17,937.899334702581
2003-11-18,927.8655586322628
2003-11-19,925.4905984730341
2003-11-20,923.2316289030839
2003-11-21,925.4702901726445
2003-11-24,946.7713362457962
2003-11-25,952.3300641548985
2003-11-26,949.959041768434
2003-11-27,952.328693816186
2003-11-28,947.2346217400649
2003-12-01,960.1165371833662
2003-12-02,953.2231722505305
2003-12-03,950.0023920322187
2003-12-04,953.1454573940379
2003-12-05,945.0785151945676
2003-12-08,944.0044450351235
2003-12-09,941.0715194839493
2003-12-10,932.1056164877323
2003-12-11,946.8776226377026
2003-12-12,944.4496276625454
2003-12-15,938.0647553298596
2003-12-16,935.4985969049135
2003-12-17,932.7454952795838
2003-12-18,940.3162346700518
2003-12-19,942.4046851095685
2003-12-22,941.9074210435904
2003-12-23,946.7884968758167
2003-12-24,945.2783121689145
2003-12-25,945.5051472901777
2003-12-26,948.4791115457394
2003-12-29,955.0275997189035
2003-12-30,956.6113995962497
2003-12-31,947.3545217507532
2004-01-01,947.4050493452182
2004-01-02,953.6991237818172
2004-01-05,959.1686718227417
2004-01-06,954.876678933852
2004-01-07,960.2087601575744
2004-01-08,964.6985655272106
2004-01-09,956.7737950577813
2004-01-12,963.2816332661126
2004-01-13,964.6816913823568
2004-01-14,976.4048816932261
2004-01-15,980.6470090659043
2004-01-16,997.9132273213194
2004-01-19,1000.0456061011638
2004-01-20,994.4543607221649
2004-01-21,993.9238651053199
2004-01-22,987.9255525885703
2004-01-23,991.7912220536506
2004-01-26,1002.6642932117256
2004-01-27,998.284519729225
2004-01-28,990.5360079008103
2004-01-29,996.815030182552
2004-01-30,997.0187953139364
2004-02-02,997.4752926596881
2004-02-03,989.5969939742788
2004-02-04,979.1278749597351
2004-02-05,978.058240531049
2004-02-06,983.9586395713337
2004-02-09,990.6685599851343
2004-02-10,995.6616894986589
2004-02-11,1002.3209850564479
2004-02-12,993.9186510352283
2004-02-13,994.0551768920178
2004-02-16,996.1840525835921
2004-02-17,1002.3144742780308
2004-02-18,1000.5269264777315
2004-02-19,1004.599404482553
2004-02-20,1005.6145879337718
2004-02-23,1003.0122387059636
2004-02-24,995.4581272314837
2004-02-25,1007.3741357655927
2004-02-26,1018.5595052012535
2004-02-27,1025.0654073068001
2004-03-01,1037.0509333565783
2004-03-02,1045.0877920049734
2004-03-03,1054.4793648022155
2004-03-04,1055.9816831032288
2004-03-05,1043.933558889132
2004-03-08,1044.3918108320372
2004-03-09,1036.4402394371516
2004-03-10,1035.6218451623583
2004-03-11,1021.5820476376487
2004-03-12,1035.18045443493
2004-03-15,1020.9193483044755
2004-03-16,1016.3604830319214
2004-03-17,1041.5889824217356
2004-03-18,1029.183262497132
2004-03-19,1029.9433235998426
2004-03-22,1014.0849554631266
2004-03-23,1020.4208474808859
2004-03-24,1024.350541567513
2004-03-25,1039.3982885213966
2004-03-26,1048.050907927286
2004-03-29,1056.078993739751
2004-03-30,1060.0043189939547
2004-03-31,1059.8191423120593
2004-04-01,1062.6111774699473
2004-04-02,1082.3168686918766
2004-04-05,1091.866099873923
2004-04-06,1083.0921571859576
2004-04-07,1078.59824477187
2004-04-08,1079.5353150441883
2004-04-09,1077.7579872974502
2004-04-12,1080.9095709523924
2004-04-13,1082.3618901972927
2004-04-14,1068.1039470552523
2004-04-15,1065.1700676803405
2004-04-16,1066.2467691422273
2004-04-19,1065.9495226540942
2004-04-20,1067.5780192934506
2004-04-21,1070.946645536675
2004-04-22,1080.5113944542697
2004-04-23,1083.8700753214346
2004-04-26,1082.4503151532365
2004-04-27,1078.044260747872
2004-04-28,1068.6283971202913
2004-04-29,1047.584901799372
2004-04-30,1035.2908004216706
2004-05-03,1041.642602173765
2004-05-04,1038.5025835862762
2004-05-05,1036.7293925595516
2004-05-06,1028.383734932135
2004-05-07,1019.0265048418905
2004-05-10,993.0754935217957
2004-05-11,1006.2161857952202
2004-05-12,1004.6278154453597
2004-05-13,1004.4457124204167
2004-05-14,1000.0763959823269
2004-05-17,974.6806292976186
2004-05-18,987.1954694300065
2004-05-19,992.9419775318476
2004-05-20,999.992984268274
2004-05-21,1002.4634128106088
2004-05-24,1013.2060788798719
2004-05-25,1014.217912073024
2004-05-26,1022.938536715709
2004-05-27,1015.7603828630286
2004-05-28,1024.0206440606296
2004-05-31,1024.1080823902312
2004-06-01,1025.0044666956314
2004-06-02,1023.0205766831735
2004-06-03,1013.8206857982817
2004-06-04,1020.289625295707
2004-06-07,1031.0378241437988
2004-06-08,1034.8913111730592
2004-06-09,1041.6419021966208
2004-06-10,1044.2987398483072
2004-06-11,1048.3942960105944
2004-06-14,1030.0465390591357
2004-06-15,1039.1967928045447
2004-06-16,1049.1451630396703
2004-06-17,1050.766821214452
2004-06-18,1045.6083344426604
2004-06-21,1050.6238070520865
2004-06-22,1051.5827879737633
2004-06-23,1058.7238159509798
2004-06-24,1055.033563478783
2004-06-25,1062.5342765593805
2004-06-28,1060.6833478320514
2004-06-29,1066.3854887359075
2004-06-30,1069.14286362319
2004-07-01,1064.9853392132406
2004-07-02,1055.1408363729765
2004-07-05,1053.6407136416042
2004-07-06,1045.7038738356275
2004-07-07,1042.0984186268122
2004-07-08,1030.4049331719125
2004-07-09,1035.334918949378
2004-07-12,1035.9113949819593
2004-07-13,1040.5268637144939
2004-07-14,1031.7392228215933
2004-07-15,1033.5996697454195
2004-07-16,1030.0533978619928
2004-07-19,1032.5742034893378
2004-07-20,1037.8067522293363
2004-07-21,1037.1349208656416
2004-07-22,1026.7661422922085
2004-07-23,1030.3070376189544
2004-07-26,1020.9072612813217
2004-07-27,1029.7763281964299
2004-07-28,1032.925702806254
2004-07-29,1037.2492978889643
2004-07-30,1044.1111443366742
2004-08-02,1048.0123177029286
2004-08-03,1041.4650751576933
2004-08-04,1037.6338381042863
2004-08-05,1029.4532493502643
2004-08-06,1005.6008290154898
2004-08-09,1001.0432869245037
2004-08-10,1007.3741681992059
2004-08-11,1011.4614760932487
2004-08-12,1001.6440833207809
2004-08-13,992.7050869695023
2004-08-16,1002.3188203033983
2004-08-17,1006.5265617624281
2004-08-18,1017.9865363002606
2004-08-19,1013.8713570245275
2004-08-20,1024.8140253278316
2004-08-23,1031.3685545449134
2004-08-24,1039.4264480961353
2004-08-25,1045.5480272730317
2004-08-26,1047.763125665665
2004-08-27,1056.3744422685527
2004-08-30,1050.8218971108859
2004-08-31,1046.477717064888
2004-09-01,1051.2627411187214
2004-09-02,1059.5582659194527
2004-09-03,1062.8476955290391
2004-09-06,1064.471877747287
2004-09-07,1071.565775836498
2004-09-08,1065.016696187952
2004-09-09,1063.8665129508013
2004-09-10,1058.4336698976733
2004-09-13,1064.5428870549204
2004-09-14,1060.9936402148576
2004-09-15,1065.7046828065368
2004-09-16,1073.9738071126592
2004-09-17,1070.9872758257748
2004-09-20,1069.472430001608
2004-09-21,1067.7500010918661
2004-09-22,1060.6902430810562
2004-09-23,1054.736587145677
2004-09-24,1056.7169313160439
2004-09-27,1048.8073981781133
2004-09-28,1053.3227658105557
2004-09-29,1058.3966322504648
2004-09-30,1057.4729626948651
2004-10-01,1072.1760192077306
2004-10-04,1087.4285213961239
2004-10-05,1084.1691429506286
2004-10-06,1089.521882169879
2004-10-07,1083.6033126101765
2004-10-08,1073.182613084835
2004-10-11,1076.332732759265
2004-10-12,1077.5084277114804
2004-10-13,1071.3510508850206
2004-10-14,1056.5763306576594
2004-10-15,1055.8000044978492
2004-10-18,1052.7742932475328
2004-10-19,1051.037559755225
2004-10-20,1044.2042642482515
2004-10-21,1051.1417836961202
2004-10-22,1044.7316213822082
2004-10-25,1035.6116214839979
2004-10-26,1042.5493184504915
2004-10-27,1051.6188345855428
2004-10-28,1054.4090814705107
2004-10-29,1055.6734072472043
2004-11-01,1057.2284988474598
2004-11-02,1061.9559788679
2004-11-03,1067.4333721177982
2004-11-04,1071.2698249384139
2004-11-05,1073.021294509548
2004-11-08,1068.551081977603
2004-11-09,1074.1576677124215
2004-11-10,1076.0852348177482
2004-11-11,1083.7880572507866
2004-11-12,1092.0508323068707
2004-11-15,1094.2820241285947
2004-11-16,1087.0146430921804
2004-11-17,1090.1633367774443
2004-11-18,1091.8486849487301
2004-11-19,1082.7577614619406
2004-11-22,1087.0843470584703
2004-11-23,1088.8160705579883
2004-11-24,1091.7456363153137
2004-11-25,1088.8482834271335
2004-11-26,1088.151214811161
2004-11-29,1089.2853104197345
2004-11-30,1088.9713502138065
2004-12-01,1097.173310740976
2004-12-02,1099.1851421760757
2004-12-03,1095.985288004125
2004-12-06,1090.0019561336474
2004-12-07,1079.807355097703
2004-12-08,1087.932729358023
2004-12-09,1085.8366495685827
2004-12-10,1090.2386054179997
2004-12-13,1092.6927314456525
2004-12-14,1098.1998131579005
2004-12-15,1098.9546654613312
2004-12-16,1104.3055712646337
2004-12-17,1107.6948464026711
2004-12-20,1098.4726564521611
2004-12-21,1107.8867201859086
2004-12-22,1109.9588487712685
2004-12-23,1103.4913526096348
2004-12-24,1103.507084782398
2004-12-27,1095.583858286663
2004-12-28,1103.9428031919783
2004-12-29,1105.0346914621618
2004-12-30,1107.0685433437168
2004-12-31,1111.2647099149694
2005-01-03,1110.7119984620917
2005-01-04,1111.0322859681341
2005-01-05,1099.3946123864616
2005-01-06,1107.4082077007276
2005-01-07,1114.7558272182607
2005-01-10,1115.528649342426
2005-01-11,1108.788713852222
2005-01-12,1103.254753023375
2005-01-13,1108.7250912437498
2005-01-14,1122.7487739688236
2005-01-17,1126.4728494476722
2005-01-18,1135.8103664900532
2005-01-19,1132.968116288915
2005-01-20,1131.994078784724
2005-01-21,1128.6096299329809
2005-01-24,1122.2519378733953
2005-01-25,1127.051547101052
2005-01-26,1129.5390018001783
2005-01-27,1132.965059992394
2005-01-28,1132.6615800678444
2005-01-31,1143.524471541473
2005-02-01,1150.7621707788933
2005-02-02,1155.9082930972277
2005-02-03,1159.9790092387484
2005-02-04,1172.113395979324
2005-02-07,1180.5768746788679
2005-02-08,1185.52677713914
2005-02-09,1177.043376374657
2005-02-10,1172.5457746921518
2005-02-11,1181.3412131363013
2005-02-14,1178.8876714139358
2005-02-15,1179.868441426815
2005-02-16,1178.6793377685162
2005-02-17,1169.700154101816
2005-02-18,1169.095247092829
2005-02-21,1168.1111609924671
2005-02-22,1144.9512341237196
2005-02-23,1145.1608918815334
2005-02-24,1150.5288316090605
2005-02-25,1165.3589599823847
2005-02-28,1161.449685454288
2005-03-01,1174.4150429066622
2005-03-02,1177.241299979344
2005-03-03,1177.7605296043705
2005-03-04,1181.4323305525552
2005-03-07,1187.2486547219016
2005-03-08,1172.6806686137556
2005-03-09,1165.0310998936927
2005-03-10,1157.5489208794065
2005-03-11,1155.7963528784032
2005-03-14,1163.1193429755485
2005-03-15,1164.8687283043107
2005-03-16,1151.5270319571684
2005-03-17,1155.4246615844004
2005-03-18,1160.3024225138038
2005-03-21,1163.8557789671695
2005-03-22,1158.156372721079
2005-03-23,1158.6527305751417
2005-03-24,1163.7445645191078
2005-03-25,1164.1782077689443
2005-03-28,1168.5222962753305
2005-03-29,1153.861095477131
2005-03-30,1157.4563461726214
2005-03-31,1163.247530035791
2005-04-01,1166.3813536967025
2005-04-04,1172.7714057668916
2005-04-05,1174.2583978887758
2005-04-06,1177.000889199839
2005-04-07,1177.8589726297114
2005-04-08,1176.764948147255
2005-04-11,1166.0214599375265
2005-04-12,1174.3544469518908
2005-04-13,1167.9762811321968
2005-04-14,1158.7035254463717
2005-04-15,1133.5245128732095
2005-04-18,1118.905327608125
2005-04-19,1132.4370575804376
2005-04-20,1122.9295277859806
2005-04-21,1126.7885399395846
2005-04-22,1129.5732106486969
2005-04-25,1144.6845526630511
2005-04-26,1138.4448416082357
2005-04-27,1134.4166812569767
2005-04-28,1127.0636684832727
2005-04-29,1134.5660509053444
2005-05-02,1144.1258704988395
2005-05-03,1138.276750310105
2005-05-04,1144.3415518168053
2005-05-05,1147.6641965228553
2005-05-06,1157.484003355605
2005-05-09,1163.5630561257829
2005-05-10,1152.7912511827028
2005-05-11,1157.9973704941372
2005-05-12,1155.1954442210704
2005-05-13,1152.2803669825291
2005-05-16,1159.2786114363669
2005-05-17,1160.9132309323213
2005-05-18,1173.7632058309625
2005-05-19,1181.5100811487223
2005-05-20,1185.815128772529
2005-05-23,1189.6319279496329
2005-05-24,1188.6548145922238
2005-05-25,1180.8061622555417
2005-05-26,1193.753305346836
2005-05-27,1196.827076016045
2005-05-30,1205.5607786289233
2005-05-31,1219.2942668853234
2005-06-01,1235.1127975409122
2005-06-02,1236.2111248009596
2005-06-03,1236.69010110803
2005-06-06,1240.0395396169627
2005-06-07,1244.4892379919233
2005-06-08,1240.4296598671601
2005-06-09,1251.0685002013029
2005-06-10,1260.2216969451679
2005-06-13,1270.3861877369484
2005-06-14,1275.4767131224962
2005-06-15,1274.499775152055
2005-06-16,1284.9768941232785
2005-06-17,1277.0486031887717
2005-06-20,1282.1883116323752
2005-06-21,1282.2638211931846
2005-06-22,1284.9345986140572
2005-06-23,1285.6992714227877
2005-06-24,1274.239800003906
2005-06-27,1263.8545308809846
2005-06-28,1283.0589361967945
2005-06-29,1285.1322094151208
2005-06-30,1279.189280692839
2005-07-01,1296.0602344091972
2005-07-04,1301.9470449231653
2005-07-05,1307.489040283745
2005-07-06,1304.1795289312033
2005-07-07,1297.167375264556
2005-07-08,1313.4570192392023
2005-07-11,1314.3758630115947
2005-07-12,1306.2457150978282
2005-07-13,1312.3913842236334
2005-07-14,1308.2474498246743
2005-07-15,1312.7823868412331
2005-07-18,1308.901314756484
2005-07-19,1322.1106660314574
2005-07-20,1327.8058550396208
2005-07-21,1316.8108462570801
2005-07-22,1325.9491818354443
2005-07-25,1325.2365172087548
2005-07-26,1330.6777463281444
2005-07-27,1333.4562931506273
2005-07-28,1337.8923350525076
2005-07-29,1332.5210160791673
2005-08-01,1330.5661663683018
2005-08-02,1339.4869900953308
2005-08-03,1329.3826094165615
2005-08-04,1313.864445722188
2005-08-05,1301.8435591772018
2005-08-08,1295.2952544873206
2005-08-09,1300.8710321021922
2005-08-10,1305.3240404113392
2005-08-11,1307.6546673156163
2005-08-12,1304.7434479854533
2005-08-15,1314.4513635963945
2005-08-16,1311.4112700693775
2005-08-17,1310.1275557709723
2005-08-18,1313.5243845680955
2005-08-19,1318.323106813546
2005-08-22,1320.5474534729601
2005-08-23,1321.2410798315443
2005-08-24,1314.4544431077286
2005-08-25,1314.0472157462852
2005-08-26,1303.5796768921603
2005-08-29,1308.999659022107
2005-08-30,1314.5147853821695
2005-08-31,1320.9571160360506
2005-09-01,1316.7464518975867
2005-09-02,1308.3682138988963
2005-09-05,1313.4244920496992
2005-09-06,1325.5325259527012
2005-09-07,1330.749726460254
2005-09-08,1328.744843943287
2005-09-09,1337.3491428378375
2005-09-12,1353.5004358053661
2005-09-13,1345.8590600085681
2005-09-14,1341.5348708378253
2005-09-15,1348.6490338860087
2005-09-16,1353.6017209489885
2005-09-19,1355.6342270562477
2005-09-20,1349.615288598864
2005-09-21,1333.249426328534
2005-09-22,1337.2846637941707
2005-09-23,1346.3580957303634
2005-09-26,1358.6174705138153
2005-09-27,1357.6029732566194
2005-09-28,1358.4761382531535
2005-09-29,1371.192349205686
2005-09-30,1372.5559678272775
2005-10-03,1388.273408629114
2005-10-04,1379.5508528654702
2005-10-05,1354.5027730631318
2005-10-06,1323.199289906904
2005-10-07,1326.2832778340467
2005-10-10,1325.608758157611
2005-10-11,1326.764186582624
2005-10-12,1314.5110295899983
2005-10-13,1313.4335604968624
2005-10-14,1311.402531438769
2005-10-17,1314.6074774371782
2005-10-18,1311.6468676699194
2005-10-19,1307.5904482042338
2005-10-20,1301.326391161673
2005-10-21,1300.556900123581
2005-10-24,1320.6094633971938
2005-10-25,1311.2312691655375
2005-10-26,1310.7711089742158
2005-10-27,1291.1877478260387
2005-10-28,1305.3124006268501
2005-10-31,1336.5234089270268
2005-11-01,1334.9857080568145
2005-11-02,1341.7836280270685
2005-11-03,1350.6429720979347
2005-11-04,1366.3957314562747
2005-11-07,1373.1786543989774
2005-11-08,1371.5324284397127
2005-11-09,1377.480828120226
2005-11-10,1380.444106344376
2005-11-11,1390.0507688903717
2005-11-14,1385.9773685191785
2005-11-15,1380.6712123754833
2005-11-16,1380.0141366009454
2005-11-17,1391.2117878426698
2005-11-18,1399.6340711427106
2005-11-21,1404.3183111830604
2005-11-22,1410.658903793209
