Date,GOLDEN DRAGON SMALL VALUE
2008-08-18,752.828950768724
2008-08-19,746.2756322845144
2008-08-20,752.0317985463172
2008-08-21,731.2140965989097
2008-08-22,731.5334309696538
2008-08-25,739.1718524875942
2008-08-26,737.6614948210055
2008-08-27,744.8466109133205
2008-08-28,742.941870986912
2008-08-29,749.3613400108316
2008-09-01,737.6403807480867
2008-09-02,729.8465244109993
2008-09-03,714.2695920742628
2008-09-04,702.4816996634104
2008-09-05,692.0012219032246
2008-09-08,717.5667084895478
2008-09-09,702.4413834452431
2008-09-10,706.9075724124652
2008-09-11,686.6880161016618
2008-09-12,679.7336920047005
2008-09-15,661.0295524464702
2008-09-16,627.6062948302476
2008-09-17,608.9519542362738
2008-09-18,568.9741256009046
2008-09-19,602.9355918192853
2008-09-22,611.8145406960933
2008-09-23,606.5725224958238
2008-09-24,610.5425827307417
2008-09-25,607.1233680203947
2008-09-26,596.2613098309894
2008-09-29,597.2446634681698
2008-09-30,597.6942702307568
2008-10-01,607.4230463160018
2008-10-02,617.3112199985251
2008-10-03,618.6375165289893
2008-10-06,607.1001359771785
2008-10-07,599.6678729766245
2008-10-08,559.77886300463
2008-10-09,547.6945575375045
2008-10-10,531.4156446167262
2008-10-13,524.830438456919
2008-10-14,546.6689103522289
2008-10-15,538.2198047999955
2008-10-16,522.6298177179254
2008-10-17,512.9742093062896
2008-10-20,514.4102050655126
2008-10-21,516.395398713886
2008-10-22,512.1883619307337
2008-10-23,496.22984691577034
2008-10-24,479.300149474669
2008-10-27,453.05581090323534
2008-10-28,458.544739070937
2008-10-29,444.22533445000397
2008-10-30,476.8964640727652
2008-10-31,502.33011776020226
2008-11-03,512.6315510819551
2008-11-04,504.2126734889641
2008-11-05,513.8148151548645
2008-11-06,499.6435505916793
2008-11-07,510.98545991157914
2008-11-10,518.1378710715505
2008-11-11,514.3397028551674
2008-11-12,513.6138129244555
2008-11-13,491.8263567081169
2008-11-14,493.24142556375955
2008-11-17,489.8525689560323
2008-11-18,470.3886748876935
2008-11-19,471.73387179408314
2008-11-20,458.95775154214834
2008-11-21,465.4536011665305
2008-11-24,449.5581676520986
2008-11-25,448.6570011604951
2008-11-26,458.98371749649345
2008-11-27,476.6476443178163
2008-11-28,486.9470465231798
2008-12-01,503.73340298209604
2008-12-02,478.7366188632675
2008-12-03,487.0386584201194
2008-12-04,480.4980713614168
2008-12-05,486.72370521190834
2008-12-08,500.78790123225156
2008-12-09,501.7424945700619
2008-12-10,521.9422800691846
2008-12-11,519.6856418992766
2008-12-12,493.7814426199159
2008-12-15,495.8986365103886
2008-12-16,496.19238375799995
2008-12-17,488.12707917286
2008-12-18,500.30352153576126
2008-12-19,526.1033395981342
2008-12-22,506.7297640973649
2008-12-23,487.2914969902432
2008-12-24,492.96078631486995
2008-12-25,494.8370997479856
2008-12-26,492.80800299137996
2008-12-29,489.3340975886564
2008-12-30,502.29294818829607
2008-12-31,514.0990226258816
2009-01-01,514.0990226258816
2009-01-02,520.5850281306297
2009-01-05,542.1182767750698
2009-01-06,559.2395470990402
2009-01-07,553.3036927048826
2009-01-08,522.2667971719836
2009-01-09,535.4581495106913
2009-01-12,526.4935152465412
2009-01-13,529.8955405890964
2009-01-14,535.0216545630033
2009-01-15,520.7978764793527
2009-01-16,519.03959897408
2009-01-19,522.4194392583928
2009-01-20,519.0081846740173
2009-01-21,516.7023397767393
2009-01-22,515.4458160921215
2009-01-23,518.1875463343982
2009-01-26,504.701850167737
2009-01-27,503.1109344151349
2009-01-28,501.1450942879231
2009-01-29,512.5868870078549
2009-01-30,527.7981635676006
2009-02-02,524.132762226015
2009-02-03,526.4927873299531
2009-02-04,534.6155380294825
2009-02-05,536.8502482085828
2009-02-06,547.1156099982309
2009-02-09,539.5704839563538
2009-02-10,543.4150602366085
2009-02-11,548.9954903095864
2009-02-12,547.2189399416781
2009-02-13,554.4571336795558
2009-02-16,561.5189151499112
2009-02-17,555.8073840756601
2009-02-18,555.4008265257148
2009-02-19,552.0206483839144
2009-02-20,544.570794922982
2009-02-23,543.4544922135663
2009-02-24,532.9611542472094
2009-02-25,539.962666803074
2009-02-26,531.3567610331157
2009-02-27,535.3862519045464
2009-03-02,523.3792502261748
2009-03-03,524.8262933634095
2009-03-04,541.339590572041
2009-03-05,544.7537183903825
2009-03-06,539.6658203332354
2009-03-09,537.8853374954623
2009-03-10,544.333039358682
2009-03-11,548.0921319604091
2009-03-12,547.7551375835699
2009-03-13,554.1695522920828
2009-03-16,560.3198411705847
2009-03-17,565.9878013771684
2009-03-18,563.9610765719208
2009-03-19,547.1014623066252
2009-03-20,547.6818170700469
2009-03-23,566.4334151044987
2009-03-24,581.111136389811
2009-03-25,586.1938341681822
2009-03-26,596.1501333301746
2009-03-27,617.7566160273128
2009-03-30,597.9252699328766
2009-03-31,596.7494758437734
2009-04-01,617.3196831435845
2009-04-02,634.0651879486039
2009-04-03,644.0616230680678
2009-04-06,654.99574037536
2009-04-07,661.7101264140764
2009-04-08,646.9201014692838
2009-04-09,673.1084972248237
2009-04-10,680.5674830368301
2009-04-13,682.3954426499346
2009-04-14,702.3351448180689
2009-04-15,715.4381892585376
2009-04-16,721.0990413420121
2009-04-17,704.7019288786529
2009-04-20,709.6392763317467
2009-04-21,715.8750752535651
2009-04-22,712.2584169443866
2009-04-23,716.599151768069
2009-04-24,713.1135038635402
2009-04-27,686.0370033730726
2009-04-28,663.2311318563094
2009-04-29,662.6685427185117
2009-04-30,701.5180082094954
2009-05-01,701.4159414180032
2009-05-04,732.368505921333
2009-05-05,734.1807354227019
2009-05-06,765.6357586376857
2009-05-07,770.5080030391795
2009-05-08,780.9722861721995
2009-05-11,781.1681287431085
2009-05-12,769.4633077389725
2009-05-13,789.4662497824191
2009-05-14,786.3286557861597
2009-05-15,805.6869863909542
2009-05-18,829.0813909039698
2009-05-19,832.1930885703038
2009-05-20,827.2614852926175
2009-05-21,839.3010125141459
2009-05-22,829.5872318283788
2009-05-25,846.0512400146613
2009-05-26,835.8226875882275
2009-05-27,865.1086371278456
2009-05-28,864.3379799081883
2009-05-29,855.2819391701885
2009-06-01,877.9909869533661
2009-06-02,860.523874478325
2009-06-03,871.8648432863218
2009-06-04,869.52657642019
2009-06-05,887.734496797055
2009-06-08,885.2527654947686
2009-06-09,844.7886773070753
2009-06-10,853.5018086011603
2009-06-11,859.7943439961817
2009-06-12,861.0716753355424
2009-06-15,839.5534553744692
2009-06-16,820.9488840345979
2009-06-17,828.6592048512279
2009-06-18,815.9102183806044
2009-06-19,828.0460799285067
2009-06-22,837.931811921075
2009-06-23,812.4824131883524
2009-06-24,828.5987145670466
2009-06-25,846.3933764516061
2009-06-26,845.9749925005284
2009-06-29,844.967656984021
2009-06-30,840.7410383535192
2009-07-01,843.3782010924778
2009-07-02,858.0384487917609
2009-07-03,864.155578207829
2009-07-06,875.8917258456343
2009-07-07,870.4438871505937
2009-07-08,867.9500697506419
2009-07-09,871.0735231529582
2009-07-10,873.9340064769738
2009-07-13,848.8471346278214
2009-07-14,866.5518263826681
2009-07-15,879.3601841862483
2009-07-16,878.6927845512924
2009-07-17,892.8534710550374
2009-07-20,904.0704329822106
2009-07-21,908.4176905407184
2009-07-22,914.1116277724426
2009-07-23,922.6742014004286
2009-07-24,933.32600405748
2009-07-27,947.8301355469575
2009-07-28,970.4308161223111
2009-07-29,957.2243678522393
2009-07-30,952.8130452651045
2009-07-31,964.2265663260878
2009-08-03,966.8381256959805
2009-08-04,960.878098395773
2009-08-05,946.193960368335
2009-08-06,945.8310070222446
2009-08-07,943.7038130138319
2009-08-10,957.6070166622583
2009-08-11,962.6571162920028
2009-08-12,946.9435587532985
2009-08-13,956.691870944867
2009-08-14,957.1766306018824
2009-08-17,933.4903658175858
2009-08-18,916.8815624858097
2009-08-19,907.310404314313
2009-08-20,910.6378199858833
2009-08-21,904.9990607267932
2009-08-24,923.2185316315155
2009-08-25,920.7560329049129
2009-08-26,923.0952422905561
2009-08-27,917.1470411434236
2009-08-28,902.1072951375933
2009-08-31,896.8151097017828
2009-09-01,918.8274373674469
2009-09-02,922.600019408943
2009-09-03,939.7614295148858
2009-09-04,951.7952552358656
2009-09-07,957.2107161302017
2009-09-08,949.7900868174385
2009-09-09,942.5797769730381
2009-09-10,945.6898833967574
2009-09-11,950.7593212673272
2009-09-14,944.8878714840481
2009-09-15,951.4980886036751
2009-09-16,960.0043232548239
2009-09-17,960.730535027826
2009-09-18,962.4735369427742
2009-09-21,966.7085933485911
2009-09-22,955.2233336360505
2009-09-23,943.445602931486
2009-09-24,940.8050562274655
2009-09-25,945.4532970166549
2009-09-28,932.5439384179904
2009-09-29,947.5854329847958
2009-09-30,952.6926051768673
2009-10-01,958.1236461633015
2009-10-02,941.6152120738744
2009-10-05,947.508930574521
2009-10-06,955.089155551286
2009-10-07,972.9638708244415
2009-10-08,965.452870500117
2009-10-09,973.0717242691221
2009-10-12,974.8412372798097
2009-10-13,980.1064095131405
2009-10-14,985.7452669988187
2009-10-15,981.2036671300071
2009-10-16,984.739004351231
2009-10-19,992.9352173437591
2009-10-20,1000.972775782236
2009-10-21,1002.5303798736387
2009-10-22,996.0480369991848
2009-10-23,1002.9712129911533
2009-10-26,1007.6715570729873
2009-10-27,1007.7255236277318
2009-10-28,998.8525454674989
2009-10-29,969.6644735041039
2009-10-30,982.5069134037774
2009-11-02,980.8272426014058
2009-11-03,989.9095580898462
2009-11-04,998.133861979958
2009-11-05,995.9360899738487
2009-11-06,1003.3614667661898
2009-11-09,1003.4846870856004
2009-11-10,1007.1573212269172
2009-11-11,1020.0419491436912
2009-11-12,1032.8399427487752
2009-11-13,1038.797316722932
2009-11-16,1043.1733166007427
2009-11-17,1048.8254087152725
2009-11-18,1042.800457592039
2009-11-19,1050.8338978770018
2009-11-20,1047.5093628345073
2009-11-23,1043.0487404884964
2009-11-24,1042.424761124882
2009-11-25,1042.0420606853752
2009-11-26,1044.0082314672493
2009-11-27,1005.0749609785515
2009-11-30,1034.6091959886394
2009-12-01,1043.528992324128
2009-12-02,1057.3546755873142
2009-12-03,1061.1945525818153
2009-12-04,1073.2321902077133
2009-12-07,1088.7805828914736
2009-12-08,1100.1242525834068
2009-12-09,1098.5510190317095
2009-12-10,1087.9483069301014
2009-12-11,1109.9920201255093
2009-12-14,1109.5921022010643
2009-12-15,1115.5129281514598
2009-12-16,1101.7984279158156
2009-12-17,1104.0761883359105
2009-12-18,1098.0301023057837
2009-12-21,1095.7786073505736
2009-12-22,1112.3503471569384
2009-12-23,1115.1229744620216
2009-12-24,1122.2386592765904
2009-12-25,1125.484333910279
2009-12-28,1131.7477668000406
2009-12-29,1131.9329894009472
2009-12-30,1151.0564642119487
2009-12-31,1162.3478814503178
2010-01-01,1162.3478814503178
2010-01-04,1169.2849816604676
2010-01-05,1176.1576198149787
2010-01-06,1187.6311871815
2010-01-07,1183.777190338429
2010-01-08,1193.8710441871706
2010-01-11,1187.340560132871
2010-01-12,1190.823289322603
2010-01-13,1178.171641122814
2010-01-14,1196.7970026410894
2010-01-15,1215.044620736932
2010-01-18,1213.414475518299
2010-01-19,1219.9553614066285
2010-01-20,1229.3985212499274
2010-01-21,1211.834003822886
2010-01-22,1183.69849135568
2010-01-25,1168.170719136267
2010-01-26,1125.261877505068
2010-01-27,1109.4743752228308
2010-01-28,1139.1300843497575
2010-01-29,1134.9103710236911
2010-02-01,1133.3064760944042
2010-02-02,1124.6228814335125
2010-02-03,1146.8170349035956
2010-02-04,1152.0857244046
2010-02-05,1113.3420312295984
2010-02-08,1102.5323763254673
2010-02-09,1116.0418957278237
2010-02-10,1134.903219738579
2010-02-11,1153.9926403505913
2010-02-12,1158.0802171330151
2010-02-15,1159.2297177353582
2010-02-16,1150.3121880977137
2010-02-17,1157.5015476391802
2010-02-18,1157.7169253370353
2010-02-19,1156.4566406955794
2010-02-22,1166.044781080393
2010-02-23,1173.5831440257166
2010-02-24,1168.1590736966605
2010-02-25,1172.9287932275877
2010-02-26,1169.6212749676347
2010-03-01,1206.347470956984
2010-03-02,1203.3123246653774
2010-03-03,1198.2738403820756
2010-03-04,1200.7379034280157
2010-03-05,1211.3521132702506
2010-03-08,1221.0645154973986
2010-03-09,1228.9519655500917
2010-03-10,1227.253691450092
2010-03-11,1223.6462575451924
2010-03-12,1215.184685054928
2010-03-15,1216.7618687892125
2010-03-16,1211.9102302305257
2010-03-17,1235.7602777864192
2010-03-18,1258.737648444712
2010-03-19,1272.6981728544229
2010-03-22,1270.7419708709062
2010-03-23,1268.890986685372
2010-03-24,1287.2800183553213
2010-03-25,1282.7710284217126
2010-03-26,1282.027003816536
2010-03-29,1285.3683799132955
2010-03-30,1293.3339210532883
2010-03-31,1281.253802212797
2010-04-01,1293.806936837903
2010-04-02,1298.066669359832
2010-04-05,1301.1439638062125
2010-04-06,1317.8112788657738
2010-04-07,1341.4661574593483
2010-04-08,1338.5013651781614
2010-04-09,1335.4972418284176
2010-04-12,1323.9648405142766
2010-04-13,1315.9041650239415
2010-04-14,1320.9534727618723
2010-04-15,1336.6025663548728
2010-04-16,1335.6344253496188
2010-04-19,1294.5100473415696
2010-04-20,1310.339239028361
2010-04-21,1334.6210371142156
2010-04-22,1339.6146680469644
2010-04-23,1335.1129540958302
2010-04-26,1351.251892698063
2010-04-27,1342.8632356244507
2010-04-28,1346.6606138980978
2010-04-29,1336.2893333166385
2010-04-30,1327.3961442716388
2010-05-03,1333.4214252182933
2010-05-04,1339.2552256519327
2010-05-05,1316.2621420475664
2010-05-06,1293.7241404273545
2010-05-07,1286.773325788717
2010-05-10,1300.4572914332025
2010-05-11,1303.4497836826215
2010-05-12,1297.9128652251368
2010-05-13,1332.6474426792897
2010-05-14,1347.6563893469015
2010-05-17,1309.2608741631382
2010-05-18,1303.270384343466
2010-05-19,1292.5272857205548
2010-05-20,1257.4927232775938
2010-05-21,1212.019685217807
2010-05-24,1251.0958925056564
2010-05-25,1208.2607060986022
2010-05-26,1217.3515477787305
2010-05-27,1250.9070705491067
2010-05-28,1266.3742366330775
2010-05-31,1277.0926930966586
2010-06-01,1259.188696303575
2010-06-02,1258.1754666524728
2010-06-03,1279.6911221915425
2010-06-04,1302.9048755577599
2010-06-07,1279.6439948805328
2010-06-08,1285.7898738808008
2010-06-09,1264.7873184431492
2010-06-10,1266.1505802393456
2010-06-11,1282.582787757803
2010-06-14,1283.5280212908656
2010-06-15,1283.205005372938
2010-06-16,1282.3587959873034
2010-06-17,1287.5603081280838
2010-06-18,1287.488393754834
2010-06-21,1324.473807038213
2010-06-22,1335.2567517011125
2010-06-23,1332.4101722495816
2010-06-24,1328.1644953180573
2010-06-25,1314.1040099520073
2010-06-28,1306.0247948175554
2010-06-29,1300.1912822649936
2010-06-30,1283.2910708883069
2010-07-01,1257.5562667302863
2010-07-02,1239.8251871389286
2010-07-05,1248.716594598075
2010-07-06,1255.5953989066281
2010-07-07,1254.6662988167077
2010-07-08,1264.5005275275348
2010-07-09,1284.1878004552557
2010-07-12,1296.932282328563
2010-07-13,1279.0462082308131
2010-07-14,1284.7452285076536
2010-07-15,1260.6228282591019
2010-07-16,1251.487820744083
2010-07-19,1245.6265102210182
2010-07-20,1266.1693776732468
2010-07-21,1279.0620113792231
2010-07-22,1277.9589847836821
2010-07-23,1298.0619973595735
2010-07-26,1290.4497022026023
2010-07-27,1289.2296689014343
2010-07-28,1295.8282356399486
2010-07-29,1292.6336537038019
2010-07-30,1299.0435883894188
2010-08-02,1305.7549959707987
2010-08-03,1306.5499709886844
2010-08-04,1318.9766336064051
2010-08-05,1311.7570180047726
2010-08-06,1307.5940648907751
2010-08-09,1324.051294660881
2010-08-10,1324.9921719393003
2010-08-11,1334.9418135192973
2010-08-12,1333.3443336145317
2010-08-13,1357.597797086417
2010-08-16,1352.0118583885019
2010-08-17,1353.7134678998982
2010-08-18,1357.7235824964073
2010-08-19,1359.0331579182441
2010-08-20,1379.425666574904
2010-08-23,1383.9167107462831
2010-08-24,1377.6436181148058
2010-08-25,1358.1488661929855
2010-08-26,1339.4782949444977
2010-08-27,1334.6598046631116
2010-08-30,1342.7180853659052
2010-08-31,1327.031614316444
2010-09-01,1329.9316221222998
2010-09-02,1343.426341420949
2010-09-03,1355.786131537011
2010-09-06,1373.452344351086
2010-09-07,1391.7281923833414
2010-09-08,1388.348460914805
2010-09-09,1391.8584522286592
2010-09-10,1396.3639154667678
2010-09-13,1400.2832495331731
2010-09-14,1397.4445626410234
2010-09-15,1389.1449257306963
2010-09-16,1381.0879608373784
2010-09-17,1405.0954064691534
2010-09-20,1410.4451815081834
2010-09-21,1407.6414938513528
2010-09-22,1381.9758369995209
2010-09-23,1391.2649484364695
2010-09-24,1379.7363099624104
2010-09-27,1391.7722641863356
2010-09-28,1375.1893771021926
2010-09-29,1383.2572949274738
2010-09-30,1383.5347408947302
2010-10-01,1379.2132915365426
2010-10-04,1397.0075102896933
2010-10-05,1372.558352757641
2010-10-06,1386.2307708223434
2010-10-07,1388.1646960220949
2010-10-08,1382.2370459573797
2010-10-11,1385.7959522301273
2010-10-12,1386.044491583711
2010-10-13,1390.0358767641044
2010-10-14,1391.5428322468367
2010-10-15,1397.2490757511996
2010-10-18,1383.426950633829
2010-10-19,1409.6998582679894
2010-10-20,1387.9829143399288
2010-10-21,1392.042268007254
2010-10-22,1400.1480540441228
2010-10-25,1410.9844900415303
2010-10-26,1422.2782459196694
2010-10-27,1412.537471946171
2010-10-28,1402.403772406247
2010-10-29,1407.9341853792464
2010-11-01,1425.9848675333358
2010-11-02,1414.0800797844242
2010-11-03,1414.0896213805515
2010-11-04,1410.8811480792617
2010-11-05,1447.2817055989117
2010-11-08,1470.937345130308
2010-11-09,1474.5887356582664
2010-11-10,1494.7140804601497
2010-11-11,1505.677513867687
2010-11-12,1462.7122606432495
2010-11-15,1455.9852507149915
2010-11-16,1451.463916922118
2010-11-17,1424.6922542308982
2010-11-18,1442.4278854101735
2010-11-19,1443.071441393205
2010-11-22,1450.6452467131523
2010-11-23,1446.4158241232715
2010-11-24,1453.3520274788418
2010-11-25,1467.7596360355446
2010-11-26,1475.9820789249666
2010-11-29,1501.6920588078976
