Date,AC ASIA PACIFIC SMALL VALUE
1999-05-04,428.6642617897794
1999-05-05,427.49525102217564
1999-05-06,432.4926461940002
1999-05-07,429.62116900653325
1999-05-10,432.5652255201578
1999-05-11,433.1120170050013
1999-05-12,435.61676171911023
1999-05-13,431.9264291985327
1999-05-14,428.3022555601166
1999-05-17,420.141128598201
1999-05-18,421.1495552611353
1999-05-19,415.1399921183598
1999-05-20,415.2553199000983
1999-05-21,417.92475379225317
1999-05-24,418.2957287859641
1999-05-25,417.3369120848733
1999-05-26,423.69972463757335
1999-05-27,425.14672913649173
1999-05-28,423.5652000751808
1999-05-31,422.8737232497575
1999-06-01,427.20117008375297
1999-06-02,433.2748109109843
1999-06-03,432.08209020044495
1999-06-04,435.2441199006248
1999-06-07,443.3931201786343
1999-06-08,444.1361340231387
1999-06-09,448.6771952970294
1999-06-10,452.68196586936546
1999-06-11,456.7905416209041
1999-06-14,455.5847084660755
1999-06-15,452.5163719349649
1999-06-16,460.515453373027
1999-06-17,466.4523287598622
1999-06-18,462.78820915806676
1999-06-21,470.33030366828694
1999-06-22,475.59291019062346
1999-06-23,477.7504611117742
1999-06-24,474.3292896997805
1999-06-25,468.55548331079893
1999-06-28,475.131963652445
1999-06-29,478.84391956339107
1999-06-30,480.6588758849578
1999-07-01,491.6597570295573
1999-07-02,497.6924623234162
1999-07-05,501.43092035593287
1999-07-06,501.2951803016452
1999-07-07,502.4222192318369
1999-07-08,503.6544150307793
1999-07-09,503.8170322378185
1999-07-12,510.58084600445295
1999-07-13,508.66338123366944
1999-07-14,508.335653191245
1999-07-15,506.7899453564229
1999-07-16,502.34800867810355
1999-07-19,510.0143044550555
1999-07-20,499.37771809820373
1999-07-21,496.2963592591331
1999-07-22,491.81403826390556
1999-07-23,487.99147095131366
1999-07-26,476.5156484339951
1999-07-27,477.43665657229127
1999-07-28,482.10730508764715
1999-07-29,482.57296827163606
1999-07-30,482.82750183738517
1999-08-02,482.7203416837316
1999-08-03,482.620774671823
1999-08-04,479.72951482986053
1999-08-05,469.16398876352235
1999-08-06,465.28900170858134
1999-08-09,467.7558398418306
1999-08-10,466.4758477277551
1999-08-11,464.9471760769878
1999-08-12,468.45852061137754
1999-08-13,470.1441511804599
1999-08-16,480.55265207499605
1999-08-17,482.532591001981
1999-08-18,488.515101883422
1999-08-19,486.2988936800275
1999-08-20,488.67563864116545
1999-08-23,495.5864750513684
1999-08-24,498.75047244969636
1999-08-25,503.9472276357426
1999-08-26,501.6472500496201
1999-08-27,498.7639219156446
1999-08-30,500.6393746725909
1999-08-31,498.09435105170087
1999-09-01,498.94353801666176
1999-09-02,492.82020318762017
1999-09-03,494.8443672632413
1999-09-06,499.62034751249354
1999-09-07,494.6417154145806
1999-09-08,490.79909847230607
1999-09-09,502.65458110607796
1999-09-10,509.4365060418675
1999-09-13,526.7440569557216
1999-09-14,525.5413164712564
1999-09-15,528.3649404399116
1999-09-16,520.0844638448183
1999-09-17,514.7484972400111
1999-09-20,514.6458771763503
1999-09-21,516.8620321602442
1999-09-22,508.6760816962488
1999-09-23,511.3809227595755
1999-09-24,499.9052368700666
1999-09-27,492.46151134355495
1999-09-28,493.33602128417266
1999-09-29,484.8344544781032
1999-09-30,492.1633716824129
1999-10-01,496.3276740633498
1999-10-04,493.0521600426444
1999-10-05,489.27302248469925
1999-10-06,487.0027676489979
1999-10-07,487.99999552457194
1999-10-08,490.9525784027392
1999-10-11,493.11923689487736
1999-10-12,490.80261010569353
1999-10-13,481.29362131706415
1999-10-14,480.1229804512197
1999-10-15,473.75586888178947
1999-10-18,465.5271906838311
1999-10-19,465.8219805813392
1999-10-20,475.1156508088076
1999-10-21,472.67205748025816
1999-10-22,478.4804443124329
1999-10-25,481.0669706770064
1999-10-26,483.80960465424585
1999-10-27,484.672595437834
1999-10-28,481.58469317544314
1999-10-29,487.2326245488359
1999-11-01,487.88540205338415
1999-11-02,490.87412541690276
1999-11-03,488.74113737682706
1999-11-04,493.41012866919914
1999-11-05,489.17014329848666
1999-11-08,491.2300340559863
1999-11-09,492.3581156576624
1999-11-10,490.948102246605
1999-11-11,485.13587777944275
1999-11-12,484.98596193072564
1999-11-15,480.1910548572701
1999-11-16,478.0739902609894
1999-11-17,479.8766911174912
1999-11-18,489.26886523978396
1999-11-19,491.1805536807258
1999-11-22,494.08902491105465
1999-11-23,497.22040006180333
1999-11-24,495.7509485052873
1999-11-25,490.04236232233677
1999-11-26,498.337402875742
1999-11-29,501.58328988009737
1999-11-30,500.83026457423676
1999-12-01,499.54846843217337
1999-12-02,499.3653810851402
1999-12-03,500.8027903252762
1999-12-06,488.13364769272744
1999-12-07,488.57578517427896
1999-12-08,484.3509925675537
1999-12-09,485.95490109349186
1999-12-10,490.8051297885962
1999-12-13,490.21295469870324
1999-12-14,488.92115526710074
1999-12-15,485.54900137428234
1999-12-16,477.58560784079674
1999-12-17,477.26634987485517
1999-12-20,476.62370986725756
1999-12-21,476.15999787971316
1999-12-22,479.6106525126122
1999-12-23,475.3105623406266
1999-12-24,476.71278453907667
1999-12-27,478.36277376496867
1999-12-28,479.0732978610244
1999-12-29,479.64908683800326
1999-12-30,483.13232316128574
1999-12-31,483.13214685123944
2000-01-03,483.3423720879168
2000-01-04,471.94036246835543
2000-01-05,463.63933161469316
2000-01-06,454.547108687093
2000-01-07,459.7302827894575
2000-01-10,463.63766363663024
2000-01-11,462.1212013174653
2000-01-12,461.7621709842789
2000-01-13,464.72646949648475
2000-01-14,473.16504183883717
2000-01-17,487.0163296804103
2000-01-18,484.31172455497995
2000-01-19,480.8352578395152
2000-01-20,484.1070490139393
2000-01-21,484.04491434666113
2000-01-24,485.15931506766844
2000-01-25,480.7674868979247
2000-01-26,484.9722659566574
2000-01-27,495.21512506073174
2000-01-28,495.6368303970915
2000-01-31,493.35862114380853
2000-02-01,493.38859423072944
2000-02-02,494.2137280130677
2000-02-03,487.35366248574985
2000-02-04,491.5202426192816
2000-02-07,490.77495107659416
2000-02-08,481.6125799554273
2000-02-09,479.68174744192305
2000-02-10,482.1858513219548
2000-02-11,479.93164520520077
2000-02-14,479.4270452597408
2000-02-15,473.4873834952204
2000-02-16,471.84659417848565
2000-02-17,468.7630812085226
2000-02-18,467.043626160324
2000-02-21,460.2923664711932
2000-02-22,447.98920535063763
2000-02-23,450.46717665617933
2000-02-24,453.746271526939
2000-02-25,464.02774460551035
2000-02-28,474.2912099633203
2000-02-29,476.62305899401275
2000-03-01,482.16996587673015
2000-03-02,483.79695284542044
2000-03-03,484.3706344114764
2000-03-06,484.23031157825346
2000-03-07,487.52868254718607
2000-03-08,486.3051324620523
2000-03-09,483.20663137526043
2000-03-10,488.54208391511685
2000-03-13,483.1040982426753
2000-03-14,484.05910414846676
2000-03-15,478.4440180228697
2000-03-16,476.6339672398165
2000-03-17,482.7209851164134
2000-03-20,479.6819649496519
2000-03-21,480.94276176671207
2000-03-22,487.3804884528576
2000-03-23,482.59953543849025
2000-03-24,483.87460176356853
2000-03-27,493.34993825664714
2000-03-28,499.437040317658
2000-03-29,509.68642707071166
2000-03-30,504.0314425537449
2000-03-31,511.74627472380485
2000-04-03,504.50407902540417
2000-04-04,501.2356770808577
2000-04-05,496.7311053093553
2000-04-06,497.34687660592
2000-04-07,498.74202625681653
2000-04-10,499.13442367310734
2000-04-11,495.0327248102907
2000-04-12,502.8305887562574
2000-04-13,500.7470155942804
2000-04-14,501.8603717388594
2000-04-17,476.41779206541815
2000-04-18,486.0534131841368
2000-04-19,492.3368992196056
2000-04-20,491.976142273868
2000-04-21,487.8787565769968
2000-04-24,489.75052939770006
2000-04-25,494.27020397161897
2000-04-26,492.61499880293036
2000-04-27,495.4536684969244
2000-04-28,491.22084255857294
2000-05-01,495.6979515182118
2000-05-02,497.8938732734671
2000-05-03,505.1645434833123
2000-05-04,508.38028595943445
2000-05-05,508.34763638572156
2000-05-08,507.9342206178795
2000-05-09,500.3701700075111
2000-05-10,495.4245424136388
2000-05-11,496.3973342884926
2000-05-12,498.96088540417566
2000-05-15,492.3096914763479
2000-05-16,502.24226278968985
2000-05-17,510.64620589129635
2000-05-18,506.87375841525653
2000-05-19,514.3015658562178
2000-05-22,498.36113686334494
2000-05-23,496.92295300238436
2000-05-24,491.10218054909546
2000-05-25,494.10396427186737
2000-05-26,482.11864861133995
2000-05-29,482.8094355738015
2000-05-30,483.90765692363817
2000-05-31,483.99281921510266
2000-06-01,480.5388534184905
2000-06-02,478.59285635870765
2000-06-05,486.742035404621
2000-06-06,485.77998002498254
2000-06-07,489.96366055655375
2000-06-08,491.1628858647849
2000-06-09,491.802134516499
2000-06-12,495.1287998186879
2000-06-13,489.56793868059594
2000-06-14,490.8660460568022
2000-06-15,491.5350089537081
2000-06-16,488.3643763025979
2000-06-19,488.0180890709744
2000-06-20,493.9400511883703
2000-06-21,500.44791660001255
2000-06-22,506.6394631168565
2000-06-23,507.05207179632174
2000-06-26,503.7676016799223
2000-06-27,504.47603538998334
2000-06-28,506.34943353768057
2000-06-29,506.34647392141085
2000-06-30,506.32874339159076
2000-07-03,517.0990059019471
2000-07-04,516.3298314062074
2000-07-05,509.48572992915615
2000-07-06,508.4447360966102
2000-07-07,513.702452377934
2000-07-10,519.4207996402364
2000-07-11,523.1255842667625
2000-07-12,522.1767639029554
2000-07-13,521.7151963704777
2000-07-14,520.9649301716236
2000-07-17,520.8484543036321
2000-07-18,514.6539054943357
2000-07-19,518.6987371435121
2000-07-20,518.4047591290482
2000-07-21,510.46224698227286
2000-07-24,501.98638299002454
2000-07-25,496.18397967940575
2000-07-26,495.2767446307261
2000-07-27,491.995530762982
2000-07-28,492.70762975318104
2000-07-31,487.75737365659415
2000-08-01,495.58136571339105
2000-08-02,503.74986524331126
2000-08-03,509.00173268604254
2000-08-04,507.42461039289554
2000-08-07,506.3509854912205
2000-08-08,511.82866061539573
2000-08-09,516.2314915773421
2000-08-10,509.7559702778867
2000-08-11,515.1347552718734
2000-08-14,514.1814734872838
2000-08-15,512.7285108252502
2000-08-16,517.4219676328078
2000-08-17,514.2464168624177
2000-08-18,519.3098776076907
2000-08-21,519.8541667821008
2000-08-22,526.2533778645434
2000-08-23,528.1633548057312
2000-08-24,524.0586977840555
2000-08-25,524.24602157685
2000-08-28,525.9568319985109
2000-08-29,527.1165092051452
2000-08-30,525.114135267714
2000-08-31,525.9045536821119
2000-09-01,518.8089875049233
2000-09-04,520.9382363169882
2000-09-05,525.7870725910918
2000-09-06,526.8457768642967
2000-09-07,530.46461480031
2000-09-08,532.0155507853626
2000-09-11,528.2167943957903
2000-09-12,522.6347738300325
2000-09-13,519.5614518349204
2000-09-14,518.179011950016
2000-09-15,515.1631856803069
2000-09-18,514.1897091374934
2000-09-19,515.0788472111942
2000-09-20,526.6429224058014
2000-09-21,523.2193359254106
2000-09-22,493.78947243089374
2000-09-25,504.18005600172677
2000-09-26,498.3763360753085
2000-09-27,494.5784015770356
2000-09-28,491.9057196490398
2000-09-29,496.31398619374755
2000-10-02,493.45244173161257
2000-10-03,497.6655306754837
2000-10-04,495.93279057108924
2000-10-05,497.1359657955831
2000-10-06,500.0378917606351
2000-10-09,497.27309288690714
2000-10-10,496.07046181883027
2000-10-11,489.4541485046034
2000-10-12,491.7780377749873
2000-10-13,489.8446804257163
2000-10-16,498.64138294561343
2000-10-17,494.0746563809716
2000-10-18,488.62547860752716
2000-10-19,488.5359950398855
2000-10-20,497.4290599758747
2000-10-23,497.88448086279266
2000-10-24,498.7701252743045
2000-10-25,501.7030306412507
2000-10-26,499.8734531047644
2000-10-27,489.56432065792836
2000-10-30,484.49132302225826
2000-10-31,479.7570134558639
2000-11-01,483.6118825343219
2000-11-02,484.56387572990474
2000-11-03,488.19622125686595
2000-11-06,494.8703375231019
2000-11-07,495.346819383683
2000-11-08,497.56016671526163
2000-11-09,493.04007426941564
2000-11-10,488.3498340310214
2000-11-13,483.90778886997595
2000-11-14,485.6477564734844
2000-11-15,483.132344394742
2000-11-16,482.718738347018
2000-11-17,482.7703231131183
2000-11-20,480.271743403284
2000-11-21,478.4508789058237
2000-11-22,481.29403595814915
2000-11-23,480.77238438902816
2000-11-24,482.76427711038764
2000-11-27,482.76669697988444
2000-11-28,479.0311467890139
2000-11-29,472.0673185726564
2000-11-30,468.68031195532467
2000-12-01,472.09589645113283
2000-12-04,465.9668611610471
2000-12-05,466.79489353663826
2000-12-06,468.88515997038684
2000-12-07,465.31290685364763
2000-12-08,466.41682306454055
2000-12-11,477.1916358652532
2000-12-12,475.82858265646354
2000-12-13,474.19995914929973
2000-12-14,466.0561858133509
2000-12-15,456.16563313671224
2000-12-18,454.5133560991866
2000-12-19,451.27381846350136
2000-12-20,439.5171420042401
2000-12-21,430.0579951293339
2000-12-22,426.20539315793513
2000-12-25,431.7465169783952
2000-12-26,425.63498732097787
2000-12-27,423.5278775538864
2000-12-28,425.2877852790656
2000-12-29,420.68711791144494
2001-01-01,420.9411598964498
2001-01-02,417.39665554604005
2001-01-03,417.7588044893384
2001-01-04,417.4861939207355
2001-01-05,415.3373896577973
2001-01-08,417.2429301445011
2001-01-09,417.51381454894295
2001-01-10,415.16431831492696
2001-01-11,404.16763886333274
2001-01-12,405.41442020524977
2001-01-15,407.41486842311116
2001-01-16,414.0447210498369
2001-01-17,418.33967090806595
2001-01-18,417.40481983207474
2001-01-19,426.15963069835067
2001-01-22,428.6425121829239
2001-01-23,427.4335530059624
2001-01-24,431.844376585331
2001-01-25,436.4765385473154
2001-01-26,433.583883645335
2001-01-29,436.61539974674605
2001-01-30,435.0623947946059
2001-01-31,436.93683745993764
2001-02-01,434.9158587956897
2001-02-02,440.0987862419473
2001-02-05,436.31143170909917
2001-02-06,440.39521941907367
2001-02-07,436.1304592249494
2001-02-08,440.75393568641346
2001-02-09,438.3857057278466
2001-02-12,436.75963381051764
2001-02-13,442.7967369073011
2001-02-14,446.4041743073442
2001-02-15,458.0522232611415
2001-02-16,451.72116506174086
2001-02-19,447.61838229725026
2001-02-20,457.9308544918163
2001-02-21,452.9339042169889
2001-02-22,451.2979584582113
2001-02-23,454.49182139044234
2001-02-26,455.4477544559171
2001-02-27,452.33379843665773
2001-02-28,447.69502425865795
2001-03-01,440.3258514933122
2001-03-02,428.77125604563804
2001-03-05,429.107392502704
2001-03-06,432.985255784394
2001-03-07,432.7040521990772
2001-03-08,431.382505316668
2001-03-09,431.86999423706004
2001-03-12,423.9496268734002
2001-03-13,421.70619192600793
2001-03-14,423.5646505538651
2001-03-15,423.8495826444334
2001-03-16,427.23413744291696
2001-03-19,428.38979452462195
2001-03-20,425.02125859881704
2001-03-21,435.0127220432472
2001-03-22,438.02355476865466
2001-03-23,440.3433015096148
2001-03-26,449.88441988745666
2001-03-27,448.08324689931004
2001-03-28,455.053206968064
2001-03-29,451.4194912050188
2001-03-30,442.1904246835467
2001-04-02,438.4961213859364
2001-04-03,439.74135251749334
2001-04-04,433.90398623134723
2001-04-05,441.7176039581111
2001-04-06,441.7973853101889
2001-04-09,436.0578446218204
2001-04-10,443.2430567661747
2001-04-11,448.83852742708285
2001-04-12,450.444877574942
2001-04-13,451.92339512890544
2001-04-16,455.466875432475
2001-04-17,458.3873470370565
2001-04-18,470.89421291214484
2001-04-19,467.88037407865363
2001-04-20,460.1282529431609
2001-04-23,463.8643512735791
2001-04-24,467.06562610005517
2001-04-25,467.64392332227123
2001-04-26,469.51587247779696
2001-04-27,470.375456182651
2001-04-30,475.0208622179003
2001-05-01,483.3482243271776
2001-05-02,485.36207632830923
2001-05-03,486.74904904214543
2001-05-04,483.9758968950205
2001-05-07,485.9939228262648
2001-05-08,484.057285434429
2001-05-09,482.0517505540058
2001-05-10,482.68031696077776
2001-05-11,487.85593120553074
2001-05-14,484.23991674869916
2001-05-15,482.8276106263798
2001-05-16,477.60930172795537
2001-05-17,485.81270655960355
2001-05-18,486.958519469222
2001-05-21,491.6982334213937
2001-05-22,496.976606553491
2001-05-23,508.56309997687225
2001-05-24,511.80122646515576
2001-05-25,511.4126685181631
2001-05-28,507.37444831106626
2001-05-29,512.3621665389086
2001-05-30,506.1501715248569
2001-05-31,512.0815898008306
2001-06-01,513.7687050169218
2001-06-04,512.2846812982554
2001-06-05,509.56297851932
2001-06-06,510.607406490132
2001-06-07,511.78825190516835
2001-06-08,515.456771511763
2001-06-11,517.3342638580109
2001-06-12,507.7152227618666
2001-06-13,507.82131427057743
2001-06-14,501.6363128593327
2001-06-15,495.01600421240613
2001-06-18,492.9686110213215
2001-06-19,494.75881715278683
2001-06-20,495.2725572880236
2001-06-21,496.7775720330804
2001-06-22,501.7703912289384
2001-06-25,501.34255790355854
2001-06-26,502.91809509269626
2001-06-27,501.9753129277242
2001-06-28,503.8369296716274
2001-06-29,509.8243016009487
2001-07-02,507.1738952949679
2001-07-03,507.18903057890856
2001-07-04,505.17398354982043
2001-07-05,507.08764003303895
2001-07-06,497.3227993916581
2001-07-09,488.6794506762363
2001-07-10,487.01769686739095
2001-07-11,481.66740732055905
2001-07-12,491.1667292172574
2001-07-13,489.8843619133051
2001-07-16,486.67163853474403
2001-07-17,485.3521247223297
2001-07-18,472.9745252666123
2001-07-19,474.6420988214371
2001-07-20,473.5351173475908
2001-07-23,467.5631332088791
2001-07-24,465.68068187186276
2001-07-25,465.5554060443847
2001-07-26,469.4913679980881
2001-07-27,472.89079916349147
2001-07-30,465.69624499893933
2001-07-31,469.188210808723
2001-08-01,472.535192897551
2001-08-02,478.27730546820095
2001-08-03,474.87679912758455
2001-08-06,476.3277702011975
2001-08-07,479.42820758982975
2001-08-08,481.3487908856284
2001-08-09,469.7689668931031
2001-08-10,470.23993151567515
2001-08-13,467.01503624254985
2001-08-14,473.4742100442571
2001-08-15,472.6436887831241
2001-08-16,471.333064974881
2001-08-17,469.4822423689466
2001-08-20,466.12493832522824
2001-08-21,470.72160938896315
2001-08-22,468.3813852943474
2001-08-23,470.71902891662864
2001-08-24,469.9931527295323
2001-08-27,473.86065448518457
2001-08-28,471.6588804977872
2001-08-29,470.3405156806002
2001-08-30,466.3143101403019
2001-08-31,463.9737394479818
2001-09-03,458.056916995581
2001-09-04,467.1756971554808
2001-09-05,461.8258594703974
2001-09-06,459.0422405796551
2001-09-07,450.7886767352709
2001-09-10,444.953899109827
2001-09-11,444.0886411205548
2001-09-12,419.81562216611144
2001-09-13,419.98540890059877
2001-09-14,419.1299323144654
2001-09-17,401.31678287127033
2001-09-18,406.3489142173501
2001-09-19,410.4366131027825
2001-09-20,410.7311254722287
2001-09-21,409.04954725424324
2001-09-24,408.3571749484744
2001-09-25,409.2045975877196
2001-09-26,411.4220338023436
2001-09-27,409.16362638844083
2001-09-28,422.22060670498837
2001-10-01,421.8754766588522
2001-10-02,423.3357964413304
2001-10-03,422.30292779024364
2001-10-04,430.5718356282851
2001-10-05,427.72533309814503
2001-10-08,426.3923629158725
2001-10-09,425.51903630839047
2001-10-10,426.3538587755032
2001-10-11,433.39129342051643
2001-10-12,433.1459257084006
2001-10-15,432.7984564048621
2001-10-16,432.6764695701361
2001-10-17,436.26065246809634
2001-10-18,433.1908637397324
2001-10-19,435.06611441106
2001-10-22,439.0766620967802
2001-10-23,443.43690482799946
2001-10-24,444.085278836035
2001-10-25,446.3506635482282
2001-10-26,447.11768859712737
2001-10-29,441.09940468037865
2001-10-30,436.3499491712109
2001-10-31,438.20838577145014
2001-11-01,434.81853391308664
2001-11-02,435.47357954786617
2001-11-05,441.20471684386126
2001-11-06,444.2214543477304
2001-11-07,441.11168563511757
2001-11-08,446.4074724324453
2001-11-09,443.4663252154985
2001-11-12,443.16790692038893
2001-11-13,445.4741327570159
2001-11-14,445.34085730786387
2001-11-15,448.6096951232616
2001-11-16,446.5604168600634
2001-11-19,450.55857990108956
2001-11-20,449.16947155822004
2001-11-21,452.47289132042727
2001-11-22,450.94810380891795
2001-11-23,453.1180420273992
2001-11-26,458.33651640690357
2001-11-27,455.6693923139206
2001-11-28,448.595979071271
2001-11-29,446.2907417254169
2001-11-30,444.1628120006245
2001-12-03,443.47901535456486
2001-12-04,443.0657005376967
2001-12-05,448.38709519338545
2001-12-06,449.0104522110673
2001-12-07,446.35079626920884
2001-12-10,446.52773688398287
2001-12-11,441.827698783991
2001-12-12,443.4787615815327
2001-12-13,438.2726278850175
2001-12-14,430.72886994593864
2001-12-17,425.8700424629784
2001-12-18,423.4195876821546
2001-12-19,420.3750144355196
2001-12-20,424.2082081303751
2001-12-21,425.9813737352632
2001-12-24,430.6764899596293
2001-12-25,432.75737700256
2001-12-26,429.47898214122114
2001-12-27,426.1763666809712
2001-12-28,434.9261152400892
2001-12-31,433.2451512882501
2002-01-01,433.1873952387209
2002-01-02,426.93090063595383
2002-01-03,430.3548450882467
2002-01-04,436.7680806178836
2002-01-07,440.5505161700767
2002-01-08,434.57555574486685
2002-01-09,435.4354501455423
2002-01-10,431.48640714363165
2002-01-11,430.85231000722706
2002-01-14,428.40703361378837
2002-01-15,426.58099468013273
2002-01-16,429.5021953975807
2002-01-17,429.3579441674528
2002-01-18,432.3234375031985
2002-01-21,437.4807571018932
2002-01-22,432.58288131186276
2002-01-23,432.1465989511404
2002-01-24,435.1556339764166
2002-01-25,445.03350291275285
2002-01-28,451.7898211963025
2002-01-29,449.3119341634625
2002-01-30,447.21721088930343
2002-01-31,448.8228483773747
2002-02-01,447.183502365314
2002-02-04,443.4407933813017
2002-02-05,438.1322231139527
2002-02-06,439.74524837942636
2002-02-07,438.94419196298077
2002-02-08,438.61910290564276
2002-02-11,438.8667116133042
2002-02-12,445.78481242070103
2002-02-13,450.49317905719647
2002-02-14,456.8190949044914
2002-02-15,455.84670581471295
2002-02-18,459.6897508971004
2002-02-19,452.8009778438381
2002-02-20,452.85287007635856
2002-02-21,456.61720186192997
2002-02-22,453.26128186508765
2002-02-25,454.352842707064
2002-02-26,455.7869704893668
2002-02-27,465.21299366371807
2002-02-28,466.469563651046
2002-03-01,470.5032355977255
2002-03-04,479.74158741230826
2002-03-05,478.45468578796545
2002-03-06,477.85879639741194
2002-03-07,485.6212655770162
2002-03-08,487.1121086516405
2002-03-11,493.7005130018831
2002-03-12,491.5991628629537
2002-03-13,486.49728644138963
2002-03-14,483.9091210031128
2002-03-15,485.77863096651856
2002-03-18,484.6490523537949
2002-03-19,486.88956193529987
2002-03-20,487.2435722332145
2002-03-21,488.1935573009158
2002-03-22,488.7139619477123
2002-03-25,489.01266421074564
2002-03-26,488.43418355681956
2002-03-27,495.7513715232612
2002-03-28,494.9734568750747
2002-03-29,490.58188908482674
2002-04-01,483.1156128639402
2002-04-02,483.7391895269919
2002-04-03,489.25898382015976
2002-04-04,493.29495812596423
2002-04-05,498.4498503960925
2002-04-08,503.5008745443641
2002-04-09,497.8120564584094
2002-04-10,498.1872575666183
2002-04-11,492.9364381655457
2002-04-12,494.0896596613928
2002-04-15,495.78758156822676
2002-04-16,499.25844516445864
2002-04-17,501.88171094487416
2002-04-18,502.7021148523609
2002-04-19,504.68221929969127
2002-04-22,507.9623018079273
2002-04-23,506.071129954919
2002-04-24,504.4486510237834
2002-04-25,501.4260117514201
2002-04-26,500.0010404766397
2002-04-29,494.9243613559053
2002-04-30,491.57361762397466
2002-05-01,491.99932322337554
2002-05-02,494.2572647802886
2002-05-03,492.5404043543391
2002-05-06,488.0263555474821
2002-05-07,486.2811366425573
2002-05-08,490.1717841595276
2002-05-09,491.6644305377495
2002-05-10,489.84720880727036
2002-05-13,488.9588487369105
2002-05-14,491.7082093572695
2002-05-15,494.3629116902587
2002-05-16,495.92523093491434
2002-05-17,495.52329312768967
2002-05-20,495.2827346045482
2002-05-21,498.1928242813225
2002-05-22,498.21241184191206
2002-05-23,500.9106802856298
2002-05-24,506.1660974169514
2002-05-27,509.74919901988824
2002-05-28,505.1802239961859
2002-05-29,501.74629511501246
2002-05-30,501.5433152948599
2002-05-31,500.9410509961779
2002-06-03,502.95178911602886
2002-06-04,496.28052930603326
2002-06-05,499.697812280253
2002-06-06,494.24522473153996
2002-06-07,492.1378349352026
2002-06-10,493.05588598553635
2002-06-11,493.5260089835222
2002-06-12,490.3607297204873
2002-06-13,488.1322523723236
2002-06-14,483.80084271778475
2002-06-17,476.67701440321315
2002-06-18,477.4431668581558
2002-06-19,466.1458090346087
2002-06-20,467.862098503967
2002-06-21,467.8812864153639
2002-06-24,465.5190176932403
2002-06-25,465.0250479438882
2002-06-26,450.50490839400607
2002-06-27,451.9186591929187
2002-06-28,458.5576138051056
2002-07-01,459.46624011276145
2002-07-02,461.0353397312338
2002-07-03,470.9218225872548
2002-07-04,470.99827608433077
2002-07-05,476.8982339516561
2002-07-08,473.63169382933813
2002-07-09,478.66987223584164
2002-07-10,478.61815402744736
2002-07-11,472.58352253140566
2002-07-12,475.63868334717597
2002-07-15,465.28565431094125
2002-07-16,458.0470954338737
2002-07-17,456.6876778773418
2002-07-18,460.84638049895324
2002-07-19,455.1603778629408
2002-07-22,453.46764244834907
2002-07-23,459.8629738835441
2002-07-24,457.57071560765695
2002-07-25,452.5095516996501
2002-07-26,443.84207972962463
2002-07-29,447.59961349868723
2002-07-30,449.4535603826465
