Date,AC FAR EAST SMALL VALUE
1999-04-08,423.4899993256993
1999-04-09,428.9227618628653
1999-04-12,426.3859887862216
1999-04-13,433.2576140584595
1999-04-14,437.2877484647671
1999-04-15,444.049700442705
1999-04-16,450.63753917156777
1999-04-19,456.79683268164575
1999-04-20,454.305548384623
1999-04-21,448.7212556314583
1999-04-22,450.6893895494878
1999-04-23,453.3377311871286
1999-04-26,461.52346873280925
1999-04-27,459.6584020221961
1999-04-28,463.83870449296467
1999-04-29,465.33455828533033
1999-04-30,469.9724494394557
1999-05-03,471.29993604306753
1999-05-04,473.6663416485387
1999-05-05,472.6635784022465
1999-05-06,478.6450018372446
1999-05-07,475.3284949633183
1999-05-10,478.7013859443672
1999-05-11,478.51125455564863
1999-05-12,482.2350072990497
1999-05-13,476.71783717450626
1999-05-14,471.6997269379656
1999-05-17,461.83510951061743
1999-05-18,461.74269173249075
1999-05-19,454.01292350706154
1999-05-20,454.5833166722851
1999-05-21,458.4440828554312
1999-05-24,458.7538846222377
1999-05-25,458.06351818432995
1999-05-26,466.924668484681
1999-05-27,469.39235620226503
1999-05-28,467.8040581784343
1999-05-31,466.4694676023818
1999-06-01,473.38872174758893
1999-06-02,480.8382835602543
1999-06-03,478.5508640057269
1999-06-04,481.29324732976505
1999-06-07,490.69970162334374
1999-06-08,491.8643688807716
1999-06-09,497.4257143297668
1999-06-10,502.87250089251006
1999-06-11,508.2192838142903
1999-06-14,506.60290140964065
1999-06-15,503.5519075498779
1999-06-16,512.524905237767
1999-06-17,519.4389884878395
1999-06-18,515.5617616138264
1999-06-21,524.3967642008466
1999-06-22,530.4793437705556
1999-06-23,533.0643989214672
1999-06-24,529.4266733283324
1999-06-25,522.9109047844601
1999-06-28,530.3504406819144
1999-06-29,535.2195899017413
1999-06-30,536.7793678934826
1999-07-01,550.0186607078236
1999-07-02,556.7543309698735
1999-07-05,560.6162322235419
1999-07-06,559.8382827726363
1999-07-07,561.3619588059706
1999-07-08,562.051395172543
1999-07-09,561.6438181637576
1999-07-12,568.1818345953287
1999-07-13,566.093763060663
1999-07-14,565.3177908773231
1999-07-15,564.0976464935447
1999-07-16,558.7801464137002
1999-07-19,568.1586755065483
1999-07-20,556.956744550871
1999-07-21,553.7450908697982
1999-07-22,547.6633473650049
1999-07-23,542.4717441245273
1999-07-26,529.6986685366251
1999-07-27,531.0779515885002
1999-07-28,536.8585606170361
1999-07-29,538.3198187462147
1999-07-30,539.0672388310134
1999-08-02,539.6681862828311
1999-08-03,538.5123210480629
1999-08-04,534.777638287689
1999-08-05,521.8486055841882
1999-08-06,517.03161594972
1999-08-09,519.0010918827857
1999-08-10,517.7672014322027
1999-08-11,515.8857675080005
1999-08-12,519.7504797194978
1999-08-13,521.0564337769146
1999-08-16,533.0557811928641
1999-08-17,534.6717672844695
1999-08-18,541.3252453681662
1999-08-19,541.098009577895
1999-08-20,543.7942738469011
1999-08-23,551.0262026748009
1999-08-24,554.1575838633179
1999-08-25,561.989898597367
1999-08-26,558.0641467634291
1999-08-27,554.3597586724253
1999-08-30,556.7271962320547
1999-08-31,553.9881839537754
1999-09-01,555.3396809965428
1999-09-02,548.6345735006486
1999-09-03,550.7142307958153
1999-09-06,555.7372400197918
1999-09-07,548.9724160511157
1999-09-08,543.7041638382398
1999-09-09,558.3314222991999
1999-09-10,566.9323313300498
1999-09-13,588.0283383673378
1999-09-14,586.7155546411177
1999-09-15,591.4542893426255
1999-09-16,581.8123887649521
1999-09-17,574.6437216167682
1999-09-20,575.1517485422404
1999-09-21,578.7351154428924
1999-09-22,567.9239992369678
1999-09-23,570.4579632716994
1999-09-24,556.2725508923867
1999-09-27,546.6699245185144
1999-09-28,548.1369663348103
1999-09-29,537.9316120394466
1999-09-30,548.4364110778283
1999-10-01,554.0979534178978
1999-10-04,549.9925514889384
1999-10-05,544.2090269024894
1999-10-06,541.9998516680024
1999-10-07,542.3304580265215
1999-10-08,545.246706047053
1999-10-11,547.6411345856737
1999-10-12,545.023931154459
1999-10-13,533.3248632474122
1999-10-14,532.171893082723
1999-10-15,526.5893033384673
1999-10-18,515.9441468756606
1999-10-19,515.6784026879677
1999-10-20,526.0659894383272
1999-10-21,523.7984930089606
1999-10-22,530.1572115518868
1999-10-25,533.7390534593806
1999-10-26,536.9512373173293
1999-10-27,539.0471028501069
1999-10-28,535.3657613647756
1999-10-29,544.5084068646133
1999-11-01,545.938412932203
1999-11-02,548.3314384446248
1999-11-03,545.6281921081379
1999-11-04,551.7934209813907
1999-11-05,545.6338130110593
1999-11-08,547.5233118557285
1999-11-09,549.4637683508403
1999-11-10,547.5735100871763
1999-11-11,538.7975065992149
1999-11-12,537.459743896822
1999-11-15,530.9811287829898
1999-11-16,528.9888255008245
1999-11-17,532.1459581179768
1999-11-18,543.9623586235465
1999-11-19,546.4040946086106
1999-11-22,550.0808480823513
1999-11-23,553.9640050768888
1999-11-24,551.6451377879476
1999-11-25,543.7628448112772
1999-11-26,553.4738793550389
1999-11-29,556.6212638614651
1999-11-30,555.6635601381116
1999-12-01,553.9284156823348
1999-12-02,553.3559285275901
1999-12-03,555.248875321873
1999-12-06,540.227500911902
1999-12-07,540.2294510615296
1999-12-08,535.0318106532407
1999-12-09,536.1177931269685
1999-12-10,543.2362695762514
1999-12-13,542.15276026993
1999-12-14,540.2303113663647
1999-12-15,535.6449146926809
1999-12-16,524.9220848419294
1999-12-17,523.4961994718102
1999-12-20,522.0044165410343
1999-12-21,520.9807773912969
1999-12-22,524.8295472627331
1999-12-23,520.5597574242186
1999-12-24,522.8222408540779
1999-12-27,525.2276690344183
1999-12-28,525.474901807144
1999-12-29,525.2998940909388
1999-12-30,528.6741299928823
1999-12-31,528.6739030118287
2000-01-03,527.8650901849941
2000-01-04,515.4637064793613
2000-01-05,506.4676348052046
2000-01-06,494.81531606538965
2000-01-07,501.0097869870073
2000-01-10,504.5540180716628
2000-01-11,503.95238606947845
2000-01-12,502.90160343766536
2000-01-13,506.35081295304053
2000-01-14,515.6304609104907
2000-01-17,532.7148239992619
2000-01-18,529.9060491466543
2000-01-19,525.4919763196139
2000-01-20,529.4789004062443
2000-01-21,528.9650155594651
2000-01-24,530.6618127297629
2000-01-25,525.6791644531804
2000-01-26,530.9413894862867
2000-01-27,542.6866394229818
2000-01-28,543.766894685106
2000-01-31,541.5518040773595
2000-02-01,541.3463508303423
2000-02-02,541.9338055571443
2000-02-03,534.6641546950207
2000-02-04,540.2036347455927
2000-02-07,538.0836439307964
2000-02-08,527.2815017036095
2000-02-09,525.0552595070512
2000-02-10,528.3706909603355
2000-02-11,526.7395131323567
2000-02-14,526.0166938715124
2000-02-15,518.3591226601258
2000-02-16,516.0860320279331
2000-02-17,511.29465725679233
2000-02-18,509.51361720477877
2000-02-21,500.8783030853703
2000-02-22,487.0366349436265
2000-02-23,490.77509850761305
2000-02-24,495.28300661879337
2000-02-25,507.3155019908423
2000-02-28,519.373107642105
2000-02-29,522.6620864562603
2000-03-01,529.9830098837676
2000-03-02,531.7173407688445
2000-03-03,533.1320997703067
2000-03-06,532.9797473557635
2000-03-07,537.0005400072737
2000-03-08,535.4408066516016
2000-03-09,532.6622441591361
2000-03-10,539.1171472991965
2000-03-13,531.9725684306551
2000-03-14,532.6237650889967
2000-03-15,525.8319200626499
2000-03-16,524.083165097453
2000-03-17,531.7153109870034
2000-03-20,528.0446772812104
2000-03-21,529.6959833488838
2000-03-22,536.8972505132181
2000-03-23,531.5466238027807
2000-03-24,533.713028746933
2000-03-27,544.388214126857
2000-03-28,550.7106997387855
2000-03-29,563.223407796536
2000-03-30,556.7920826119387
2000-03-31,567.5880358115086
2000-04-03,557.8398535083971
2000-04-04,555.5215111431907
2000-04-05,550.459616447779
2000-04-06,551.5336012348159
2000-04-07,552.2469093493058
2000-04-10,552.0744391173813
2000-04-11,547.4136930184256
2000-04-12,557.2711615503567
2000-04-13,555.3306470241416
2000-04-14,556.5635196666029
2000-04-17,526.9933578735238
2000-04-18,537.3640349070906
2000-04-19,544.1802830907251
2000-04-20,544.5235325683815
2000-04-21,539.2980409971341
2000-04-24,542.0244355647516
2000-04-25,546.7875377631599
2000-04-26,544.4146442180822
2000-04-27,547.6671898962363
2000-04-28,542.5737627575539
2000-05-01,548.5509220506476
2000-05-02,551.2867740804965
2000-05-03,558.6394535435973
2000-05-04,562.6783484294554
2000-05-05,561.8169824233566
2000-05-08,562.5860861883798
2000-05-09,554.8623615661294
2000-05-10,550.2187267554751
2000-05-11,551.5879395332606
2000-05-12,555.6394065415028
2000-05-15,548.9555683513637
2000-05-16,560.2153734333389
2000-05-17,570.746816854585
2000-05-18,566.2083593182921
2000-05-19,575.6289777041028
2000-05-22,556.5590192657157
2000-05-23,554.665240914766
2000-05-24,548.1062462486519
2000-05-25,551.6492732663803
2000-05-26,538.4609497912569
2000-05-29,538.2777184297161
2000-05-30,539.1460171981089
2000-05-31,538.8620342280987
2000-06-01,535.076318074643
2000-06-02,532.2573556607041
2000-06-05,542.2067894622593
2000-06-06,540.9644888042648
2000-06-07,546.1529830232288
2000-06-08,546.7410919233266
2000-06-09,547.7041980836318
2000-06-12,551.5934137027431
2000-06-13,544.2201972299023
2000-06-14,545.1724848845752
2000-06-15,545.7723048679385
2000-06-16,541.5397410388334
2000-06-19,541.8763408393309
2000-06-20,548.8190087501463
2000-06-21,556.294897876232
2000-06-22,563.7507718081453
2000-06-23,564.4815849604726
2000-06-26,560.5613626914186
2000-06-27,561.0355546599092
2000-06-28,563.3865189737861
2000-06-29,563.1577588157503
2000-06-30,563.6506224317687
2000-07-03,576.6499653330303
2000-07-04,575.120373293759
2000-07-05,567.2250170930644
2000-07-06,565.497274208475
2000-07-07,571.2451281060551
2000-07-10,578.1701781507707
2000-07-11,582.6297915997646
2000-07-12,580.333771316267
2000-07-13,579.7018222985508
2000-07-14,578.9985454730165
2000-07-17,578.6418236265623
2000-07-18,570.9105592512489
2000-07-19,576.3593860336762
2000-07-20,575.9873475354984
2000-07-21,565.8355720400596
2000-07-24,555.8211489957072
2000-07-25,548.5171058437024
2000-07-26,546.7279156049724
2000-07-27,542.8232390753852
2000-07-28,543.0273272855069
2000-07-31,537.7660421251003
2000-08-01,547.0117596628817
2000-08-02,556.1784770604127
2000-08-03,562.126301213356
2000-08-04,561.0722058454943
2000-08-07,559.3452435739496
2000-08-08,565.4773753378904
2000-08-09,571.4068517526294
2000-08-10,563.8044965486491
2000-08-11,570.4803866700008
2000-08-14,568.9629918821356
2000-08-15,567.5197961817684
2000-08-16,572.4682513205942
2000-08-17,568.1394628713883
2000-08-18,574.3609485502567
2000-08-21,574.4632805442806
2000-08-22,581.9826349003035
2000-08-23,585.7332759032388
2000-08-24,581.3800426025664
2000-08-25,581.7349553095738
2000-08-28,583.3287369478446
2000-08-29,584.1779629764316
2000-08-30,581.5289889545999
2000-08-31,581.7529137362912
2000-09-01,573.7787908129343
2000-09-04,576.0687587628769
2000-09-05,581.3448292442781
2000-09-06,582.5033799981079
2000-09-07,587.5730328009411
2000-09-08,589.0975359619358
2000-09-11,583.7190649857532
2000-09-12,576.4278390289817
2000-09-13,573.8766826752782
2000-09-14,572.743801732999
2000-09-15,570.036711647271
2000-09-18,569.6880618704317
2000-09-19,571.9409700669104
2000-09-20,585.8678335994313
2000-09-21,582.4760624413602
2000-09-22,548.1036468290234
2000-09-25,559.8237625211268
2000-09-26,553.2182461744443
2000-09-27,548.3948180631251
2000-09-28,545.3614212360022
2000-09-29,551.5953286961585
2000-10-02,547.1119764489565
2000-10-03,551.9209953662629
2000-10-04,549.9211681322491
2000-10-05,551.3628663460951
2000-10-06,554.9500241051459
2000-10-09,551.9648161321682
2000-10-10,550.7329783282139
2000-10-11,542.6932830567171
2000-10-12,545.5577177027592
2000-10-13,543.331769518578
2000-10-16,553.3324302252249
2000-10-17,548.4895584319515
2000-10-18,541.4947506544238
2000-10-19,540.5790770681238
2000-10-20,549.9127412981579
2000-10-23,550.6076484442669
2000-10-24,551.9449211518912
2000-10-25,555.574703440131
2000-10-26,553.2935293938106
2000-10-27,540.5503882187135
2000-10-30,534.5500053343221
2000-10-31,530.0153182406958
2000-11-01,534.9507124031821
2000-11-02,536.5637364603039
2000-11-03,540.5127384702421
2000-11-06,547.7596253012688
2000-11-07,547.5930181020767
2000-11-08,550.2380057265623
2000-11-09,544.5430908905778
2000-11-10,539.5872184952199
2000-11-13,534.4205008108472
2000-11-14,536.1302591156258
2000-11-15,532.6618787407824
2000-11-16,531.7931342167915
2000-11-17,531.7596577837373
2000-11-20,528.4383477272482
2000-11-21,526.5874778015855
2000-11-22,529.1323594843903
2000-11-23,527.8293721391213
2000-11-24,530.1811728433177
2000-11-27,530.397378855893
2000-11-28,526.1187378617408
2000-11-29,517.7770625357216
2000-11-30,514.2275784156207
2000-12-01,517.2332929266645
2000-12-04,509.62760211914286
2000-12-05,510.1844475844041
2000-12-06,512.7309362684584
2000-12-07,507.4383179122687
2000-12-08,508.1125373222969
2000-12-11,520.7155309767375
2000-12-12,519.0199156693523
2000-12-13,516.5604263987127
2000-12-14,507.3172310574479
2000-12-15,496.22541498433407
2000-12-18,494.2232912621688
2000-12-19,489.33441124463286
2000-12-20,475.317054928833
2000-12-21,463.770093620896
2000-12-22,460.4741576949487
2000-12-25,467.5728556668006
2000-12-26,460.22809189538845
2000-12-27,456.835212385629
2000-12-28,458.9065667227957
2000-12-29,453.79754892968964
2001-01-01,453.8782423071536
2001-01-02,448.82848802770917
2001-01-03,448.6468883559831
2001-01-04,447.803937649609
2001-01-05,445.0297241045135
2001-01-08,448.19828737353004
2001-01-09,448.7537146495822
2001-01-10,446.2062785959062
2001-01-11,433.22825964362573
2001-01-12,435.2272295999161
2001-01-15,437.90796784137837
2001-01-16,445.9520136213848
2001-01-17,450.96552884583684
2001-01-18,449.94033989751
2001-01-19,459.7809973462097
2001-01-22,462.67050364539915
2001-01-23,461.4907061803743
2001-01-24,466.5031165560224
2001-01-25,472.1515987652121
2001-01-26,468.76426914292597
2001-01-29,472.4393130853782
2001-01-30,470.3273041680912
2001-01-31,472.52642703432633
2001-02-01,470.14174414036466
2001-02-02,476.4573243201402
2001-02-05,471.97552927578937
2001-02-06,475.6278584078728
2001-02-07,470.8969956066828
2001-02-08,476.1335242945151
2001-02-09,473.6115914130299
2001-02-12,471.2696468839208
2001-02-13,479.2505650641642
2001-02-14,484.07750566364086
2001-02-15,498.2603838968542
2001-02-16,491.6508657458491
2001-02-19,486.7175937078432
2001-02-20,499.2550471263484
2001-02-21,492.99532450990955
2001-02-22,490.9687472261447
2001-02-23,496.4292610513501
2001-02-26,497.6335367551188
2001-02-27,494.6634698006153
2001-02-28,488.2339960713878
2001-03-01,479.14396934260014
2001-03-02,464.9259791421085
2001-03-05,466.107593173216
2001-03-06,471.3302637816644
2001-03-07,471.23619823498876
2001-03-08,470.24641736845405
2001-03-09,472.40798135767915
2001-03-12,462.709602612928
2001-03-13,461.4394242105902
2001-03-14,462.64375631142286
2001-03-15,463.46870411745033
2001-03-16,467.39000805504975
2001-03-19,468.4845407354336
2001-03-20,464.4206042397169
2001-03-21,477.08793438912045
2001-03-22,480.4916604615536
2001-03-23,484.61619948046484
2001-03-26,496.75738533025896
2001-03-27,494.4248590224931
2001-03-28,503.1728071434256
2001-03-29,498.780694109629
2001-03-30,488.361969248727
2001-04-02,483.51734803260376
2001-04-03,485.52556574833665
2001-04-04,479.01765404755025
2001-04-05,488.26389195454686
2001-04-06,488.1108250242576
2001-04-09,480.811101718307
2001-04-10,489.0916731649011
2001-04-11,495.24745588665814
2001-04-12,497.59145617985007
2001-04-13,499.4513118206629
2001-04-16,502.61314681428735
2001-04-17,506.26320057362904
2001-04-18,521.7050261509507
2001-04-19,517.2766958174244
2001-04-20,507.3577827651348
2001-04-23,513.3621059476387
2001-04-24,517.3774666614586
2001-04-25,517.967955026048
2001-04-26,519.832526963445
2001-04-27,520.9907225109072
2001-04-30,525.9808249322695
2001-05-01,536.1735502023321
2001-05-02,538.1138479249512
2001-05-03,539.9122775178915
2001-05-04,536.8619680481077
2001-05-07,538.8241842909927
2001-05-08,535.8549290148477
2001-05-09,533.0472595892759
2001-05-10,532.8620195007398
2001-05-11,539.6811471460177
2001-05-14,535.259191647752
2001-05-15,533.6634895681276
2001-05-16,526.7586549130903
2001-05-17,535.3499528021755
2001-05-18,536.3196940900411
2001-05-21,540.942275820544
2001-05-22,548.1197956845734
2001-05-23,562.5470045412666
2001-05-24,566.7079753400681
2001-05-25,565.990792850063
2001-05-28,560.6260534081748
2001-05-29,566.8190872687792
2001-05-30,559.9320107686366
2001-05-31,567.88123547493
2001-06-01,569.8731578166849
2001-06-04,568.5646529726044
2001-06-05,565.4273364617843
2001-06-06,566.0491642349205
2001-06-07,567.1103858221744
2001-06-08,571.2368284937339
2001-06-11,573.0623269410753
2001-06-12,561.614536723723
2001-06-13,561.2584961824638
2001-06-14,554.6356487852785
2001-06-15,546.8553134730431
2001-06-18,545.1432936567219
2001-06-19,547.0746777610641
2001-06-20,547.5790653830425
2001-06-21,549.1655494100421
2001-06-22,555.744733518834
2001-06-25,556.304300675444
2001-06-26,557.5272275703743
2001-06-27,556.4290321677124
2001-06-28,558.5991649811357
2001-06-29,565.8447325626254
2001-07-02,562.4128579095421
2001-07-03,562.0805057032406
2001-07-04,558.9708374028395
2001-07-05,560.5371775621085
2001-07-06,550.4397841772961
2001-07-09,539.7691000540593
2001-07-10,537.6128101034926
2001-07-11,531.5099452251413
2001-07-12,542.6505238574438
2001-07-13,540.276812264952
2001-07-16,536.0672101125743
2001-07-17,534.8285054738301
2001-07-18,519.866454414104
2001-07-19,521.7439612574032
2001-07-20,521.8222645672587
2001-07-23,513.5989949920587
2001-07-24,512.3758170972073
2001-07-25,513.2740883160352
2001-07-26,518.1206626206474
2001-07-27,522.2913194059607
2001-07-30,513.0142258584747
2001-07-31,517.142999867955
2001-08-01,520.3433277282278
2001-08-02,527.2058772893382
2001-08-03,523.306381571478
2001-08-06,524.3535210454376
2001-08-07,528.2121179452664
2001-08-08,530.438906491413
2001-08-09,516.9033265855627
2001-08-10,517.8149654458138
2001-08-13,513.448384762631
2001-08-14,521.767949560325
2001-08-15,520.9343327222534
2001-08-16,519.7047464350757
2001-08-17,516.4458381129053
2001-08-20,512.6546999386345
2001-08-21,518.5345709374453
2001-08-22,515.5321738295487
2001-08-23,518.2716779037709
2001-08-24,517.3815578624891
2001-08-27,521.6596985044391
2001-08-28,518.673222793167
2001-08-29,517.0026936571979
2001-08-30,511.73359467082395
2001-08-31,509.8966231537061
2001-09-03,502.1820915851721
2001-09-04,512.7866433523736
2001-09-05,505.99214882861827
2001-09-06,502.82432411302466
2001-09-07,494.03162833600146
2001-09-10,487.28971408956966
2001-09-11,485.731539409337
2001-09-12,457.27035148207204
2001-09-13,457.84915078424086
2001-09-14,458.93942956737453
2001-09-17,440.3207286230469
2001-09-18,446.1870385630691
2001-09-19,451.7471969527597
2001-09-20,452.4609301260595
2001-09-21,451.47508718584857
2001-09-24,450.65027881861045
2001-09-25,451.4975815929044
2001-09-26,454.25112225485185
2001-09-27,451.3320098374569
2001-09-28,465.28673077448025
2001-10-01,465.1594636877387
2001-10-02,465.8546559300672
2001-10-03,464.5564557620991
2001-10-04,474.48020492841147
2001-10-05,470.0401418476475
2001-10-08,468.13079196053707
2001-10-09,467.0793422633335
2001-10-10,467.4699897573258
2001-10-11,475.7391334325247
2001-10-12,475.30656058429645
2001-10-15,473.4348303918982
2001-10-16,472.7159818130659
2001-10-17,476.25823559556943
2001-10-18,473.044385904447
2001-10-19,475.5793075670013
2001-10-22,479.67416393115684
2001-10-23,484.5833003715523
2001-10-24,485.7590369675961
2001-10-25,488.5694824246951
2001-10-26,489.41431072161197
2001-10-29,482.2182618808188
2001-10-30,476.5142852363936
2001-10-31,478.6466933158662
2001-11-01,473.9877711221495
2001-11-02,474.42902231156097
2001-11-05,481.14549789416554
2001-11-06,483.45822107108097
2001-11-07,479.3629654727921
2001-11-08,485.27743968732943
2001-11-09,481.65027234106566
2001-11-12,480.71167891326854
2001-11-13,482.41978305301006
2001-11-14,482.0617555492607
2001-11-15,485.97334792052806
2001-11-16,483.62485738188315
2001-11-19,487.33716156020495
2001-11-20,486.24342989569993
2001-11-21,489.8852895920145
2001-11-22,487.87115580846546
2001-11-23,490.28454663760084
2001-11-26,496.74175606852924
2001-11-27,492.97902864141537
2001-11-28,484.30926939228704
2001-11-29,481.7025449621126
2001-11-30,479.19877236856905
2001-12-03,478.4309545774266
2001-12-04,478.67787406445734
2001-12-05,484.2872990954071
2001-12-06,485.62312109092943
2001-12-07,482.0991863406645
2001-12-10,481.94154836481636
2001-12-11,475.94322651661565
2001-12-12,478.65885986377225
2001-12-13,472.51770639479713
2001-12-14,463.8340546070743
2001-12-17,458.4087954374941
2001-12-18,454.60199960741534
2001-12-19,450.9276077716859
2001-12-20,456.83452591230395
2001-12-21,458.1402893257232
2001-12-24,463.0244227401468
2001-12-25,465.6667661105044
2001-12-26,461.6629628711263
2001-12-27,457.84914578157975
2001-12-28,467.7780795090688
2001-12-31,465.3613256806695
2002-01-01,465.35640956190684
2002-01-02,458.1338313454973
2002-01-03,462.0893626939265
2002-01-04,468.96695979985475
2002-01-07,473.16757584448465
2002-01-08,464.9602253124213
2002-01-09,466.032973487718
2002-01-10,461.1195798016561
2002-01-11,460.30608717851743
2002-01-14,457.82517314633265
2002-01-15,455.01022593445913
2002-01-16,457.97047315262387
2002-01-17,458.33059359194215
2002-01-18,461.9909180492038
2002-01-21,467.8729338438405
2002-01-22,460.9197814049949
2002-01-23,459.9586047520165
2002-01-24,463.5567012534866
2002-01-25,474.90312374266887
2002-01-28,483.3821539911562
2002-01-29,480.06815142755977
2002-01-30,478.860814479618
2002-01-31,480.0997710251005
2002-02-01,477.6333628217614
2002-02-04,472.95751706629244
2002-02-05,466.46019222888594
2002-02-06,467.6436712800363
2002-02-07,466.9938893839119
2002-02-08,465.8240608132874
2002-02-11,465.7940196831391
2002-02-12,474.3772649295776
2002-02-13,479.9098466017653
2002-02-14,485.99646143725704
2002-02-15,484.61660269689077
2002-02-18,488.994191558801
2002-02-19,481.2331276774608
2002-02-20,481.00819080784055
2002-02-21,485.41010271595064
2002-02-22,481.9347899492269
2002-02-25,482.83502941177153
2002-02-26,483.9442247392248
2002-02-27,495.9271674739263
2002-02-28,498.65223319654734
2002-03-01,502.76024089971384
2002-03-04,514.2944675098438
2002-03-05,512.48150449585
2002-03-06,512.1944774566534
2002-03-07,521.6322990013496
2002-03-08,523.4926850903748
2002-03-11,532.4254518113603
2002-03-12,529.6612374987485
2002-03-13,523.1162179161342
2002-03-14,520.2210837882292
2002-03-15,522.4292880558538
2002-03-18,520.3219432703016
2002-03-19,523.5809080038338
2002-03-20,523.0019916698046
2002-03-21,523.7034006887613
2002-03-22,524.1036559915759
2002-03-25,524.6658329042799
2002-03-26,524.8309728058201
2002-03-27,533.2880374935303
2002-03-28,531.133748525499
2002-03-29,525.5299912203228
2002-04-01,516.054496981392
2002-04-02,517.5864331799759
2002-04-03,525.0801351684264
2002-04-04,530.0647059982126
2002-04-05,536.0328728111732
2002-04-08,542.2715540614906
2002-04-09,535.3559231335291
2002-04-10,535.6033963090829
2002-04-11,528.8118259936207
2002-04-12,529.7311287028949
2002-04-15,532.3787775482865
2002-04-16,536.9300654355686
2002-04-17,539.9359861227775
2002-04-18,540.9095642452539
2002-04-19,543.3911617192725
2002-04-22,547.6222732998898
2002-04-23,545.2474884873019
2002-04-24,542.9721222244398
2002-04-25,539.6757334825671
2002-04-26,537.6901250804408
2002-04-29,532.2969248767724
2002-04-30,527.9987546006607
2002-05-01,528.3784587304314
2002-05-02,530.7682007501102
2002-05-03,529.1481661634436
2002-05-06,523.3498519848207
2002-05-07,520.8459631122131
2002-05-08,525.120293859936
2002-05-09,526.9117111625546
2002-05-10,525.0730781690517
2002-05-13,523.659187364235
2002-05-14,525.7833497172719
2002-05-15,529.553637368153
2002-05-16,531.6059145480457
2002-05-17,531.7936549670454
2002-05-20,531.7962748149195
2002-05-21,535.4994778246879
2002-05-22,535.4979406544875
2002-05-23,538.4567133011057
2002-05-24,544.0467119595044
2002-05-27,547.9610420481291
2002-05-28,543.2419608265307
2002-05-29,538.5081604955082
2002-05-30,538.7456637173493
2002-05-31,537.2834497768025
2002-06-03,538.7887399143676
2002-06-04,531.5096874855966
2002-06-05,535.3598285995109
2002-06-06,528.0385061480607
2002-06-07,525.7068196154547
2002-06-10,527.3737979915268
2002-06-11,528.0960961489017
2002-06-12,524.560870201882
2002-06-13,521.9401453650592
2002-06-14,518.2252396839849
2002-06-17,508.8292638317878
2002-06-18,509.5318881680469
2002-06-19,495.3597187492796
2002-06-20,497.39891598934275
2002-06-21,497.0631231422691
2002-06-24,495.1764353310469
2002-06-25,495.69981358674454
2002-06-26,480.6996369838746
2002-06-27,481.97185121743115
2002-06-28,490.6928293212571
2002-07-01,491.83555551894636
2002-07-02,493.4373643984231
2002-07-03,506.56271430486083
2002-07-04,506.8715478008975
2002-07-05,513.2981574211708
2002-07-08,508.84318607258047
2002-07-09,514.8033940603041
2002-07-10,514.691053434258
2002-07-11,509.3427386749943
2002-07-12,512.7660533278671
2002-07-15,501.17683131968244
2002-07-16,492.93611919459056
2002-07-17,493.0604548547668
2002-07-18,497.8010385779363
2002-07-19,491.35615071839703
2002-07-22,489.262649396834
2002-07-23,497.6397159566486
2002-07-24,496.68951755999643
2002-07-25,489.7719202938264
2002-07-26,478.0970710656847
2002-07-29,481.1527343825006
2002-07-30,483.6040409010958
2002-07-31,485.4579972055417
2002-08-01,483.36119594362447
