Date,AC PACIFIC SMALL VALUE
2000-01-05,469.6284591758092
2000-01-06,459.58177479203914
2000-01-07,465.2134910428425
2000-01-10,468.782308016234
2000-01-11,467.99146429298963
2000-01-12,467.4323210081512
2000-01-13,470.7519038832985
2000-01-14,479.26940547708614
2000-01-17,493.47964839002526
2000-01-18,490.7577886137285
2000-01-19,486.8880909126998
2000-01-20,490.59529911787627
2000-01-21,490.1351510083739
2000-01-24,491.1159934946517
2000-01-25,486.4547209872882
2000-01-26,490.75661345880684
2000-01-27,501.32360931007594
2000-01-28,501.55593470800886
2000-01-31,499.34706606424453
2000-02-01,499.04852448787824
2000-02-02,499.56831213350284
2000-02-03,492.87893816601604
2000-02-04,497.37535050180145
2000-02-07,496.2006118958062
2000-02-08,486.736409699506
2000-02-09,485.0383047992739
2000-02-10,487.49947633153687
2000-02-11,485.78786073296624
2000-02-14,485.2738059489312
2000-02-15,479.11241571952195
2000-02-16,477.17250713833346
2000-02-17,473.5881300409704
2000-02-18,471.9540485843722
2000-02-21,464.49748659360654
2000-02-22,452.1292042149633
2000-02-23,455.1524391366756
2000-02-24,458.58467061556985
2000-02-25,469.54097382071933
2000-02-28,479.36910774130666
2000-02-29,482.63542447827047
2000-03-01,488.0127714558563
2000-03-02,489.5955785502102
2000-03-03,490.5439171626022
2000-03-06,490.0071625347536
2000-03-07,493.6672680642123
2000-03-08,492.79470408328865
2000-03-09,490.3025328816155
2000-03-10,496.1796586195216
2000-03-13,490.7497015928162
2000-03-14,491.27074568735594
2000-03-15,485.32696717453985
2000-03-16,483.84973018064
2000-03-17,490.18378661670744
2000-03-20,486.9671987857489
2000-03-21,488.3629911362362
2000-03-22,494.58111897913085
2000-03-23,489.93776894597283
2000-03-24,491.72825184517086
2000-03-27,501.3300267740154
2000-03-28,507.39254477602015
2000-03-29,518.1083188842283
2000-03-30,512.1909642333704
2000-03-31,520.3825796085159
2000-04-03,512.7690945772215
2000-04-04,510.4119607196499
2000-04-05,505.926822968217
2000-04-06,506.8649756624897
2000-04-07,507.41986520496147
2000-04-10,507.26780650544924
2000-04-11,502.913399378143
2000-04-12,511.141025887
2000-04-13,509.2431326728584
2000-04-14,510.3587993094541
2000-04-17,483.97067996029256
2000-04-18,493.90087912545886
2000-04-19,500.55832638247136
2000-04-20,500.576511803512
2000-04-21,496.29630170124216
2000-04-24,498.60485569925464
2000-04-25,503.33292824609754
2000-04-26,501.0303869286206
2000-04-27,503.97324465389664
2000-04-28,499.82808753834684
2000-05-01,504.4510575949742
2000-05-02,507.44775956805375
2000-05-03,514.894584084762
2000-05-04,518.2256427624628
2000-05-05,517.9524958105451
2000-05-08,517.7587437284038
2000-05-09,509.9423104324394
2000-05-10,505.2024642926916
2000-05-11,506.4936882863319
2000-05-12,509.84520675075606
2000-05-15,502.9273080485056
2000-05-16,513.3140148845786
2000-05-17,521.8795805427536
2000-05-18,517.9534924904174
2000-05-19,525.8231721563749
2000-05-22,509.46056020907304
2000-05-23,507.9615416380891
2000-05-24,501.68345335897703
2000-05-25,504.5946156729443
2000-05-26,492.4465990066119
2000-05-29,492.9184156308345
2000-05-30,493.86888151676976
2000-05-31,493.4162789592672
2000-06-01,490.2169608684071
2000-06-02,488.16829686249287
2000-06-05,496.55963851576763
2000-06-06,495.709529581665
2000-06-07,500.03244451617934
2000-06-08,501.02817656095107
2000-06-09,501.7026443591494
2000-06-12,505.1668323734437
2000-06-13,499.2415528218263
2000-06-14,500.5938588220269
2000-06-15,501.30671256454167
2000-06-16,497.9485875007236
2000-06-19,497.41082806516755
2000-06-20,503.336842746292
2000-06-21,510.108443640087
2000-06-22,516.5268272950144
2000-06-23,517.1354309716428
2000-06-26,513.8027832123521
2000-06-27,514.7654837077577
2000-06-28,516.8056471258074
2000-06-29,516.8940568940782
2000-06-30,517.1628312741902
2000-07-03,528.2467566684353
2000-07-04,527.3090719381765
2000-07-05,520.1947364012815
2000-07-06,519.1351606243601
2000-07-07,524.422965624495
2000-07-10,530.3344607134169
2000-07-11,534.1271576244604
2000-07-12,532.7729208645344
2000-07-13,532.3741286273788
2000-07-14,531.6894257587618
2000-07-17,531.4643620386354
2000-07-18,525.0362364914668
2000-07-19,529.4645530366448
2000-07-20,529.3810307370466
2000-07-21,521.5026511019296
2000-07-24,513.0284343318143
2000-07-25,506.8337978496605
2000-07-26,506.058567270938
2000-07-27,502.550505197079
2000-07-28,503.3391285486457
2000-07-31,498.23567120461036
2000-08-01,506.54521781423676
2000-08-02,514.8822684136411
2000-08-03,520.4237736867544
2000-08-04,519.1000584586093
2000-08-07,517.9979153351605
2000-08-08,523.5854397641222
2000-08-09,527.9939266155689
2000-08-10,521.4912893211016
2000-08-11,527.1951262097429
2000-08-14,526.088901080629
2000-08-15,524.7032259602843
2000-08-16,529.3420979923648
2000-08-17,526.1903319106912
2000-08-18,531.3142286404014
2000-08-21,531.6308433861085
2000-08-22,538.1736576790627
2000-08-23,540.1791910418419
2000-08-24,536.0581551802096
2000-08-25,536.1766407390079
2000-08-28,537.7253497017948
2000-08-29,538.8671906416101
2000-08-30,536.6873162894109
2000-08-31,537.2302481580506
2000-09-01,529.9681855773824
2000-09-04,531.9372366906069
2000-09-05,536.7453122923076
2000-09-06,537.610334800752
2000-09-07,541.2109551020255
2000-09-08,542.6996951824456
2000-09-11,538.5480481187542
2000-09-12,532.8188826967565
2000-09-13,529.8748286335051
2000-09-14,528.4214884521513
2000-09-15,525.8041199919252
2000-09-18,524.9225022232613
2000-09-19,526.2703021996803
2000-09-20,538.150547733619
2000-09-21,534.7790702852267
2000-09-22,504.90419769224684
2000-09-25,515.2916286234858
2000-09-26,509.5620482626575
2000-09-27,505.52268904327065
2000-09-28,502.95086303406924
2000-09-29,507.6814985379032
2000-10-02,504.650995808214
2000-10-03,508.959231285284
2000-10-04,506.99177339954747
2000-10-05,508.40388107314436
2000-10-06,511.6715783399697
2000-10-09,508.88408048973184
2000-10-10,507.825402384332
2000-10-11,501.14672189018586
2000-10-12,503.34438724850577
2000-10-13,501.5315421215297
2000-10-16,510.3256746870252
2000-10-17,505.7590590425375
2000-10-18,500.0925951773293
2000-10-19,499.74161854654545
2000-10-20,508.9461149305762
2000-10-23,509.47256479265315
2000-10-24,510.428887528516
2000-10-25,513.1321888652451
2000-10-26,511.17575818346046
2000-10-27,500.36499406721657
2000-10-30,495.19170548649345
2000-10-31,490.27630811159366
2000-11-01,494.27357694445845
2000-11-02,495.13160595631496
2000-11-03,498.707768257536
2000-11-06,505.4630481544185
2000-11-07,505.8663282270192
2000-11-08,508.082934359102
2000-11-09,503.38533877585604
2000-11-10,498.80557144338275
2000-11-13,494.2985529525372
2000-11-14,495.6920253742816
2000-11-15,492.9729959291768
2000-11-16,492.43425356055053
2000-11-17,492.4775201657497
2000-11-20,489.52469486502065
2000-11-21,487.6643730680929
2000-11-22,490.74774030457843
2000-11-23,490.14384096163406
2000-11-24,492.2221776457482
2000-11-27,491.96298984633233
2000-11-28,487.91304420565774
2000-11-29,480.65651730758003
2000-11-30,477.34069051979463
2000-12-01,481.0205827369846
2000-12-04,474.5526397602421
2000-12-05,475.0380930850348
2000-12-06,477.2163081808986
2000-12-07,473.4271574871217
2000-12-08,474.2665551814024
2000-12-11,485.02251141664027
2000-12-12,483.6136932022532
2000-12-13,481.7677095012672
2000-12-14,473.5447663241029
2000-12-15,463.86398241975024
2000-12-18,461.7537924793761
2000-12-19,458.355421398177
2000-12-20,446.21971493854176
2000-12-21,436.581986824268
2000-12-22,433.3114114161285
2000-12-25,439.1412714614563
2000-12-26,433.04383648769533
2000-12-27,430.6174542731576
2000-12-28,432.14645611315956
2000-12-29,427.3132739137776
2001-01-01,427.37953126015253
2001-01-02,423.5116102905402
2001-01-03,423.53593930900456
2001-01-04,423.47370617641303
2001-01-05,421.2995284086789
2001-01-08,423.41281595891155
2001-01-09,423.6863525853763
2001-01-10,421.2288860684326
2001-01-11,409.90758053944086
2001-01-12,411.311192405036
2001-01-15,413.27600123437674
2001-01-16,420.1091204651665
2001-01-17,424.5122651516359
2001-01-18,423.720529073877
2001-01-19,432.6042565436016
2001-01-22,435.00262071782487
2001-01-23,433.8414675618104
2001-01-24,438.01395232651964
2001-01-25,442.8105960772559
2001-01-26,439.80460976561375
2001-01-29,443.2524408686767
2001-01-30,441.38053038393315
2001-01-31,443.419428617079
2001-02-01,441.69637538415225
2001-02-02,446.9080781553413
2001-02-05,442.5234169208173
2001-02-06,446.1737779246493
2001-02-07,441.7144370739478
2001-02-08,445.85440953729824
2001-02-09,443.18437716344744
2001-02-12,441.36304884940614
2001-02-13,447.9761621789139
2001-02-14,451.65397947925806
2001-02-15,463.4999522369506
2001-02-16,457.8548814683921
2001-02-19,453.38305526180574
2001-02-20,463.97198070641434
2001-02-21,458.89287693219404
2001-02-22,457.27755173525907
2001-02-23,461.6217920842029
2001-02-26,462.48166948014926
2001-02-27,459.754622891924
2001-02-28,454.5645168027623
2001-03-01,446.7771072996594
2001-03-02,435.33980353393184
2001-03-05,436.12656769921347
2001-03-06,440.21897405660684
2001-03-07,439.8150463170567
2001-03-08,438.647429242173
2001-03-09,440.222091696388
2001-03-12,432.3733939089351
2001-03-13,430.88316439557127
2001-03-14,432.0312208143676
2001-03-15,431.92037891281166
2001-03-16,435.78090699083583
2001-03-19,436.909271043107
2001-03-20,433.48702436937776
2001-03-21,443.7710061896524
2001-03-22,446.8651913115928
2001-03-23,449.9030648766316
2001-03-26,459.8827251436874
2001-03-27,457.80273522664186
2001-03-28,464.7765038031017
2001-03-29,461.0711372694689
2001-03-30,451.85602282360924
2001-04-02,448.2399007537616
2001-04-03,449.5159920858829
2001-04-04,443.6236605521306
2001-04-05,451.76246739725303
2001-04-06,452.16018158754645
2001-04-09,445.9462828285217
2001-04-10,453.4985950532271
2001-04-11,459.5176302385929
2001-04-12,461.6828553668262
2001-04-13,463.208492887828
2001-04-16,466.5198025160338
2001-04-17,469.19668322175676
2001-04-18,481.6538996133816
2001-04-19,478.79378063566304
2001-04-20,470.90169049979954
2001-04-23,474.60252782864853
2001-04-24,477.8780263863297
2001-04-25,478.3120508609646
2001-04-26,480.3643120779233
2001-04-27,481.7952307429235
2001-04-30,486.34447892868207
2001-05-01,495.1872839778096
2001-05-02,497.1607176501983
2001-05-03,498.8140627457218
2001-05-04,495.863194396806
2001-05-07,497.75417149224876
2001-05-08,495.51804658115714
2001-05-09,493.5677283185757
2001-05-10,494.2277799348986
2001-05-11,499.7099237095975
2001-05-14,495.8624602612062
2001-05-15,494.56890268918414
2001-05-16,488.91935994935585
2001-05-17,497.2238088979905
2001-05-18,498.2312564272388
2001-05-21,503.1048980273688
2001-05-22,508.5552256554768
2001-05-23,520.4415847744907
2001-05-24,523.8320561806321
2001-05-25,523.4323710955119
2001-05-28,518.9721163932529
2001-05-29,523.8771996734085
2001-05-30,517.5919455283049
2001-05-31,523.6708854851321
2001-06-01,525.6436294134282
2001-06-04,524.4334742583809
2001-06-05,521.7075836662277
2001-06-06,522.7632347243524
2001-06-07,524.272229597868
2001-06-08,528.0088211474753
2001-06-11,529.8015698037642
2001-06-12,519.8485834113212
2001-06-13,519.9137426332652
2001-06-14,513.733716167155
2001-06-15,507.2039442619763
2001-06-18,505.1605278056381
2001-06-19,506.93707822551073
2001-06-20,507.4220326332279
2001-06-21,509.1258906118553
2001-06-22,514.6839582943671
2001-06-25,514.5826917735925
2001-06-26,516.016997211925
2001-06-27,514.9751052845196
2001-06-28,516.8792997734021
2001-06-29,523.0421876068904
2001-07-02,520.1713228598701
2001-07-03,520.4033024985793
2001-07-04,518.240537722152
2001-07-05,520.0892234384748
2001-07-06,510.04320207206865
2001-07-09,500.96558177897066
2001-07-10,499.2684393917138
2001-07-11,493.67575606433985
2001-07-12,503.3981805074495
2001-07-13,502.0764917116214
2001-07-16,498.6846489435548
2001-07-17,497.3112275438294
2001-07-18,484.6761513535306
2001-07-19,486.46478979697906
2001-07-20,485.4959485768851
2001-07-23,479.1866126426973
2001-07-24,477.56288983627746
2001-07-25,477.7722637236684
2001-07-26,481.8967756939395
2001-07-27,485.28839675460733
2001-07-30,477.65291201255116
2001-07-31,481.3210833919715
2001-08-01,484.8577658829058
2001-08-02,490.875712748461
2001-08-03,487.2418827865991
2001-08-06,488.6909275266644
2001-08-07,491.90313328686346
2001-08-08,493.9491801485613
2001-08-09,482.03766826418143
2001-08-10,482.60364468919136
2001-08-13,479.264029280221
2001-08-14,486.0000108822902
2001-08-15,485.2873906425217
2001-08-16,483.93119263949217
2001-08-17,482.09155858562565
2001-08-20,478.50913047481276
2001-08-21,483.33317497993204
2001-08-22,480.9756935803849
2001-08-23,483.36040566426976
2001-08-24,482.68039627324845
2001-08-27,486.668380958621
2001-08-28,484.3628470882307
2001-08-29,483.01209665025095
2001-08-30,478.81398586127415
2001-08-31,476.4112142838137
2001-09-03,470.1892767835401
2001-09-04,479.6198607390735
2001-09-05,474.03037419568705
2001-09-06,471.2019142988577
2001-09-07,462.7589337486868
2001-09-10,456.573063960822
2001-09-11,455.84600401910376
2001-09-12,430.683164572469
2001-09-13,430.93984958282783
2001-09-14,430.686639772829
2001-09-17,412.5005362874109
2001-09-18,417.5629902566598
2001-09-19,421.80535996680806
2001-09-20,422.1856049478247
2001-09-21,420.5020131812855
2001-09-24,419.6152428720843
2001-09-25,420.64525664879557
2001-09-26,422.9598844507499
2001-09-27,420.4998391255501
2001-09-28,433.9084942581782
2001-10-01,433.7056940840091
2001-10-02,435.2396602185453
2001-10-03,434.2480750619334
2001-10-04,442.81496141291836
2001-10-05,439.8580712639553
2001-10-08,438.59140446429024
2001-10-09,437.5220003730621
2001-10-10,438.26064942946795
2001-10-11,445.46364260137767
2001-10-12,445.2285887408992
2001-10-15,444.82992005942515
2001-10-16,444.60578473995474
2001-10-17,448.1797118747157
2001-10-18,444.90449390188286
2001-10-19,446.7308519425145
2001-10-22,450.6556279666212
2001-10-23,455.11818407335903
2001-10-24,455.8200605897707
2001-10-25,458.23067619221723
2001-10-26,458.964592696997
2001-10-29,452.71635971967385
2001-10-30,447.9241742002134
2001-10-31,449.76123011153555
2001-11-01,446.14333266124765
2001-11-02,446.71175679574293
2001-11-05,452.5421106438238
2001-11-06,455.57962480747204
2001-11-07,452.3301946710658
2001-11-08,457.70858021724877
2001-11-09,454.58489800930147
2001-11-12,454.22401627205085
2001-11-13,456.50350238828156
2001-11-14,456.32123882645
2001-11-15,459.4851724773734
2001-11-16,457.3929771227497
2001-11-19,461.29309944876405
2001-11-20,460.0058916732016
2001-11-21,463.2112363180479
2001-11-22,461.47690909603546
2001-11-23,463.7731885454749
2001-11-26,469.1329854722916
2001-11-27,466.39130271225093
2001-11-28,459.08136614625096
2001-11-29,456.6633610263757
2001-11-30,454.5380188427011
2001-12-03,453.5944755590713
2001-12-04,453.04843048061775
2001-12-05,458.24485388475455
2001-12-06,459.14770851209533
2001-12-07,456.3480324932045
2001-12-10,456.2366032824149
2001-12-11,451.30082248879154
2001-12-12,453.23743154468985
2001-12-13,448.17219661764426
2001-12-14,440.3593172097688
2001-12-17,435.260014896942
2001-12-18,432.7524559696113
2001-12-19,429.82470883706014
2001-12-20,434.10678949893656
2001-12-21,436.0833096414053
2001-12-24,441.1318422634542
2001-12-25,443.32480014616743
2001-12-26,439.92217099028306
2001-12-27,436.67284342360165
2001-12-28,445.63983620448346
2001-12-31,443.5618786675133
2002-01-01,443.5577979172528
2002-01-02,437.1500565444903
2002-01-03,440.55524892964985
2002-01-04,447.13603525976583
2002-01-07,450.9570274813007
2002-01-08,444.70723122005256
2002-01-09,445.77809551058516
2002-01-10,441.6358353619821
2002-01-11,441.0043474578594
2002-01-14,437.99646937276833
2002-01-15,436.086674900673
2002-01-16,439.0373927127702
2002-01-17,438.6484737332343
2002-01-18,441.77621703480236
2002-01-21,447.15612794130595
2002-01-22,442.0059818449002
2002-01-23,441.51899577333654
2002-01-24,444.7978057179123
2002-01-25,455.017869400212
2002-01-28,462.0908600701257
2002-01-29,459.50323788965034
2002-01-30,457.4418203125787
2002-01-31,458.9479359813458
2002-02-01,456.9279627091287
2002-02-04,452.88420637998394
2002-02-05,447.26169208573447
2002-02-06,448.23970377078683
2002-02-07,447.4654373711622
2002-02-08,446.8072080936684
2002-02-11,446.8467895477076
2002-02-12,454.05148957822774
2002-02-13,458.95945579562306
2002-02-14,465.06218270556946
2002-02-15,463.80552605036087
2002-02-18,467.8315691234528
2002-02-19,461.0430755729599
2002-02-20,460.95975424233137
2002-02-21,464.57092384462186
2002-02-22,461.05105456080577
2002-02-25,462.1703544861617
2002-02-26,463.3541771928267
2002-02-27,473.18178707747364
2002-02-28,475.5975336064191
2002-03-01,479.2355707583499
2002-03-04,488.7590865115368
2002-03-05,487.4672524155802
2002-03-06,486.9553211727872
2002-03-07,495.20637449209534
2002-03-08,496.6123337821221
2002-03-11,503.7163431966468
2002-03-12,501.6891683277556
2002-03-13,496.24338473049187
2002-03-14,493.5937161219395
2002-03-15,495.2843062165272
2002-03-18,493.96246421217637
2002-03-19,496.5536484620858
2002-03-20,497.0949505220436
2002-03-21,498.06770142588965
2002-03-22,498.585281873428
2002-03-25,498.85664713416793
2002-03-26,498.26892946869293
2002-03-27,505.9418034429982
2002-03-28,504.8799664226803
2002-03-29,500.23939214544606
2002-04-01,491.996885236144
2002-04-02,492.7073917838581
2002-04-03,498.562890257989
2002-04-04,502.59473339485106
2002-04-05,507.7109113525259
2002-04-08,512.919715000223
2002-04-09,507.03867335460154
2002-04-10,507.4474975295182
2002-04-11,501.8725089819593
2002-04-12,502.84065412230916
2002-04-15,504.84130517809484
2002-04-16,508.57138993267176
2002-04-17,511.494696978795
2002-04-18,512.2903287350737
2002-04-19,514.6308656807869
2002-04-22,518.1429678614065
2002-04-23,516.0876530688895
2002-04-24,514.2634802573251
2002-04-25,511.35432838581875
2002-04-26,509.7452467382822
2002-04-29,504.40602964878804
2002-04-30,500.6065429453666
2002-05-01,501.1551701275239
2002-05-02,503.18964719518596
2002-05-03,501.56941871987436
2002-05-06,496.59445786202696
2002-05-07,494.7367378489912
2002-05-08,498.89925931527137
2002-05-09,500.21742513946253
2002-05-10,498.53099858330705
2002-05-13,497.4266924960377
2002-05-14,500.0520248502731
2002-05-15,503.30475591316474
2002-05-16,505.0461090257542
2002-05-17,505.0793439777841
2002-05-20,505.2047580289932
2002-05-21,508.6742364408294
2002-05-22,508.6142140078579
2002-05-23,511.4900658017556
2002-05-24,516.1479313367379
2002-05-27,519.6305606513231
2002-05-28,515.5688287990417
2002-05-29,511.74902651116787
2002-05-30,511.77672313634054
2002-05-31,511.1090001796107
2002-06-03,513.1436864357038
2002-06-04,506.25223412127696
2002-06-05,509.6627186553231
2002-06-06,504.08965415476996
2002-06-07,501.9669016614514
2002-06-10,502.83059809321526
2002-06-11,503.1939319503546
2002-06-12,499.9405330985765
2002-06-13,497.6436199835116
2002-06-14,493.1929038207417
2002-06-17,485.81015320989286
2002-06-18,486.6649978772602
2002-06-19,475.12851499186456
2002-06-20,476.88844406087605
2002-06-21,476.93081597129634
2002-06-24,474.5396704958568
2002-06-25,474.0018671763321
2002-06-26,459.19637541126326
2002-06-27,460.5867804217868
2002-06-28,467.39368914300644
2002-07-01,468.26639915572486
2002-07-02,469.8587008860804
2002-07-03,480.0172152322068
2002-07-04,480.0710922229507
2002-07-05,486.0929650986971
2002-07-08,482.77412818246137
2002-07-09,488.0036804426433
2002-07-10,487.95114655466296
2002-07-11,481.7823551928217
2002-07-12,484.93539714999736
2002-07-15,474.4171201897117
2002-07-16,467.01810509934
2002-07-17,465.62033994187465
2002-07-18,469.85736679076666
2002-07-19,464.0503654668825
2002-07-22,462.3695284551602
2002-07-23,468.8442455523822
2002-07-24,466.54676604317694
2002-07-25,461.38448331403174
2002-07-26,452.4864728899344
2002-07-29,456.33089600964473
2002-07-30,458.30639300355085
2002-07-31,459.80398974426714
