Date,WORLD ex USA MINIMUM VOLATILITY (USD)
2002-01-02,936.0604016685547
2002-01-03,939.1868108033201
2002-01-04,940.6227817178851
2002-01-07,935.6365340081849
2002-01-08,925.9660121066271
2002-01-09,923.2583929363008
2002-01-10,919.5243178698809
2002-01-11,920.8090393076922
2002-01-14,917.47271961073
2002-01-15,920.0150107497248
2002-01-16,914.7199196852899
2002-01-17,915.690017498213
2002-01-18,919.563429009707
2002-01-21,920.4525978870398
2002-01-22,914.9766463588727
2002-01-23,916.6456002790293
2002-01-24,916.4966081531512
2002-01-25,908.9314264335583
2002-01-28,912.6312489918023
2002-01-29,907.7451744791497
2002-01-30,901.9635240346374
2002-01-31,910.2816438979445
2002-02-01,909.2607525921438
2002-02-04,910.637286029668
2002-02-05,902.8882417375636
2002-02-06,900.4264188408445
2002-02-07,902.9183556468624
2002-02-08,907.7941693233843
2002-02-11,915.5135865129557
2002-02-12,921.496772159779
2002-02-13,924.7933185636252
2002-02-14,929.7948092913922
2002-02-15,929.6088959488283
2002-02-18,925.8012608252318
2002-02-19,915.5609234356424
2002-02-20,912.4458335740699
2002-02-21,919.1814548170871
2002-02-22,920.516730872529
2002-02-25,921.7795762506714
2002-02-26,921.4820140468404
2002-02-27,929.9331282445389
2002-02-28,931.9537380467989
2002-03-01,939.860181099968
2002-03-04,956.4273228169724
2002-03-05,952.6305563586543
2002-03-06,958.6649702682674
2002-03-07,973.2827438560324
2002-03-08,971.4692752011517
2002-03-11,973.5272782572085
2002-03-12,965.30819118624
2002-03-13,962.5797433990065
2002-03-14,969.8061959641054
2002-03-15,974.8843392931229
2002-03-18,971.7775564810121
2002-03-19,979.3521088545396
2002-03-20,976.0057554723265
2002-03-21,971.9422836670317
2002-03-22,969.1695027567557
2002-03-25,965.3968157700662
2002-03-26,962.9538677641835
2002-03-27,963.8547329815151
2002-03-28,971.0266387109165
2002-03-29,966.4575082979359
2002-04-01,970.1372606660244
2002-04-02,972.6672862953011
2002-04-03,974.4521126964163
2002-04-04,973.2308551612333
2002-04-05,974.5885544683541
2002-04-08,967.7438836288682
2002-04-09,966.3022330254773
2002-04-10,975.963892342419
2002-04-11,970.9827368351739
2002-04-12,969.6148621091647
2002-04-15,975.2656867048139
2002-04-16,982.5315798369987
2002-04-17,989.51970910915
2002-04-18,993.187194479183
2002-04-19,994.798503869366
2002-04-22,998.2793930468089
2002-04-23,998.1165810177704
2002-04-24,998.383519302481
2002-04-25,1000.4647945536724
2002-04-26,998.5516120614176
2002-04-29,996.5654265606373
2002-04-30,1000.4162280722232
2002-05-01,1006.8321348764669
2002-05-02,1006.2446153859794
2002-05-03,1014.7870499504503
2002-05-06,1012.6878517023923
2002-05-07,1004.3931184282502
2002-05-08,1010.5865518826779
2002-05-09,1009.5306213199993
2002-05-10,1011.1007162534675
2002-05-13,1012.1988946487063
2002-05-14,1006.968809176246
2002-05-15,1015.7134264789925
2002-05-16,1020.1505144871901
2002-05-17,1028.8313330746032
2002-05-20,1028.2140554881578
2002-05-21,1028.6757568131784
2002-05-22,1033.5477406397022
2002-05-23,1032.1932486304574
2002-05-24,1033.2850948760063
2002-05-27,1030.9390176449133
2002-05-28,1034.6454442673805
2002-05-29,1033.3556266384348
2002-05-30,1032.1829775324816
2002-05-31,1028.6136690655687
2002-06-03,1031.6209994852638
2002-06-04,1025.3602502851902
2002-06-05,1017.4860077171757
2002-06-06,1019.6929308233854
2002-06-07,1014.9442729725326
2002-06-10,1013.7228147904434
2002-06-11,1013.9876891088884
2002-06-12,1006.5314999072326
2002-06-13,998.8649059801817
2002-06-14,983.094545631158
2002-06-17,990.7965876564168
2002-06-18,994.5347329066911
2002-06-19,989.8404014374698
2002-06-20,991.0298120383366
2002-06-21,991.8775088590403
2002-06-24,990.866285075293
2002-06-25,993.2837060589452
2002-06-26,992.6958762015013
2002-06-27,995.3454646887756
2002-06-28,1014.71647279262
2002-07-01,1015.5867406877119
2002-07-02,1007.0963643020826
2002-07-03,998.8472396663891
2002-07-04,1002.7105464333305
2002-07-05,1015.56695515036
2002-07-08,1024.161300835082
2002-07-09,1028.6150187573198
2002-07-10,1009.4879790212657
2002-07-11,989.2508060041426
2002-07-12,987.4951209660184
2002-07-15,970.0914817686972
2002-07-16,961.7019602261893
2002-07-17,966.6345254873261
2002-07-18,973.3135110249095
2002-07-19,955.6758971681104
2002-07-22,929.349358794688
2002-07-23,910.7099912503063
2002-07-24,901.7469599935265
2002-07-25,919.1559741489788
2002-07-26,910.1769385978212
2002-07-29,926.7247709959979
2002-07-30,936.4391860675992
2002-07-31,939.0805045295672
2002-08-01,925.4100363004794
2002-08-02,931.430459477212
2002-08-05,922.8081650340592
2002-08-06,916.8952101053908
2002-08-07,923.2840959626374
2002-08-08,937.3578842061638
2002-08-09,949.1112224935644
2002-08-12,944.2261632752305
2002-08-13,949.2133739373311
2002-08-14,953.7079135054405
2002-08-15,961.7930712326939
2002-08-16,962.6879410399197
2002-08-19,959.9157552682033
2002-08-20,949.8505081407347
2002-08-21,955.0343102912298
2002-08-22,955.3773879507602
2002-08-23,948.6319484652344
2002-08-26,952.3244856219001
2002-08-27,961.9307954117726
2002-08-28,949.1475116414641
2002-08-29,942.6391288990721
2002-08-30,946.3633874994568
2002-09-02,942.9404442222926
2002-09-03,931.7581365171711
2002-09-04,930.0551366765733
2002-09-05,930.0203552090918
2002-09-06,936.0371656366901
2002-09-09,932.935897075812
2002-09-10,935.4868470863594
2002-09-11,939.5874783049825
2002-09-12,931.4616891885125
2002-09-13,925.4416567283062
2002-09-16,919.6600051584678
2002-09-17,916.5918711453398
2002-09-18,907.4966713891725
2002-09-19,907.1002805781183
2002-09-20,904.1907254007447
2002-09-23,889.7153789094993
2002-09-24,882.1224707974077
2002-09-25,884.8817434365085
2002-09-26,898.4957634962032
2002-09-27,901.7623373774801
2002-09-30,894.907601413598
2002-10-01,893.2785416259417
2002-10-02,900.738198873069
2002-10-03,898.5044137253625
2002-10-04,893.0805132369757
2002-10-07,879.9003993260297
2002-10-08,872.8788953296215
2002-10-09,868.8997493195616
2002-10-10,869.5993224601086
2002-10-11,888.300175390313
2002-10-14,887.6046817771999
2002-10-15,906.4029377672211
2002-10-16,901.8784428372768
2002-10-17,905.9011960552962
2002-10-18,901.2710100966301
2002-10-21,904.4654531426469
2002-10-22,897.6676058786428
2002-10-23,892.2005636560637
2002-10-24,896.7163401682513
2002-10-25,898.8884793263636
2002-10-28,904.1050764759037
2002-10-29,890.5481399514455
2002-10-30,898.8513340800301
2002-10-31,905.744865922494
2002-11-01,905.9308250080546
2002-11-04,915.6389055837723
2002-11-05,919.7333053064227
2002-11-06,917.4559022576799
2002-11-07,919.6696776291421
2002-11-08,918.1544534719682
2002-11-11,911.9662034546182
2002-11-12,916.5436467987331
2002-11-13,908.4160114417883
2002-11-14,909.7753706386839
2002-11-15,916.2378127596354
2002-11-18,914.246228042713
2002-11-19,912.6191117894609
2002-11-20,907.8815522173765
2002-11-21,917.3618171040671
2002-11-22,915.1087448560971
2002-11-25,909.7253313514884
2002-11-26,902.4687752480072
2002-11-27,909.4109155395121
2002-11-28,915.146505830083
2002-11-29,912.9721553696169
2002-12-02,907.6430982674442
2002-12-03,905.5085828407923
2002-12-04,905.3456691378178
2002-12-05,901.5977325416986
2002-12-06,903.8459796115467
2002-12-09,899.8850317692156
2002-12-10,904.8050984416118
2002-12-11,907.4972909320121
2002-12-12,910.7232895116355
2002-12-13,912.7269628859614
2002-12-16,916.3681675835617
2002-12-17,918.65258885043
2002-12-18,908.3045289553826
2002-12-19,911.6951660470778
2002-12-20,915.1794500470743
2002-12-23,918.8907847928793
2002-12-24,921.5319226638122
2002-12-25,921.2842572703878
2002-12-26,925.6140464917542
2002-12-27,921.797204752255
2002-12-30,930.2106377709551
2002-12-31,934.3413295155036
2003-01-01,934.3413295155036
2003-01-02,934.1638051197372
2003-01-03,939.3276208354639
2003-01-06,951.3525334991507
2003-01-07,939.895268689023
2003-01-08,929.1354009695887
2003-01-09,935.8793242398709
2003-01-10,938.5284654121207
2003-01-13,938.3388297005607
2003-01-14,943.4254076982777
2003-01-15,942.5886156563695
2003-01-16,942.9010754997591
2003-01-17,941.0998811363814
2003-01-20,937.8458220061461
2003-01-21,935.0672577516883
2003-01-22,928.9410119304107
2003-01-23,932.8246100475976
2003-01-24,929.6339811796234
2003-01-27,913.2162415409986
2003-01-28,911.944314391178
2003-01-29,910.7223255190861
2003-01-30,912.136454622986
2003-01-31,909.8814728333141
2003-02-03,915.7606998243564
2003-02-04,915.6332066924198
2003-02-05,916.798362333926
2003-02-06,910.0799379083744
2003-02-07,906.4046450926788
2003-02-10,902.5199984351286
2003-02-11,904.3603080123231
2003-02-12,901.025800762646
2003-02-13,900.3473392323765
2003-02-14,901.9591745978054
2003-02-17,905.9061051762964
2003-02-18,909.9917350921186
2003-02-19,908.0449355695944
2003-02-20,910.6057836723031
2003-02-21,909.7744636389646
2003-02-24,911.3762339485532
2003-02-25,897.056362708104
2003-02-26,900.457961291857
2003-02-27,898.9248749212397
2003-02-28,904.1267090591753
2003-03-03,910.7081257950003
2003-03-04,908.0939435320238
2003-03-05,909.5277072521466
2003-03-06,905.5871622009288
2003-03-07,899.1441429235147
2003-03-10,892.6970215202741
2003-03-11,888.9279131655888
2003-03-12,875.7888782427627
2003-03-13,879.4891219672955
2003-03-14,883.7537373465071
2003-03-17,889.787005246391
2003-03-18,889.0099936060478
2003-03-19,894.1213699713171
2003-03-20,899.9058650085097
2003-03-21,904.0951954903688
2003-03-24,904.6310327859675
2003-03-25,908.8460917422658
2003-03-26,913.8155640149001
2003-03-27,912.2559453307709
2003-03-28,912.7521606487325
2003-03-31,906.1839627600555
2003-04-01,910.0116133755613
2003-04-02,913.3524420064024
2003-04-03,910.7926288733609
2003-04-04,916.4297300931465
2003-04-07,923.9740489397888
2003-04-08,920.0933244259624
2003-04-09,919.822562805461
2003-04-10,923.8946393004114
2003-04-11,919.8030932673244
2003-04-14,922.9199859458168
2003-04-15,929.6544263587294
2003-04-16,926.9517449154372
2003-04-17,932.4001326280456
2003-04-18,931.8961854391315
2003-04-21,929.1951334445303
2003-04-22,935.3431258276918
2003-04-23,937.9792643743197
2003-04-24,939.0455945722881
2003-04-25,932.73044058044
2003-04-28,936.3924219566943
2003-04-29,937.5640693330134
2003-04-30,953.2071928723321
2003-05-01,959.6670888062048
2003-05-02,957.6065978451778
2003-05-05,964.4258049713844
2003-05-06,977.986952694756
2003-05-07,977.7219932944193
2003-05-08,975.533403049989
2003-05-09,983.8851192818296
2003-05-12,991.3176765587688
2003-05-13,990.4328659637657
2003-05-14,995.1317798692675
2003-05-15,995.2459601176131
2003-05-16,1001.4747202509909
2003-05-19,997.6586413515018
2003-05-20,1002.6337739734045
2003-05-21,1001.6646626041669
2003-05-22,1006.7794906881935
2003-05-23,1012.136763115773
2003-05-26,1015.2763995968888
2003-05-27,1013.8484299364045
2003-05-28,1011.4789901033748
2003-05-29,1018.5012418076317
2003-05-30,1011.7772761931293
2003-06-02,1020.2240019799486
2003-06-03,1017.3077163313984
2003-06-04,1024.2573941744406
2003-06-05,1033.6669361269462
2003-06-06,1032.4959462753604
2003-06-09,1030.3727791737197
2003-06-10,1028.6008708351244
2003-06-11,1040.2312125165827
2003-06-12,1042.4107098116162
2003-06-13,1042.831388859977
2003-06-16,1049.983460773947
2003-06-17,1054.888747399381
2003-06-18,1052.2947296277457
2003-06-19,1048.5196327669778
2003-06-20,1050.1650493537104
2003-06-23,1039.8074947156063
2003-06-24,1030.4070276963887
2003-06-25,1034.8309137006038
2003-06-26,1023.600043243627
2003-06-27,1024.9643129355613
2003-06-30,1020.0852584874739
2003-07-01,1026.9697899537846
2003-07-02,1034.8814659077927
2003-07-03,1042.3765302639993
2003-07-04,1036.3423370342307
2003-07-07,1035.0624147971726
2003-07-08,1022.9939657904015
2003-07-09,1022.703585838184
2003-07-10,1022.4841550019377
2003-07-11,1023.3215826854115
2003-07-14,1032.0834925286547
2003-07-15,1020.2111415306405
2003-07-16,1015.3160243292098
2003-07-17,1009.2607958761065
2003-07-18,1009.8951956135764
2003-07-21,1015.838365874246
2003-07-22,1015.4368914379113
2003-07-23,1025.5132330839645
2003-07-24,1033.1301407000708
2003-07-25,1035.5329635453006
2003-07-28,1036.4455996407385
2003-07-29,1033.5685957869605
2003-07-30,1022.6568746709265
2003-07-31,1016.9226862810929
2003-08-01,1016.2037667172002
2003-08-04,1012.7990419202392
2003-08-05,1012.7126245450247
2003-08-06,1011.6332832241274
2003-08-07,1021.3148411950579
2003-08-08,1023.8590791105922
2003-08-11,1030.8948071123764
2003-08-12,1033.0211794061527
2003-08-13,1037.0768625950304
2003-08-14,1040.7401970827866
2003-08-15,1040.511504778127
2003-08-18,1039.7292848391132
2003-08-19,1036.8536112800207
2003-08-20,1044.9089985397645
2003-08-21,1042.0562315265465
2003-08-22,1035.7228230308149
2003-08-25,1035.9909530811124
2003-08-26,1031.3710962423654
2003-08-27,1033.402931676121
2003-08-28,1033.697243913372
2003-08-29,1038.5045344104547
2003-09-01,1046.2600570250543
2003-09-02,1043.2905932449853
2003-09-03,1048.3031270785475
2003-09-04,1053.9976446813432
2003-09-05,1060.3870393485627
2003-09-08,1064.2110428069814
2003-09-09,1068.8983550508317
2003-09-10,1067.1774243703471
2003-09-11,1065.7669581689888
2003-09-12,1073.002626566016
2003-09-15,1073.1547727903305
2003-09-16,1076.4379728874019
2003-09-17,1082.3197481273676
2003-09-18,1088.3849196286947
2003-09-19,1096.326022213859
2003-09-22,1100.10444408786
2003-09-23,1102.8530763628355
2003-09-24,1108.865183191614
2003-09-25,1103.8741604192685
2003-09-26,1094.0258238236377
2003-09-29,1093.1351254182723
2003-09-30,1091.892251752826
2003-10-01,1108.113294174373
2003-10-02,1118.1285816974428
2003-10-03,1123.328262728674
2003-10-06,1124.7761420002917
2003-10-07,1132.7862593211564
2003-10-08,1131.0882981208156
2003-10-09,1135.9428985337895
2003-10-10,1142.4379641504377
2003-10-13,1142.8976382679386
2003-10-14,1142.785265445222
2003-10-15,1143.679968689975
2003-10-16,1150.1187394345825
2003-10-17,1144.190715684362
2003-10-20,1145.5103000731835
2003-10-21,1151.1841313901512
2003-10-22,1148.9560418580797
2003-10-23,1132.8463678571948
2003-10-24,1136.6585661335587
2003-10-27,1144.0579519636276
2003-10-28,1144.8481657006014
2003-10-29,1148.4527758513739
2003-10-30,1149.5950748422565
2003-10-31,1138.8492471687682
2003-11-03,1134.3061721011366
2003-11-04,1144.9726482584467
2003-11-05,1144.7344037864023
2003-11-06,1135.5957467670164
2003-11-07,1146.1633619406405
2003-11-10,1148.9877860078593
2003-11-11,1142.3942462009586
2003-11-12,1149.369093246585
2003-11-13,1159.1079981100359
2003-11-14,1163.027625455402
2003-11-17,1152.3456306349876
2003-11-18,1161.0675666227828
2003-11-19,1160.204266904936
2003-11-20,1163.0476434476418
2003-11-21,1164.2664573447437
2003-11-24,1161.1460037910651
2003-11-25,1162.775834428931
2003-11-26,1173.4022405444061
2003-11-27,1172.0439112326378
2003-11-28,1174.6629370149547
2003-12-01,1186.535330244475
2003-12-02,1194.3603472829466
2003-12-03,1197.4095653962913
2003-12-04,1195.2016996823327
2003-12-05,1198.0810421811561
2003-12-08,1200.4037272950934
2003-12-09,1205.2963758047008
2003-12-10,1199.1211858706463
2003-12-11,1198.8104635178533
2003-12-12,1207.212676781917
2003-12-15,1212.0764532970045
2003-12-16,1208.029900550315
2003-12-17,1210.256160820201
2003-12-18,1215.4182744091413
2003-12-19,1217.5408582284301
2003-12-22,1224.101316369776
2003-12-23,1228.6191361487838
2003-12-24,1232.376244448649
2003-12-25,1231.6854884095612
2003-12-26,1233.1762194665298
2003-12-29,1239.5460175981905
2003-12-30,1246.1313592552326
2003-12-31,1252.7609113250403
2004-01-01,1252.7609113250403
2004-01-02,1261.401300922759
2004-01-05,1277.9211127236604
2004-01-06,1284.1828842082186
2004-01-07,1277.852573851152
2004-01-08,1279.668420788792
2004-01-09,1285.1621614132366
2004-01-12,1284.2890476731015
2004-01-13,1283.9150209125637
2004-01-14,1278.0421348385769
2004-01-15,1265.7368761822838
2004-01-16,1260.0849969840513
2004-01-19,1257.3253604163772
2004-01-20,1275.0202485054688
2004-01-21,1284.150737857346
2004-01-22,1293.640874027152
2004-01-23,1291.3938169330659
2004-01-26,1283.9681581691502
2004-01-27,1287.722452686411
2004-01-28,1284.905583974035
2004-01-29,1263.3012023133656
2004-01-30,1262.9467410961643
2004-02-02,1270.0738445659733
2004-02-03,1280.1592522125195
2004-02-04,1276.3362101026667
2004-02-05,1283.0533130948165
2004-02-06,1293.5972470905742
2004-02-09,1299.4287486169717
2004-02-10,1303.733732309723
2004-02-11,1304.5280232845105
2004-02-12,1319.7547493746986
2004-02-13,1321.223995185751
2004-02-16,1323.4870317955435
2004-02-17,1330.9322238715683
2004-02-18,1331.3211308668356
2004-02-19,1323.5557559317367
2004-02-20,1306.8874100307814
2004-02-23,1309.7243417355517
2004-02-24,1316.51146270598
2004-02-25,1311.8590124529726
2004-02-26,1308.8347427291314
2004-02-27,1317.308281152402
2004-03-01,1337.6908628287026
2004-03-02,1324.5193253729021
2004-03-03,1306.3105143331786
2004-03-04,1310.2695984435957
2004-03-05,1330.6897890164494
2004-03-08,1327.5932202059062
2004-03-09,1331.6639169305124
2004-03-10,1311.3744986214954
2004-03-11,1296.5529568070535
2004-03-12,1289.588685961524
2004-03-15,1285.8744410047655
2004-03-16,1302.8973034737355
2004-03-17,1307.2750223221458
2004-03-18,1322.2290919041282
2004-03-19,1323.1773717355593
2004-03-22,1315.4452262100622
2004-03-23,1311.4731013400833
2004-03-24,1308.032691754304
2004-03-25,1315.1531672718438
2004-03-26,1313.9024328449061
2004-03-29,1321.980256890951
2004-03-30,1327.6274126117744
2004-03-31,1339.4398432686621
2004-04-01,1350.759703266058
2004-04-02,1344.82724675303
2004-04-05,1337.1602488799867
2004-04-06,1340.4920076772792
2004-04-07,1351.3173995640268
2004-04-08,1348.7175326226456
2004-04-09,1346.9476501193494
2004-04-12,1348.9132623634637
2004-04-13,1337.538141089804
2004-04-14,1314.818877109168
2004-04-15,1311.3169868432215
2004-04-16,1330.6243148206095
2004-04-19,1329.8234280608658
2004-04-20,1325.8788477509888
2004-04-21,1311.7501648633213
2004-04-22,1315.3032570766445
2004-04-23,1321.0810152065735
2004-04-26,1325.9151558324638
2004-04-27,1323.7244832966283
2004-04-28,1308.6319734189503
2004-04-29,1306.7685457948307
2004-04-30,1299.1369507832408
2004-05-03,1300.9785162783155
2004-05-04,1320.988469070697
2004-05-05,1329.9662219324919
2004-05-06,1316.3376889852818
2004-05-07,1289.930534363492
2004-05-10,1250.9600712388417
2004-05-11,1255.57843703527
2004-05-12,1268.4851448299648
2004-05-13,1258.2928563541507
2004-05-14,1257.0034540629078
2004-05-17,1252.4056970477116
2004-05-18,1252.7456030668613
2004-05-19,1277.058154647676
2004-05-20,1264.7996385377035
2004-05-21,1280.8517341194004
2004-05-24,1282.8907913706132
2004-05-25,1293.153659547067
2004-05-26,1302.7863405604305
2004-05-27,1323.1687867825813
2004-05-28,1320.2458287200948
2004-05-31,1323.425352996692
2004-06-01,1322.6062116276105
2004-06-02,1327.7818472464376
2004-06-03,1319.748484585288
2004-06-04,1325.3527883710583
2004-06-07,1346.400339980881
2004-06-08,1344.365696173476
2004-06-09,1330.99545399491
2004-06-10,1335.8226858111623
2004-06-11,1326.8298574216128
2004-06-14,1319.2534003354729
2004-06-15,1325.4503399911753
2004-06-16,1333.194513861874
2004-06-17,1337.6579379612213
2004-06-18,1342.702020984813
2004-06-21,1348.3689470021943
2004-06-22,1344.7583924437477
2004-06-23,1350.9386384027396
2004-06-24,1364.846574144193
2004-06-25,1358.194293681185
2004-06-28,1363.5946927196526
2004-06-29,1355.231359109509
2004-06-30,1355.969718125666
2004-07-01,1360.1246347041533
2004-07-02,1365.9908956983156
2004-07-05,1359.7250056908017
2004-07-06,1362.3897597607051
2004-07-07,1370.1679896200203
2004-07-08,1373.9654167372944
2004-07-09,1378.4838349019778
2004-07-12,1382.0872990695477
2004-07-13,1374.701659842249
2004-07-14,1372.1592174953785
2004-07-15,1366.9688186820304
2004-07-16,1380.0703394674058
2004-07-19,1380.3216446975105
2004-07-20,1375.0971275342692
2004-07-21,1361.9556713814068
2004-07-22,1356.3108097583486
2004-07-23,1343.6286991945035
2004-07-26,1341.8425512038446
2004-07-27,1335.6049215508745
2004-07-28,1336.9880400429383
2004-07-29,1344.421333364848
2004-07-30,1351.479221483563
2004-08-02,1354.8877045689076
2004-08-03,1362.1070811766233
2004-08-04,1353.407215953979
2004-08-05,1351.9220902872432
2004-08-06,1359.6010203468777
2004-08-09,1351.5721731520457
2004-08-10,1354.2309662219398
2004-08-11,1344.9638416899168
2004-08-12,1345.0195834683432
2004-08-13,1349.1926769276574
2004-08-16,1352.4103756989928
2004-08-17,1351.3273268389169
2004-08-18,1350.7466162403482
2004-08-19,1363.0163566430713
2004-08-20,1360.144255897499
2004-08-23,1356.356885015239
2004-08-24,1347.4706790395364
2004-08-25,1351.4829110269334
2004-08-26,1353.7862518716927
2004-08-27,1359.5588964083647
2004-08-30,1355.968415204195
2004-08-31,1362.6105543162266
2004-09-01,1373.4525044141621
2004-09-02,1375.277981268623
2004-09-03,1366.1247859100567
2004-09-06,1374.371527015559
2004-09-07,1376.148324790597
2004-09-08,1378.4449818845908
2004-09-09,1376.246533341803
2004-09-10,1386.1499746725067
2004-09-13,1385.7286801709208
2004-09-14,1392.5805746044516
2004-09-15,1377.0863027979324
2004-09-16,1379.903756057298
2004-09-17,1380.3361924371682
2004-09-20,1379.7246488200867
2004-09-21,1393.436957911605
2004-09-22,1390.8460916050735
2004-09-23,1393.7964234830038
2004-09-24,1390.630418151493
2004-09-27,1388.265496489607
2004-09-28,1394.0255700448072
2004-09-29,1396.3775036470279
2004-09-30,1406.304941496285
2004-10-01,1414.8331704459208
2004-10-04,1412.461697315479
2004-10-05,1421.0160386111606
2004-10-06,1421.4828695618637
2004-10-07,1417.4800605309986
2004-10-08,1431.787124910696
2004-10-11,1433.159560506349
2004-10-12,1420.6058037553828
2004-10-13,1416.6309769495276
2004-10-14,1423.3262567657885
2004-10-15,1429.4505609525768
2004-10-18,1426.194715345815
2004-10-19,1436.5246986659954
2004-10-20,1441.7459328615817
2004-10-21,1447.2557357464214
2004-10-22,1450.0673753504936
2004-10-25,1451.7922652015204
2004-10-26,1452.3753205269086
2004-10-27,1458.980798766689
2004-10-28,1461.4556447661116
2004-10-29,1462.0235978005621
2004-11-01,1467.1737504441842
2004-11-02,1471.5867863554436
2004-11-03,1486.9703884384958
2004-11-04,1493.9485450374348
2004-11-05,1502.9112216003366
2004-11-08,1502.9771653704754
2004-11-09,1499.8902861418499
2004-11-10,1498.9384947181843
2004-11-11,1499.801686458778
2004-11-12,1512.5066144807527
2004-11-15,1516.2271054045052
2004-11-16,1516.9657153853168
2004-11-17,1528.5838443715313
2004-11-18,1522.5700539323748
2004-11-19,1530.6924836981993
2004-11-22,1523.965084821341
