Date,WORLD EX UK MINIMUM VOLATILITY (GBP)
2001-12-27,937.1309778937017
2001-12-28,940.06860748002
2001-12-31,938.905570957576
2002-01-01,938.905570957576
2002-01-02,940.5154960854561
2002-01-03,942.6991164380145
2002-01-04,944.861447048013
2002-01-07,940.0319816697065
2002-01-08,932.0848007525354
2002-01-09,929.1715612425155
2002-01-10,927.9823219042088
2002-01-11,927.329431719543
2002-01-14,925.9787586921324
2002-01-15,930.0075543598949
2002-01-16,921.9031206334404
2002-01-17,923.9232932697696
2002-01-18,922.9374396259676
2002-01-21,922.2422739455511
2002-01-22,918.9481235534672
2002-01-23,920.7540912419814
2002-01-24,919.9287963797512
2002-01-25,918.3541801837474
2002-01-28,919.907252236155
2002-01-29,906.9602397902584
2002-01-30,906.5529317224904
2002-01-31,916.670232554479
2002-02-01,914.6737222418714
2002-02-04,907.8811550510005
2002-02-05,903.3364956795784
2002-02-06,898.0656041231088
2002-02-07,900.0832438299647
2002-02-08,906.1994572853548
2002-02-11,913.6384134299512
2002-02-12,916.890703013399
2002-02-13,921.8346347328276
2002-02-14,925.396730926523
2002-02-15,923.475801571644
2002-02-18,922.0395649958554
2002-02-19,910.43704222562
2002-02-20,915.2364076350627
2002-02-21,914.252304906728
2002-02-22,921.0126511075634
2002-02-25,925.1285490433728
2002-02-26,925.0231545397969
2002-02-27,930.3486261598254
2002-02-28,931.214450905828
2002-03-01,943.2461226950534
2002-03-04,956.9807096954158
2002-03-05,952.7123616612695
2002-03-06,962.2128235542912
2002-03-07,967.6473249306737
2002-03-08,966.7405130947215
2002-03-11,970.5831553363281
2002-03-12,966.6897797182468
2002-03-13,961.3838387627032
2002-03-14,966.324650710938
2002-03-15,973.4776852707312
2002-03-18,971.4866935437868
2002-03-19,978.5159880770108
2002-03-20,971.0158572815769
2002-03-21,970.2056170514618
2002-03-22,967.3424511568525
2002-03-25,961.4573889959605
2002-03-26,961.692072786363
2002-03-27,965.8893162548359
2002-03-28,968.9386685559007
2002-03-29,966.2880422234572
2002-04-01,966.3792100461579
2002-04-02,967.6456100488498
2002-04-03,964.4979577848505
2002-04-04,963.8226507402264
2002-04-05,961.8973281148195
2002-04-08,959.2637796335288
2002-04-09,956.3656166584948
2002-04-10,966.5996038558069
2002-04-11,955.0498913218524
2002-04-12,956.3259060214991
2002-04-15,955.6870454093082
2002-04-16,965.291829896172
2002-04-17,967.4424999942822
2002-04-18,970.6394918204868
2002-04-19,972.3934556784019
2002-04-22,968.9932232021688
2002-04-23,968.1525781685147
2002-04-24,966.206968685426
2002-04-25,966.40845196649
2002-04-26,962.1801214605534
2002-04-29,956.4368195221156
2002-04-30,960.8034362736352
2002-05-01,970.2272670406475
2002-05-02,970.4579140530735
2002-05-03,971.1006184313675
2002-05-06,963.6948968104255
2002-05-07,956.2999678049282
2002-05-08,968.7267649235235
2002-05-09,964.734561742786
2002-05-10,960.4754656297857
2002-05-13,965.9880677434588
2002-05-14,969.3396742374205
2002-05-15,971.0518788761457
2002-05-16,974.2357284979244
2002-05-17,982.1593458779032
2002-05-20,978.72115197047
2002-05-21,978.4599693259863
2002-05-22,985.9611134237563
2002-05-23,989.6661649684506
2002-05-24,986.0044058850751
2002-05-27,984.3654283891175
2002-05-28,985.6092799453592
2002-05-29,983.6919172389224
2002-05-30,981.2015143392896
2002-05-31,980.4547310219222
2002-06-03,973.8035482897241
2002-06-04,968.3127967067089
2002-06-05,968.5958859527099
2002-06-06,960.9446612834115
2002-06-07,958.4989045206022
2002-06-10,959.7347273386499
2002-06-11,954.0636079609944
2002-06-12,949.8556701210174
2002-06-13,942.2289862676356
2002-06-14,936.6318959243456
2002-06-17,947.8441956912126
2002-06-18,952.7060911840185
2002-06-19,945.8456404122456
2002-06-20,946.0554734529861
2002-06-21,939.480592583312
2002-06-24,938.1964814056274
2002-06-25,933.3606845574434
2002-06-26,932.6990690912402
2002-06-27,939.7046701815703
2002-06-28,949.2542016202786
2002-07-01,940.6731869757253
2002-07-02,929.9557618022324
2002-07-03,926.5358873986023
2002-07-04,927.4956873106138
2002-07-05,942.9390604094447
2002-07-08,945.0268877999739
2002-07-09,936.2119676068363
2002-07-10,913.3490022240447
2002-07-11,905.3552008285022
2002-07-12,901.624538121513
2002-07-15,894.0626079281857
2002-07-16,881.7737268893767
2002-07-17,883.3705441232856
2002-07-18,870.7997452983025
2002-07-19,844.8596197052287
2002-07-22,824.7869595162977
2002-07-23,807.9088807550453
2002-07-24,827.8328350921969
2002-07-25,841.1725841041942
2002-07-26,839.9165665989485
2002-07-29,863.608257567732
2002-07-30,871.8018155155553
2002-07-31,881.9995587504106
2002-08-01,867.2931848667185
2002-08-02,861.9988071800668
2002-08-05,845.2352071969867
2002-08-06,850.2892176675514
2002-08-07,865.1860571219693
2002-08-08,880.8647610909067
2002-08-09,887.9431953227526
2002-08-12,885.2696045007093
2002-08-13,877.7700087368333
2002-08-14,895.0185278748359
2002-08-15,900.7653361286825
2002-08-16,900.5345772836141
2002-08-19,903.3700098242127
2002-08-20,893.5804685236893
2002-08-21,901.5563500344746
2002-08-22,908.2964201512714
2002-08-23,898.0321563855514
2002-08-26,905.7337751874402
2002-08-27,905.1976375788103
2002-08-28,894.3490072484022
2002-08-29,889.254922158249
2002-08-30,892.4211338145637
2002-09-02,889.8923276445233
2002-09-03,869.1845257467123
2002-09-04,872.5145055168567
2002-09-05,871.3808358744493
2002-09-06,876.9526186653108
2002-09-09,879.5859193930634
2002-09-10,878.7076250622462
2002-09-11,881.6466123293311
2002-09-12,870.4835726226103
2002-09-13,870.2343690814255
2002-09-16,869.1431577207546
2002-09-17,857.9674495217076
2002-09-18,856.5937627124572
2002-09-19,843.6893570440769
2002-09-20,843.1030503714561
2002-09-23,833.3045976447952
2002-09-24,823.3613867189156
2002-09-25,831.677276068045
2002-09-26,846.04119565335
2002-09-27,834.8477553082926
2002-09-30,827.9099259322489
2002-10-01,840.5670840602762
2002-10-02,834.6826208435523
2002-10-03,831.9245304321388
2002-10-04,820.0443974380012
2002-10-07,806.8609810725426
2002-10-08,808.7912792943115
2002-10-09,793.9914365751433
2002-10-10,806.2187835252378
2002-10-11,824.2669479728389
2002-10-14,826.9826452113789
2002-10-15,845.9882082890051
2002-10-16,837.4551226400446
2002-10-17,843.4661438977214
2002-10-18,845.1534790680386
2002-10-21,853.8419826121338
2002-10-22,844.4148860177422
2002-10-23,842.534085463123
2002-10-24,838.8292585695273
2002-10-25,847.7795928217498
2002-10-28,846.2546158785204
2002-10-29,838.2421154879596
2002-10-30,846.3862022202788
2002-10-31,844.1108271323855
2002-11-01,849.8905934433882
2002-11-04,855.0314231229709
2002-11-05,862.2682707214539
2002-11-06,865.5866561948698
2002-11-07,858.4241106247309
2002-11-08,851.5065103460313
2002-11-11,841.9583598552042
2002-11-12,842.139708414308
2002-11-13,838.8331023354108
2002-11-14,847.7344665621774
2002-11-15,856.0736309013557
2002-11-18,850.010211083958
2002-11-19,849.3594600495289
2002-11-20,851.9012644776631
2002-11-21,857.4521765206127
2002-11-22,857.9687167779136
2002-11-25,856.1366423766655
2002-11-26,845.5504412415228
2002-11-27,857.023036411113
2002-11-28,859.3929132522991
2002-11-29,857.3098034392467
2002-12-02,852.1942967539335
2002-12-03,851.2359008822355
2002-12-04,851.4247336330085
2002-12-05,846.2938708504116
2002-12-06,851.0535287720664
2002-12-09,844.8729450570136
2002-12-10,849.6847523659534
2002-12-11,849.903751781317
2002-12-12,849.3301299260179
2002-12-13,849.1025386056701
2002-12-16,857.4672751313977
2002-12-17,855.5403983921998
2002-12-18,849.1856690974888
2002-12-19,846.6168243690627
2002-12-20,853.009304434497
2002-12-23,856.300526125112
2002-12-24,856.8652764135603
2002-12-25,856.6113239240606
2002-12-26,858.8417687676442
2002-12-27,852.7391414431331
2002-12-30,858.879723551322
2002-12-31,860.6430016783297
2003-01-01,860.6430016783297
2003-01-02,871.6624777406251
2003-01-03,875.1530387556601
2003-01-06,891.0920214465759
2003-01-07,878.7859429055048
2003-01-08,871.0468266341715
2003-01-09,878.8648438209126
2003-01-10,877.7729435649871
2003-01-13,876.7972781615366
2003-01-14,880.3823369592287
2003-01-15,874.8063745898854
2003-01-16,874.1678239783498
2003-01-17,869.6886022082825
2003-01-20,868.1681166994765
2003-01-21,863.2560468683578
2003-01-22,857.779476058738
2003-01-23,863.0838951645544
2003-01-24,851.4242146844573
2003-01-27,837.524923147966
2003-01-28,842.2201974209933
2003-01-29,842.8144604473674
2003-01-30,834.4442905935773
2003-01-31,840.25895664119
2003-02-03,842.5760966035026
2003-02-04,841.1772728812336
2003-02-05,838.2497460407267
2003-02-06,835.0901844629258
2003-02-07,829.3598920122693
2003-02-10,829.6235143846606
2003-02-11,825.1952979296304
2003-02-12,818.0804498014631
2003-02-13,819.0968682439798
2003-02-14,826.3624268624197
2003-02-17,827.2484510617215
2003-02-18,835.5344006987656
2003-02-19,832.9774005917949
2003-02-20,829.2069220162442
2003-02-21,832.7812153413623
2003-02-24,826.6407217618752
2003-02-25,824.7330657351526
2003-02-26,822.7754244924976
2003-02-27,824.7313677569527
2003-02-28,826.8929292627537
2003-03-03,827.5913525667712
2003-03-04,820.9503135514628
2003-03-05,824.6947609295072
2003-03-06,818.9827085724515
2003-03-07,819.1644103007618
2003-03-10,806.2746675604451
2003-03-11,800.814253170411
2003-03-12,799.2659861340871
2003-03-13,807.4444489734274
2003-03-14,811.2422742665382
2003-03-17,825.4434341717355
2003-03-18,828.2913768351342
2003-03-19,834.1391890735869
2003-03-20,836.9274993087769
2003-03-21,846.5787111383066
2003-03-24,835.181884237872
2003-03-25,841.1969791897569
2003-03-26,840.0126981489569
2003-03-27,840.6039818648145
2003-03-28,840.4678963518205
2003-03-31,833.2788617682224
2003-04-01,839.7784176706897
2003-04-02,847.3828317431563
2003-04-03,842.5931579331009
2003-04-04,845.8932572721025
2003-04-07,848.6445345041982
2003-04-08,847.2746116469071
2003-04-09,842.3891397862932
2003-04-10,845.6664523015463
2003-04-11,841.922570977088
2003-04-14,850.2716291677488
2003-04-15,854.1264687357432
2003-04-16,846.8973755195616
2003-04-17,854.3369826343675
2003-04-18,854.4540890128825
2003-04-21,853.0381130156655
2003-04-22,863.3645983420739
2003-04-23,865.7906480816794
2003-04-24,863.1203945308101
2003-04-25,856.387024907879
2003-04-28,863.5664256469651
2003-04-29,864.8869391261723
2003-04-30,870.9381938370094
2003-05-01,874.0044254938922
2003-05-02,878.329558264399
2003-05-05,880.5439031731689
2003-05-06,888.327363700014
2003-05-07,889.3274663328466
2003-05-08,886.7434678638837
2003-05-09,894.081970676419
2003-05-12,900.2061965270831
2003-05-13,898.6932109569609
2003-05-14,899.153440761544
2003-05-15,901.3800662484707
2003-05-16,901.9620299158954
2003-05-19,893.4170998738043
2003-05-20,894.6019320618182
2003-05-21,896.0428597483815
2003-05-22,902.3836120321691
2003-05-23,909.2046257688381
2003-05-26,910.39851708554
2003-05-27,914.69194050884
2003-05-28,911.14497166108
2003-05-29,911.9556255314702
2003-05-30,918.087555576027
2003-06-02,921.9486735689262
2003-06-03,923.446975074819
2003-06-04,931.1394964990193
2003-06-05,934.749262170675
2003-06-06,932.1462650486386
2003-06-09,929.8479735085349
2003-06-10,931.8887386258941
2003-06-11,940.9798421054369
2003-06-12,941.3707291406893
2003-06-13,939.2905734238252
2003-06-16,950.4868566467961
2003-06-17,953.5403808942041
2003-06-18,950.5589703610405
2003-06-19,944.4756369090272
2003-06-20,945.6855192371751
2003-06-23,936.6466445922291
2003-06-24,932.7375131446338
2003-06-25,930.6078701248343
2003-06-26,931.0660324559842
2003-06-27,928.5933565300263
2003-06-30,926.8469443885924
2003-07-01,934.5907732629121
2003-07-02,943.8994918542085
2003-07-03,943.3452280906586
2003-07-04,940.3070985089006
2003-07-07,946.2846518218033
2003-07-08,941.4906079368876
2003-07-09,936.6199656402159
2003-07-10,931.4370205434919
2003-07-11,934.359345142815
2003-07-14,938.1904993315173
2003-07-15,933.5662602756471
2003-07-16,929.7847509197992
2003-07-17,923.7106950013732
2003-07-18,928.6623726566547
2003-07-21,925.4756849274225
2003-07-22,928.7293985870205
2003-07-23,934.8195690295807
2003-07-24,935.402529461557
2003-07-25,943.1046893057357
2003-07-28,940.3916031067996
2003-07-29,936.9355413778904
2003-07-30,932.3100761068679
2003-07-31,929.6801338269817
2003-08-01,925.854596983788
2003-08-04,926.271848637969
2003-08-05,918.9675374418139
2003-08-06,922.1729509099459
2003-08-07,929.1058594252555
2003-08-08,932.1702823117752
2003-08-11,935.742493999468
2003-08-12,939.3185088701765
2003-08-13,937.0542495290638
2003-08-14,941.595472313848
2003-08-15,941.3936372893371
2003-08-18,941.517489413899
2003-08-19,942.5774783964252
2003-08-20,947.9745647663522
2003-08-21,945.4220793501107
2003-08-22,936.5922475187737
2003-08-25,936.4291509918005
2003-08-26,937.3667516533267
2003-08-27,938.3172232023427
2003-08-28,940.1720062907516
2003-08-29,946.4410424715543
2003-09-01,950.0421306492525
2003-09-02,954.513554408044
2003-09-03,958.2878935117594
2003-09-04,960.2021512369852
2003-09-05,960.057035870819
2003-09-08,965.6887532214089
2003-09-09,967.1176660901948
2003-09-10,961.6474350102856
2003-09-11,962.052348855451
2003-09-12,966.0382010192792
2003-09-15,964.0913741413854
2003-09-16,970.3027196345856
2003-09-17,970.5240538140256
2003-09-18,977.0202908713485
2003-09-19,980.5134980421487
2003-09-22,977.0331552303444
2003-09-23,980.4884986336714
2003-09-24,976.1746776273142
2003-09-25,970.5883492538486
2003-09-26,965.0741790170362
2003-09-29,968.7409598585505
2003-09-30,966.8772433804068
2003-10-01,981.5914596800327
2003-10-02,987.667792512879
2003-10-03,990.3434538089048
2003-10-06,992.7769862045159
2003-10-07,998.1413841281383
2003-10-08,995.5391020244994
2003-10-09,998.2148259005229
2003-10-10,1000.600906511013
2003-10-13,1001.6890940985269
2003-10-14,1002.7239861738983
2003-10-15,999.8726018873369
2003-10-16,1005.5129389162875
2003-10-17,1000.2390606821792
2003-10-20,1003.6233559709212
2003-10-21,1007.9966654776744
2003-10-22,1001.8120023792895
2003-10-23,997.1302053145878
2003-10-24,998.5311999939865
2003-10-27,1002.5775933238034
2003-10-28,1006.153472824882
2003-10-29,1010.7447427010751
2003-10-30,1010.4528434372229
2003-10-31,1007.9153204054503
2003-11-03,1007.4576501340454
2003-11-04,1010.9404980130768
2003-11-05,1009.3056850557431
2003-11-06,1007.3891115619122
2003-11-07,1010.4414090697625
2003-11-10,1010.4094868830507
2003-11-11,1006.4944358012827
2003-11-12,1015.173285193042
2003-11-13,1021.9827033156464
2003-11-14,1022.4969846435555
2003-11-17,1014.298026960917
2003-11-18,1015.1944158203986
2003-11-19,1015.8632221955078
2003-11-20,1013.1814446014284
2003-11-21,1013.4222199663795
2003-11-24,1016.7773445399168
2003-11-25,1021.6731060520685
2003-11-26,1030.293070276109
2003-11-27,1029.4560821312125
2003-11-28,1030.4486643073437
2003-12-01,1041.4002906850278
2003-12-02,1044.7695321348142
2003-12-03,1045.6897037874237
2003-12-04,1046.1057950524591
2003-12-05,1046.1489846173129
2003-12-08,1048.9954179468898
2003-12-09,1045.8113385392019
2003-12-10,1039.728888448704
2003-12-11,1044.9895949810086
2003-12-12,1051.3286802837308
2003-12-15,1051.6874305522101
2003-12-16,1051.8194808152402
2003-12-17,1053.0782027289822
2003-12-18,1058.2139560220714
2003-12-19,1057.9843270063354
2003-12-22,1062.6784443919785
2003-12-23,1064.2300216852964
2003-12-24,1065.7313207659442
2003-12-25,1065.325728577322
2003-12-26,1067.2419764367692
2003-12-29,1077.4288791744411
2003-12-30,1080.3605854595655
2003-12-31,1081.863813067306
2004-01-01,1081.863813067306
2004-01-02,1081.4587706637753
2004-01-05,1093.9393024956782
2004-01-06,1095.3885959272081
2004-01-07,1090.9707807579334
2004-01-08,1092.7519112183618
2004-01-09,1091.074736700444
2004-01-12,1091.9235829187014
2004-01-13,1088.5326015486123
2004-01-14,1089.6999742296277
2004-01-15,1083.7050944890723
2004-01-16,1082.8648877169946
2004-01-19,1081.3607818820883
2004-01-20,1086.9861916876011
2004-01-21,1092.804151524719
2004-01-22,1096.340280106531
2004-01-23,1097.4649100311349
2004-01-26,1101.2529136824523
2004-01-27,1100.972626722662
2004-01-28,1095.137283939693
2004-01-29,1093.5105296137876
2004-01-30,1091.7471407661965
2004-02-02,1097.826790047678
2004-02-03,1100.0626044844275
2004-02-04,1094.128909928093
2004-02-05,1095.9790045061843
2004-02-06,1105.9002365290082
2004-02-09,1107.5866030020634
2004-02-10,1112.5318256686583
2004-02-11,1119.217746133898
2004-02-12,1119.3609323326577
2004-02-13,1116.6753538668015
2004-02-16,1116.7123353626148
2004-02-17,1123.4705875904087
2004-02-18,1118.1272528575478
2004-02-19,1113.4066874524165
2004-02-20,1104.7556140768006
2004-02-23,1106.19048534207
2004-02-24,1108.3779260443955
2004-02-25,1105.9191091167625
2004-02-26,1105.7771168405059
2004-02-27,1111.497943753921
2004-03-01,1123.8526199144744
2004-03-02,1116.835680923375
2004-03-03,1113.5409329109555
2004-03-04,1114.769922424404
2004-03-05,1125.9930137301128
2004-03-08,1123.787554458623
2004-03-09,1125.1709506511163
2004-03-10,1111.4675159054218
2004-03-11,1098.2781554742244
2004-03-12,1099.8528604601927
2004-03-15,1093.2688286045002
2004-03-16,1103.099416415636
2004-03-17,1112.5749223388368
2004-03-18,1120.103853099843
2004-03-19,1114.3326646873054
2004-03-22,1106.2399363689751
2004-03-23,1106.9523660504697
2004-03-24,1102.8621901663028
2004-03-25,1113.2260326142462
2004-03-26,1112.7684164175428
2004-03-29,1121.1034983520365
2004-03-30,1125.4098147009263
2004-03-31,1131.8376259527988
2004-04-01,1138.7474302118694
2004-04-02,1137.3656707413334
2004-04-05,1134.5448762601472
2004-04-06,1132.1156107442528
2004-04-07,1134.3099664938757
2004-04-08,1131.3124992357673
2004-04-09,1130.1589557258642
2004-04-12,1128.6493781075853
2004-04-13,1115.7173330450787
2004-04-14,1109.6739006542869
2004-04-15,1112.3525312437946
2004-04-16,1123.5770318039547
2004-04-19,1122.196449752962
2004-04-20,1112.1868169041104
2004-04-21,1110.3852659837503
2004-04-22,1119.1411688680494
2004-04-23,1122.8229599137048
2004-04-26,1124.0308118996136
2004-04-27,1123.4720694923788
2004-04-28,1110.7190572701918
2004-04-29,1107.7980785397162
2004-04-30,1102.3427825382462
2004-05-03,1108.2897157174405
2004-05-04,1114.810768857317
2004-05-05,1119.5491279384266
2004-05-06,1111.8302921285235
2004-05-07,1089.8428886567956
2004-05-10,1069.0629982181306
2004-05-11,1074.4613920164425
2004-05-12,1080.5140625602658
2004-05-13,1073.3902853175555
2004-05-14,1075.9268677005152
2004-05-17,1071.8342126932723
2004-05-18,1076.0563306960955
2004-05-19,1081.2347048871322
2004-05-20,1078.65930600522
2004-05-21,1086.55804036342
2004-05-24,1088.0189447817147
2004-05-25,1099.6531878967974
2004-05-26,1105.913778611399
2004-05-27,1116.6506422324487
2004-05-28,1115.9686521262695
2004-05-31,1116.916776742343
2004-06-01,1115.887172457704
2004-06-02,1120.0871536943985
2004-06-03,1111.8121491427908
2004-06-04,1116.4358308173819
2004-06-07,1132.3965066371197
2004-06-08,1131.5310516287088
2004-06-09,1121.7550611791728
2004-06-10,1124.6402115226515
2004-06-11,1121.5509794208333
2004-06-14,1113.2764808521233
2004-06-15,1118.8381351766725
2004-06-16,1121.7357222060107
2004-06-17,1123.3790398090453
2004-06-18,1127.1776208140946
2004-06-21,1131.2114292137742
2004-06-22,1130.4975484279219
2004-06-23,1135.8375445812296
2004-06-24,1141.5999148765682
2004-06-25,1136.1048071340022
2004-06-28,1138.5946239692344
2004-06-29,1133.942834691625
2004-06-30,1138.8135301723985
2004-07-01,1136.7197139041984
2004-07-02,1139.2124695612101
2004-07-05,1135.8467068252842
2004-07-06,1134.318105459041
2004-07-07,1139.9966122564686
2004-07-08,1137.3452532189199
2004-07-09,1140.420251940935
2004-07-12,1143.673095279253
2004-07-13,1139.9148824999795
2004-07-14,1138.178796725778
2004-07-15,1135.4807971345665
2004-07-16,1138.0631049137662
2004-07-19,1137.9180317302366
2004-07-20,1138.0185211499088
2004-07-21,1123.9553091860855
2004-07-22,1118.641018086855
2004-07-23,1106.6715544980125
2004-07-26,1104.9264887111533
2004-07-27,1103.5783514255052
2004-07-28,1103.73770064873
2004-07-29,1106.4231400577646
2004-07-30,1112.1295055051626
2004-08-02,1119.565482787599
2004-08-03,1121.6405861344474
2004-08-04,1119.0050173901768
2004-08-05,1109.9025711172974
2004-08-06,1109.9601652294914
2004-08-09,1107.8753198962702
2004-08-10,1112.923185289941
2004-08-11,1112.1027876017595
2004-08-12,1106.7476420032763
2004-08-13,1108.5555827459498
2004-08-16,1115.5505410323383
2004-08-17,1118.0851515480203
2004-08-18,1124.6818155181056
2004-08-19,1125.7063052507785
2004-08-20,1132.187636949712
2004-08-23,1128.2512727634605
2004-08-24,1126.4958751270906
2004-08-25,1129.8683378783282
2004-08-26,1130.9828808580685
2004-08-27,1134.0864562865015
2004-08-30,1130.2945454865176
2004-08-31,1138.2547988737235
2004-09-01,1142.503672729786
2004-09-02,1148.3718538025994
2004-09-03,1144.1017868839372
2004-09-06,1147.8983827123955
2004-09-07,1152.0818854493948
2004-09-08,1149.1709009403305
2004-09-09,1144.9501568601254
2004-09-10,1149.752299661212
2004-09-13,1148.8847233656215
2004-09-14,1152.6332922100141
2004-09-15,1144.5577968537864
2004-09-16,1147.4897321905635
2004-09-17,1148.775617656953
2004-09-20,1144.28386113125
2004-09-21,1151.263022146433
2004-09-22,1143.5208013868378
2004-09-23,1142.2622991117157
2004-09-24,1141.871115418116
2004-09-27,1139.8243583479848
2004-09-28,1145.4878538458174
2004-09-29,1147.7963045139481
2004-09-30,1155.6705766917507
2004-10-01,1165.3627814550587
2004-10-04,1166.3489119324818
2004-10-05,1171.294362167375
2004-10-06,1175.9970045843818
2004-10-07,1167.7160122917003
2004-10-08,1172.4110199717825
2004-10-11,1173.0655584592562
2004-10-12,1166.393266586841
2004-10-13,1159.299785532654
2004-10-14,1160.0695635320321
2004-10-15,1165.1979619460708
2004-10-18,1166.6642058451398
2004-10-19,1163.2660382887434
2004-10-20,1167.2370204237125
2004-10-21,1170.9135571620511
2004-10-22,1168.6240314559564
2004-10-25,1169.3129780087215
2004-10-26,1177.290552109562
2004-10-27,1185.2116000912065
2004-10-28,1187.3005331081167
2004-10-29,1188.850188817911
2004-11-01,1190.7501810756348
2004-11-02,1189.4272245182644
2004-11-03,1204.4759732707575
2004-11-04,1219.191834343376
2004-11-05,1223.2016946074941
2004-11-08,1222.9545325428865
2004-11-09,1221.9187287070633
2004-11-10,1221.351881205383
2004-11-11,1227.028527502703
2004-11-12,1240.789852419707
2004-11-15,1242.6439227520766
2004-11-16,1237.750191956622
2004-11-17,1240.84956793442
2004-11-18,1238.9219594718086
2004-11-19,1237.3261530163363
2004-11-22,1238.6554477731493
2004-11-23,1240.0538501660874
2004-11-24,1246.8964100854382
2004-11-25,1252.88406280344
2004-11-26,1253.463663594698
2004-11-29,1254.5053165748568
2004-11-30,1248.4650749198374
2004-12-01,1257.19201518201
2004-12-02,1256.099758174428
2004-12-03,1263.0269774642115
2004-12-06,1262.7552382819056
