Date,KOKUSAI MINIMUM VOLATILITY (JPY)
2003-06-12,1048.9056374127103
2003-06-13,1045.099549902818
2003-06-16,1059.3530023063745
2003-06-17,1061.6914315094261
2003-06-18,1058.1218125280525
2003-06-19,1050.2587340698524
2003-06-20,1050.7376153609328
2003-06-23,1038.0169944698182
2003-06-24,1035.9023010917342
2003-06-25,1035.0472643285746
2003-06-26,1034.7154518169334
2003-06-27,1030.7944682440161
2003-06-30,1029.6821927737765
2003-07-01,1035.7307898164331
2003-07-02,1042.5558755142065
2003-07-03,1040.141051529116
2003-07-04,1038.2355579594118
2003-07-07,1043.3869159862531
2003-07-08,1036.7092702509144
2003-07-09,1029.7040145747624
2003-07-10,1023.8976354921634
2003-07-11,1030.570138611401
2003-07-14,1035.1090682395907
2003-07-15,1026.71491348415
2003-07-16,1022.3777676215649
2003-07-17,1017.7599838072044
2003-07-18,1023.3931208036037
2003-07-21,1020.56179702257
2003-07-22,1025.8268221778737
2003-07-23,1032.3054001482749
2003-07-24,1034.623406137834
2003-07-25,1042.7883330792797
2003-07-28,1039.7238611559476
2003-07-29,1033.8760382713485
2003-07-30,1030.6912239624157
2003-07-31,1028.0261556973787
2003-08-01,1022.4930889597738
2003-08-04,1024.2509537108926
2003-08-05,1017.7065526738
2003-08-06,1020.7158278290141
2003-08-07,1028.9558652312803
2003-08-08,1033.7219198752252
2003-08-11,1036.9673056179306
2003-08-12,1039.8389971125534
2003-08-13,1037.8972639216124
2003-08-14,1041.588460954847
2003-08-15,1041.6121056678508
2003-08-18,1042.052406814073
2003-08-19,1041.1419242762106
2003-08-20,1044.5803534138936
2003-08-21,1039.9027860028968
2003-08-22,1030.1526917546232
2003-08-25,1030.851588738176
2003-08-26,1031.5743077236182
2003-08-27,1035.0577720259287
2003-08-28,1038.0346151631184
2003-08-29,1042.6724469846358
2003-09-01,1044.5750251288787
2003-09-02,1048.3364727649391
2003-09-03,1052.780710551859
2003-09-04,1057.0972841229238
2003-09-05,1057.8449114660016
2003-09-08,1065.3207877118136
2003-09-09,1063.846502434715
2003-09-10,1060.0119492019521
2003-09-11,1063.0454578127099
2003-09-12,1064.8173925742562
2003-09-15,1062.4057558880745
2003-09-16,1065.2773744951105
2003-09-17,1063.7568767826724
2003-09-18,1069.2398522537328
2003-09-19,1071.391931266235
2003-09-22,1068.7085408616103
2003-09-23,1071.6720241354783
2003-09-24,1065.9522636708782
2003-09-25,1063.1162997904219
2003-09-26,1056.0765771720964
2003-09-29,1060.1145820641111
2003-09-30,1058.746629215657
2003-10-01,1074.8005335531293
2003-10-02,1078.9913814455108
2003-10-03,1081.8306024016947
2003-10-06,1086.0497382902515
2003-10-07,1090.8705101224602
2003-10-08,1090.3054146591433
2003-10-09,1092.370570323188
2003-10-10,1094.529743444228
2003-10-13,1097.0387462352667
2003-10-14,1098.6064769237198
2003-10-15,1097.511021858516
2003-10-16,1103.2689967384933
2003-10-17,1096.3574212942428
2003-10-20,1098.5823182715374
2003-10-21,1103.5396281714843
2003-10-22,1097.35246063815
2003-10-23,1096.4942267041306
2003-10-24,1097.3831896366992
2003-10-27,1099.0599708743664
2003-10-28,1101.3904433656041
2003-10-29,1103.8161372366721
2003-10-30,1103.4735715345412
2003-10-31,1104.3265113261084
2003-11-03,1105.8203059218035
2003-11-04,1103.5880726418952
2003-11-05,1103.571492439536
2003-11-06,1104.1442167654586
2003-11-07,1107.5606256671638
2003-11-10,1106.0323940142134
2003-11-11,1104.8146082607452
2003-11-12,1116.9305155811342
2003-11-13,1122.9816426113655
2003-11-14,1126.5110210128264
2003-11-17,1120.6886501664821
2003-11-18,1122.0372019251724
2003-11-19,1125.9313608684795
2003-11-20,1120.4721323028687
2003-11-21,1120.7151405907491
2003-11-24,1124.221040949028
2003-11-25,1128.0545834378595
2003-11-26,1136.5639876984171
2003-11-27,1136.0186471261304
2003-11-28,1138.5681041596818
2003-12-01,1149.526622458864
2003-12-02,1153.287711691219
2003-12-03,1154.4325804709579
2003-12-04,1154.3744795283449
2003-12-05,1154.3746555341343
2003-12-08,1159.9885191024225
2003-12-09,1157.8108027813641
2003-12-10,1154.6204371141057
2003-12-11,1158.1833488961997
2003-12-12,1164.6653324851025
2003-12-15,1161.6543755001715
2003-12-16,1164.4341414942282
2003-12-17,1168.2338904283802
2003-12-18,1176.551861174343
2003-12-19,1173.8391836031237
2003-12-22,1177.9266564266263
2003-12-23,1180.3037373579184
2003-12-24,1183.674706898914
2003-12-25,1183.674706898914
2003-12-26,1185.4465317307147
2003-12-29,1197.2699931245227
2003-12-30,1199.6260569148913
2003-12-31,1203.3193494237726
2004-01-01,1203.3193494237726
2004-01-02,1203.8090078837947
2004-01-05,1217.1684021834326
2004-01-06,1219.35888064532
2004-01-07,1212.8749698060626
2004-01-08,1215.6383202448142
2004-01-09,1214.2643953934555
2004-01-12,1215.3316055243163
2004-01-13,1212.6560970046064
2004-01-14,1212.705904656169
2004-01-15,1204.4662940083915
2004-01-16,1202.2007108135897
2004-01-19,1200.454573201113
2004-01-20,1209.517986699452
2004-01-21,1216.726010935547
2004-01-22,1218.2189194530174
2004-01-23,1217.9405276512812
2004-01-26,1220.4964177179309
2004-01-27,1219.565091885529
2004-01-28,1211.5336361027337
2004-01-29,1204.6979160460196
2004-01-30,1202.4554040167147
2004-02-02,1208.3403447032836
2004-02-03,1213.2043367046244
2004-02-04,1208.0978306464015
2004-02-05,1210.4932614920374
2004-02-06,1223.653402328714
2004-02-09,1228.8336150873165
2004-02-10,1234.2792949609402
2004-02-11,1241.2289870073612
2004-02-12,1242.5762658444396
2004-02-13,1239.0308958550715
2004-02-16,1240.3354177538272
2004-02-17,1248.8772799666265
2004-02-18,1245.2381076604875
2004-02-19,1240.0887618740744
2004-02-20,1232.3972989949445
2004-02-23,1232.3614622577124
2004-02-24,1237.9199615807313
2004-02-25,1236.1234243718707
2004-02-26,1235.8657942912857
2004-02-27,1238.228911297928
2004-03-01,1252.8888322093724
2004-03-02,1243.9079571476468
2004-03-03,1236.4703391293356
2004-03-04,1239.6741037354807
2004-03-05,1253.8683067510194
2004-03-08,1251.226641149807
2004-03-09,1250.5987513634277
2004-03-10,1235.2975677982015
2004-03-11,1219.0715323018615
2004-03-12,1223.1989109691679
2004-03-15,1213.0278835438041
2004-03-16,1223.5368387885956
2004-03-17,1229.304906485672
2004-03-18,1235.2141664181247
2004-03-19,1231.7163321080407
2004-03-22,1222.6048894947087
2004-03-23,1220.6423773660142
2004-03-24,1213.1458429090933
2004-03-25,1223.6554827873802
2004-03-26,1219.9163512216794
2004-03-29,1230.94945226221
2004-03-30,1238.3308038078428
2004-03-31,1244.3142527502255
2004-04-01,1253.3403210643955
2004-04-02,1252.5827839810022
2004-04-05,1249.7105980689346
2004-04-06,1247.4990951312313
2004-04-07,1250.034374082899
2004-04-08,1248.9782938125372
2004-04-09,1248.9782938125372
2004-04-12,1247.2005970388238
2004-04-13,1233.3493027902045
2004-04-14,1225.1698337706277
2004-04-15,1231.1330524548678
2004-04-16,1242.971836461049
2004-04-19,1242.3924463900871
2004-04-20,1226.8024933108968
2004-04-21,1225.2560234445095
2004-04-22,1234.2155204194435
2004-04-23,1235.4609197994
2004-04-26,1236.839691380897
2004-04-27,1239.002957030648
2004-04-28,1222.5050887460745
2004-04-29,1218.8525609834155
2004-04-30,1216.5805038930778
2004-05-03,1224.5164848481975
2004-05-04,1235.1380603409457
2004-05-05,1239.1587187562595
2004-05-06,1232.7960874279581
2004-05-07,1211.5092948008296
2004-05-10,1191.6533830161197
2004-05-11,1198.5359002858354
2004-05-12,1201.6498569901541
2004-05-13,1199.3969559445864
2004-05-14,1202.122260648151
2004-05-17,1198.9957408350142
2004-05-18,1201.3627611141262
2004-05-19,1205.0909072676698
2004-05-20,1201.52681669554
2004-05-21,1207.8028232648694
2004-05-24,1210.3512843645217
2004-05-25,1228.3280145896397
2004-05-26,1231.153019335159
2004-05-27,1243.8689752587527
2004-05-28,1240.2760788848138
2004-05-31,1242.3793923515993
2004-06-01,1239.7983453992379
2004-06-02,1246.9951669291515
2004-06-03,1240.7124806957277
2004-06-04,1244.799743966746
2004-06-07,1258.9513763525697
2004-06-08,1257.042138756289
2004-06-09,1243.2299253938295
2004-06-10,1247.7799089175023
2004-06-11,1244.901192729823
2004-06-14,1236.0632573611854
2004-06-15,1243.8805568745045
2004-06-16,1246.9900028798243
2004-06-17,1249.856676579628
2004-06-18,1256.3382541405897
2004-06-21,1255.9622745507538
2004-06-22,1255.9734108148282
2004-06-23,1262.0082890366978
2004-06-24,1264.9791526286717
2004-06-25,1259.6671357314726
2004-06-28,1260.427142649357
2004-06-29,1254.8061770431655
2004-06-30,1261.1958779708493
2004-07-01,1257.2423179106568
2004-07-02,1263.1830035495368
2004-07-05,1262.554793136244
2004-07-06,1262.698665787056
2004-07-07,1270.853881734095
2004-07-08,1269.5987656808732
2004-07-09,1271.6225224685152
2004-07-12,1273.4563278564924
2004-07-13,1268.4956598864778
2004-07-14,1270.8671150324838
2004-07-15,1268.375296621784
2004-07-16,1272.413763300326
2004-07-19,1271.8627892668233
2004-07-20,1272.0096579076476
2004-07-21,1256.0248164519285
2004-07-22,1250.6726098983963
2004-07-23,1238.1413547366071
2004-07-26,1234.4366911978348
2004-07-27,1236.144038446391
2004-07-28,1238.0789335288036
2004-07-29,1243.0206868650268
2004-07-30,1246.733371307649
2004-08-02,1253.9960155362633
2004-08-03,1259.2999191801882
2004-08-04,1257.068126207109
2004-08-05,1246.4919134700242
2004-08-06,1244.3965858871816
2004-08-09,1243.2854160706859
2004-08-10,1251.3738747102923
2004-08-11,1246.4281086689837
2004-08-12,1241.5877228631473
2004-08-13,1247.3936113802722
2004-08-16,1256.366487434436
2004-08-17,1255.4603713453052
2004-08-18,1261.4828730216861
2004-08-19,1264.6436575032205
2004-08-20,1271.4681379003116
2004-08-23,1266.260267253227
2004-08-24,1262.7300265257886
2004-08-25,1267.1779153635482
2004-08-26,1267.5177470479164
2004-08-27,1271.3539678974926
2004-08-30,1267.908522022917
2004-08-31,1278.0191572827457
2004-09-01,1284.3749544543118
2004-09-02,1290.6350898111714
2004-09-03,1288.3319683321613
2004-09-06,1289.9201375000407
2004-09-07,1293.3873628263154
2004-09-08,1290.191900841682
2004-09-09,1288.5106497096256
2004-09-10,1295.9984828578904
2004-09-13,1295.6900158835983
2004-09-14,1298.4783099342872
2004-09-15,1289.3337292679773
2004-09-16,1293.0873373648167
2004-09-17,1296.5703123452738
2004-09-20,1291.4140166073132
2004-09-21,1303.0217741837996
2004-09-22,1295.5421885661244
2004-09-23,1293.472742655545
2004-09-24,1295.62213615447
2004-09-27,1294.4200116879242
2004-09-28,1304.3923990301198
2004-09-29,1305.000566877586
2004-09-30,1312.237571874228
2004-10-01,1323.6366930955085
2004-10-04,1321.4944395114444
2004-10-05,1328.4489948462544
2004-10-06,1334.3561367314628
2004-10-07,1326.6912706289465
2004-10-08,1330.6052755049388
2004-10-11,1330.0575722551896
2004-10-12,1322.9790748866055
2004-10-13,1312.5666456271888
2004-10-14,1317.00542934811
2004-10-15,1324.5585027799948
2004-10-18,1325.3277913835361
2004-10-19,1321.5127630352797
2004-10-20,1329.5125559763783
2004-10-21,1335.0833814799796
2004-10-22,1332.5034314014076
2004-10-25,1334.4770009326567
2004-10-26,1343.3694281963242
2004-10-27,1350.1251669864123
2004-10-28,1350.1018822386432
2004-10-29,1353.5515490176538
2004-11-01,1356.2772301544403
2004-11-02,1351.7872087211697
2004-11-03,1370.5780537294706
2004-11-04,1387.636340508943
2004-11-05,1390.732387231134
2004-11-08,1391.614427954268
2004-11-09,1389.6190996287328
2004-11-10,1390.1902040056755
2004-11-11,1397.966738042559
2004-11-12,1412.3132354259458
2004-11-15,1409.2284517496003
2004-11-16,1406.9246224586573
2004-11-17,1410.9776410785764
2004-11-18,1408.5989230838807
2004-11-19,1406.2895465384952
2004-11-22,1412.9913573642307
2004-11-23,1417.1421960202704
2004-11-24,1424.2370929456595
2004-11-25,1432.438441118989
2004-11-26,1435.2212523765406
2004-11-29,1434.7662577551666
2004-11-30,1428.007222175352
2004-12-01,1440.7659880796468
2004-12-02,1435.9245903553845
2004-12-03,1441.1563606567054
2004-12-06,1441.6897819522424
2004-12-07,1431.3770794288544
2004-12-08,1425.7828133317307
2004-12-09,1431.5016077313876
2004-12-10,1429.9985439811771
2004-12-13,1440.8139324397648
2004-12-14,1442.2295307988695
2004-12-15,1450.6049089529463
2004-12-16,1442.6048312405014
2004-12-17,1440.1592731547585
2004-12-20,1450.3011016549563
2004-12-21,1454.767023742696
2004-12-22,1458.9363301516826
2004-12-23,1462.26738848049
2004-12-24,1465.8885536312935
2004-12-27,1466.5051860078934
2004-12-28,1470.4895959626463
2004-12-29,1469.9299960659475
2004-12-30,1475.2994674717002
2004-12-31,1474.1663917014819
2005-01-03,1460.2147500591154
2005-01-04,1443.7285203312963
2005-01-05,1431.4045488978377
2005-01-06,1431.3448540456614
2005-01-07,1430.0803960474116
2005-01-10,1435.805238368989
2005-01-11,1435.4007529612807
2005-01-12,1441.9162416090874
2005-01-13,1435.1412847130111
2005-01-14,1435.3760537123064
2005-01-17,1437.0923202174322
2005-01-18,1442.632391450558
2005-01-19,1440.8319921025388
2005-01-20,1433.8070791905238
2005-01-21,1435.3454529434891
2005-01-24,1435.4792190332207
2005-01-25,1430.7031044239773
2005-01-26,1442.0049536467125
2005-01-27,1440.3768952622947
2005-01-28,1439.5353629503522
2005-01-31,1444.4318687634504
2005-02-01,1451.0187690421262
2005-02-02,1458.8190651373718
2005-02-03,1454.394139114995
2005-02-04,1465.6195697475227
2005-02-07,1462.1055080404226
2005-02-08,1459.5836030710389
2005-02-09,1459.9355643072172
2005-02-10,1471.72973776923
2005-02-11,1479.4475153910778
2005-02-14,1485.145790583271
2005-02-15,1487.959565493455
2005-02-16,1491.0073596187863
2005-02-17,1492.488834851296
2005-02-18,1493.5765742470041
2005-02-21,1488.4251336854172
2005-02-22,1481.557853624344
2005-02-23,1480.568059701439
2005-02-24,1482.9148051144025
2005-02-25,1495.7304427674026
2005-02-28,1497.5250735647821
2005-03-01,1496.5717417631258
2005-03-02,1494.529870450486
2005-03-03,1496.0901435231424
2005-03-04,1517.510820519754
2005-03-07,1516.9222911187592
2005-03-08,1521.2796031804285
2005-03-09,1504.3206429649047
2005-03-10,1500.6473244267108
2005-03-11,1498.249471952429
2005-03-14,1501.187230956432
2005-03-15,1498.6447148902296
2005-03-16,1495.2155311082504
2005-03-17,1497.6737781313677
2005-03-18,1494.6123587560853
2005-03-21,1485.0321812532288
2005-03-22,1475.793741811844
2005-03-23,1460.7919371389532
2005-03-24,1460.3200790958745
2005-03-25,1460.3200790958745
2005-03-28,1456.3899830628427
2005-03-29,1454.7502828819008
2005-03-30,1467.4668667813328
2005-03-31,1471.3689537068044
2005-04-01,1472.1907454609193
2005-04-04,1466.0810594492903
2005-04-05,1470.9444143010508
2005-04-06,1475.1995211651472
2005-04-07,1484.2171008320365
2005-04-08,1476.4228734763763
2005-04-11,1481.127200651947
2005-04-12,1480.6145854588458
2005-04-13,1476.6137242337647
2005-04-14,1463.790032294127
2005-04-15,1451.5734714793862
2005-04-18,1445.9094201235732
2005-04-19,1457.7501254671256
2005-04-20,1449.4531836615492
2005-04-21,1463.203433000531
2005-04-22,1464.0427263783026
2005-04-25,1471.713368778086
2005-04-26,1463.861897181598
2005-04-27,1459.3858072966334
2005-04-28,1451.8771631234933
2005-04-29,1464.9467102324447
2005-05-02,1467.8049906634649
2005-05-03,1466.7960339930396
2005-05-04,1477.3480941133057
2005-05-05,1478.3903448130302
2005-05-06,1474.5348382653572
2005-05-09,1478.2211708271034
2005-05-10,1472.9403488373962
2005-05-11,1474.0036552970653
2005-05-12,1461.0968771014939
2005-05-13,1449.220814746627
2005-05-16,1450.3880803862232
2005-05-17,1457.4272357973723
2005-05-18,1467.6544486166717
2005-05-19,1475.5097795133079
2005-05-20,1471.585732743915
2005-05-23,1478.3006867154052
2005-05-24,1479.298770198273
2005-05-25,1477.4438259024953
2005-05-26,1478.7264050101458
2005-05-27,1483.1820838582792
2005-05-30,1484.3163127940306
2005-05-31,1474.033789284544
2005-06-01,1485.7106982692837
2005-06-02,1485.9570637511629
2005-06-03,1484.3691555412386
2005-06-06,1486.5136228910187
2005-06-07,1491.7314016878427
2005-06-08,1494.3856864727643
2005-06-09,1490.3942053193252
2005-06-10,1490.329729518775
2005-06-13,1490.4095329262877
2005-06-14,1494.9140510509887
2005-06-15,1496.1534661662242
2005-06-16,1500.3930723150863
2005-06-17,1513.5465764838054
2005-06-20,1510.1100900284819
2005-06-21,1507.8930122557665
2005-06-22,1509.2833906178803
2005-06-23,1500.4943788934906
2005-06-24,1492.5272539886191
2005-06-27,1493.4143480823184
2005-06-28,1499.6817743088347
2005-06-29,1500.3037823588909
2005-06-30,1495.3078915789883
2005-07-01,1494.315941307614
2005-07-04,1493.0127246069737
2005-07-05,1496.7670406679924
2005-07-06,1494.090365725074
2005-07-07,1488.6105158155542
2005-07-08,1502.6145009295035
2005-07-11,1518.1363651272713
2005-07-12,1524.505976498653
2005-07-13,1518.6281995327479
2005-07-14,1517.024156728046
2005-07-15,1513.2122344285372
2005-07-18,1509.877640529648
2005-07-19,1512.3406290282264
2005-07-20,1519.4594274571182
2005-07-21,1520.9517475215198
2005-07-22,1529.5149712869825
2005-07-25,1528.8695655710446
2005-07-26,1529.3962073556863
2005-07-27,1534.2687883486076
2005-07-28,1542.5327847686324
2005-07-29,1540.7723239972127
2005-08-01,1545.2918290133466
2005-08-02,1556.7119902816185
2005-08-03,1563.1216963830286
2005-08-04,1557.216085870651
2005-08-05,1542.7618578895597
2005-08-08,1538.4278712725031
2005-08-09,1543.3297145641575
2005-08-10,1552.0912721292646
2005-08-11,1562.3245766941445
2005-08-12,1557.7906767322788
2005-08-15,1556.9853101872197
2005-08-16,1550.0652349383688
2005-08-17,1543.256331935277
2005-08-18,1534.0937114129752
2005-08-19,1537.0277385729144
2005-08-22,1545.324123889652
2005-08-23,1541.1691976092352
2005-08-24,1536.972040558051
2005-08-25,1539.8681164804
2005-08-26,1533.494504503574
2005-08-29,1534.6990436569947
2005-08-30,1530.299007701742
2005-08-31,1549.0998101271182
2005-09-01,1566.802979999125
2005-09-02,1569.350624982002
2005-09-05,1569.743096605009
2005-09-06,1581.843283276656
2005-09-07,1580.8161101575217
2005-09-08,1575.885864578802
2005-09-09,1586.5136460253505
2005-09-12,1577.9872304633716
2005-09-13,1567.659269611718
2005-09-14,1573.6927369503737
2005-09-15,1572.6292735565985
2005-09-16,1581.7136296730675
2005-09-19,1576.112079597006
2005-09-20,1572.7899415042643
2005-09-21,1565.277755475411
2005-09-22,1560.4674787044116
2005-09-23,1558.0602516467452
2005-09-26,1560.8672582489803
2005-09-27,1559.115666186531
2005-09-28,1562.7611430345935
2005-09-29,1570.7721056539663
2005-09-30,1576.4817567746297
2005-10-03,1572.3962038399486
2005-10-04,1561.6571629457126
2005-10-05,1540.8569334058102
2005-10-06,1537.9945886738908
2005-10-07,1538.1407682950316
2005-10-10,1531.4395319876198
2005-10-11,1526.7408658093786
2005-10-12,1518.808616094996
2005-10-13,1504.8036999532528
2005-10-14,1517.816935994277
2005-10-17,1519.399803913647
2005-10-18,1503.9988102071864
2005-10-19,1506.7791415557006
2005-10-20,1496.6008912312336
2005-10-21,1499.636531777593
2005-10-24,1514.3581884164973
2005-10-25,1520.2703823392549
2005-10-26,1513.8990985926368
2005-10-27,1504.4750377569744
2005-10-28,1516.724432724757
2005-10-31,1523.3146346801614
2005-11-01,1517.0980279385376
2005-11-02,1527.7314129285735
2005-11-03,1533.4840896720893
2005-11-04,1524.231291120033
2005-11-07,1525.0180985973411
2005-11-08,1522.4720082924152
2005-11-09,1526.4012780505354
2005-11-10,1534.2919187455993
2005-11-11,1540.748699025769
2005-11-14,1537.1663881601464
2005-11-15,1533.4423875273121
2005-11-16,1537.0923253521134
2005-11-17,1551.7913127296026
2005-11-18,1556.1793369102604
2005-11-21,1562.9918756895843
2005-11-22,1566.396914912652
2005-11-23,1571.6654818134343
2005-11-24,1572.2974446951514
2005-11-25,1572.9322921533517
2005-11-28,1567.3968959244548
2005-11-29,1567.2270418489625
2005-11-30,1557.8717607260487
2005-12-01,1567.5537699164315
2005-12-02,1570.4227196877935
2005-12-05,1570.4923628814836
2005-12-06,1572.132468181548
2005-12-07,1566.660171968112
2005-12-08,1570.4035161351037
2005-12-09,1573.683431379368
2005-12-12,1578.7626034255973
2005-12-13,1584.0314933056704
2005-12-14,1591.6695820698708
2005-12-15,1584.9596297980404
2005-12-16,1591.3627336793363
2005-12-19,1587.2400646686197
2005-12-20,1580.4095387840193
2005-12-21,1579.7945635608155
2005-12-22,1583.3942190198763
2005-12-23,1584.7495392366245
2005-12-26,1584.7495392366245
2005-12-27,1581.0982253007069
2005-12-28,1586.0628206556055
2005-12-29,1583.6918085520167
2005-12-30,1575.7523587258045
2006-01-02,1577.8606255665616
2006-01-03,1602.5199889867351
2006-01-04,1616.278182116759
2006-01-05,1614.2133341875053
2006-01-06,1626.7677324025601
2006-01-09,1626.0195455749197
2006-01-10,1623.26921646887
2006-01-11,1627.8361019876695
2006-01-12,1621.6676759436857
2006-01-13,1622.0411678710434
2006-01-16,1625.9273057252306
2006-01-17,1619.4641200092562
2006-01-18,1614.982794792019
2006-01-19,1623.9412268457907
2006-01-20,1609.7024544398334
2006-01-23,1618.2805249489563
2006-01-24,1618.9578132997563
2006-01-25,1621.6512427336763
2006-01-26,1626.4239572467777
2006-01-27,1632.6901503390377
2006-01-30,1629.5900649167374
2006-01-31,1632.618971554904
2006-02-01,1638.6141685925725
2006-02-02,1629.4593493445836
2006-02-03,1617.8907112562813
2006-02-06,1618.7642333489327
2006-02-07,1608.1461048517644
2006-02-08,1611.157016137275
2006-02-09,1619.1828662436023
2006-02-10,1617.5324689562929
2006-02-13,1618.0415164527235
2006-02-14,1625.2601196233916
2006-02-15,1631.6655170514077
2006-02-16,1637.310927236986
2006-02-17,1640.747220236564
2006-02-20,1645.9569536640745
2006-02-21,1646.2839320580933
2006-02-22,1652.6040124427147
2006-02-23,1651.9842623231145
2006-02-24,1652.5251654202264
2006-02-27,1657.2476182160447
2006-02-28,1648.6599107040022
2006-03-01,1658.0464204439102
2006-03-02,1658.6417637446684
2006-03-03,1656.5281682441266
2006-03-06,1659.4952019751647
2006-03-07,1647.1458899880793
2006-03-08,1649.4114362266175
2006-03-09,1652.0666954200371
2006-03-10,1657.8740367334883
2006-03-13,1664.7649390294393
2006-03-14,1676.1471535967407
2006-03-15,1684.4012028052784
2006-03-16,1692.8268122557174
2006-03-17,1693.7955253404064
2006-03-20,1689.3860466845097
2006-03-21,1677.9793643649693
2006-03-22,1688.2099436039398
2006-03-23,1679.0969847388562
2006-03-24,1681.318532414577
2006-03-27,1675.4072503660223
2006-03-28,1673.6637912784163
2006-03-29,1679.8743637396292
2006-03-30,1686.2232983899898
2006-03-31,1678.3410341291587
2006-04-03,1682.7561629879663
2006-04-04,1687.9348387651194
2006-04-05,1698.1998731274575
2006-04-06,1698.405817732541
2006-04-07,1681.1998597449028
2006-04-10,1679.7359375300996
2006-04-11,1669.1357440952904
2006-04-12,1666.043942351977
2006-04-13,1662.6433594287378
2006-04-14,1662.6433594287378
2006-04-17,1673.1465408213264
2006-04-18,1688.4496847816292
2006-04-19,1700.4958212098027
2006-04-20,1698.0623547020134
2006-04-21,1706.3661509632184
2006-04-24,1704.977129945415
2006-04-25,1701.7657928435217
2006-04-26,1708.7576575478183
2006-04-27,1716.1874301071102
2006-04-28,1718.8458741410889
2006-05-01,1717.8959240842964
2006-05-02,1723.995373992048
2006-05-03,1716.5863443089704
2006-05-04,1728.3546919626056
2006-05-05,1746.2004557894456
2006-05-08,1748.061498936214
2006-05-09,1754.5479241915937
2006-05-10,1754.3250576899795
2006-05-11,1742.266118292171
2006-05-12,1726.0196524215696
2006-05-15,1717.5021225241792
2006-05-16,1719.5661469274205
2006-05-17,1688.9595629635241
2006-05-18,1680.5938323565513
2006-05-19,1673.7103445447726
2006-05-22,1662.0501639364584
2006-05-23,1671.4001494992162
2006-05-24,1661.806564592109
2006-05-25,1681.635340210447
2006-05-26,1695.0817342037728
2006-05-29,1698.549467375087
2006-05-30,1688.5570192492432
2006-05-31,1688.765321051842
2006-06-01,1700.7161105909197
2006-06-02,1714.3018044046225
2006-06-05,1707.6196039010815
2006-06-06,1689.736080088296
2006-06-07,1691.308162007544
2006-06-08,1672.6311551070844
2006-06-09,1682.2183319770556
2006-06-12,1671.4174448453043
2006-06-13,1648.9041727696474
2006-06-14,1651.7675522368415
2006-06-15,1673.4779165361977
2006-06-16,1672.262540458757
2006-06-19,1664.2785995478682
2006-06-20,1664.6426662352806
2006-06-21,1674.1122305588272
2006-06-22,1669.9180278530305
2006-06-23,1664.924709144875
2006-06-26,1668.545774793901
2006-06-27,1664.9570964164398
2006-06-28,1664.633377199122
2006-06-29,1688.6548914822163
2006-06-30,1709.9918114776983
2006-07-03,1719.9032586588487
2006-07-04,1724.6417136532204
2006-07-05,1712.2024226856572
2006-07-06,1722.6238827267448
2006-07-07,1723.18399442225
2006-07-10,1725.9336041337037
2006-07-11,1727.2387355457229
2006-07-12,1721.18890252857
2006-07-13,1706.5910477798782
2006-07-14,1692.437490523267
2006-07-17,1684.3077819394643
2006-07-18,1686.8040289902924
2006-07-19,1711.1413201558257
2006-07-20,1715.802704153153
2006-07-21,1711.5233371236152
2006-07-24,1728.1464852365682
2006-07-25,1734.8371226543534
2006-07-26,1737.6803514276144
2006-07-27,1748.3408016058163
2006-07-28,1764.602180351754
2006-07-31,1761.6630298671828
2006-08-01,1755.0250269601809
2006-08-02,1768.8113464691144
2006-08-03,1765.4731769704945
2006-08-04,1778.4539433893958
2006-08-07,1767.9796837067804
2006-08-08,1765.9228777090425
2006-08-09,1767.4281116930406
2006-08-10,1761.9301548298229
2006-08-11,1760.71157254263
2006-08-14,1765.6018702767547
2006-08-15,1781.5115996682728
2006-08-16,1790.0184631652178
2006-08-17,1790.7895949046776
2006-08-18,1788.160929307004
2006-08-21,1794.3310478117514
2006-08-22,1794.07308126081
2006-08-23,1790.2616581234756
2006-08-24,1791.5420278153501
2006-08-25,1787.1398912752927
2006-08-28,1797.2692359970317
2006-08-29,1800.483623092141
2006-08-30,1809.4733550654505
2006-08-31,1808.8563882956332
2006-09-01,1814.5180226964394
2006-09-04,1821.2893322728582
2006-09-05,1816.2102247087037
2006-09-06,1805.3976880687246
2006-09-07,1793.2149070340474
2006-09-08,1794.8981588664074
2006-09-11,1793.572698093028
2006-09-12,1806.1634832813425
2006-09-13,1808.6724321828028
2006-09-14,1810.8153259721898
2006-09-15,1811.5495041465451
2006-09-18,1812.0185320851976
2006-09-19,1813.7762008061943
2006-09-20,1819.769090435012
2006-09-21,1817.7866521187195
2006-09-22,1815.9699254415914
2006-09-25,1819.4814371705966
2006-09-26,1827.043823306153
2006-09-27,1839.2079262212292
2006-09-28,1837.7875847211853
2006-09-29,1835.0008508265532
2006-10-02,1840.646295800016
2006-10-03,1841.997893612905
2006-10-04,1851.627410044119
2006-10-05,1857.7011017382977
2006-10-06,1849.3733091284284
2006-10-09,1851.8714300099614
2006-10-10,1851.3119585252682
2006-10-11,1850.6343394387156
2006-10-12,1857.2333672242125
2006-10-13,1859.1812518529223
2006-10-16,1865.6389131732417
2006-10-17,1860.2912160933686
2006-10-18,1869.4789924616587
2006-10-19,1874.8004909873284
2006-10-20,1882.8062360623874
2006-10-23,1888.3872688643276
2006-10-24,1886.4499364900182
2006-10-25,1895.1410593268856
2006-10-26,1904.6074737323183
2006-10-27,1902.5036344208202
2006-10-30,1903.8820654874721
