Date,EUROPE MINIMUM VOLATILITY (EUR)
2003-05-09,1055.565004283832
2003-05-12,1062.3332622117787
2003-05-13,1062.7372059318502
2003-05-14,1064.0885589649622
2003-05-15,1068.8554140390575
2003-05-16,1080.7142982308076
2003-05-19,1074.4720041567628
2003-05-20,1077.5193681344474
2003-05-21,1076.8213768506455
2003-05-22,1082.2459826870918
2003-05-23,1087.2816411198837
2003-05-26,1090.7130253375362
2003-05-27,1094.2514705519068
2003-05-28,1096.4278691914515
2003-05-29,1104.683748153506
2003-05-30,1095.722423091769
2003-06-02,1104.538218556745
2003-06-03,1099.1935133422044
2003-06-04,1104.831460620114
2003-06-05,1115.9964402783037
2003-06-06,1117.2374289933057
2003-06-09,1114.3584394839888
2003-06-10,1106.3921193559715
2003-06-11,1124.3220382484901
2003-06-12,1125.97718502536
2003-06-13,1125.2037956683068
2003-06-16,1138.8839471905292
2003-06-17,1143.7269830317593
2003-06-18,1136.883415519371
2003-06-19,1127.7339467025495
2003-06-20,1131.1165306758526
2003-06-23,1108.130208995138
2003-06-24,1101.140018808529
2003-06-25,1109.514532263298
2003-06-26,1098.6125236289367
2003-06-27,1097.3669257284948
2003-06-30,1095.6864778726601
2003-07-01,1094.3623816315187
2003-07-02,1098.2809170559208
2003-07-03,1101.469874431024
2003-07-04,1096.2907835791357
2003-07-07,1097.1907851083229
2003-07-08,1087.850758178771
2003-07-09,1082.6306095792722
2003-07-10,1081.0692660413692
2003-07-11,1087.4994465139687
2003-07-14,1095.7318200615186
2003-07-15,1080.4663855471338
2003-07-16,1072.2365475274744
2003-07-17,1068.7139019600063
2003-07-18,1073.0431012754987
2003-07-21,1078.6030867456027
2003-07-22,1085.0100143931074
2003-07-23,1097.0044777045018
2003-07-24,1109.7433498950372
2003-07-25,1110.1494433457508
2003-07-28,1108.7642771034668
2003-07-29,1106.5643733100433
2003-07-30,1099.4529493017826
2003-07-31,1090.390266900289
2003-08-01,1083.3417992761572
2003-08-04,1086.8576391150555
2003-08-05,1089.856643293825
2003-08-06,1087.1278385252133
2003-08-07,1095.7842800087305
2003-08-08,1098.6383174294863
2003-08-11,1102.204208935591
2003-08-12,1103.7841391815691
2003-08-13,1105.687499888499
2003-08-14,1111.0705772208503
2003-08-15,1111.3968512777099
2003-08-18,1108.8888888983367
2003-08-19,1103.0130232753731
2003-08-20,1107.846668080683
2003-08-21,1099.4857174322021
2003-08-22,1090.9132999083276
2003-08-25,1090.5051023055137
2003-08-26,1082.575878760534
2003-08-27,1090.0816951960153
2003-08-28,1092.5272548384285
2003-08-29,1094.1312945913278
2003-09-01,1102.6901460773456
2003-09-02,1095.586209228004
2003-09-03,1102.4587569776472
2003-09-04,1107.423147988179
2003-09-05,1115.9347557225167
2003-09-08,1124.0679103000407
2003-09-09,1123.5930071367984
2003-09-10,1122.469887681671
2003-09-11,1126.838593836177
2003-09-12,1133.7863037826592
2003-09-15,1135.2025926199892
2003-09-16,1132.1915614931297
2003-09-17,1139.7836659530944
2003-09-18,1145.4815469032606
2003-09-19,1145.8437067756888
2003-09-22,1145.9355546261572
2003-09-23,1147.8892881924544
2003-09-24,1149.565541314682
2003-09-25,1150.8107293788796
2003-09-26,1141.2378048236549
2003-09-29,1141.4839831438835
2003-09-30,1138.7911294308026
2003-10-01,1155.6595531405153
2003-10-02,1156.9004128784961
2003-10-03,1165.8085477864952
2003-10-06,1169.1644864242621
2003-10-07,1173.1942847545495
2003-10-08,1175.439197118638
2003-10-09,1179.4465421162831
2003-10-10,1183.4379002920664
2003-10-13,1186.1179383074677
2003-10-14,1186.9356839585669
2003-10-15,1190.8082218157672
2003-10-16,1194.949773689885
2003-10-17,1187.8345549794626
2003-10-20,1189.1508292813596
2003-10-21,1191.3000818656092
2003-10-22,1188.1378859522476
2003-10-23,1182.9343942543146
2003-10-24,1187.7923066646406
2003-10-27,1189.9317638904486
2003-10-28,1188.111683532349
2003-10-29,1191.0591088938875
2003-10-30,1197.415836856439
2003-10-31,1189.5649685116523
2003-11-03,1188.4792202244475
2003-11-04,1190.7066132924829
2003-11-05,1187.564277912239
2003-11-06,1183.13637074583
2003-11-07,1195.038846520562
2003-11-10,1194.0244121148805
2003-11-11,1191.5473707775745
2003-11-12,1203.4070550174702
2003-11-13,1213.031550020711
2003-11-14,1225.805364251913
2003-11-17,1216.849008754654
2003-11-18,1226.7783282802377
2003-11-19,1225.8057036878306
2003-11-20,1223.1634637973618
2003-11-21,1226.3050882709604
2003-11-24,1224.9730268154037
2003-11-25,1228.5321169012395
2003-11-26,1236.4851945332694
2003-11-27,1236.4474385012327
2003-11-28,1242.4865792231963
2003-12-01,1254.4193771299276
2003-12-02,1265.798290316741
2003-12-03,1268.30586294143
2003-12-04,1260.7607407427715
2003-12-05,1264.7478966249143
2003-12-08,1270.033049981885
2003-12-09,1277.3630177891698
2003-12-10,1276.3541155309485
2003-12-11,1272.48011138372
2003-12-12,1281.5727122670212
2003-12-15,1285.048084899036
2003-12-16,1285.0642581612528
2003-12-17,1291.9426663153395
2003-12-18,1299.8654299621678
2003-12-19,1301.2372761038898
2003-12-22,1304.647108657172
2003-12-23,1312.3152130212
2003-12-24,1316.8029567108272
2003-12-25,1316.8029567108272
2003-12-26,1316.7064522927083
2003-12-29,1324.3828225114419
2003-12-30,1331.5210773255064
2003-12-31,1340.9111981839915
2004-01-01,1340.9111981839915
2004-01-02,1354.348932365326
2004-01-05,1368.3542745258724
2004-01-06,1377.3514757149524
2004-01-07,1367.5469354270313
2004-01-08,1372.6351200461113
2004-01-09,1378.093841492632
2004-01-12,1375.214496114414
2004-01-13,1373.9891962673075
2004-01-14,1369.3639393881717
2004-01-15,1358.195728298444
2004-01-16,1343.5374727294263
2004-01-19,1343.9977719995113
2004-01-20,1361.5183075106472
2004-01-21,1377.0587259324884
2004-01-22,1388.663611387109
2004-01-23,1382.1292271640345
2004-01-26,1365.9707183468006
2004-01-27,1371.7461323788787
2004-01-28,1375.0392173991017
2004-01-29,1348.6338370455096
2004-01-30,1347.3400743873526
2004-02-02,1353.866104580811
2004-02-03,1368.5607192891766
2004-02-04,1366.4600436103049
2004-02-05,1377.5126080253392
2004-02-06,1391.8370516402326
2004-02-09,1399.8487683906903
2004-02-10,1403.4656775598378
2004-02-11,1404.3393980033024
2004-02-12,1422.7453779435082
2004-02-13,1420.172278952353
2004-02-16,1424.6106663540004
2004-02-17,1437.7465524258546
2004-02-18,1441.8036382694104
2004-02-19,1435.3676279707477
2004-02-20,1420.3873922499156
2004-02-23,1422.233500438814
2004-02-24,1429.4998471617212
2004-02-25,1420.4134433770948
2004-02-26,1412.3638142664763
2004-02-27,1414.5531612112356
2004-03-01,1433.3759972428782
2004-03-02,1420.5446410520192
2004-03-03,1399.063245285946
2004-03-04,1405.734016456945
2004-03-05,1429.0491249414326
2004-03-08,1429.9446200659347
2004-03-09,1428.163369333507
2004-03-10,1407.7994617426373
2004-03-11,1386.5680003757716
2004-03-12,1380.5380045345205
2004-03-15,1365.3896332170277
2004-03-16,1382.2936622741831
2004-03-17,1376.1968196668647
2004-03-18,1387.355193051137
2004-03-19,1392.1697890394191
2004-03-22,1378.6611185195381
2004-03-23,1370.779890481733
2004-03-24,1362.6932957113559
2004-03-25,1368.7480666999465
2004-03-26,1357.6469282184416
2004-03-29,1374.0069351177374
2004-03-30,1378.6098825415006
2004-03-31,1392.053287077373
2004-04-01,1411.859450201523
2004-04-02,1404.5888320088507
2004-04-05,1396.5483981179793
2004-04-06,1401.8269516649543
2004-04-07,1417.1087146757652
2004-04-08,1415.9084004861115
2004-04-09,1415.9084004861115
2004-04-12,1413.0471800316673
2004-04-13,1405.8264818046282
2004-04-14,1389.1091540410957
2004-04-15,1390.6100954161116
2004-04-16,1414.2161364727888
2004-04-19,1416.249559388686
2004-04-20,1409.4479590786586
2004-04-21,1395.0615264335406
2004-04-22,1399.4195630997754
2004-04-23,1397.8600337842513
2004-04-26,1404.9362275511276
2004-04-27,1409.0011609089026
2004-04-28,1390.2371124165911
2004-04-29,1395.3940204965818
2004-04-30,1391.2534247230515
2004-05-03,1394.3979792702535
2004-05-04,1418.1224504323907
2004-05-05,1428.7079866978868
2004-05-06,1412.1333156945045
2004-05-07,1392.657562879923
2004-05-10,1355.4226558355963
2004-05-11,1360.7052403844057
2004-05-12,1366.082296064687
2004-05-13,1370.9743773365635
2004-05-14,1368.3382788621575
2004-05-17,1370.4105679129689
2004-05-18,1370.6493581572224
2004-05-19,1390.3910368047511
2004-05-20,1372.578505978802
2004-05-21,1382.938263649084
2004-05-24,1384.6457398078583
2004-05-25,1399.4668439060051
2004-05-26,1407.1578136117337
2004-05-27,1435.3062772984374
2004-05-28,1426.6379508067762
2004-05-31,1428.3116305765598
2004-06-01,1425.865914952549
2004-06-02,1440.2057501065249
2004-06-03,1442.6780436796698
2004-06-04,1448.9313109079765
2004-06-07,1463.7591640632509
2004-06-08,1459.7139233476157
2004-06-09,1441.0802361544324
2004-06-10,1444.0843150321182
2004-06-11,1432.7742842660616
2004-06-14,1428.8347991326798
2004-06-15,1437.174281590687
2004-06-16,1439.6263873881235
2004-06-17,1445.9406935778
2004-06-18,1460.4382586581698
2004-06-21,1457.0517238723778
2004-06-22,1448.9108072465478
2004-06-23,1454.5204786424408
2004-06-24,1463.4840734797588
2004-06-25,1458.8568959267172
2004-06-28,1470.3223706608987
2004-06-29,1459.8448059803197
2004-06-30,1458.03627848114
2004-07-01,1455.2520966331292
2004-07-02,1468.6385705174773
2004-07-05,1466.4994529171272
2004-07-06,1467.8693020114804
2004-07-07,1477.9180310079148
2004-07-08,1488.2002902573938
2004-07-09,1487.461989739417
2004-07-12,1487.052924932234
2004-07-13,1478.7272501831876
2004-07-14,1483.206649314241
2004-07-15,1474.6212455611922
2004-07-16,1489.1825299507293
2004-07-19,1481.1198823805364
2004-07-20,1477.611265077813
2004-07-21,1461.6736873750096
2004-07-22,1451.9996086063666
2004-07-23,1436.4622216644336
2004-07-26,1434.2895941595082
2004-07-27,1431.8880355945273
2004-07-28,1431.776361647098
2004-07-29,1445.221470853931
2004-07-30,1445.2911548880325
2004-08-02,1447.5952704188364
2004-08-03,1459.4042156168368
2004-08-04,1455.9373545600502
2004-08-05,1456.720279591217
2004-08-06,1461.7908564548045
2004-08-09,1450.688830134924
2004-08-10,1461.9162193231246
2004-08-11,1443.9987635447617
2004-08-12,1447.7415096288544
2004-08-13,1458.0494617727804
2004-08-16,1464.892871499456
2004-08-17,1461.7680985671877
2004-08-18,1458.993202214647
2004-08-19,1468.136865688399
2004-08-20,1462.3430426988375
2004-08-23,1461.526016522486
2004-08-24,1448.7485580516886
2004-08-25,1451.0695079390562
2004-08-26,1457.4177971729139
2004-08-27,1461.705601816784
2004-08-30,1461.981291733907
2004-08-31,1469.4813685358909
2004-09-01,1479.9854764411443
2004-09-02,1484.4017517692948
2004-09-03,1482.4385312200902
2004-09-06,1486.7733689912427
2004-09-07,1483.9977194554144
2004-09-08,1490.0413409732437
2004-09-09,1492.5056986800805
2004-09-10,1511.2699203918266
2004-09-13,1509.1083711532194
2004-09-14,1513.7735595105553
2004-09-15,1495.2129541577156
2004-09-16,1494.9135368488305
2004-09-17,1503.345758781992
2004-09-20,1498.6451539687505
2004-09-21,1518.401269338203
2004-09-22,1512.918357760444
2004-09-23,1513.4776401166978
2004-09-24,1514.351698818475
2004-09-27,1513.163793600621
2004-09-28,1522.288007432602
2004-09-29,1527.6430587850614
2004-09-30,1531.8411347328588
2004-10-01,1544.7103462255955
2004-10-04,1535.9602436702028
2004-10-05,1542.3258148725538
2004-10-06,1538.2577379484283
2004-10-07,1535.727797964716
2004-10-08,1550.1025855217972
2004-10-11,1548.391750125445
2004-10-12,1534.198066622343
2004-10-13,1530.0225351513275
2004-10-14,1542.7138773381319
2004-10-15,1552.606802913102
2004-10-18,1553.502186514006
2004-10-19,1562.6647399433025
2004-10-20,1566.3742683667263
2004-10-21,1573.5720119106475
2004-10-22,1578.4536722001292
2004-10-25,1578.4718697413505
2004-10-26,1580.172707647633
2004-10-27,1593.9746024042286
2004-10-28,1594.049932050716
2004-10-29,1588.4308403313873
2004-11-01,1604.02717720575
2004-11-02,1607.5144513906014
2004-11-03,1624.233692043394
2004-11-04,1635.0534397129072
2004-11-05,1643.7580369782427
2004-11-08,1647.1331705423163
2004-11-09,1641.1161892678056
2004-11-10,1644.2727731122225
2004-11-11,1651.1475643997871
2004-11-12,1657.107536400924
2004-11-15,1658.3025684929778
2004-11-16,1657.2975333010836
2004-11-17,1674.2021819655677
2004-11-18,1671.6873354478157
2004-11-19,1672.9809469540794
2004-11-22,1666.3619419158936
2004-11-23,1680.6299676937847
2004-11-24,1692.6238933912305
2004-11-25,1715.753924535796
2004-11-26,1719.5981357307949
2004-11-29,1724.1046124227428
2004-11-30,1721.0787165445092
2004-12-01,1740.3732100640464
2004-12-02,1741.0640715619943
2004-12-03,1750.4924758006919
2004-12-06,1753.2098337410423
2004-12-07,1757.958024422038
2004-12-08,1739.369600889344
2004-12-09,1732.256226675037
2004-12-10,1732.761316155917
2004-12-13,1754.2441744346727
2004-12-14,1753.0728553409097
2004-12-15,1773.8099564473262
2004-12-16,1761.3263845404456
2004-12-17,1747.9731893012597
2004-12-20,1778.2144172788614
2004-12-21,1771.1279888088113
2004-12-22,1781.0773508561472
2004-12-23,1796.1614697594762
2004-12-24,1801.9645106690743
2004-12-27,1813.1773436157491
2004-12-28,1812.7197788852957
2004-12-29,1813.4171077289416
2004-12-30,1819.6227916717141
2004-12-31,1815.129247350794
2005-01-03,1806.267594602147
2005-01-04,1784.4487261952966
2005-01-05,1772.3181714252323
2005-01-06,1760.3095179648133
2005-01-07,1753.9529984945411
2005-01-10,1758.1940655683327
2005-01-11,1758.387554393713
2005-01-12,1771.341071010964
2005-01-13,1768.730816577087
2005-01-14,1763.2977007753868
2005-01-17,1766.821000292918
2005-01-18,1761.8205390584862
2005-01-19,1765.6521616365812
2005-01-20,1751.442964293118
2005-01-21,1757.1515931041051
2005-01-24,1760.4573913157456
2005-01-25,1757.9935941785177
2005-01-26,1777.339772645519
2005-01-27,1775.1098676447077
2005-01-28,1768.136477120294
2005-01-31,1777.8005657519625
2005-02-01,1788.5536601180731
2005-02-02,1799.031189321769
2005-02-03,1791.2885925199366
2005-02-04,1804.8582415478083
2005-02-07,1794.8712092738251
2005-02-08,1788.1197389625843
2005-02-09,1790.9286684998397
2005-02-10,1804.0443850613856
2005-02-11,1815.696058192606
2005-02-14,1831.1492937660576
2005-02-15,1840.8369230538476
2005-02-16,1837.3906290629266
2005-02-17,1848.791059056926
2005-02-18,1850.0297780597912
2005-02-21,1835.6092079034486
2005-02-22,1844.7877221515382
2005-02-23,1833.8690415813885
2005-02-24,1832.2807228383301
2005-02-25,1842.8619169225697
2005-02-28,1857.0914388444207
2005-03-01,1851.6118562472213
2005-03-02,1835.490684636642
2005-03-03,1836.7990295382822
2005-03-04,1867.4318498970274
2005-03-07,1859.7449533860809
2005-03-08,1869.781963493789
2005-03-09,1859.666760592733
2005-03-10,1851.2089434485142
2005-03-11,1860.5359982295577
2005-03-14,1843.5632948149748
2005-03-15,1853.2453626092474
2005-03-16,1851.5456568670945
2005-03-17,1845.4163846016688
2005-03-18,1837.768477834221
2005-03-21,1823.7067659126765
2005-03-22,1829.583751570455
2005-03-23,1796.3068139707855
2005-03-24,1803.5862583454461
2005-03-25,1803.5862583454461
2005-03-28,1793.5915838717654
2005-03-29,1800.6860256332418
2005-03-30,1805.2775192672045
2005-03-31,1810.6741512614146
2005-04-01,1815.9340526629726
2005-04-04,1795.6457822596649
2005-04-05,1814.9966270108598
2005-04-06,1823.7179060957856
2005-04-07,1836.8196940231926
2005-04-08,1831.4661068390167
2005-04-11,1844.4816384292844
2005-04-12,1833.9139629983222
2005-04-13,1845.0052546373515
2005-04-14,1828.719936559199
2005-04-15,1826.127076020553
2005-04-18,1808.7385241262932
2005-04-19,1824.8160160781083
2005-04-20,1824.6590722268204
2005-04-21,1827.313854859598
2005-04-22,1832.010770788638
2005-04-25,1827.847474538877
2005-04-26,1817.6266290857059
2005-04-27,1797.8398122714023
2005-04-28,1790.8315780997139
2005-04-29,1797.693248978767
2005-05-02,1793.1156904224442
2005-05-03,1806.3139029449574
2005-05-04,1822.3675704143097
2005-05-05,1829.0507412044476
2005-05-06,1821.8611724980303
2005-05-09,1813.3219633378967
2005-05-10,1814.8126367482776
2005-05-11,1808.7931452746584
2005-05-12,1800.1399878497382
2005-05-13,1787.628493692106
2005-05-16,1777.5334118329877
2005-05-17,1779.582249682369
2005-05-18,1794.7049255887819
2005-05-19,1797.397634040202
2005-05-20,1789.4222255528136
2005-05-23,1800.8485142345971
2005-05-24,1805.6700812191893
2005-05-25,1811.3670623095725
2005-05-26,1812.656726255633
2005-05-27,1813.5767846088422
2005-05-30,1812.2218447436126
2005-05-31,1793.7586166377744
2005-06-01,1803.5943852386085
2005-06-02,1804.0804904807192
2005-06-03,1802.2389911384334
2005-06-06,1800.5557157175447
2005-06-07,1815.742592686811
2005-06-08,1821.3339960125213
2005-06-09,1801.774712668681
2005-06-10,1800.3896485635532
2005-06-13,1794.9338428354044
2005-06-14,1800.2369910249934
2005-06-15,1800.4873508796686
2005-06-16,1800.4368640132543
2005-06-17,1826.8470737771088
2005-06-20,1813.8628120400867
2005-06-21,1821.3702042593422
2005-06-22,1823.5619379674704
2005-06-23,1816.0224746975389
2005-06-24,1811.7114354707417
2005-06-27,1810.8008700595028
2005-06-28,1810.5880713869033
2005-06-29,1814.1954301063515
2005-06-30,1818.4620856093975
2005-07-01,1806.9842790139187
2005-07-04,1800.0446684650383
2005-07-05,1796.637365751849
2005-07-06,1808.2601571867308
2005-07-07,1781.8039996946122
2005-07-08,1799.6165774602964
2005-07-11,1824.8807586760988
2005-07-12,1840.7096802185129
2005-07-13,1828.1792161933947
2005-07-14,1833.0889304020345
2005-07-15,1819.1938424082275
2005-07-18,1818.9908060876123
2005-07-19,1813.5650063108883
2005-07-20,1813.2063412356215
2005-07-21,1830.7817548176095
2005-07-22,1833.2318608511343
2005-07-25,1833.009073034427
2005-07-26,1828.7955690250758
2005-07-27,1837.912066473773
2005-07-28,1848.030175443127
2005-07-29,1857.4878573764506
2005-08-01,1872.098351250628
2005-08-02,1882.4859572421356
2005-08-03,1901.6573248264635
2005-08-04,1901.4649742562665
2005-08-05,1892.5362417721944
2005-08-08,1906.072246224517
2005-08-09,1913.7446918825615
2005-08-10,1933.2721027862176
2005-08-11,1936.9117456734502
2005-08-12,1931.8528890351654
2005-08-15,1920.490390239417
2005-08-16,1912.521733919947
2005-08-17,1905.5370184352073
2005-08-18,1883.207954684402
2005-08-19,1893.1729052524656
2005-08-22,1907.8256099931257
2005-08-23,1895.3232088551501
2005-08-24,1897.3791217438936
2005-08-25,1894.3547542000465
2005-08-26,1891.7921018638835
2005-08-29,1885.479199477314
2005-08-30,1873.1601107535896
2005-08-31,1904.8387055839528
2005-09-01,1946.8079754754021
2005-09-02,1962.1038960715516
2005-09-05,1966.1356881198476
2005-09-06,1969.918261276825
2005-09-07,1967.3989260018855
2005-09-08,1959.3443248259173
2005-09-09,1967.58373622701
2005-09-12,1947.145882758313
2005-09-13,1937.8031359842512
2005-09-14,1951.7515719510923
2005-09-15,1939.160906868559
2005-09-16,1946.5434131773043
2005-09-19,1943.5140665960914
2005-09-20,1947.2647808160598
2005-09-21,1947.177223651434
2005-09-22,1929.099010143401
2005-09-23,1925.8030700366812
2005-09-26,1930.6887019464557
2005-09-27,1922.966590668306
2005-09-28,1932.29707067012
2005-09-29,1927.2552461991315
2005-09-30,1941.7922852414067
2005-10-03,1928.2439541473714
2005-10-04,1932.8750872309545
2005-10-05,1921.2345112306189
2005-10-06,1925.291376485099
2005-10-07,1917.545287508462
2005-10-10,1908.9026926933054
2005-10-11,1904.9352471966904
2005-10-12,1896.669600268072
2005-10-13,1858.9210547580574
2005-10-14,1880.4193189796592
2005-10-17,1872.1447289556202
2005-10-18,1852.7235076851928
2005-10-19,1834.716765436635
2005-10-20,1840.2425515246764
2005-10-21,1837.061783909767
2005-10-24,1850.3043078605426
2005-10-25,1862.9739088294211
2005-10-26,1861.5548681303915
2005-10-27,1853.8059261742276
2005-10-28,1850.4262457236882
2005-10-31,1866.609900010824
2005-11-01,1867.7793556670458
2005-11-02,1883.008676229966
2005-11-03,1896.9462374890413
2005-11-04,1868.1552589218697
2005-11-07,1871.5800758515068
2005-11-08,1864.442069925337
2005-11-09,1858.5525641251063
2005-11-10,1860.5516548519704
2005-11-11,1867.0582415218275
2005-11-14,1867.5152252639557
2005-11-15,1855.2501740616092
2005-11-16,1846.0797034091497
2005-11-17,1862.4754152881903
2005-11-18,1867.1473847859445
2005-11-21,1873.7893875199763
2005-11-22,1873.7187843301172
2005-11-23,1892.9643705068672
2005-11-24,1885.7692931398128
2005-11-25,1882.8634199713836
2005-11-28,1880.7300423440736
2005-11-29,1875.2418601286815
2005-11-30,1871.1871978605213
2005-12-01,1879.9979521588239
2005-12-02,1886.7800170773535
2005-12-05,1891.674200081044
2005-12-06,1901.6566447839741
2005-12-07,1895.3226323408685
2005-12-08,1911.6812173212682
2005-12-09,1911.6906044892621
2005-12-12,1930.37975214483
2005-12-13,1928.8348831281469
2005-12-14,1942.3779288823516
2005-12-15,1929.5966733723053
2005-12-16,1949.7329458871138
2005-12-19,1946.610312876525
2005-12-20,1935.1819640982217
2005-12-21,1926.8907516906802
2005-12-22,1930.3391540158825
2005-12-23,1933.623235391509
2005-12-26,1933.623235391509
2005-12-27,1937.9272584772193
2005-12-28,1945.6287475885808
2005-12-29,1943.955207016948
2005-12-30,1928.78282893167
2006-01-02,1936.6919572652298
2006-01-03,1973.692593813784
2006-01-04,2004.1505636051136
2006-01-05,1996.810143356254
2006-01-06,2011.505599742696
2006-01-09,1998.0104400953016
2006-01-10,1992.6486831907168
2006-01-11,2006.8590455717454
2006-01-12,2000.8651317411172
2006-01-13,1998.7589691336834
2006-01-16,2011.7184563122491
2006-01-17,1989.439214121921
2006-01-18,1984.597519353602
2006-01-19,1994.485733995439
2006-01-20,1986.13942235898
2006-01-23,2010.3272562179266
2006-01-24,2004.3044971491456
2006-01-25,2018.016429177023
2006-01-26,2024.4152803070378
2006-01-27,2016.8154820995778
2006-01-30,2008.8043286424481
2006-01-31,2021.8424506078566
2006-02-01,2035.0037301271082
2006-02-02,2025.0307707683485
2006-02-03,2013.1332843452183
2006-02-06,2011.6711782262344
2006-02-07,1999.4127034504024
2006-02-08,2005.0978122627723
2006-02-09,2021.5628929648894
2006-02-10,2012.0372470836946
2006-02-13,2017.800910917889
2006-02-14,2010.6813779658185
2006-02-15,2022.8728050340703
2006-02-16,2025.4054166676958
2006-02-17,2035.0108591441472
2006-02-20,2045.0248702610045
2006-02-21,2047.18324222442
2006-02-22,2052.6987173211096
2006-02-23,2058.5420081875604
2006-02-24,2055.823409789478
2006-02-27,2060.901991799791
2006-02-28,2053.555482390094
2006-03-01,2076.4670118383706
2006-03-02,2070.727821989532
2006-03-03,2077.0799575279675
2006-03-06,2087.9281493238145
2006-03-07,2058.431032711475
2006-03-08,2055.617104309919
2006-03-09,2066.2757602746124
2006-03-10,2072.4230476534785
2006-03-13,2096.802920312783
2006-03-14,2114.034908039971
2006-03-15,2120.1165844514985
2006-03-16,2143.7283947969463
2006-03-17,2145.414410383302
2006-03-20,2147.592488458466
2006-03-21,2136.6584482346498
2006-03-22,2152.680741979614
2006-03-23,2125.6889310299175
2006-03-24,2138.058294249449
2006-03-27,2128.0387604660636
2006-03-28,2126.5315514477848
2006-03-29,2115.475919160145
2006-03-30,2150.4074900438973
2006-03-31,2133.3710886598224
2006-04-03,2147.6622020200502
2006-04-04,2164.722994287945
2006-04-05,2176.442860170406
2006-04-06,2175.8016696692143
2006-04-07,2148.512634275651
2006-04-10,2154.4228055482463
2006-04-11,2132.5724024213237
2006-04-12,2123.8477373408878
2006-04-13,2127.6105728904704
2006-04-14,2127.6105728904704
2006-04-17,2159.3096702399534
2006-04-18,2157.431327546635
2006-04-19,2186.294971021516
2006-04-20,2186.3555403575224
2006-04-21,2206.124552245532
2006-04-24,2204.5546789507207
2006-04-25,2206.823904064149
2006-04-26,2213.1543602451047
2006-04-27,2221.0790280069677
2006-04-28,2226.2311924138353
2006-05-01,2235.4159706583982
2006-05-02,2254.2476557164623
2006-05-03,2238.6424576665636
2006-05-04,2262.465159100183
2006-05-05,2286.521139107241
2006-05-08,2286.332017744982
2006-05-09,2304.631521012602
2006-05-10,2303.267374386544
2006-05-11,2296.9751942932576
2006-05-12,2274.1067646417837
2006-05-15,2238.7879021577264
2006-05-16,2251.946306236965
2006-05-17,2190.807566654114
2006-05-18,2186.1058026297715
2006-05-19,2162.851646797078
2006-05-22,2130.0198469686275
2006-05-23,2178.3401339577595
2006-05-24,2142.1289259394985
2006-05-25,2167.6219469471857
2006-05-26,2194.343062063439
2006-05-29,2199.1879120055237
2006-05-30,2183.379412576877
2006-05-31,2189.3094538250434
2006-06-01,2194.8354837463994
2006-06-02,2223.1807101165527
2006-06-05,2217.575843513938
2006-06-06,2166.698863030286
2006-06-07,2178.1094109122823
2006-06-08,2116.4282411619524
2006-06-09,2139.821594285456
2006-06-12,2120.9472189535904
2006-06-13,2077.551691303297
2006-06-14,2092.200920498905
2006-06-15,2129.7500576870834
2006-06-16,2119.5731936105863
2006-06-19,2118.027913707758
2006-06-20,2127.330788384917
2006-06-21,2138.1912476243515
2006-06-22,2136.271877262624
2006-06-23,2129.070790093418
2006-06-26,2129.6115303519596
2006-06-27,2127.4377439658515
2006-06-28,2119.0390032636296
2006-06-29,2151.165340222585
2006-06-30,2216.641067450595
2006-07-03,2231.5643449024346
2006-07-04,2238.1522562321907
2006-07-05,2205.7852426421273
2006-07-06,2229.614959095755
2006-07-07,2236.8620375109917
2006-07-10,2232.3902848255857
2006-07-11,2222.5796841599167
2006-07-12,2214.537829163731
2006-07-13,2193.905971632642
2006-07-14,2165.041316658697
2006-07-17,2139.50974939198
2006-07-18,2137.8917102334385
2006-07-19,2182.299571564795
2006-07-20,2205.2517475144427
2006-07-21,2201.8967926735027
2006-07-24,2228.765248966775
2006-07-25,2229.619267800586
2006-07-26,2232.598343731434
2006-07-27,2267.639656405271
2006-07-28,2288.615500201661
2006-07-31,2279.2795660813945
2006-08-01,2264.4167736781374
2006-08-02,2300.162462462016
2006-08-03,2284.1040306975024
2006-08-04,2321.9169721192866
2006-08-07,2301.0723029048377
2006-08-08,2300.2601982707774
2006-08-09,2319.0648646740733
2006-08-10,2284.5926040454556
2006-08-11,2288.073335681507
2006-08-14,2303.6270614940277
2006-08-15,2326.6201140500775
2006-08-16,2342.1285821912725
2006-08-17,2339.611394857819
2006-08-18,2329.399704923403
2006-08-21,2344.7276275499157
2006-08-22,2332.4406451825125
2006-08-23,2325.8547759000826
2006-08-24,2331.9841254618327
2006-08-25,2321.355126893825
2006-08-28,2334.91193906483
2006-08-29,2336.779294346373
2006-08-30,2359.418376481227
2006-08-31,2351.377166156656
2006-09-01,2362.2320498614968
2006-09-04,2377.679779690868
2006-09-05,2359.7262884853585
2006-09-06,2339.318723914154
2006-09-07,2318.993746150518
2006-09-08,2312.37548747377
2006-09-11,2311.9964396810287
2006-09-12,2333.3756825813107
2006-09-13,2335.1532185165597
2006-09-14,2349.7245800463547
2006-09-15,2341.1966251217837
2006-09-18,2346.464587961165
2006-09-19,2343.7273957117764
2006-09-20,2364.273688338422
2006-09-21,2374.4601388302726
2006-09-22,2368.811831267221
2006-09-25,2360.0347750857136
2006-09-26,2371.783247367629
2006-09-27,2394.8190744432836
2006-09-28,2392.171326991115
2006-09-29,2388.5664225394776
2006-10-02,2404.5660706489775
2006-10-03,2400.193979568303
